JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-5.9756E+000;
 2.0000E+000;-1.4874E+001;
 3.0000E+000;-2.2983E+001;
 4.0000E+000;-2.9797E+001;
 5.0000E+000;-3.5455E+001;
 6.0000E+000;-4.0187E+001;
 7.0000E+000;-4.4191E+001;
 8.0000E+000;-4.7620E+001;
 9.0000E+000;-5.0591E+001;
 1.0000E+001;-5.3192E+001;
 1.1000E+001;-5.5491E+001;
 1.2000E+001;-5.7539E+001;
 1.3000E+001;-5.9376E+001;
 1.4000E+001;-6.1036E+001;
 1.5000E+001;-6.2543E+001;
 1.6000E+001;-6.3919E+001;
 1.7000E+001;-6.5182E+001;
 1.8000E+001;-6.6344E+001;
 1.9000E+001;-6.7419E+001;
 2.0000E+001;-6.8415E+001;
 2.1000E+001;-6.9343E+001;
 2.2000E+001;-7.0209E+001;
 2.3000E+001;-7.1019E+001;
 2.4000E+001;-7.1779E+001;
 2.5000E+001;-7.2493E+001;
 2.6000E+001;-7.3166E+001;
 2.7000E+001;-7.3802E+001;
 2.8000E+001;-7.4403E+001;
 2.9000E+001;-7.4973E+001;
 3.0000E+001;-7.5513E+001;
 3.1000E+001;-7.6027E+001;
 3.2000E+001;-7.6516E+001;
 3.3000E+001;-7.6982E+001;
 3.4000E+001;-7.7426E+001;
 3.5000E+001;-7.7851E+001;
 3.6000E+001;-7.8258E+001;
 3.7000E+001;-7.8647E+001;
 3.8000E+001;-7.9020E+001;
 3.9000E+001;-7.9378E+001;
 4.0000E+001;-7.9722E+001;
 4.1000E+001;-8.0052E+001;
 4.2000E+001;-8.0370E+001;
 4.3000E+001;-8.0677E+001;
 4.4000E+001;-8.0972E+001;
 4.5000E+001;-8.1256E+001;
 4.6000E+001;-8.1531E+001;
 4.7000E+001;-8.1796E+001;
 4.8000E+001;-8.2052E+001;
 4.9000E+001;-8.2300E+001;
 5.0000E+001;-8.2540E+001;
 5.1000E+001;-8.2772E+001;
 5.2000E+001;-8.2997E+001;
 5.3000E+001;-8.3215E+001;
 5.4000E+001;-8.3426E+001;
 5.5000E+001;-8.3631E+001;
 5.6000E+001;-8.3830E+001;
 5.7000E+001;-8.4024E+001;
 5.8000E+001;-8.4211E+001;
 5.9000E+001;-8.4394E+001;
 6.0000E+001;-8.4571E+001;
 6.1000E+001;-8.4744E+001;
 6.2000E+001;-8.4912E+001;
 6.3000E+001;-8.5076E+001;
 6.4000E+001;-8.5235E+001;
 6.5000E+001;-8.5390E+001;
 6.6000E+001;-8.5541E+001;
 6.7000E+001;-8.5689E+001;
 6.8000E+001;-8.5833E+001;
 6.9000E+001;-8.5973E+001;
 7.0000E+001;-8.6110E+001;
 7.1000E+001;-8.6244E+001;
 7.2000E+001;-8.6375E+001;
 7.3000E+001;-8.6502E+001;
 7.4000E+001;-8.6627E+001;
 7.5000E+001;-8.6749E+001;
 7.6000E+001;-8.6868E+001;
 7.7000E+001;-8.6984E+001;
 7.8000E+001;-8.7098E+001;
 7.9000E+001;-8.7209E+001;
 8.0000E+001;-8.7319E+001;
 8.1000E+001;-8.7425E+001;
 8.2000E+001;-8.7530E+001;
 8.3000E+001;-8.7632E+001;
 8.4000E+001;-8.7732E+001;
 8.5000E+001;-8.7831E+001;
 8.6000E+001;-8.7927E+001;
 8.7000E+001;-8.8021E+001;
 8.8000E+001;-8.8114E+001;
 8.9000E+001;-8.8204E+001;
 9.0000E+001;-8.8293E+001;
 9.1000E+001;-8.8380E+001;
 9.2000E+001;-8.8466E+001;
 9.3000E+001;-8.8550E+001;
 9.4000E+001;-8.8632E+001;
 9.5000E+001;-8.8713E+001;
 9.6000E+001;-8.8793E+001;
 9.7000E+001;-8.8871E+001;
 9.8000E+001;-8.8947E+001;
 9.9000E+001;-8.9022E+001;
 1.0000E+002;-8.9096E+001;
 1.0100E+002;-8.9169E+001;
 1.0200E+002;-8.9240E+001;
 1.0300E+002;-8.9310E+001;
 1.0400E+002;-8.9379E+001;
 1.0500E+002;-8.9447E+001;
 1.0600E+002;-8.9513E+001;
 1.0700E+002;-8.9579E+001;
 1.0800E+002;-8.9643E+001;
 1.0900E+002;-8.9707E+001;
 1.1000E+002;-8.9769E+001;
 1.1100E+002;-8.9830E+001;
 1.1200E+002;-8.9891E+001;
 1.1300E+002;-8.9950E+001;
 1.1400E+002;-9.0008E+001;
 1.1500E+002;-9.0066E+001;
 1.1600E+002;-9.0123E+001;
 1.1700E+002;-9.0178E+001;
 1.1800E+002;-9.0233E+001;
 1.1900E+002;-9.0287E+001;
 1.2000E+002;-9.0340E+001;
