JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-6.7637E+000;
 2.0000E+000;-1.6222E+001;
 3.0000E+000;-2.4657E+001;
 4.0000E+000;-3.1640E+001;
 5.0000E+000;-3.7379E+001;
 6.0000E+000;-4.2139E+001;
 7.0000E+000;-4.6141E+001;
 8.0000E+000;-4.9552E+001;
 9.0000E+000;-5.2496E+001;
 1.0000E+001;-5.5064E+001;
 1.1000E+001;-5.7327E+001;
 1.2000E+001;-5.9337E+001;
 1.3000E+001;-6.1137E+001;
 1.4000E+001;-6.2759E+001;
 1.5000E+001;-6.4229E+001;
 1.6000E+001;-6.5570E+001;
 1.7000E+001;-6.6797E+001;
 1.8000E+001;-6.7926E+001;
 1.9000E+001;-6.8968E+001;
 2.0000E+001;-6.9934E+001;
 2.1000E+001;-7.0832E+001;
 2.2000E+001;-7.1668E+001;
 2.3000E+001;-7.2451E+001;
 2.4000E+001;-7.3184E+001;
 2.5000E+001;-7.3873E+001;
 2.6000E+001;-7.4521E+001;
 2.7000E+001;-7.5133E+001;
 2.8000E+001;-7.5711E+001;
 2.9000E+001;-7.6258E+001;
 3.0000E+001;-7.6778E+001;
 3.1000E+001;-7.7271E+001;
 3.2000E+001;-7.7740E+001;
 3.3000E+001;-7.8186E+001;
 3.4000E+001;-7.8613E+001;
 3.5000E+001;-7.9019E+001;
 3.6000E+001;-7.9408E+001;
 3.7000E+001;-7.9781E+001;
 3.8000E+001;-8.0138E+001;
 3.9000E+001;-8.0480E+001;
 4.0000E+001;-8.0808E+001;
 4.1000E+001;-8.1124E+001;
 4.2000E+001;-8.1427E+001;
 4.3000E+001;-8.1719E+001;
 4.4000E+001;-8.2001E+001;
 4.5000E+001;-8.2272E+001;
 4.6000E+001;-8.2534E+001;
 4.7000E+001;-8.2786E+001;
 4.8000E+001;-8.3030E+001;
 4.9000E+001;-8.3266E+001;
 5.0000E+001;-8.3494E+001;
 5.1000E+001;-8.3715E+001;
 5.2000E+001;-8.3929E+001;
 5.3000E+001;-8.4136E+001;
 5.4000E+001;-8.4336E+001;
 5.5000E+001;-8.4531E+001;
 5.6000E+001;-8.4720E+001;
 5.7000E+001;-8.4904E+001;
 5.8000E+001;-8.5082E+001;
 5.9000E+001;-8.5255E+001;
 6.0000E+001;-8.5423E+001;
 6.1000E+001;-8.5587E+001;
 6.2000E+001;-8.5746E+001;
 6.3000E+001;-8.5901E+001;
 6.4000E+001;-8.6052E+001;
 6.5000E+001;-8.6199E+001;
 6.6000E+001;-8.6342E+001;
 6.7000E+001;-8.6482E+001;
 6.8000E+001;-8.6618E+001;
 6.9000E+001;-8.6750E+001;
 7.0000E+001;-8.6880E+001;
 7.1000E+001;-8.7006E+001;
 7.2000E+001;-8.7130E+001;
 7.3000E+001;-8.7250E+001;
 7.4000E+001;-8.7368E+001;
 7.5000E+001;-8.7483E+001;
 7.6000E+001;-8.7595E+001;
 7.7000E+001;-8.7705E+001;
 7.8000E+001;-8.7813E+001;
 7.9000E+001;-8.7918E+001;
 8.0000E+001;-8.8021E+001;
 8.1000E+001;-8.8121E+001;
 8.2000E+001;-8.8220E+001;
 8.3000E+001;-8.8316E+001;
 8.4000E+001;-8.8411E+001;
 8.5000E+001;-8.8503E+001;
 8.6000E+001;-8.8594E+001;
 8.7000E+001;-8.8682E+001;
 8.8000E+001;-8.8769E+001;
 8.9000E+001;-8.8855E+001;
 9.0000E+001;-8.8938E+001;
 9.1000E+001;-8.9020E+001;
 9.2000E+001;-8.9101E+001;
 9.3000E+001;-8.9180E+001;
 9.4000E+001;-8.9257E+001;
 9.5000E+001;-8.9333E+001;
 9.6000E+001;-8.9407E+001;
 9.7000E+001;-8.9481E+001;
 9.8000E+001;-8.9553E+001;
 9.9000E+001;-8.9623E+001;
 1.0000E+002;-8.9692E+001;
 1.0100E+002;-8.9760E+001;
 1.0200E+002;-8.9827E+001;
 1.0300E+002;-8.9893E+001;
 1.0400E+002;-8.9958E+001;
 1.0500E+002;-9.0021E+001;
 1.0600E+002;-9.0083E+001;
 1.0700E+002;-9.0145E+001;
 1.0800E+002;-9.0205E+001;
 1.0900E+002;-9.0264E+001;
 1.1000E+002;-9.0323E+001;
 1.1100E+002;-9.0380E+001;
 1.1200E+002;-9.0436E+001;
 1.1300E+002;-9.0492E+001;
 1.1400E+002;-9.0547E+001;
 1.1500E+002;-9.0600E+001;
 1.1600E+002;-9.0653E+001;
 1.1700E+002;-9.0705E+001;
 1.1800E+002;-9.0757E+001;
 1.1900E+002;-9.0807E+001;
 1.2000E+002;-9.0857E+001;
