JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-6.9885E+000;
 2.0000E+000;-1.6603E+001;
 3.0000E+000;-2.5126E+001;
 4.0000E+000;-3.2154E+001;
 5.0000E+000;-3.7913E+001;
 6.0000E+000;-4.2679E+001;
 7.0000E+000;-4.6680E+001;
 8.0000E+000;-5.0085E+001;
 9.0000E+000;-5.3020E+001;
 1.0000E+001;-5.5578E+001;
 1.1000E+001;-5.7830E+001;
 1.2000E+001;-5.9829E+001;
 1.3000E+001;-6.1618E+001;
 1.4000E+001;-6.3230E+001;
 1.5000E+001;-6.4690E+001;
 1.6000E+001;-6.6020E+001;
 1.7000E+001;-6.7238E+001;
 1.8000E+001;-6.8357E+001;
 1.9000E+001;-6.9390E+001;
 2.0000E+001;-7.0347E+001;
 2.1000E+001;-7.1236E+001;
 2.2000E+001;-7.2065E+001;
 2.3000E+001;-7.2840E+001;
 2.4000E+001;-7.3566E+001;
 2.5000E+001;-7.4247E+001;
 2.6000E+001;-7.4889E+001;
 2.7000E+001;-7.5494E+001;
 2.8000E+001;-7.6066E+001;
 2.9000E+001;-7.6607E+001;
 3.0000E+001;-7.7120E+001;
 3.1000E+001;-7.7608E+001;
 3.2000E+001;-7.8071E+001;
 3.3000E+001;-7.8513E+001;
 3.4000E+001;-7.8933E+001;
 3.5000E+001;-7.9335E+001;
 3.6000E+001;-7.9720E+001;
 3.7000E+001;-8.0087E+001;
 3.8000E+001;-8.0440E+001;
 3.9000E+001;-8.0777E+001;
 4.0000E+001;-8.1102E+001;
 4.1000E+001;-8.1413E+001;
 4.2000E+001;-8.1713E+001;
 4.3000E+001;-8.2001E+001;
 4.4000E+001;-8.2278E+001;
 4.5000E+001;-8.2546E+001;
 4.6000E+001;-8.2804E+001;
 4.7000E+001;-8.3053E+001;
 4.8000E+001;-8.3294E+001;
 4.9000E+001;-8.3526E+001;
 5.0000E+001;-8.3751E+001;
 5.1000E+001;-8.3969E+001;
 5.2000E+001;-8.4180E+001;
 5.3000E+001;-8.4384E+001;
 5.4000E+001;-8.4582E+001;
 5.5000E+001;-8.4774E+001;
 5.6000E+001;-8.4960E+001;
 5.7000E+001;-8.5140E+001;
 5.8000E+001;-8.5316E+001;
 5.9000E+001;-8.5486E+001;
 6.0000E+001;-8.5652E+001;
 6.1000E+001;-8.5813E+001;
 6.2000E+001;-8.5970E+001;
 6.3000E+001;-8.6123E+001;
 6.4000E+001;-8.6271E+001;
 6.5000E+001;-8.6416E+001;
 6.6000E+001;-8.6557E+001;
 6.7000E+001;-8.6695E+001;
 6.8000E+001;-8.6829E+001;
 6.9000E+001;-8.6959E+001;
 7.0000E+001;-8.7087E+001;
 7.1000E+001;-8.7211E+001;
 7.2000E+001;-8.7332E+001;
 7.3000E+001;-8.7451E+001;
 7.4000E+001;-8.7567E+001;
 7.5000E+001;-8.7680E+001;
 7.6000E+001;-8.7791E+001;
 7.7000E+001;-8.7899E+001;
 7.8000E+001;-8.8004E+001;
 7.9000E+001;-8.8108E+001;
 8.0000E+001;-8.8209E+001;
 8.1000E+001;-8.8308E+001;
 8.2000E+001;-8.8405E+001;
 8.3000E+001;-8.8499E+001;
 8.4000E+001;-8.8592E+001;
 8.5000E+001;-8.8683E+001;
 8.6000E+001;-8.8772E+001;
 8.7000E+001;-8.8859E+001;
 8.8000E+001;-8.8945E+001;
 8.9000E+001;-8.9029E+001;
 9.0000E+001;-8.9111E+001;
 9.1000E+001;-8.9191E+001;
 9.2000E+001;-8.9270E+001;
 9.3000E+001;-8.9348E+001;
 9.4000E+001;-8.9424E+001;
 9.5000E+001;-8.9499E+001;
 9.6000E+001;-8.9572E+001;
 9.7000E+001;-8.9644E+001;
 9.8000E+001;-8.9714E+001;
 9.9000E+001;-8.9784E+001;
 1.0000E+002;-8.9852E+001;
 1.0100E+002;-8.9919E+001;
 1.0200E+002;-8.9984E+001;
 1.0300E+002;-9.0049E+001;
 1.0400E+002;-9.0112E+001;
 1.0500E+002;-9.0174E+001;
 1.0600E+002;-9.0236E+001;
 1.0700E+002;-9.0296E+001;
 1.0800E+002;-9.0355E+001;
 1.0900E+002;-9.0413E+001;
 1.1000E+002;-9.0470E+001;
 1.1100E+002;-9.0527E+001;
 1.1200E+002;-9.0582E+001;
 1.1300E+002;-9.0636E+001;
 1.1400E+002;-9.0690E+001;
 1.1500E+002;-9.0743E+001;
 1.1600E+002;-9.0795E+001;
 1.1700E+002;-9.0846E+001;
 1.1800E+002;-9.0896E+001;
 1.1900E+002;-9.0945E+001;
 1.2000E+002;-9.0994E+001;
