JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-1.1101E+001;
 2.0000E+000;-2.3304E+001;
 3.0000E+000;-3.3148E+001;
 4.0000E+000;-4.0775E+001;
 5.0000E+000;-4.6745E+001;
 6.0000E+000;-5.1517E+001;
 7.0000E+000;-5.5413E+001;
 8.0000E+000;-5.8656E+001;
 9.0000E+000;-6.1400E+001;
 1.0000E+001;-6.3754E+001;
 1.1000E+001;-6.5799E+001;
 1.2000E+001;-6.7593E+001;
 1.3000E+001;-6.9181E+001;
 1.4000E+001;-7.0598E+001;
 1.5000E+001;-7.1872E+001;
 1.6000E+001;-7.3024E+001;
 1.7000E+001;-7.4070E+001;
 1.8000E+001;-7.5027E+001;
 1.9000E+001;-7.5904E+001;
 2.0000E+001;-7.6712E+001;
 2.1000E+001;-7.7460E+001;
 2.2000E+001;-7.8153E+001;
 2.3000E+001;-7.8798E+001;
 2.4000E+001;-7.9399E+001;
 2.5000E+001;-7.9962E+001;
 2.6000E+001;-8.0490E+001;
 2.7000E+001;-8.0986E+001;
 2.8000E+001;-8.1453E+001;
 2.9000E+001;-8.1894E+001;
 3.0000E+001;-8.2310E+001;
 3.1000E+001;-8.2704E+001;
 3.2000E+001;-8.3078E+001;
 3.3000E+001;-8.3433E+001;
 3.4000E+001;-8.3771E+001;
 3.5000E+001;-8.4093E+001;
 3.6000E+001;-8.4399E+001;
 3.7000E+001;-8.4692E+001;
 3.8000E+001;-8.4972E+001;
 3.9000E+001;-8.5239E+001;
 4.0000E+001;-8.5496E+001;
 4.1000E+001;-8.5741E+001;
 4.2000E+001;-8.5977E+001;
 4.3000E+001;-8.6203E+001;
 4.4000E+001;-8.6421E+001;
 4.5000E+001;-8.6630E+001;
 4.6000E+001;-8.6831E+001;
 4.7000E+001;-8.7025E+001;
 4.8000E+001;-8.7213E+001;
 4.9000E+001;-8.7393E+001;
 5.0000E+001;-8.7567E+001;
 5.1000E+001;-8.7735E+001;
 5.2000E+001;-8.7898E+001;
 5.3000E+001;-8.8055E+001;
 5.4000E+001;-8.8207E+001;
 5.5000E+001;-8.8354E+001;
 5.6000E+001;-8.8497E+001;
 5.7000E+001;-8.8635E+001;
 5.8000E+001;-8.8769E+001;
 5.9000E+001;-8.8899E+001;
 6.0000E+001;-8.9025E+001;
 6.1000E+001;-8.9148E+001;
 6.2000E+001;-8.9267E+001;
 6.3000E+001;-8.9382E+001;
 6.4000E+001;-8.9494E+001;
 6.5000E+001;-8.9604E+001;
 6.6000E+001;-8.9710E+001;
 6.7000E+001;-8.9813E+001;
 6.8000E+001;-8.9914E+001;
 6.9000E+001;-9.0012E+001;
 7.0000E+001;-9.0107E+001;
 7.1000E+001;-9.0200E+001;
 7.2000E+001;-9.0290E+001;
 7.3000E+001;-9.0379E+001;
 7.4000E+001;-9.0465E+001;
 7.5000E+001;-9.0549E+001;
 7.6000E+001;-9.0631E+001;
 7.7000E+001;-9.0711E+001;
 7.8000E+001;-9.0789E+001;
 7.9000E+001;-9.0865E+001;
 8.0000E+001;-9.0940E+001;
 8.1000E+001;-9.1012E+001;
 8.2000E+001;-9.1084E+001;
 8.3000E+001;-9.1153E+001;
 8.4000E+001;-9.1221E+001;
 8.5000E+001;-9.1287E+001;
 8.6000E+001;-9.1352E+001;
 8.7000E+001;-9.1416E+001;
 8.8000E+001;-9.1478E+001;
 8.9000E+001;-9.1539E+001;
 9.0000E+001;-9.1599E+001;
 9.1000E+001;-9.1657E+001;
 9.2000E+001;-9.1714E+001;
 9.3000E+001;-9.1770E+001;
 9.4000E+001;-9.1825E+001;
 9.5000E+001;-9.1878E+001;
 9.6000E+001;-9.1931E+001;
 9.7000E+001;-9.1983E+001;
 9.8000E+001;-9.2033E+001;
 9.9000E+001;-9.2083E+001;
 1.0000E+002;-9.2131E+001;
 1.0100E+002;-9.2179E+001;
 1.0200E+002;-9.2226E+001;
 1.0300E+002;-9.2271E+001;
 1.0400E+002;-9.2316E+001;
 1.0500E+002;-9.2360E+001;
 1.0600E+002;-9.2404E+001;
 1.0700E+002;-9.2446E+001;
 1.0800E+002;-9.2488E+001;
 1.0900E+002;-9.2529E+001;
 1.1000E+002;-9.2569E+001;
 1.1100E+002;-9.2608E+001;
 1.1200E+002;-9.2647E+001;
 1.1300E+002;-9.2685E+001;
 1.1400E+002;-9.2723E+001;
 1.1500E+002;-9.2759E+001;
 1.1600E+002;-9.2795E+001;
 1.1700E+002;-9.2831E+001;
 1.1800E+002;-9.2866E+001;
 1.1900E+002;-9.2900E+001;
 1.2000E+002;-9.2933E+001;
