JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-7.7944E+000;
 2.0000E+000;-1.7953E+001;
 3.0000E+000;-2.6773E+001;
 4.0000E+000;-3.3949E+001;
 5.0000E+000;-3.9770E+001;
 6.0000E+000;-4.4554E+001;
 7.0000E+000;-4.8544E+001;
 8.0000E+000;-5.1925E+001;
 9.0000E+000;-5.4827E+001;
 1.0000E+001;-5.7348E+001;
 1.1000E+001;-5.9561E+001;
 1.2000E+001;-6.1521E+001;
 1.3000E+001;-6.3271E+001;
 1.4000E+001;-6.4844E+001;
 1.5000E+001;-6.6267E+001;
 1.6000E+001;-6.7562E+001;
 1.7000E+001;-6.8745E+001;
 1.8000E+001;-6.9831E+001;
 1.9000E+001;-7.0832E+001;
 2.0000E+001;-7.1759E+001;
 2.1000E+001;-7.2618E+001;
 2.2000E+001;-7.3419E+001;
 2.3000E+001;-7.4167E+001;
 2.4000E+001;-7.4866E+001;
 2.5000E+001;-7.5523E+001;
 2.6000E+001;-7.6141E+001;
 2.7000E+001;-7.6723E+001;
 2.8000E+001;-7.7273E+001;
 2.9000E+001;-7.7793E+001;
 3.0000E+001;-7.8285E+001;
 3.1000E+001;-7.8753E+001;
 3.2000E+001;-7.9197E+001;
 3.3000E+001;-7.9620E+001;
 3.4000E+001;-8.0023E+001;
 3.5000E+001;-8.0408E+001;
 3.6000E+001;-8.0776E+001;
 3.7000E+001;-8.1127E+001;
 3.8000E+001;-8.1464E+001;
 3.9000E+001;-8.1787E+001;
 4.0000E+001;-8.2096E+001;
 4.1000E+001;-8.2394E+001;
 4.2000E+001;-8.2679E+001;
 4.3000E+001;-8.2954E+001;
 4.4000E+001;-8.3219E+001;
 4.5000E+001;-8.3474E+001;
 4.6000E+001;-8.3720E+001;
 4.7000E+001;-8.3957E+001;
 4.8000E+001;-8.4186E+001;
 4.9000E+001;-8.4407E+001;
 5.0000E+001;-8.4621E+001;
 5.1000E+001;-8.4828E+001;
 5.2000E+001;-8.5028E+001;
 5.3000E+001;-8.5222E+001;
 5.4000E+001;-8.5410E+001;
 5.5000E+001;-8.5592E+001;
 5.6000E+001;-8.5769E+001;
 5.7000E+001;-8.5940E+001;
 5.8000E+001;-8.6107E+001;
 5.9000E+001;-8.6269E+001;
 6.0000E+001;-8.6426E+001;
 6.1000E+001;-8.6578E+001;
 6.2000E+001;-8.6727E+001;
 6.3000E+001;-8.6871E+001;
 6.4000E+001;-8.7012E+001;
 6.5000E+001;-8.7149E+001;
 6.6000E+001;-8.7282E+001;
 6.7000E+001;-8.7412E+001;
 6.8000E+001;-8.7539E+001;
 6.9000E+001;-8.7663E+001;
 7.0000E+001;-8.7783E+001;
 7.1000E+001;-8.7901E+001;
 7.2000E+001;-8.8015E+001;
 7.3000E+001;-8.8127E+001;
 7.4000E+001;-8.8236E+001;
 7.5000E+001;-8.8343E+001;
 7.6000E+001;-8.8448E+001;
 7.7000E+001;-8.8549E+001;
 7.8000E+001;-8.8649E+001;
 7.9000E+001;-8.8747E+001;
 8.0000E+001;-8.8842E+001;
 8.1000E+001;-8.8935E+001;
 8.2000E+001;-8.9026E+001;
 8.3000E+001;-8.9116E+001;
 8.4000E+001;-8.9203E+001;
 8.5000E+001;-8.9288E+001;
 8.6000E+001;-8.9372E+001;
 8.7000E+001;-8.9454E+001;
 8.8000E+001;-8.9535E+001;
 8.9000E+001;-8.9613E+001;
 9.0000E+001;-8.9691E+001;
 9.1000E+001;-8.9766E+001;
 9.2000E+001;-8.9841E+001;
 9.3000E+001;-8.9913E+001;
 9.4000E+001;-8.9985E+001;
 9.5000E+001;-9.0055E+001;
 9.6000E+001;-9.0123E+001;
 9.7000E+001;-9.0191E+001;
 9.8000E+001;-9.0257E+001;
 9.9000E+001;-9.0322E+001;
 1.0000E+002;-9.0386E+001;
 1.0100E+002;-9.0448E+001;
 1.0200E+002;-9.0510E+001;
 1.0300E+002;-9.0570E+001;
 1.0400E+002;-9.0630E+001;
 1.0500E+002;-9.0688E+001;
 1.0600E+002;-9.0745E+001;
 1.0700E+002;-9.0802E+001;
 1.0800E+002;-9.0857E+001;
 1.0900E+002;-9.0911E+001;
 1.1000E+002;-9.0965E+001;
 1.1100E+002;-9.1017E+001;
 1.1200E+002;-9.1069E+001;
 1.1300E+002;-9.1120E+001;
 1.1400E+002;-9.1170E+001;
 1.1500E+002;-9.1219E+001;
 1.1600E+002;-9.1268E+001;
 1.1700E+002;-9.1315E+001;
 1.1800E+002;-9.1362E+001;
 1.1900E+002;-9.1408E+001;
 1.2000E+002;-9.1454E+001;
