JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-7.1267E+000;
 2.0000E+000;-1.6836E+001;
 3.0000E+000;-2.5412E+001;
 4.0000E+000;-3.2466E+001;
 5.0000E+000;-3.8237E+001;
 6.0000E+000;-4.3006E+001;
 7.0000E+000;-4.7007E+001;
 8.0000E+000;-5.0408E+001;
 9.0000E+000;-5.3337E+001;
 1.0000E+001;-5.5889E+001;
 1.1000E+001;-5.8134E+001;
 1.2000E+001;-6.0127E+001;
 1.3000E+001;-6.1909E+001;
 1.4000E+001;-6.3514E+001;
 1.5000E+001;-6.4968E+001;
 1.6000E+001;-6.6292E+001;
 1.7000E+001;-6.7504E+001;
 1.8000E+001;-6.8617E+001;
 1.9000E+001;-6.9645E+001;
 2.0000E+001;-7.0597E+001;
 2.1000E+001;-7.1481E+001;
 2.2000E+001;-7.2305E+001;
 2.3000E+001;-7.3075E+001;
 2.4000E+001;-7.3796E+001;
 2.5000E+001;-7.4473E+001;
 2.6000E+001;-7.5111E+001;
 2.7000E+001;-7.5712E+001;
 2.8000E+001;-7.6280E+001;
 2.9000E+001;-7.6817E+001;
 3.0000E+001;-7.7327E+001;
 3.1000E+001;-7.7811E+001;
 3.2000E+001;-7.8271E+001;
 3.3000E+001;-7.8709E+001;
 3.4000E+001;-7.9127E+001;
 3.5000E+001;-7.9526E+001;
 3.6000E+001;-7.9907E+001;
 3.7000E+001;-8.0272E+001;
 3.8000E+001;-8.0621E+001;
 3.9000E+001;-8.0957E+001;
 4.0000E+001;-8.1278E+001;
 4.1000E+001;-8.1587E+001;
 4.2000E+001;-8.1884E+001;
 4.3000E+001;-8.2170E+001;
 4.4000E+001;-8.2445E+001;
 4.5000E+001;-8.2711E+001;
 4.6000E+001;-8.2967E+001;
 4.7000E+001;-8.3214E+001;
 4.8000E+001;-8.3452E+001;
 4.9000E+001;-8.3683E+001;
 5.0000E+001;-8.3906E+001;
 5.1000E+001;-8.4122E+001;
 5.2000E+001;-8.4331E+001;
 5.3000E+001;-8.4533E+001;
 5.4000E+001;-8.4729E+001;
 5.5000E+001;-8.4919E+001;
 5.6000E+001;-8.5104E+001;
 5.7000E+001;-8.5283E+001;
 5.8000E+001;-8.5457E+001;
 5.9000E+001;-8.5626E+001;
 6.0000E+001;-8.5790E+001;
 6.1000E+001;-8.5950E+001;
 6.2000E+001;-8.6105E+001;
 6.3000E+001;-8.6256E+001;
 6.4000E+001;-8.6403E+001;
 6.5000E+001;-8.6547E+001;
 6.6000E+001;-8.6686E+001;
 6.7000E+001;-8.6822E+001;
 6.8000E+001;-8.6955E+001;
 6.9000E+001;-8.7085E+001;
 7.0000E+001;-8.7211E+001;
 7.1000E+001;-8.7334E+001;
 7.2000E+001;-8.7454E+001;
 7.3000E+001;-8.7572E+001;
 7.4000E+001;-8.7686E+001;
 7.5000E+001;-8.7798E+001;
 7.6000E+001;-8.7908E+001;
 7.7000E+001;-8.8015E+001;
 7.8000E+001;-8.8119E+001;
 7.9000E+001;-8.8222E+001;
 8.0000E+001;-8.8322E+001;
 8.1000E+001;-8.8420E+001;
 8.2000E+001;-8.8516E+001;
 8.3000E+001;-8.8609E+001;
 8.4000E+001;-8.8701E+001;
 8.5000E+001;-8.8791E+001;
 8.6000E+001;-8.8879E+001;
 8.7000E+001;-8.8966E+001;
 8.8000E+001;-8.9050E+001;
 8.9000E+001;-8.9133E+001;
 9.0000E+001;-8.9214E+001;
 9.1000E+001;-8.9294E+001;
 9.2000E+001;-8.9372E+001;
 9.3000E+001;-8.9449E+001;
 9.4000E+001;-8.9524E+001;
 9.5000E+001;-8.9598E+001;
 9.6000E+001;-8.9670E+001;
 9.7000E+001;-8.9742E+001;
 9.8000E+001;-8.9811E+001;
 9.9000E+001;-8.9880E+001;
 1.0000E+002;-8.9947E+001;
 1.0100E+002;-9.0013E+001;
 1.0200E+002;-9.0078E+001;
 1.0300E+002;-9.0142E+001;
 1.0400E+002;-9.0205E+001;
 1.0500E+002;-9.0266E+001;
 1.0600E+002;-9.0327E+001;
 1.0700E+002;-9.0386E+001;
 1.0800E+002;-9.0445E+001;
 1.0900E+002;-9.0502E+001;
 1.1000E+002;-9.0559E+001;
 1.1100E+002;-9.0614E+001;
 1.1200E+002;-9.0669E+001;
 1.1300E+002;-9.0723E+001;
 1.1400E+002;-9.0776E+001;
 1.1500E+002;-9.0828E+001;
 1.1600E+002;-9.0879E+001;
 1.1700E+002;-9.0930E+001;
 1.1800E+002;-9.0980E+001;
 1.1900E+002;-9.1028E+001;
 1.2000E+002;-9.1077E+001;
