JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-8.8972E+000;
 2.0000E+000;-1.9768E+001;
 3.0000E+000;-2.8965E+001;
 4.0000E+000;-3.6316E+001;
 5.0000E+000;-4.2205E+001;
 6.0000E+000;-4.6997E+001;
 7.0000E+000;-5.0965E+001;
 8.0000E+000;-5.4305E+001;
 9.0000E+000;-5.7158E+001;
 1.0000E+001;-5.9626E+001;
 1.1000E+001;-6.1784E+001;
 1.2000E+001;-6.3689E+001;
 1.3000E+001;-6.5385E+001;
 1.4000E+001;-6.6906E+001;
 1.5000E+001;-6.8279E+001;
 1.6000E+001;-6.9525E+001;
 1.7000E+001;-7.0661E+001;
 1.8000E+001;-7.1703E+001;
 1.9000E+001;-7.2661E+001;
 2.0000E+001;-7.3547E+001;
 2.1000E+001;-7.4368E+001;
 2.2000E+001;-7.5131E+001;
 2.3000E+001;-7.5843E+001;
 2.4000E+001;-7.6509E+001;
 2.5000E+001;-7.7133E+001;
 2.6000E+001;-7.7719E+001;
 2.7000E+001;-7.8271E+001;
 2.8000E+001;-7.8792E+001;
 2.9000E+001;-7.9284E+001;
 3.0000E+001;-7.9750E+001;
 3.1000E+001;-8.0192E+001;
 3.2000E+001;-8.0611E+001;
 3.3000E+001;-8.1011E+001;
 3.4000E+001;-8.1391E+001;
 3.5000E+001;-8.1753E+001;
 3.6000E+001;-8.2099E+001;
 3.7000E+001;-8.2430E+001;
 3.8000E+001;-8.2746E+001;
 3.9000E+001;-8.3050E+001;
 4.0000E+001;-8.3340E+001;
 4.1000E+001;-8.3619E+001;
 4.2000E+001;-8.3887E+001;
 4.3000E+001;-8.4145E+001;
 4.4000E+001;-8.4393E+001;
 4.5000E+001;-8.4632E+001;
 4.6000E+001;-8.4862E+001;
 4.7000E+001;-8.5084E+001;
 4.8000E+001;-8.5298E+001;
 4.9000E+001;-8.5504E+001;
 5.0000E+001;-8.5704E+001;
 5.1000E+001;-8.5897E+001;
 5.2000E+001;-8.6084E+001;
 5.3000E+001;-8.6265E+001;
 5.4000E+001;-8.6440E+001;
 5.5000E+001;-8.6610E+001;
 5.6000E+001;-8.6774E+001;
 5.7000E+001;-8.6934E+001;
 5.8000E+001;-8.7089E+001;
 5.9000E+001;-8.7239E+001;
 6.0000E+001;-8.7385E+001;
 6.1000E+001;-8.7527E+001;
 6.2000E+001;-8.7665E+001;
 6.3000E+001;-8.7799E+001;
 6.4000E+001;-8.7930E+001;
 6.5000E+001;-8.8057E+001;
 6.6000E+001;-8.8181E+001;
 6.7000E+001;-8.8301E+001;
 6.8000E+001;-8.8418E+001;
 6.9000E+001;-8.8533E+001;
 7.0000E+001;-8.8644E+001;
 7.1000E+001;-8.8753E+001;
 7.2000E+001;-8.8859E+001;
 7.3000E+001;-8.8963E+001;
 7.4000E+001;-8.9064E+001;
 7.5000E+001;-8.9162E+001;
 7.6000E+001;-8.9259E+001;
 7.7000E+001;-8.9353E+001;
 7.8000E+001;-8.9445E+001;
 7.9000E+001;-8.9534E+001;
 8.0000E+001;-8.9622E+001;
 8.1000E+001;-8.9708E+001;
 8.2000E+001;-8.9792E+001;
 8.3000E+001;-8.9874E+001;
 8.4000E+001;-8.9955E+001;
 8.5000E+001;-9.0033E+001;
 8.6000E+001;-9.0111E+001;
 8.7000E+001;-9.0186E+001;
 8.8000E+001;-9.0260E+001;
 8.9000E+001;-9.0332E+001;
 9.0000E+001;-9.0403E+001;
 9.1000E+001;-9.0473E+001;
 9.2000E+001;-9.0541E+001;
 9.3000E+001;-9.0607E+001;
 9.4000E+001;-9.0673E+001;
 9.5000E+001;-9.0737E+001;
 9.6000E+001;-9.0800E+001;
 9.7000E+001;-9.0862E+001;
 9.8000E+001;-9.0922E+001;
 9.9000E+001;-9.0982E+001;
 1.0000E+002;-9.1040E+001;
 1.0100E+002;-9.1097E+001;
 1.0200E+002;-9.1154E+001;
 1.0300E+002;-9.1209E+001;
 1.0400E+002;-9.1263E+001;
 1.0500E+002;-9.1316E+001;
 1.0600E+002;-9.1368E+001;
 1.0700E+002;-9.1420E+001;
 1.0800E+002;-9.1470E+001;
 1.0900E+002;-9.1520E+001;
 1.1000E+002;-9.1568E+001;
 1.1100E+002;-9.1616E+001;
 1.1200E+002;-9.1663E+001;
 1.1300E+002;-9.1710E+001;
 1.1400E+002;-9.1755E+001;
 1.1500E+002;-9.1800E+001;
 1.1600E+002;-9.1844E+001;
 1.1700E+002;-9.1887E+001;
 1.1800E+002;-9.1930E+001;
 1.1900E+002;-9.1972E+001;
 1.2000E+002;-9.2013E+001;
