JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-4.2880E+000;
 2.0000E+000;-1.1900E+001;
 3.0000E+000;-1.9212E+001;
 4.0000E+000;-2.5579E+001;
 5.0000E+000;-3.1005E+001;
 6.0000E+000;-3.5632E+001;
 7.0000E+000;-3.9606E+001;
 8.0000E+000;-4.3051E+001;
 9.0000E+000;-4.6066E+001;
 1.0000E+001;-4.8728E+001;
 1.1000E+001;-5.1097E+001;
 1.2000E+001;-5.3221E+001;
 1.3000E+001;-5.5137E+001;
 1.4000E+001;-5.6876E+001;
 1.5000E+001;-5.8463E+001;
 1.6000E+001;-5.9917E+001;
 1.7000E+001;-6.1255E+001;
 1.8000E+001;-6.2492E+001;
 1.9000E+001;-6.3639E+001;
 2.0000E+001;-6.4705E+001;
 2.1000E+001;-6.5701E+001;
 2.2000E+001;-6.6632E+001;
 2.3000E+001;-6.7505E+001;
 2.4000E+001;-6.8326E+001;
 2.5000E+001;-6.9100E+001;
 2.6000E+001;-6.9830E+001;
 2.7000E+001;-7.0521E+001;
 2.8000E+001;-7.1175E+001;
 2.9000E+001;-7.1796E+001;
 3.0000E+001;-7.2386E+001;
 3.1000E+001;-7.2948E+001;
 3.2000E+001;-7.3484E+001;
 3.3000E+001;-7.3995E+001;
 3.4000E+001;-7.4483E+001;
 3.5000E+001;-7.4951E+001;
 3.6000E+001;-7.5398E+001;
 3.7000E+001;-7.5827E+001;
 3.8000E+001;-7.6239E+001;
 3.9000E+001;-7.6634E+001;
 4.0000E+001;-7.7015E+001;
 4.1000E+001;-7.7381E+001;
 4.2000E+001;-7.7733E+001;
 4.3000E+001;-7.8073E+001;
 4.4000E+001;-7.8401E+001;
 4.5000E+001;-7.8717E+001;
 4.6000E+001;-7.9022E+001;
 4.7000E+001;-7.9318E+001;
 4.8000E+001;-7.9603E+001;
 4.9000E+001;-7.9880E+001;
 5.0000E+001;-8.0147E+001;
 5.1000E+001;-8.0407E+001;
 5.2000E+001;-8.0658E+001;
 5.3000E+001;-8.0902E+001;
 5.4000E+001;-8.1139E+001;
 5.5000E+001;-8.1369E+001;
 5.6000E+001;-8.1592E+001;
 5.7000E+001;-8.1809E+001;
 5.8000E+001;-8.2020E+001;
 5.9000E+001;-8.2225E+001;
 6.0000E+001;-8.2425E+001;
 6.1000E+001;-8.2619E+001;
 6.2000E+001;-8.2808E+001;
 6.3000E+001;-8.2993E+001;
 6.4000E+001;-8.3172E+001;
 6.5000E+001;-8.3347E+001;
 6.6000E+001;-8.3518E+001;
 6.7000E+001;-8.3685E+001;
 6.8000E+001;-8.3848E+001;
 6.9000E+001;-8.4007E+001;
 7.0000E+001;-8.4162E+001;
 7.1000E+001;-8.4313E+001;
 7.2000E+001;-8.4461E+001;
 7.3000E+001;-8.4606E+001;
 7.4000E+001;-8.4747E+001;
 7.5000E+001;-8.4886E+001;
 7.6000E+001;-8.5021E+001;
 7.7000E+001;-8.5153E+001;
 7.8000E+001;-8.5283E+001;
 7.9000E+001;-8.5410E+001;
 8.0000E+001;-8.5534E+001;
 8.1000E+001;-8.5656E+001;
 8.2000E+001;-8.5775E+001;
 8.3000E+001;-8.5891E+001;
 8.4000E+001;-8.6006E+001;
 8.5000E+001;-8.6118E+001;
 8.6000E+001;-8.6228E+001;
 8.7000E+001;-8.6336E+001;
 8.8000E+001;-8.6441E+001;
 8.9000E+001;-8.6545E+001;
 9.0000E+001;-8.6647E+001;
 9.1000E+001;-8.6747E+001;
 9.2000E+001;-8.6845E+001;
 9.3000E+001;-8.6941E+001;
 9.4000E+001;-8.7036E+001;
 9.5000E+001;-8.7129E+001;
 9.6000E+001;-8.7220E+001;
 9.7000E+001;-8.7309E+001;
 9.8000E+001;-8.7397E+001;
 9.9000E+001;-8.7484E+001;
 1.0000E+002;-8.7569E+001;
 1.0100E+002;-8.7653E+001;
 1.0200E+002;-8.7735E+001;
 1.0300E+002;-8.7815E+001;
 1.0400E+002;-8.7895E+001;
 1.0500E+002;-8.7973E+001;
 1.0600E+002;-8.8050E+001;
 1.0700E+002;-8.8126E+001;
 1.0800E+002;-8.8200E+001;
 1.0900E+002;-8.8273E+001;
 1.1000E+002;-8.8345E+001;
 1.1100E+002;-8.8416E+001;
 1.1200E+002;-8.8486E+001;
 1.1300E+002;-8.8555E+001;
 1.1400E+002;-8.8623E+001;
 1.1500E+002;-8.8689E+001;
 1.1600E+002;-8.8755E+001;
 1.1700E+002;-8.8820E+001;
 1.1800E+002;-8.8883E+001;
 1.1900E+002;-8.8946E+001;
 1.2000E+002;-8.9008E+001;
