JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-7.4170E+000;
 2.0000E+000;-1.7323E+001;
 3.0000E+000;-2.6007E+001;
 4.0000E+000;-3.3116E+001;
 5.0000E+000;-3.8909E+001;
 6.0000E+000;-4.3685E+001;
 7.0000E+000;-4.7682E+001;
 8.0000E+000;-5.1074E+001;
 9.0000E+000;-5.3992E+001;
 1.0000E+001;-5.6531E+001;
 1.1000E+001;-5.8763E+001;
 1.2000E+001;-6.0741E+001;
 1.3000E+001;-6.2510E+001;
 1.4000E+001;-6.4101E+001;
 1.5000E+001;-6.5541E+001;
 1.6000E+001;-6.6852E+001;
 1.7000E+001;-6.8051E+001;
 1.8000E+001;-6.9153E+001;
 1.9000E+001;-7.0169E+001;
 2.0000E+001;-7.1110E+001;
 2.1000E+001;-7.1983E+001;
 2.2000E+001;-7.2797E+001;
 2.3000E+001;-7.3557E+001;
 2.4000E+001;-7.4269E+001;
 2.5000E+001;-7.4937E+001;
 2.6000E+001;-7.5566E+001;
 2.7000E+001;-7.6159E+001;
 2.8000E+001;-7.6719E+001;
 2.9000E+001;-7.7248E+001;
 3.0000E+001;-7.7751E+001;
 3.1000E+001;-7.8227E+001;
 3.2000E+001;-7.8681E+001;
 3.3000E+001;-7.9112E+001;
 3.4000E+001;-7.9524E+001;
 3.5000E+001;-7.9916E+001;
 3.6000E+001;-8.0291E+001;
 3.7000E+001;-8.0650E+001;
 3.8000E+001;-8.0994E+001;
 3.9000E+001;-8.1324E+001;
 4.0000E+001;-8.1640E+001;
 4.1000E+001;-8.1944E+001;
 4.2000E+001;-8.2236E+001;
 4.3000E+001;-8.2517E+001;
 4.4000E+001;-8.2788E+001;
 4.5000E+001;-8.3049E+001;
 4.6000E+001;-8.3300E+001;
 4.7000E+001;-8.3543E+001;
 4.8000E+001;-8.3777E+001;
 4.9000E+001;-8.4004E+001;
 5.0000E+001;-8.4223E+001;
 5.1000E+001;-8.4435E+001;
 5.2000E+001;-8.4640E+001;
 5.3000E+001;-8.4838E+001;
 5.4000E+001;-8.5031E+001;
 5.5000E+001;-8.5217E+001;
 5.6000E+001;-8.5399E+001;
 5.7000E+001;-8.5574E+001;
 5.8000E+001;-8.5745E+001;
 5.9000E+001;-8.5911E+001;
 6.0000E+001;-8.6072E+001;
 6.1000E+001;-8.6228E+001;
 6.2000E+001;-8.6381E+001;
 6.3000E+001;-8.6529E+001;
 6.4000E+001;-8.6673E+001;
 6.5000E+001;-8.6814E+001;
 6.6000E+001;-8.6951E+001;
 6.7000E+001;-8.7084E+001;
 6.8000E+001;-8.7214E+001;
 6.9000E+001;-8.7341E+001;
 7.0000E+001;-8.7465E+001;
 7.1000E+001;-8.7585E+001;
 7.2000E+001;-8.7703E+001;
 7.3000E+001;-8.7818E+001;
 7.4000E+001;-8.7930E+001;
 7.5000E+001;-8.8040E+001;
 7.6000E+001;-8.8147E+001;
 7.7000E+001;-8.8252E+001;
 7.8000E+001;-8.8355E+001;
 7.9000E+001;-8.8455E+001;
 8.0000E+001;-8.8553E+001;
 8.1000E+001;-8.8649E+001;
 8.2000E+001;-8.8742E+001;
 8.3000E+001;-8.8834E+001;
 8.4000E+001;-8.8924E+001;
 8.5000E+001;-8.9012E+001;
 8.6000E+001;-8.9098E+001;
 8.7000E+001;-8.9183E+001;
 8.8000E+001;-8.9265E+001;
 8.9000E+001;-8.9347E+001;
 9.0000E+001;-8.9426E+001;
 9.1000E+001;-8.9504E+001;
 9.2000E+001;-8.9580E+001;
 9.3000E+001;-8.9655E+001;
 9.4000E+001;-8.9729E+001;
 9.5000E+001;-8.9801E+001;
 9.6000E+001;-8.9872E+001;
 9.7000E+001;-8.9941E+001;
 9.8000E+001;-9.0009E+001;
 9.9000E+001;-9.0076E+001;
 1.0000E+002;-9.0142E+001;
 1.0100E+002;-9.0207E+001;
 1.0200E+002;-9.0270E+001;
 1.0300E+002;-9.0332E+001;
 1.0400E+002;-9.0394E+001;
 1.0500E+002;-9.0454E+001;
 1.0600E+002;-9.0513E+001;
 1.0700E+002;-9.0571E+001;
 1.0800E+002;-9.0628E+001;
 1.0900E+002;-9.0684E+001;
 1.1000E+002;-9.0739E+001;
 1.1100E+002;-9.0794E+001;
 1.1200E+002;-9.0847E+001;
 1.1300E+002;-9.0900E+001;
 1.1400E+002;-9.0951E+001;
 1.1500E+002;-9.1002E+001;
 1.1600E+002;-9.1052E+001;
 1.1700E+002;-9.1101E+001;
 1.1800E+002;-9.1150E+001;
 1.1900E+002;-9.1197E+001;
 1.2000E+002;-9.1244E+001;
