JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-1.3918E+001;
 2.0000E+000;-2.7673E+001;
 3.0000E+000;-3.8192E+001;
 4.0000E+000;-4.6057E+001;
 5.0000E+000;-5.2053E+001;
 6.0000E+000;-5.6748E+001;
 7.0000E+000;-6.0518E+001;
 8.0000E+000;-6.3613E+001;
 9.0000E+000;-6.6202E+001;
 1.0000E+001;-6.8401E+001;
 1.1000E+001;-7.0296E+001;
 1.2000E+001;-7.1946E+001;
 1.3000E+001;-7.3397E+001;
 1.4000E+001;-7.4685E+001;
 1.5000E+001;-7.5836E+001;
 1.6000E+001;-7.6872E+001;
 1.7000E+001;-7.7809E+001;
 1.8000E+001;-7.8662E+001;
 1.9000E+001;-7.9442E+001;
 2.0000E+001;-8.0158E+001;
 2.1000E+001;-8.0817E+001;
 2.2000E+001;-8.1427E+001;
 2.3000E+001;-8.1993E+001;
 2.4000E+001;-8.2519E+001;
 2.5000E+001;-8.3010E+001;
 2.6000E+001;-8.3470E+001;
 2.7000E+001;-8.3901E+001;
 2.8000E+001;-8.4305E+001;
 2.9000E+001;-8.4686E+001;
 3.0000E+001;-8.5046E+001;
 3.1000E+001;-8.5385E+001;
 3.2000E+001;-8.5706E+001;
 3.3000E+001;-8.6011E+001;
 3.4000E+001;-8.6300E+001;
 3.5000E+001;-8.6575E+001;
 3.6000E+001;-8.6836E+001;
 3.7000E+001;-8.7086E+001;
 3.8000E+001;-8.7323E+001;
 3.9000E+001;-8.7550E+001;
 4.0000E+001;-8.7768E+001;
 4.1000E+001;-8.7975E+001;
 4.2000E+001;-8.8174E+001;
 4.3000E+001;-8.8365E+001;
 4.4000E+001;-8.8548E+001;
 4.5000E+001;-8.8724E+001;
 4.6000E+001;-8.8893E+001;
 4.7000E+001;-8.9056E+001;
 4.8000E+001;-8.9212E+001;
 4.9000E+001;-8.9363E+001;
 5.0000E+001;-8.9508E+001;
 5.1000E+001;-8.9648E+001;
 5.2000E+001;-8.9784E+001;
 5.3000E+001;-8.9914E+001;
 5.4000E+001;-9.0040E+001;
 5.5000E+001;-9.0162E+001;
 5.6000E+001;-9.0280E+001;
 5.7000E+001;-9.0394E+001;
 5.8000E+001;-9.0505E+001;
 5.9000E+001;-9.0612E+001;
 6.0000E+001;-9.0716E+001;
 6.1000E+001;-9.0816E+001;
 6.2000E+001;-9.0914E+001;
 6.3000E+001;-9.1008E+001;
 6.4000E+001;-9.1100E+001;
 6.5000E+001;-9.1189E+001;
 6.6000E+001;-9.1276E+001;
 6.7000E+001;-9.1360E+001;
 6.8000E+001;-9.1442E+001;
 6.9000E+001;-9.1521E+001;
 7.0000E+001;-9.1598E+001;
 7.1000E+001;-9.1674E+001;
 7.2000E+001;-9.1747E+001;
 7.3000E+001;-9.1818E+001;
 7.4000E+001;-9.1888E+001;
 7.5000E+001;-9.1955E+001;
 7.6000E+001;-9.2021E+001;
 7.7000E+001;-9.2085E+001;
 7.8000E+001;-9.2148E+001;
 7.9000E+001;-9.2209E+001;
 8.0000E+001;-9.2268E+001;
 8.1000E+001;-9.2326E+001;
 8.2000E+001;-9.2383E+001;
 8.3000E+001;-9.2438E+001;
 8.4000E+001;-9.2492E+001;
 8.5000E+001;-9.2545E+001;
 8.6000E+001;-9.2597E+001;
 8.7000E+001;-9.2647E+001;
 8.8000E+001;-9.2696E+001;
 8.9000E+001;-9.2744E+001;
 9.0000E+001;-9.2791E+001;
 9.1000E+001;-9.2837E+001;
 9.2000E+001;-9.2882E+001;
 9.3000E+001;-9.2925E+001;
 9.4000E+001;-9.2968E+001;
 9.5000E+001;-9.3010E+001;
 9.6000E+001;-9.3051E+001;
 9.7000E+001;-9.3091E+001;
 9.8000E+001;-9.3131E+001;
 9.9000E+001;-9.3169E+001;
 1.0000E+002;-9.3207E+001;
 1.0100E+002;-9.3244E+001;
 1.0200E+002;-9.3280E+001;
 1.0300E+002;-9.3315E+001;
 1.0400E+002;-9.3350E+001;
 1.0500E+002;-9.3384E+001;
 1.0600E+002;-9.3417E+001;
 1.0700E+002;-9.3449E+001;
 1.0800E+002;-9.3481E+001;
 1.0900E+002;-9.3513E+001;
 1.1000E+002;-9.3543E+001;
 1.1100E+002;-9.3573E+001;
 1.1200E+002;-9.3603E+001;
 1.1300E+002;-9.3632E+001;
 1.1400E+002;-9.3660E+001;
 1.1500E+002;-9.3688E+001;
 1.1600E+002;-9.3715E+001;
 1.1700E+002;-9.3742E+001;
 1.1800E+002;-9.3768E+001;
 1.1900E+002;-9.3794E+001;
 1.2000E+002;-9.3819E+001;
