JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-3.7146E+000;
 2.0000E+000;-1.0855E+001;
 3.0000E+000;-1.7856E+001;
 4.0000E+000;-2.4039E+001;
 5.0000E+000;-2.9362E+001;
 6.0000E+000;-3.3936E+001;
 7.0000E+000;-3.7887E+001;
 8.0000E+000;-4.1328E+001;
 9.0000E+000;-4.4352E+001;
 1.0000E+001;-4.7030E+001;
 1.1000E+001;-4.9420E+001;
 1.2000E+001;-5.1567E+001;
 1.3000E+001;-5.3509E+001;
 1.4000E+001;-5.5274E+001;
 1.5000E+001;-5.6887E+001;
 1.6000E+001;-5.8368E+001;
 1.7000E+001;-5.9733E+001;
 1.8000E+001;-6.0995E+001;
 1.9000E+001;-6.2168E+001;
 2.0000E+001;-6.3259E+001;
 2.1000E+001;-6.4279E+001;
 2.2000E+001;-6.5234E+001;
 2.3000E+001;-6.6130E+001;
 2.4000E+001;-6.6973E+001;
 2.5000E+001;-6.7768E+001;
 2.6000E+001;-6.8519E+001;
 2.7000E+001;-6.9230E+001;
 2.8000E+001;-6.9904E+001;
 2.9000E+001;-7.0544E+001;
 3.0000E+001;-7.1153E+001;
 3.1000E+001;-7.1733E+001;
 3.2000E+001;-7.2286E+001;
 3.3000E+001;-7.2814E+001;
 3.4000E+001;-7.3318E+001;
 3.5000E+001;-7.3802E+001;
 3.6000E+001;-7.4265E+001;
 3.7000E+001;-7.4709E+001;
 3.8000E+001;-7.5135E+001;
 3.9000E+001;-7.5545E+001;
 4.0000E+001;-7.5939E+001;
 4.1000E+001;-7.6318E+001;
 4.2000E+001;-7.6684E+001;
 4.3000E+001;-7.7036E+001;
 4.4000E+001;-7.7376E+001;
 4.5000E+001;-7.7704E+001;
 4.6000E+001;-7.8022E+001;
 4.7000E+001;-7.8329E+001;
 4.8000E+001;-7.8625E+001;
 4.9000E+001;-7.8913E+001;
 5.0000E+001;-7.9191E+001;
 5.1000E+001;-7.9461E+001;
 5.2000E+001;-7.9722E+001;
 5.3000E+001;-7.9976E+001;
 5.4000E+001;-8.0223E+001;
 5.5000E+001;-8.0462E+001;
 5.6000E+001;-8.0695E+001;
 5.7000E+001;-8.0921E+001;
 5.8000E+001;-8.1140E+001;
 5.9000E+001;-8.1354E+001;
 6.0000E+001;-8.1562E+001;
 6.1000E+001;-8.1765E+001;
 6.2000E+001;-8.1963E+001;
 6.3000E+001;-8.2155E+001;
 6.4000E+001;-8.2343E+001;
 6.5000E+001;-8.2525E+001;
 6.6000E+001;-8.2704E+001;
 6.7000E+001;-8.2878E+001;
 6.8000E+001;-8.3048E+001;
 6.9000E+001;-8.3214E+001;
 7.0000E+001;-8.3376E+001;
 7.1000E+001;-8.3534E+001;
 7.2000E+001;-8.3689E+001;
 7.3000E+001;-8.3840E+001;
 7.4000E+001;-8.3988E+001;
 7.5000E+001;-8.4133E+001;
 7.6000E+001;-8.4275E+001;
 7.7000E+001;-8.4413E+001;
 7.8000E+001;-8.4549E+001;
 7.9000E+001;-8.4682E+001;
 8.0000E+001;-8.4812E+001;
 8.1000E+001;-8.4939E+001;
 8.2000E+001;-8.5064E+001;
 8.3000E+001;-8.5186E+001;
 8.4000E+001;-8.5306E+001;
 8.5000E+001;-8.5424E+001;
 8.6000E+001;-8.5539E+001;
 8.7000E+001;-8.5652E+001;
 8.8000E+001;-8.5763E+001;
 8.9000E+001;-8.5872E+001;
 9.0000E+001;-8.5979E+001;
 9.1000E+001;-8.6083E+001;
 9.2000E+001;-8.6186E+001;
 9.3000E+001;-8.6287E+001;
 9.4000E+001;-8.6387E+001;
 9.5000E+001;-8.6484E+001;
 9.6000E+001;-8.6580E+001;
 9.7000E+001;-8.6674E+001;
 9.8000E+001;-8.6767E+001;
 9.9000E+001;-8.6857E+001;
 1.0000E+002;-8.6947E+001;
 1.0100E+002;-8.7035E+001;
 1.0200E+002;-8.7121E+001;
 1.0300E+002;-8.7206E+001;
 1.0400E+002;-8.7290E+001;
 1.0500E+002;-8.7372E+001;
 1.0600E+002;-8.7453E+001;
 1.0700E+002;-8.7532E+001;
 1.0800E+002;-8.7611E+001;
 1.0900E+002;-8.7688E+001;
 1.1000E+002;-8.7764E+001;
 1.1100E+002;-8.7838E+001;
 1.1200E+002;-8.7912E+001;
 1.1300E+002;-8.7984E+001;
 1.1400E+002;-8.8056E+001;
 1.1500E+002;-8.8126E+001;
 1.1600E+002;-8.8195E+001;
 1.1700E+002;-8.8263E+001;
 1.1800E+002;-8.8330E+001;
 1.1900E+002;-8.8397E+001;
 1.2000E+002;-8.8462E+001;
