JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-5.4299E+000;
 2.0000E+000;-1.3927E+001;
 3.0000E+000;-2.1795E+001;
 4.0000E+000;-2.8477E+001;
 5.0000E+000;-3.4071E+001;
 6.0000E+000;-3.8776E+001;
 7.0000E+000;-4.2775E+001;
 8.0000E+000;-4.6213E+001;
 9.0000E+000;-4.9201E+001;
 1.0000E+001;-5.1824E+001;
 1.1000E+001;-5.4147E+001;
 1.2000E+001;-5.6220E+001;
 1.3000E+001;-5.8084E+001;
 1.4000E+001;-5.9769E+001;
 1.5000E+001;-6.1302E+001;
 1.6000E+001;-6.2703E+001;
 1.7000E+001;-6.3989E+001;
 1.8000E+001;-6.5175E+001;
 1.9000E+001;-6.6273E+001;
 2.0000E+001;-6.7292E+001;
 2.1000E+001;-6.8241E+001;
 2.2000E+001;-6.9127E+001;
 2.3000E+001;-6.9957E+001;
 2.4000E+001;-7.0736E+001;
 2.5000E+001;-7.1469E+001;
 2.6000E+001;-7.2160E+001;
 2.7000E+001;-7.2813E+001;
 2.8000E+001;-7.3430E+001;
 2.9000E+001;-7.4016E+001;
 3.0000E+001;-7.4572E+001;
 3.1000E+001;-7.5100E+001;
 3.2000E+001;-7.5604E+001;
 3.3000E+001;-7.6084E+001;
 3.4000E+001;-7.6542E+001;
 3.5000E+001;-7.6980E+001;
 3.6000E+001;-7.7399E+001;
 3.7000E+001;-7.7800E+001;
 3.8000E+001;-7.8185E+001;
 3.9000E+001;-7.8555E+001;
 4.0000E+001;-7.8910E+001;
 4.1000E+001;-7.9252E+001;
 4.2000E+001;-7.9580E+001;
 4.3000E+001;-7.9897E+001;
 4.4000E+001;-8.0202E+001;
 4.5000E+001;-8.0496E+001;
 4.6000E+001;-8.0780E+001;
 4.7000E+001;-8.1054E+001;
 4.8000E+001;-8.1320E+001;
 4.9000E+001;-8.1576E+001;
 5.0000E+001;-8.1825E+001;
 5.1000E+001;-8.2065E+001;
 5.2000E+001;-8.2298E+001;
 5.3000E+001;-8.2524E+001;
 5.4000E+001;-8.2743E+001;
 5.5000E+001;-8.2956E+001;
 5.6000E+001;-8.3162E+001;
 5.7000E+001;-8.3363E+001;
 5.8000E+001;-8.3557E+001;
 5.9000E+001;-8.3747E+001;
 6.0000E+001;-8.3931E+001;
 6.1000E+001;-8.4110E+001;
 6.2000E+001;-8.4285E+001;
 6.3000E+001;-8.4455E+001;
 6.4000E+001;-8.4620E+001;
 6.5000E+001;-8.4782E+001;
 6.6000E+001;-8.4939E+001;
 6.7000E+001;-8.5092E+001;
 6.8000E+001;-8.5242E+001;
 6.9000E+001;-8.5388E+001;
 7.0000E+001;-8.5530E+001;
 7.1000E+001;-8.5669E+001;
 7.2000E+001;-8.5805E+001;
 7.3000E+001;-8.5938E+001;
 7.4000E+001;-8.6068E+001;
 7.5000E+001;-8.6195E+001;
 7.6000E+001;-8.6319E+001;
 7.7000E+001;-8.6440E+001;
 7.8000E+001;-8.6559E+001;
 7.9000E+001;-8.6675E+001;
 8.0000E+001;-8.6788E+001;
 8.1000E+001;-8.6900E+001;
 8.2000E+001;-8.7009E+001;
 8.3000E+001;-8.7115E+001;
 8.4000E+001;-8.7220E+001;
 8.5000E+001;-8.7322E+001;
 8.6000E+001;-8.7423E+001;
 8.7000E+001;-8.7521E+001;
 8.8000E+001;-8.7618E+001;
 8.9000E+001;-8.7712E+001;
 9.0000E+001;-8.7805E+001;
 9.1000E+001;-8.7896E+001;
 9.2000E+001;-8.7986E+001;
 9.3000E+001;-8.8073E+001;
 9.4000E+001;-8.8159E+001;
 9.5000E+001;-8.8244E+001;
 9.6000E+001;-8.8327E+001;
 9.7000E+001;-8.8408E+001;
 9.8000E+001;-8.8488E+001;
 9.9000E+001;-8.8567E+001;
 1.0000E+002;-8.8644E+001;
 1.0100E+002;-8.8720E+001;
 1.0200E+002;-8.8795E+001;
 1.0300E+002;-8.8868E+001;
 1.0400E+002;-8.8940E+001;
 1.0500E+002;-8.9011E+001;
 1.0600E+002;-8.9081E+001;
 1.0700E+002;-8.9149E+001;
 1.0800E+002;-8.9217E+001;
 1.0900E+002;-8.9283E+001;
 1.1000E+002;-8.9348E+001;
 1.1100E+002;-8.9413E+001;
 1.1200E+002;-8.9476E+001;
 1.1300E+002;-8.9538E+001;
 1.1400E+002;-8.9599E+001;
 1.1500E+002;-8.9660E+001;
 1.1600E+002;-8.9719E+001;
 1.1700E+002;-8.9777E+001;
 1.1800E+002;-8.9835E+001;
 1.1900E+002;-8.9892E+001;
 1.2000E+002;-8.9947E+001;
