JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-3.2302E+000;
 2.0000E+000;-9.9565E+000;
 3.0000E+000;-1.6677E+001;
 4.0000E+000;-2.2687E+001;
 5.0000E+000;-2.7909E+001;
 6.0000E+000;-3.2427E+001;
 7.0000E+000;-3.6352E+001;
 8.0000E+000;-3.9785E+001;
 9.0000E+000;-4.2811E+001;
 1.0000E+001;-4.5500E+001;
 1.1000E+001;-4.7905E+001;
 1.2000E+001;-5.0072E+001;
 1.3000E+001;-5.2034E+001;
 1.4000E+001;-5.3821E+001;
 1.5000E+001;-5.5457E+001;
 1.6000E+001;-5.6960E+001;
 1.7000E+001;-5.8348E+001;
 1.8000E+001;-5.9633E+001;
 1.9000E+001;-6.0827E+001;
 2.0000E+001;-6.1941E+001;
 2.1000E+001;-6.2981E+001;
 2.2000E+001;-6.3957E+001;
 2.3000E+001;-6.4873E+001;
 2.4000E+001;-6.5736E+001;
 2.5000E+001;-6.6550E+001;
 2.6000E+001;-6.7320E+001;
 2.7000E+001;-6.8049E+001;
 2.8000E+001;-6.8740E+001;
 2.9000E+001;-6.9397E+001;
 3.0000E+001;-7.0022E+001;
 3.1000E+001;-7.0618E+001;
 3.2000E+001;-7.1186E+001;
 3.3000E+001;-7.1729E+001;
 3.4000E+001;-7.2248E+001;
 3.5000E+001;-7.2746E+001;
 3.6000E+001;-7.3222E+001;
 3.7000E+001;-7.3680E+001;
 3.8000E+001;-7.4119E+001;
 3.9000E+001;-7.4542E+001;
 4.0000E+001;-7.4948E+001;
 4.1000E+001;-7.5339E+001;
 4.2000E+001;-7.5717E+001;
 4.3000E+001;-7.6081E+001;
 4.4000E+001;-7.6432E+001;
 4.5000E+001;-7.6771E+001;
 4.6000E+001;-7.7099E+001;
 4.7000E+001;-7.7416E+001;
 4.8000E+001;-7.7723E+001;
 4.9000E+001;-7.8020E+001;
 5.0000E+001;-7.8308E+001;
 5.1000E+001;-7.8587E+001;
 5.2000E+001;-7.8858E+001;
 5.3000E+001;-7.9121E+001;
 5.4000E+001;-7.9376E+001;
 5.5000E+001;-7.9624E+001;
 5.6000E+001;-7.9865E+001;
 5.7000E+001;-8.0099E+001;
 5.8000E+001;-8.0327E+001;
 5.9000E+001;-8.0549E+001;
 6.0000E+001;-8.0764E+001;
 6.1000E+001;-8.0975E+001;
 6.2000E+001;-8.1180E+001;
 6.3000E+001;-8.1379E+001;
 6.4000E+001;-8.1574E+001;
 6.5000E+001;-8.1764E+001;
 6.6000E+001;-8.1949E+001;
 6.7000E+001;-8.2130E+001;
 6.8000E+001;-8.2306E+001;
 6.9000E+001;-8.2479E+001;
 7.0000E+001;-8.2647E+001;
 7.1000E+001;-8.2812E+001;
 7.2000E+001;-8.2973E+001;
 7.3000E+001;-8.3130E+001;
 7.4000E+001;-8.3284E+001;
 7.5000E+001;-8.3434E+001;
 7.6000E+001;-8.3582E+001;
 7.7000E+001;-8.3726E+001;
 7.8000E+001;-8.3867E+001;
 7.9000E+001;-8.4005E+001;
 8.0000E+001;-8.4141E+001;
 8.1000E+001;-8.4273E+001;
 8.2000E+001;-8.4403E+001;
 8.3000E+001;-8.4531E+001;
 8.4000E+001;-8.4656E+001;
 8.5000E+001;-8.4778E+001;
 8.6000E+001;-8.4898E+001;
 8.7000E+001;-8.5016E+001;
 8.8000E+001;-8.5132E+001;
 8.9000E+001;-8.5245E+001;
 9.0000E+001;-8.5357E+001;
 9.1000E+001;-8.5466E+001;
 9.2000E+001;-8.5573E+001;
 9.3000E+001;-8.5679E+001;
 9.4000E+001;-8.5782E+001;
 9.5000E+001;-8.5884E+001;
 9.6000E+001;-8.5984E+001;
 9.7000E+001;-8.6082E+001;
 9.8000E+001;-8.6179E+001;
 9.9000E+001;-8.6274E+001;
 1.0000E+002;-8.6367E+001;
 1.0100E+002;-8.6459E+001;
 1.0200E+002;-8.6549E+001;
 1.0300E+002;-8.6638E+001;
 1.0400E+002;-8.6725E+001;
 1.0500E+002;-8.6811E+001;
 1.0600E+002;-8.6895E+001;
 1.0700E+002;-8.6979E+001;
 1.0800E+002;-8.7060E+001;
 1.0900E+002;-8.7141E+001;
 1.1000E+002;-8.7220E+001;
 1.1100E+002;-8.7299E+001;
 1.1200E+002;-8.7376E+001;
 1.1300E+002;-8.7451E+001;
 1.1400E+002;-8.7526E+001;
 1.1500E+002;-8.7600E+001;
 1.1600E+002;-8.7672E+001;
 1.1700E+002;-8.7743E+001;
 1.1800E+002;-8.7814E+001;
 1.1900E+002;-8.7883E+001;
 1.2000E+002;-8.7951E+001;
