JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-4.6696E+000;
 2.0000E+000;-1.2585E+001;
 3.0000E+000;-2.0091E+001;
 4.0000E+000;-2.6570E+001;
 5.0000E+000;-3.2057E+001;
 6.0000E+000;-3.6714E+001;
 7.0000E+000;-4.0699E+001;
 8.0000E+000;-4.4144E+001;
 9.0000E+000;-4.7152E+001;
 1.0000E+001;-4.9802E+001;
 1.1000E+001;-5.2156E+001;
 1.2000E+001;-5.4263E+001;
 1.3000E+001;-5.6162E+001;
 1.4000E+001;-5.7883E+001;
 1.5000E+001;-5.9452E+001;
 1.6000E+001;-6.0888E+001;
 1.7000E+001;-6.2209E+001;
 1.8000E+001;-6.3428E+001;
 1.9000E+001;-6.4558E+001;
 2.0000E+001;-6.5609E+001;
 2.1000E+001;-6.6588E+001;
 2.2000E+001;-6.7504E+001;
 2.3000E+001;-6.8363E+001;
 2.4000E+001;-6.9170E+001;
 2.5000E+001;-6.9929E+001;
 2.6000E+001;-7.0646E+001;
 2.7000E+001;-7.1324E+001;
 2.8000E+001;-7.1965E+001;
 2.9000E+001;-7.2574E+001;
 3.0000E+001;-7.3153E+001;
 3.1000E+001;-7.3703E+001;
 3.2000E+001;-7.4228E+001;
 3.3000E+001;-7.4728E+001;
 3.4000E+001;-7.5206E+001;
 3.5000E+001;-7.5663E+001;
 3.6000E+001;-7.6101E+001;
 3.7000E+001;-7.6520E+001;
 3.8000E+001;-7.6923E+001;
 3.9000E+001;-7.7309E+001;
 4.0000E+001;-7.7681E+001;
 4.1000E+001;-7.8038E+001;
 4.2000E+001;-7.8383E+001;
 4.3000E+001;-7.8714E+001;
 4.4000E+001;-7.9034E+001;
 4.5000E+001;-7.9343E+001;
 4.6000E+001;-7.9641E+001;
 4.7000E+001;-7.9929E+001;
 4.8000E+001;-8.0208E+001;
 4.9000E+001;-8.0477E+001;
 5.0000E+001;-8.0738E+001;
 5.1000E+001;-8.0991E+001;
 5.2000E+001;-8.1236E+001;
 5.3000E+001;-8.1474E+001;
 5.4000E+001;-8.1704E+001;
 5.5000E+001;-8.1928E+001;
 5.6000E+001;-8.2145E+001;
 5.7000E+001;-8.2357E+001;
 5.8000E+001;-8.2562E+001;
 5.9000E+001;-8.2762E+001;
 6.0000E+001;-8.2956E+001;
 6.1000E+001;-8.3145E+001;
 6.2000E+001;-8.3329E+001;
 6.3000E+001;-8.3508E+001;
 6.4000E+001;-8.3683E+001;
 6.5000E+001;-8.3854E+001;
 6.6000E+001;-8.4020E+001;
 6.7000E+001;-8.4182E+001;
 6.8000E+001;-8.4340E+001;
 6.9000E+001;-8.4494E+001;
 7.0000E+001;-8.4645E+001;
 7.1000E+001;-8.4792E+001;
 7.2000E+001;-8.4936E+001;
 7.3000E+001;-8.5077E+001;
 7.4000E+001;-8.5214E+001;
 7.5000E+001;-8.5348E+001;
 7.6000E+001;-8.5480E+001;
 7.7000E+001;-8.5608E+001;
 7.8000E+001;-8.5734E+001;
 7.9000E+001;-8.5857E+001;
 8.0000E+001;-8.5977E+001;
 8.1000E+001;-8.6095E+001;
 8.2000E+001;-8.6211E+001;
 8.3000E+001;-8.6324E+001;
 8.4000E+001;-8.6435E+001;
 8.5000E+001;-8.6544E+001;
 8.6000E+001;-8.6651E+001;
 8.7000E+001;-8.6755E+001;
 8.8000E+001;-8.6858E+001;
 8.9000E+001;-8.6958E+001;
 9.0000E+001;-8.7057E+001;
 9.1000E+001;-8.7154E+001;
 9.2000E+001;-8.7249E+001;
 9.3000E+001;-8.7342E+001;
 9.4000E+001;-8.7434E+001;
 9.5000E+001;-8.7524E+001;
 9.6000E+001;-8.7612E+001;
 9.7000E+001;-8.7699E+001;
 9.8000E+001;-8.7784E+001;
 9.9000E+001;-8.7868E+001;
 1.0000E+002;-8.7950E+001;
 1.0100E+002;-8.8031E+001;
 1.0200E+002;-8.8110E+001;
 1.0300E+002;-8.8189E+001;
 1.0400E+002;-8.8265E+001;
 1.0500E+002;-8.8341E+001;
 1.0600E+002;-8.8415E+001;
 1.0700E+002;-8.8489E+001;
 1.0800E+002;-8.8561E+001;
 1.0900E+002;-8.8631E+001;
 1.1000E+002;-8.8701E+001;
 1.1100E+002;-8.8770E+001;
 1.1200E+002;-8.8837E+001;
 1.1300E+002;-8.8904E+001;
 1.1400E+002;-8.8969E+001;
 1.1500E+002;-8.9034E+001;
 1.1600E+002;-8.9097E+001;
 1.1700E+002;-8.9160E+001;
 1.1800E+002;-8.9221E+001;
 1.1900E+002;-8.9282E+001;
 1.2000E+002;-8.9342E+001;
