JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-9.2813E+000;
 2.0000E+000;-2.0393E+001;
 3.0000E+000;-2.9711E+001;
 4.0000E+000;-3.7117E+001;
 5.0000E+000;-4.3025E+001;
 6.0000E+000;-4.7816E+001;
 7.0000E+000;-5.1774E+001;
 8.0000E+000;-5.5099E+001;
 9.0000E+000;-5.7934E+001;
 1.0000E+001;-6.0383E+001;
 1.1000E+001;-6.2522E+001;
 1.2000E+001;-6.4408E+001;
 1.3000E+001;-6.6085E+001;
 1.4000E+001;-6.7588E+001;
 1.5000E+001;-6.8943E+001;
 1.6000E+001;-7.0172E+001;
 1.7000E+001;-7.1293E+001;
 1.8000E+001;-7.2319E+001;
 1.9000E+001;-7.3263E+001;
 2.0000E+001;-7.4135E+001;
 2.1000E+001;-7.4943E+001;
 2.2000E+001;-7.5693E+001;
 2.3000E+001;-7.6393E+001;
 2.4000E+001;-7.7047E+001;
 2.5000E+001;-7.7660E+001;
 2.6000E+001;-7.8236E+001;
 2.7000E+001;-7.8778E+001;
 2.8000E+001;-7.9289E+001;
 2.9000E+001;-7.9772E+001;
 3.0000E+001;-8.0229E+001;
 3.1000E+001;-8.0662E+001;
 3.2000E+001;-8.1073E+001;
 3.3000E+001;-8.1464E+001;
 3.4000E+001;-8.1837E+001;
 3.5000E+001;-8.2192E+001;
 3.6000E+001;-8.2530E+001;
 3.7000E+001;-8.2854E+001;
 3.8000E+001;-8.3164E+001;
 3.9000E+001;-8.3461E+001;
 4.0000E+001;-8.3745E+001;
 4.1000E+001;-8.4018E+001;
 4.2000E+001;-8.4280E+001;
 4.3000E+001;-8.4532E+001;
 4.4000E+001;-8.4774E+001;
 4.5000E+001;-8.5008E+001;
 4.6000E+001;-8.5233E+001;
 4.7000E+001;-8.5449E+001;
 4.8000E+001;-8.5658E+001;
 4.9000E+001;-8.5860E+001;
 5.0000E+001;-8.6055E+001;
 5.1000E+001;-8.6244E+001;
 5.2000E+001;-8.6426E+001;
 5.3000E+001;-8.6603E+001;
 5.4000E+001;-8.6774E+001;
 5.5000E+001;-8.6939E+001;
 5.6000E+001;-8.7100E+001;
 5.7000E+001;-8.7256E+001;
 5.8000E+001;-8.7407E+001;
 5.9000E+001;-8.7553E+001;
 6.0000E+001;-8.7696E+001;
 6.1000E+001;-8.7834E+001;
 6.2000E+001;-8.7968E+001;
 6.3000E+001;-8.8099E+001;
 6.4000E+001;-8.8226E+001;
 6.5000E+001;-8.8350E+001;
 6.6000E+001;-8.8471E+001;
 6.7000E+001;-8.8588E+001;
 6.8000E+001;-8.8702E+001;
 6.9000E+001;-8.8813E+001;
 7.0000E+001;-8.8922E+001;
 7.1000E+001;-8.9028E+001;
 7.2000E+001;-8.9131E+001;
 7.3000E+001;-8.9232E+001;
 7.4000E+001;-8.9330E+001;
 7.5000E+001;-8.9426E+001;
 7.6000E+001;-8.9520E+001;
 7.7000E+001;-8.9611E+001;
 7.8000E+001;-8.9700E+001;
 7.9000E+001;-8.9788E+001;
 8.0000E+001;-8.9873E+001;
 8.1000E+001;-8.9957E+001;
 8.2000E+001;-9.0038E+001;
 8.3000E+001;-9.0118E+001;
 8.4000E+001;-9.0196E+001;
 8.5000E+001;-9.0273E+001;
 8.6000E+001;-9.0348E+001;
 8.7000E+001;-9.0421E+001;
 8.8000E+001;-9.0493E+001;
 8.9000E+001;-9.0563E+001;
 9.0000E+001;-9.0632E+001;
 9.1000E+001;-9.0699E+001;
 9.2000E+001;-9.0765E+001;
 9.3000E+001;-9.0830E+001;
 9.4000E+001;-9.0893E+001;
 9.5000E+001;-9.0956E+001;
 9.6000E+001;-9.1017E+001;
 9.7000E+001;-9.1076E+001;
 9.8000E+001;-9.1135E+001;
 9.9000E+001;-9.1193E+001;
 1.0000E+002;-9.1249E+001;
 1.0100E+002;-9.1305E+001;
 1.0200E+002;-9.1359E+001;
 1.0300E+002;-9.1413E+001;
 1.0400E+002;-9.1465E+001;
 1.0500E+002;-9.1517E+001;
 1.0600E+002;-9.1567E+001;
 1.0700E+002;-9.1617E+001;
 1.0800E+002;-9.1666E+001;
 1.0900E+002;-9.1714E+001;
 1.1000E+002;-9.1761E+001;
 1.1100E+002;-9.1807E+001;
 1.1200E+002;-9.1853E+001;
 1.1300E+002;-9.1898E+001;
 1.1400E+002;-9.1942E+001;
 1.1500E+002;-9.1985E+001;
 1.1600E+002;-9.2027E+001;
 1.1700E+002;-9.2069E+001;
 1.1800E+002;-9.2110E+001;
 1.1900E+002;-9.2151E+001;
 1.2000E+002;-9.2191E+001;
