JOURS       ;MICRON/METER;
 0.0000E+000; 0.0000E+000;
 1.0000E+000;-1.0092E+001;
 2.0000E+000;-2.1700E+001;
 3.0000E+000;-3.1262E+001;
 4.0000E+000;-3.8775E+001;
 5.0000E+000;-4.4716E+001;
 6.0000E+000;-4.9503E+001;
 7.0000E+000;-5.3435E+001;
 8.0000E+000;-5.6725E+001;
 9.0000E+000;-5.9521E+001;
 1.0000E+001;-6.1928E+001;
 1.1000E+001;-6.4025E+001;
 1.2000E+001;-6.5870E+001;
 1.3000E+001;-6.7508E+001;
 1.4000E+001;-6.8972E+001;
 1.5000E+001;-7.0291E+001;
 1.6000E+001;-7.1485E+001;
 1.7000E+001;-7.2573E+001;
 1.8000E+001;-7.3567E+001;
 1.9000E+001;-7.4481E+001;
 2.0000E+001;-7.5324E+001;
 2.1000E+001;-7.6105E+001;
 2.2000E+001;-7.6829E+001;
 2.3000E+001;-7.7504E+001;
 2.4000E+001;-7.8135E+001;
 2.5000E+001;-7.8725E+001;
 2.6000E+001;-7.9279E+001;
 2.7000E+001;-7.9800E+001;
 2.8000E+001;-8.0291E+001;
 2.9000E+001;-8.0754E+001;
 3.0000E+001;-8.1193E+001;
 3.1000E+001;-8.1608E+001;
 3.2000E+001;-8.2002E+001;
 3.3000E+001;-8.2377E+001;
 3.4000E+001;-8.2734E+001;
 3.5000E+001;-8.3073E+001;
 3.6000E+001;-8.3397E+001;
 3.7000E+001;-8.3707E+001;
 3.8000E+001;-8.4003E+001;
 3.9000E+001;-8.4287E+001;
 4.0000E+001;-8.4558E+001;
 4.1000E+001;-8.4818E+001;
 4.2000E+001;-8.5068E+001;
 4.3000E+001;-8.5309E+001;
 4.4000E+001;-8.5540E+001;
 4.5000E+001;-8.5762E+001;
 4.6000E+001;-8.5976E+001;
 4.7000E+001;-8.6182E+001;
 4.8000E+001;-8.6381E+001;
 4.9000E+001;-8.6574E+001;
 5.0000E+001;-8.6759E+001;
 5.1000E+001;-8.6938E+001;
 5.2000E+001;-8.7112E+001;
 5.3000E+001;-8.7279E+001;
 5.4000E+001;-8.7442E+001;
 5.5000E+001;-8.7599E+001;
 5.6000E+001;-8.7751E+001;
 5.7000E+001;-8.7899E+001;
 5.8000E+001;-8.8042E+001;
 5.9000E+001;-8.8181E+001;
 6.0000E+001;-8.8316E+001;
 6.1000E+001;-8.8447E+001;
 6.2000E+001;-8.8574E+001;
 6.3000E+001;-8.8698E+001;
 6.4000E+001;-8.8818E+001;
 6.5000E+001;-8.8935E+001;
 6.6000E+001;-8.9049E+001;
 6.7000E+001;-8.9160E+001;
 6.8000E+001;-8.9268E+001;
 6.9000E+001;-8.9373E+001;
 7.0000E+001;-8.9476E+001;
 7.1000E+001;-8.9576E+001;
 7.2000E+001;-8.9673E+001;
 7.3000E+001;-8.9768E+001;
 7.4000E+001;-8.9861E+001;
 7.5000E+001;-8.9951E+001;
 7.6000E+001;-9.0039E+001;
 7.7000E+001;-9.0126E+001;
 7.8000E+001;-9.0210E+001;
 7.9000E+001;-9.0292E+001;
 8.0000E+001;-9.0372E+001;
 8.1000E+001;-9.0451E+001;
 8.2000E+001;-9.0528E+001;
 8.3000E+001;-9.0603E+001;
 8.4000E+001;-9.0676E+001;
 8.5000E+001;-9.0748E+001;
 8.6000E+001;-9.0818E+001;
 8.7000E+001;-9.0887E+001;
 8.8000E+001;-9.0955E+001;
 8.9000E+001;-9.1021E+001;
 9.0000E+001;-9.1085E+001;
 9.1000E+001;-9.1148E+001;
 9.2000E+001;-9.1210E+001;
 9.3000E+001;-9.1271E+001;
 9.4000E+001;-9.1331E+001;
 9.5000E+001;-9.1389E+001;
 9.6000E+001;-9.1446E+001;
 9.7000E+001;-9.1502E+001;
 9.8000E+001;-9.1557E+001;
 9.9000E+001;-9.1611E+001;
 1.0000E+002;-9.1664E+001;
 1.0100E+002;-9.1716E+001;
 1.0200E+002;-9.1767E+001;
 1.0300E+002;-9.1816E+001;
 1.0400E+002;-9.1866E+001;
 1.0500E+002;-9.1914E+001;
 1.0600E+002;-9.1961E+001;
 1.0700E+002;-9.2007E+001;
 1.0800E+002;-9.2053E+001;
 1.0900E+002;-9.2098E+001;
 1.1000E+002;-9.2141E+001;
 1.1100E+002;-9.2185E+001;
 1.1200E+002;-9.2227E+001;
 1.1300E+002;-9.2269E+001;
 1.1400E+002;-9.2310E+001;
 1.1500E+002;-9.2350E+001;
 1.1600E+002;-9.2390E+001;
 1.1700E+002;-9.2428E+001;
 1.1800E+002;-9.2467E+001;
 1.1900E+002;-9.2504E+001;
 1.2000E+002;-9.2541E+001;
