Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6705E-002; 1.0000E+000; 9.8638E-002; 1.0000E+000; 9.8020E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.1713E-002; 2.0000E+000; 9.5831E-002; 2.0000E+000; 9.7892E-002; 2.0000E+000; 9.7423E-002; 2.0000E+000; 9.7078E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.7570E-002; 3.0000E+000; 8.6359E-002; 3.0000E+000; 9.7250E-002; 3.0000E+000; 9.7352E-002; 3.0000E+000; 9.7070E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1684E-001; 4.0000E+000; 7.7157E-002; 4.0000E+000; 9.4453E-002; 4.0000E+000; 9.7124E-002; 4.0000E+000; 9.7032E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3728E-001; 5.0000E+000; 7.1895E-002; 5.0000E+000; 8.7849E-002; 5.0000E+000; 9.6448E-002; 5.0000E+000; 9.6934E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5922E-001; 6.0000E+000; 7.0325E-002; 6.0000E+000; 7.7756E-002; 6.0000E+000; 9.4642E-002; 6.0000E+000; 9.6719E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.8321E-001; 7.0000E+000; 7.1589E-002; 7.0000E+000; 6.6949E-002; 7.0000E+000; 9.0598E-002; 7.0000E+000; 9.6244E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.0987E-001; 8.0000E+000; 7.5062E-002; 8.0000E+000; 5.8296E-002; 8.0000E+000; 8.3168E-002; 8.0000E+000; 9.5205E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.4016E-001; 9.0000E+000; 8.0474E-002; 9.0000E+000; 5.2715E-002; 9.0000E+000; 7.2436E-002; 9.0000E+000; 9.3011E-002; 9.0000E+000; 1.0132E-001;
