Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.8824E-002; 1.0000E+000; 9.8659E-002; 1.0000E+000; 9.8018E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.5820E-002; 2.0000E+000; 9.5917E-002; 2.0000E+000; 9.7895E-002; 2.0000E+000; 9.7420E-002; 2.0000E+000; 9.7077E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 1.0245E-001; 3.0000E+000; 8.7687E-002; 3.0000E+000; 9.7201E-002; 3.0000E+000; 9.7347E-002; 3.0000E+000; 9.7066E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.2265E-001; 4.0000E+000; 8.0858E-002; 4.0000E+000; 9.4298E-002; 4.0000E+000; 9.7102E-002; 4.0000E+000; 9.7025E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.4393E-001; 5.0000E+000; 7.8066E-002; 5.0000E+000; 8.8079E-002; 5.0000E+000; 9.6333E-002; 5.0000E+000; 9.6920E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.6654E-001; 6.0000E+000; 7.8603E-002; 6.0000E+000; 7.9554E-002; 6.0000E+000; 9.4324E-002; 6.0000E+000; 9.6675E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.9103E-001; 7.0000E+000; 8.1626E-002; 7.0000E+000; 7.1165E-002; 7.0000E+000; 9.0156E-002; 7.0000E+000; 9.6112E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.1791E-001; 8.0000E+000; 8.6643E-002; 8.0000E+000; 6.4785E-002; 8.0000E+000; 8.3243E-002; 8.0000E+000; 9.4890E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.4802E-001; 9.0000E+000; 9.3462E-002; 9.0000E+000; 6.0915E-002; 9.0000E+000; 7.4179E-002; 9.0000E+000; 9.2443E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.8201E-001; 1.0000E+001; 1.0211E-001; 1.0000E+001; 5.9335E-002; 1.0000E+001; 6.4853E-002; 1.0000E+001; 8.8037E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 3.2031E-001; 1.1000E+001; 1.1266E-001; 1.1000E+001; 5.9668E-002; 1.1000E+001; 5.7125E-002; 1.1000E+001; 8.1132E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.6349E-001; 1.2000E+001; 1.2527E-001; 1.2000E+001; 6.1602E-002; 1.2000E+001; 5.1714E-002; 1.2000E+001; 7.2107E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 4.1216E-001; 1.3000E+001; 1.4022E-001; 1.3000E+001; 6.4960E-002; 1.3000E+001; 4.8488E-002; 1.3000E+001; 6.2562E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 4.6652E-001; 1.4000E+001; 1.5775E-001; 1.4000E+001; 6.9669E-002; 1.4000E+001; 4.7052E-002; 1.4000E+001; 5.4293E-002; 1.4000E+001; 1.0132E-001;
