Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.8730E-002; 1.0000E+000; 9.8660E-002; 1.0000E+000; 9.8018E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.5997E-002; 2.0000E+000; 9.5856E-002; 2.0000E+000; 9.7895E-002; 2.0000E+000; 9.7420E-002; 2.0000E+000; 9.7077E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 1.0290E-001; 3.0000E+000; 8.7536E-002; 3.0000E+000; 9.7183E-002; 3.0000E+000; 9.7347E-002; 3.0000E+000; 9.7066E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.2330E-001; 4.0000E+000; 8.0748E-002; 4.0000E+000; 9.4195E-002; 4.0000E+000; 9.7098E-002; 4.0000E+000; 9.7025E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.4478E-001; 5.0000E+000; 7.8071E-002; 5.0000E+000; 8.7829E-002; 5.0000E+000; 9.6303E-002; 5.0000E+000; 9.6918E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.6760E-001; 6.0000E+000; 7.8741E-002; 6.0000E+000; 7.9188E-002; 6.0000E+000; 9.4221E-002; 6.0000E+000; 9.6667E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.9234E-001; 7.0000E+000; 8.1902E-002; 7.0000E+000; 7.0797E-002; 7.0000E+000; 8.9904E-002; 7.0000E+000; 9.6085E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.1952E-001; 8.0000E+000; 8.7066E-002; 8.0000E+000; 6.4508E-002; 8.0000E+000; 8.2784E-002; 8.0000E+000; 9.4812E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.5002E-001; 9.0000E+000; 9.4049E-002; 9.0000E+000; 6.0768E-002; 9.0000E+000; 7.3555E-002; 9.0000E+000; 9.2254E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.8446E-001; 1.0000E+001; 1.0288E-001; 1.0000E+001; 5.9327E-002; 1.0000E+001; 6.4206E-002; 1.0000E+001; 8.7652E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 3.2329E-001; 1.1000E+001; 1.1366E-001; 1.1000E+001; 5.9799E-002; 1.1000E+001; 5.6582E-002; 1.1000E+001; 8.0485E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.6713E-001; 1.2000E+001; 1.2653E-001; 1.2000E+001; 6.1874E-002; 1.2000E+001; 5.1327E-002; 1.2000E+001; 7.1244E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 4.1652E-001; 1.3000E+001; 1.4178E-001; 1.3000E+001; 6.5381E-002; 1.3000E+001; 4.8260E-002; 1.3000E+001; 6.1650E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 4.7169E-001; 1.4000E+001; 1.5966E-001; 1.4000E+001; 7.0251E-002; 1.4000E+001; 4.6970E-002; 1.4000E+001; 5.3493E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 5.3287E-001; 1.5000E+001; 1.8048E-001; 1.5000E+001; 7.6478E-002; 1.5000E+001; 4.7090E-002; 1.5000E+001; 4.7521E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 5.9993E-001; 1.6000E+001; 2.0470E-001; 1.6000E+001; 8.4130E-002; 1.6000E+001; 4.8370E-002; 1.6000E+001; 4.3622E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 6.7288E-001; 1.7000E+001; 2.3285E-001; 1.7000E+001; 9.3356E-002; 1.7000E+001; 5.0676E-002; 1.7000E+001; 4.1403E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 7.5167E-001; 1.8000E+001; 2.6545E-001; 1.8000E+001; 1.0434E-001; 1.8000E+001; 5.3948E-002; 1.8000E+001; 4.0490E-002; 1.8000E+001; 1.0132E-001;
