Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.8785E-002; 1.0000E+000; 9.8659E-002; 1.0000E+000; 9.8018E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.5893E-002; 2.0000E+000; 9.5892E-002; 2.0000E+000; 9.7895E-002; 2.0000E+000; 9.7420E-002; 2.0000E+000; 9.7077E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 1.0263E-001; 3.0000E+000; 8.7624E-002; 3.0000E+000; 9.7193E-002; 3.0000E+000; 9.7347E-002; 3.0000E+000; 9.7066E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.2292E-001; 4.0000E+000; 8.0812E-002; 4.0000E+000; 9.4256E-002; 4.0000E+000; 9.7100E-002; 4.0000E+000; 9.7025E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.4428E-001; 5.0000E+000; 7.8067E-002; 5.0000E+000; 8.7976E-002; 5.0000E+000; 9.6321E-002; 5.0000E+000; 9.6919E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.6698E-001; 6.0000E+000; 7.8659E-002; 6.0000E+000; 7.9403E-002; 6.0000E+000; 9.4282E-002; 6.0000E+000; 9.6671E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.9157E-001; 7.0000E+000; 8.1739E-002; 7.0000E+000; 7.1012E-002; 7.0000E+000; 9.0052E-002; 7.0000E+000; 9.6101E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.1858E-001; 8.0000E+000; 8.6817E-002; 8.0000E+000; 6.4669E-002; 8.0000E+000; 8.3054E-002; 8.0000E+000; 9.4858E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.4885E-001; 9.0000E+000; 9.3704E-002; 9.0000E+000; 6.0853E-002; 9.0000E+000; 7.3921E-002; 9.0000E+000; 9.2366E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.8302E-001; 1.0000E+001; 1.0243E-001; 1.0000E+001; 5.9330E-002; 1.0000E+001; 6.4584E-002; 1.0000E+001; 8.7879E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 3.2154E-001; 1.1000E+001; 1.1307E-001; 1.1000E+001; 5.9721E-002; 1.1000E+001; 5.6898E-002; 1.1000E+001; 8.0866E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.6500E-001; 1.2000E+001; 1.2579E-001; 1.2000E+001; 6.1713E-002; 1.2000E+001; 5.1551E-002; 1.2000E+001; 7.1751E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 4.1397E-001; 1.3000E+001; 1.4086E-001; 1.3000E+001; 6.5133E-002; 1.3000E+001; 4.8392E-002; 1.3000E+001; 6.2183E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 4.6866E-001; 1.4000E+001; 1.5854E-001; 1.4000E+001; 6.9908E-002; 1.4000E+001; 4.7016E-002; 1.4000E+001; 5.3959E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 5.2931E-001; 1.5000E+001; 1.7912E-001; 1.5000E+001; 7.6031E-002; 1.5000E+001; 4.7058E-002; 1.5000E+001; 4.7880E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 5.9584E-001; 1.6000E+001; 2.0303E-001; 1.6000E+001; 8.3563E-002; 1.6000E+001; 4.8263E-002; 1.6000E+001; 4.3875E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 6.6817E-001; 1.7000E+001; 2.3084E-001; 1.7000E+001; 9.2650E-002; 1.7000E+001; 5.0493E-002; 1.7000E+001; 4.1561E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 7.4631E-001; 1.8000E+001; 2.6304E-001; 1.8000E+001; 1.0347E-001; 1.8000E+001; 5.3686E-002; 1.8000E+001; 4.0567E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 8.2989E-001; 1.9000E+001; 3.0025E-001; 1.9000E+001; 1.1624E-001; 1.9000E+001; 5.7836E-002; 1.9000E+001; 4.0617E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 9.1829E-001; 2.0000E+001; 3.4318E-001; 2.0000E+001; 1.3128E-001; 2.0000E+001; 6.2985E-002; 2.0000E+001; 4.1536E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 1.0104E+000; 2.1000E+001; 3.9244E-001; 2.1000E+001; 1.4899E-001; 2.1000E+001; 6.9229E-002; 2.1000E+001; 4.3224E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 1.1047E+000; 2.2000E+001; 4.4827E-001; 2.2000E+001; 1.6979E-001; 2.2000E+001; 7.6695E-002; 2.2000E+001; 4.5642E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 1.1990E+000; 2.3000E+001; 5.1035E-001; 2.3000E+001; 1.9411E-001; 2.3000E+001; 8.5525E-002; 2.3000E+001; 4.8780E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 1.2903E+000; 2.4000E+001; 5.7748E-001; 2.4000E+001; 2.2231E-001; 2.4000E+001; 9.5879E-002; 2.4000E+001; 5.2652E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.3755E+000; 2.5000E+001; 6.4705E-001; 2.5000E+001; 2.5481E-001; 2.5000E+001; 1.0794E-001; 2.5000E+001; 5.7290E-002; 2.5000E+001; 1.0132E-001;
 2.6000E+001; 1.0132E-001; 2.6000E+001; 1.4529E+000; 2.6000E+001; 7.1640E-001; 2.6000E+001; 2.9151E-001; 2.6000E+001; 1.2188E-001; 2.6000E+001; 6.2742E-002; 2.6000E+001; 1.0132E-001;
 2.7000E+001; 1.0132E-001; 2.7000E+001; 1.5221E+000; 2.7000E+001; 7.8312E-001; 2.7000E+001; 3.3184E-001; 2.7000E+001; 1.3778E-001; 2.7000E+001; 6.9045E-002; 2.7000E+001; 1.0132E-001;
 2.8000E+001; 1.0132E-001; 2.8000E+001; 1.5837E+000; 2.8000E+001; 8.4563E-001; 2.8000E+001; 3.7488E-001; 2.8000E+001; 1.5569E-001; 2.8000E+001; 7.6226E-002; 2.8000E+001; 1.0132E-001;
 2.9000E+001; 1.0132E-001; 2.9000E+001; 1.6391E+000; 2.9000E+001; 9.0330E-001; 2.9000E+001; 4.1948E-001; 2.9000E+001; 1.7553E-001; 2.9000E+001; 8.4305E-002; 2.9000E+001; 1.0132E-001;
 3.0000E+001; 1.0132E-001; 3.0000E+001; 1.6894E+000; 3.0000E+001; 9.5604E-001; 3.0000E+001; 4.6454E-001; 3.0000E+001; 1.9727E-001; 3.0000E+001; 9.3300E-002; 3.0000E+001; 1.0132E-001;
 3.1000E+001; 1.0132E-001; 3.1000E+001; 1.7355E+000; 3.1000E+001; 1.0043E+000; 3.1000E+001; 5.0895E-001; 3.1000E+001; 2.2073E-001; 3.1000E+001; 1.0323E-001; 3.1000E+001; 1.0132E-001;
 3.2000E+001; 1.0132E-001; 3.2000E+001; 1.7781E+000; 3.2000E+001; 1.0487E+000; 3.2000E+001; 5.5200E-001; 3.2000E+001; 2.4560E-001; 3.2000E+001; 1.1410E-001; 3.2000E+001; 1.0132E-001;
 3.3000E+001; 1.0132E-001; 3.3000E+001; 1.8175E+000; 3.3000E+001; 1.0901E+000; 3.3000E+001; 5.9327E-001; 3.3000E+001; 2.7153E-001; 3.3000E+001; 1.2587E-001; 3.3000E+001; 1.0132E-001;
 3.4000E+001; 1.0132E-001; 3.4000E+001; 1.8538E+000; 3.4000E+001; 1.1292E+000; 3.4000E+001; 6.3266E-001; 3.4000E+001; 2.9818E-001; 3.4000E+001; 1.3849E-001; 3.4000E+001; 1.0132E-001;
 3.5000E+001; 1.0132E-001; 3.5000E+001; 1.8864E+000; 3.5000E+001; 1.1664E+000; 3.5000E+001; 6.6989E-001; 3.5000E+001; 3.2545E-001; 3.5000E+001; 1.5193E-001; 3.5000E+001; 1.0132E-001;
 3.6000E+001; 1.0132E-001; 3.6000E+001; 1.9148E+000; 3.6000E+001; 1.2024E+000; 3.6000E+001; 7.0526E-001; 3.6000E+001; 3.5305E-001; 3.6000E+001; 1.6618E-001; 3.6000E+001; 1.0132E-001;
 3.7000E+001; 1.0132E-001; 3.7000E+001; 1.9378E+000; 3.7000E+001; 1.2376E+000; 3.7000E+001; 7.3912E-001; 3.7000E+001; 3.8068E-001; 3.7000E+001; 1.8116E-001; 3.7000E+001; 1.0132E-001;
 3.8000E+001; 1.0132E-001; 3.8000E+001; 1.9544E+000; 3.8000E+001; 1.2724E+000; 3.8000E+001; 7.7176E-001; 3.8000E+001; 4.0819E-001; 3.8000E+001; 1.9679E-001; 3.8000E+001; 1.0132E-001;
 3.9000E+001; 1.0132E-001; 3.9000E+001; 1.9636E+000; 3.9000E+001; 1.3069E+000; 3.9000E+001; 8.0343E-001; 3.9000E+001; 4.3547E-001; 3.9000E+001; 2.1299E-001; 3.9000E+001; 1.0132E-001;
 4.0000E+001; 1.0132E-001; 4.0000E+001; 1.9654E+000; 4.0000E+001; 1.3413E+000; 4.0000E+001; 8.3429E-001; 4.0000E+001; 4.6251E-001; 4.0000E+001; 2.2970E-001; 4.0000E+001; 1.0132E-001;
 4.1000E+001; 1.0132E-001; 4.1000E+001; 1.9602E+000; 4.1000E+001; 1.3756E+000; 4.1000E+001; 8.6433E-001; 4.1000E+001; 4.8926E-001; 4.1000E+001; 2.4696E-001; 4.1000E+001; 1.0132E-001;
 4.2000E+001; 1.0132E-001; 4.2000E+001; 1.9494E+000; 4.2000E+001; 1.4098E+000; 4.2000E+001; 8.9359E-001; 4.2000E+001; 5.1568E-001; 4.2000E+001; 2.6468E-001; 4.2000E+001; 1.0132E-001;
 4.3000E+001; 1.0132E-001; 4.3000E+001; 1.9345E+000; 4.3000E+001; 1.4439E+000; 4.3000E+001; 9.2211E-001; 4.3000E+001; 5.4169E-001; 4.3000E+001; 2.8278E-001; 4.3000E+001; 1.0132E-001;
 4.4000E+001; 1.0132E-001; 4.4000E+001; 1.9166E+000; 4.4000E+001; 1.4777E+000; 4.4000E+001; 9.4989E-001; 4.4000E+001; 5.6725E-001; 4.4000E+001; 3.0115E-001; 4.4000E+001; 1.0132E-001;
 4.5000E+001; 1.0132E-001; 4.5000E+001; 1.8970E+000; 4.5000E+001; 1.5115E+000; 4.5000E+001; 9.7697E-001; 4.5000E+001; 5.9232E-001; 4.5000E+001; 3.1972E-001; 4.5000E+001; 1.0132E-001;
 4.6000E+001; 1.0132E-001; 4.6000E+001; 1.8762E+000; 4.6000E+001; 1.5451E+000; 4.6000E+001; 1.0034E+000; 4.6000E+001; 6.1675E-001; 4.6000E+001; 3.3847E-001; 4.6000E+001; 1.0132E-001;
 4.7000E+001; 1.0132E-001; 4.7000E+001; 1.8548E+000; 4.7000E+001; 1.5786E+000; 4.7000E+001; 1.0290E+000; 4.7000E+001; 6.4041E-001; 4.7000E+001; 3.5742E-001; 4.7000E+001; 1.0132E-001;
 4.8000E+001; 1.0132E-001; 4.8000E+001; 1.8332E+000; 4.8000E+001; 1.6121E+000; 4.8000E+001; 1.0541E+000; 4.8000E+001; 6.6342E-001; 4.8000E+001; 3.7639E-001; 4.8000E+001; 1.0132E-001;
 4.9000E+001; 1.0132E-001; 4.9000E+001; 1.8115E+000; 4.9000E+001; 1.6453E+000; 4.9000E+001; 1.0786E+000; 4.9000E+001; 6.8581E-001; 4.9000E+001; 3.9529E-001; 4.9000E+001; 1.0132E-001;
 5.0000E+001; 1.0132E-001; 5.0000E+001; 1.7898E+000; 5.0000E+001; 1.6783E+000; 5.0000E+001; 1.1026E+000; 5.0000E+001; 7.0763E-001; 5.0000E+001; 4.1403E-001; 5.0000E+001; 1.0132E-001;
 5.1000E+001; 1.0132E-001; 5.1000E+001; 1.7681E+000; 5.1000E+001; 1.7110E+000; 5.1000E+001; 1.1261E+000; 5.1000E+001; 7.2890E-001; 5.1000E+001; 4.3258E-001; 5.1000E+001; 1.0132E-001;
 5.2000E+001; 1.0132E-001; 5.2000E+001; 1.7462E+000; 5.2000E+001; 1.7430E+000; 5.2000E+001; 1.1493E+000; 5.2000E+001; 7.4967E-001; 5.2000E+001; 4.5090E-001; 5.2000E+001; 1.0132E-001;
 5.3000E+001; 1.0132E-001; 5.3000E+001; 1.7239E+000; 5.3000E+001; 1.7743E+000; 5.3000E+001; 1.1722E+000; 5.3000E+001; 7.6989E-001; 5.3000E+001; 4.6898E-001; 5.3000E+001; 1.0132E-001;
 5.4000E+001; 1.0132E-001; 5.4000E+001; 1.7012E+000; 5.4000E+001; 1.8044E+000; 5.4000E+001; 1.1948E+000; 5.4000E+001; 7.8961E-001; 5.4000E+001; 4.8678E-001; 5.4000E+001; 1.0132E-001;
 5.5000E+001; 1.0132E-001; 5.5000E+001; 1.6781E+000; 5.5000E+001; 1.8330E+000; 5.5000E+001; 1.2171E+000; 5.5000E+001; 8.0888E-001; 5.5000E+001; 5.0427E-001; 5.5000E+001; 1.0132E-001;
 5.6000E+001; 1.0132E-001; 5.6000E+001; 1.6548E+000; 5.6000E+001; 1.8599E+000; 5.6000E+001; 1.2392E+000; 5.6000E+001; 8.2775E-001; 5.6000E+001; 5.2146E-001; 5.6000E+001; 1.0132E-001;
 5.7000E+001; 1.0132E-001; 5.7000E+001; 1.6317E+000; 5.7000E+001; 1.8848E+000; 5.7000E+001; 1.2612E+000; 5.7000E+001; 8.4625E-001; 5.7000E+001; 5.3833E-001; 5.7000E+001; 1.0132E-001;
 5.8000E+001; 1.0132E-001; 5.8000E+001; 1.6088E+000; 5.8000E+001; 1.9072E+000; 5.8000E+001; 1.2830E+000; 5.8000E+001; 8.6441E-001; 5.8000E+001; 5.5488E-001; 5.8000E+001; 1.0132E-001;
 5.9000E+001; 1.0132E-001; 5.9000E+001; 1.5865E+000; 5.9000E+001; 1.9268E+000; 5.9000E+001; 1.3048E+000; 5.9000E+001; 8.8224E-001; 5.9000E+001; 5.7099E-001; 5.9000E+001; 1.0132E-001;
 6.0000E+001; 1.0132E-001; 6.0000E+001; 1.5650E+000; 6.0000E+001; 1.9433E+000; 6.0000E+001; 1.3266E+000; 6.0000E+001; 8.9976E-001; 6.0000E+001; 5.8672E-001; 6.0000E+001; 1.0132E-001;
 6.1000E+001; 1.0132E-001; 6.1000E+001; 1.5442E+000; 6.1000E+001; 1.9565E+000; 6.1000E+001; 1.3483E+000; 6.1000E+001; 9.1698E-001; 6.1000E+001; 6.0214E-001; 6.1000E+001; 1.0132E-001;
 6.2000E+001; 1.0132E-001; 6.2000E+001; 1.5242E+000; 6.2000E+001; 1.9661E+000; 6.2000E+001; 1.3702E+000; 6.2000E+001; 9.3395E-001; 6.2000E+001; 6.1724E-001; 6.2000E+001; 1.0132E-001;
 6.3000E+001; 1.0132E-001; 6.3000E+001; 1.5050E+000; 6.3000E+001; 1.9721E+000; 6.3000E+001; 1.3921E+000; 6.3000E+001; 9.5068E-001; 6.3000E+001; 6.3205E-001; 6.3000E+001; 1.0132E-001;
 6.4000E+001; 1.0132E-001; 6.4000E+001; 1.4863E+000; 6.4000E+001; 1.9747E+000; 6.4000E+001; 1.4141E+000; 6.4000E+001; 9.6718E-001; 6.4000E+001; 6.4658E-001; 6.4000E+001; 1.0132E-001;
 6.5000E+001; 1.0132E-001; 6.5000E+001; 1.4680E+000; 6.5000E+001; 1.9740E+000; 6.5000E+001; 1.4362E+000; 6.5000E+001; 9.8346E-001; 6.5000E+001; 6.6082E-001; 6.5000E+001; 1.0132E-001;
 6.6000E+001; 1.0132E-001; 6.6000E+001; 1.4501E+000; 6.6000E+001; 1.9706E+000; 6.6000E+001; 1.4584E+000; 6.6000E+001; 9.9953E-001; 6.6000E+001; 6.7473E-001; 6.6000E+001; 1.0132E-001;
 6.7000E+001; 1.0132E-001; 6.7000E+001; 1.4323E+000; 6.7000E+001; 1.9647E+000; 6.7000E+001; 1.4807E+000; 6.7000E+001; 1.0154E+000; 6.7000E+001; 6.8835E-001; 6.7000E+001; 1.0132E-001;
