Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6631E-002; 1.0000E+000; 9.8638E-002; 1.0000E+000; 9.8020E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.1810E-002; 2.0000E+000; 9.5789E-002; 2.0000E+000; 9.7891E-002; 2.0000E+000; 9.7423E-002; 2.0000E+000; 9.7078E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.7824E-002; 3.0000E+000; 8.6242E-002; 3.0000E+000; 9.7239E-002; 3.0000E+000; 9.7351E-002; 3.0000E+000; 9.7069E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1721E-001; 4.0000E+000; 7.7044E-002; 4.0000E+000; 9.4391E-002; 4.0000E+000; 9.7120E-002; 4.0000E+000; 9.7031E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3776E-001; 5.0000E+000; 7.1843E-002; 5.0000E+000; 8.7682E-002; 5.0000E+000; 9.6432E-002; 5.0000E+000; 9.6932E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5983E-001; 6.0000E+000; 7.0352E-002; 6.0000E+000; 7.7483E-002; 6.0000E+000; 9.4587E-002; 6.0000E+000; 9.6713E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.8397E-001; 7.0000E+000; 7.1698E-002; 7.0000E+000; 6.6652E-002; 7.0000E+000; 9.0448E-002; 7.0000E+000; 9.6230E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.1082E-001; 8.0000E+000; 7.5255E-002; 8.0000E+000; 5.8056E-002; 8.0000E+000; 8.2863E-002; 8.0000E+000; 9.5165E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.4134E-001; 9.0000E+000; 8.0761E-002; 9.0000E+000; 5.2562E-002; 9.0000E+000; 7.1981E-002; 9.0000E+000; 9.2910E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.7613E-001; 1.0000E+001; 8.8161E-002; 1.0000E+001; 4.9826E-002; 1.0000E+001; 6.0271E-002; 1.0000E+001; 8.8482E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 3.1573E-001; 1.1000E+001; 9.7490E-002; 1.1000E+001; 4.9243E-002; 1.1000E+001; 5.0621E-002; 1.1000E+001; 8.0847E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.6103E-001; 1.2000E+001; 1.0890E-001; 1.2000E+001; 5.0342E-002; 1.2000E+001; 4.4019E-002; 1.2000E+001; 7.0076E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 4.1250E-001; 1.3000E+001; 1.2267E-001; 1.3000E+001; 5.2865E-002; 1.3000E+001; 4.0091E-002; 1.3000E+001; 5.8351E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 4.7054E-001; 1.4000E+001; 1.3906E-001; 1.4000E+001; 5.6682E-002; 1.4000E+001; 3.8172E-002; 1.4000E+001; 4.8418E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 5.3554E-001; 1.5000E+001; 1.5840E-001; 1.5000E+001; 6.1765E-002; 1.5000E+001; 3.7729E-002; 1.5000E+001; 4.1340E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 6.0755E-001; 1.6000E+001; 1.8123E-001; 1.6000E+001; 6.8175E-002; 1.6000E+001; 3.8429E-002; 1.6000E+001; 3.6807E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 6.8674E-001; 1.7000E+001; 2.0819E-001; 1.7000E+001; 7.6066E-002; 1.7000E+001; 4.0098E-002; 1.7000E+001; 3.4189E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 7.7306E-001; 1.8000E+001; 2.3999E-001; 1.8000E+001; 8.5635E-002; 1.8000E+001; 4.2663E-002; 1.8000E+001; 3.2958E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 8.6606E-001; 1.9000E+001; 2.7747E-001; 1.9000E+001; 9.7149E-002; 1.9000E+001; 4.6116E-002; 1.9000E+001; 3.2768E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 9.6471E-001; 2.0000E+001; 3.2159E-001; 2.0000E+001; 1.1095E-001; 2.0000E+001; 5.0504E-002; 2.0000E+001; 3.3411E-002; 2.0000E+001; 1.0132E-001;
