Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0014E+001;
 1.0000E+000; 6.1365E+001; 1.0000E+000; 2.6842E+001; 1.0000E+000; 2.0435E+001; 1.0000E+000; 2.0021E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9368E+001;
 2.0000E+000; 7.7879E+001; 2.0000E+000; 3.7905E+001; 2.0000E+000; 2.3764E+001; 2.0000E+000; 2.0545E+001; 2.0000E+000; 2.0068E+001; 2.0000E+000; 2.0019E+001; 2.0000E+000; 1.9257E+001;
 3.0000E+000; 8.9725E+001; 3.0000E+000; 4.7783E+001; 3.0000E+000; 2.8555E+001; 3.0000E+000; 2.2029E+001; 3.0000E+000; 2.0381E+001; 3.0000E+000; 2.0068E+001; 3.0000E+000; 1.9229E+001;
 4.0000E+000; 9.9152E+001; 4.0000E+000; 5.6397E+001; 4.0000E+000; 3.3797E+001; 4.0000E+000; 2.4284E+001; 4.0000E+000; 2.1093E+001; 4.0000E+000; 2.0239E+001; 4.0000E+000; 1.9237E+001;
 5.0000E+000; 1.0727E+002; 5.0000E+000; 6.4018E+001; 5.0000E+000; 3.9062E+001; 5.0000E+000; 2.7034E+001; 5.0000E+000; 2.2203E+001; 5.0000E+000; 2.0593E+001; 5.0000E+000; 1.9261E+001;
 6.0000E+000; 1.1462E+002; 6.0000E+000; 7.0914E+001; 6.0000E+000; 4.4194E+001; 6.0000E+000; 3.0072E+001; 6.0000E+000; 2.3650E+001; 6.0000E+000; 2.1154E+001; 6.0000E+000; 1.9292E+001;
 7.0000E+000; 1.2145E+002; 7.0000E+000; 7.7282E+001; 7.0000E+000; 4.9151E+001; 7.0000E+000; 3.3265E+001; 7.0000E+000; 2.5360E+001; 7.0000E+000; 2.1918E+001; 7.0000E+000; 1.9324E+001;
 8.0000E+000; 1.2790E+002; 8.0000E+000; 8.3251E+001; 8.0000E+000; 5.3936E+001; 8.0000E+000; 3.6536E+001; 8.0000E+000; 2.7267E+001; 8.0000E+000; 2.2867E+001; 8.0000E+000; 1.9356E+001;
 9.0000E+000; 1.3403E+002; 9.0000E+000; 8.8907E+001; 9.0000E+000; 5.8564E+001; 9.0000E+000; 3.9839E+001; 9.0000E+000; 2.9321E+001; 9.0000E+000; 2.3976E+001; 9.0000E+000; 1.9388E+001;
 1.0000E+001; 1.3990E+002; 1.0000E+001; 9.4306E+001; 1.0000E+001; 6.3050E+001; 1.0000E+001; 4.3148E+001; 1.0000E+001; 3.1482E+001; 1.0000E+001; 2.5223E+001; 1.0000E+001; 1.9418E+001;
 1.1000E+001; 1.4554E+002; 1.1000E+001; 9.9487E+001; 1.1000E+001; 6.7408E+001; 1.1000E+001; 4.6447E+001; 1.1000E+001; 3.3723E+001; 1.1000E+001; 2.6585E+001; 1.1000E+001; 1.9448E+001;
 1.2000E+001; 1.5096E+002; 1.2000E+001; 1.0448E+002; 1.2000E+001; 7.1652E+001; 1.2000E+001; 4.9726E+001; 1.2000E+001; 3.6023E+001; 1.2000E+001; 2.8044E+001; 1.2000E+001; 1.9479E+001;
 1.3000E+001; 1.5620E+002; 1.3000E+001; 1.0930E+002; 1.3000E+001; 7.5790E+001; 1.3000E+001; 5.2980E+001; 1.3000E+001; 3.8364E+001; 1.3000E+001; 2.9583E+001; 1.3000E+001; 1.9512E+001;
 1.4000E+001; 1.6125E+002; 1.4000E+001; 1.1397E+002; 1.4000E+001; 7.9830E+001; 1.4000E+001; 5.6205E+001; 1.4000E+001; 4.0737E+001; 1.4000E+001; 3.1190E+001; 1.4000E+001; 1.9550E+001;
 1.5000E+001; 1.6612E+002; 1.5000E+001; 1.1850E+002; 1.5000E+001; 8.3778E+001; 1.5000E+001; 5.9398E+001; 1.5000E+001; 4.3132E+001; 1.5000E+001; 3.2853E+001; 1.5000E+001; 1.9593E+001;
 1.6000E+001; 1.7084E+002; 1.6000E+001; 1.2289E+002; 1.6000E+001; 8.7638E+001; 1.6000E+001; 6.2557E+001; 1.6000E+001; 4.5541E+001; 1.6000E+001; 3.4564E+001; 1.6000E+001; 1.9645E+001;
 1.7000E+001; 1.7539E+002; 1.7000E+001; 1.2715E+002; 1.7000E+001; 9.1416E+001; 1.7000E+001; 6.5682E+001; 1.7000E+001; 4.7959E+001; 1.7000E+001; 3.6314E+001; 1.7000E+001; 1.9708E+001;
 1.8000E+001; 1.7980E+002; 1.8000E+001; 1.3128E+002; 1.8000E+001; 9.5112E+001; 1.8000E+001; 6.8770E+001; 1.8000E+001; 5.0381E+001; 1.8000E+001; 3.8097E+001; 1.8000E+001; 1.9782E+001;
 1.9000E+001; 1.8406E+002; 1.9000E+001; 1.3530E+002; 1.9000E+001; 9.8730E+001; 1.9000E+001; 7.1820E+001; 1.9000E+001; 5.2803E+001; 1.9000E+001; 3.9907E+001; 1.9000E+001; 1.9870E+001;
 2.0000E+001; 1.8818E+002; 2.0000E+001; 1.3920E+002; 2.0000E+001; 1.0227E+002; 2.0000E+001; 7.4833E+001; 2.0000E+001; 5.5221E+001; 2.0000E+001; 4.1741E+001; 2.0000E+001; 1.9974E+001;
 2.1000E+001; 1.9216E+002; 2.1000E+001; 1.4299E+002; 2.1000E+001; 1.0574E+002; 2.1000E+001; 7.7806E+001; 2.1000E+001; 5.7633E+001; 2.1000E+001; 4.3593E+001; 2.1000E+001; 2.0094E+001;
 2.2000E+001; 1.9601E+002; 2.2000E+001; 1.4667E+002; 2.2000E+001; 1.0913E+002; 2.2000E+001; 8.0740E+001; 2.2000E+001; 6.0035E+001; 2.2000E+001; 4.5460E+001; 2.2000E+001; 2.0233E+001;
 2.3000E+001; 1.9973E+002; 2.3000E+001; 1.5024E+002; 2.3000E+001; 1.1245E+002; 2.3000E+001; 8.3634E+001; 2.3000E+001; 6.2426E+001; 2.3000E+001; 4.7338E+001; 2.3000E+001; 2.0392E+001;
 2.4000E+001; 2.0331E+002; 2.4000E+001; 1.5371E+002; 2.4000E+001; 1.1570E+002; 2.4000E+001; 8.6487E+001; 2.4000E+001; 6.4803E+001; 2.4000E+001; 4.9225E+001; 2.4000E+001; 2.0571E+001;
 2.5000E+001; 2.0676E+002; 2.5000E+001; 1.5707E+002; 2.5000E+001; 1.1888E+002; 2.5000E+001; 8.9299E+001; 2.5000E+001; 6.7165E+001; 2.5000E+001; 5.1118E+001; 2.5000E+001; 2.0771E+001;
 2.6000E+001; 2.1006E+002; 2.6000E+001; 1.6033E+002; 2.6000E+001; 1.2199E+002; 2.6000E+001; 9.2069E+001; 2.6000E+001; 6.9510E+001; 2.6000E+001; 5.3014E+001; 2.6000E+001; 2.0993E+001;
 2.7000E+001; 2.1324E+002; 2.7000E+001; 1.6349E+002; 2.7000E+001; 1.2502E+002; 2.7000E+001; 9.4796E+001; 2.7000E+001; 7.1837E+001; 2.7000E+001; 5.4911E+001; 2.7000E+001; 2.1237E+001;
 2.8000E+001; 2.1631E+002; 2.8000E+001; 1.6656E+002; 2.8000E+001; 1.2799E+002; 2.8000E+001; 9.7480E+001; 2.8000E+001; 7.4144E+001; 2.8000E+001; 5.6807E+001; 2.8000E+001; 2.1504E+001;
 2.9000E+001; 2.1926E+002; 2.9000E+001; 1.6954E+002; 2.9000E+001; 1.3088E+002; 2.9000E+001; 1.0012E+002; 2.9000E+001; 7.6431E+001; 2.9000E+001; 5.8701E+001; 2.9000E+001; 2.1794E+001;
 3.0000E+001; 2.2213E+002; 3.0000E+001; 1.7244E+002; 3.0000E+001; 1.3371E+002; 3.0000E+001; 1.0272E+002; 3.0000E+001; 7.8695E+001; 3.0000E+001; 6.0591E+001; 3.0000E+001; 2.2106E+001;
