Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0014E+001;
 1.0000E+000; 6.1238E+001; 1.0000E+000; 2.6763E+001; 1.0000E+000; 2.0422E+001; 1.0000E+000; 2.0020E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9370E+001;
 2.0000E+000; 7.7711E+001; 2.0000E+000; 3.7764E+001; 2.0000E+000; 2.3704E+001; 2.0000E+000; 2.0531E+001; 2.0000E+000; 2.0066E+001; 2.0000E+000; 2.0019E+001; 2.0000E+000; 1.9259E+001;
 3.0000E+000; 8.9535E+001; 3.0000E+000; 4.7601E+001; 3.0000E+000; 2.8449E+001; 3.0000E+000; 2.1988E+001; 3.0000E+000; 2.0370E+001; 3.0000E+000; 2.0066E+001; 3.0000E+000; 1.9232E+001;
 4.0000E+000; 9.8945E+001; 4.0000E+000; 5.6186E+001; 4.0000E+000; 3.3653E+001; 4.0000E+000; 2.4213E+001; 4.0000E+000; 2.1067E+001; 4.0000E+000; 2.0231E+001; 4.0000E+000; 1.9240E+001;
 5.0000E+000; 1.0705E+002; 5.0000E+000; 6.3784E+001; 5.0000E+000; 3.8886E+001; 5.0000E+000; 2.6933E+001; 5.0000E+000; 2.2158E+001; 5.0000E+000; 2.0576E+001; 5.0000E+000; 1.9263E+001;
 6.0000E+000; 1.1438E+002; 6.0000E+000; 7.0661E+001; 6.0000E+000; 4.3991E+001; 6.0000E+000; 2.9943E+001; 6.0000E+000; 2.3583E+001; 6.0000E+000; 2.1125E+001; 6.0000E+000; 1.9294E+001;
 7.0000E+000; 1.2120E+002; 7.0000E+000; 7.7011E+001; 7.0000E+000; 4.8925E+001; 7.0000E+000; 3.3110E+001; 7.0000E+000; 2.5271E+001; 7.0000E+000; 2.1876E+001; 7.0000E+000; 1.9326E+001;
 8.0000E+000; 1.2762E+002; 8.0000E+000; 8.2963E+001; 8.0000E+000; 5.3689E+001; 8.0000E+000; 3.6358E+001; 8.0000E+000; 2.7157E+001; 8.0000E+000; 2.2809E+001; 8.0000E+000; 1.9358E+001;
 9.0000E+000; 1.3374E+002; 9.0000E+000; 8.8603E+001; 9.0000E+000; 5.8297E+001; 9.0000E+000; 3.9639E+001; 9.0000E+000; 2.9190E+001; 9.0000E+000; 2.3902E+001; 9.0000E+000; 1.9389E+001;
 1.0000E+001; 1.3959E+002; 1.0000E+001; 9.3986E+001; 1.0000E+001; 6.2765E+001; 1.0000E+001; 4.2927E+001; 1.0000E+001; 3.1332E+001; 1.0000E+001; 2.5132E+001; 1.0000E+001; 1.9419E+001;
 1.1000E+001; 1.4522E+002; 1.1000E+001; 9.9152E+001; 1.1000E+001; 6.7106E+001; 1.1000E+001; 4.6206E+001; 1.1000E+001; 3.3553E+001; 1.1000E+001; 2.6478E+001; 1.1000E+001; 1.9449E+001;
 1.2000E+001; 1.5063E+002; 1.2000E+001; 1.0413E+002; 1.2000E+001; 7.1333E+001; 1.2000E+001; 4.9467E+001; 1.2000E+001; 3.5834E+001; 1.2000E+001; 2.7920E+001; 1.2000E+001; 1.9480E+001;
 1.3000E+001; 1.5585E+002; 1.3000E+001; 1.0894E+002; 1.3000E+001; 7.5455E+001; 1.3000E+001; 5.2704E+001; 1.3000E+001; 3.8158E+001; 1.3000E+001; 2.9443E+001; 1.3000E+001; 1.9512E+001;
 1.4000E+001; 1.6088E+002; 1.4000E+001; 1.1359E+002; 1.4000E+001; 7.9479E+001; 1.4000E+001; 5.5912E+001; 1.4000E+001; 4.0514E+001; 1.4000E+001; 3.1034E+001; 1.4000E+001; 1.9549E+001;
 1.5000E+001; 1.6575E+002; 1.5000E+001; 1.1810E+002; 1.5000E+001; 8.3413E+001; 1.5000E+001; 5.9089E+001; 1.5000E+001; 4.2891E+001; 1.5000E+001; 3.2682E+001; 1.5000E+001; 1.9592E+001;
 1.6000E+001; 1.7045E+002; 1.6000E+001; 1.2248E+002; 1.6000E+001; 8.7260E+001; 1.6000E+001; 6.2233E+001; 1.6000E+001; 4.5285E+001; 1.6000E+001; 3.4376E+001; 1.6000E+001; 1.9642E+001;
 1.7000E+001; 1.7499E+002; 1.7000E+001; 1.2673E+002; 1.7000E+001; 9.1023E+001; 1.7000E+001; 6.5342E+001; 1.7000E+001; 4.7687E+001; 1.7000E+001; 3.6111E+001; 1.7000E+001; 1.9702E+001;
 1.8000E+001; 1.7939E+002; 1.8000E+001; 1.3086E+002; 1.8000E+001; 9.4707E+001; 1.8000E+001; 6.8416E+001; 1.8000E+001; 5.0094E+001; 1.8000E+001; 3.7879E+001; 1.8000E+001; 1.9774E+001;
 1.9000E+001; 1.8364E+002; 1.9000E+001; 1.3486E+002; 1.9000E+001; 9.8312E+001; 1.9000E+001; 7.1452E+001; 1.9000E+001; 5.2501E+001; 1.9000E+001; 3.9675E+001; 1.9000E+001; 1.9860E+001;
 2.0000E+001; 1.8775E+002; 2.0000E+001; 1.3876E+002; 2.0000E+001; 1.0184E+002; 2.0000E+001; 7.4452E+001; 2.0000E+001; 5.4905E+001; 2.0000E+001; 4.1495E+001; 2.0000E+001; 1.9961E+001;
 2.1000E+001; 1.9173E+002; 2.1000E+001; 1.4254E+002; 2.1000E+001; 1.0530E+002; 2.1000E+001; 7.7412E+001; 2.1000E+001; 5.7303E+001; 2.1000E+001; 4.3333E+001; 2.1000E+001; 2.0078E+001;
 2.2000E+001; 1.9557E+002; 2.2000E+001; 1.4621E+002; 2.2000E+001; 1.0868E+002; 2.2000E+001; 8.0334E+001; 2.2000E+001; 5.9692E+001; 2.2000E+001; 4.5186E+001; 2.2000E+001; 2.0213E+001;
 2.3000E+001; 1.9928E+002; 2.3000E+001; 1.4977E+002; 2.3000E+001; 1.1199E+002; 2.3000E+001; 8.3216E+001; 2.3000E+001; 6.2070E+001; 2.3000E+001; 4.7051E+001; 2.3000E+001; 2.0367E+001;
 2.4000E+001; 2.0286E+002; 2.4000E+001; 1.5323E+002; 2.4000E+001; 1.1523E+002; 2.4000E+001; 8.6058E+001; 2.4000E+001; 6.4435E+001; 2.4000E+001; 4.8925E+001; 2.4000E+001; 2.0541E+001;
 2.5000E+001; 2.0630E+002; 2.5000E+001; 1.5658E+002; 2.5000E+001; 1.1840E+002; 2.5000E+001; 8.8859E+001; 2.5000E+001; 6.6785E+001; 2.5000E+001; 5.0805E+001; 2.5000E+001; 2.0736E+001;
 2.6000E+001; 2.0961E+002; 2.6000E+001; 1.5984E+002; 2.6000E+001; 1.2150E+002; 2.6000E+001; 9.1619E+001; 2.6000E+001; 6.9118E+001; 2.6000E+001; 5.2689E+001; 2.6000E+001; 2.0953E+001;
 2.7000E+001; 2.1278E+002; 2.7000E+001; 1.6299E+002; 2.7000E+001; 1.2453E+002; 2.7000E+001; 9.4336E+001; 2.7000E+001; 7.1434E+001; 2.7000E+001; 5.4574E+001; 2.7000E+001; 2.1191E+001;
 2.8000E+001; 2.1584E+002; 2.8000E+001; 1.6606E+002; 2.8000E+001; 1.2748E+002; 2.8000E+001; 9.7011E+001; 2.8000E+001; 7.3730E+001; 2.8000E+001; 5.6459E+001; 2.8000E+001; 2.1452E+001;
 2.9000E+001; 2.1880E+002; 2.9000E+001; 1.6903E+002; 2.9000E+001; 1.3037E+002; 2.9000E+001; 9.9643E+001; 2.9000E+001; 7.6006E+001; 2.9000E+001; 5.8342E+001; 2.9000E+001; 2.1735E+001;
 3.0000E+001; 2.2166E+002; 3.0000E+001; 1.7193E+002; 3.0000E+001; 1.3320E+002; 3.0000E+001; 1.0223E+002; 3.0000E+001; 7.8260E+001; 3.0000E+001; 6.0221E+001; 3.0000E+001; 2.2041E+001;
 3.1000E+001; 2.2444E+002; 3.1000E+001; 1.7475E+002; 3.1000E+001; 1.3596E+002; 3.1000E+001; 1.0478E+002; 3.1000E+001; 8.0492E+001; 3.1000E+001; 6.2094E+001; 3.1000E+001; 2.2370E+001;
 3.2000E+001; 2.2714E+002; 3.2000E+001; 1.7749E+002; 3.2000E+001; 1.3866E+002; 3.2000E+001; 1.0728E+002; 3.2000E+001; 8.2701E+001; 3.2000E+001; 6.3961E+001; 3.2000E+001; 2.2721E+001;
 3.3000E+001; 2.2977E+002; 3.3000E+001; 1.8017E+002; 3.3000E+001; 1.4130E+002; 3.3000E+001; 1.0974E+002; 3.3000E+001; 8.4886E+001; 3.3000E+001; 6.5820E+001; 3.3000E+001; 2.3094E+001;
 3.4000E+001; 2.3233E+002; 3.4000E+001; 1.8278E+002; 3.4000E+001; 1.4388E+002; 3.4000E+001; 1.1216E+002; 3.4000E+001; 8.7046E+001; 3.4000E+001; 6.7671E+001; 3.4000E+001; 2.3490E+001;
 3.5000E+001; 2.3482E+002; 3.5000E+001; 1.8533E+002; 3.5000E+001; 1.4641E+002; 3.5000E+001; 1.1454E+002; 3.5000E+001; 8.9182E+001; 3.5000E+001; 6.9511E+001; 3.5000E+001; 2.3907E+001;
 3.6000E+001; 2.3726E+002; 3.6000E+001; 1.8782E+002; 3.6000E+001; 1.4889E+002; 3.6000E+001; 1.1688E+002; 3.6000E+001; 9.1293E+001; 3.6000E+001; 7.1341E+001; 3.6000E+001; 2.4346E+001;
 3.7000E+001; 2.3965E+002; 3.7000E+001; 1.9026E+002; 3.7000E+001; 1.5132E+002; 3.7000E+001; 1.1918E+002; 3.7000E+001; 9.3380E+001; 3.7000E+001; 7.3160E+001; 3.7000E+001; 2.4806E+001;
 3.8000E+001; 2.4198E+002; 3.8000E+001; 1.9264E+002; 3.8000E+001; 1.5370E+002; 3.8000E+001; 1.2145E+002; 3.8000E+001; 9.5442E+001; 3.8000E+001; 7.4967E+001; 3.8000E+001; 2.5287E+001;
 3.9000E+001; 2.4427E+002; 3.9000E+001; 1.9498E+002; 3.9000E+001; 1.5603E+002; 3.9000E+001; 1.2367E+002; 3.9000E+001; 9.7479E+001; 3.9000E+001; 7.6761E+001; 3.9000E+001; 2.5788E+001;
 4.0000E+001; 2.4651E+002; 4.0000E+001; 1.9728E+002; 4.0000E+001; 1.5832E+002; 4.0000E+001; 1.2587E+002; 4.0000E+001; 9.9492E+001; 4.0000E+001; 7.8543E+001; 4.0000E+001; 2.6308E+001;
 4.1000E+001; 2.4870E+002; 4.1000E+001; 1.9954E+002; 4.1000E+001; 1.6056E+002; 4.1000E+001; 1.2803E+002; 4.1000E+001; 1.0148E+002; 4.1000E+001; 8.0313E+001; 4.1000E+001; 2.6848E+001;
 4.2000E+001; 2.5085E+002; 4.2000E+001; 2.0176E+002; 4.2000E+001; 1.6277E+002; 4.2000E+001; 1.3015E+002; 4.2000E+001; 1.0345E+002; 4.2000E+001; 8.2069E+001; 4.2000E+001; 2.7406E+001;
 4.3000E+001; 2.5296E+002; 4.3000E+001; 2.0395E+002; 4.3000E+001; 1.6493E+002; 4.3000E+001; 1.3225E+002; 4.3000E+001; 1.0539E+002; 4.3000E+001; 8.3812E+001; 4.3000E+001; 2.7981E+001;
 4.4000E+001; 2.5503E+002; 4.4000E+001; 2.0610E+002; 4.4000E+001; 1.6706E+002; 4.4000E+001; 1.3431E+002; 4.4000E+001; 1.0731E+002; 4.4000E+001; 8.5542E+001; 4.4000E+001; 2.8575E+001;
 4.5000E+001; 2.5706E+002; 4.5000E+001; 2.0823E+002; 4.5000E+001; 1.6915E+002; 4.5000E+001; 1.3634E+002; 4.5000E+001; 1.0921E+002; 4.5000E+001; 8.7258E+001; 4.5000E+001; 2.9185E+001;
 4.6000E+001; 2.5905E+002; 4.6000E+001; 2.1032E+002; 4.6000E+001; 1.7120E+002; 4.6000E+001; 1.3835E+002; 4.6000E+001; 1.1109E+002; 4.6000E+001; 8.8962E+001; 4.6000E+001; 2.9811E+001;
 4.7000E+001; 2.6101E+002; 4.7000E+001; 2.1238E+002; 4.7000E+001; 1.7322E+002; 4.7000E+001; 1.4033E+002; 4.7000E+001; 1.1295E+002; 4.7000E+001; 9.0652E+001; 4.7000E+001; 3.0452E+001;
 4.8000E+001; 2.6294E+002; 4.8000E+001; 2.1441E+002; 4.8000E+001; 1.7521E+002; 4.8000E+001; 1.4228E+002; 4.8000E+001; 1.1479E+002; 4.8000E+001; 9.2330E+001; 4.8000E+001; 3.1109E+001;
 4.9000E+001; 2.6483E+002; 4.9000E+001; 2.1641E+002; 4.9000E+001; 1.7717E+002; 4.9000E+001; 1.4420E+002; 4.9000E+001; 1.1660E+002; 4.9000E+001; 9.3995E+001; 4.9000E+001; 3.1779E+001;
 5.0000E+001; 2.6669E+002; 5.0000E+001; 2.1838E+002; 5.0000E+001; 1.7909E+002; 5.0000E+001; 1.4610E+002; 5.0000E+001; 1.1840E+002; 5.0000E+001; 9.5647E+001; 5.0000E+001; 3.2464E+001;
 5.1000E+001; 2.6852E+002; 5.1000E+001; 2.2032E+002; 5.1000E+001; 1.8098E+002; 5.1000E+001; 1.4797E+002; 5.1000E+001; 1.2018E+002; 5.1000E+001; 9.7287E+001; 5.1000E+001; 3.3162E+001;
 5.2000E+001; 2.7032E+002; 5.2000E+001; 2.2223E+002; 5.2000E+001; 1.8285E+002; 5.2000E+001; 1.4982E+002; 5.2000E+001; 1.2194E+002; 5.2000E+001; 9.8914E+001; 5.2000E+001; 3.3872E+001;
 5.3000E+001; 2.7209E+002; 5.3000E+001; 2.2411E+002; 5.3000E+001; 1.8468E+002; 5.3000E+001; 1.5165E+002; 5.3000E+001; 1.2368E+002; 5.3000E+001; 1.0053E+002; 5.3000E+001; 3.4594E+001;
