Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7998E-002; 1.0000E+000; 9.8647E-002; 1.0000E+000; 9.8019E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.4204E-002; 2.0000E+000; 9.5869E-002; 2.0000E+000; 9.7890E-002; 2.0000E+000; 9.7421E-002; 2.0000E+000; 9.7078E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 1.0056E-001; 3.0000E+000; 8.7137E-002; 3.0000E+000; 9.7214E-002; 3.0000E+000; 9.7347E-002; 3.0000E+000; 9.7067E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.2042E-001; 4.0000E+000; 7.9379E-002; 4.0000E+000; 9.4350E-002; 4.0000E+000; 9.7107E-002; 4.0000E+000; 9.7026E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.4140E-001; 5.0000E+000; 7.5621E-002; 5.0000E+000; 8.7970E-002; 5.0000E+000; 9.6376E-002; 5.0000E+000; 9.6923E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.6377E-001; 6.0000E+000; 7.5319E-002; 6.0000E+000; 7.8828E-002; 6.0000E+000; 9.4451E-002; 6.0000E+000; 9.6689E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.8809E-001; 7.0000E+000; 7.7631E-002; 7.0000E+000; 6.9500E-002; 7.0000E+000; 9.0334E-002; 7.0000E+000; 9.6164E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.1492E-001; 8.0000E+000; 8.2020E-002; 8.0000E+000; 6.2218E-002; 8.0000E+000; 8.3222E-002; 8.0000E+000; 9.5021E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.4515E-001; 9.0000E+000; 8.8267E-002; 9.0000E+000; 5.7641E-002; 9.0000E+000; 7.3522E-002; 9.0000E+000; 9.2685E-002; 9.0000E+000; 1.0132E-001;
