Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.9651E-002; 1.0000E+000; 9.8654E-002; 1.0000E+000; 9.8019E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.4976E-002; 2.0000E+000; 9.6343E-002; 2.0000E+000; 9.7900E-002; 2.0000E+000; 9.7422E-002; 2.0000E+000; 9.7078E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.9609E-002; 3.0000E+000; 8.8912E-002; 3.0000E+000; 9.7318E-002; 3.0000E+000; 9.7354E-002; 3.0000E+000; 9.7068E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1835E-001; 4.0000E+000; 8.2099E-002; 4.0000E+000; 9.4974E-002; 4.0000E+000; 9.7139E-002; 4.0000E+000; 9.7030E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3818E-001; 5.0000E+000; 7.8768E-002; 5.0000E+000; 8.9838E-002; 5.0000E+000; 9.6518E-002; 5.0000E+000; 9.6936E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5920E-001; 6.0000E+000; 7.8562E-002; 6.0000E+000; 8.2411E-002; 6.0000E+000; 9.4964E-002; 6.0000E+000; 9.6729E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.8180E-001; 7.0000E+000; 8.0747E-002; 7.0000E+000; 7.4489E-002; 7.0000E+000; 9.1779E-002; 7.0000E+000; 9.6283E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.0642E-001; 8.0000E+000; 8.4834E-002; 8.0000E+000; 6.7847E-002; 8.0000E+000; 8.6392E-002; 8.0000E+000; 9.5365E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.3355E-001; 9.0000E+000; 9.0571E-002; 9.0000E+000; 6.3288E-002; 9.0000E+000; 7.8887E-002; 9.0000E+000; 9.3591E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.6395E-001; 1.0000E+001; 9.7913E-002; 1.0000E+001; 6.0829E-002; 1.0000E+001; 7.0353E-002; 1.0000E+001; 9.0447E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.9805E-001; 1.1000E+001; 1.0693E-001; 1.1000E+001; 6.0214E-002; 1.1000E+001; 6.2391E-002; 1.1000E+001; 8.5421E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.3621E-001; 1.2000E+001; 1.1772E-001; 1.2000E+001; 6.1165E-002; 1.2000E+001; 5.6110E-002; 1.2000E+001; 7.8376E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.7890E-001; 1.3000E+001; 1.3043E-001; 1.3000E+001; 6.3470E-002; 1.3000E+001; 5.1797E-002; 1.3000E+001; 6.9982E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 4.2664E-001; 1.4000E+001; 1.4534E-001; 1.4000E+001; 6.7025E-002; 1.4000E+001; 4.9270E-002; 1.4000E+001; 6.1596E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.7955E-001; 1.5000E+001; 1.6269E-001; 1.5000E+001; 7.1800E-002; 1.5000E+001; 4.8229E-002; 1.5000E+001; 5.4455E-002; 1.5000E+001; 1.0132E-001;
