Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0014E+001;
 1.0000E+000; 6.0086E+001; 1.0000E+000; 2.7229E+001; 1.0000E+000; 2.0555E+001; 1.0000E+000; 2.0027E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9389E+001;
 2.0000E+000; 7.6119E+001; 2.0000E+000; 3.8274E+001; 2.0000E+000; 2.4171E+001; 2.0000E+000; 2.0675E+001; 2.0000E+000; 2.0091E+001; 2.0000E+000; 2.0022E+001; 2.0000E+000; 1.9281E+001;
 3.0000E+000; 8.7697E+001; 3.0000E+000; 4.8044E+001; 3.0000E+000; 2.9155E+001; 3.0000E+000; 2.2350E+001; 3.0000E+000; 2.0485E+001; 3.0000E+000; 2.0091E+001; 3.0000E+000; 1.9254E+001;
 4.0000E+000; 9.6926E+001; 4.0000E+000; 5.6538E+001; 4.0000E+000; 3.4510E+001; 4.0000E+000; 2.4794E+001; 4.0000E+000; 2.1321E+001; 4.0000E+000; 2.0312E+001; 4.0000E+000; 1.9262E+001;
 5.0000E+000; 1.0487E+002; 5.0000E+000; 6.4039E+001; 5.0000E+000; 3.9836E+001; 5.0000E+000; 2.7707E+001; 5.0000E+000; 2.2574E+001; 5.0000E+000; 2.0745E+001; 5.0000E+000; 1.9285E+001;
 6.0000E+000; 1.1203E+002; 6.0000E+000; 7.0819E+001; 6.0000E+000; 4.4995E+001; 6.0000E+000; 3.0878E+001; 6.0000E+000; 2.4166E+001; 6.0000E+000; 2.1405E+001; 6.0000E+000; 1.9314E+001;
 7.0000E+000; 1.1868E+002; 7.0000E+000; 7.7070E+001; 7.0000E+000; 4.9958E+001; 7.0000E+000; 3.4178E+001; 7.0000E+000; 2.6012E+001; 7.0000E+000; 2.2279E+001; 7.0000E+000; 1.9346E+001;
 8.0000E+000; 1.2494E+002; 8.0000E+000; 8.2924E+001; 8.0000E+000; 5.4733E+001; 8.0000E+000; 3.7534E+001; 8.0000E+000; 2.8046E+001; 8.0000E+000; 2.3341E+001; 8.0000E+000; 1.9377E+001;
 9.0000E+000; 1.3089E+002; 9.0000E+000; 8.8466E+001; 9.0000E+000; 5.9341E+001; 9.0000E+000; 4.0905E+001; 9.0000E+000; 3.0214E+001; 9.0000E+000; 2.4564E+001; 9.0000E+000; 1.9408E+001;
 1.0000E+001; 1.3659E+002; 1.0000E+001; 9.3751E+001; 1.0000E+001; 6.3798E+001; 1.0000E+001; 4.4267E+001; 1.0000E+001; 3.2478E+001; 1.0000E+001; 2.5922E+001; 1.0000E+001; 1.9439E+001;
 1.1000E+001; 1.4205E+002; 1.1000E+001; 9.8820E+001; 1.1000E+001; 6.8122E+001; 1.1000E+001; 4.7607E+001; 1.1000E+001; 3.4810E+001; 1.1000E+001; 2.7390E+001; 1.1000E+001; 1.9471E+001;
 1.2000E+001; 1.4732E+002; 1.2000E+001; 1.0370E+002; 1.2000E+001; 7.2326E+001; 1.2000E+001; 5.0918E+001; 1.2000E+001; 3.7191E+001; 1.2000E+001; 2.8950E+001; 1.2000E+001; 1.9506E+001;
 1.3000E+001; 1.5239E+002; 1.3000E+001; 1.0842E+002; 1.3000E+001; 7.6420E+001; 1.3000E+001; 5.4195E+001; 1.3000E+001; 3.9606E+001; 1.3000E+001; 3.0585E+001; 1.3000E+001; 1.9545E+001;
 1.4000E+001; 1.5729E+002; 1.4000E+001; 1.1298E+002; 1.4000E+001; 8.0414E+001; 1.4000E+001; 5.7437E+001; 1.4000E+001; 4.2044E+001; 1.4000E+001; 3.2282E+001; 1.4000E+001; 1.9591E+001;
 1.5000E+001; 1.6203E+002; 1.5000E+001; 1.1740E+002; 1.5000E+001; 8.4313E+001; 1.5000E+001; 6.0641E+001; 1.5000E+001; 4.4496E+001; 1.5000E+001; 3.4029E+001; 1.5000E+001; 1.9647E+001;
 1.6000E+001; 1.6660E+002; 1.6000E+001; 1.2169E+002; 1.6000E+001; 8.8124E+001; 1.6000E+001; 6.3806E+001; 1.6000E+001; 4.6957E+001; 1.6000E+001; 3.5819E+001; 1.6000E+001; 1.9714E+001;
 1.7000E+001; 1.7103E+002; 1.7000E+001; 1.2585E+002; 1.7000E+001; 9.1850E+001; 1.7000E+001; 6.6931E+001; 1.7000E+001; 4.9421E+001; 1.7000E+001; 3.7643E+001; 1.7000E+001; 1.9795E+001;
 1.8000E+001; 1.7531E+002; 1.8000E+001; 1.2990E+002; 1.8000E+001; 9.5495E+001; 1.8000E+001; 7.0017E+001; 1.8000E+001; 5.1883E+001; 1.8000E+001; 3.9496E+001; 1.8000E+001; 1.9891E+001;
 1.9000E+001; 1.7946E+002; 1.9000E+001; 1.3382E+002; 1.9000E+001; 9.9061E+001; 1.9000E+001; 7.3062E+001; 1.9000E+001; 5.4341E+001; 1.9000E+001; 4.1372E+001; 1.9000E+001; 2.0006E+001;
 2.0000E+001; 1.8347E+002; 2.0000E+001; 1.3764E+002; 2.0000E+001; 1.0255E+002; 2.0000E+001; 7.6066E+001; 2.0000E+001; 5.6791E+001; 2.0000E+001; 4.3266E+001; 2.0000E+001; 2.0140E+001;
 2.1000E+001; 1.8736E+002; 2.1000E+001; 1.4135E+002; 2.1000E+001; 1.0597E+002; 2.1000E+001; 7.9029E+001; 2.1000E+001; 5.9231E+001; 2.1000E+001; 4.5175E+001; 2.1000E+001; 2.0295E+001;
