Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7954E-002; 1.0000E+000; 9.8647E-002; 1.0000E+000; 9.8019E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.4276E-002; 2.0000E+000; 9.5842E-002; 2.0000E+000; 9.7890E-002; 2.0000E+000; 9.7421E-002; 2.0000E+000; 9.7078E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 1.0074E-001; 3.0000E+000; 8.7067E-002; 3.0000E+000; 9.7207E-002; 3.0000E+000; 9.7346E-002; 3.0000E+000; 9.7067E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.2069E-001; 4.0000E+000; 7.9320E-002; 4.0000E+000; 9.4307E-002; 4.0000E+000; 9.7104E-002; 4.0000E+000; 9.7026E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.4175E-001; 5.0000E+000; 7.5607E-002; 5.0000E+000; 8.7860E-002; 5.0000E+000; 9.6364E-002; 5.0000E+000; 9.6922E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.6421E-001; 6.0000E+000; 7.5360E-002; 6.0000E+000; 7.8659E-002; 6.0000E+000; 9.4410E-002; 6.0000E+000; 9.6685E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.8863E-001; 7.0000E+000; 7.7730E-002; 7.0000E+000; 6.9324E-002; 7.0000E+000; 9.0229E-002; 7.0000E+000; 9.6153E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.1559E-001; 8.0000E+000; 8.2179E-002; 8.0000E+000; 6.2080E-002; 8.0000E+000; 8.3022E-002; 8.0000E+000; 9.4991E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.4598E-001; 9.0000E+000; 8.8494E-002; 9.0000E+000; 5.7559E-002; 9.0000E+000; 7.3239E-002; 9.0000E+000; 9.2610E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.8041E-001; 1.0000E+001; 9.6675E-002; 1.0000E+001; 5.5504E-002; 1.0000E+001; 6.2992E-002; 1.0000E+001; 8.8177E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 3.1938E-001; 1.1000E+001; 1.0679E-001; 1.1000E+001; 5.5459E-002; 1.1000E+001; 5.4502E-002; 1.1000E+001; 8.0967E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.6357E-001; 1.2000E+001; 1.1898E-001; 1.2000E+001; 5.7054E-002; 1.2000E+001; 4.8596E-002; 1.2000E+001; 7.1263E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 4.1355E-001; 1.3000E+001; 1.3354E-001; 1.3000E+001; 6.0084E-002; 1.3000E+001; 4.5065E-002; 1.3000E+001; 6.0875E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 4.6957E-001; 1.4000E+001; 1.5072E-001; 1.4000E+001; 6.4451E-002; 1.4000E+001; 4.3416E-002; 1.4000E+001; 5.1937E-002; 1.4000E+001; 1.0132E-001;
