Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 9.0297E-002; 1.0000E+000; 9.8668E-002; 1.0000E+000; 9.8019E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.6621E-002; 2.0000E+000; 9.6350E-002; 2.0000E+000; 9.7905E-002; 2.0000E+000; 9.7421E-002; 2.0000E+000; 9.7078E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 1.0169E-001; 3.0000E+000; 8.9268E-002; 3.0000E+000; 9.7301E-002; 3.0000E+000; 9.7354E-002; 3.0000E+000; 9.7067E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.2086E-001; 4.0000E+000; 8.3275E-002; 4.0000E+000; 9.4871E-002; 4.0000E+000; 9.7134E-002; 4.0000E+000; 9.7029E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.4108E-001; 5.0000E+000; 8.0902E-002; 5.0000E+000; 8.9741E-002; 5.0000E+000; 9.6469E-002; 5.0000E+000; 9.6933E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.6246E-001; 6.0000E+000; 8.1588E-002; 6.0000E+000; 8.2673E-002; 6.0000E+000; 9.4800E-002; 6.0000E+000; 9.6713E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.8536E-001; 7.0000E+000; 8.4569E-002; 7.0000E+000; 7.5492E-002; 7.0000E+000; 9.1461E-002; 7.0000E+000; 9.6226E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.1025E-001; 8.0000E+000; 8.9381E-002; 8.0000E+000; 6.9736E-002; 8.0000E+000; 8.6022E-002; 8.0000E+000; 9.5213E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.3755E-001; 9.0000E+000; 9.5801E-002; 9.0000E+000; 6.6002E-002; 9.0000E+000; 7.8773E-002; 9.0000E+000; 9.3278E-002; 9.0000E+000; 1.0132E-001;
