Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 9.0343E-002; 1.0000E+000; 9.8667E-002; 1.0000E+000; 9.8019E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.6536E-002; 2.0000E+000; 9.6377E-002; 2.0000E+000; 9.7905E-002; 2.0000E+000; 9.7421E-002; 2.0000E+000; 9.7078E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 1.0145E-001; 3.0000E+000; 8.9342E-002; 3.0000E+000; 9.7309E-002; 3.0000E+000; 9.7354E-002; 3.0000E+000; 9.7067E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.2051E-001; 4.0000E+000; 8.3330E-002; 4.0000E+000; 9.4917E-002; 4.0000E+000; 9.7136E-002; 4.0000E+000; 9.7029E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.4062E-001; 5.0000E+000; 8.0899E-002; 5.0000E+000; 8.9855E-002; 5.0000E+000; 9.6482E-002; 5.0000E+000; 9.6934E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.6188E-001; 6.0000E+000; 8.1513E-002; 6.0000E+000; 8.2847E-002; 6.0000E+000; 9.4846E-002; 6.0000E+000; 9.6717E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.8465E-001; 7.0000E+000; 8.4420E-002; 7.0000E+000; 7.5678E-002; 7.0000E+000; 9.1570E-002; 7.0000E+000; 9.6239E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.0939E-001; 8.0000E+000; 8.9153E-002; 8.0000E+000; 6.9889E-002; 8.0000E+000; 8.6223E-002; 8.0000E+000; 9.5247E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.3651E-001; 9.0000E+000; 9.5488E-002; 9.0000E+000; 6.6095E-002; 9.0000E+000; 7.9060E-002; 9.0000E+000; 9.3357E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.6675E-001; 1.0000E+001; 1.0339E-001; 1.0000E+001; 6.4268E-002; 1.0000E+001; 7.1194E-002; 1.0000E+001; 9.0088E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 3.0055E-001; 1.1000E+001; 1.1294E-001; 1.1000E+001; 6.4177E-002; 1.1000E+001; 6.4020E-002; 1.1000E+001; 8.5033E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.3825E-001; 1.2000E+001; 1.2426E-001; 1.2000E+001; 6.5588E-002; 1.2000E+001; 5.8437E-002; 1.2000E+001; 7.8203E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.8023E-001; 1.3000E+001; 1.3748E-001; 1.3000E+001; 6.8326E-002; 1.3000E+001; 5.4668E-002; 1.3000E+001; 7.0328E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 4.2700E-001; 1.4000E+001; 1.5287E-001; 1.4000E+001; 7.2306E-002; 1.4000E+001; 5.2555E-002; 1.4000E+001; 6.2630E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.7866E-001; 1.5000E+001; 1.7069E-001; 1.5000E+001; 7.7515E-002; 1.5000E+001; 5.1850E-002; 1.5000E+001; 5.6135E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 5.3532E-001; 1.6000E+001; 1.9116E-001; 1.6000E+001; 8.3972E-002; 1.6000E+001; 5.2328E-002; 1.6000E+001; 5.1268E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.9691E-001; 1.7000E+001; 2.1462E-001; 1.7000E+001; 9.1738E-002; 1.7000E+001; 5.3826E-002; 1.7000E+001; 4.7988E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 6.6304E-001; 1.8000E+001; 2.4160E-001; 1.8000E+001; 1.0095E-001; 1.8000E+001; 5.6252E-002; 1.8000E+001; 4.6068E-002; 1.8000E+001; 1.0132E-001;
