Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0014E+001;
 1.0000E+000; 6.4447E+001; 1.0000E+000; 2.7239E+001; 1.0000E+000; 2.0444E+001; 1.0000E+000; 2.0020E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9371E+001;
 2.0000E+000; 8.2039E+001; 2.0000E+000; 3.9047E+001; 2.0000E+000; 2.3948E+001; 2.0000E+000; 2.0561E+001; 2.0000E+000; 2.0068E+001; 2.0000E+000; 2.0019E+001; 2.0000E+000; 1.9261E+001;
 3.0000E+000; 9.4534E+001; 3.0000E+000; 4.9553E+001; 3.0000E+000; 2.9018E+001; 3.0000E+000; 2.2111E+001; 3.0000E+000; 2.0390E+001; 3.0000E+000; 2.0068E+001; 3.0000E+000; 1.9233E+001;
 4.0000E+000; 1.0449E+002; 4.0000E+000; 5.8685E+001; 4.0000E+000; 3.4566E+001; 4.0000E+000; 2.4479E+001; 4.0000E+000; 2.1128E+001; 4.0000E+000; 2.0242E+001; 4.0000E+000; 1.9241E+001;
 5.0000E+000; 1.1313E+002; 5.0000E+000; 6.6760E+001; 5.0000E+000; 4.0134E+001; 5.0000E+000; 2.7372E+001; 5.0000E+000; 2.2286E+001; 5.0000E+000; 2.0607E+001; 5.0000E+000; 1.9265E+001;
 6.0000E+000; 1.2097E+002; 6.0000E+000; 7.4079E+001; 6.0000E+000; 4.5562E+001; 6.0000E+000; 3.0571E+001; 6.0000E+000; 2.3799E+001; 6.0000E+000; 2.1188E+001; 6.0000E+000; 1.9295E+001;
 7.0000E+000; 1.2828E+002; 7.0000E+000; 8.0849E+001; 7.0000E+000; 5.0810E+001; 7.0000E+000; 3.3937E+001; 7.0000E+000; 2.5589E+001; 7.0000E+000; 2.1982E+001; 7.0000E+000; 1.9328E+001;
 8.0000E+000; 1.3519E+002; 8.0000E+000; 8.7204E+001; 8.0000E+000; 5.5881E+001; 8.0000E+000; 3.7386E+001; 8.0000E+000; 2.7590E+001; 8.0000E+000; 2.2970E+001; 8.0000E+000; 1.9360E+001;
 9.0000E+000; 1.4176E+002; 9.0000E+000; 9.3231E+001; 9.0000E+000; 6.0789E+001; 9.0000E+000; 4.0873E+001; 9.0000E+000; 2.9748E+001; 9.0000E+000; 2.4129E+001; 9.0000E+000; 1.9391E+001;
 1.0000E+001; 1.4805E+002; 1.0000E+001; 9.8987E+001; 1.0000E+001; 6.5551E+001; 1.0000E+001; 4.4369E+001; 1.0000E+001; 3.2020E+001; 1.0000E+001; 2.5432E+001; 1.0000E+001; 1.9421E+001;
 1.1000E+001; 1.5409E+002; 1.1000E+001; 1.0451E+002; 1.1000E+001; 7.0180E+001; 1.1000E+001; 4.7857E+001; 1.1000E+001; 3.4378E+001; 1.1000E+001; 2.6858E+001; 1.1000E+001; 1.9451E+001;
 1.2000E+001; 1.5989E+002; 1.2000E+001; 1.0984E+002; 1.2000E+001; 7.4689E+001; 1.2000E+001; 5.1327E+001; 1.2000E+001; 3.6800E+001; 1.2000E+001; 2.8387E+001; 1.2000E+001; 1.9481E+001;
 1.3000E+001; 1.6547E+002; 1.3000E+001; 1.1498E+002; 1.3000E+001; 7.9087E+001; 1.3000E+001; 5.4772E+001; 1.3000E+001; 3.9268E+001; 1.3000E+001; 3.0002E+001; 1.3000E+001; 1.9514E+001;
