Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0014E+001;
 1.0000E+000; 5.9962E+001; 1.0000E+000; 2.7149E+001; 1.0000E+000; 2.0540E+001; 1.0000E+000; 2.0026E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9391E+001;
 2.0000E+000; 7.5955E+001; 2.0000E+000; 3.8134E+001; 2.0000E+000; 2.4107E+001; 2.0000E+000; 2.0658E+001; 2.0000E+000; 2.0088E+001; 2.0000E+000; 2.0022E+001; 2.0000E+000; 1.9284E+001;
 3.0000E+000; 8.7510E+001; 3.0000E+000; 4.7864E+001; 3.0000E+000; 2.9047E+001; 3.0000E+000; 2.2305E+001; 3.0000E+000; 2.0472E+001; 3.0000E+000; 2.0088E+001; 3.0000E+000; 1.9257E+001;
 4.0000E+000; 9.6723E+001; 4.0000E+000; 5.6330E+001; 4.0000E+000; 3.4364E+001; 4.0000E+000; 2.4718E+001; 4.0000E+000; 2.1290E+001; 4.0000E+000; 2.0303E+001; 4.0000E+000; 1.9264E+001;
 5.0000E+000; 1.0465E+002; 5.0000E+000; 6.3809E+001; 5.0000E+000; 3.9659E+001; 5.0000E+000; 2.7601E+001; 5.0000E+000; 2.2523E+001; 5.0000E+000; 2.0725E+001; 5.0000E+000; 1.9287E+001;
 6.0000E+000; 1.1179E+002; 6.0000E+000; 7.0570E+001; 6.0000E+000; 4.4791E+001; 6.0000E+000; 3.0744E+001; 6.0000E+000; 2.4093E+001; 6.0000E+000; 2.1372E+001; 6.0000E+000; 1.9316E+001;
 7.0000E+000; 1.1842E+002; 7.0000E+000; 7.6804E+001; 7.0000E+000; 4.9732E+001; 7.0000E+000; 3.4019E+001; 7.0000E+000; 2.5918E+001; 7.0000E+000; 2.2231E+001; 7.0000E+000; 1.9348E+001;
 8.0000E+000; 1.2467E+002; 8.0000E+000; 8.2641E+001; 8.0000E+000; 5.4487E+001; 8.0000E+000; 3.7352E+001; 8.0000E+000; 2.7929E+001; 8.0000E+000; 2.3277E+001; 8.0000E+000; 1.9379E+001;
 9.0000E+000; 1.3061E+002; 9.0000E+000; 8.8167E+001; 9.0000E+000; 5.9075E+001; 9.0000E+000; 4.0701E+001; 9.0000E+000; 3.0076E+001; 9.0000E+000; 2.4483E+001; 9.0000E+000; 1.9410E+001;
 1.0000E+001; 1.3629E+002; 1.0000E+001; 9.3437E+001; 1.0000E+001; 6.3515E+001; 1.0000E+001; 4.4043E+001; 1.0000E+001; 3.2320E+001; 1.0000E+001; 2.5824E+001; 1.0000E+001; 1.9440E+001;
 1.1000E+001; 1.4174E+002; 1.1000E+001; 9.8491E+001; 1.1000E+001; 6.7822E+001; 1.1000E+001; 4.7364E+001; 1.1000E+001; 3.4634E+001; 1.1000E+001; 2.7275E+001; 1.1000E+001; 1.9472E+001;
 1.2000E+001; 1.4699E+002; 1.2000E+001; 1.0336E+002; 1.2000E+001; 7.2009E+001; 1.2000E+001; 5.0657E+001; 1.2000E+001; 3.6996E+001; 1.2000E+001; 2.8818E+001; 1.2000E+001; 1.9506E+001;
 1.3000E+001; 1.5205E+002; 1.3000E+001; 1.0806E+002; 1.3000E+001; 7.6088E+001; 1.3000E+001; 5.3917E+001; 1.3000E+001; 3.9393E+001; 1.3000E+001; 3.0437E+001; 1.3000E+001; 1.9544E+001;
 1.4000E+001; 1.5694E+002; 1.4000E+001; 1.1261E+002; 1.4000E+001; 8.0067E+001; 1.4000E+001; 5.7143E+001; 1.4000E+001; 4.1814E+001; 1.4000E+001; 3.2117E+001; 1.4000E+001; 1.9589E+001;
 1.5000E+001; 1.6166E+002; 1.5000E+001; 1.1702E+002; 1.5000E+001; 8.3953E+001; 1.5000E+001; 6.0331E+001; 1.5000E+001; 4.4250E+001; 1.5000E+001; 3.3849E+001; 1.5000E+001; 1.9643E+001;
 1.6000E+001; 1.6622E+002; 1.6000E+001; 1.2129E+002; 1.6000E+001; 8.7750E+001; 1.6000E+001; 6.3481E+001; 1.6000E+001; 4.6695E+001; 1.6000E+001; 3.5623E+001; 1.6000E+001; 1.9708E+001;
 1.7000E+001; 1.7064E+002; 1.7000E+001; 1.2544E+002; 1.7000E+001; 9.1463E+001; 1.7000E+001; 6.6592E+001; 1.7000E+001; 4.9144E+001; 1.7000E+001; 3.7433E+001; 1.7000E+001; 1.9787E+001;
 1.8000E+001; 1.7491E+002; 1.8000E+001; 1.2948E+002; 1.8000E+001; 9.5095E+001; 1.8000E+001; 6.9664E+001; 1.8000E+001; 5.1592E+001; 1.8000E+001; 3.9271E+001; 1.8000E+001; 1.9881E+001;
 1.9000E+001; 1.7905E+002; 1.9000E+001; 1.3340E+002; 1.9000E+001; 9.8649E+001; 1.9000E+001; 7.2695E+001; 1.9000E+001; 5.4035E+001; 1.9000E+001; 4.1132E+001; 1.9000E+001; 1.9992E+001;
 2.0000E+001; 1.8305E+002; 2.0000E+001; 1.3720E+002; 2.0000E+001; 1.0213E+002; 2.0000E+001; 7.5687E+001; 2.0000E+001; 5.6471E+001; 2.0000E+001; 4.3013E+001; 2.0000E+001; 2.0123E+001;
