Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9966E-002; 0.0000E+000; 9.8871E-002; 0.0000E+000; 9.8029E-002; 0.0000E+000; 9.7433E-002; 0.0000E+000; 9.7079E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 9.0376E-002; 1.0000E+000; 9.8666E-002; 1.0000E+000; 9.8019E-002; 1.0000E+000; 9.7432E-002; 1.0000E+000; 9.7079E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.6477E-002; 2.0000E+000; 9.6397E-002; 2.0000E+000; 9.7905E-002; 2.0000E+000; 9.7421E-002; 2.0000E+000; 9.7078E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 1.0128E-001; 3.0000E+000; 8.9393E-002; 3.0000E+000; 9.7314E-002; 3.0000E+000; 9.7355E-002; 3.0000E+000; 9.7067E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.2026E-001; 4.0000E+000; 8.3370E-002; 4.0000E+000; 9.4949E-002; 4.0000E+000; 9.7138E-002; 4.0000E+000; 9.7029E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.4029E-001; 5.0000E+000; 8.0898E-002; 5.0000E+000; 8.9935E-002; 5.0000E+000; 9.6491E-002; 5.0000E+000; 9.6935E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.6147E-001; 6.0000E+000; 8.1462E-002; 6.0000E+000; 8.2969E-002; 6.0000E+000; 9.4877E-002; 6.0000E+000; 9.6720E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.8415E-001; 7.0000E+000; 8.4316E-002; 7.0000E+000; 7.5811E-002; 7.0000E+000; 9.1646E-002; 7.0000E+000; 9.6247E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 2.0879E-001; 8.0000E+000; 8.8993E-002; 8.0000E+000; 6.9999E-002; 8.0000E+000; 8.6363E-002; 8.0000E+000; 9.5271E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.3578E-001; 9.0000E+000; 9.5269E-002; 9.0000E+000; 6.6164E-002; 9.0000E+000; 7.9263E-002; 9.0000E+000; 9.3412E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.6585E-001; 1.0000E+001; 1.0310E-001; 1.0000E+001; 6.4288E-002; 1.0000E+001; 7.1427E-002; 1.0000E+001; 9.0197E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.9947E-001; 1.1000E+001; 1.1257E-001; 1.1000E+001; 6.4144E-002; 1.1000E+001; 6.4241E-002; 1.1000E+001; 8.5219E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.3695E-001; 1.2000E+001; 1.2380E-001; 1.2000E+001; 6.5501E-002; 1.2000E+001; 5.8616E-002; 1.2000E+001; 7.8472E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.7867E-001; 1.3000E+001; 1.3691E-001; 1.3000E+001; 6.8184E-002; 1.3000E+001; 5.4791E-002; 1.3000E+001; 7.0649E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 4.2516E-001; 1.4000E+001; 1.5218E-001; 1.4000E+001; 7.2104E-002; 1.4000E+001; 5.2623E-002; 1.4000E+001; 6.2954E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.7651E-001; 1.5000E+001; 1.6985E-001; 1.5000E+001; 7.7246E-002; 1.5000E+001; 5.1864E-002; 1.5000E+001; 5.6421E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 5.3281E-001; 1.6000E+001; 1.9016E-001; 1.6000E+001; 8.3629E-002; 1.6000E+001; 5.2290E-002; 1.6000E+001; 5.1495E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.9406E-001; 1.7000E+001; 2.1342E-001; 1.7000E+001; 9.1312E-002; 1.7000E+001; 5.3737E-002; 1.7000E+001; 4.8152E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 6.5980E-001; 1.8000E+001; 2.4016E-001; 1.8000E+001; 1.0042E-001; 1.8000E+001; 5.6111E-002; 1.8000E+001; 4.6173E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 7.3007E-001; 1.9000E+001; 2.7075E-001; 1.9000E+001; 1.1113E-001; 1.9000E+001; 5.9376E-002; 1.9000E+001; 4.5322E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 8.0458E-001; 2.0000E+001; 3.0562E-001; 2.0000E+001; 1.2361E-001; 2.0000E+001; 6.3534E-002; 2.0000E+001; 4.5408E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 8.8283E-001; 2.1000E+001; 3.4523E-001; 2.1000E+001; 1.3810E-001; 2.1000E+001; 6.8617E-002; 2.1000E+001; 4.6298E-002; 2.1000E+001; 1.0132E-001;
