Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0016E+001; 0.0000E+000; 2.0014E+001;
 1.0000E+000; 6.6809E+001; 1.0000E+000; 2.6717E+001; 1.0000E+000; 2.0304E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0016E+001; 1.0000E+000; 1.9335E+001;
 2.0000E+000; 8.5225E+001; 2.0000E+000; 3.8604E+001; 2.0000E+000; 2.3417E+001; 2.0000E+000; 2.0411E+001; 2.0000E+000; 2.0046E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9219E+001;
 3.0000E+000; 9.8156E+001; 3.0000E+000; 4.9316E+001; 3.0000E+000; 2.8219E+001; 3.0000E+000; 2.1713E+001; 3.0000E+000; 2.0276E+001; 3.0000E+000; 2.0046E+001; 3.0000E+000; 1.9190E+001;
 4.0000E+000; 1.0846E+002; 4.0000E+000; 5.8663E+001; 4.0000E+000; 3.3614E+001; 4.0000E+000; 2.3824E+001; 4.0000E+000; 2.0861E+001; 4.0000E+000; 2.0165E+001; 4.0000E+000; 1.9199E+001;
 5.0000E+000; 1.1743E+002; 5.0000E+000; 6.6949E+001; 5.0000E+000; 3.9104E+001; 5.0000E+000; 2.6491E+001; 5.0000E+000; 2.1833E+001; 5.0000E+000; 2.0437E+001; 5.0000E+000; 1.9224E+001;
 6.0000E+000; 1.2562E+002; 6.0000E+000; 7.4475E+001; 6.0000E+000; 4.4504E+001; 6.0000E+000; 2.9504E+001; 6.0000E+000; 2.3152E+001; 6.0000E+000; 2.0897E+001; 6.0000E+000; 1.9256E+001;
 7.0000E+000; 1.3327E+002; 7.0000E+000; 8.1453E+001; 7.0000E+000; 4.9756E+001; 7.0000E+000; 3.2718E+001; 7.0000E+000; 2.4755E+001; 7.0000E+000; 2.1551E+001; 7.0000E+000; 1.9291E+001;
 8.0000E+000; 1.4052E+002; 8.0000E+000; 8.8015E+001; 8.0000E+000; 5.4854E+001; 8.0000E+000; 3.6048E+001; 8.0000E+000; 2.6581E+001; 8.0000E+000; 2.2390E+001; 8.0000E+000; 1.9324E+001;
 9.0000E+000; 1.4743E+002; 9.0000E+000; 9.4247E+001; 9.0000E+000; 5.9806E+001; 9.0000E+000; 3.9440E+001; 9.0000E+000; 2.8578E+001; 9.0000E+000; 2.3396E+001; 9.0000E+000; 1.9357E+001;
 1.0000E+001; 1.5405E+002; 1.0000E+001; 1.0021E+002; 1.0000E+001; 6.4625E+001; 1.0000E+001; 4.2862E+001; 1.0000E+001; 3.0707E+001; 1.0000E+001; 2.4549E+001; 1.0000E+001; 1.9387E+001;
 1.1000E+001; 1.6039E+002; 1.1000E+001; 1.0594E+002; 1.1000E+001; 6.9321E+001; 1.1000E+001; 4.6294E+001; 1.1000E+001; 3.2935E+001; 1.1000E+001; 2.5830E+001; 1.1000E+001; 1.9417E+001;
 1.2000E+001; 1.6649E+002; 1.2000E+001; 1.1146E+002; 1.2000E+001; 7.3905E+001; 1.2000E+001; 4.9722E+001; 1.2000E+001; 3.5239E+001; 1.2000E+001; 2.7219E+001; 1.2000E+001; 1.9445E+001;
 1.3000E+001; 1.7235E+002; 1.3000E+001; 1.1679E+002; 1.3000E+001; 7.8382E+001; 1.3000E+001; 5.3138E+001; 1.3000E+001; 3.7603E+001; 1.3000E+001; 2.8701E+001; 1.3000E+001; 1.9474E+001;
 1.4000E+001; 1.7799E+002; 1.4000E+001; 1.2195E+002; 1.4000E+001; 8.2759E+001; 1.4000E+001; 5.6535E+001; 1.4000E+001; 4.0013E+001; 1.4000E+001; 3.0261E+001; 1.4000E+001; 1.9504E+001;
 1.5000E+001; 1.8341E+002; 1.5000E+001; 1.2694E+002; 1.5000E+001; 8.7040E+001; 1.5000E+001; 5.9907E+001; 1.5000E+001; 4.2457E+001; 1.5000E+001; 3.1888E+001; 1.5000E+001; 1.9537E+001;
 1.6000E+001; 1.8862E+002; 1.6000E+001; 1.3177E+002; 1.6000E+001; 9.1228E+001; 1.6000E+001; 6.3252E+001; 1.6000E+001; 4.4927E+001; 1.6000E+001; 3.3572E+001; 1.6000E+001; 1.9575E+001;
 1.7000E+001; 1.9364E+002; 1.7000E+001; 1.3644E+002; 1.7000E+001; 9.5324E+001; 1.7000E+001; 6.6565E+001; 1.7000E+001; 4.7415E+001; 1.7000E+001; 3.5306E+001; 1.7000E+001; 1.9620E+001;
