Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 2.0000E+001; 2.2739E-003; 2.0000E+001; 7.3587E-001; 2.0000E+001; 6.0971E-001; 2.0000E+001; 5.5418E-001; 2.0000E+001; 5.1554E-001; 2.0000E+001; 4.8958E-001; 2.0000E+001; 2.5461E-001;
 2.1000E+001; 1.9648E-003; 2.1000E+001; 7.4644E-001; 2.1000E+001; 6.1520E-001; 2.1000E+001; 5.5895E-001; 2.1000E+001; 5.1947E-001; 2.1000E+001; 4.9258E-001; 2.1000E+001; 2.5340E-001;
 2.2000E+001; 1.7240E-003; 2.2000E+001; 7.5692E-001; 2.2000E+001; 6.2070E-001; 2.2000E+001; 5.6364E-001; 2.2000E+001; 5.2337E-001; 2.2000E+001; 4.9560E-001; 2.2000E+001; 2.5218E-001;
 2.3000E+001; 1.5404E-003; 2.3000E+001; 7.6716E-001; 2.3000E+001; 6.2624E-001; 2.3000E+001; 5.6825E-001; 2.3000E+001; 5.2724E-001; 2.3000E+001; 4.9864E-001; 2.3000E+001; 2.5091E-001;
 2.4000E+001; 1.4018E-003; 2.4000E+001; 7.7667E-001; 2.4000E+001; 6.3176E-001; 2.4000E+001; 5.7279E-001; 2.4000E+001; 5.3108E-001; 2.4000E+001; 5.0168E-001; 2.4000E+001; 2.4957E-001;
 2.5000E+001; 1.2950E-003; 2.5000E+001; 7.8469E-001; 2.5000E+001; 6.3719E-001; 2.5000E+001; 5.7726E-001; 2.5000E+001; 5.3489E-001; 2.5000E+001; 5.0473E-001; 2.5000E+001; 2.4813E-001;
 2.6000E+001; 1.2090E-003; 2.6000E+001; 7.9050E-001; 2.6000E+001; 6.4242E-001; 2.6000E+001; 5.8169E-001; 2.6000E+001; 5.3866E-001; 2.6000E+001; 5.0779E-001; 2.6000E+001; 2.4657E-001;
 2.7000E+001; 1.1366E-003; 2.7000E+001; 7.9365E-001; 2.7000E+001; 6.4742E-001; 2.7000E+001; 5.8608E-001; 2.7000E+001; 5.4239E-001; 2.7000E+001; 5.1084E-001; 2.7000E+001; 2.4488E-001;
 2.8000E+001; 1.0738E-003; 2.8000E+001; 7.9414E-001; 2.8000E+001; 6.5220E-001; 2.8000E+001; 5.9048E-001; 2.8000E+001; 5.4611E-001; 2.8000E+001; 5.1389E-001; 2.8000E+001; 2.4304E-001;
 2.9000E+001; 1.0181E-003; 2.9000E+001; 7.9218E-001; 2.9000E+001; 6.5681E-001; 2.9000E+001; 5.9489E-001; 2.9000E+001; 5.4980E-001; 2.9000E+001; 5.1693E-001; 2.9000E+001; 2.4103E-001;
 3.0000E+001; 9.6719E-004; 3.0000E+001; 7.8802E-001; 3.0000E+001; 6.6132E-001; 3.0000E+001; 5.9931E-001; 3.0000E+001; 5.5347E-001; 3.0000E+001; 5.1997E-001; 3.0000E+001; 2.3886E-001;
 3.1000E+001; 9.1985E-004; 3.1000E+001; 7.8177E-001; 3.1000E+001; 6.6576E-001; 3.1000E+001; 6.0373E-001; 3.1000E+001; 5.5714E-001; 3.1000E+001; 5.2300E-001; 3.1000E+001; 2.3651E-001;
 3.2000E+001; 8.7507E-004; 3.2000E+001; 7.7339E-001; 3.2000E+001; 6.7016E-001; 3.2000E+001; 6.0812E-001; 3.2000E+001; 5.6079E-001; 3.2000E+001; 5.2602E-001; 3.2000E+001; 2.3398E-001;
 3.3000E+001; 8.3241E-004; 3.3000E+001; 7.6266E-001; 3.3000E+001; 6.7452E-001; 3.3000E+001; 6.1247E-001; 3.3000E+001; 5.6442E-001; 3.3000E+001; 5.2903E-001; 3.3000E+001; 2.3128E-001;
 3.4000E+001; 7.9169E-004; 3.4000E+001; 7.4917E-001; 3.4000E+001; 6.7885E-001; 3.4000E+001; 6.1678E-001; 3.4000E+001; 5.6803E-001; 3.4000E+001; 5.3203E-001; 3.4000E+001; 2.2839E-001;
 3.5000E+001; 7.5296E-004; 3.5000E+001; 7.3239E-001; 3.5000E+001; 6.8315E-001; 3.5000E+001; 6.2105E-001; 3.5000E+001; 5.7161E-001; 3.5000E+001; 5.3503E-001; 3.5000E+001; 2.2533E-001;
 3.6000E+001; 7.1635E-004; 3.6000E+001; 7.1173E-001; 3.6000E+001; 6.8741E-001; 3.6000E+001; 6.2527E-001; 3.6000E+001; 5.7516E-001; 3.6000E+001; 5.3801E-001; 3.6000E+001; 2.2211E-001;
 3.7000E+001; 6.8202E-004; 3.7000E+001; 6.8667E-001; 3.7000E+001; 6.9168E-001; 3.7000E+001; 6.2944E-001; 3.7000E+001; 5.7866E-001; 3.7000E+001; 5.4098E-001; 3.7000E+001; 2.1873E-001;
 3.8000E+001; 6.5006E-004; 3.8000E+001; 6.5708E-001; 3.8000E+001; 6.9599E-001; 3.8000E+001; 6.3357E-001; 3.8000E+001; 5.8212E-001; 3.8000E+001; 5.4394E-001; 3.8000E+001; 2.1519E-001;
 3.9000E+001; 6.2037E-004; 3.9000E+001; 6.2345E-001; 3.9000E+001; 7.0043E-001; 3.9000E+001; 6.3765E-001; 3.9000E+001; 5.8554E-001; 3.9000E+001; 5.4689E-001; 3.9000E+001; 2.1152E-001;
 4.0000E+001; 5.9275E-004; 4.0000E+001; 5.8697E-001; 4.0000E+001; 7.0506E-001; 4.0000E+001; 6.4168E-001; 4.0000E+001; 5.8893E-001; 4.0000E+001; 5.4982E-001; 4.0000E+001; 2.0773E-001;
 4.1000E+001; 5.6693E-004; 4.1000E+001; 5.4925E-001; 4.1000E+001; 7.0995E-001; 4.1000E+001; 6.4565E-001; 4.1000E+001; 5.9230E-001; 4.1000E+001; 5.5275E-001; 4.1000E+001; 2.0382E-001;
 4.2000E+001; 5.4279E-004; 4.2000E+001; 5.1181E-001; 4.2000E+001; 7.1508E-001; 4.2000E+001; 6.4956E-001; 4.2000E+001; 5.9564E-001; 4.2000E+001; 5.5566E-001; 4.2000E+001; 1.9981E-001;
 4.3000E+001; 5.2025E-004; 4.3000E+001; 4.7573E-001; 4.3000E+001; 7.2041E-001; 4.3000E+001; 6.5339E-001; 4.3000E+001; 5.9897E-001; 4.3000E+001; 5.5855E-001; 4.3000E+001; 1.9572E-001;
 4.4000E+001; 4.9928E-004; 4.4000E+001; 4.4159E-001; 4.4000E+001; 7.2587E-001; 4.4000E+001; 6.5715E-001; 4.4000E+001; 6.0227E-001; 4.4000E+001; 5.6143E-001; 4.4000E+001; 1.9156E-001;
 4.5000E+001; 4.7976E-004; 4.5000E+001; 4.0962E-001; 4.5000E+001; 7.3135E-001; 4.5000E+001; 6.6082E-001; 4.5000E+001; 6.0554E-001; 4.5000E+001; 5.6429E-001; 4.5000E+001; 1.8734E-001;
 4.6000E+001; 4.6154E-004; 4.6000E+001; 3.7985E-001; 4.6000E+001; 7.3677E-001; 4.6000E+001; 6.6440E-001; 4.6000E+001; 6.0879E-001; 4.6000E+001; 5.6713E-001; 4.6000E+001; 1.8308E-001;
 4.7000E+001; 4.4445E-004; 4.7000E+001; 3.5224E-001; 4.7000E+001; 7.4204E-001; 4.7000E+001; 6.6788E-001; 4.7000E+001; 6.1202E-001; 4.7000E+001; 5.6995E-001; 4.7000E+001; 1.7880E-001;
 4.8000E+001; 4.2837E-004; 4.8000E+001; 3.2671E-001; 4.8000E+001; 7.4704E-001; 4.8000E+001; 6.7127E-001; 4.8000E+001; 6.1523E-001; 4.8000E+001; 5.7274E-001; 4.8000E+001; 1.7449E-001;
 4.9000E+001; 4.1319E-004; 4.9000E+001; 3.0321E-001; 4.9000E+001; 7.5166E-001; 4.9000E+001; 6.7455E-001; 4.9000E+001; 6.1842E-001; 4.9000E+001; 5.7551E-001; 4.9000E+001; 1.7019E-001;
 5.0000E+001; 3.9884E-004; 5.0000E+001; 2.8161E-001; 5.0000E+001; 7.5572E-001; 5.0000E+001; 6.7772E-001; 5.0000E+001; 6.2158E-001; 5.0000E+001; 5.7825E-001; 5.0000E+001; 1.6589E-001;
 5.1000E+001; 3.8529E-004; 5.1000E+001; 2.6179E-001; 5.1000E+001; 7.5901E-001; 5.1000E+001; 6.8077E-001; 5.1000E+001; 6.2472E-001; 5.1000E+001; 5.8096E-001; 5.1000E+001; 1.6161E-001;
 5.2000E+001; 3.7245E-004; 5.2000E+001; 2.4356E-001; 5.2000E+001; 7.6130E-001; 5.2000E+001; 6.8371E-001; 5.2000E+001; 6.2783E-001; 5.2000E+001; 5.8365E-001; 5.2000E+001; 1.5736E-001;
 5.3000E+001; 3.6025E-004; 5.3000E+001; 2.2677E-001; 5.3000E+001; 7.6232E-001; 5.3000E+001; 6.8653E-001; 5.3000E+001; 6.3092E-001; 5.3000E+001; 5.8631E-001; 5.3000E+001; 1.5314E-001;
 5.4000E+001; 3.4861E-004; 5.4000E+001; 2.1125E-001; 5.4000E+001; 7.6185E-001; 5.4000E+001; 6.8924E-001; 5.4000E+001; 6.3396E-001; 5.4000E+001; 5.8897E-001; 5.4000E+001; 1.4898E-001;
 5.5000E+001; 3.3749E-004; 5.5000E+001; 1.9691E-001; 5.5000E+001; 7.5972E-001; 5.5000E+001; 6.9184E-001; 5.5000E+001; 6.3696E-001; 5.5000E+001; 5.9161E-001; 5.5000E+001; 1.4486E-001;
 5.6000E+001; 3.2684E-004; 5.6000E+001; 1.8369E-001; 5.6000E+001; 7.5576E-001; 5.6000E+001; 6.9436E-001; 5.6000E+001; 6.3993E-001; 5.6000E+001; 5.9424E-001; 5.6000E+001; 1.4081E-001;
 5.7000E+001; 3.1666E-004; 5.7000E+001; 1.7152E-001; 5.7000E+001; 7.4988E-001; 5.7000E+001; 6.9680E-001; 5.7000E+001; 6.4286E-001; 5.7000E+001; 5.9686E-001; 5.7000E+001; 1.3681E-001;
 5.8000E+001; 3.0695E-004; 5.8000E+001; 1.6037E-001; 5.8000E+001; 7.4200E-001; 5.8000E+001; 6.9920E-001; 5.8000E+001; 6.4575E-001; 5.8000E+001; 5.9947E-001; 5.8000E+001; 1.3289E-001;
 5.9000E+001; 2.9770E-004; 5.9000E+001; 1.5016E-001; 5.9000E+001; 7.3203E-001; 5.9000E+001; 7.0156E-001; 5.9000E+001; 6.4861E-001; 5.9000E+001; 6.0207E-001; 5.9000E+001; 1.2905E-001;
 6.0000E+001; 2.8891E-004; 6.0000E+001; 1.4081E-001; 6.0000E+001; 7.1993E-001; 6.0000E+001; 7.0390E-001; 6.0000E+001; 6.5142E-001; 6.0000E+001; 6.0466E-001; 6.0000E+001; 1.2527E-001;
 6.1000E+001; 2.8055E-004; 6.1000E+001; 1.3226E-001; 6.1000E+001; 7.0565E-001; 6.1000E+001; 7.0624E-001; 6.1000E+001; 6.5420E-001; 6.1000E+001; 6.0725E-001; 6.1000E+001; 1.2158E-001;
 6.2000E+001; 2.7261E-004; 6.2000E+001; 1.2443E-001; 6.2000E+001; 6.8925E-001; 6.2000E+001; 7.0860E-001; 6.2000E+001; 6.5694E-001; 6.2000E+001; 6.0982E-001; 6.2000E+001; 1.1797E-001;
 6.3000E+001; 2.6505E-004; 6.3000E+001; 1.1725E-001; 6.3000E+001; 6.7083E-001; 6.3000E+001; 7.1098E-001; 6.3000E+001; 6.5963E-001; 6.3000E+001; 6.1238E-001; 6.3000E+001; 1.1444E-001;
 6.4000E+001; 2.5784E-004; 6.4000E+001; 1.1064E-001; 6.4000E+001; 6.5061E-001; 6.4000E+001; 7.1341E-001; 6.4000E+001; 6.6228E-001; 6.4000E+001; 6.1493E-001; 6.4000E+001; 1.1100E-001;
 6.5000E+001; 2.5096E-004; 6.5000E+001; 1.0455E-001; 6.5000E+001; 6.2891E-001; 6.5000E+001; 7.1589E-001; 6.5000E+001; 6.6488E-001; 6.5000E+001; 6.1747E-001; 6.5000E+001; 1.0764E-001;
 6.6000E+001; 2.4437E-004; 6.6000E+001; 9.8901E-002; 6.6000E+001; 6.0614E-001; 6.6000E+001; 7.1841E-001; 6.6000E+001; 6.6742E-001; 6.6000E+001; 6.2000E-001; 6.6000E+001; 1.0436E-001;
 6.7000E+001; 2.3803E-004; 6.7000E+001; 9.3647E-002; 6.7000E+001; 5.8271E-001; 6.7000E+001; 7.2096E-001; 6.7000E+001; 6.6990E-001; 6.7000E+001; 6.2251E-001; 6.7000E+001; 1.0117E-001;
 6.8000E+001; 2.3192E-004; 6.8000E+001; 8.8743E-002; 6.8000E+001; 5.5906E-001; 6.8000E+001; 7.2353E-001; 6.8000E+001; 6.7232E-001; 6.8000E+001; 6.2500E-001; 6.8000E+001; 9.8056E-002;
 6.9000E+001; 2.2602E-004; 6.9000E+001; 8.4159E-002; 6.9000E+001; 5.3554E-001; 6.9000E+001; 7.2606E-001; 6.9000E+001; 6.7467E-001; 6.9000E+001; 6.2747E-001; 6.9000E+001; 9.5028E-002;
 7.0000E+001; 2.2031E-004; 7.0000E+001; 7.9874E-002; 7.0000E+001; 5.1244E-001; 7.0000E+001; 7.2852E-001; 7.0000E+001; 6.7695E-001; 7.0000E+001; 6.2990E-001; 7.0000E+001; 9.2081E-002;
 7.1000E+001; 2.1478E-004; 7.1000E+001; 7.5873E-002; 7.1000E+001; 4.9000E-001; 7.1000E+001; 7.3085E-001; 7.1000E+001; 6.7915E-001; 7.1000E+001; 6.3231E-001; 7.1000E+001; 8.9214E-002;
 7.2000E+001; 2.0944E-004; 7.2000E+001; 7.2145E-002; 7.2000E+001; 4.6835E-001; 7.2000E+001; 7.3298E-001; 7.2000E+001; 6.8128E-001; 7.2000E+001; 6.3469E-001; 7.2000E+001; 8.6426E-002;
 7.3000E+001; 2.0421E-004; 7.3000E+001; 6.8675E-002; 7.3000E+001; 4.4761E-001; 7.3000E+001; 7.3485E-001; 7.3000E+001; 6.8332E-001; 7.3000E+001; 6.3705E-001; 7.3000E+001; 8.3715E-002;
 7.4000E+001; 1.9907E-004; 7.4000E+001; 6.5488E-002; 7.4000E+001; 4.2782E-001; 7.4000E+001; 7.3636E-001; 7.4000E+001; 6.8529E-001; 7.4000E+001; 6.3937E-001; 7.4000E+001; 8.1080E-002;
 7.5000E+001; 1.9415E-004; 7.5000E+001; 6.2563E-002; 7.5000E+001; 4.0900E-001; 7.5000E+001; 7.3744E-001; 7.5000E+001; 6.8717E-001; 7.5000E+001; 6.4166E-001; 7.5000E+001; 7.8519E-002;
 7.6000E+001; 1.8943E-004; 7.6000E+001; 5.9866E-002; 7.6000E+001; 3.9115E-001; 7.6000E+001; 7.3799E-001; 7.6000E+001; 6.8898E-001; 7.6000E+001; 6.4393E-001; 7.6000E+001; 7.6031E-002;
 7.7000E+001; 1.8489E-004; 7.7000E+001; 5.7373E-002; 7.7000E+001; 3.7424E-001; 7.7000E+001; 7.3792E-001; 7.7000E+001; 6.9071E-001; 7.7000E+001; 6.4617E-001; 7.7000E+001; 7.3614E-002;
 7.8000E+001; 1.8052E-004; 7.8000E+001; 5.5063E-002; 7.8000E+001; 3.5821E-001; 7.8000E+001; 7.3712E-001; 7.8000E+001; 6.9238E-001; 7.8000E+001; 6.4837E-001; 7.8000E+001; 7.1267E-002;
 7.9000E+001; 1.7630E-004; 7.9000E+001; 5.2916E-002; 7.9000E+001; 3.4303E-001; 7.9000E+001; 7.3551E-001; 7.9000E+001; 6.9397E-001; 7.9000E+001; 6.5055E-001; 7.9000E+001; 6.8988E-002;
 8.0000E+001; 1.7221E-004; 8.0000E+001; 5.0912E-002; 8.0000E+001; 3.2863E-001; 8.0000E+001; 7.3302E-001; 8.0000E+001; 6.9551E-001; 8.0000E+001; 6.5269E-001; 8.0000E+001; 6.6775E-002;
 8.1000E+001; 1.6824E-004; 8.1000E+001; 4.9037E-002; 8.1000E+001; 3.1499E-001; 8.1000E+001; 7.2957E-001; 8.1000E+001; 6.9699E-001; 8.1000E+001; 6.5480E-001; 8.1000E+001; 6.4627E-002;
 8.2000E+001; 1.6441E-004; 8.2000E+001; 4.7280E-002; 8.2000E+001; 3.0207E-001; 8.2000E+001; 7.2513E-001; 8.2000E+001; 6.9843E-001; 8.2000E+001; 6.5687E-001; 8.2000E+001; 6.2542E-002;
 8.3000E+001; 1.6066E-004; 8.3000E+001; 4.5627E-002; 8.3000E+001; 2.8984E-001; 8.3000E+001; 7.1964E-001; 8.3000E+001; 6.9983E-001; 8.3000E+001; 6.5891E-001; 8.3000E+001; 6.0520E-002;
 8.4000E+001; 1.5700E-004; 8.4000E+001; 4.4070E-002; 8.4000E+001; 2.7829E-001; 8.4000E+001; 7.1310E-001; 8.4000E+001; 7.0120E-001; 8.4000E+001; 6.6090E-001; 8.4000E+001; 5.8558E-002;
 8.5000E+001; 1.5343E-004; 8.5000E+001; 4.2604E-002; 8.5000E+001; 2.6740E-001; 8.5000E+001; 7.0551E-001; 8.5000E+001; 7.0254E-001; 8.5000E+001; 6.6285E-001; 8.5000E+001; 5.6655E-002;
 8.6000E+001; 1.4993E-004; 8.6000E+001; 4.1227E-002; 8.6000E+001; 2.5715E-001; 8.6000E+001; 6.9688E-001; 8.6000E+001; 7.0386E-001; 8.6000E+001; 6.6476E-001; 8.6000E+001; 5.4811E-002;
 8.7000E+001; 1.4652E-004; 8.7000E+001; 3.9933E-002; 8.7000E+001; 2.4750E-001; 8.7000E+001; 6.8725E-001; 8.7000E+001; 7.0517E-001; 8.7000E+001; 6.6662E-001; 8.7000E+001; 5.3022E-002;
 8.8000E+001; 1.4319E-004; 8.8000E+001; 3.8721E-002; 8.8000E+001; 2.3845E-001; 8.8000E+001; 6.7668E-001; 8.8000E+001; 7.0646E-001; 8.8000E+001; 6.6844E-001; 8.8000E+001; 5.1289E-002;
 8.9000E+001; 1.3994E-004; 8.9000E+001; 3.7586E-002; 8.9000E+001; 2.2995E-001; 8.9000E+001; 6.6525E-001; 8.9000E+001; 7.0774E-001; 8.9000E+001; 6.7020E-001; 8.9000E+001; 4.9610E-002;
 9.0000E+001; 1.3676E-004; 9.0000E+001; 3.6525E-002; 9.0000E+001; 2.2198E-001; 9.0000E+001; 6.5305E-001; 9.0000E+001; 7.0900E-001; 9.0000E+001; 6.7191E-001; 9.0000E+001; 4.7983E-002;
 9.1000E+001; 1.3365E-004; 9.1000E+001; 3.5534E-002; 9.1000E+001; 2.1450E-001; 9.1000E+001; 6.4020E-001; 9.1000E+001; 7.1023E-001; 9.1000E+001; 6.7357E-001; 9.1000E+001; 4.6408E-002;
 9.2000E+001; 1.3030E-004; 9.2000E+001; 3.4656E-002; 9.2000E+001; 2.0748E-001; 9.2000E+001; 6.2683E-001; 9.2000E+001; 7.1144E-001; 9.2000E+001; 6.7517E-001; 9.2000E+001; 4.4883E-002;
 9.3000E+001; 1.2702E-004; 9.3000E+001; 3.3920E-002; 9.3000E+001; 2.0090E-001; 9.3000E+001; 6.1309E-001; 9.3000E+001; 7.1259E-001; 9.3000E+001; 6.7672E-001; 9.3000E+001; 4.3407E-002;
 9.4000E+001; 1.2385E-004; 9.4000E+001; 3.3273E-002; 9.4000E+001; 1.9479E-001; 9.4000E+001; 5.9909E-001; 9.4000E+001; 7.1369E-001; 9.4000E+001; 6.7820E-001; 9.4000E+001; 4.1978E-002;
 9.5000E+001; 1.2078E-004; 9.5000E+001; 3.2692E-002; 9.5000E+001; 1.8909E-001; 9.5000E+001; 5.8498E-001; 9.5000E+001; 7.1471E-001; 9.5000E+001; 6.7963E-001; 9.5000E+001; 4.0597E-002;
 9.6000E+001; 1.1778E-004; 9.6000E+001; 3.2163E-002; 9.6000E+001; 1.8378E-001; 9.6000E+001; 5.7088E-001; 9.6000E+001; 7.1563E-001; 9.6000E+001; 6.8100E-001; 9.6000E+001; 3.9260E-002;
 9.7000E+001; 1.1485E-004; 9.7000E+001; 3.1676E-002; 9.7000E+001; 1.7882E-001; 9.7000E+001; 5.5693E-001; 9.7000E+001; 7.1642E-001; 9.7000E+001; 6.8230E-001; 9.7000E+001; 3.7968E-002;
 9.8000E+001; 1.1199E-004; 9.8000E+001; 3.1224E-002; 9.8000E+001; 1.7417E-001; 9.8000E+001; 5.4321E-001; 9.8000E+001; 7.1706E-001; 9.8000E+001; 6.8355E-001; 9.8000E+001; 3.6719E-002;
 9.9000E+001; 1.0920E-004; 9.9000E+001; 3.0801E-002; 9.9000E+001; 1.6982E-001; 9.9000E+001; 5.2980E-001; 9.9000E+001; 7.1752E-001; 9.9000E+001; 6.8474E-001; 9.9000E+001; 3.5513E-002;
 1.0000E+002; 1.0648E-004; 1.0000E+002; 3.0402E-002; 1.0000E+002; 1.6574E-001; 1.0000E+002; 5.1677E-001; 1.0000E+002; 7.1777E-001; 1.0000E+002; 6.8587E-001; 1.0000E+002; 3.4347E-002;
 1.0100E+002; 1.0390E-004; 1.0100E+002; 3.0012E-002; 1.0100E+002; 1.6190E-001; 1.0100E+002; 5.0415E-001; 1.0100E+002; 7.1778E-001; 1.0100E+002; 6.8694E-001; 1.0100E+002; 3.3221E-002;
 1.0200E+002; 1.0139E-004; 1.0200E+002; 2.9628E-002; 1.0200E+002; 1.5826E-001; 1.0200E+002; 4.9198E-001; 1.0200E+002; 7.1752E-001; 1.0200E+002; 6.8795E-001; 1.0200E+002; 3.2134E-002;
 1.0300E+002; 9.9266E-005; 1.0300E+002; 2.9195E-002; 1.0300E+002; 1.5479E-001; 1.0300E+002; 4.8026E-001; 1.0300E+002; 7.1697E-001; 1.0300E+002; 6.8891E-001; 1.0300E+002; 3.1085E-002;
 1.0400E+002; 9.6373E-005; 1.0400E+002; 2.8923E-002; 1.0400E+002; 1.5135E-001; 1.0400E+002; 4.6899E-001; 1.0400E+002; 7.1610E-001; 1.0400E+002; 6.8982E-001; 1.0400E+002; 3.0072E-002;
 1.0500E+002; 9.3485E-005; 1.0500E+002; 2.8792E-002; 1.0500E+002; 1.4823E-001; 1.0500E+002; 4.5811E-001; 1.0500E+002; 7.1490E-001; 1.0500E+002; 6.9068E-001; 1.0500E+002; 2.9096E-002;
 1.0600E+002; 9.0540E-005; 1.0600E+002; 2.8662E-002; 1.0600E+002; 1.4579E-001; 1.0600E+002; 4.4754E-001; 1.0600E+002; 7.1336E-001; 1.0600E+002; 6.9149E-001; 1.0600E+002; 2.8154E-002;
 1.0700E+002; 8.7615E-005; 1.0700E+002; 2.8521E-002; 1.0700E+002; 1.4380E-001; 1.0700E+002; 4.3728E-001; 1.0700E+002; 7.1147E-001; 1.0700E+002; 6.9226E-001; 1.0700E+002; 2.7246E-002;
