Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 1.0000E+001; 1.9778E-002; 1.0000E+001; 3.5903E-001; 1.0000E+001; 3.0211E-001; 1.0000E+001; 2.1614E-001; 1.0000E+001; 1.6451E-001; 1.0000E+001; 1.3821E-001; 1.0000E+001; 2.6416E-001;
 1.1000E+001; 1.7595E-002; 1.1000E+001; 3.7198E-001; 1.1000E+001; 3.1011E-001; 1.1000E+001; 2.2152E-001; 1.1000E+001; 1.6770E-001; 1.1000E+001; 1.3999E-001; 1.1000E+001; 2.6034E-001;
 1.2000E+001; 1.5649E-002; 1.2000E+001; 3.8441E-001; 1.2000E+001; 3.1783E-001; 1.2000E+001; 2.2686E-001; 1.2000E+001; 1.7099E-001; 1.2000E+001; 1.4186E-001; 1.2000E+001; 2.5733E-001;
 1.3000E+001; 1.3923E-002; 1.3000E+001; 3.9630E-001; 1.3000E+001; 3.2527E-001; 1.3000E+001; 2.3215E-001; 1.3000E+001; 1.7434E-001; 1.3000E+001; 1.4383E-001; 1.3000E+001; 2.5490E-001;
 1.4000E+001; 1.2397E-002; 1.4000E+001; 4.0764E-001; 1.4000E+001; 3.3246E-001; 1.4000E+001; 2.3738E-001; 1.4000E+001; 1.7775E-001; 1.4000E+001; 1.4588E-001; 1.4000E+001; 2.5293E-001;
 1.5000E+001; 1.1052E-002; 1.5000E+001; 4.1842E-001; 1.5000E+001; 3.3942E-001; 1.5000E+001; 2.4255E-001; 1.5000E+001; 1.8121E-001; 1.5000E+001; 1.4801E-001; 1.5000E+001; 2.5128E-001;
 1.6000E+001; 9.8670E-003; 1.6000E+001; 4.2866E-001; 1.6000E+001; 3.4616E-001; 1.6000E+001; 2.4766E-001; 1.6000E+001; 1.8470E-001; 1.6000E+001; 1.5022E-001; 1.6000E+001; 2.4988E-001;
 1.7000E+001; 8.8231E-003; 1.7000E+001; 4.3835E-001; 1.7000E+001; 3.5270E-001; 1.7000E+001; 2.5271E-001; 1.7000E+001; 1.8821E-001; 1.7000E+001; 1.5249E-001; 1.7000E+001; 2.4863E-001;
 1.8000E+001; 7.9036E-003; 1.8000E+001; 4.4752E-001; 1.8000E+001; 3.5906E-001; 1.8000E+001; 2.5770E-001; 1.8000E+001; 1.9174E-001; 1.8000E+001; 1.5482E-001; 1.8000E+001; 2.4748E-001;
 1.9000E+001; 7.0929E-003; 1.9000E+001; 4.5618E-001; 1.9000E+001; 3.6524E-001; 1.9000E+001; 2.6262E-001; 1.9000E+001; 1.9529E-001; 1.9000E+001; 1.5719E-001; 1.9000E+001; 2.4634E-001;
 2.0000E+001; 6.3777E-003; 2.0000E+001; 4.6435E-001; 2.0000E+001; 3.7126E-001; 2.0000E+001; 2.6749E-001; 2.0000E+001; 1.9884E-001; 2.0000E+001; 1.5961E-001; 2.0000E+001; 2.4515E-001;
 2.1000E+001; 5.7459E-003; 2.1000E+001; 4.7204E-001; 2.1000E+001; 3.7711E-001; 2.1000E+001; 2.7230E-001; 2.1000E+001; 2.0240E-001; 2.1000E+001; 1.6207E-001; 2.1000E+001; 2.4412E-001;
 2.2000E+001; 5.1871E-003; 2.2000E+001; 4.7928E-001; 2.2000E+001; 3.8282E-001; 2.2000E+001; 2.7706E-001; 2.2000E+001; 2.0597E-001; 2.2000E+001; 1.6457E-001; 2.2000E+001; 2.4370E-001;
 2.3000E+001; 4.6923E-003; 2.3000E+001; 4.8609E-001; 2.3000E+001; 3.8838E-001; 2.3000E+001; 2.8176E-001; 2.3000E+001; 2.0953E-001; 2.3000E+001; 1.6710E-001; 2.3000E+001; 2.4420E-001;
 2.4000E+001; 4.2534E-003; 2.4000E+001; 4.9249E-001; 2.4000E+001; 3.9380E-001; 2.4000E+001; 2.8640E-001; 2.4000E+001; 2.1309E-001; 2.4000E+001; 1.6965E-001; 2.4000E+001; 2.4504E-001;
 2.5000E+001; 3.8634E-003; 2.5000E+001; 4.9851E-001; 2.5000E+001; 3.9908E-001; 2.5000E+001; 2.9098E-001; 2.5000E+001; 2.1665E-001; 2.5000E+001; 1.7223E-001; 2.5000E+001; 2.4562E-001;
 2.6000E+001; 3.5164E-003; 2.6000E+001; 5.0416E-001; 2.6000E+001; 4.0422E-001; 2.6000E+001; 2.9550E-001; 2.6000E+001; 2.2020E-001; 2.6000E+001; 1.7483E-001; 2.6000E+001; 2.4578E-001;
 2.7000E+001; 3.2071E-003; 2.7000E+001; 5.0947E-001; 2.7000E+001; 4.0922E-001; 2.7000E+001; 2.9996E-001; 2.7000E+001; 2.2374E-001; 2.7000E+001; 1.7745E-001; 2.7000E+001; 2.4551E-001;
 2.8000E+001; 2.9309E-003; 2.8000E+001; 5.1447E-001; 2.8000E+001; 4.1409E-001; 2.8000E+001; 3.0437E-001; 2.8000E+001; 2.2727E-001; 2.8000E+001; 1.8009E-001; 2.8000E+001; 2.4486E-001;
 2.9000E+001; 2.6839E-003; 2.9000E+001; 5.1917E-001; 2.9000E+001; 4.1883E-001; 2.9000E+001; 3.0871E-001; 2.9000E+001; 2.3079E-001; 2.9000E+001; 1.8274E-001; 2.9000E+001; 2.4385E-001;
 3.0000E+001; 2.4626E-003; 3.0000E+001; 5.2358E-001; 3.0000E+001; 4.2343E-001; 3.0000E+001; 3.1300E-001; 3.0000E+001; 2.3429E-001; 3.0000E+001; 1.8540E-001; 3.0000E+001; 2.4251E-001;
 3.1000E+001; 2.2640E-003; 3.1000E+001; 5.2773E-001; 3.1000E+001; 4.2789E-001; 3.1000E+001; 3.1723E-001; 3.1000E+001; 2.3778E-001; 3.1000E+001; 1.8808E-001; 3.1000E+001; 2.4086E-001;
 3.2000E+001; 2.0854E-003; 3.2000E+001; 5.3163E-001; 3.2000E+001; 4.3222E-001; 3.2000E+001; 3.2139E-001; 3.2000E+001; 2.4126E-001; 3.2000E+001; 1.9076E-001; 3.2000E+001; 2.3892E-001;
 3.3000E+001; 1.9246E-003; 3.3000E+001; 5.3529E-001; 3.3000E+001; 4.3640E-001; 3.3000E+001; 3.2549E-001; 3.3000E+001; 2.4471E-001; 3.3000E+001; 1.9346E-001; 3.3000E+001; 2.3671E-001;
 3.4000E+001; 1.7795E-003; 3.4000E+001; 5.3874E-001; 3.4000E+001; 4.4044E-001; 3.4000E+001; 3.2952E-001; 3.4000E+001; 2.4814E-001; 3.4000E+001; 1.9615E-001; 3.4000E+001; 2.3424E-001;
 3.5000E+001; 1.6484E-003; 3.5000E+001; 5.4198E-001; 3.5000E+001; 4.4432E-001; 3.5000E+001; 3.3348E-001; 3.5000E+001; 2.5156E-001; 3.5000E+001; 1.9886E-001; 3.5000E+001; 2.3153E-001;
 3.6000E+001; 1.5297E-003; 3.6000E+001; 5.4502E-001; 3.6000E+001; 4.4805E-001; 3.6000E+001; 3.3738E-001; 3.6000E+001; 2.5495E-001; 3.6000E+001; 2.0156E-001; 3.6000E+001; 2.2859E-001;
 3.7000E+001; 1.4219E-003; 3.7000E+001; 5.4788E-001; 3.7000E+001; 4.5161E-001; 3.7000E+001; 3.4120E-001; 3.7000E+001; 2.5831E-001; 3.7000E+001; 2.0427E-001; 3.7000E+001; 2.2543E-001;
 3.8000E+001; 1.3240E-003; 3.8000E+001; 5.5057E-001; 3.8000E+001; 4.5501E-001; 3.8000E+001; 3.4496E-001; 3.8000E+001; 2.6165E-001; 3.8000E+001; 2.0698E-001; 3.8000E+001; 2.2207E-001;
 3.9000E+001; 1.2347E-003; 3.9000E+001; 5.5310E-001; 3.9000E+001; 4.5822E-001; 3.9000E+001; 3.4863E-001; 3.9000E+001; 2.6495E-001; 3.9000E+001; 2.0968E-001; 3.9000E+001; 2.1853E-001;
 4.0000E+001; 1.1533E-003; 4.0000E+001; 5.5547E-001; 4.0000E+001; 4.6125E-001; 4.0000E+001; 3.5222E-001; 4.0000E+001; 2.6823E-001; 4.0000E+001; 2.1238E-001; 4.0000E+001; 2.1482E-001;
 4.1000E+001; 1.0788E-003; 4.1000E+001; 5.5768E-001; 4.1000E+001; 4.6410E-001; 4.1000E+001; 3.5574E-001; 4.1000E+001; 2.7148E-001; 4.1000E+001; 2.1508E-001; 4.1000E+001; 2.1096E-001;
 4.2000E+001; 1.0105E-003; 4.2000E+001; 5.5973E-001; 4.2000E+001; 4.6677E-001; 4.2000E+001; 3.5917E-001; 4.2000E+001; 2.7469E-001; 4.2000E+001; 2.1777E-001; 4.2000E+001; 2.0697E-001;
 4.3000E+001; 9.4793E-004; 4.3000E+001; 5.6162E-001; 4.3000E+001; 4.6923E-001; 4.3000E+001; 3.6251E-001; 4.3000E+001; 2.7787E-001; 4.3000E+001; 2.2046E-001; 4.3000E+001; 2.0286E-001;
 4.4000E+001; 8.9036E-004; 4.4000E+001; 5.6337E-001; 4.4000E+001; 4.7148E-001; 4.4000E+001; 3.6576E-001; 4.4000E+001; 2.8102E-001; 4.4000E+001; 2.2314E-001; 4.4000E+001; 1.9866E-001;
 4.5000E+001; 8.3732E-004; 4.5000E+001; 5.6499E-001; 4.5000E+001; 4.7349E-001; 4.5000E+001; 3.6891E-001; 4.5000E+001; 2.8412E-001; 4.5000E+001; 2.2581E-001; 4.5000E+001; 1.9437E-001;
 4.6000E+001; 7.8836E-004; 4.6000E+001; 5.6647E-001; 4.6000E+001; 4.7526E-001; 4.6000E+001; 3.7196E-001; 4.6000E+001; 2.8719E-001; 4.6000E+001; 2.2847E-001; 4.6000E+001; 1.9001E-001;
 4.7000E+001; 7.4307E-004; 4.7000E+001; 5.6782E-001; 4.7000E+001; 4.7675E-001; 4.7000E+001; 3.7491E-001; 4.7000E+001; 2.9022E-001; 4.7000E+001; 2.3112E-001; 4.7000E+001; 1.8561E-001;
 4.8000E+001; 7.0110E-004; 4.8000E+001; 5.6904E-001; 4.8000E+001; 4.7797E-001; 4.8000E+001; 3.7777E-001; 4.8000E+001; 2.9321E-001; 4.8000E+001; 2.3375E-001; 4.8000E+001; 1.8117E-001;
 4.9000E+001; 6.6214E-004; 4.9000E+001; 5.7013E-001; 4.9000E+001; 4.7890E-001; 4.9000E+001; 3.8051E-001; 4.9000E+001; 2.9615E-001; 4.9000E+001; 2.3638E-001; 4.9000E+001; 1.7671E-001;
 5.0000E+001; 6.2589E-004; 5.0000E+001; 5.7111E-001; 5.0000E+001; 4.7955E-001; 5.0000E+001; 3.8315E-001; 5.0000E+001; 2.9905E-001; 5.0000E+001; 2.3898E-001; 5.0000E+001; 1.7225E-001;
 5.1000E+001; 5.9210E-004; 5.1000E+001; 5.7197E-001; 5.1000E+001; 4.7992E-001; 5.1000E+001; 3.8566E-001; 5.1000E+001; 3.0190E-001; 5.1000E+001; 2.4158E-001; 5.1000E+001; 1.6779E-001;
 5.2000E+001; 5.6056E-004; 5.2000E+001; 5.7271E-001; 5.2000E+001; 4.8000E-001; 5.2000E+001; 3.8806E-001; 5.2000E+001; 3.0471E-001; 5.2000E+001; 2.4415E-001; 5.2000E+001; 1.6335E-001;
 5.3000E+001; 5.3105E-004; 5.3000E+001; 5.7334E-001; 5.3000E+001; 4.7980E-001; 5.3000E+001; 3.9032E-001; 5.3000E+001; 3.0746E-001; 5.3000E+001; 2.4671E-001; 5.3000E+001; 1.5894E-001;
 5.4000E+001; 5.0340E-004; 5.4000E+001; 5.7387E-001; 5.4000E+001; 4.7931E-001; 5.4000E+001; 3.9244E-001; 5.4000E+001; 3.1016E-001; 5.4000E+001; 2.4925E-001; 5.4000E+001; 1.5457E-001;
 5.5000E+001; 4.7746E-004; 5.5000E+001; 5.7430E-001; 5.5000E+001; 4.7853E-001; 5.5000E+001; 3.9441E-001; 5.5000E+001; 3.1282E-001; 5.5000E+001; 2.5178E-001; 5.5000E+001; 1.5025E-001;
 5.6000E+001; 4.5307E-004; 5.6000E+001; 5.7463E-001; 5.6000E+001; 4.7746E-001; 5.6000E+001; 3.9625E-001; 5.6000E+001; 3.1541E-001; 5.6000E+001; 2.5428E-001; 5.6000E+001; 1.4599E-001;
 5.7000E+001; 4.3011E-004; 5.7000E+001; 5.7487E-001; 5.7000E+001; 4.7612E-001; 5.7000E+001; 3.9793E-001; 5.7000E+001; 3.1795E-001; 5.7000E+001; 2.5676E-001; 5.7000E+001; 1.4179E-001;
 5.8000E+001; 4.0846E-004; 5.8000E+001; 5.7502E-001; 5.8000E+001; 4.7451E-001; 5.8000E+001; 3.9947E-001; 5.8000E+001; 3.2043E-001; 5.8000E+001; 2.5921E-001; 5.8000E+001; 1.3767E-001;
 5.9000E+001; 3.8802E-004; 5.9000E+001; 5.7510E-001; 5.9000E+001; 4.7263E-001; 5.9000E+001; 4.0085E-001; 5.9000E+001; 3.2285E-001; 5.9000E+001; 2.6165E-001; 5.9000E+001; 1.3362E-001;
 6.0000E+001; 3.6869E-004; 6.0000E+001; 5.7510E-001; 6.0000E+001; 4.7049E-001; 6.0000E+001; 4.0208E-001; 6.0000E+001; 3.2520E-001; 6.0000E+001; 2.6406E-001; 6.0000E+001; 1.2965E-001;
 6.1000E+001; 3.5041E-004; 6.1000E+001; 5.7503E-001; 6.1000E+001; 4.6811E-001; 6.1000E+001; 4.0314E-001; 6.1000E+001; 3.2749E-001; 6.1000E+001; 2.6644E-001; 6.1000E+001; 1.2577E-001;
 6.2000E+001; 3.3308E-004; 6.2000E+001; 5.7490E-001; 6.2000E+001; 4.6550E-001; 6.2000E+001; 4.0405E-001; 6.2000E+001; 3.2970E-001; 6.2000E+001; 2.6880E-001; 6.2000E+001; 1.2198E-001;
 6.3000E+001; 3.1664E-004; 6.3000E+001; 5.7471E-001; 6.3000E+001; 4.6266E-001; 6.3000E+001; 4.0478E-001; 6.3000E+001; 3.3183E-001; 6.3000E+001; 2.7114E-001; 6.3000E+001; 1.1828E-001;
 6.4000E+001; 3.0103E-004; 6.4000E+001; 5.7448E-001; 6.4000E+001; 4.5961E-001; 6.4000E+001; 4.0535E-001; 6.4000E+001; 3.3389E-001; 6.4000E+001; 2.7344E-001; 6.4000E+001; 1.1467E-001;
 6.5000E+001; 2.8620E-004; 6.5000E+001; 5.7420E-001; 6.5000E+001; 4.5637E-001; 6.5000E+001; 4.0575E-001; 6.5000E+001; 3.3588E-001; 6.5000E+001; 2.7571E-001; 6.5000E+001; 1.1116E-001;
 6.6000E+001; 2.7209E-004; 6.6000E+001; 5.7389E-001; 6.6000E+001; 4.5294E-001; 6.6000E+001; 4.0598E-001; 6.6000E+001; 3.3779E-001; 6.6000E+001; 2.7796E-001; 6.6000E+001; 1.0774E-001;
 6.7000E+001; 2.5867E-004; 6.7000E+001; 5.7354E-001; 6.7000E+001; 4.4934E-001; 6.7000E+001; 4.0603E-001; 6.7000E+001; 3.3961E-001; 6.7000E+001; 2.8017E-001; 6.7000E+001; 1.0443E-001;
 6.8000E+001; 2.4589E-004; 6.8000E+001; 5.7318E-001; 6.8000E+001; 4.4559E-001; 6.8000E+001; 4.0592E-001; 6.8000E+001; 3.4135E-001; 6.8000E+001; 2.8235E-001; 6.8000E+001; 1.0120E-001;
 6.9000E+001; 2.3371E-004; 6.9000E+001; 5.7280E-001; 6.9000E+001; 4.4170E-001; 6.9000E+001; 4.0563E-001; 6.9000E+001; 3.4300E-001; 6.9000E+001; 2.8449E-001; 6.9000E+001; 9.8080E-002;
 7.0000E+001; 2.2210E-004; 7.0000E+001; 5.7242E-001; 7.0000E+001; 4.3767E-001; 7.0000E+001; 4.0516E-001; 7.0000E+001; 3.4456E-001; 7.0000E+001; 2.8659E-001; 7.0000E+001; 9.5052E-002;
 7.1000E+001; 2.1103E-004; 7.1000E+001; 5.7204E-001; 7.1000E+001; 4.3353E-001; 7.1000E+001; 4.0453E-001; 7.1000E+001; 3.4603E-001; 7.1000E+001; 2.8865E-001; 7.1000E+001; 9.2120E-002;
 7.2000E+001; 2.0048E-004; 7.2000E+001; 5.7167E-001; 7.2000E+001; 4.2929E-001; 7.2000E+001; 4.0372E-001; 7.2000E+001; 3.4740E-001; 7.2000E+001; 2.9068E-001; 7.2000E+001; 8.9281E-002;
 7.3000E+001; 1.9041E-004; 7.3000E+001; 5.7132E-001; 7.3000E+001; 4.2495E-001; 7.3000E+001; 4.0275E-001; 7.3000E+001; 3.4867E-001; 7.3000E+001; 2.9266E-001; 7.3000E+001; 8.6536E-002;
 7.4000E+001; 1.8080E-004; 7.4000E+001; 5.7100E-001; 7.4000E+001; 4.2054E-001; 7.4000E+001; 4.0161E-001; 7.4000E+001; 3.4984E-001; 7.4000E+001; 2.9460E-001; 7.4000E+001; 8.3882E-002;
 7.5000E+001; 1.7164E-004; 7.5000E+001; 5.7072E-001; 7.5000E+001; 4.1606E-001; 7.5000E+001; 4.0030E-001; 7.5000E+001; 3.5091E-001; 7.5000E+001; 2.9649E-001; 7.5000E+001; 8.1318E-002;
 7.6000E+001; 1.6291E-004; 7.6000E+001; 5.7049E-001; 7.6000E+001; 4.1153E-001; 7.6000E+001; 3.9883E-001; 7.6000E+001; 3.5188E-001; 7.6000E+001; 2.9833E-001; 7.6000E+001; 7.8842E-002;
 7.7000E+001; 1.5458E-004; 7.7000E+001; 5.7033E-001; 7.7000E+001; 4.0695E-001; 7.7000E+001; 3.9719E-001; 7.7000E+001; 3.5273E-001; 7.7000E+001; 3.0013E-001; 7.7000E+001; 7.6451E-002;
 7.8000E+001; 1.4665E-004; 7.8000E+001; 5.7025E-001; 7.8000E+001; 4.0234E-001; 7.8000E+001; 3.9540E-001; 7.8000E+001; 3.5347E-001; 7.8000E+001; 3.0188E-001; 7.8000E+001; 7.4145E-002;
 7.9000E+001; 1.3911E-004; 7.9000E+001; 5.7027E-001; 7.9000E+001; 3.9770E-001; 7.9000E+001; 3.9346E-001; 7.9000E+001; 3.5410E-001; 7.9000E+001; 3.0358E-001; 7.9000E+001; 7.1921E-002;
 8.0000E+001; 1.3194E-004; 8.0000E+001; 5.7041E-001; 8.0000E+001; 3.9305E-001; 8.0000E+001; 3.9136E-001; 8.0000E+001; 3.5462E-001; 8.0000E+001; 3.0522E-001; 8.0000E+001; 6.9775E-002;
 8.1000E+001; 1.2514E-004; 8.1000E+001; 5.7069E-001; 8.1000E+001; 3.8839E-001; 8.1000E+001; 3.8912E-001; 8.1000E+001; 3.5501E-001; 8.1000E+001; 3.0681E-001; 8.1000E+001; 6.7708E-002;
 8.2000E+001; 1.1871E-004; 8.2000E+001; 5.7114E-001; 8.2000E+001; 3.8373E-001; 8.2000E+001; 3.8673E-001; 8.2000E+001; 3.5529E-001; 8.2000E+001; 3.0833E-001; 8.2000E+001; 6.5715E-002;
 8.3000E+001; 1.1263E-004; 8.3000E+001; 5.7177E-001; 8.3000E+001; 3.7908E-001; 8.3000E+001; 3.8420E-001; 8.3000E+001; 3.5545E-001; 8.3000E+001; 3.0980E-001; 8.3000E+001; 6.3795E-002;
 8.4000E+001; 1.0693E-004; 8.4000E+001; 5.7263E-001; 8.4000E+001; 3.7446E-001; 8.4000E+001; 3.8153E-001; 8.4000E+001; 3.5548E-001; 8.4000E+001; 3.1121E-001; 8.4000E+001; 6.1946E-002;
 8.5000E+001; 1.0159E-004; 8.5000E+001; 5.7374E-001; 8.5000E+001; 3.6986E-001; 8.5000E+001; 3.7874E-001; 8.5000E+001; 3.5539E-001; 8.5000E+001; 3.1255E-001; 8.5000E+001; 6.0165E-002;
 8.6000E+001; 9.6639E-005; 8.6000E+001; 5.7512E-001; 8.6000E+001; 3.6529E-001; 8.6000E+001; 3.7582E-001; 8.6000E+001; 3.5518E-001; 8.6000E+001; 3.1383E-001; 8.6000E+001; 5.8450E-002;
 8.7000E+001; 9.2070E-005; 8.7000E+001; 5.7677E-001; 8.7000E+001; 3.6077E-001; 8.7000E+001; 3.7278E-001; 8.7000E+001; 3.5485E-001; 8.7000E+001; 3.1504E-001; 8.7000E+001; 5.6799E-002;
 8.8000E+001; 8.7898E-005; 8.8000E+001; 5.7870E-001; 8.8000E+001; 3.5630E-001; 8.8000E+001; 3.6963E-001; 8.8000E+001; 3.5439E-001; 8.8000E+001; 3.1619E-001; 8.8000E+001; 5.5211E-002;
 8.9000E+001; 8.4126E-005; 8.9000E+001; 5.8084E-001; 8.9000E+001; 3.5188E-001; 8.9000E+001; 3.6637E-001; 8.9000E+001; 3.5380E-001; 8.9000E+001; 3.1726E-001; 8.9000E+001; 5.3683E-002;
 9.0000E+001; 8.0750E-005; 9.0000E+001; 5.8312E-001; 9.0000E+001; 3.4752E-001; 9.0000E+001; 3.6301E-001; 9.0000E+001; 3.5310E-001; 9.0000E+001; 3.1826E-001; 9.0000E+001; 5.2214E-002;
 9.1000E+001; 7.7755E-005; 9.1000E+001; 5.8539E-001; 9.1000E+001; 3.4322E-001; 9.1000E+001; 3.5955E-001; 9.1000E+001; 3.5228E-001; 9.1000E+001; 3.1919E-001; 9.1000E+001; 5.0802E-002;
 9.2000E+001; 7.5108E-005; 9.2000E+001; 5.8747E-001; 9.2000E+001; 3.3898E-001; 9.2000E+001; 3.5601E-001; 9.2000E+001; 3.5134E-001; 9.2000E+001; 3.2005E-001; 9.2000E+001; 4.9446E-002;
 9.3000E+001; 7.2761E-005; 9.3000E+001; 5.8915E-001; 9.3000E+001; 3.3479E-001; 9.3000E+001; 3.5239E-001; 9.3000E+001; 3.5028E-001; 9.3000E+001; 3.2084E-001; 9.3000E+001; 4.8143E-002;
 9.4000E+001; 7.0652E-005; 9.4000E+001; 5.9020E-001; 9.4000E+001; 3.3065E-001; 9.4000E+001; 3.4868E-001; 9.4000E+001; 3.4910E-001; 9.4000E+001; 3.2154E-001; 9.4000E+001; 4.6892E-002;
 9.5000E+001; 6.8717E-005; 9.5000E+001; 5.9042E-001; 9.5000E+001; 3.2655E-001; 9.5000E+001; 3.4489E-001; 9.5000E+001; 3.4781E-001; 9.5000E+001; 3.2217E-001; 9.5000E+001; 4.5690E-002;
 9.6000E+001; 6.6887E-005; 9.6000E+001; 5.8963E-001; 9.6000E+001; 3.2249E-001; 9.6000E+001; 3.4102E-001; 9.6000E+001; 3.4639E-001; 9.6000E+001; 3.2272E-001; 9.6000E+001; 4.4535E-002;
 9.7000E+001; 6.5107E-005; 9.7000E+001; 5.8768E-001; 9.7000E+001; 3.1846E-001; 9.7000E+001; 3.3707E-001; 9.7000E+001; 3.4485E-001; 9.7000E+001; 3.2318E-001; 9.7000E+001; 4.3423E-002;
 9.8000E+001; 6.3327E-005; 9.8000E+001; 5.8444E-001; 9.8000E+001; 3.1448E-001; 9.8000E+001; 3.3303E-001; 9.8000E+001; 3.4319E-001; 9.8000E+001; 3.2355E-001; 9.8000E+001; 4.2353E-002;
 9.9000E+001; 6.1508E-005; 9.9000E+001; 5.7983E-001; 9.9000E+001; 3.1056E-001; 9.9000E+001; 3.2892E-001; 9.9000E+001; 3.4141E-001; 9.9000E+001; 3.2383E-001; 9.9000E+001; 4.1321E-002;
 1.0000E+002; 5.9623E-005; 1.0000E+002; 5.7378E-001; 1.0000E+002; 3.0672E-001; 1.0000E+002; 3.2474E-001; 1.0000E+002; 3.3950E-001; 1.0000E+002; 3.2402E-001; 1.0000E+002; 4.0325E-002;
 1.0100E+002; 5.7645E-005; 1.0100E+002; 5.6629E-001; 1.0100E+002; 3.0301E-001; 1.0100E+002; 3.2049E-001; 1.0100E+002; 3.3748E-001; 1.0100E+002; 3.2412E-001; 1.0100E+002; 3.9361E-002;
 1.0200E+002; 5.5608E-005; 1.0200E+002; 5.5742E-001; 1.0200E+002; 2.9945E-001; 1.0200E+002; 3.1620E-001; 1.0200E+002; 3.3535E-001; 1.0200E+002; 3.2412E-001; 1.0200E+002; 3.8428E-002;
 1.0300E+002; 5.3479E-005; 1.0300E+002; 5.4726E-001; 1.0300E+002; 2.9606E-001; 1.0300E+002; 3.1186E-001; 1.0300E+002; 3.3311E-001; 1.0300E+002; 3.2403E-001; 1.0300E+002; 3.7525E-002;
 1.0400E+002; 5.3479E-005; 1.0400E+002; 5.4726E-001; 1.0400E+002; 2.9606E-001; 1.0400E+002; 3.1186E-001; 1.0400E+002; 3.3311E-001; 1.0400E+002; 3.2403E-001; 1.0400E+002; 3.7525E-002;
 1.0500E+002; 5.3479E-005; 1.0500E+002; 5.4726E-001; 1.0500E+002; 2.9606E-001; 1.0500E+002; 3.1186E-001; 1.0500E+002; 3.3311E-001; 1.0500E+002; 3.2403E-001; 1.0500E+002; 3.7525E-002;
 1.0600E+002; 5.3479E-005; 1.0600E+002; 5.4726E-001; 1.0600E+002; 2.9606E-001; 1.0600E+002; 3.1186E-001; 1.0600E+002; 3.3311E-001; 1.0600E+002; 3.2403E-001; 1.0600E+002; 3.7525E-002;
 1.0700E+002; 5.3479E-005; 1.0700E+002; 5.4726E-001; 1.0700E+002; 2.9606E-001; 1.0700E+002; 3.1186E-001; 1.0700E+002; 3.3311E-001; 1.0700E+002; 3.2403E-001; 1.0700E+002; 3.7525E-002;
