Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 1.2000E+001; 1.3417E-002; 1.2000E+001; 5.7707E-001; 1.2000E+001; 5.1383E-001; 1.2000E+001; 4.6129E-001; 1.2000E+001; 4.2572E-001; 1.2000E+001; 4.0399E-001; 1.2000E+001; 2.6406E-001;
 1.3000E+001; 1.1295E-002; 1.3000E+001; 5.9182E-001; 1.3000E+001; 5.2121E-001; 1.3000E+001; 4.6690E-001; 1.3000E+001; 4.2978E-001; 1.3000E+001; 4.0684E-001; 1.3000E+001; 2.6108E-001;
 1.4000E+001; 9.5112E-003; 1.4000E+001; 6.0568E-001; 1.4000E+001; 5.2829E-001; 1.4000E+001; 4.7241E-001; 1.4000E+001; 4.3384E-001; 1.4000E+001; 4.0977E-001; 1.4000E+001; 2.5862E-001;
 1.5000E+001; 8.0160E-003; 1.5000E+001; 6.1873E-001; 1.5000E+001; 5.3511E-001; 1.5000E+001; 4.7783E-001; 1.5000E+001; 4.3791E-001; 1.5000E+001; 4.1270E-001; 1.5000E+001; 2.5656E-001;
 1.6000E+001; 6.7656E-003; 1.6000E+001; 6.3109E-001; 1.6000E+001; 5.4167E-001; 1.6000E+001; 4.8317E-001; 1.6000E+001; 4.4198E-001; 1.6000E+001; 4.1562E-001; 1.6000E+001; 2.5479E-001;
 1.7000E+001; 5.7209E-003; 1.7000E+001; 6.4285E-001; 1.7000E+001; 5.4798E-001; 1.7000E+001; 4.8842E-001; 1.7000E+001; 4.4604E-001; 1.7000E+001; 4.1857E-001; 1.7000E+001; 2.5325E-001;
 1.8000E+001; 4.8482E-003; 1.8000E+001; 6.5408E-001; 1.8000E+001; 5.5408E-001; 1.8000E+001; 4.9359E-001; 1.8000E+001; 4.5011E-001; 1.8000E+001; 4.2155E-001; 1.8000E+001; 2.5187E-001;
 1.9000E+001; 4.1188E-003; 1.9000E+001; 6.6487E-001; 1.9000E+001; 5.5998E-001; 1.9000E+001; 4.9868E-001; 1.9000E+001; 4.5417E-001; 1.9000E+001; 4.2455E-001; 1.9000E+001; 2.5059E-001;
 2.0000E+001; 3.5085E-003; 2.0000E+001; 6.7529E-001; 2.0000E+001; 5.6570E-001; 2.0000E+001; 5.0369E-001; 2.0000E+001; 4.5821E-001; 2.0000E+001; 4.2758E-001; 2.0000E+001; 2.4937E-001;
 2.1000E+001; 2.9974E-003; 2.1000E+001; 6.8539E-001; 2.1000E+001; 5.7125E-001; 2.1000E+001; 5.0862E-001; 2.1000E+001; 4.6224E-001; 2.1000E+001; 4.3065E-001; 2.1000E+001; 2.4817E-001;
 2.2000E+001; 2.5689E-003; 2.2000E+001; 6.9522E-001; 2.2000E+001; 5.7666E-001; 2.2000E+001; 5.1348E-001; 2.2000E+001; 4.6625E-001; 2.2000E+001; 4.3373E-001; 2.2000E+001; 2.4695E-001;
 2.3000E+001; 2.2100E-003; 2.3000E+001; 7.0486E-001; 2.3000E+001; 5.8200E-001; 2.3000E+001; 5.1826E-001; 2.3000E+001; 4.7023E-001; 2.3000E+001; 4.3683E-001; 2.3000E+001; 2.4567E-001;
 2.4000E+001; 1.9093E-003; 2.4000E+001; 7.1434E-001; 2.4000E+001; 5.8732E-001; 2.4000E+001; 5.2295E-001; 2.4000E+001; 4.7418E-001; 2.4000E+001; 4.3995E-001; 2.4000E+001; 2.4432E-001;
 2.5000E+001; 1.6595E-003; 2.5000E+001; 7.2375E-001; 2.5000E+001; 5.9274E-001; 2.5000E+001; 5.2757E-001; 2.5000E+001; 4.7810E-001; 2.5000E+001; 4.4307E-001; 2.5000E+001; 2.4287E-001;
 2.6000E+001; 1.4547E-003; 2.6000E+001; 7.3329E-001; 2.6000E+001; 5.9830E-001; 2.6000E+001; 5.3211E-001; 2.6000E+001; 4.8198E-001; 2.6000E+001; 4.4620E-001; 2.6000E+001; 2.4129E-001;
 2.7000E+001; 1.2903E-003; 2.7000E+001; 7.4315E-001; 2.7000E+001; 6.0397E-001; 2.7000E+001; 5.3660E-001; 2.7000E+001; 4.8582E-001; 2.7000E+001; 4.4933E-001; 2.7000E+001; 2.3957E-001;
 2.8000E+001; 1.1627E-003; 2.8000E+001; 7.5331E-001; 2.8000E+001; 6.0974E-001; 2.8000E+001; 5.4107E-001; 2.8000E+001; 4.8963E-001; 2.8000E+001; 4.5246E-001; 2.8000E+001; 2.3769E-001;
 2.9000E+001; 1.0659E-003; 2.9000E+001; 7.6342E-001; 2.9000E+001; 6.1554E-001; 2.9000E+001; 5.4553E-001; 2.9000E+001; 4.9340E-001; 2.9000E+001; 4.5558E-001; 2.9000E+001; 2.3565E-001;
 3.0000E+001; 9.9026E-004; 3.0000E+001; 7.7268E-001; 3.0000E+001; 6.2123E-001; 3.0000E+001; 5.5002E-001; 3.0000E+001; 4.9714E-001; 3.0000E+001; 4.5870E-001; 3.0000E+001; 2.3343E-001;
 3.1000E+001; 9.2662E-004; 3.1000E+001; 7.8003E-001; 3.1000E+001; 6.2668E-001; 3.1000E+001; 5.5454E-001; 3.1000E+001; 5.0084E-001; 3.1000E+001; 4.6180E-001; 3.1000E+001; 2.3104E-001;
 3.2000E+001; 8.6061E-004; 3.2000E+001; 7.8411E-001; 3.2000E+001; 6.3175E-001; 3.2000E+001; 5.5912E-001; 3.2000E+001; 5.0453E-001; 3.2000E+001; 4.6490E-001; 3.2000E+001; 2.2846E-001;
 3.3000E+001; 7.9704E-004; 3.3000E+001; 7.8446E-001; 3.3000E+001; 6.3644E-001; 3.3000E+001; 5.6374E-001; 3.3000E+001; 5.0819E-001; 3.3000E+001; 4.6799E-001; 3.3000E+001; 2.2571E-001;
 3.4000E+001; 7.4094E-004; 3.4000E+001; 7.8128E-001; 3.4000E+001; 6.4081E-001; 3.4000E+001; 5.6839E-001; 3.4000E+001; 5.1186E-001; 3.4000E+001; 4.7106E-001; 3.4000E+001; 2.2279E-001;
 3.5000E+001; 6.9172E-004; 3.5000E+001; 7.7474E-001; 3.5000E+001; 6.4494E-001; 3.5000E+001; 5.7304E-001; 3.5000E+001; 5.1552E-001; 3.5000E+001; 4.7413E-001; 3.5000E+001; 2.1970E-001;
 3.6000E+001; 6.4808E-004; 3.6000E+001; 7.6494E-001; 3.6000E+001; 6.4888E-001; 3.6000E+001; 5.7767E-001; 3.6000E+001; 5.1919E-001; 3.6000E+001; 4.7718E-001; 3.6000E+001; 2.1646E-001;
 3.7000E+001; 6.0898E-004; 3.7000E+001; 7.5184E-001; 3.7000E+001; 6.5267E-001; 3.7000E+001; 5.8226E-001; 3.7000E+001; 5.2288E-001; 3.7000E+001; 4.8022E-001; 3.7000E+001; 2.1308E-001;
 3.8000E+001; 5.7370E-004; 3.8000E+001; 7.3523E-001; 3.8000E+001; 6.5635E-001; 3.8000E+001; 5.8679E-001; 3.8000E+001; 5.2658E-001; 3.8000E+001; 4.8326E-001; 3.8000E+001; 2.0958E-001;
 3.9000E+001; 5.4172E-004; 3.9000E+001; 7.1488E-001; 3.9000E+001; 6.5997E-001; 3.9000E+001; 5.9125E-001; 3.9000E+001; 5.3029E-001; 3.9000E+001; 4.8628E-001; 3.9000E+001; 2.0595E-001;
 4.0000E+001; 5.1264E-004; 4.0000E+001; 6.9066E-001; 4.0000E+001; 6.6356E-001; 4.0000E+001; 5.9564E-001; 4.0000E+001; 5.3402E-001; 4.0000E+001; 4.8930E-001; 4.0000E+001; 2.0223E-001;
 4.1000E+001; 4.8609E-004; 4.1000E+001; 6.6269E-001; 4.1000E+001; 6.6720E-001; 4.1000E+001; 5.9995E-001; 4.1000E+001; 5.3775E-001; 4.1000E+001; 4.9231E-001; 4.1000E+001; 1.9841E-001;
 4.2000E+001; 4.6167E-004; 4.2000E+001; 6.3155E-001; 4.2000E+001; 6.7094E-001; 4.2000E+001; 6.0418E-001; 4.2000E+001; 5.4147E-001; 4.2000E+001; 4.9532E-001; 4.2000E+001; 1.9451E-001;
 4.3000E+001; 4.3902E-004; 4.3000E+001; 5.9819E-001; 4.3000E+001; 6.7487E-001; 4.3000E+001; 6.0833E-001; 4.3000E+001; 5.4519E-001; 4.3000E+001; 4.9832E-001; 4.3000E+001; 1.9053E-001;
 4.4000E+001; 4.1783E-004; 4.4000E+001; 5.6386E-001; 4.4000E+001; 6.7901E-001; 4.4000E+001; 6.1238E-001; 4.4000E+001; 5.4889E-001; 4.4000E+001; 5.0132E-001; 4.4000E+001; 1.8649E-001;
 4.5000E+001; 3.9790E-004; 4.5000E+001; 5.2976E-001; 4.5000E+001; 6.8339E-001; 4.5000E+001; 6.1633E-001; 4.5000E+001; 5.5256E-001; 4.5000E+001; 5.0432E-001; 4.5000E+001; 1.8239E-001;
 4.6000E+001; 3.7917E-004; 4.6000E+001; 4.9686E-001; 4.6000E+001; 6.8797E-001; 4.6000E+001; 6.2017E-001; 4.6000E+001; 5.5619E-001; 4.6000E+001; 5.0732E-001; 4.6000E+001; 1.7824E-001;
 4.7000E+001; 3.6162E-004; 4.7000E+001; 4.6581E-001; 4.7000E+001; 6.9267E-001; 4.7000E+001; 6.2389E-001; 4.7000E+001; 5.5980E-001; 4.7000E+001; 5.1031E-001; 4.7000E+001; 1.7405E-001;
 4.8000E+001; 3.4526E-004; 4.8000E+001; 4.3694E-001; 4.8000E+001; 6.9740E-001; 4.8000E+001; 6.2746E-001; 4.8000E+001; 5.6336E-001; 4.8000E+001; 5.1331E-001; 4.8000E+001; 1.6984E-001;
 4.9000E+001; 3.3007E-004; 4.9000E+001; 4.1039E-001; 4.9000E+001; 7.0201E-001; 4.9000E+001; 6.3089E-001; 4.9000E+001; 5.6688E-001; 4.9000E+001; 5.1630E-001; 4.9000E+001; 1.6561E-001;
 5.0000E+001; 3.1600E-004; 5.0000E+001; 3.8613E-001; 5.0000E+001; 7.0635E-001; 5.0000E+001; 6.3415E-001; 5.0000E+001; 5.7035E-001; 5.0000E+001; 5.1928E-001; 5.0000E+001; 1.6138E-001;
 5.1000E+001; 3.0298E-004; 5.1000E+001; 3.6402E-001; 5.1000E+001; 7.1023E-001; 5.1000E+001; 6.3724E-001; 5.1000E+001; 5.7377E-001; 5.1000E+001; 5.2226E-001; 5.1000E+001; 1.5716E-001;
 5.2000E+001; 2.9091E-004; 5.2000E+001; 3.4386E-001; 5.2000E+001; 7.1348E-001; 5.2000E+001; 6.4015E-001; 5.2000E+001; 5.7714E-001; 5.2000E+001; 5.2523E-001; 5.2000E+001; 1.5296E-001;
 5.3000E+001; 2.7970E-004; 5.3000E+001; 3.2542E-001; 5.3000E+001; 7.1589E-001; 5.3000E+001; 6.4287E-001; 5.3000E+001; 5.8045E-001; 5.3000E+001; 5.2819E-001; 5.3000E+001; 1.4879E-001;
 5.4000E+001; 2.6922E-004; 5.4000E+001; 3.0845E-001; 5.4000E+001; 7.1726E-001; 5.4000E+001; 6.4542E-001; 5.4000E+001; 5.8370E-001; 5.4000E+001; 5.3115E-001; 5.4000E+001; 1.4467E-001;
 5.5000E+001; 2.5940E-004; 5.5000E+001; 2.9273E-001; 5.5000E+001; 7.1744E-001; 5.5000E+001; 6.4778E-001; 5.5000E+001; 5.8690E-001; 5.5000E+001; 5.3408E-001; 5.5000E+001; 1.4060E-001;
 5.6000E+001; 2.5013E-004; 5.6000E+001; 2.7807E-001; 5.6000E+001; 7.1627E-001; 5.6000E+001; 6.4998E-001; 5.6000E+001; 5.9004E-001; 5.6000E+001; 5.3701E-001; 5.6000E+001; 1.3658E-001;
 5.7000E+001; 2.4136E-004; 5.7000E+001; 2.6434E-001; 5.7000E+001; 7.1363E-001; 5.7000E+001; 6.5203E-001; 5.7000E+001; 5.9311E-001; 5.7000E+001; 5.3991E-001; 5.7000E+001; 1.3264E-001;
 5.8000E+001; 2.3302E-004; 5.8000E+001; 2.5146E-001; 5.8000E+001; 7.0946E-001; 5.8000E+001; 6.5394E-001; 5.8000E+001; 5.9613E-001; 5.8000E+001; 5.4280E-001; 5.8000E+001; 1.2877E-001;
 5.9000E+001; 2.2507E-004; 5.9000E+001; 2.3939E-001; 5.9000E+001; 7.0371E-001; 5.9000E+001; 6.5575E-001; 5.9000E+001; 5.9907E-001; 5.9000E+001; 5.4566E-001; 5.9000E+001; 1.2498E-001;
 6.0000E+001; 2.1750E-004; 6.0000E+001; 2.2811E-001; 6.0000E+001; 6.9638E-001; 6.0000E+001; 6.5746E-001; 6.0000E+001; 6.0195E-001; 6.0000E+001; 5.4850E-001; 6.0000E+001; 1.2127E-001;
 6.1000E+001; 2.1028E-004; 6.1000E+001; 2.1761E-001; 6.1000E+001; 6.8750E-001; 6.1000E+001; 6.5911E-001; 6.1000E+001; 6.0476E-001; 6.1000E+001; 5.5132E-001; 6.1000E+001; 1.1765E-001;
 6.2000E+001; 2.0340E-004; 6.2000E+001; 2.0787E-001; 6.2000E+001; 6.7713E-001; 6.2000E+001; 6.6072E-001; 6.2000E+001; 6.0750E-001; 6.2000E+001; 5.5411E-001; 6.2000E+001; 1.1412E-001;
 6.3000E+001; 1.9685E-004; 6.3000E+001; 1.9886E-001; 6.3000E+001; 6.6539E-001; 6.3000E+001; 6.6230E-001; 6.3000E+001; 6.1016E-001; 6.3000E+001; 5.5688E-001; 6.3000E+001; 1.1069E-001;
 6.4000E+001; 1.9060E-004; 6.4000E+001; 1.9055E-001; 6.4000E+001; 6.5239E-001; 6.4000E+001; 6.6388E-001; 6.4000E+001; 6.1274E-001; 6.4000E+001; 5.5961E-001; 6.4000E+001; 1.0734E-001;
 6.5000E+001; 1.8465E-004; 6.5000E+001; 1.8289E-001; 6.5000E+001; 6.3831E-001; 6.5000E+001; 6.6546E-001; 6.5000E+001; 6.1524E-001; 6.5000E+001; 5.6232E-001; 6.5000E+001; 1.0409E-001;
 6.6000E+001; 1.7897E-004; 6.6000E+001; 1.7581E-001; 6.6000E+001; 6.2335E-001; 6.6000E+001; 6.6703E-001; 6.6000E+001; 6.1764E-001; 6.6000E+001; 5.6498E-001; 6.6000E+001; 1.0094E-001;
 6.7000E+001; 1.7355E-004; 6.7000E+001; 1.6927E-001; 6.7000E+001; 6.0772E-001; 6.7000E+001; 6.6861E-001; 6.7000E+001; 6.1995E-001; 6.7000E+001; 5.6762E-001; 6.7000E+001; 9.7878E-002;
 6.8000E+001; 1.6835E-004; 6.8000E+001; 1.6319E-001; 6.8000E+001; 5.9164E-001; 6.8000E+001; 6.7016E-001; 6.8000E+001; 6.2216E-001; 6.8000E+001; 5.7021E-001; 6.8000E+001; 9.4910E-002;
 6.9000E+001; 1.6338E-004; 6.9000E+001; 1.5753E-001; 6.9000E+001; 5.7534E-001; 6.9000E+001; 6.7167E-001; 6.9000E+001; 6.2426E-001; 6.9000E+001; 5.7277E-001; 6.9000E+001; 9.2035E-002;
 7.0000E+001; 1.5860E-004; 7.0000E+001; 1.5223E-001; 7.0000E+001; 5.5901E-001; 7.0000E+001; 6.7310E-001; 7.0000E+001; 6.2626E-001; 7.0000E+001; 5.7529E-001; 7.0000E+001; 8.9250E-002;
 7.1000E+001; 1.5400E-004; 7.1000E+001; 1.4727E-001; 7.1000E+001; 5.4284E-001; 7.1000E+001; 6.7441E-001; 7.1000E+001; 6.2814E-001; 7.1000E+001; 5.7776E-001; 7.1000E+001; 8.6554E-002;
 7.2000E+001; 1.4957E-004; 7.2000E+001; 1.4260E-001; 7.2000E+001; 5.2696E-001; 7.2000E+001; 6.7556E-001; 7.2000E+001; 6.2991E-001; 7.2000E+001; 5.8019E-001; 7.2000E+001; 8.3945E-002;
 7.3000E+001; 1.4530E-004; 7.3000E+001; 1.3820E-001; 7.3000E+001; 5.1150E-001; 7.3000E+001; 6.7649E-001; 7.3000E+001; 6.3157E-001; 7.3000E+001; 5.8257E-001; 7.3000E+001; 8.1421E-002;
 7.4000E+001; 1.4118E-004; 7.4000E+001; 1.3407E-001; 7.4000E+001; 4.9652E-001; 7.4000E+001; 6.7715E-001; 7.4000E+001; 6.3311E-001; 7.4000E+001; 5.8490E-001; 7.4000E+001; 7.8979E-002;
 7.5000E+001; 1.3719E-004; 7.5000E+001; 1.3017E-001; 7.5000E+001; 4.8209E-001; 7.5000E+001; 6.7749E-001; 7.5000E+001; 6.3454E-001; 7.5000E+001; 5.8718E-001; 7.5000E+001; 7.6616E-002;
 7.6000E+001; 1.3334E-004; 7.6000E+001; 1.2650E-001; 7.6000E+001; 4.6823E-001; 7.6000E+001; 6.7746E-001; 7.6000E+001; 6.3586E-001; 7.6000E+001; 5.8941E-001; 7.6000E+001; 7.4331E-002;
 7.7000E+001; 1.2961E-004; 7.7000E+001; 1.2305E-001; 7.7000E+001; 4.5494E-001; 7.7000E+001; 6.7701E-001; 7.7000E+001; 6.3707E-001; 7.7000E+001; 5.9158E-001; 7.7000E+001; 7.2120E-002;
 7.8000E+001; 1.2600E-004; 7.8000E+001; 1.1980E-001; 7.8000E+001; 4.4223E-001; 7.8000E+001; 6.7610E-001; 7.8000E+001; 6.3818E-001; 7.8000E+001; 5.9370E-001; 7.8000E+001; 6.9981E-002;
 7.9000E+001; 1.2250E-004; 7.9000E+001; 1.1675E-001; 7.9000E+001; 4.3008E-001; 7.9000E+001; 6.7469E-001; 7.9000E+001; 6.3919E-001; 7.9000E+001; 5.9575E-001; 7.9000E+001; 6.7912E-002;
 8.0000E+001; 1.1910E-004; 8.0000E+001; 1.1388E-001; 8.0000E+001; 4.1847E-001; 8.0000E+001; 6.7276E-001; 8.0000E+001; 6.4012E-001; 8.0000E+001; 5.9775E-001; 8.0000E+001; 6.5908E-002;
 8.1000E+001; 1.1580E-004; 8.1000E+001; 1.1118E-001; 8.1000E+001; 4.0739E-001; 8.1000E+001; 6.7029E-001; 8.1000E+001; 6.4096E-001; 8.1000E+001; 5.9969E-001; 8.1000E+001; 6.3969E-002;
 8.2000E+001; 1.1260E-004; 8.2000E+001; 1.0864E-001; 8.2000E+001; 3.9682E-001; 8.2000E+001; 6.6727E-001; 8.2000E+001; 6.4173E-001; 8.2000E+001; 6.0156E-001; 8.2000E+001; 6.2091E-002;
 8.3000E+001; 1.0948E-004; 8.3000E+001; 1.0624E-001; 8.3000E+001; 3.8674E-001; 8.3000E+001; 6.6371E-001; 8.3000E+001; 6.4243E-001; 8.3000E+001; 6.0336E-001; 8.3000E+001; 6.0272E-002;
 8.4000E+001; 1.0645E-004; 8.4000E+001; 1.0397E-001; 8.4000E+001; 3.7713E-001; 8.4000E+001; 6.5962E-001; 8.4000E+001; 6.4306E-001; 8.4000E+001; 6.0509E-001; 8.4000E+001; 5.8509E-002;
 8.5000E+001; 1.0349E-004; 8.5000E+001; 1.0182E-001; 8.5000E+001; 3.6799E-001; 8.5000E+001; 6.5501E-001; 8.5000E+001; 6.4365E-001; 8.5000E+001; 6.0675E-001; 8.5000E+001; 5.6801E-002;
 8.6000E+001; 1.0061E-004; 8.6000E+001; 9.9780E-002; 8.6000E+001; 3.5929E-001; 8.6000E+001; 6.4992E-001; 8.6000E+001; 6.4418E-001; 8.6000E+001; 6.0834E-001; 8.6000E+001; 5.5145E-002;
 8.7000E+001; 9.7804E-005; 8.7000E+001; 9.7843E-002; 8.7000E+001; 3.5102E-001; 8.7000E+001; 6.4439E-001; 8.7000E+001; 6.4466E-001; 8.7000E+001; 6.0985E-001; 8.7000E+001; 5.3539E-002;
 8.8000E+001; 9.5063E-005; 8.8000E+001; 9.6001E-002; 8.8000E+001; 3.4317E-001; 8.8000E+001; 6.3845E-001; 8.8000E+001; 6.4509E-001; 8.8000E+001; 6.1128E-001; 8.8000E+001; 5.1981E-002;
 8.9000E+001; 9.2387E-005; 8.9000E+001; 9.4244E-002; 8.9000E+001; 3.3572E-001; 8.9000E+001; 6.3216E-001; 8.9000E+001; 6.4548E-001; 8.9000E+001; 6.1263E-001; 8.9000E+001; 5.0470E-002;
 9.0000E+001; 8.9773E-005; 9.0000E+001; 9.2568E-002; 9.0000E+001; 3.2866E-001; 9.0000E+001; 6.2556E-001; 9.0000E+001; 6.4581E-001; 9.0000E+001; 6.1390E-001; 9.0000E+001; 4.9004E-002;
 9.1000E+001; 8.7219E-005; 9.1000E+001; 9.0965E-002; 9.1000E+001; 3.2196E-001; 9.1000E+001; 6.1870E-001; 9.1000E+001; 6.4609E-001; 9.1000E+001; 6.1508E-001; 9.1000E+001; 4.7581E-002;
 9.2000E+001; 8.4724E-005; 9.2000E+001; 8.9429E-002; 9.2000E+001; 3.1561E-001; 9.2000E+001; 6.1165E-001; 9.2000E+001; 6.4632E-001; 9.2000E+001; 6.1618E-001; 9.2000E+001; 4.6199E-002;
 9.3000E+001; 8.2285E-005; 9.3000E+001; 8.7956E-002; 9.3000E+001; 3.0959E-001; 9.3000E+001; 6.0445E-001; 9.3000E+001; 6.4647E-001; 9.3000E+001; 6.1719E-001; 9.3000E+001; 4.4858E-002;
 9.4000E+001; 7.9904E-005; 9.4000E+001; 8.6537E-002; 9.4000E+001; 3.0388E-001; 9.4000E+001; 5.9715E-001; 9.4000E+001; 6.4656E-001; 9.4000E+001; 6.1811E-001; 9.4000E+001; 4.3556E-002;
 9.5000E+001; 7.7581E-005; 9.5000E+001; 8.5167E-002; 9.5000E+001; 2.9846E-001; 9.5000E+001; 5.8980E-001; 9.5000E+001; 6.4656E-001; 9.5000E+001; 6.1895E-001; 9.5000E+001; 4.2292E-002;
 9.6000E+001; 7.5322E-005; 9.6000E+001; 8.3835E-002; 9.6000E+001; 2.9332E-001; 9.6000E+001; 5.8245E-001; 9.6000E+001; 6.4648E-001; 9.6000E+001; 6.1969E-001; 9.6000E+001; 4.1065E-002;
 9.7000E+001; 7.3139E-005; 9.7000E+001; 8.2529E-002; 9.7000E+001; 2.8842E-001; 9.7000E+001; 5.7514E-001; 9.7000E+001; 6.4629E-001; 9.7000E+001; 6.2034E-001; 9.7000E+001; 3.9874E-002;
 9.8000E+001; 7.1095E-005; 9.8000E+001; 8.1214E-002; 9.8000E+001; 2.8376E-001; 9.8000E+001; 5.6790E-001; 9.8000E+001; 6.4601E-001; 9.8000E+001; 6.2091E-001; 9.8000E+001; 3.8718E-002;
 9.9000E+001; 6.8991E-005; 9.9000E+001; 7.9884E-002; 9.9000E+001; 2.7930E-001; 9.9000E+001; 5.6076E-001; 9.9000E+001; 6.4561E-001; 9.9000E+001; 6.2139E-001; 9.9000E+001; 3.7596E-002;
 1.0000E+002; 6.6686E-005; 1.0000E+002; 7.8735E-002; 1.0000E+002; 2.7495E-001; 1.0000E+002; 5.5375E-001; 1.0000E+002; 6.4510E-001; 1.0000E+002; 6.2178E-001; 1.0000E+002; 3.6507E-002;
 1.0100E+002; 6.4449E-005; 1.0100E+002; 7.7833E-002; 1.0100E+002; 2.7072E-001; 1.0100E+002; 5.4689E-001; 1.0100E+002; 6.4446E-001; 1.0100E+002; 6.2208E-001; 1.0100E+002; 3.5451E-002;
 1.0200E+002; 6.2240E-005; 1.0200E+002; 7.6947E-002; 1.0200E+002; 2.6676E-001; 1.0200E+002; 5.4018E-001; 1.0200E+002; 6.4370E-001; 1.0200E+002; 6.2230E-001; 1.0200E+002; 3.4426E-002;
 1.0300E+002; 6.0070E-005; 1.0300E+002; 7.6056E-002; 1.0300E+002; 2.6313E-001; 1.0300E+002; 5.3363E-001; 1.0300E+002; 6.4282E-001; 1.0300E+002; 6.2243E-001; 1.0300E+002; 3.3433E-002;
 1.0400E+002; 5.7931E-005; 1.0400E+002; 7.5200E-002; 1.0400E+002; 2.5984E-001; 1.0400E+002; 5.2723E-001; 1.0400E+002; 6.4181E-001; 1.0400E+002; 6.2248E-001; 1.0400E+002; 3.2470E-002;
 1.0500E+002; 5.5828E-005; 1.0500E+002; 7.4356E-002; 1.0500E+002; 2.5683E-001; 1.0500E+002; 5.2103E-001; 1.0500E+002; 6.4069E-001; 1.0500E+002; 6.2245E-001; 1.0500E+002; 3.1537E-002;
 1.0600E+002; 5.3758E-005; 1.0600E+002; 7.3530E-002; 1.0600E+002; 2.5397E-001; 1.0600E+002; 5.1493E-001; 1.0600E+002; 6.3945E-001; 1.0600E+002; 6.2234E-001; 1.0600E+002; 3.0634E-002;
 1.0700E+002; 5.1722E-005; 1.0700E+002; 7.2724E-002; 1.0700E+002; 2.5129E-001; 1.0700E+002; 5.0894E-001; 1.0700E+002; 6.3810E-001; 1.0700E+002; 6.2215E-001; 1.0700E+002; 2.9760E-002;
