Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 2.9000E+001; 1.1393E-003; 2.9000E+001; 7.4150E-001; 2.9000E+001; 6.6378E-001; 2.9000E+001; 6.0611E-001; 2.9000E+001; 5.6281E-001; 2.9000E+001; 5.3109E-001; 2.9000E+001; 2.4262E-001;
 3.0000E+001; 1.0744E-003; 3.0000E+001; 7.2590E-001; 3.0000E+001; 6.6923E-001; 3.0000E+001; 6.1052E-001; 3.0000E+001; 5.6657E-001; 3.0000E+001; 5.3415E-001; 3.0000E+001; 2.4043E-001;
 3.1000E+001; 1.0116E-003; 3.1000E+001; 7.0637E-001; 3.1000E+001; 6.7480E-001; 3.1000E+001; 6.1490E-001; 3.1000E+001; 5.7029E-001; 3.1000E+001; 5.3721E-001; 3.1000E+001; 2.3807E-001;
 3.2000E+001; 9.5240E-004; 3.2000E+001; 6.8224E-001; 3.2000E+001; 6.8052E-001; 3.2000E+001; 6.1925E-001; 3.2000E+001; 5.7398E-001; 3.2000E+001; 5.4026E-001; 3.2000E+001; 2.3553E-001;
 3.3000E+001; 8.9772E-004; 3.3000E+001; 6.5304E-001; 3.3000E+001; 6.8642E-001; 3.3000E+001; 6.2356E-001; 3.3000E+001; 5.7762E-001; 3.3000E+001; 5.4331E-001; 3.3000E+001; 2.3281E-001;
 3.4000E+001; 8.4814E-004; 3.4000E+001; 6.1893E-001; 3.4000E+001; 6.9255E-001; 3.4000E+001; 6.2786E-001; 3.4000E+001; 5.8120E-001; 3.4000E+001; 5.4634E-001; 3.4000E+001; 2.2991E-001;
 3.5000E+001; 8.0382E-004; 3.5000E+001; 5.8103E-001; 3.5000E+001; 6.9899E-001; 3.5000E+001; 6.3213E-001; 3.5000E+001; 5.8474E-001; 3.5000E+001; 5.4936E-001; 3.5000E+001; 2.2683E-001;
 3.6000E+001; 7.6440E-004; 3.6000E+001; 5.4115E-001; 3.6000E+001; 7.0571E-001; 3.6000E+001; 6.3638E-001; 3.6000E+001; 5.8821E-001; 3.6000E+001; 5.5236E-001; 3.6000E+001; 2.2359E-001;
 3.7000E+001; 7.2934E-004; 3.7000E+001; 5.0113E-001; 3.7000E+001; 7.1264E-001; 3.7000E+001; 6.4059E-001; 3.7000E+001; 5.9163E-001; 3.7000E+001; 5.5534E-001; 3.7000E+001; 2.2019E-001;
 3.8000E+001; 6.9789E-004; 3.8000E+001; 4.6222E-001; 3.8000E+001; 7.1964E-001; 3.8000E+001; 6.4477E-001; 3.8000E+001; 5.9500E-001; 3.8000E+001; 5.5830E-001; 3.8000E+001; 2.1663E-001;
 3.9000E+001; 6.6372E-004; 3.9000E+001; 4.2528E-001; 3.9000E+001; 7.2656E-001; 3.9000E+001; 6.4889E-001; 3.9000E+001; 5.9831E-001; 3.9000E+001; 5.6125E-001; 3.9000E+001; 2.1294E-001;
 4.0000E+001; 6.3113E-004; 4.0000E+001; 3.9088E-001; 4.0000E+001; 7.3329E-001; 4.0000E+001; 6.5294E-001; 4.0000E+001; 6.0160E-001; 4.0000E+001; 5.6417E-001; 4.0000E+001; 2.0912E-001;
 4.1000E+001; 6.0132E-004; 4.1000E+001; 3.5908E-001; 4.1000E+001; 7.3969E-001; 4.1000E+001; 6.5691E-001; 4.1000E+001; 6.0486E-001; 4.1000E+001; 5.6707E-001; 4.1000E+001; 2.0518E-001;
 4.2000E+001; 5.7360E-004; 4.2000E+001; 3.2982E-001; 4.2000E+001; 7.4565E-001; 4.2000E+001; 6.6082E-001; 4.2000E+001; 6.0811E-001; 4.2000E+001; 5.6995E-001; 4.2000E+001; 2.0114E-001;
 4.3000E+001; 5.4769E-004; 4.3000E+001; 3.0309E-001; 4.3000E+001; 7.5104E-001; 4.3000E+001; 6.6466E-001; 4.3000E+001; 6.1136E-001; 4.3000E+001; 5.7282E-001; 4.3000E+001; 1.9702E-001;
 4.4000E+001; 5.2348E-004; 4.4000E+001; 2.7888E-001; 4.4000E+001; 7.5570E-001; 4.4000E+001; 6.6845E-001; 4.4000E+001; 6.1459E-001; 4.4000E+001; 5.7566E-001; 4.4000E+001; 1.9282E-001;
 4.5000E+001; 5.0097E-004; 4.5000E+001; 2.5717E-001; 4.5000E+001; 7.5942E-001; 4.5000E+001; 6.7219E-001; 4.5000E+001; 6.1783E-001; 4.5000E+001; 5.7847E-001; 4.5000E+001; 1.8857E-001;
 4.6000E+001; 4.8017E-004; 4.6000E+001; 2.3784E-001; 4.6000E+001; 7.6193E-001; 4.6000E+001; 6.7589E-001; 4.6000E+001; 6.2106E-001; 4.6000E+001; 5.8127E-001; 4.6000E+001; 1.8427E-001;
 4.7000E+001; 4.6102E-004; 4.7000E+001; 2.2070E-001; 4.7000E+001; 7.6297E-001; 4.7000E+001; 6.7957E-001; 4.7000E+001; 6.2430E-001; 4.7000E+001; 5.8404E-001; 4.7000E+001; 1.7994E-001;
 4.8000E+001; 4.4335E-004; 4.8000E+001; 2.0548E-001; 4.8000E+001; 7.6229E-001; 4.8000E+001; 6.8323E-001; 4.8000E+001; 6.2754E-001; 4.8000E+001; 5.8678E-001; 4.8000E+001; 1.7560E-001;
 4.9000E+001; 4.2714E-004; 4.9000E+001; 1.9193E-001; 4.9000E+001; 7.5975E-001; 4.9000E+001; 6.8690E-001; 4.9000E+001; 6.3079E-001; 4.9000E+001; 5.8949E-001; 4.9000E+001; 1.7125E-001;
 5.0000E+001; 4.1211E-004; 5.0000E+001; 1.7978E-001; 5.0000E+001; 7.5525E-001; 5.0000E+001; 6.9058E-001; 5.0000E+001; 6.3403E-001; 5.0000E+001; 5.9218E-001; 5.0000E+001; 1.6690E-001;
 5.1000E+001; 3.9808E-004; 5.1000E+001; 1.6879E-001; 5.1000E+001; 7.4871E-001; 5.1000E+001; 6.9429E-001; 5.1000E+001; 6.3728E-001; 5.1000E+001; 5.9483E-001; 5.1000E+001; 1.6258E-001;
 5.2000E+001; 3.8484E-004; 5.2000E+001; 1.5878E-001; 5.2000E+001; 7.4009E-001; 5.2000E+001; 6.9803E-001; 5.2000E+001; 6.4052E-001; 5.2000E+001; 5.9746E-001; 5.2000E+001; 1.5828E-001;
 5.3000E+001; 3.7150E-004; 5.3000E+001; 1.4950E-001; 5.3000E+001; 7.2929E-001; 5.3000E+001; 7.0179E-001; 5.3000E+001; 6.4375E-001; 5.3000E+001; 6.0007E-001; 5.3000E+001; 1.5402E-001;
 5.4000E+001; 3.5862E-004; 5.4000E+001; 1.4089E-001; 5.4000E+001; 7.1632E-001; 5.4000E+001; 7.0558E-001; 5.4000E+001; 6.4696E-001; 5.4000E+001; 6.0267E-001; 5.4000E+001; 1.4981E-001;
 5.5000E+001; 3.4636E-004; 5.5000E+001; 1.3296E-001; 5.5000E+001; 7.0117E-001; 5.5000E+001; 7.0939E-001; 5.5000E+001; 6.5013E-001; 5.5000E+001; 6.0528E-001; 5.5000E+001; 1.4565E-001;
 5.6000E+001; 3.3474E-004; 5.6000E+001; 1.2567E-001; 5.6000E+001; 6.8387E-001; 5.6000E+001; 7.1320E-001; 5.6000E+001; 6.5328E-001; 5.6000E+001; 6.0788E-001; 5.6000E+001; 1.4155E-001;
 5.7000E+001; 3.2375E-004; 5.7000E+001; 1.1899E-001; 5.7000E+001; 6.6456E-001; 5.7000E+001; 7.1701E-001; 5.7000E+001; 6.5639E-001; 5.7000E+001; 6.1047E-001; 5.7000E+001; 1.3751E-001;
 5.8000E+001; 3.1339E-004; 5.8000E+001; 1.1290E-001; 5.8000E+001; 6.4347E-001; 5.8000E+001; 7.2081E-001; 5.8000E+001; 6.5948E-001; 5.8000E+001; 6.1307E-001; 5.8000E+001; 1.3355E-001;
 5.9000E+001; 3.0362E-004; 5.9000E+001; 1.0736E-001; 5.9000E+001; 6.2097E-001; 5.9000E+001; 7.2457E-001; 5.9000E+001; 6.6253E-001; 5.9000E+001; 6.1567E-001; 5.9000E+001; 1.2965E-001;
 6.0000E+001; 2.9444E-004; 6.0000E+001; 1.0232E-001; 6.0000E+001; 5.9750E-001; 6.0000E+001; 7.2826E-001; 6.0000E+001; 6.6555E-001; 6.0000E+001; 6.1828E-001; 6.0000E+001; 1.2584E-001;
 6.1000E+001; 2.8576E-004; 6.1000E+001; 9.7726E-002; 6.1000E+001; 5.7350E-001; 6.1000E+001; 7.3185E-001; 6.1000E+001; 6.6854E-001; 6.1000E+001; 6.2088E-001; 6.1000E+001; 1.2210E-001;
 6.2000E+001; 2.7754E-004; 6.2000E+001; 9.3521E-002; 6.2000E+001; 5.4938E-001; 6.2000E+001; 7.3531E-001; 6.2000E+001; 6.7150E-001; 6.2000E+001; 6.2349E-001; 6.2000E+001; 1.1844E-001;
 6.3000E+001; 2.6968E-004; 6.3000E+001; 8.9661E-002; 6.3000E+001; 5.2549E-001; 6.3000E+001; 7.3857E-001; 6.3000E+001; 6.7442E-001; 6.3000E+001; 6.2610E-001; 6.3000E+001; 1.1486E-001;
 6.4000E+001; 2.6226E-004; 6.4000E+001; 8.6092E-002; 6.4000E+001; 5.0211E-001; 6.4000E+001; 7.4161E-001; 6.4000E+001; 6.7731E-001; 6.4000E+001; 6.2872E-001; 6.4000E+001; 1.1137E-001;
 6.5000E+001; 2.5516E-004; 6.5000E+001; 8.2780E-002; 6.5000E+001; 4.7944E-001; 6.5000E+001; 7.4435E-001; 6.5000E+001; 6.8017E-001; 6.5000E+001; 6.3133E-001; 6.5000E+001; 1.0796E-001;
 6.6000E+001; 2.4834E-004; 6.6000E+001; 7.9490E-002; 6.6000E+001; 4.5780E-001; 6.6000E+001; 7.4676E-001; 6.6000E+001; 6.8299E-001; 6.6000E+001; 6.3394E-001; 6.6000E+001; 1.0463E-001;
 6.7000E+001; 2.4158E-004; 6.7000E+001; 7.6285E-002; 6.7000E+001; 4.3733E-001; 6.7000E+001; 7.4876E-001; 6.7000E+001; 6.8578E-001; 6.7000E+001; 6.3655E-001; 6.7000E+001; 1.0138E-001;
 6.8000E+001; 2.3500E-004; 6.8000E+001; 7.3254E-002; 6.8000E+001; 4.1798E-001; 6.8000E+001; 7.5027E-001; 6.8000E+001; 6.8853E-001; 6.8000E+001; 6.3916E-001; 6.8000E+001; 9.8220E-002;
 6.9000E+001; 2.2864E-004; 6.9000E+001; 7.0419E-002; 6.9000E+001; 3.9974E-001; 6.9000E+001; 7.5120E-001; 6.9000E+001; 6.9124E-001; 6.9000E+001; 6.4174E-001; 6.9000E+001; 9.5140E-002;
 7.0000E+001; 2.2253E-004; 7.0000E+001; 6.7785E-002; 7.0000E+001; 3.8259E-001; 7.0000E+001; 7.5147E-001; 7.0000E+001; 6.9392E-001; 7.0000E+001; 6.4431E-001; 7.0000E+001; 9.2141E-002;
 7.1000E+001; 2.1666E-004; 7.1000E+001; 6.5347E-002; 7.1000E+001; 3.6650E-001; 7.1000E+001; 7.5100E-001; 7.1000E+001; 6.9656E-001; 7.1000E+001; 6.4685E-001; 7.1000E+001; 8.9222E-002;
 7.2000E+001; 2.1104E-004; 7.2000E+001; 6.3096E-002; 7.2000E+001; 3.5141E-001; 7.2000E+001; 7.4969E-001; 7.2000E+001; 6.9916E-001; 7.2000E+001; 6.4938E-001; 7.2000E+001; 8.6382E-002;
 7.3000E+001; 2.0565E-004; 7.3000E+001; 6.1020E-002; 7.3000E+001; 3.3727E-001; 7.3000E+001; 7.4747E-001; 7.3000E+001; 7.0173E-001; 7.3000E+001; 6.5189E-001; 7.3000E+001; 8.3619E-002;
 7.4000E+001; 2.0047E-004; 7.4000E+001; 5.9104E-002; 7.4000E+001; 3.2399E-001; 7.4000E+001; 7.4429E-001; 7.4000E+001; 7.0426E-001; 7.4000E+001; 6.5439E-001; 7.4000E+001; 8.0934E-002;
 7.5000E+001; 1.9549E-004; 7.5000E+001; 5.7335E-002; 7.5000E+001; 3.1152E-001; 7.5000E+001; 7.4008E-001; 7.5000E+001; 7.0676E-001; 7.5000E+001; 6.5686E-001; 7.5000E+001; 7.8323E-002;
 7.6000E+001; 1.9069E-004; 7.6000E+001; 5.5700E-002; 7.6000E+001; 2.9979E-001; 7.6000E+001; 7.3481E-001; 7.6000E+001; 7.0922E-001; 7.6000E+001; 6.5931E-001; 7.6000E+001; 7.5787E-002;
 7.7000E+001; 1.8615E-004; 7.7000E+001; 5.4177E-002; 7.7000E+001; 2.8876E-001; 7.7000E+001; 7.2846E-001; 7.7000E+001; 7.1163E-001; 7.7000E+001; 6.6175E-001; 7.7000E+001; 7.3323E-002;
 7.8000E+001; 1.8158E-004; 7.8000E+001; 5.2766E-002; 7.8000E+001; 2.7837E-001; 7.8000E+001; 7.2100E-001; 7.8000E+001; 7.1400E-001; 7.8000E+001; 6.6416E-001; 7.8000E+001; 7.0930E-002;
 7.9000E+001; 1.7724E-004; 7.9000E+001; 5.1450E-002; 7.9000E+001; 2.6859E-001; 7.9000E+001; 7.1244E-001; 7.9000E+001; 7.1633E-001; 7.9000E+001; 6.6656E-001; 7.9000E+001; 6.8607E-002;
 8.0000E+001; 1.7302E-004; 8.0000E+001; 5.0224E-002; 8.0000E+001; 2.5939E-001; 8.0000E+001; 7.0279E-001; 8.0000E+001; 7.1861E-001; 8.0000E+001; 6.6892E-001; 8.0000E+001; 6.6353E-002;
 8.1000E+001; 1.6895E-004; 8.1000E+001; 4.9059E-002; 8.1000E+001; 2.5074E-001; 8.1000E+001; 6.9208E-001; 8.1000E+001; 7.2083E-001; 8.1000E+001; 6.7127E-001; 8.1000E+001; 6.4166E-002;
 8.2000E+001; 1.6495E-004; 8.2000E+001; 4.7909E-002; 8.2000E+001; 2.4259E-001; 8.2000E+001; 6.8038E-001; 8.2000E+001; 7.2300E-001; 8.2000E+001; 6.7359E-001; 8.2000E+001; 6.2044E-002;
 8.3000E+001; 1.6101E-004; 8.3000E+001; 4.6803E-002; 8.3000E+001; 2.3491E-001; 8.3000E+001; 6.6780E-001; 8.3000E+001; 7.2509E-001; 8.3000E+001; 6.7587E-001; 8.3000E+001; 5.9987E-002;
 8.4000E+001; 1.5716E-004; 8.4000E+001; 4.5758E-002; 8.4000E+001; 2.2769E-001; 8.4000E+001; 6.5448E-001; 8.4000E+001; 7.2712E-001; 8.4000E+001; 6.7813E-001; 8.4000E+001; 5.7992E-002;
 8.5000E+001; 1.5340E-004; 8.5000E+001; 4.4781E-002; 8.5000E+001; 2.2093E-001; 8.5000E+001; 6.4055E-001; 8.5000E+001; 7.2906E-001; 8.5000E+001; 6.8035E-001; 8.5000E+001; 5.6060E-002;
 8.6000E+001; 1.4973E-004; 8.6000E+001; 4.3872E-002; 8.6000E+001; 2.1459E-001; 8.6000E+001; 6.2614E-001; 8.6000E+001; 7.3090E-001; 8.6000E+001; 6.8254E-001; 8.6000E+001; 5.4187E-002;
 8.7000E+001; 1.4615E-004; 8.7000E+001; 4.3030E-002; 8.7000E+001; 2.0866E-001; 8.7000E+001; 6.1141E-001; 8.7000E+001; 7.3262E-001; 8.7000E+001; 6.8470E-001; 8.7000E+001; 5.2374E-002;
 8.8000E+001; 1.4271E-004; 8.8000E+001; 4.2251E-002; 8.8000E+001; 2.0312E-001; 8.8000E+001; 5.9650E-001; 8.8000E+001; 7.3421E-001; 8.8000E+001; 6.8681E-001; 8.8000E+001; 5.0618E-002;
 8.9000E+001; 1.3935E-004; 8.9000E+001; 4.1529E-002; 8.9000E+001; 1.9793E-001; 8.9000E+001; 5.8155E-001; 8.9000E+001; 7.3564E-001; 8.9000E+001; 6.8889E-001; 8.9000E+001; 4.8919E-002;
 9.0000E+001; 1.3593E-004; 9.0000E+001; 4.0867E-002; 9.0000E+001; 1.9307E-001; 9.0000E+001; 5.6669E-001; 9.0000E+001; 7.3689E-001; 9.0000E+001; 6.9093E-001; 9.0000E+001; 4.7274E-002;
 9.1000E+001; 1.3273E-004; 9.1000E+001; 4.0252E-002; 9.1000E+001; 1.8852E-001; 9.1000E+001; 5.5203E-001; 9.1000E+001; 7.3794E-001; 9.1000E+001; 6.9293E-001; 9.1000E+001; 4.5683E-002;
 9.2000E+001; 1.2959E-004; 9.2000E+001; 3.9681E-002; 9.2000E+001; 1.8426E-001; 9.2000E+001; 5.3767E-001; 9.2000E+001; 7.3876E-001; 9.2000E+001; 6.9489E-001; 9.2000E+001; 4.4145E-002;
 9.3000E+001; 1.2638E-004; 9.3000E+001; 3.9159E-002; 9.3000E+001; 1.8027E-001; 9.3000E+001; 5.2368E-001; 9.3000E+001; 7.3932E-001; 9.3000E+001; 6.9681E-001; 9.3000E+001; 4.2658E-002;
 9.4000E+001; 1.2337E-004; 9.4000E+001; 3.8673E-002; 9.4000E+001; 1.7655E-001; 9.4000E+001; 5.1012E-001; 9.4000E+001; 7.3960E-001; 9.4000E+001; 6.9869E-001; 9.4000E+001; 4.1221E-002;
 9.5000E+001; 1.2038E-004; 9.5000E+001; 3.8224E-002; 9.5000E+001; 1.7307E-001; 9.5000E+001; 4.9704E-001; 9.5000E+001; 7.3955E-001; 9.5000E+001; 7.0052E-001; 9.5000E+001; 3.9833E-002;
 9.6000E+001; 1.1745E-004; 9.6000E+001; 3.7810E-002; 9.6000E+001; 1.6983E-001; 9.6000E+001; 4.8447E-001; 9.6000E+001; 7.3916E-001; 9.6000E+001; 7.0231E-001; 9.6000E+001; 3.8491E-002;
 9.7000E+001; 1.1458E-004; 9.7000E+001; 3.7427E-002; 9.7000E+001; 1.6680E-001; 9.7000E+001; 4.7242E-001; 9.7000E+001; 7.3839E-001; 9.7000E+001; 7.0405E-001; 9.7000E+001; 3.7196E-002;
 9.8000E+001; 1.1178E-004; 9.8000E+001; 3.7060E-002; 9.8000E+001; 1.6387E-001; 9.8000E+001; 4.6099E-001; 9.8000E+001; 7.3721E-001; 9.8000E+001; 7.0575E-001; 9.8000E+001; 3.5946E-002;
 9.9000E+001; 1.0906E-004; 9.9000E+001; 3.6691E-002; 9.9000E+001; 1.6105E-001; 9.9000E+001; 4.5017E-001; 9.9000E+001; 7.3560E-001; 9.9000E+001; 7.0740E-001; 9.9000E+001; 3.4740E-002;
 1.0000E+002; 1.0642E-004; 1.0000E+002; 3.6319E-002; 1.0000E+002; 1.5838E-001; 1.0000E+002; 4.3987E-001; 1.0000E+002; 7.3352E-001; 1.0000E+002; 7.0901E-001; 1.0000E+002; 3.3576E-002;
 1.0100E+002; 1.0399E-004; 1.0100E+002; 3.5930E-002; 1.0100E+002; 1.5582E-001; 1.0100E+002; 4.3007E-001; 1.0100E+002; 7.3096E-001; 1.0100E+002; 7.1057E-001; 1.0100E+002; 3.2454E-002;
 1.0200E+002; 1.0157E-004; 1.0200E+002; 3.5515E-002; 1.0200E+002; 1.5331E-001; 1.0200E+002; 4.2071E-001; 1.0200E+002; 7.2793E-001; 1.0200E+002; 7.1209E-001; 1.0200E+002; 3.1371E-002;
 1.0300E+002; 9.8599E-005; 1.0300E+002; 3.5361E-002; 1.0300E+002; 1.5089E-001; 1.0300E+002; 4.1173E-001; 1.0300E+002; 7.2441E-001; 1.0300E+002; 7.1355E-001; 1.0300E+002; 3.0328E-002;
 1.0400E+002; 9.5588E-005; 1.0400E+002; 3.5200E-002; 1.0400E+002; 1.4897E-001; 1.0400E+002; 4.0311E-001; 1.0400E+002; 7.2041E-001; 1.0400E+002; 7.1497E-001; 1.0400E+002; 2.9322E-002;
 1.0500E+002; 9.2569E-005; 1.0500E+002; 3.5042E-002; 1.0500E+002; 1.4743E-001; 1.0500E+002; 3.9492E-001; 1.0500E+002; 7.1594E-001; 1.0500E+002; 7.1634E-001; 1.0500E+002; 2.8354E-002;
 1.0600E+002; 8.9551E-005; 1.0600E+002; 3.4881E-002; 1.0600E+002; 1.4611E-001; 1.0600E+002; 3.8732E-001; 1.0600E+002; 7.1102E-001; 1.0600E+002; 7.1766E-001; 1.0600E+002; 2.7421E-002;
 1.0700E+002; 8.6542E-005; 1.0700E+002; 3.4713E-002; 1.0700E+002; 1.4484E-001; 1.0700E+002; 3.8044E-001; 1.0700E+002; 7.0565E-001; 1.0700E+002; 7.1892E-001; 1.0700E+002; 2.6523E-002;
