Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9604E-002; 0.0000E+000; 9.8468E-002; 0.0000E+000; 9.7721E-002; 0.0000E+000; 9.7250E-002; 0.0000E+000; 9.6991E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7912E-002; 1.0000E+000; 9.8202E-002; 1.0000E+000; 9.7713E-002; 1.0000E+000; 9.7250E-002; 1.0000E+000; 9.6991E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.0916E-002; 2.0000E+000; 9.6046E-002; 2.0000E+000; 9.7595E-002; 2.0000E+000; 9.7241E-002; 2.0000E+000; 9.6990E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.5270E-002; 3.0000E+000; 8.7749E-002; 3.0000E+000; 9.7084E-002; 3.0000E+000; 9.7178E-002; 3.0000E+000; 9.6983E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1345E-001; 4.0000E+000; 7.9340E-002; 4.0000E+000; 9.4888E-002; 4.0000E+000; 9.6982E-002; 4.0000E+000; 9.6949E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3220E-001; 5.0000E+000; 7.4401E-002; 5.0000E+000; 8.9619E-002; 5.0000E+000; 9.6434E-002; 5.0000E+000; 9.6863E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5162E-001; 6.0000E+000; 7.2666E-002; 6.0000E+000; 8.1355E-002; 6.0000E+000; 9.5028E-002; 6.0000E+000; 9.6676E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7216E-001; 7.0000E+000; 7.3329E-002; 7.0000E+000; 7.1903E-002; 7.0000E+000; 9.1984E-002; 7.0000E+000; 9.6283E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9429E-001; 8.0000E+000; 7.5829E-002; 8.0000E+000; 6.3521E-002; 8.0000E+000; 8.6458E-002; 8.0000E+000; 9.5465E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1857E-001; 9.0000E+000; 7.9851E-002; 9.0000E+000; 5.7382E-002; 9.0000E+000; 7.8143E-002; 9.0000E+000; 9.3837E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.4583E-001; 1.0000E+001; 8.5316E-002; 1.0000E+001; 5.3565E-002; 1.0000E+001; 6.8045E-002; 1.0000E+001; 9.0799E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.7664E-001; 1.1000E+001; 9.2271E-002; 1.1000E+001; 5.1744E-002; 1.1000E+001; 5.8259E-002; 1.1000E+001; 8.5606E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.1149E-001; 1.2000E+001; 1.0080E-001; 1.2000E+001; 5.1549E-002; 1.2000E+001; 5.0434E-002; 1.2000E+001; 7.7772E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.5113E-001; 1.3000E+001; 1.1107E-001; 1.3000E+001; 5.2699E-002; 1.3000E+001; 4.4987E-002; 1.3000E+001; 6.7851E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.9630E-001; 1.4000E+001; 1.2337E-001; 1.4000E+001; 5.5051E-002; 1.4000E+001; 4.1629E-002; 1.4000E+001; 5.7658E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.4730E-001; 1.5000E+001; 1.3794E-001; 1.5000E+001; 5.8541E-002; 1.5000E+001; 3.9919E-002; 1.5000E+001; 4.9046E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 5.0454E-001; 1.6000E+001; 1.5505E-001; 1.6000E+001; 6.3151E-002; 1.6000E+001; 3.9484E-002; 1.6000E+001; 4.2723E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.6827E-001; 1.7000E+001; 1.7509E-001; 1.7000E+001; 6.8924E-002; 1.7000E+001; 4.0069E-002; 1.7000E+001; 3.8506E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 6.3818E-001; 1.8000E+001; 1.9875E-001; 1.8000E+001; 7.5997E-002; 1.8000E+001; 4.1533E-002; 1.8000E+001; 3.5946E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 7.1440E-001; 1.9000E+001; 2.2661E-001; 1.9000E+001; 8.4549E-002; 1.9000E+001; 4.3821E-002; 1.9000E+001; 3.4645E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 7.9647E-001; 2.0000E+001; 2.5938E-001; 2.0000E+001; 9.4792E-002; 2.0000E+001; 4.6923E-002; 2.0000E+001; 3.4318E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 8.8344E-001; 2.1000E+001; 2.9789E-001; 2.1000E+001; 1.0699E-001; 2.1000E+001; 5.0869E-002; 2.1000E+001; 3.4781E-002; 2.1000E+001; 1.0132E-001;
