Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 1.9000E+001; 2.1775E-003; 1.9000E+001; 7.5467E-001; 1.9000E+001; 6.1687E-001; 1.9000E+001; 5.6739E-001; 1.9000E+001; 5.3302E-001; 1.9000E+001; 5.1012E-001; 1.9000E+001; 2.6023E-001;
 2.0000E+001; 2.0010E-003; 2.0000E+001; 7.5956E-001; 2.0000E+001; 6.2209E-001; 2.0000E+001; 5.7238E-001; 2.0000E+001; 5.3699E-001; 2.0000E+001; 5.1310E-001; 2.0000E+001; 2.5900E-001;
 2.1000E+001; 1.8709E-003; 2.1000E+001; 7.6072E-001; 2.1000E+001; 6.2720E-001; 2.1000E+001; 5.7734E-001; 2.1000E+001; 5.4096E-001; 2.1000E+001; 5.1610E-001; 2.1000E+001; 2.5778E-001;
 2.2000E+001; 1.7611E-003; 2.2000E+001; 7.5831E-001; 2.2000E+001; 6.3233E-001; 2.2000E+001; 5.8226E-001; 2.2000E+001; 5.4492E-001; 2.2000E+001; 5.1913E-001; 2.2000E+001; 2.5654E-001;
 2.3000E+001; 1.6611E-003; 2.3000E+001; 7.5280E-001; 2.3000E+001; 6.3763E-001; 2.3000E+001; 5.8711E-001; 2.3000E+001; 5.4887E-001; 2.3000E+001; 5.2218E-001; 2.3000E+001; 2.5524E-001;
 2.4000E+001; 1.5678E-003; 2.4000E+001; 7.4462E-001; 2.4000E+001; 6.4319E-001; 2.4000E+001; 5.9190E-001; 2.4000E+001; 5.5281E-001; 2.4000E+001; 5.2524E-001; 2.4000E+001; 2.5387E-001;
 2.5000E+001; 1.4777E-003; 2.5000E+001; 7.3382E-001; 2.5000E+001; 6.4905E-001; 2.5000E+001; 5.9660E-001; 2.5000E+001; 5.5672E-001; 2.5000E+001; 5.2832E-001; 2.5000E+001; 2.5239E-001;
 2.6000E+001; 1.3895E-003; 2.6000E+001; 7.2017E-001; 2.6000E+001; 6.5524E-001; 2.6000E+001; 6.0122E-001; 2.6000E+001; 5.6062E-001; 2.6000E+001; 5.3141E-001; 2.6000E+001; 2.5079E-001;
 2.7000E+001; 1.3034E-003; 2.7000E+001; 7.0319E-001; 2.7000E+001; 6.6173E-001; 2.7000E+001; 6.0575E-001; 2.7000E+001; 5.6448E-001; 2.7000E+001; 5.3451E-001; 2.7000E+001; 2.4906E-001;
 2.8000E+001; 1.2205E-003; 2.8000E+001; 6.8225E-001; 2.8000E+001; 6.6848E-001; 2.8000E+001; 6.1023E-001; 2.8000E+001; 5.6830E-001; 2.8000E+001; 5.3761E-001; 2.8000E+001; 2.4717E-001;
 2.9000E+001; 1.1328E-003; 2.9000E+001; 6.5665E-001; 2.9000E+001; 6.7549E-001; 2.9000E+001; 6.1467E-001; 2.9000E+001; 5.7209E-001; 2.9000E+001; 5.4071E-001; 2.9000E+001; 2.4511E-001;
 3.0000E+001; 1.0455E-003; 3.0000E+001; 6.2639E-001; 3.0000E+001; 6.8280E-001; 3.0000E+001; 6.1906E-001; 3.0000E+001; 5.7584E-001; 3.0000E+001; 5.4380E-001; 3.0000E+001; 2.4288E-001;
 3.1000E+001; 9.7025E-004; 3.1000E+001; 5.9235E-001; 3.1000E+001; 6.9041E-001; 3.1000E+001; 6.2342E-001; 3.1000E+001; 5.7954E-001; 3.1000E+001; 5.4688E-001; 3.1000E+001; 2.4048E-001;
 3.2000E+001; 9.0630E-004; 3.2000E+001; 5.5590E-001; 3.2000E+001; 6.9824E-001; 3.2000E+001; 6.2774E-001; 3.2000E+001; 5.8319E-001; 3.2000E+001; 5.4995E-001; 3.2000E+001; 2.3789E-001;
 3.3000E+001; 8.5211E-004; 3.3000E+001; 5.1862E-001; 3.3000E+001; 7.0614E-001; 3.3000E+001; 6.3204E-001; 3.3000E+001; 5.8679E-001; 3.3000E+001; 5.5300E-001; 3.3000E+001; 2.3512E-001;
 3.4000E+001; 8.0583E-004; 3.4000E+001; 4.8175E-001; 3.4000E+001; 7.1393E-001; 3.4000E+001; 6.3630E-001; 3.4000E+001; 5.9034E-001; 3.4000E+001; 5.5604E-001; 3.4000E+001; 2.3217E-001;
 3.5000E+001; 7.6538E-004; 3.5000E+001; 4.4606E-001; 3.5000E+001; 7.2139E-001; 3.5000E+001; 6.4052E-001; 3.5000E+001; 5.9383E-001; 3.5000E+001; 5.5905E-001; 3.5000E+001; 2.2904E-001;
 3.6000E+001; 7.2903E-004; 3.6000E+001; 4.1192E-001; 3.6000E+001; 7.2839E-001; 3.6000E+001; 6.4471E-001; 3.6000E+001; 5.9728E-001; 3.6000E+001; 5.6205E-001; 3.6000E+001; 2.2575E-001;
 3.7000E+001; 6.9548E-004; 3.7000E+001; 3.7955E-001; 3.7000E+001; 7.3481E-001; 3.7000E+001; 6.4887E-001; 3.7000E+001; 6.0067E-001; 3.7000E+001; 5.6503E-001; 3.7000E+001; 2.2229E-001;
 3.8000E+001; 6.6392E-004; 3.8000E+001; 3.4912E-001; 3.8000E+001; 7.4058E-001; 3.8000E+001; 6.5304E-001; 3.8000E+001; 6.0402E-001; 3.8000E+001; 5.6799E-001; 3.8000E+001; 2.1869E-001;
 3.9000E+001; 6.3300E-004; 3.9000E+001; 3.2124E-001; 3.9000E+001; 7.4562E-001; 3.9000E+001; 6.5723E-001; 3.9000E+001; 6.0733E-001; 3.9000E+001; 5.7093E-001; 3.9000E+001; 2.1494E-001;
 4.0000E+001; 6.0267E-004; 4.0000E+001; 2.9571E-001; 4.0000E+001; 7.4977E-001; 4.0000E+001; 6.6142E-001; 4.0000E+001; 6.1063E-001; 4.0000E+001; 5.7386E-001; 4.0000E+001; 2.1106E-001;
 4.1000E+001; 5.7413E-004; 4.1000E+001; 2.7249E-001; 4.1000E+001; 7.5288E-001; 4.1000E+001; 6.6565E-001; 4.1000E+001; 6.1393E-001; 4.1000E+001; 5.7677E-001; 4.1000E+001; 2.0707E-001;
 4.2000E+001; 5.4765E-004; 4.2000E+001; 2.5165E-001; 4.2000E+001; 7.5477E-001; 4.2000E+001; 6.6993E-001; 4.2000E+001; 6.1724E-001; 4.2000E+001; 5.7967E-001; 4.2000E+001; 2.0297E-001;
 4.3000E+001; 5.2330E-004; 4.3000E+001; 2.3318E-001; 4.3000E+001; 7.5528E-001; 4.3000E+001; 6.7428E-001; 4.3000E+001; 6.2054E-001; 4.3000E+001; 5.8254E-001; 4.3000E+001; 1.9879E-001;
 4.4000E+001; 5.0102E-004; 4.4000E+001; 2.1691E-001; 4.4000E+001; 7.5425E-001; 4.4000E+001; 6.7871E-001; 4.4000E+001; 6.2385E-001; 4.4000E+001; 5.8540E-001; 4.4000E+001; 1.9453E-001;
 4.5000E+001; 4.8078E-004; 4.5000E+001; 2.0259E-001; 4.5000E+001; 7.5157E-001; 4.5000E+001; 6.8323E-001; 4.5000E+001; 6.2717E-001; 4.5000E+001; 5.8823E-001; 4.5000E+001; 1.9022E-001;
 4.6000E+001; 4.6226E-004; 4.6000E+001; 1.8992E-001; 4.6000E+001; 7.4718E-001; 4.6000E+001; 6.8783E-001; 4.6000E+001; 6.3049E-001; 4.6000E+001; 5.9104E-001; 4.6000E+001; 1.8586E-001;
 4.7000E+001; 4.4522E-004; 4.7000E+001; 1.7858E-001; 4.7000E+001; 7.4103E-001; 4.7000E+001; 6.9251E-001; 4.7000E+001; 6.3381E-001; 4.7000E+001; 5.9382E-001; 4.7000E+001; 1.8147E-001;
 4.8000E+001; 4.2937E-004; 4.8000E+001; 1.6830E-001; 4.8000E+001; 7.3309E-001; 4.8000E+001; 6.9722E-001; 4.8000E+001; 6.3713E-001; 4.8000E+001; 5.9657E-001; 4.8000E+001; 1.7706E-001;
 4.9000E+001; 4.1452E-004; 4.9000E+001; 1.5873E-001; 4.9000E+001; 7.2328E-001; 4.9000E+001; 7.0195E-001; 4.9000E+001; 6.4046E-001; 4.9000E+001; 5.9930E-001; 4.9000E+001; 1.7264E-001;
 5.0000E+001; 4.0021E-004; 5.0000E+001; 1.4952E-001; 5.0000E+001; 7.1157E-001; 5.0000E+001; 7.0667E-001; 5.0000E+001; 6.4378E-001; 5.0000E+001; 6.0199E-001; 5.0000E+001; 1.6823E-001;
 5.1000E+001; 3.8638E-004; 5.1000E+001; 1.4084E-001; 5.1000E+001; 6.9803E-001; 5.1000E+001; 7.1135E-001; 5.1000E+001; 6.4710E-001; 5.1000E+001; 6.0465E-001; 5.1000E+001; 1.6384E-001;
 5.2000E+001; 3.7314E-004; 5.2000E+001; 1.3273E-001; 5.2000E+001; 6.8272E-001; 5.2000E+001; 7.1595E-001; 5.2000E+001; 6.5042E-001; 5.2000E+001; 6.0729E-001; 5.2000E+001; 1.5948E-001;
 5.3000E+001; 3.6051E-004; 5.3000E+001; 1.2519E-001; 5.3000E+001; 6.6568E-001; 5.3000E+001; 7.2044E-001; 5.3000E+001; 6.5373E-001; 5.3000E+001; 6.0991E-001; 5.3000E+001; 1.5515E-001;
 5.4000E+001; 3.4852E-004; 5.4000E+001; 1.1824E-001; 5.4000E+001; 6.4706E-001; 5.4000E+001; 7.2479E-001; 5.4000E+001; 6.5702E-001; 5.4000E+001; 6.1253E-001; 5.4000E+001; 1.5086E-001;
 5.5000E+001; 3.3718E-004; 5.5000E+001; 1.1186E-001; 5.5000E+001; 6.2706E-001; 5.5000E+001; 7.2896E-001; 5.5000E+001; 6.6031E-001; 5.5000E+001; 6.1515E-001; 5.5000E+001; 1.4662E-001;
 5.6000E+001; 3.2648E-004; 5.6000E+001; 1.0603E-001; 5.6000E+001; 6.0597E-001; 5.6000E+001; 7.3294E-001; 5.6000E+001; 6.6359E-001; 5.6000E+001; 6.1778E-001; 5.6000E+001; 1.4244E-001;
 5.7000E+001; 3.1641E-004; 5.7000E+001; 1.0072E-001; 5.7000E+001; 5.8409E-001; 5.7000E+001; 7.3669E-001; 5.7000E+001; 6.6687E-001; 5.7000E+001; 6.2041E-001; 5.7000E+001; 1.3833E-001;
 5.8000E+001; 3.0691E-004; 5.8000E+001; 9.5889E-002; 5.8000E+001; 5.6176E-001; 5.8000E+001; 7.4018E-001; 5.8000E+001; 6.7016E-001; 5.8000E+001; 6.2304E-001; 5.8000E+001; 1.3428E-001;
 5.9000E+001; 2.9793E-004; 5.9000E+001; 9.1475E-002; 5.9000E+001; 5.3927E-001; 5.9000E+001; 7.4338E-001; 5.9000E+001; 6.7345E-001; 5.9000E+001; 6.2568E-001; 5.9000E+001; 1.3030E-001;
 6.0000E+001; 2.8943E-004; 6.0000E+001; 8.7424E-002; 6.0000E+001; 5.1691E-001; 6.0000E+001; 7.4627E-001; 6.0000E+001; 6.7676E-001; 6.0000E+001; 6.2832E-001; 6.0000E+001; 1.2640E-001;
 6.1000E+001; 2.8133E-004; 6.1000E+001; 8.3682E-002; 6.1000E+001; 4.9491E-001; 6.1000E+001; 7.4882E-001; 6.1000E+001; 6.8008E-001; 6.1000E+001; 6.3096E-001; 6.1000E+001; 1.2257E-001;
 6.2000E+001; 2.7359E-004; 6.2000E+001; 8.0161E-002; 6.2000E+001; 4.7370E-001; 6.2000E+001; 7.5099E-001; 6.2000E+001; 6.8341E-001; 6.2000E+001; 6.3361E-001; 6.2000E+001; 1.1882E-001;
 6.3000E+001; 2.6611E-004; 6.3000E+001; 7.6816E-002; 6.3000E+001; 4.5331E-001; 6.3000E+001; 7.5274E-001; 6.3000E+001; 6.8675E-001; 6.3000E+001; 6.3627E-001; 6.3000E+001; 1.1516E-001;
 6.4000E+001; 2.5888E-004; 6.4000E+001; 7.3652E-002; 6.4000E+001; 4.3374E-001; 6.4000E+001; 7.5400E-001; 6.4000E+001; 6.9010E-001; 6.4000E+001; 6.3893E-001; 6.4000E+001; 1.1157E-001;
 6.5000E+001; 2.5191E-004; 6.5000E+001; 7.0671E-002; 6.5000E+001; 4.1507E-001; 6.5000E+001; 7.5471E-001; 6.5000E+001; 6.9344E-001; 6.5000E+001; 6.4159E-001; 6.5000E+001; 1.0807E-001;
 6.6000E+001; 2.4519E-004; 6.6000E+001; 6.7870E-002; 6.6000E+001; 3.9734E-001; 6.6000E+001; 7.5482E-001; 6.6000E+001; 6.9677E-001; 6.6000E+001; 6.4425E-001; 6.6000E+001; 1.0465E-001;
 6.7000E+001; 2.3872E-004; 6.7000E+001; 6.5248E-002; 6.7000E+001; 3.8060E-001; 6.7000E+001; 7.5426E-001; 6.7000E+001; 7.0008E-001; 6.7000E+001; 6.4692E-001; 6.7000E+001; 1.0132E-001;
 6.8000E+001; 2.3250E-004; 6.8000E+001; 6.2802E-002; 6.8000E+001; 3.6483E-001; 6.8000E+001; 7.5296E-001; 6.8000E+001; 7.0336E-001; 6.8000E+001; 6.4958E-001; 6.8000E+001; 9.8067E-002;
 6.9000E+001; 2.2653E-004; 6.9000E+001; 6.0526E-002; 6.9000E+001; 3.5002E-001; 6.9000E+001; 7.5087E-001; 6.9000E+001; 7.0661E-001; 6.9000E+001; 6.5223E-001; 6.9000E+001; 9.4900E-002;
 7.0000E+001; 2.2080E-004; 7.0000E+001; 5.8415E-002; 7.0000E+001; 3.3610E-001; 7.0000E+001; 7.4793E-001; 7.0000E+001; 7.0980E-001; 7.0000E+001; 6.5487E-001; 7.0000E+001; 9.1816E-002;
 7.1000E+001; 2.1530E-004; 7.1000E+001; 5.6457E-002; 7.1000E+001; 3.2302E-001; 7.1000E+001; 7.4410E-001; 7.1000E+001; 7.1295E-001; 7.1000E+001; 6.5750E-001; 7.1000E+001; 8.8814E-002;
 7.2000E+001; 2.1001E-004; 7.2000E+001; 5.4641E-002; 7.2000E+001; 3.1071E-001; 7.2000E+001; 7.3932E-001; 7.2000E+001; 7.1603E-001; 7.2000E+001; 6.6013E-001; 7.2000E+001; 8.5894E-002;
 7.3000E+001; 2.0490E-004; 7.3000E+001; 5.2953E-002; 7.3000E+001; 2.9910E-001; 7.3000E+001; 7.3358E-001; 7.3000E+001; 7.1904E-001; 7.3000E+001; 6.6275E-001; 7.3000E+001; 8.3055E-002;
 7.4000E+001; 1.9998E-004; 7.4000E+001; 5.1381E-002; 7.4000E+001; 2.8815E-001; 7.4000E+001; 7.2683E-001; 7.4000E+001; 7.2197E-001; 7.4000E+001; 6.6537E-001; 7.4000E+001; 8.0296E-002;
 7.5000E+001; 1.9521E-004; 7.5000E+001; 4.9913E-002; 7.5000E+001; 2.7780E-001; 7.5000E+001; 7.1907E-001; 7.5000E+001; 7.2481E-001; 7.5000E+001; 6.6798E-001; 7.5000E+001; 7.7615E-002;
 7.6000E+001; 1.9060E-004; 7.6000E+001; 4.8538E-002; 7.6000E+001; 2.6794E-001; 7.6000E+001; 7.1025E-001; 7.6000E+001; 7.2755E-001; 7.6000E+001; 6.7059E-001; 7.6000E+001; 7.5012E-002;
 7.7000E+001; 1.8611E-004; 7.7000E+001; 4.7235E-002; 7.7000E+001; 2.5854E-001; 7.7000E+001; 7.0039E-001; 7.7000E+001; 7.3019E-001; 7.7000E+001; 6.7321E-001; 7.7000E+001; 7.2486E-002;
 7.8000E+001; 1.8174E-004; 7.8000E+001; 4.6001E-002; 7.8000E+001; 2.4963E-001; 7.8000E+001; 6.8957E-001; 7.8000E+001; 7.3273E-001; 7.8000E+001; 6.7582E-001; 7.8000E+001; 7.0035E-002;
 7.9000E+001; 1.7748E-004; 7.9000E+001; 4.4834E-002; 7.9000E+001; 2.4122E-001; 7.9000E+001; 6.7786E-001; 7.9000E+001; 7.3516E-001; 7.9000E+001; 6.7842E-001; 7.9000E+001; 6.7658E-002;
 8.0000E+001; 1.7334E-004; 8.0000E+001; 4.3736E-002; 8.0000E+001; 2.3329E-001; 8.0000E+001; 6.6534E-001; 8.0000E+001; 7.3746E-001; 8.0000E+001; 6.8103E-001; 8.0000E+001; 6.5354E-002;
 8.1000E+001; 1.6932E-004; 8.1000E+001; 4.2706E-002; 8.1000E+001; 2.2582E-001; 8.1000E+001; 6.5211E-001; 8.1000E+001; 7.3963E-001; 8.1000E+001; 6.8362E-001; 8.1000E+001; 6.3121E-002;
 8.2000E+001; 1.6540E-004; 8.2000E+001; 4.1742E-002; 8.2000E+001; 2.1879E-001; 8.2000E+001; 6.3829E-001; 8.2000E+001; 7.4165E-001; 8.2000E+001; 6.8620E-001; 8.2000E+001; 6.0959E-002;
 8.3000E+001; 1.6158E-004; 8.3000E+001; 4.0842E-002; 8.3000E+001; 2.1219E-001; 8.3000E+001; 6.2398E-001; 8.3000E+001; 7.4352E-001; 8.3000E+001; 6.8878E-001; 8.3000E+001; 5.8865E-002;
 8.4000E+001; 1.5786E-004; 8.4000E+001; 4.0004E-002; 8.4000E+001; 2.0598E-001; 8.4000E+001; 6.0934E-001; 8.4000E+001; 7.4523E-001; 8.4000E+001; 6.9133E-001; 8.4000E+001; 5.6839E-002;
 8.5000E+001; 1.5424E-004; 8.5000E+001; 3.9225E-002; 8.5000E+001; 2.0015E-001; 8.5000E+001; 5.9448E-001; 8.5000E+001; 7.4675E-001; 8.5000E+001; 6.9387E-001; 8.5000E+001; 5.4879E-002;
 8.6000E+001; 1.5070E-004; 8.6000E+001; 3.8500E-002; 8.6000E+001; 1.9466E-001; 8.6000E+001; 5.7955E-001; 8.6000E+001; 7.4808E-001; 8.6000E+001; 6.9638E-001; 8.6000E+001; 5.2984E-002;
 8.7000E+001; 1.4725E-004; 8.7000E+001; 3.7826E-002; 8.7000E+001; 1.8950E-001; 8.7000E+001; 5.6467E-001; 8.7000E+001; 7.4920E-001; 8.7000E+001; 6.9887E-001; 8.7000E+001; 5.1152E-002;
 8.8000E+001; 1.4387E-004; 8.8000E+001; 3.7199E-002; 8.8000E+001; 1.8464E-001; 8.8000E+001; 5.4994E-001; 8.8000E+001; 7.5008E-001; 8.8000E+001; 7.0133E-001; 8.8000E+001; 4.9381E-002;
 8.9000E+001; 1.4055E-004; 8.9000E+001; 3.6616E-002; 8.9000E+001; 1.8007E-001; 8.9000E+001; 5.3547E-001; 8.9000E+001; 7.5071E-001; 8.9000E+001; 7.0376E-001; 8.9000E+001; 4.7671E-002;
 9.0000E+001; 1.3731E-004; 9.0000E+001; 3.6073E-002; 9.0000E+001; 1.7576E-001; 9.0000E+001; 5.2134E-001; 9.0000E+001; 7.5106E-001; 9.0000E+001; 7.0615E-001; 9.0000E+001; 4.6019E-002;
 9.1000E+001; 1.3412E-004; 9.1000E+001; 3.5569E-002; 9.1000E+001; 1.7172E-001; 9.1000E+001; 5.0763E-001; 9.1000E+001; 7.5110E-001; 9.1000E+001; 7.0851E-001; 9.1000E+001; 4.4425E-002;
 9.2000E+001; 1.3099E-004; 9.2000E+001; 3.5100E-002; 9.2000E+001; 1.6791E-001; 9.2000E+001; 4.9444E-001; 9.2000E+001; 7.5081E-001; 9.2000E+001; 7.1082E-001; 9.2000E+001; 4.2886E-002;
 9.3000E+001; 1.2797E-004; 9.3000E+001; 3.4653E-002; 9.3000E+001; 1.6431E-001; 9.3000E+001; 4.8184E-001; 9.3000E+001; 7.5015E-001; 9.3000E+001; 7.1309E-001; 9.3000E+001; 4.1402E-002;
 9.4000E+001; 1.2494E-004; 9.4000E+001; 3.4241E-002; 9.4000E+001; 1.6092E-001; 9.4000E+001; 4.6977E-001; 9.4000E+001; 7.4908E-001; 9.4000E+001; 7.1531E-001; 9.4000E+001; 3.9970E-002;
 9.5000E+001; 1.2197E-004; 9.5000E+001; 3.3858E-002; 9.5000E+001; 1.5775E-001; 9.5000E+001; 4.5822E-001; 9.5000E+001; 7.4757E-001; 9.5000E+001; 7.1748E-001; 9.5000E+001; 3.8590E-002;
 9.6000E+001; 1.1906E-004; 9.6000E+001; 3.3502E-002; 9.6000E+001; 1.5477E-001; 9.6000E+001; 4.4716E-001; 9.6000E+001; 7.4560E-001; 9.6000E+001; 7.1960E-001; 9.6000E+001; 3.7260E-002;
 9.7000E+001; 1.1620E-004; 9.7000E+001; 3.3171E-002; 9.7000E+001; 1.5200E-001; 9.7000E+001; 4.3660E-001; 9.7000E+001; 7.4313E-001; 9.7000E+001; 7.2166E-001; 9.7000E+001; 3.5978E-002;
 9.8000E+001; 1.1339E-004; 9.8000E+001; 3.2864E-002; 9.8000E+001; 1.4940E-001; 9.8000E+001; 4.2651E-001; 9.8000E+001; 7.4017E-001; 9.8000E+001; 7.2367E-001; 9.8000E+001; 3.4744E-002;
 9.9000E+001; 1.1065E-004; 9.9000E+001; 3.2576E-002; 9.9000E+001; 1.4696E-001; 9.9000E+001; 4.1687E-001; 9.9000E+001; 7.3669E-001; 9.9000E+001; 7.2562E-001; 9.9000E+001; 3.3554E-002;
 1.0000E+002; 1.0798E-004; 1.0000E+002; 3.2303E-002; 1.0000E+002; 1.4467E-001; 1.0000E+002; 4.0768E-001; 1.0000E+002; 7.3268E-001; 1.0000E+002; 7.2750E-001; 1.0000E+002; 3.2409E-002;
 1.0100E+002; 1.0535E-004; 1.0100E+002; 3.2044E-002; 1.0100E+002; 1.4252E-001; 1.0100E+002; 3.9891E-001; 1.0100E+002; 7.2814E-001; 1.0100E+002; 7.2931E-001; 1.0100E+002; 3.1307E-002;
 1.0200E+002; 1.0314E-004; 1.0200E+002; 3.1751E-002; 1.0200E+002; 1.4045E-001; 1.0200E+002; 3.9053E-001; 1.0200E+002; 7.2307E-001; 1.0200E+002; 7.3106E-001; 1.0200E+002; 3.0246E-002;
 1.0300E+002; 1.0058E-004; 1.0300E+002; 3.1509E-002; 1.0300E+002; 1.3838E-001; 1.0300E+002; 3.8251E-001; 1.0300E+002; 7.1747E-001; 1.0300E+002; 7.3273E-001; 1.0300E+002; 2.9226E-002;
 1.0400E+002; 9.7604E-005; 1.0400E+002; 3.1447E-002; 1.0400E+002; 1.3654E-001; 1.0400E+002; 3.7478E-001; 1.0400E+002; 7.1136E-001; 1.0400E+002; 7.3433E-001; 1.0400E+002; 2.8244E-002;
 1.0500E+002; 9.4610E-005; 1.0500E+002; 3.1365E-002; 1.0500E+002; 1.3515E-001; 1.0500E+002; 3.6741E-001; 1.0500E+002; 7.0476E-001; 1.0500E+002; 7.3584E-001; 1.0500E+002; 2.7300E-002;
 1.0600E+002; 9.1606E-005; 1.0600E+002; 3.1268E-002; 1.0600E+002; 1.3405E-001; 1.0600E+002; 3.6052E-001; 1.0600E+002; 6.9769E-001; 1.0600E+002; 7.3727E-001; 1.0600E+002; 2.6392E-002;
 1.0700E+002; 8.8599E-005; 1.0700E+002; 3.1165E-002; 1.0700E+002; 1.3296E-001; 1.0700E+002; 3.5429E-001; 1.0700E+002; 6.9018E-001; 1.0700E+002; 7.3862E-001; 1.0700E+002; 2.5519E-002;
