Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 1.5000E+001; 4.0537E-003; 1.5000E+001; 7.0461E-001; 1.5000E+001; 5.9314E-001; 1.5000E+001; 5.4528E-001; 1.5000E+001; 5.1466E-001; 1.5000E+001; 4.9563E-001; 1.5000E+001; 2.6621E-001;
 1.6000E+001; 3.3517E-003; 1.6000E+001; 7.1654E-001; 1.6000E+001; 5.9932E-001; 1.6000E+001; 5.5047E-001; 1.6000E+001; 5.1863E-001; 1.6000E+001; 4.9843E-001; 1.6000E+001; 2.6448E-001;
 1.7000E+001; 2.8112E-003; 1.7000E+001; 7.2809E-001; 1.7000E+001; 6.0530E-001; 1.7000E+001; 5.5558E-001; 1.7000E+001; 5.2259E-001; 1.7000E+001; 5.0130E-001; 1.7000E+001; 2.6295E-001;
 1.8000E+001; 2.4009E-003; 1.8000E+001; 7.3918E-001; 1.8000E+001; 6.1117E-001; 1.8000E+001; 5.6062E-001; 1.8000E+001; 5.2655E-001; 1.8000E+001; 5.0421E-001; 1.8000E+001; 2.6158E-001;
 1.9000E+001; 2.0955E-003; 1.9000E+001; 7.4961E-001; 1.9000E+001; 6.1695E-001; 1.9000E+001; 5.6560E-001; 1.9000E+001; 5.3051E-001; 1.9000E+001; 5.0715E-001; 1.9000E+001; 2.6030E-001;
 2.0000E+001; 1.8717E-003; 2.0000E+001; 7.5888E-001; 2.0000E+001; 6.2260E-001; 2.0000E+001; 5.7053E-001; 2.0000E+001; 5.3445E-001; 2.0000E+001; 5.1012E-001; 2.0000E+001; 2.5907E-001;
 2.1000E+001; 1.7066E-003; 2.1000E+001; 7.6624E-001; 2.1000E+001; 6.2809E-001; 2.1000E+001; 5.7543E-001; 2.1000E+001; 5.3837E-001; 2.1000E+001; 5.1311E-001; 2.1000E+001; 2.5785E-001;
 2.2000E+001; 1.5803E-003; 2.2000E+001; 7.7103E-001; 2.2000E+001; 6.3338E-001; 2.2000E+001; 5.8029E-001; 2.2000E+001; 5.4228E-001; 2.2000E+001; 5.1612E-001; 2.2000E+001; 2.5661E-001;
 2.3000E+001; 1.4786E-003; 2.3000E+001; 7.7299E-001; 2.3000E+001; 6.3851E-001; 2.3000E+001; 5.8510E-001; 2.3000E+001; 5.4618E-001; 2.3000E+001; 5.1914E-001; 2.3000E+001; 2.5531E-001;
 2.4000E+001; 1.3923E-003; 2.4000E+001; 7.7224E-001; 2.4000E+001; 6.4355E-001; 2.4000E+001; 5.8987E-001; 2.4000E+001; 5.5006E-001; 2.4000E+001; 5.2218E-001; 2.4000E+001; 2.5394E-001;
 2.5000E+001; 1.3157E-003; 2.5000E+001; 7.6908E-001; 2.5000E+001; 6.4859E-001; 2.5000E+001; 5.9457E-001; 2.5000E+001; 5.5393E-001; 2.5000E+001; 5.2522E-001; 2.5000E+001; 2.5246E-001;
 2.6000E+001; 1.2451E-003; 2.6000E+001; 7.6376E-001; 2.6000E+001; 6.5367E-001; 2.6000E+001; 5.9920E-001; 2.6000E+001; 5.5778E-001; 2.6000E+001; 5.2828E-001; 2.6000E+001; 2.5087E-001;
 2.7000E+001; 1.1784E-003; 2.7000E+001; 7.5636E-001; 2.7000E+001; 6.5884E-001; 2.7000E+001; 6.0375E-001; 2.7000E+001; 5.6162E-001; 2.7000E+001; 5.3133E-001; 2.7000E+001; 2.4913E-001;
 2.8000E+001; 1.1146E-003; 2.8000E+001; 7.4678E-001; 2.8000E+001; 6.6407E-001; 2.8000E+001; 6.0825E-001; 2.8000E+001; 5.6545E-001; 2.8000E+001; 5.3439E-001; 2.8000E+001; 2.4724E-001;
 2.9000E+001; 1.0534E-003; 2.9000E+001; 7.3474E-001; 2.9000E+001; 6.6938E-001; 2.9000E+001; 6.1269E-001; 2.9000E+001; 5.6924E-001; 2.9000E+001; 5.3746E-001; 2.9000E+001; 2.4518E-001;
 3.0000E+001; 9.9461E-004; 3.0000E+001; 7.1981E-001; 3.0000E+001; 6.7476E-001; 3.0000E+001; 6.1708E-001; 3.0000E+001; 5.7300E-001; 3.0000E+001; 5.4052E-001; 3.0000E+001; 2.4295E-001;
 3.1000E+001; 9.3884E-004; 3.1000E+001; 7.0145E-001; 3.1000E+001; 6.8021E-001; 3.1000E+001; 6.2141E-001; 3.1000E+001; 5.7673E-001; 3.1000E+001; 5.4358E-001; 3.1000E+001; 2.4054E-001;
 3.2000E+001; 8.8650E-004; 3.2000E+001; 6.7911E-001; 3.2000E+001; 6.8574E-001; 3.2000E+001; 6.2570E-001; 3.2000E+001; 5.8041E-001; 3.2000E+001; 5.4663E-001; 3.2000E+001; 2.3795E-001;
 3.3000E+001; 8.3810E-004; 3.3000E+001; 6.5250E-001; 3.3000E+001; 6.9139E-001; 3.3000E+001; 6.2993E-001; 3.3000E+001; 5.8404E-001; 3.3000E+001; 5.4967E-001; 3.3000E+001; 2.3518E-001;
 3.4000E+001; 7.9401E-004; 3.4000E+001; 6.2178E-001; 3.4000E+001; 6.9720E-001; 3.4000E+001; 6.3412E-001; 3.4000E+001; 5.8762E-001; 3.4000E+001; 5.5271E-001; 3.4000E+001; 2.3223E-001;
 3.5000E+001; 7.5422E-004; 3.5000E+001; 5.8781E-001; 3.5000E+001; 7.0322E-001; 3.5000E+001; 6.3828E-001; 3.5000E+001; 5.9114E-001; 3.5000E+001; 5.5572E-001; 3.5000E+001; 2.2911E-001;
 3.6000E+001; 7.1849E-004; 3.6000E+001; 5.5195E-001; 3.6000E+001; 7.0945E-001; 3.6000E+001; 6.4239E-001; 3.6000E+001; 5.9461E-001; 3.6000E+001; 5.5872E-001; 3.6000E+001; 2.2581E-001;
 3.7000E+001; 6.8633E-004; 3.7000E+001; 5.1564E-001; 3.7000E+001; 7.1583E-001; 3.7000E+001; 6.4646E-001; 3.7000E+001; 5.9803E-001; 3.7000E+001; 5.6171E-001; 3.7000E+001; 2.2235E-001;
 3.8000E+001; 6.5723E-004; 3.8000E+001; 4.7996E-001; 3.8000E+001; 7.2229E-001; 3.8000E+001; 6.5049E-001; 3.8000E+001; 6.0139E-001; 3.8000E+001; 5.6467E-001; 3.8000E+001; 2.1874E-001;
 3.9000E+001; 6.3062E-004; 3.9000E+001; 4.4554E-001; 3.9000E+001; 7.2869E-001; 3.9000E+001; 6.5445E-001; 3.9000E+001; 6.0471E-001; 3.9000E+001; 5.6761E-001; 3.9000E+001; 2.1499E-001;
 4.0000E+001; 6.0594E-004; 4.0000E+001; 4.1268E-001; 4.0000E+001; 7.3493E-001; 4.0000E+001; 6.5833E-001; 4.0000E+001; 6.0799E-001; 4.0000E+001; 5.7052E-001; 4.0000E+001; 2.1112E-001;
 4.1000E+001; 5.8273E-004; 4.1000E+001; 3.8150E-001; 4.1000E+001; 7.4092E-001; 4.1000E+001; 6.6213E-001; 4.1000E+001; 6.1125E-001; 4.1000E+001; 5.7342E-001; 4.1000E+001; 2.0712E-001;
 4.2000E+001; 5.6064E-004; 4.2000E+001; 3.5209E-001; 4.2000E+001; 7.4661E-001; 4.2000E+001; 6.6586E-001; 4.2000E+001; 6.1448E-001; 4.2000E+001; 5.7630E-001; 4.2000E+001; 2.0303E-001;
 4.3000E+001; 5.3948E-004; 4.3000E+001; 3.2453E-001; 4.3000E+001; 7.5190E-001; 4.3000E+001; 6.6953E-001; 4.3000E+001; 6.1769E-001; 4.3000E+001; 5.7915E-001; 4.3000E+001; 1.9884E-001;
 4.4000E+001; 5.1918E-004; 4.4000E+001; 2.9892E-001; 4.4000E+001; 7.5672E-001; 4.4000E+001; 6.7312E-001; 4.4000E+001; 6.2088E-001; 4.4000E+001; 5.8198E-001; 4.4000E+001; 1.9459E-001;
 4.5000E+001; 4.9984E-004; 4.5000E+001; 2.7533E-001; 4.5000E+001; 7.6091E-001; 4.5000E+001; 6.7666E-001; 4.5000E+001; 6.2405E-001; 4.5000E+001; 5.8479E-001; 4.5000E+001; 1.9027E-001;
 4.6000E+001; 4.8140E-004; 4.6000E+001; 2.5379E-001; 4.6000E+001; 7.6430E-001; 4.6000E+001; 6.8015E-001; 4.6000E+001; 6.2720E-001; 4.6000E+001; 5.8757E-001; 4.6000E+001; 1.8591E-001;
 4.7000E+001; 4.6404E-004; 4.7000E+001; 2.3428E-001; 4.7000E+001; 7.6666E-001; 4.7000E+001; 6.8358E-001; 4.7000E+001; 6.3033E-001; 4.7000E+001; 5.9032E-001; 4.7000E+001; 1.8152E-001;
 4.8000E+001; 4.4775E-004; 4.8000E+001; 2.1666E-001; 4.8000E+001; 7.6776E-001; 4.8000E+001; 6.8697E-001; 4.8000E+001; 6.3345E-001; 4.8000E+001; 5.9304E-001; 4.8000E+001; 1.7711E-001;
 4.9000E+001; 4.3250E-004; 4.9000E+001; 2.0079E-001; 4.9000E+001; 7.6738E-001; 4.9000E+001; 6.9032E-001; 4.9000E+001; 6.3656E-001; 4.9000E+001; 5.9573E-001; 4.9000E+001; 1.7269E-001;
 5.0000E+001; 4.1822E-004; 5.0000E+001; 1.8646E-001; 5.0000E+001; 7.6536E-001; 5.0000E+001; 6.9365E-001; 5.0000E+001; 6.3965E-001; 5.0000E+001; 5.9839E-001; 5.0000E+001; 1.6828E-001;
 5.1000E+001; 4.0477E-004; 5.1000E+001; 1.7350E-001; 5.1000E+001; 7.6158E-001; 5.1000E+001; 6.9697E-001; 5.1000E+001; 6.4273E-001; 5.1000E+001; 6.0103E-001; 5.1000E+001; 1.6389E-001;
 5.2000E+001; 3.9217E-004; 5.2000E+001; 1.6172E-001; 5.2000E+001; 7.5598E-001; 5.2000E+001; 7.0029E-001; 5.2000E+001; 6.4580E-001; 5.2000E+001; 6.0363E-001; 5.2000E+001; 1.5952E-001;
 5.3000E+001; 3.8022E-004; 5.3000E+001; 1.5094E-001; 5.3000E+001; 7.4850E-001; 5.3000E+001; 7.0362E-001; 5.3000E+001; 6.4885E-001; 5.3000E+001; 6.0622E-001; 5.3000E+001; 1.5519E-001;
 5.4000E+001; 3.6884E-004; 5.4000E+001; 1.4103E-001; 5.4000E+001; 7.3906E-001; 5.4000E+001; 7.0696E-001; 5.4000E+001; 6.5187E-001; 5.4000E+001; 6.0879E-001; 5.4000E+001; 1.5090E-001;
 5.5000E+001; 3.5797E-004; 5.5000E+001; 1.3187E-001; 5.5000E+001; 7.2759E-001; 5.5000E+001; 7.1032E-001; 5.5000E+001; 6.5487E-001; 5.5000E+001; 6.1135E-001; 5.5000E+001; 1.4667E-001;
 5.6000E+001; 3.4753E-004; 5.6000E+001; 1.2339E-001; 5.6000E+001; 7.1400E-001; 5.6000E+001; 7.1369E-001; 5.6000E+001; 6.5783E-001; 5.6000E+001; 6.1390E-001; 5.6000E+001; 1.4249E-001;
 5.7000E+001; 3.3750E-004; 5.7000E+001; 1.1553E-001; 5.7000E+001; 6.9826E-001; 5.7000E+001; 7.1707E-001; 5.7000E+001; 6.6075E-001; 5.7000E+001; 6.1643E-001; 5.7000E+001; 1.3837E-001;
 5.8000E+001; 3.2788E-004; 5.8000E+001; 1.0825E-001; 5.8000E+001; 6.8040E-001; 5.8000E+001; 7.2046E-001; 5.8000E+001; 6.6365E-001; 5.8000E+001; 6.1896E-001; 5.8000E+001; 1.3433E-001;
 5.9000E+001; 3.1866E-004; 5.9000E+001; 1.0154E-001; 5.9000E+001; 6.6055E-001; 5.9000E+001; 7.2387E-001; 5.9000E+001; 6.6651E-001; 5.9000E+001; 6.2148E-001; 5.9000E+001; 1.3035E-001;
 6.0000E+001; 3.0985E-004; 6.0000E+001; 9.5354E-002; 6.0000E+001; 6.3896E-001; 6.0000E+001; 7.2729E-001; 6.0000E+001; 6.6934E-001; 6.0000E+001; 6.2398E-001; 6.0000E+001; 1.2645E-001;
 6.1000E+001; 3.0144E-004; 6.1000E+001; 8.9669E-002; 6.1000E+001; 6.1599E-001; 6.1000E+001; 7.3070E-001; 6.1000E+001; 6.7213E-001; 6.1000E+001; 6.2648E-001; 6.1000E+001; 1.2263E-001;
 6.2000E+001; 2.9346E-004; 6.2000E+001; 8.4438E-002; 6.2000E+001; 5.9206E-001; 6.2000E+001; 7.3409E-001; 6.2000E+001; 6.7489E-001; 6.2000E+001; 6.2898E-001; 6.2000E+001; 1.1889E-001;
 6.3000E+001; 2.8578E-004; 6.3000E+001; 7.9624E-002; 6.3000E+001; 5.6759E-001; 6.3000E+001; 7.3743E-001; 6.3000E+001; 6.7761E-001; 6.3000E+001; 6.3146E-001; 6.3000E+001; 1.1523E-001;
 6.4000E+001; 2.7845E-004; 6.4000E+001; 7.5186E-002; 6.4000E+001; 5.4298E-001; 6.4000E+001; 7.4066E-001; 6.4000E+001; 6.8029E-001; 6.4000E+001; 6.3394E-001; 6.4000E+001; 1.1166E-001;
 6.5000E+001; 2.7143E-004; 6.5000E+001; 7.1084E-002; 6.5000E+001; 5.1854E-001; 6.5000E+001; 7.4377E-001; 6.5000E+001; 6.8293E-001; 6.5000E+001; 6.3641E-001; 6.5000E+001; 1.0816E-001;
 6.6000E+001; 2.6469E-004; 6.6000E+001; 6.7281E-002; 6.6000E+001; 4.9453E-001; 6.6000E+001; 7.4668E-001; 6.6000E+001; 6.8552E-001; 6.6000E+001; 6.3888E-001; 6.6000E+001; 1.0476E-001;
 6.7000E+001; 2.5820E-004; 6.7000E+001; 6.3747E-002; 6.7000E+001; 4.7117E-001; 6.7000E+001; 7.4936E-001; 6.7000E+001; 6.8807E-001; 6.7000E+001; 6.4133E-001; 6.7000E+001; 1.0143E-001;
 6.8000E+001; 2.5193E-004; 6.8000E+001; 6.0454E-002; 6.8000E+001; 4.4859E-001; 6.8000E+001; 7.5175E-001; 6.8000E+001; 6.9057E-001; 6.8000E+001; 6.4378E-001; 6.8000E+001; 9.8192E-002;
 6.9000E+001; 2.4588E-004; 6.9000E+001; 5.7383E-002; 6.9000E+001; 4.2692E-001; 6.9000E+001; 7.5379E-001; 6.9000E+001; 6.9304E-001; 6.9000E+001; 6.4620E-001; 6.9000E+001; 9.5037E-002;
 7.0000E+001; 2.4004E-004; 7.0000E+001; 5.4516E-002; 7.0000E+001; 4.0624E-001; 7.0000E+001; 7.5538E-001; 7.0000E+001; 6.9545E-001; 7.0000E+001; 6.4860E-001; 7.0000E+001; 9.1966E-002;
 7.1000E+001; 2.3439E-004; 7.1000E+001; 5.1840E-002; 7.1000E+001; 3.8660E-001; 7.1000E+001; 7.5646E-001; 7.1000E+001; 6.9783E-001; 7.1000E+001; 6.5099E-001; 7.1000E+001; 8.8977E-002;
 7.2000E+001; 2.2893E-004; 7.2000E+001; 4.9345E-002; 7.2000E+001; 3.6800E-001; 7.2000E+001; 7.5692E-001; 7.2000E+001; 7.0016E-001; 7.2000E+001; 6.5335E-001; 7.2000E+001; 8.6070E-002;
 7.3000E+001; 2.2357E-004; 7.3000E+001; 4.7024E-002; 7.3000E+001; 3.5045E-001; 7.3000E+001; 7.5667E-001; 7.3000E+001; 7.0246E-001; 7.3000E+001; 6.5569E-001; 7.3000E+001; 8.3244E-002;
 7.4000E+001; 2.1831E-004; 7.4000E+001; 4.4892E-002; 7.4000E+001; 3.3389E-001; 7.4000E+001; 7.5561E-001; 7.4000E+001; 7.0472E-001; 7.4000E+001; 6.5801E-001; 7.4000E+001; 8.0498E-002;
 7.5000E+001; 2.1328E-004; 7.5000E+001; 4.2930E-002; 7.5000E+001; 3.1830E-001; 7.5000E+001; 7.5365E-001; 7.5000E+001; 7.0694E-001; 7.5000E+001; 6.6032E-001; 7.5000E+001; 7.7831E-002;
 7.6000E+001; 2.0845E-004; 7.6000E+001; 4.1113E-002; 7.6000E+001; 3.0363E-001; 7.6000E+001; 7.5071E-001; 7.6000E+001; 7.0914E-001; 7.6000E+001; 6.6260E-001; 7.6000E+001; 7.5242E-002;
 7.7000E+001; 2.0379E-004; 7.7000E+001; 3.9425E-002; 7.7000E+001; 2.8982E-001; 7.7000E+001; 7.4673E-001; 7.7000E+001; 7.1131E-001; 7.7000E+001; 6.6486E-001; 7.7000E+001; 7.2729E-002;
 7.8000E+001; 1.9928E-004; 7.8000E+001; 3.7851E-002; 7.8000E+001; 2.7682E-001; 7.8000E+001; 7.4167E-001; 7.8000E+001; 7.1345E-001; 7.8000E+001; 6.6710E-001; 7.8000E+001; 7.0292E-002;
 7.9000E+001; 1.9491E-004; 7.9000E+001; 3.6382E-002; 7.9000E+001; 2.6457E-001; 7.9000E+001; 7.3547E-001; 7.9000E+001; 7.1557E-001; 7.9000E+001; 6.6932E-001; 7.9000E+001; 6.7928E-002;
 8.0000E+001; 1.9068E-004; 8.0000E+001; 3.5007E-002; 8.0000E+001; 2.5302E-001; 8.0000E+001; 7.2811E-001; 8.0000E+001; 7.1768E-001; 8.0000E+001; 6.7151E-001; 8.0000E+001; 6.5637E-002;
 8.1000E+001; 1.8656E-004; 8.1000E+001; 3.3719E-002; 8.1000E+001; 2.4215E-001; 8.1000E+001; 7.1957E-001; 8.1000E+001; 7.1976E-001; 8.1000E+001; 6.7367E-001; 8.1000E+001; 6.3417E-002;
 8.2000E+001; 1.8255E-004; 8.2000E+001; 3.2511E-002; 8.2000E+001; 2.3190E-001; 8.2000E+001; 7.0986E-001; 8.2000E+001; 7.2182E-001; 8.2000E+001; 6.7581E-001; 8.2000E+001; 6.1267E-002;
 8.3000E+001; 1.7864E-004; 8.3000E+001; 3.1378E-002; 8.3000E+001; 2.2226E-001; 8.3000E+001; 6.9899E-001; 8.3000E+001; 7.2386E-001; 8.3000E+001; 6.7792E-001; 8.3000E+001; 5.9185E-002;
 8.4000E+001; 1.7483E-004; 8.4000E+001; 3.0316E-002; 8.4000E+001; 2.1318E-001; 8.4000E+001; 6.8702E-001; 8.4000E+001; 7.2588E-001; 8.4000E+001; 6.8000E-001; 8.4000E+001; 5.7170E-002;
 8.5000E+001; 1.7113E-004; 8.5000E+001; 2.9321E-002; 8.5000E+001; 2.0466E-001; 8.5000E+001; 6.7400E-001; 8.5000E+001; 7.2788E-001; 8.5000E+001; 6.8204E-001; 8.5000E+001; 5.5221E-002;
 8.6000E+001; 1.6751E-004; 8.6000E+001; 2.8389E-002; 8.6000E+001; 1.9665E-001; 8.6000E+001; 6.6005E-001; 8.6000E+001; 7.2983E-001; 8.6000E+001; 6.8405E-001; 8.6000E+001; 5.3335E-002;
 8.7000E+001; 1.6398E-004; 8.7000E+001; 2.7517E-002; 8.7000E+001; 1.8913E-001; 8.7000E+001; 6.4529E-001; 8.7000E+001; 7.3175E-001; 8.7000E+001; 6.8603E-001; 8.7000E+001; 5.1512E-002;
 8.8000E+001; 1.6054E-004; 8.8000E+001; 2.6703E-002; 8.8000E+001; 1.8207E-001; 8.8000E+001; 6.2987E-001; 8.8000E+001; 7.3361E-001; 8.8000E+001; 6.8796E-001; 8.8000E+001; 4.9750E-002;
 8.9000E+001; 1.5719E-004; 8.9000E+001; 2.5941E-002; 8.9000E+001; 1.7544E-001; 8.9000E+001; 6.1396E-001; 8.9000E+001; 7.3540E-001; 8.9000E+001; 6.8986E-001; 8.9000E+001; 4.8048E-002;
 9.0000E+001; 1.5391E-004; 9.0000E+001; 2.5230E-002; 9.0000E+001; 1.6921E-001; 9.0000E+001; 5.9772E-001; 9.0000E+001; 7.3711E-001; 9.0000E+001; 6.9173E-001; 9.0000E+001; 4.6403E-002;
 9.1000E+001; 1.5041E-004; 9.1000E+001; 2.4610E-002; 9.1000E+001; 1.6336E-001; 9.1000E+001; 5.8131E-001; 9.1000E+001; 7.3870E-001; 9.1000E+001; 6.9355E-001; 9.1000E+001; 4.4815E-002;
 9.2000E+001; 1.4697E-004; 9.2000E+001; 2.4093E-002; 9.2000E+001; 1.5790E-001; 9.2000E+001; 5.6487E-001; 9.2000E+001; 7.4016E-001; 9.2000E+001; 6.9533E-001; 9.2000E+001; 4.3283E-002;
 9.3000E+001; 1.4365E-004; 9.3000E+001; 2.3638E-002; 9.3000E+001; 1.5283E-001; 9.3000E+001; 5.4855E-001; 9.3000E+001; 7.4146E-001; 9.3000E+001; 6.9708E-001; 9.3000E+001; 4.1804E-002;
 9.4000E+001; 1.4044E-004; 9.4000E+001; 2.3229E-002; 9.4000E+001; 1.4811E-001; 9.4000E+001; 5.3246E-001; 9.4000E+001; 7.4256E-001; 9.4000E+001; 6.9878E-001; 9.4000E+001; 4.0377E-002;
 9.5000E+001; 1.3730E-004; 9.5000E+001; 2.2857E-002; 9.5000E+001; 1.4370E-001; 9.5000E+001; 5.1672E-001; 9.5000E+001; 7.4344E-001; 9.5000E+001; 7.0045E-001; 9.5000E+001; 3.9001E-002;
 9.6000E+001; 1.3423E-004; 9.6000E+001; 2.2517E-002; 9.6000E+001; 1.3959E-001; 9.6000E+001; 5.0139E-001; 9.6000E+001; 7.4406E-001; 9.6000E+001; 7.0208E-001; 9.6000E+001; 3.7674E-002;
 9.7000E+001; 1.3123E-004; 9.7000E+001; 2.2206E-002; 9.7000E+001; 1.3575E-001; 9.7000E+001; 4.8656E-001; 9.7000E+001; 7.4438E-001; 9.7000E+001; 7.0367E-001; 9.7000E+001; 3.6395E-002;
 9.8000E+001; 1.2829E-004; 9.8000E+001; 2.1922E-002; 9.8000E+001; 1.3216E-001; 9.8000E+001; 4.7225E-001; 9.8000E+001; 7.4436E-001; 9.8000E+001; 7.0523E-001; 9.8000E+001; 3.5162E-002;
 9.9000E+001; 1.2541E-004; 9.9000E+001; 2.1661E-002; 9.9000E+001; 1.2880E-001; 9.9000E+001; 4.5851E-001; 9.9000E+001; 7.4396E-001; 9.9000E+001; 7.0675E-001; 9.9000E+001; 3.3975E-002;
 1.0000E+002; 1.2260E-004; 1.0000E+002; 2.1421E-002; 1.0000E+002; 1.2567E-001; 1.0000E+002; 4.4533E-001; 1.0000E+002; 7.4314E-001; 1.0000E+002; 7.0824E-001; 1.0000E+002; 3.2831E-002;
 1.0100E+002; 1.1987E-004; 1.0100E+002; 2.1199E-002; 1.0100E+002; 1.2274E-001; 1.0100E+002; 4.3272E-001; 1.0100E+002; 7.4187E-001; 1.0100E+002; 7.0969E-001; 1.0100E+002; 3.1729E-002;
 1.0200E+002; 1.1724E-004; 1.0200E+002; 2.0990E-002; 1.0200E+002; 1.1998E-001; 1.0200E+002; 4.2067E-001; 1.0200E+002; 7.4011E-001; 1.0200E+002; 7.1112E-001; 1.0200E+002; 3.0668E-002;
 1.0300E+002; 1.1479E-004; 1.0300E+002; 2.0781E-002; 1.0300E+002; 1.1737E-001; 1.0300E+002; 4.0916E-001; 1.0300E+002; 7.3784E-001; 1.0300E+002; 7.1251E-001; 1.0300E+002; 2.9647E-002;
 1.0400E+002; 1.1270E-004; 1.0400E+002; 2.0529E-002; 1.0400E+002; 1.1481E-001; 1.0400E+002; 3.9816E-001; 1.0400E+002; 7.3503E-001; 1.0400E+002; 7.1388E-001; 1.0400E+002; 2.8665E-002;
 1.0500E+002; 1.0972E-004; 1.0500E+002; 2.0475E-002; 1.0500E+002; 1.1227E-001; 1.0500E+002; 3.8760E-001; 1.0500E+002; 7.3168E-001; 1.0500E+002; 7.1522E-001; 1.0500E+002; 2.7720E-002;
 1.0600E+002; 1.0665E-004; 1.0600E+002; 2.0446E-002; 1.0600E+002; 1.1039E-001; 1.0600E+002; 3.7737E-001; 1.0600E+002; 7.2777E-001; 1.0600E+002; 7.1654E-001; 1.0600E+002; 2.6810E-002;
 1.0700E+002; 1.0357E-004; 1.0700E+002; 2.0419E-002; 1.0700E+002; 1.0897E-001; 1.0700E+002; 3.6750E-001; 1.0700E+002; 7.2332E-001; 1.0700E+002; 7.1782E-001; 1.0700E+002; 2.5936E-002;
