Time(min)   ;HYD_00mm    ;Time(min)   ;HYD_10mm    ;Time(min)   ;HYD_20mm    ;Time(min)   ;HYD_30mm    ;Time(min)   ;HYD_40mm    ;Time(min)   ;HYD_50mm    ;Time(min)   ;HYD_120mm   ;
 1.1000E+001; 8.9382E-001; 1.1000E+001; 8.3518E-001; 1.1000E+001; 7.9571E-001; 1.1000E+001; 7.6801E-001; 1.1000E+001; 7.4956E-001; 1.1000E+001; 7.3894E-001; 1.1000E+001; 8.9380E-001;
 1.2000E+001; 8.9382E-001; 1.2000E+001; 8.3525E-001; 1.2000E+001; 7.9572E-001; 1.2000E+001; 7.6801E-001; 1.2000E+001; 7.4956E-001; 1.2000E+001; 7.3894E-001; 1.2000E+001; 8.9380E-001;
 1.3000E+001; 8.9383E-001; 1.3000E+001; 8.3535E-001; 1.3000E+001; 7.9574E-001; 1.3000E+001; 7.6801E-001; 1.3000E+001; 7.4956E-001; 1.3000E+001; 7.3894E-001; 1.3000E+001; 8.9380E-001;
 1.4000E+001; 8.9383E-001; 1.4000E+001; 8.3548E-001; 1.4000E+001; 7.9575E-001; 1.4000E+001; 7.6802E-001; 1.4000E+001; 7.4956E-001; 1.4000E+001; 7.3895E-001; 1.4000E+001; 8.9380E-001;
 1.5000E+001; 8.9384E-001; 1.5000E+001; 8.3565E-001; 1.5000E+001; 7.9578E-001; 1.5000E+001; 7.6802E-001; 1.5000E+001; 7.4957E-001; 1.5000E+001; 7.3895E-001; 1.5000E+001; 8.9380E-001;
 1.6000E+001; 8.9385E-001; 1.6000E+001; 8.3587E-001; 1.6000E+001; 7.9581E-001; 1.6000E+001; 7.6803E-001; 1.6000E+001; 7.4957E-001; 1.6000E+001; 7.3895E-001; 1.6000E+001; 8.9380E-001;
 1.7000E+001; 8.9386E-001; 1.7000E+001; 8.3616E-001; 1.7000E+001; 7.9584E-001; 1.7000E+001; 7.6804E-001; 1.7000E+001; 7.4957E-001; 1.7000E+001; 7.3895E-001; 1.7000E+001; 8.9380E-001;
 1.8000E+001; 8.9387E-001; 1.8000E+001; 8.3653E-001; 1.8000E+001; 7.9589E-001; 1.8000E+001; 7.6805E-001; 1.8000E+001; 7.4957E-001; 1.8000E+001; 7.3895E-001; 1.8000E+001; 8.9380E-001;
 1.9000E+001; 8.9388E-001; 1.9000E+001; 8.3700E-001; 1.9000E+001; 7.9594E-001; 1.9000E+001; 7.6806E-001; 1.9000E+001; 7.4958E-001; 1.9000E+001; 7.3895E-001; 1.9000E+001; 8.9380E-001;
 2.0000E+001; 8.9389E-001; 2.0000E+001; 8.3759E-001; 2.0000E+001; 7.9601E-001; 2.0000E+001; 7.6807E-001; 2.0000E+001; 7.4958E-001; 2.0000E+001; 7.3895E-001; 2.0000E+001; 8.9380E-001;
 2.1000E+001; 8.9390E-001; 2.1000E+001; 8.3833E-001; 2.1000E+001; 7.9608E-001; 2.1000E+001; 7.6809E-001; 2.1000E+001; 7.4959E-001; 2.1000E+001; 7.3896E-001; 2.1000E+001; 8.9380E-001;
 2.2000E+001; 8.9391E-001; 2.2000E+001; 8.3923E-001; 2.2000E+001; 7.9618E-001; 2.2000E+001; 7.6811E-001; 2.2000E+001; 7.4959E-001; 2.2000E+001; 7.3896E-001; 2.2000E+001; 8.9380E-001;
 2.3000E+001; 8.9393E-001; 2.3000E+001; 8.4034E-001; 2.3000E+001; 7.9629E-001; 2.3000E+001; 7.6813E-001; 2.3000E+001; 7.4960E-001; 2.3000E+001; 7.3896E-001; 2.3000E+001; 8.9380E-001;
 2.4000E+001; 8.9395E-001; 2.4000E+001; 8.4167E-001; 2.4000E+001; 7.9643E-001; 2.4000E+001; 7.6816E-001; 2.4000E+001; 7.4961E-001; 2.4000E+001; 7.3896E-001; 2.4000E+001; 8.9380E-001;
 2.5000E+001; 8.9396E-001; 2.5000E+001; 8.4327E-001; 2.5000E+001; 7.9659E-001; 2.5000E+001; 7.6819E-001; 2.5000E+001; 7.4962E-001; 2.5000E+001; 7.3897E-001; 2.5000E+001; 8.9380E-001;
 2.6000E+001; 8.9398E-001; 2.6000E+001; 8.4517E-001; 2.6000E+001; 7.9678E-001; 2.6000E+001; 7.6823E-001; 2.6000E+001; 7.4963E-001; 2.6000E+001; 7.3897E-001; 2.6000E+001; 8.9380E-001;
 2.7000E+001; 8.9400E-001; 2.7000E+001; 8.4742E-001; 2.7000E+001; 7.9699E-001; 2.7000E+001; 7.6827E-001; 2.7000E+001; 7.4964E-001; 2.7000E+001; 7.3898E-001; 2.7000E+001; 8.9380E-001;
 2.8000E+001; 8.9403E-001; 2.8000E+001; 8.5004E-001; 2.8000E+001; 7.9725E-001; 2.8000E+001; 7.6832E-001; 2.8000E+001; 7.4965E-001; 2.8000E+001; 7.3898E-001; 2.8000E+001; 8.9380E-001;
 2.9000E+001; 8.9405E-001; 2.9000E+001; 8.5307E-001; 2.9000E+001; 7.9755E-001; 2.9000E+001; 7.6838E-001; 2.9000E+001; 7.4967E-001; 2.9000E+001; 7.3899E-001; 2.9000E+001; 8.9380E-001;
 3.0000E+001; 8.9407E-001; 3.0000E+001; 8.5652E-001; 3.0000E+001; 7.9789E-001; 3.0000E+001; 7.6845E-001; 3.0000E+001; 7.4968E-001; 3.0000E+001; 7.3899E-001; 3.0000E+001; 8.9380E-001;
 3.1000E+001; 8.9410E-001; 3.1000E+001; 8.6037E-001; 3.1000E+001; 7.9829E-001; 3.1000E+001; 7.6852E-001; 3.1000E+001; 7.4970E-001; 3.1000E+001; 7.3900E-001; 3.1000E+001; 8.9380E-001;
 3.2000E+001; 8.9413E-001; 3.2000E+001; 8.6456E-001; 3.2000E+001; 7.9875E-001; 3.2000E+001; 7.6861E-001; 3.2000E+001; 7.4973E-001; 3.2000E+001; 7.3901E-001; 3.2000E+001; 8.9380E-001;
 3.3000E+001; 8.9416E-001; 3.3000E+001; 8.6903E-001; 3.3000E+001; 7.9927E-001; 3.3000E+001; 7.6871E-001; 3.3000E+001; 7.4975E-001; 3.3000E+001; 7.3901E-001; 3.3000E+001; 8.9380E-001;
 3.4000E+001; 8.9419E-001; 3.4000E+001; 8.7366E-001; 3.4000E+001; 7.9986E-001; 3.4000E+001; 7.6883E-001; 3.4000E+001; 7.4978E-001; 3.4000E+001; 7.3902E-001; 3.4000E+001; 8.9380E-001;
 3.5000E+001; 8.9422E-001; 3.5000E+001; 8.7835E-001; 3.5000E+001; 8.0053E-001; 3.5000E+001; 7.6896E-001; 3.5000E+001; 7.4981E-001; 3.5000E+001; 7.3903E-001; 3.5000E+001; 8.9380E-001;
 3.6000E+001; 8.9426E-001; 3.6000E+001; 8.8300E-001; 3.6000E+001; 8.0129E-001; 3.6000E+001; 7.6911E-001; 3.6000E+001; 7.4985E-001; 3.6000E+001; 7.3904E-001; 3.6000E+001; 8.9380E-001;
 3.7000E+001; 8.9429E-001; 3.7000E+001; 8.8751E-001; 3.7000E+001; 8.0213E-001; 3.7000E+001; 7.6928E-001; 3.7000E+001; 7.4989E-001; 3.7000E+001; 7.3906E-001; 3.7000E+001; 8.9380E-001;
 3.8000E+001; 8.9433E-001; 3.8000E+001; 8.9178E-001; 3.8000E+001; 8.0306E-001; 3.8000E+001; 7.6947E-001; 3.8000E+001; 7.4994E-001; 3.8000E+001; 7.3907E-001; 3.8000E+001; 8.9380E-001;
 3.9000E+001; 8.9437E-001; 3.9000E+001; 8.9574E-001; 3.9000E+001; 8.0410E-001; 3.9000E+001; 7.6968E-001; 3.9000E+001; 7.4999E-001; 3.9000E+001; 7.3909E-001; 3.9000E+001; 8.9380E-001;
 4.0000E+001; 8.9441E-001; 4.0000E+001; 8.9929E-001; 4.0000E+001; 8.0524E-001; 4.0000E+001; 7.6992E-001; 4.0000E+001; 7.5005E-001; 4.0000E+001; 7.3911E-001; 4.0000E+001; 8.9380E-001;
 4.1000E+001; 8.9445E-001; 4.1000E+001; 9.0238E-001; 4.1000E+001; 8.0650E-001; 4.1000E+001; 7.7019E-001; 4.1000E+001; 7.5011E-001; 4.1000E+001; 7.3912E-001; 4.1000E+001; 8.9380E-001;
 4.2000E+001; 8.9449E-001; 4.2000E+001; 9.0498E-001; 4.2000E+001; 8.0786E-001; 4.2000E+001; 7.7050E-001; 4.2000E+001; 7.5019E-001; 4.2000E+001; 7.3915E-001; 4.2000E+001; 8.9380E-001;
 4.3000E+001; 8.9454E-001; 4.3000E+001; 9.0708E-001; 4.3000E+001; 8.0935E-001; 4.3000E+001; 7.7083E-001; 4.3000E+001; 7.5027E-001; 4.3000E+001; 7.3917E-001; 4.3000E+001; 8.9380E-001;
 4.4000E+001; 8.9458E-001; 4.4000E+001; 9.0871E-001; 4.4000E+001; 8.1097E-001; 4.4000E+001; 7.7121E-001; 4.4000E+001; 7.5036E-001; 4.4000E+001; 7.3920E-001; 4.4000E+001; 8.9380E-001;
 4.5000E+001; 8.9463E-001; 4.5000E+001; 9.0996E-001; 4.5000E+001; 8.1272E-001; 4.5000E+001; 7.7163E-001; 4.5000E+001; 7.5046E-001; 4.5000E+001; 7.3923E-001; 4.5000E+001; 8.9380E-001;
 4.6000E+001; 8.9468E-001; 4.6000E+001; 9.1090E-001; 4.6000E+001; 8.1461E-001; 4.6000E+001; 7.7209E-001; 4.6000E+001; 7.5057E-001; 4.6000E+001; 7.3926E-001; 4.6000E+001; 8.9380E-001;
 4.7000E+001; 8.9473E-001; 4.7000E+001; 9.1161E-001; 4.7000E+001; 8.1666E-001; 4.7000E+001; 7.7260E-001; 4.7000E+001; 7.5069E-001; 4.7000E+001; 7.3929E-001; 4.7000E+001; 8.9380E-001;
 4.8000E+001; 8.9479E-001; 4.8000E+001; 9.1215E-001; 4.8000E+001; 8.1886E-001; 4.8000E+001; 7.7316E-001; 4.8000E+001; 7.5082E-001; 4.8000E+001; 7.3933E-001; 4.8000E+001; 8.9380E-001;
 4.9000E+001; 8.9484E-001; 4.9000E+001; 9.1257E-001; 4.9000E+001; 8.2124E-001; 4.9000E+001; 7.7378E-001; 4.9000E+001; 7.5097E-001; 4.9000E+001; 7.3937E-001; 4.9000E+001; 8.9380E-001;
 5.0000E+001; 8.9490E-001; 5.0000E+001; 9.1291E-001; 5.0000E+001; 8.2380E-001; 5.0000E+001; 7.7446E-001; 5.0000E+001; 7.5114E-001; 5.0000E+001; 7.3942E-001; 5.0000E+001; 8.9380E-001;
 5.1000E+001; 8.9496E-001; 5.1000E+001; 9.1320E-001; 5.1000E+001; 8.2655E-001; 5.1000E+001; 7.7520E-001; 5.1000E+001; 7.5132E-001; 5.1000E+001; 7.3947E-001; 5.1000E+001; 8.9380E-001;
 5.2000E+001; 8.9501E-001; 5.2000E+001; 9.1343E-001; 5.2000E+001; 8.2949E-001; 5.2000E+001; 7.7601E-001; 5.2000E+001; 7.5151E-001; 5.2000E+001; 7.3953E-001; 5.2000E+001; 8.9380E-001;
 5.3000E+001; 8.9508E-001; 5.3000E+001; 9.1364E-001; 5.3000E+001; 8.3263E-001; 5.3000E+001; 7.7689E-001; 5.3000E+001; 7.5173E-001; 5.3000E+001; 7.3959E-001; 5.3000E+001; 8.9380E-001;
 5.4000E+001; 8.9514E-001; 5.4000E+001; 9.1382E-001; 5.4000E+001; 8.3596E-001; 5.4000E+001; 7.7784E-001; 5.4000E+001; 7.5196E-001; 5.4000E+001; 7.3966E-001; 5.4000E+001; 8.9380E-001;
 5.5000E+001; 8.9520E-001; 5.5000E+001; 9.1399E-001; 5.5000E+001; 8.3947E-001; 5.5000E+001; 7.7887E-001; 5.5000E+001; 7.5222E-001; 5.5000E+001; 7.3973E-001; 5.5000E+001; 8.9380E-001;
 5.6000E+001; 8.9527E-001; 5.6000E+001; 9.1413E-001; 5.6000E+001; 8.4313E-001; 5.6000E+001; 7.7998E-001; 5.6000E+001; 7.5250E-001; 5.6000E+001; 7.3981E-001; 5.6000E+001; 8.9380E-001;
 5.7000E+001; 8.9534E-001; 5.7000E+001; 9.1427E-001; 5.7000E+001; 8.4691E-001; 5.7000E+001; 7.8116E-001; 5.7000E+001; 7.5281E-001; 5.7000E+001; 7.3989E-001; 5.7000E+001; 8.9380E-001;
 5.8000E+001; 8.9541E-001; 5.8000E+001; 9.1440E-001; 5.8000E+001; 8.5077E-001; 5.8000E+001; 7.8243E-001; 5.8000E+001; 7.5314E-001; 5.8000E+001; 7.3999E-001; 5.8000E+001; 8.9380E-001;
 5.9000E+001; 8.9548E-001; 5.9000E+001; 9.1452E-001; 5.9000E+001; 8.5464E-001; 5.9000E+001; 7.8378E-001; 5.9000E+001; 7.5350E-001; 5.9000E+001; 7.4009E-001; 5.9000E+001; 8.9380E-001;
 6.0000E+001; 8.9555E-001; 6.0000E+001; 9.1463E-001; 6.0000E+001; 8.5848E-001; 6.0000E+001; 7.8521E-001; 6.0000E+001; 7.5390E-001; 6.0000E+001; 7.4020E-001; 6.0000E+001; 8.9380E-001;
 6.1000E+001; 8.9562E-001; 6.1000E+001; 9.1474E-001; 6.1000E+001; 8.6223E-001; 6.1000E+001; 7.8673E-001; 6.1000E+001; 7.5432E-001; 6.1000E+001; 7.4032E-001; 6.1000E+001; 8.9380E-001;
 6.2000E+001; 8.9570E-001; 6.2000E+001; 9.1484E-001; 6.2000E+001; 8.6582E-001; 6.2000E+001; 7.8833E-001; 6.2000E+001; 7.5478E-001; 6.2000E+001; 7.4045E-001; 6.2000E+001; 8.9380E-001;
 6.3000E+001; 8.9578E-001; 6.3000E+001; 9.1494E-001; 6.3000E+001; 8.6921E-001; 6.3000E+001; 7.9002E-001; 6.3000E+001; 7.5527E-001; 6.3000E+001; 7.4059E-001; 6.3000E+001; 8.9380E-001;
 6.4000E+001; 8.9586E-001; 6.4000E+001; 9.1503E-001; 6.4000E+001; 8.7236E-001; 6.4000E+001; 7.9179E-001; 6.4000E+001; 7.5581E-001; 6.4000E+001; 7.4074E-001; 6.4000E+001; 8.9380E-001;
 6.5000E+001; 8.9594E-001; 6.5000E+001; 9.1513E-001; 6.5000E+001; 8.7523E-001; 6.5000E+001; 7.9364E-001; 6.5000E+001; 7.5638E-001; 6.5000E+001; 7.4091E-001; 6.5000E+001; 8.9380E-001;
 6.6000E+001; 8.9602E-001; 6.6000E+001; 9.1522E-001; 6.6000E+001; 8.7782E-001; 6.6000E+001; 7.9559E-001; 6.6000E+001; 7.5700E-001; 6.6000E+001; 7.4108E-001; 6.6000E+001; 8.9380E-001;
 6.7000E+001; 8.9610E-001; 6.7000E+001; 9.1530E-001; 6.7000E+001; 8.8011E-001; 6.7000E+001; 7.9761E-001; 6.7000E+001; 7.5766E-001; 6.7000E+001; 7.4127E-001; 6.7000E+001; 8.9380E-001;
 6.8000E+001; 8.9619E-001; 6.8000E+001; 9.1539E-001; 6.8000E+001; 8.8212E-001; 6.8000E+001; 7.9973E-001; 6.8000E+001; 7.5837E-001; 6.8000E+001; 7.4148E-001; 6.8000E+001; 8.9380E-001;
 6.9000E+001; 8.9628E-001; 6.9000E+001; 9.1547E-001; 6.9000E+001; 8.8386E-001; 6.9000E+001; 8.0193E-001; 6.9000E+001; 7.5912E-001; 6.9000E+001; 7.4170E-001; 6.9000E+001; 8.9380E-001;
 7.0000E+001; 8.9636E-001; 7.0000E+001; 9.1556E-001; 7.0000E+001; 8.8537E-001; 7.0000E+001; 8.0421E-001; 7.0000E+001; 7.5993E-001; 7.0000E+001; 7.4193E-001; 7.0000E+001; 8.9380E-001;
 7.1000E+001; 8.9645E-001; 7.1000E+001; 9.1564E-001; 7.1000E+001; 8.8667E-001; 7.1000E+001; 8.0659E-001; 7.1000E+001; 7.6078E-001; 7.1000E+001; 7.4219E-001; 7.1000E+001; 8.9380E-001;
 7.2000E+001; 8.9655E-001; 7.2000E+001; 9.1572E-001; 7.2000E+001; 8.8778E-001; 7.2000E+001; 8.0905E-001; 7.2000E+001; 7.6170E-001; 7.2000E+001; 7.4246E-001; 7.2000E+001; 8.9380E-001;
 7.3000E+001; 8.9664E-001; 7.3000E+001; 9.1580E-001; 7.3000E+001; 8.8875E-001; 7.3000E+001; 8.1160E-001; 7.3000E+001; 7.6266E-001; 7.3000E+001; 7.4275E-001; 7.3000E+001; 8.9380E-001;
 7.4000E+001; 8.9674E-001; 7.4000E+001; 9.1588E-001; 7.4000E+001; 8.8959E-001; 7.4000E+001; 8.1424E-001; 7.4000E+001; 7.6368E-001; 7.4000E+001; 7.4306E-001; 7.4000E+001; 8.9380E-001;
 7.5000E+001; 8.9683E-001; 7.5000E+001; 9.1597E-001; 7.5000E+001; 8.9032E-001; 7.5000E+001; 8.1695E-001; 7.5000E+001; 7.6476E-001; 7.5000E+001; 7.4340E-001; 7.5000E+001; 8.9380E-001;
 7.6000E+001; 8.9693E-001; 7.6000E+001; 9.1605E-001; 7.6000E+001; 8.9097E-001; 7.6000E+001; 8.1974E-001; 7.6000E+001; 7.6590E-001; 7.6000E+001; 7.4375E-001; 7.6000E+001; 8.9380E-001;
 7.7000E+001; 8.9703E-001; 7.7000E+001; 9.1613E-001; 7.7000E+001; 8.9154E-001; 7.7000E+001; 8.2260E-001; 7.7000E+001; 7.6710E-001; 7.7000E+001; 7.4413E-001; 7.7000E+001; 8.9380E-001;
 7.8000E+001; 8.9713E-001; 7.8000E+001; 9.1621E-001; 7.8000E+001; 8.9205E-001; 7.8000E+001; 8.2552E-001; 7.8000E+001; 7.6835E-001; 7.8000E+001; 7.4454E-001; 7.8000E+001; 8.9380E-001;
 7.9000E+001; 8.9724E-001; 7.9000E+001; 9.1629E-001; 7.9000E+001; 8.9252E-001; 7.9000E+001; 8.2849E-001; 7.9000E+001; 7.6967E-001; 7.9000E+001; 7.4497E-001; 7.9000E+001; 8.9380E-001;
 8.0000E+001; 8.9734E-001; 8.0000E+001; 9.1637E-001; 8.0000E+001; 8.9294E-001; 8.0000E+001; 8.3149E-001; 8.0000E+001; 7.7105E-001; 8.0000E+001; 7.4543E-001; 8.0000E+001; 8.9380E-001;
 8.1000E+001; 8.9745E-001; 8.1000E+001; 9.1645E-001; 8.1000E+001; 8.9333E-001; 8.1000E+001; 8.3451E-001; 8.1000E+001; 7.7248E-001; 8.1000E+001; 7.4592E-001; 8.1000E+001; 8.9380E-001;
 8.2000E+001; 8.9755E-001; 8.2000E+001; 9.1653E-001; 8.2000E+001; 8.9369E-001; 8.2000E+001; 8.3754E-001; 8.2000E+001; 7.7397E-001; 8.2000E+001; 7.4644E-001; 8.2000E+001; 8.9380E-001;
 8.3000E+001; 8.9766E-001; 8.3000E+001; 9.1661E-001; 8.3000E+001; 8.9402E-001; 8.3000E+001; 8.4054E-001; 8.3000E+001; 7.7553E-001; 8.3000E+001; 7.4699E-001; 8.3000E+001; 8.9380E-001;
 8.4000E+001; 8.9778E-001; 8.4000E+001; 9.1670E-001; 8.4000E+001; 8.9434E-001; 8.4000E+001; 8.4351E-001; 8.4000E+001; 7.7714E-001; 8.4000E+001; 7.4757E-001; 8.4000E+001; 8.9380E-001;
 8.5000E+001; 8.9789E-001; 8.5000E+001; 9.1678E-001; 8.5000E+001; 8.9463E-001; 8.5000E+001; 8.4643E-001; 8.5000E+001; 7.7880E-001; 8.5000E+001; 7.4819E-001; 8.5000E+001; 8.9380E-001;
 8.6000E+001; 8.9800E-001; 8.6000E+001; 9.1686E-001; 8.6000E+001; 8.9491E-001; 8.6000E+001; 8.4927E-001; 8.6000E+001; 7.8053E-001; 8.6000E+001; 7.4884E-001; 8.6000E+001; 8.9380E-001;
 8.7000E+001; 8.9812E-001; 8.7000E+001; 9.1695E-001; 8.7000E+001; 8.9517E-001; 8.7000E+001; 8.5203E-001; 8.7000E+001; 7.8231E-001; 8.7000E+001; 7.4953E-001; 8.7000E+001; 8.9380E-001;
 8.8000E+001; 8.9824E-001; 8.8000E+001; 9.1703E-001; 8.8000E+001; 8.9543E-001; 8.8000E+001; 8.5468E-001; 8.8000E+001; 7.8414E-001; 8.8000E+001; 7.5026E-001; 8.8000E+001; 8.9380E-001;
 8.9000E+001; 8.9835E-001; 8.9000E+001; 9.1712E-001; 8.9000E+001; 8.9567E-001; 8.9000E+001; 8.5722E-001; 8.9000E+001; 7.8603E-001; 8.9000E+001; 7.5102E-001; 8.9000E+001; 8.9380E-001;
 9.0000E+001; 8.9847E-001; 9.0000E+001; 9.1720E-001; 9.0000E+001; 8.9590E-001; 9.0000E+001; 8.5964E-001; 9.0000E+001; 7.8797E-001; 9.0000E+001; 7.5182E-001; 9.0000E+001; 8.9380E-001;
 9.1000E+001; 8.9860E-001; 9.1000E+001; 9.1729E-001; 9.1000E+001; 8.9613E-001; 9.1000E+001; 8.6193E-001; 9.1000E+001; 7.8996E-001; 9.1000E+001; 7.5266E-001; 9.1000E+001; 8.9380E-001;
 9.2000E+001; 8.9872E-001; 9.2000E+001; 9.1738E-001; 9.2000E+001; 8.9634E-001; 9.2000E+001; 8.6409E-001; 9.2000E+001; 7.9200E-001; 9.2000E+001; 7.5355E-001; 9.2000E+001; 8.9380E-001;
 9.3000E+001; 8.9885E-001; 9.3000E+001; 9.1747E-001; 9.3000E+001; 8.9655E-001; 9.3000E+001; 8.6612E-001; 9.3000E+001; 7.9409E-001; 9.3000E+001; 7.5447E-001; 9.3000E+001; 8.9380E-001;
 9.4000E+001; 8.9897E-001; 9.4000E+001; 9.1755E-001; 9.4000E+001; 8.9676E-001; 9.4000E+001; 8.6802E-001; 9.4000E+001; 7.9623E-001; 9.4000E+001; 7.5544E-001; 9.4000E+001; 8.9380E-001;
 9.5000E+001; 8.9910E-001; 9.5000E+001; 9.1764E-001; 9.5000E+001; 8.9696E-001; 9.5000E+001; 8.6980E-001; 9.5000E+001; 7.9842E-001; 9.5000E+001; 7.5645E-001; 9.5000E+001; 8.9380E-001;
 9.6000E+001; 8.9923E-001; 9.6000E+001; 9.1774E-001; 9.6000E+001; 8.9716E-001; 9.6000E+001; 8.7146E-001; 9.6000E+001; 8.0065E-001; 9.6000E+001; 7.5751E-001; 9.6000E+001; 8.9380E-001;
 9.7000E+001; 8.9936E-001; 9.7000E+001; 9.1783E-001; 9.7000E+001; 8.9735E-001; 9.7000E+001; 8.7300E-001; 9.7000E+001; 8.0292E-001; 9.7000E+001; 7.5860E-001; 9.7000E+001; 8.9380E-001;
 9.8000E+001; 8.9949E-001; 9.8000E+001; 9.1792E-001; 9.8000E+001; 8.9754E-001; 9.8000E+001; 8.7444E-001; 9.8000E+001; 8.0523E-001; 9.8000E+001; 7.5974E-001; 9.8000E+001; 8.9380E-001;
 9.9000E+001; 8.9963E-001; 9.9000E+001; 9.1801E-001; 9.9000E+001; 8.9773E-001; 9.9000E+001; 8.7579E-001; 9.9000E+001; 8.0758E-001; 9.9000E+001; 7.6093E-001; 9.9000E+001; 8.9380E-001;
 1.0000E+002; 8.9976E-001; 1.0000E+002; 9.1811E-001; 1.0000E+002; 8.9792E-001; 1.0000E+002; 8.7705E-001; 1.0000E+002; 8.0996E-001; 1.0000E+002; 7.6215E-001; 1.0000E+002; 8.9380E-001;
 1.0100E+002; 8.9990E-001; 1.0100E+002; 9.1821E-001; 1.0100E+002; 8.9810E-001; 1.0100E+002; 8.7822E-001; 1.0100E+002; 8.1237E-001; 1.0100E+002; 7.6342E-001; 1.0100E+002; 8.9380E-001;
 1.0200E+002; 9.0004E-001; 1.0200E+002; 9.1830E-001; 1.0200E+002; 8.9828E-001; 1.0200E+002; 8.7933E-001; 1.0200E+002; 8.1481E-001; 1.0200E+002; 7.6474E-001; 1.0200E+002; 8.9381E-001;
 1.0300E+002; 9.0018E-001; 1.0300E+002; 9.1840E-001; 1.0300E+002; 8.9846E-001; 1.0300E+002; 8.8036E-001; 1.0300E+002; 8.1728E-001; 1.0300E+002; 7.6609E-001; 1.0300E+002; 8.9381E-001;
 1.0400E+002; 9.0032E-001; 1.0400E+002; 9.1850E-001; 1.0400E+002; 8.9864E-001; 1.0400E+002; 8.8134E-001; 1.0400E+002; 8.1976E-001; 1.0400E+002; 7.6749E-001; 1.0400E+002; 8.9381E-001;
 1.0500E+002; 9.0047E-001; 1.0500E+002; 9.1860E-001; 1.0500E+002; 8.9882E-001; 1.0500E+002; 8.8226E-001; 1.0500E+002; 8.2226E-001; 1.0500E+002; 7.6893E-001; 1.0500E+002; 8.9381E-001;
 1.0600E+002; 9.0061E-001; 1.0600E+002; 9.1870E-001; 1.0600E+002; 8.9899E-001; 1.0600E+002; 8.8313E-001; 1.0600E+002; 8.2477E-001; 1.0600E+002; 7.7040E-001; 1.0600E+002; 8.9381E-001;
 1.0700E+002; 9.0076E-001; 1.0700E+002; 9.1880E-001; 1.0700E+002; 8.9917E-001; 1.0700E+002; 8.8396E-001; 1.0700E+002; 8.2729E-001; 1.0700E+002; 7.7192E-001; 1.0700E+002; 8.9381E-001;
