Time(min)   ;HYD_00mm    ;Time(min)   ;HYD_10mm    ;Time(min)   ;HYD_20mm    ;Time(min)   ;HYD_30mm    ;Time(min)   ;HYD_40mm    ;Time(min)   ;HYD_50mm    ;Time(min)   ;HYD_120mm   ;
 9.4000E+001; 8.9858E-001; 9.4000E+001; 8.9005E-001; 9.4000E+001; 8.9405E-001; 9.4000E+001; 9.0024E-001; 9.4000E+001; 8.7126E-001; 9.4000E+001; 8.3182E-001; 9.4000E+001; 8.9341E-001;
 9.5000E+001; 8.9871E-001; 9.5000E+001; 8.9015E-001; 9.5000E+001; 8.9414E-001; 9.5000E+001; 9.0053E-001; 9.5000E+001; 8.7359E-001; 9.5000E+001; 8.3288E-001; 9.5000E+001; 8.9341E-001;
 9.6000E+001; 8.9884E-001; 9.6000E+001; 8.9025E-001; 9.6000E+001; 8.9424E-001; 9.6000E+001; 9.0080E-001; 9.6000E+001; 8.7592E-001; 9.6000E+001; 8.3399E-001; 9.6000E+001; 8.9341E-001;
 9.7000E+001; 8.9897E-001; 9.7000E+001; 8.9035E-001; 9.7000E+001; 8.9433E-001; 9.7000E+001; 9.0105E-001; 9.7000E+001; 8.7824E-001; 9.7000E+001; 8.3515E-001; 9.7000E+001; 8.9341E-001;
 9.8000E+001; 8.9910E-001; 9.8000E+001; 8.9046E-001; 9.8000E+001; 8.9443E-001; 9.8000E+001; 9.0129E-001; 9.8000E+001; 8.8053E-001; 9.8000E+001; 8.3636E-001; 9.8000E+001; 8.9341E-001;
 9.9000E+001; 8.9923E-001; 9.9000E+001; 8.9056E-001; 9.9000E+001; 8.9452E-001; 9.9000E+001; 9.0152E-001; 9.9000E+001; 8.8278E-001; 9.9000E+001; 8.3763E-001; 9.9000E+001; 8.9342E-001;
 1.0000E+002; 8.9937E-001; 1.0000E+002; 8.9067E-001; 1.0000E+002; 8.9462E-001; 1.0000E+002; 9.0174E-001; 1.0000E+002; 8.8499E-001; 1.0000E+002; 8.3896E-001; 1.0000E+002; 8.9342E-001;
 1.0100E+002; 8.9951E-001; 1.0100E+002; 8.9078E-001; 1.0100E+002; 8.9472E-001; 1.0100E+002; 9.0194E-001; 1.0100E+002; 8.8713E-001; 1.0100E+002; 8.4034E-001; 1.0100E+002; 8.9342E-001;
 1.0200E+002; 8.9964E-001; 1.0200E+002; 8.9090E-001; 1.0200E+002; 8.9482E-001; 1.0200E+002; 9.0214E-001; 1.0200E+002; 8.8920E-001; 1.0200E+002; 8.4178E-001; 1.0200E+002; 8.9342E-001;
 1.0300E+002; 8.9978E-001; 1.0300E+002; 8.9101E-001; 1.0300E+002; 8.9492E-001; 1.0300E+002; 9.0234E-001; 1.0300E+002; 8.9119E-001; 1.0300E+002; 8.4328E-001; 1.0300E+002; 8.9342E-001;
 1.0400E+002; 8.9992E-001; 1.0400E+002; 8.9113E-001; 1.0400E+002; 8.9502E-001; 1.0400E+002; 9.0253E-001; 1.0400E+002; 8.9309E-001; 1.0400E+002; 8.4483E-001; 1.0400E+002; 8.9342E-001;
 1.0500E+002; 9.0007E-001; 1.0500E+002; 8.9125E-001; 1.0500E+002; 8.9512E-001; 1.0500E+002; 9.0271E-001; 1.0500E+002; 8.9490E-001; 1.0500E+002; 8.4644E-001; 1.0500E+002; 8.9342E-001;
 1.0600E+002; 9.0021E-001; 1.0600E+002; 8.9137E-001; 1.0600E+002; 8.9523E-001; 1.0600E+002; 9.0288E-001; 1.0600E+002; 8.9662E-001; 1.0600E+002; 8.4811E-001; 1.0600E+002; 8.9342E-001;
 1.0700E+002; 9.0036E-001; 1.0700E+002; 8.9149E-001; 1.0700E+002; 8.9533E-001; 1.0700E+002; 9.0306E-001; 1.0700E+002; 8.9824E-001; 1.0700E+002; 8.4983E-001; 1.0700E+002; 8.9342E-001;
 1.0800E+002; 9.0050E-001; 1.0800E+002; 8.9161E-001; 1.0800E+002; 8.9544E-001; 1.0800E+002; 9.0323E-001; 1.0800E+002; 8.9976E-001; 1.0800E+002; 8.5160E-001; 1.0800E+002; 8.9342E-001;
 1.0900E+002; 9.0065E-001; 1.0900E+002; 8.9174E-001; 1.0900E+002; 8.9555E-001; 1.0900E+002; 9.0340E-001; 1.0900E+002; 9.0118E-001; 1.0900E+002; 8.5343E-001; 1.0900E+002; 8.9342E-001;
 1.1000E+002; 9.0080E-001; 1.1000E+002; 8.9187E-001; 1.1000E+002; 8.9566E-001; 1.1000E+002; 9.0357E-001; 1.1000E+002; 9.0251E-001; 1.1000E+002; 8.5531E-001; 1.1000E+002; 8.9342E-001;
 1.1100E+002; 9.0095E-001; 1.1100E+002; 8.9200E-001; 1.1100E+002; 8.9577E-001; 1.1100E+002; 9.0373E-001; 1.1100E+002; 9.0375E-001; 1.1100E+002; 8.5724E-001; 1.1100E+002; 8.9342E-001;
 1.1200E+002; 9.0111E-001; 1.1200E+002; 8.9213E-001; 1.1200E+002; 8.9589E-001; 1.1200E+002; 9.0390E-001; 1.1200E+002; 9.0490E-001; 1.1200E+002; 8.5922E-001; 1.1200E+002; 8.9342E-001;
 1.1300E+002; 9.0126E-001; 1.1300E+002; 8.9227E-001; 1.1300E+002; 8.9601E-001; 1.1300E+002; 9.0407E-001; 1.1300E+002; 9.0598E-001; 1.1300E+002; 8.6125E-001; 1.1300E+002; 8.9342E-001;
 1.1400E+002; 9.0142E-001; 1.1400E+002; 8.9240E-001; 1.1400E+002; 8.9613E-001; 1.1400E+002; 9.0423E-001; 1.1400E+002; 9.0698E-001; 1.1400E+002; 8.6332E-001; 1.1400E+002; 8.9342E-001;
 1.1500E+002; 9.0157E-001; 1.1500E+002; 8.9254E-001; 1.1500E+002; 8.9625E-001; 1.1500E+002; 9.0440E-001; 1.1500E+002; 9.0792E-001; 1.1500E+002; 8.6544E-001; 1.1500E+002; 8.9342E-001;
 1.1600E+002; 9.0173E-001; 1.1600E+002; 8.9268E-001; 1.1600E+002; 8.9637E-001; 1.1600E+002; 9.0457E-001; 1.1600E+002; 9.0881E-001; 1.1600E+002; 8.6760E-001; 1.1600E+002; 8.9342E-001;
 1.1700E+002; 9.0189E-001; 1.1700E+002; 8.9282E-001; 1.1700E+002; 8.9649E-001; 1.1700E+002; 9.0474E-001; 1.1700E+002; 9.0965E-001; 1.1700E+002; 8.6979E-001; 1.1700E+002; 8.9342E-001;
 1.1800E+002; 9.0206E-001; 1.1800E+002; 8.9297E-001; 1.1800E+002; 8.9662E-001; 1.1800E+002; 9.0490E-001; 1.1800E+002; 9.1045E-001; 1.1800E+002; 8.7201E-001; 1.1800E+002; 8.9342E-001;
 1.1900E+002; 9.0222E-001; 1.1900E+002; 8.9312E-001; 1.1900E+002; 8.9675E-001; 1.1900E+002; 9.0508E-001; 1.1900E+002; 9.1122E-001; 1.1900E+002; 8.7424E-001; 1.1900E+002; 8.9342E-001;
 1.2000E+002; 9.0238E-001; 1.2000E+002; 8.9327E-001; 1.2000E+002; 8.9688E-001; 1.2000E+002; 9.0525E-001; 1.2000E+002; 9.1196E-001; 1.2000E+002; 8.7648E-001; 1.2000E+002; 8.9342E-001;
 1.2100E+002; 9.0255E-001; 1.2100E+002; 8.9342E-001; 1.2100E+002; 8.9702E-001; 1.2100E+002; 9.0542E-001; 1.2100E+002; 9.1267E-001; 1.2100E+002; 8.7873E-001; 1.2100E+002; 8.9342E-001;
 1.2200E+002; 9.0272E-001; 1.2200E+002; 8.9357E-001; 1.2200E+002; 8.9716E-001; 1.2200E+002; 9.0560E-001; 1.2200E+002; 9.1337E-001; 1.2200E+002; 8.8099E-001; 1.2200E+002; 8.9342E-001;
 1.2300E+002; 9.0289E-001; 1.2300E+002; 8.9373E-001; 1.2300E+002; 8.9730E-001; 1.2300E+002; 9.0578E-001; 1.2300E+002; 9.1405E-001; 1.2300E+002; 8.8324E-001; 1.2300E+002; 8.9342E-001;
 1.2400E+002; 9.0306E-001; 1.2400E+002; 8.9388E-001; 1.2400E+002; 8.9744E-001; 1.2400E+002; 9.0596E-001; 1.2400E+002; 9.1472E-001; 1.2400E+002; 8.8549E-001; 1.2400E+002; 8.9342E-001;
 1.2500E+002; 9.0323E-001; 1.2500E+002; 8.9404E-001; 1.2500E+002; 8.9758E-001; 1.2500E+002; 9.0615E-001; 1.2500E+002; 9.1538E-001; 1.2500E+002; 8.8773E-001; 1.2500E+002; 8.9342E-001;
 1.2600E+002; 9.0340E-001; 1.2600E+002; 8.9420E-001; 1.2600E+002; 8.9773E-001; 1.2600E+002; 9.0634E-001; 1.2600E+002; 9.1603E-001; 1.2600E+002; 8.8997E-001; 1.2600E+002; 8.9342E-001;
 1.2700E+002; 9.0358E-001; 1.2700E+002; 8.9437E-001; 1.2700E+002; 8.9788E-001; 1.2700E+002; 9.0653E-001; 1.2700E+002; 9.1669E-001; 1.2700E+002; 8.9220E-001; 1.2700E+002; 8.9343E-001;
 1.2800E+002; 9.0375E-001; 1.2800E+002; 8.9453E-001; 1.2800E+002; 8.9803E-001; 1.2800E+002; 9.0673E-001; 1.2800E+002; 9.1734E-001; 1.2800E+002; 8.9441E-001; 1.2800E+002; 8.9343E-001;
 1.2900E+002; 9.0393E-001; 1.2900E+002; 8.9470E-001; 1.2900E+002; 8.9818E-001; 1.2900E+002; 9.0693E-001; 1.2900E+002; 9.1800E-001; 1.2900E+002; 8.9660E-001; 1.2900E+002; 8.9343E-001;
 1.3000E+002; 9.0411E-001; 1.3000E+002; 8.9487E-001; 1.3000E+002; 8.9834E-001; 1.3000E+002; 9.0713E-001; 1.3000E+002; 9.1867E-001; 1.3000E+002; 8.9878E-001; 1.3000E+002; 8.9343E-001;
 1.3100E+002; 9.0429E-001; 1.3100E+002; 8.9504E-001; 1.3100E+002; 8.9850E-001; 1.3100E+002; 9.0734E-001; 1.3100E+002; 9.1934E-001; 1.3100E+002; 9.0094E-001; 1.3100E+002; 8.9343E-001;
 1.3200E+002; 9.0447E-001; 1.3200E+002; 8.9521E-001; 1.3200E+002; 8.9866E-001; 1.3200E+002; 9.0755E-001; 1.3200E+002; 9.2002E-001; 1.3200E+002; 9.0308E-001; 1.3200E+002; 8.9343E-001;
 1.3300E+002; 9.0466E-001; 1.3300E+002; 8.9539E-001; 1.3300E+002; 8.9882E-001; 1.3300E+002; 9.0777E-001; 1.3300E+002; 9.2070E-001; 1.3300E+002; 9.0519E-001; 1.3300E+002; 8.9343E-001;
 1.3400E+002; 9.0484E-001; 1.3400E+002; 8.9556E-001; 1.3400E+002; 8.9899E-001; 1.3400E+002; 9.0798E-001; 1.3400E+002; 9.2139E-001; 1.3400E+002; 9.0729E-001; 1.3400E+002; 8.9343E-001;
 1.3500E+002; 9.0502E-001; 1.3500E+002; 8.9574E-001; 1.3500E+002; 8.9916E-001; 1.3500E+002; 9.0821E-001; 1.3500E+002; 9.2209E-001; 1.3500E+002; 9.0935E-001; 1.3500E+002; 8.9343E-001;
 1.3600E+002; 9.0521E-001; 1.3600E+002; 8.9591E-001; 1.3600E+002; 8.9932E-001; 1.3600E+002; 9.0843E-001; 1.3600E+002; 9.2279E-001; 1.3600E+002; 9.1140E-001; 1.3600E+002; 8.9343E-001;
 1.3700E+002; 9.0540E-001; 1.3700E+002; 8.9609E-001; 1.3700E+002; 8.9949E-001; 1.3700E+002; 9.0865E-001; 1.3700E+002; 9.2348E-001; 1.3700E+002; 9.1342E-001; 1.3700E+002; 8.9343E-001;
 1.3800E+002; 9.0558E-001; 1.3800E+002; 8.9627E-001; 1.3800E+002; 8.9966E-001; 1.3800E+002; 9.0888E-001; 1.3800E+002; 9.2418E-001; 1.3800E+002; 9.1541E-001; 1.3800E+002; 8.9343E-001;
 1.3900E+002; 9.0577E-001; 1.3900E+002; 8.9645E-001; 1.3900E+002; 8.9984E-001; 1.3900E+002; 9.0911E-001; 1.3900E+002; 9.2488E-001; 1.3900E+002; 9.1739E-001; 1.3900E+002; 8.9343E-001;
 1.4000E+002; 9.0596E-001; 1.4000E+002; 8.9663E-001; 1.4000E+002; 9.0001E-001; 1.4000E+002; 9.0934E-001; 1.4000E+002; 9.2558E-001; 1.4000E+002; 9.1934E-001; 1.4000E+002; 8.9343E-001;
 1.4100E+002; 9.0615E-001; 1.4100E+002; 8.9681E-001; 1.4100E+002; 9.0018E-001; 1.4100E+002; 9.0957E-001; 1.4100E+002; 9.2626E-001; 1.4100E+002; 9.2127E-001; 1.4100E+002; 8.9343E-001;
 1.4200E+002; 9.0634E-001; 1.4200E+002; 8.9699E-001; 1.4200E+002; 9.0036E-001; 1.4200E+002; 9.0981E-001; 1.4200E+002; 9.2694E-001; 1.4200E+002; 9.2317E-001; 1.4200E+002; 8.9344E-001;
 1.4300E+002; 9.0653E-001; 1.4300E+002; 8.9718E-001; 1.4300E+002; 9.0054E-001; 1.4300E+002; 9.1004E-001; 1.4300E+002; 9.2762E-001; 1.4300E+002; 9.2506E-001; 1.4300E+002; 8.9344E-001;
 1.4400E+002; 9.0672E-001; 1.4400E+002; 8.9736E-001; 1.4400E+002; 9.0072E-001; 1.4400E+002; 9.1028E-001; 1.4400E+002; 9.2828E-001; 1.4400E+002; 9.2692E-001; 1.4400E+002; 8.9344E-001;
 1.4500E+002; 9.0691E-001; 1.4500E+002; 8.9755E-001; 1.4500E+002; 9.0090E-001; 1.4500E+002; 9.1052E-001; 1.4500E+002; 9.2894E-001; 1.4500E+002; 9.2877E-001; 1.4500E+002; 8.9344E-001;
 1.4600E+002; 9.0710E-001; 1.4600E+002; 8.9774E-001; 1.4600E+002; 9.0108E-001; 1.4600E+002; 9.1075E-001; 1.4600E+002; 9.2958E-001; 1.4600E+002; 9.3059E-001; 1.4600E+002; 8.9344E-001;
 1.4700E+002; 9.0729E-001; 1.4700E+002; 8.9793E-001; 1.4700E+002; 9.0126E-001; 1.4700E+002; 9.1099E-001; 1.4700E+002; 9.3021E-001; 1.4700E+002; 9.3239E-001; 1.4700E+002; 8.9344E-001;
 1.4800E+002; 9.0748E-001; 1.4800E+002; 8.9812E-001; 1.4800E+002; 9.0145E-001; 1.4800E+002; 9.1123E-001; 1.4800E+002; 9.3084E-001; 1.4800E+002; 9.3418E-001; 1.4800E+002; 8.9344E-001;
 1.4900E+002; 9.0768E-001; 1.4900E+002; 8.9831E-001; 1.4900E+002; 9.0163E-001; 1.4900E+002; 9.1147E-001; 1.4900E+002; 9.3145E-001; 1.4900E+002; 9.3594E-001; 1.4900E+002; 8.9344E-001;
 1.5000E+002; 9.0787E-001; 1.5000E+002; 8.9850E-001; 1.5000E+002; 9.0182E-001; 1.5000E+002; 9.1171E-001; 1.5000E+002; 9.3205E-001; 1.5000E+002; 9.3768E-001; 1.5000E+002; 8.9344E-001;
 1.5100E+002; 9.0806E-001; 1.5100E+002; 8.9869E-001; 1.5100E+002; 9.0201E-001; 1.5100E+002; 9.1195E-001; 1.5100E+002; 9.3263E-001; 1.5100E+002; 9.3940E-001; 1.5100E+002; 8.9344E-001;
 1.5200E+002; 9.0826E-001; 1.5200E+002; 8.9889E-001; 1.5200E+002; 9.0220E-001; 1.5200E+002; 9.1219E-001; 1.5200E+002; 9.3321E-001; 1.5200E+002; 9.4109E-001; 1.5200E+002; 8.9345E-001;
 1.5300E+002; 9.0845E-001; 1.5300E+002; 8.9908E-001; 1.5300E+002; 9.0239E-001; 1.5300E+002; 9.1243E-001; 1.5300E+002; 9.3377E-001; 1.5300E+002; 9.4276E-001; 1.5300E+002; 8.9345E-001;
 1.5400E+002; 9.0865E-001; 1.5400E+002; 8.9928E-001; 1.5400E+002; 9.0258E-001; 1.5400E+002; 9.1267E-001; 1.5400E+002; 9.3432E-001; 1.5400E+002; 9.4441E-001; 1.5400E+002; 8.9345E-001;
 1.5500E+002; 9.0884E-001; 1.5500E+002; 8.9948E-001; 1.5500E+002; 9.0277E-001; 1.5500E+002; 9.1292E-001; 1.5500E+002; 9.3486E-001; 1.5500E+002; 9.4603E-001; 1.5500E+002; 8.9345E-001;
 1.5600E+002; 9.0904E-001; 1.5600E+002; 8.9967E-001; 1.5600E+002; 9.0297E-001; 1.5600E+002; 9.1316E-001; 1.5600E+002; 9.3539E-001; 1.5600E+002; 9.4762E-001; 1.5600E+002; 8.9345E-001;
 1.5700E+002; 9.0923E-001; 1.5700E+002; 8.9987E-001; 1.5700E+002; 9.0316E-001; 1.5700E+002; 9.1340E-001; 1.5700E+002; 9.3591E-001; 1.5700E+002; 9.4918E-001; 1.5700E+002; 8.9345E-001;
 1.5800E+002; 9.0943E-001; 1.5800E+002; 9.0007E-001; 1.5800E+002; 9.0336E-001; 1.5800E+002; 9.1364E-001; 1.5800E+002; 9.3641E-001; 1.5800E+002; 9.5071E-001; 1.5800E+002; 8.9345E-001;
 1.5900E+002; 9.0963E-001; 1.5900E+002; 9.0027E-001; 1.5900E+002; 9.0355E-001; 1.5900E+002; 9.1389E-001; 1.5900E+002; 9.3691E-001; 1.5900E+002; 9.5222E-001; 1.5900E+002; 8.9345E-001;
 1.6000E+002; 9.0982E-001; 1.6000E+002; 9.0047E-001; 1.6000E+002; 9.0375E-001; 1.6000E+002; 9.1413E-001; 1.6000E+002; 9.3739E-001; 1.6000E+002; 9.5368E-001; 1.6000E+002; 8.9346E-001;
 1.6100E+002; 9.1002E-001; 1.6100E+002; 9.0068E-001; 1.6100E+002; 9.0395E-001; 1.6100E+002; 9.1437E-001; 1.6100E+002; 9.3787E-001; 1.6100E+002; 9.5512E-001; 1.6100E+002; 8.9346E-001;
 1.6200E+002; 9.1022E-001; 1.6200E+002; 9.0088E-001; 1.6200E+002; 9.0415E-001; 1.6200E+002; 9.1462E-001; 1.6200E+002; 9.3833E-001; 1.6200E+002; 9.5651E-001; 1.6200E+002; 8.9346E-001;
 1.6300E+002; 9.1042E-001; 1.6300E+002; 9.0108E-001; 1.6300E+002; 9.0435E-001; 1.6300E+002; 9.1486E-001; 1.6300E+002; 9.3878E-001; 1.6300E+002; 9.5787E-001; 1.6300E+002; 8.9346E-001;
 1.6400E+002; 9.1061E-001; 1.6400E+002; 9.0129E-001; 1.6400E+002; 9.0455E-001; 1.6400E+002; 9.1510E-001; 1.6400E+002; 9.3923E-001; 1.6400E+002; 9.5919E-001; 1.6400E+002; 8.9346E-001;
 1.6500E+002; 9.1081E-001; 1.6500E+002; 9.0149E-001; 1.6500E+002; 9.0476E-001; 1.6500E+002; 9.1534E-001; 1.6500E+002; 9.3967E-001; 1.6500E+002; 9.6048E-001; 1.6500E+002; 8.9346E-001;
 1.6600E+002; 9.1101E-001; 1.6600E+002; 9.0170E-001; 1.6600E+002; 9.0496E-001; 1.6600E+002; 9.1559E-001; 1.6600E+002; 9.4009E-001; 1.6600E+002; 9.6172E-001; 1.6600E+002; 8.9347E-001;
 1.6700E+002; 9.1121E-001; 1.6700E+002; 9.0191E-001; 1.6700E+002; 9.0517E-001; 1.6700E+002; 9.1583E-001; 1.6700E+002; 9.4051E-001; 1.6700E+002; 9.6291E-001; 1.6700E+002; 8.9347E-001;
 1.6800E+002; 9.1141E-001; 1.6800E+002; 9.0211E-001; 1.6800E+002; 9.0537E-001; 1.6800E+002; 9.1607E-001; 1.6800E+002; 9.4092E-001; 1.6800E+002; 9.6407E-001; 1.6800E+002; 8.9347E-001;
 1.6900E+002; 9.1161E-001; 1.6900E+002; 9.0232E-001; 1.6900E+002; 9.0558E-001; 1.6900E+002; 9.1632E-001; 1.6900E+002; 9.4132E-001; 1.6900E+002; 9.6518E-001; 1.6900E+002; 8.9347E-001;
 1.7000E+002; 9.1181E-001; 1.7000E+002; 9.0253E-001; 1.7000E+002; 9.0578E-001; 1.7000E+002; 9.1656E-001; 1.7000E+002; 9.4171E-001; 1.7000E+002; 9.6625E-001; 1.7000E+002; 8.9347E-001;
 1.7100E+002; 9.1201E-001; 1.7100E+002; 9.0274E-001; 1.7100E+002; 9.0599E-001; 1.7100E+002; 9.1680E-001; 1.7100E+002; 9.4210E-001; 1.7100E+002; 9.6728E-001; 1.7100E+002; 8.9347E-001;
 1.7200E+002; 9.1221E-001; 1.7200E+002; 9.0295E-001; 1.7200E+002; 9.0620E-001; 1.7200E+002; 9.1704E-001; 1.7200E+002; 9.4248E-001; 1.7200E+002; 9.6826E-001; 1.7200E+002; 8.9348E-001;
 1.7300E+002; 9.1241E-001; 1.7300E+002; 9.0316E-001; 1.7300E+002; 9.0641E-001; 1.7300E+002; 9.1728E-001; 1.7300E+002; 9.4285E-001; 1.7300E+002; 9.6920E-001; 1.7300E+002; 8.9348E-001;
 1.7400E+002; 9.1261E-001; 1.7400E+002; 9.0338E-001; 1.7400E+002; 9.0662E-001; 1.7400E+002; 9.1753E-001; 1.7400E+002; 9.4321E-001; 1.7400E+002; 9.7010E-001; 1.7400E+002; 8.9348E-001;
 1.7500E+002; 9.1281E-001; 1.7500E+002; 9.0359E-001; 1.7500E+002; 9.0683E-001; 1.7500E+002; 9.1777E-001; 1.7500E+002; 9.4357E-001; 1.7500E+002; 9.7096E-001; 1.7500E+002; 8.9348E-001;
 1.7600E+002; 9.1301E-001; 1.7600E+002; 9.0380E-001; 1.7600E+002; 9.0704E-001; 1.7600E+002; 9.1801E-001; 1.7600E+002; 9.4392E-001; 1.7600E+002; 9.7178E-001; 1.7600E+002; 8.9348E-001;
 1.7700E+002; 9.1321E-001; 1.7700E+002; 9.0401E-001; 1.7700E+002; 9.0725E-001; 1.7700E+002; 9.1825E-001; 1.7700E+002; 9.4427E-001; 1.7700E+002; 9.7256E-001; 1.7700E+002; 8.9349E-001;
 1.7800E+002; 9.1341E-001; 1.7800E+002; 9.0423E-001; 1.7800E+002; 9.0747E-001; 1.7800E+002; 9.1849E-001; 1.7800E+002; 9.4461E-001; 1.7800E+002; 9.7330E-001; 1.7800E+002; 8.9349E-001;
 1.7900E+002; 9.1361E-001; 1.7900E+002; 9.0444E-001; 1.7900E+002; 9.0768E-001; 1.7900E+002; 9.1873E-001; 1.7900E+002; 9.4494E-001; 1.7900E+002; 9.7401E-001; 1.7900E+002; 8.9349E-001;
 1.8000E+002; 9.1381E-001; 1.8000E+002; 9.0466E-001; 1.8000E+002; 9.0789E-001; 1.8000E+002; 9.1897E-001; 1.8000E+002; 9.4526E-001; 1.8000E+002; 9.7468E-001; 1.8000E+002; 8.9349E-001;
 1.8100E+002; 9.1401E-001; 1.8100E+002; 9.0487E-001; 1.8100E+002; 9.0811E-001; 1.8100E+002; 9.1921E-001; 1.8100E+002; 9.4559E-001; 1.8100E+002; 9.7531E-001; 1.8100E+002; 8.9349E-001;
 1.8200E+002; 9.1421E-001; 1.8200E+002; 9.0509E-001; 1.8200E+002; 9.0832E-001; 1.8200E+002; 9.1945E-001; 1.8200E+002; 9.4590E-001; 1.8200E+002; 9.7592E-001; 1.8200E+002; 8.9350E-001;
 1.8300E+002; 9.1441E-001; 1.8300E+002; 9.0531E-001; 1.8300E+002; 9.0854E-001; 1.8300E+002; 9.1969E-001; 1.8300E+002; 9.4621E-001; 1.8300E+002; 9.7649E-001; 1.8300E+002; 8.9350E-001;
 1.8400E+002; 9.1461E-001; 1.8400E+002; 9.0552E-001; 1.8400E+002; 9.0875E-001; 1.8400E+002; 9.1992E-001; 1.8400E+002; 9.4652E-001; 1.8400E+002; 9.7704E-001; 1.8400E+002; 8.9350E-001;
 1.8500E+002; 9.1481E-001; 1.8500E+002; 9.0574E-001; 1.8500E+002; 9.0897E-001; 1.8500E+002; 9.2016E-001; 1.8500E+002; 9.4682E-001; 1.8500E+002; 9.7755E-001; 1.8500E+002; 8.9350E-001;
 1.8600E+002; 9.1502E-001; 1.8600E+002; 9.0596E-001; 1.8600E+002; 9.0918E-001; 1.8600E+002; 9.2040E-001; 1.8600E+002; 9.4711E-001; 1.8600E+002; 9.7804E-001; 1.8600E+002; 8.9351E-001;
 1.8700E+002; 9.1522E-001; 1.8700E+002; 9.0617E-001; 1.8700E+002; 9.0940E-001; 1.8700E+002; 9.2064E-001; 1.8700E+002; 9.4740E-001; 1.8700E+002; 9.7851E-001; 1.8700E+002; 8.9351E-001;
 1.8800E+002; 9.1542E-001; 1.8800E+002; 9.0639E-001; 1.8800E+002; 9.0962E-001; 1.8800E+002; 9.2087E-001; 1.8800E+002; 9.4769E-001; 1.8800E+002; 9.7895E-001; 1.8800E+002; 8.9351E-001;
 1.8900E+002; 9.1562E-001; 1.8900E+002; 9.0661E-001; 1.8900E+002; 9.0984E-001; 1.8900E+002; 9.2111E-001; 1.8900E+002; 9.4797E-001; 1.8900E+002; 9.7937E-001; 1.8900E+002; 8.9351E-001;
 1.9000E+002; 9.1582E-001; 1.9000E+002; 9.0683E-001; 1.9000E+002; 9.1005E-001; 1.9000E+002; 9.2134E-001; 1.9000E+002; 9.4824E-001; 1.9000E+002; 9.7977E-001; 1.9000E+002; 8.9352E-001;
 1.9100E+002; 9.1602E-001; 1.9100E+002; 9.0705E-001; 1.9100E+002; 9.1027E-001; 1.9100E+002; 9.2158E-001; 1.9100E+002; 9.4852E-001; 1.9100E+002; 9.8015E-001; 1.9100E+002; 8.9352E-001;
 1.9200E+002; 9.1623E-001; 1.9200E+002; 9.0727E-001; 1.9200E+002; 9.1049E-001; 1.9200E+002; 9.2181E-001; 1.9200E+002; 9.4879E-001; 1.9200E+002; 9.8051E-001; 1.9200E+002; 8.9352E-001;
 1.9300E+002; 9.1643E-001; 1.9300E+002; 9.0749E-001; 1.9300E+002; 9.1071E-001; 1.9300E+002; 9.2204E-001; 1.9300E+002; 9.4905E-001; 1.9300E+002; 9.8085E-001; 1.9300E+002; 8.9352E-001;
 1.9400E+002; 9.1643E-001; 1.9400E+002; 9.0749E-001; 1.9400E+002; 9.1071E-001; 1.9400E+002; 9.2204E-001; 1.9400E+002; 9.4905E-001; 1.9400E+002; 9.8085E-001; 1.9400E+002; 8.9352E-001;
 1.9500E+002; 9.1643E-001; 1.9500E+002; 9.0749E-001; 1.9500E+002; 9.1071E-001; 1.9500E+002; 9.2204E-001; 1.9500E+002; 9.4905E-001; 1.9500E+002; 9.8085E-001; 1.9500E+002; 8.9352E-001;
 1.9600E+002; 9.1643E-001; 1.9600E+002; 9.0749E-001; 1.9600E+002; 9.1071E-001; 1.9600E+002; 9.2204E-001; 1.9600E+002; 9.4905E-001; 1.9600E+002; 9.8085E-001; 1.9600E+002; 8.9352E-001;
 1.9700E+002; 9.1643E-001; 1.9700E+002; 9.0749E-001; 1.9700E+002; 9.1071E-001; 1.9700E+002; 9.2204E-001; 1.9700E+002; 9.4905E-001; 1.9700E+002; 9.8085E-001; 1.9700E+002; 8.9352E-001;
 1.9800E+002; 9.1643E-001; 1.9800E+002; 9.0749E-001; 1.9800E+002; 9.1071E-001; 1.9800E+002; 9.2204E-001; 1.9800E+002; 9.4905E-001; 1.9800E+002; 9.8085E-001; 1.9800E+002; 8.9352E-001;
 1.9900E+002; 9.1643E-001; 1.9900E+002; 9.0749E-001; 1.9900E+002; 9.1071E-001; 1.9900E+002; 9.2204E-001; 1.9900E+002; 9.4905E-001; 1.9900E+002; 9.8085E-001; 1.9900E+002; 8.9352E-001;
 2.0000E+002; 9.1643E-001; 2.0000E+002; 9.0749E-001; 2.0000E+002; 9.1071E-001; 2.0000E+002; 9.2204E-001; 2.0000E+002; 9.4905E-001; 2.0000E+002; 9.8085E-001; 2.0000E+002; 8.9352E-001;
 2.0100E+002; 9.1643E-001; 2.0100E+002; 9.0749E-001; 2.0100E+002; 9.1071E-001; 2.0100E+002; 9.2204E-001; 2.0100E+002; 9.4905E-001; 2.0100E+002; 9.8085E-001; 2.0100E+002; 8.9352E-001;
 2.0200E+002; 9.1643E-001; 2.0200E+002; 9.0749E-001; 2.0200E+002; 9.1071E-001; 2.0200E+002; 9.2204E-001; 2.0200E+002; 9.4905E-001; 2.0200E+002; 9.8085E-001; 2.0200E+002; 8.9352E-001;
