Time(min)   ;SW_00mm     ;Time(min)   ;SW_10mm     ;Time(min)   ;SW_20mm     ;Time(min)   ;SW_30mm     ;Time(min)   ;SW_40mm     ;Time(min)   ;SW_50mm     ;Time(min)   ;SW_120mm    ;
 3.0000E+001; 1.6391E-002; 3.0000E+001; 2.6395E-001; 3.0000E+001; 1.8952E-001; 3.0000E+001; 1.7276E-001; 3.0000E+001; 1.6341E-001; 3.0000E+001; 1.5814E-001; 3.0000E+001; 1.3736E-001;
 3.1000E+001; 1.5973E-002; 3.1000E+001; 2.6898E-001; 3.1000E+001; 1.8983E-001; 3.1000E+001; 1.7269E-001; 3.1000E+001; 1.6336E-001; 3.1000E+001; 1.5812E-001; 3.1000E+001; 1.3650E-001;
 3.2000E+001; 1.5589E-002; 3.2000E+001; 2.7384E-001; 3.2000E+001; 1.9019E-001; 3.2000E+001; 1.7263E-001; 3.2000E+001; 1.6332E-001; 3.2000E+001; 1.5810E-001; 3.2000E+001; 1.3557E-001;
 3.3000E+001; 1.5228E-002; 3.3000E+001; 2.7793E-001; 3.3000E+001; 1.9057E-001; 3.3000E+001; 1.7258E-001; 3.3000E+001; 1.6327E-001; 3.3000E+001; 1.5807E-001; 3.3000E+001; 1.3457E-001;
 3.4000E+001; 1.4886E-002; 3.4000E+001; 2.8060E-001; 3.4000E+001; 1.9092E-001; 3.4000E+001; 1.7256E-001; 3.4000E+001; 1.6322E-001; 3.4000E+001; 1.5804E-001; 3.4000E+001; 1.3352E-001;
 3.5000E+001; 1.4560E-002; 3.5000E+001; 2.8128E-001; 3.5000E+001; 1.9123E-001; 3.5000E+001; 1.7256E-001; 3.5000E+001; 1.6317E-001; 3.5000E+001; 1.5801E-001; 3.5000E+001; 1.3241E-001;
 3.6000E+001; 1.4248E-002; 3.6000E+001; 2.7964E-001; 3.6000E+001; 1.9146E-001; 3.6000E+001; 1.7260E-001; 3.6000E+001; 1.6311E-001; 3.6000E+001; 1.5798E-001; 3.6000E+001; 1.3125E-001;
 3.7000E+001; 1.3949E-002; 3.7000E+001; 2.7557E-001; 3.7000E+001; 1.9162E-001; 3.7000E+001; 1.7269E-001; 3.7000E+001; 1.6306E-001; 3.7000E+001; 1.5795E-001; 3.7000E+001; 1.3004E-001;
 3.8000E+001; 1.3664E-002; 3.8000E+001; 2.6917E-001; 3.8000E+001; 1.9171E-001; 3.8000E+001; 1.7283E-001; 3.8000E+001; 1.6301E-001; 3.8000E+001; 1.5792E-001; 3.8000E+001; 1.2879E-001;
 3.9000E+001; 1.3389E-002; 3.9000E+001; 2.6060E-001; 3.9000E+001; 1.9174E-001; 3.9000E+001; 1.7302E-001; 3.9000E+001; 1.6297E-001; 3.9000E+001; 1.5788E-001; 3.9000E+001; 1.2751E-001;
 4.0000E+001; 1.3126E-002; 4.0000E+001; 2.5012E-001; 4.0000E+001; 1.9171E-001; 4.0000E+001; 1.7325E-001; 4.0000E+001; 1.6293E-001; 4.0000E+001; 1.5785E-001; 4.0000E+001; 1.2620E-001;
 4.1000E+001; 1.2872E-002; 4.1000E+001; 2.3796E-001; 4.1000E+001; 1.9164E-001; 4.1000E+001; 1.7352E-001; 4.1000E+001; 1.6290E-001; 4.1000E+001; 1.5781E-001; 4.1000E+001; 1.2486E-001;
 4.2000E+001; 1.2626E-002; 4.2000E+001; 2.2444E-001; 4.2000E+001; 1.9154E-001; 4.2000E+001; 1.7381E-001; 4.2000E+001; 1.6289E-001; 4.2000E+001; 1.5778E-001; 4.2000E+001; 1.2350E-001;
 4.3000E+001; 1.2389E-002; 4.3000E+001; 2.0988E-001; 4.3000E+001; 1.9143E-001; 4.3000E+001; 1.7414E-001; 4.3000E+001; 1.6289E-001; 4.3000E+001; 1.5775E-001; 4.3000E+001; 1.2212E-001;
 4.4000E+001; 1.2160E-002; 4.4000E+001; 1.9470E-001; 4.4000E+001; 1.9132E-001; 4.4000E+001; 1.7447E-001; 4.4000E+001; 1.6290E-001; 4.4000E+001; 1.5772E-001; 4.4000E+001; 1.2071E-001;
 4.5000E+001; 1.1938E-002; 4.5000E+001; 1.7937E-001; 4.5000E+001; 1.9125E-001; 4.5000E+001; 1.7482E-001; 4.5000E+001; 1.6294E-001; 4.5000E+001; 1.5769E-001; 4.5000E+001; 1.1929E-001;
 4.6000E+001; 1.1723E-002; 4.6000E+001; 1.6438E-001; 4.6000E+001; 1.9125E-001; 4.6000E+001; 1.7518E-001; 4.6000E+001; 1.6299E-001; 4.6000E+001; 1.5766E-001; 4.6000E+001; 1.1784E-001;
 4.7000E+001; 1.1513E-002; 4.7000E+001; 1.5019E-001; 4.7000E+001; 1.9134E-001; 4.7000E+001; 1.7553E-001; 4.7000E+001; 1.6306E-001; 4.7000E+001; 1.5764E-001; 4.7000E+001; 1.1638E-001;
 4.8000E+001; 1.1309E-002; 4.8000E+001; 1.3715E-001; 4.8000E+001; 1.9156E-001; 4.8000E+001; 1.7589E-001; 4.8000E+001; 1.6315E-001; 4.8000E+001; 1.5761E-001; 4.8000E+001; 1.1491E-001;
 4.9000E+001; 1.1110E-002; 4.9000E+001; 1.2543E-001; 4.9000E+001; 1.9194E-001; 4.9000E+001; 1.7624E-001; 4.9000E+001; 1.6326E-001; 4.9000E+001; 1.5759E-001; 4.9000E+001; 1.1343E-001;
 5.0000E+001; 1.0915E-002; 5.0000E+001; 1.1510E-001; 5.0000E+001; 1.9248E-001; 5.0000E+001; 1.7658E-001; 5.0000E+001; 1.6339E-001; 5.0000E+001; 1.5757E-001; 5.0000E+001; 1.1194E-001;
 5.1000E+001; 1.0725E-002; 5.1000E+001; 1.0609E-001; 5.1000E+001; 1.9317E-001; 5.1000E+001; 1.7690E-001; 5.1000E+001; 1.6353E-001; 5.1000E+001; 1.5756E-001; 5.1000E+001; 1.1046E-001;
 5.2000E+001; 1.0539E-002; 5.2000E+001; 9.8279E-002; 5.2000E+001; 1.9400E-001; 5.2000E+001; 1.7720E-001; 5.2000E+001; 1.6370E-001; 5.2000E+001; 1.5755E-001; 5.2000E+001; 1.0898E-001;
 5.3000E+001; 1.0357E-002; 5.3000E+001; 9.1509E-002; 5.3000E+001; 1.9493E-001; 5.3000E+001; 1.7746E-001; 5.3000E+001; 1.6387E-001; 5.3000E+001; 1.5754E-001; 5.3000E+001; 1.0751E-001;
 5.4000E+001; 1.0181E-002; 5.4000E+001; 8.5632E-002; 5.4000E+001; 1.9589E-001; 5.4000E+001; 1.7769E-001; 5.4000E+001; 1.6405E-001; 5.4000E+001; 1.5753E-001; 5.4000E+001; 1.0604E-001;
 5.5000E+001; 1.0009E-002; 5.5000E+001; 8.0510E-002; 5.5000E+001; 1.9680E-001; 5.5000E+001; 1.7787E-001; 5.5000E+001; 1.6425E-001; 5.5000E+001; 1.5753E-001; 5.5000E+001; 1.0460E-001;
 5.6000E+001; 9.8415E-003; 5.6000E+001; 7.6019E-002; 5.6000E+001; 1.9758E-001; 5.6000E+001; 1.7801E-001; 5.6000E+001; 1.6444E-001; 5.6000E+001; 1.5754E-001; 5.6000E+001; 1.0316E-001;
 5.7000E+001; 9.6787E-003; 5.7000E+001; 7.2054E-002; 5.7000E+001; 1.9812E-001; 5.7000E+001; 1.7809E-001; 5.7000E+001; 1.6465E-001; 5.7000E+001; 1.5756E-001; 5.7000E+001; 1.0175E-001;
 5.8000E+001; 9.5202E-003; 5.8000E+001; 6.8522E-002; 5.8000E+001; 1.9829E-001; 5.8000E+001; 1.7812E-001; 5.8000E+001; 1.6485E-001; 5.8000E+001; 1.5758E-001; 5.8000E+001; 1.0035E-001;
 5.9000E+001; 9.3658E-003; 5.9000E+001; 6.5347E-002; 5.9000E+001; 1.9798E-001; 5.9000E+001; 1.7809E-001; 5.9000E+001; 1.6506E-001; 5.9000E+001; 1.5760E-001; 5.9000E+001; 9.8973E-002;
 6.0000E+001; 9.2152E-003; 6.0000E+001; 6.2466E-002; 6.0000E+001; 1.9708E-001; 6.0000E+001; 1.7801E-001; 6.0000E+001; 1.6526E-001; 6.0000E+001; 1.5764E-001; 6.0000E+001; 9.7619E-002;
 6.1000E+001; 9.0681E-003; 6.1000E+001; 5.9830E-002; 6.1000E+001; 1.9548E-001; 6.1000E+001; 1.7787E-001; 6.1000E+001; 1.6547E-001; 6.1000E+001; 1.5768E-001; 6.1000E+001; 9.6287E-002;
 6.2000E+001; 8.9242E-003; 6.2000E+001; 5.7402E-002; 6.2000E+001; 1.9314E-001; 6.2000E+001; 1.7769E-001; 6.2000E+001; 1.6567E-001; 6.2000E+001; 1.5773E-001; 6.2000E+001; 9.4979E-002;
 6.3000E+001; 8.7834E-003; 6.3000E+001; 5.5156E-002; 6.3000E+001; 1.9003E-001; 6.3000E+001; 1.7748E-001; 6.3000E+001; 1.6586E-001; 6.3000E+001; 1.5779E-001; 6.3000E+001; 9.3695E-002;
 6.4000E+001; 8.6454E-003; 6.4000E+001; 5.3073E-002; 6.4000E+001; 1.8616E-001; 6.4000E+001; 1.7723E-001; 6.4000E+001; 1.6606E-001; 6.4000E+001; 1.5786E-001; 6.4000E+001; 9.2434E-002;
 6.5000E+001; 8.5102E-003; 6.5000E+001; 5.1139E-002; 6.5000E+001; 1.8159E-001; 6.5000E+001; 1.7696E-001; 6.5000E+001; 1.6624E-001; 6.5000E+001; 1.5794E-001; 6.5000E+001; 9.1197E-002;
 6.6000E+001; 8.3776E-003; 6.6000E+001; 4.9345E-002; 6.6000E+001; 1.7640E-001; 6.6000E+001; 1.7668E-001; 6.6000E+001; 1.6642E-001; 6.6000E+001; 1.5802E-001; 6.6000E+001; 8.9985E-002;
 6.7000E+001; 8.2476E-003; 6.7000E+001; 4.7680E-002; 6.7000E+001; 1.7070E-001; 6.7000E+001; 1.7640E-001; 6.7000E+001; 1.6658E-001; 6.7000E+001; 1.5811E-001; 6.7000E+001; 8.8796E-002;
 6.8000E+001; 8.1201E-003; 6.8000E+001; 4.6135E-002; 6.8000E+001; 1.6462E-001; 6.8000E+001; 1.7613E-001; 6.8000E+001; 1.6673E-001; 6.8000E+001; 1.5821E-001; 6.8000E+001; 8.7631E-002;
 6.9000E+001; 7.9950E-003; 6.9000E+001; 4.4700E-002; 6.9000E+001; 1.5828E-001; 6.9000E+001; 1.7588E-001; 6.9000E+001; 1.6687E-001; 6.9000E+001; 1.5830E-001; 6.9000E+001; 8.6490E-002;
 7.0000E+001; 7.8723E-003; 7.0000E+001; 4.3366E-002; 7.0000E+001; 1.5182E-001; 7.0000E+001; 1.7564E-001; 7.0000E+001; 1.6699E-001; 7.0000E+001; 1.5840E-001; 7.0000E+001; 8.5371E-002;
 7.1000E+001; 7.7518E-003; 7.1000E+001; 4.2124E-002; 7.1000E+001; 1.4535E-001; 7.1000E+001; 1.7543E-001; 7.1000E+001; 1.6709E-001; 7.1000E+001; 1.5851E-001; 7.1000E+001; 8.4275E-002;
 7.2000E+001; 7.6336E-003; 7.2000E+001; 4.0963E-002; 7.2000E+001; 1.3899E-001; 7.2000E+001; 1.7523E-001; 7.2000E+001; 1.6717E-001; 7.2000E+001; 1.5861E-001; 7.2000E+001; 8.3200E-002;
 7.3000E+001; 7.5175E-003; 7.3000E+001; 3.9874E-002; 7.3000E+001; 1.3281E-001; 7.3000E+001; 1.7506E-001; 7.3000E+001; 1.6723E-001; 7.3000E+001; 1.5871E-001; 7.3000E+001; 8.2147E-002;
 7.4000E+001; 7.4035E-003; 7.4000E+001; 3.8850E-002; 7.4000E+001; 1.2689E-001; 7.4000E+001; 1.7489E-001; 7.4000E+001; 1.6726E-001; 7.4000E+001; 1.5882E-001; 7.4000E+001; 8.1115E-002;
 7.5000E+001; 7.2914E-003; 7.5000E+001; 3.7883E-002; 7.5000E+001; 1.2127E-001; 7.5000E+001; 1.7472E-001; 7.5000E+001; 1.6726E-001; 7.5000E+001; 1.5892E-001; 7.5000E+001; 8.0103E-002;
 7.6000E+001; 7.1811E-003; 7.6000E+001; 3.6967E-002; 7.6000E+001; 1.1597E-001; 7.6000E+001; 1.7454E-001; 7.6000E+001; 1.6723E-001; 7.6000E+001; 1.5902E-001; 7.6000E+001; 7.9111E-002;
 7.7000E+001; 7.0726E-003; 7.7000E+001; 3.6097E-002; 7.7000E+001; 1.1102E-001; 7.7000E+001; 1.7431E-001; 7.7000E+001; 1.6718E-001; 7.7000E+001; 1.5911E-001; 7.7000E+001; 7.8138E-002;
 7.8000E+001; 6.9658E-003; 7.8000E+001; 3.5269E-002; 7.8000E+001; 1.0640E-001; 7.8000E+001; 1.7403E-001; 7.8000E+001; 1.6709E-001; 7.8000E+001; 1.5920E-001; 7.8000E+001; 7.7183E-002;
 7.9000E+001; 6.8606E-003; 7.9000E+001; 3.4480E-002; 7.9000E+001; 1.0211E-001; 7.9000E+001; 1.7367E-001; 7.9000E+001; 1.6697E-001; 7.9000E+001; 1.5929E-001; 7.9000E+001; 7.6247E-002;
 8.0000E+001; 6.7570E-003; 8.0000E+001; 3.3726E-002; 8.0000E+001; 9.8134E-002; 8.0000E+001; 1.7321E-001; 8.0000E+001; 1.6681E-001; 8.0000E+001; 1.5937E-001; 8.0000E+001; 7.5328E-002;
 8.1000E+001; 6.6548E-003; 8.1000E+001; 3.3007E-002; 8.1000E+001; 9.4444E-002; 8.1000E+001; 1.7262E-001; 8.1000E+001; 1.6663E-001; 8.1000E+001; 1.5945E-001; 8.1000E+001; 7.4426E-002;
 8.2000E+001; 6.5542E-003; 8.2000E+001; 3.2320E-002; 8.2000E+001; 9.1022E-002; 8.2000E+001; 1.7189E-001; 8.2000E+001; 1.6641E-001; 8.2000E+001; 1.5951E-001; 8.2000E+001; 7.3540E-002;
 8.3000E+001; 6.4549E-003; 8.3000E+001; 3.1662E-002; 8.3000E+001; 8.7844E-002; 8.3000E+001; 1.7099E-001; 8.3000E+001; 1.6617E-001; 8.3000E+001; 1.5957E-001; 8.3000E+001; 7.2670E-002;
 8.4000E+001; 6.3570E-003; 8.4000E+001; 3.1033E-002; 8.4000E+001; 8.4889E-002; 8.4000E+001; 1.6990E-001; 8.4000E+001; 1.6590E-001; 8.4000E+001; 1.5962E-001; 8.4000E+001; 7.1816E-002;
 8.5000E+001; 6.2603E-003; 8.5000E+001; 3.0431E-002; 8.5000E+001; 8.2138E-002; 8.5000E+001; 1.6863E-001; 8.5000E+001; 1.6560E-001; 8.5000E+001; 1.5965E-001; 8.5000E+001; 7.0977E-002;
 8.6000E+001; 6.1650E-003; 8.6000E+001; 2.9853E-002; 8.6000E+001; 7.9570E-002; 8.6000E+001; 1.6715E-001; 8.6000E+001; 1.6528E-001; 8.6000E+001; 1.5968E-001; 8.6000E+001; 7.0152E-002;
 8.7000E+001; 6.0709E-003; 8.7000E+001; 2.9299E-002; 8.7000E+001; 7.7170E-002; 8.7000E+001; 1.6548E-001; 8.7000E+001; 1.6494E-001; 8.7000E+001; 1.5969E-001; 8.7000E+001; 6.9342E-002;
 8.8000E+001; 5.9779E-003; 8.8000E+001; 2.8766E-002; 8.8000E+001; 7.4923E-002; 8.8000E+001; 1.6361E-001; 8.8000E+001; 1.6458E-001; 8.8000E+001; 1.5969E-001; 8.8000E+001; 6.8547E-002;
 8.9000E+001; 5.8861E-003; 8.9000E+001; 2.8253E-002; 8.9000E+001; 7.2817E-002; 8.9000E+001; 1.6155E-001; 8.9000E+001; 1.6420E-001; 8.9000E+001; 1.5967E-001; 8.9000E+001; 6.7764E-002;
 9.0000E+001; 5.7955E-003; 9.0000E+001; 2.7758E-002; 9.0000E+001; 7.0838E-002; 9.0000E+001; 1.5931E-001; 9.0000E+001; 1.6381E-001; 9.0000E+001; 1.5964E-001; 9.0000E+001; 6.6996E-002;
 9.1000E+001; 5.7059E-003; 9.1000E+001; 2.7280E-002; 9.1000E+001; 6.8978E-002; 9.1000E+001; 1.5692E-001; 9.1000E+001; 1.6341E-001; 9.1000E+001; 1.5958E-001; 9.1000E+001; 6.6240E-002;
 9.2000E+001; 5.6173E-003; 9.2000E+001; 2.6818E-002; 9.2000E+001; 6.7226E-002; 9.2000E+001; 1.5440E-001; 9.2000E+001; 1.6299E-001; 9.2000E+001; 1.5951E-001; 9.2000E+001; 6.5497E-002;
 9.3000E+001; 5.5298E-003; 9.3000E+001; 2.6371E-002; 9.3000E+001; 6.5575E-002; 9.3000E+001; 1.5176E-001; 9.3000E+001; 1.6257E-001; 9.3000E+001; 1.5943E-001; 9.3000E+001; 6.4767E-002;
 9.4000E+001; 5.4434E-003; 9.4000E+001; 2.5936E-002; 9.4000E+001; 6.4016E-002; 9.4000E+001; 1.4903E-001; 9.4000E+001; 1.6214E-001; 9.4000E+001; 1.5932E-001; 9.4000E+001; 6.4050E-002;
 9.5000E+001; 5.3579E-003; 9.5000E+001; 2.5514E-002; 9.5000E+001; 6.2542E-002; 9.5000E+001; 1.4624E-001; 9.5000E+001; 1.6169E-001; 9.5000E+001; 1.5919E-001; 9.5000E+001; 6.3344E-002;
 9.6000E+001; 5.2735E-003; 9.6000E+001; 2.5102E-002; 9.6000E+001; 6.1147E-002; 9.6000E+001; 1.4341E-001; 9.6000E+001; 1.6124E-001; 9.6000E+001; 1.5903E-001; 9.6000E+001; 6.2651E-002;
 9.7000E+001; 5.1903E-003; 9.7000E+001; 2.4699E-002; 9.7000E+001; 5.9824E-002; 9.7000E+001; 1.4056E-001; 9.7000E+001; 1.6077E-001; 9.7000E+001; 1.5886E-001; 9.7000E+001; 6.1969E-002;
 9.8000E+001; 5.1093E-003; 9.8000E+001; 2.4297E-002; 9.8000E+001; 5.8567E-002; 9.8000E+001; 1.3770E-001; 9.8000E+001; 1.6029E-001; 9.8000E+001; 1.5866E-001; 9.8000E+001; 6.1300E-002;
 9.9000E+001; 5.0264E-003; 9.9000E+001; 2.3908E-002; 9.9000E+001; 5.7364E-002; 9.9000E+001; 1.3487E-001; 9.9000E+001; 1.5980E-001; 9.9000E+001; 1.5844E-001; 9.9000E+001; 6.0642E-002;
 1.0000E+002; 4.9443E-003; 1.0000E+002; 2.3552E-002; 1.0000E+002; 5.6201E-002; 1.0000E+002; 1.3208E-001; 1.0000E+002; 1.5929E-001; 1.0000E+002; 1.5819E-001; 1.0000E+002; 5.9995E-002;
 1.0100E+002; 4.8627E-003; 1.0100E+002; 2.3219E-002; 1.0100E+002; 5.5085E-002; 1.0100E+002; 1.2933E-001; 1.0100E+002; 1.5877E-001; 1.0100E+002; 1.5792E-001; 1.0100E+002; 5.9359E-002;
 1.0200E+002; 4.7820E-003; 1.0200E+002; 2.2886E-002; 1.0200E+002; 5.4049E-002; 1.0200E+002; 1.2665E-001; 1.0200E+002; 1.5823E-001; 1.0200E+002; 1.5762E-001; 1.0200E+002; 5.8735E-002;
 1.0300E+002; 4.7019E-003; 1.0300E+002; 2.2562E-002; 1.0300E+002; 5.3083E-002; 1.0300E+002; 1.2402E-001; 1.0300E+002; 1.5766E-001; 1.0300E+002; 1.5730E-001; 1.0300E+002; 5.8122E-002;
 1.0400E+002; 4.6225E-003; 1.0400E+002; 2.2244E-002; 1.0400E+002; 5.2185E-002; 1.0400E+002; 1.2145E-001; 1.0400E+002; 1.5707E-001; 1.0400E+002; 1.5695E-001; 1.0400E+002; 5.7520E-002;
 1.0500E+002; 4.5438E-003; 1.0500E+002; 2.1932E-002; 1.0500E+002; 5.1336E-002; 1.0500E+002; 1.1895E-001; 1.0500E+002; 1.5646E-001; 1.0500E+002; 1.5658E-001; 1.0500E+002; 5.6928E-002;
 1.0600E+002; 4.4658E-003; 1.0600E+002; 2.1627E-002; 1.0600E+002; 5.0522E-002; 1.0600E+002; 1.1649E-001; 1.0600E+002; 1.5583E-001; 1.0600E+002; 1.5619E-001; 1.0600E+002; 5.6348E-002;
 1.0700E+002; 4.3885E-003; 1.0700E+002; 2.1327E-002; 1.0700E+002; 4.9747E-002; 1.0700E+002; 1.1411E-001; 1.0700E+002; 1.5519E-001; 1.0700E+002; 1.5577E-001; 1.0700E+002; 5.5778E-002;
