Time(min)   ;HYD_00mm    ;Time(min)   ;HYD_10mm    ;Time(min)   ;HYD_20mm    ;Time(min)   ;HYD_30mm    ;Time(min)   ;HYD_40mm    ;Time(min)   ;HYD_50mm    ;Time(min)   ;HYD_120mm   ;
 1.0800E+002; 9.0090E-001; 1.0800E+002; 9.1536E-001; 1.0800E+002; 8.9636E-001; 1.0800E+002; 8.8338E-001; 1.0800E+002; 8.3767E-001; 1.0800E+002; 7.8147E-001; 1.0800E+002; 8.9382E-001;
 1.0900E+002; 9.0105E-001; 1.0900E+002; 9.1547E-001; 1.0900E+002; 8.9651E-001; 1.0900E+002; 8.8391E-001; 1.0900E+002; 8.4015E-001; 1.0900E+002; 7.8310E-001; 1.0900E+002; 8.9382E-001;
 1.1000E+002; 9.0120E-001; 1.1000E+002; 9.1557E-001; 1.1000E+002; 8.9666E-001; 1.1000E+002; 8.8442E-001; 1.1000E+002; 8.4260E-001; 1.1000E+002; 7.8477E-001; 1.1000E+002; 8.9382E-001;
 1.1100E+002; 9.0135E-001; 1.1100E+002; 9.1568E-001; 1.1100E+002; 8.9681E-001; 1.1100E+002; 8.8491E-001; 1.1100E+002; 8.4503E-001; 1.1100E+002; 7.8647E-001; 1.1100E+002; 8.9382E-001;
 1.1200E+002; 9.0150E-001; 1.1200E+002; 9.1578E-001; 1.1200E+002; 8.9696E-001; 1.1200E+002; 8.8539E-001; 1.1200E+002; 8.4743E-001; 1.1200E+002; 7.8822E-001; 1.1200E+002; 8.9382E-001;
 1.1300E+002; 9.0166E-001; 1.1300E+002; 9.1589E-001; 1.1300E+002; 8.9712E-001; 1.1300E+002; 8.8586E-001; 1.1300E+002; 8.4979E-001; 1.1300E+002; 7.8999E-001; 1.1300E+002; 8.9382E-001;
 1.1400E+002; 9.0181E-001; 1.1400E+002; 9.1600E-001; 1.1400E+002; 8.9727E-001; 1.1400E+002; 8.8631E-001; 1.1400E+002; 8.5211E-001; 1.1400E+002; 7.9181E-001; 1.1400E+002; 8.9382E-001;
 1.1500E+002; 9.0197E-001; 1.1500E+002; 9.1612E-001; 1.1500E+002; 8.9743E-001; 1.1500E+002; 8.8676E-001; 1.1500E+002; 8.5437E-001; 1.1500E+002; 7.9365E-001; 1.1500E+002; 8.9382E-001;
 1.1600E+002; 9.0213E-001; 1.1600E+002; 9.1623E-001; 1.1600E+002; 8.9759E-001; 1.1600E+002; 8.8720E-001; 1.1600E+002; 8.5657E-001; 1.1600E+002; 7.9553E-001; 1.1600E+002; 8.9382E-001;
 1.1700E+002; 9.0229E-001; 1.1700E+002; 9.1634E-001; 1.1700E+002; 8.9775E-001; 1.1700E+002; 8.8764E-001; 1.1700E+002; 8.5873E-001; 1.1700E+002; 7.9744E-001; 1.1700E+002; 8.9382E-001;
 1.1800E+002; 9.0245E-001; 1.1800E+002; 9.1646E-001; 1.1800E+002; 8.9791E-001; 1.1800E+002; 8.8807E-001; 1.1800E+002; 8.6085E-001; 1.1800E+002; 7.9938E-001; 1.1800E+002; 8.9382E-001;
 1.1900E+002; 9.0262E-001; 1.1900E+002; 9.1658E-001; 1.1900E+002; 8.9808E-001; 1.1900E+002; 8.8850E-001; 1.1900E+002; 8.6291E-001; 1.1900E+002; 8.0134E-001; 1.1900E+002; 8.9382E-001;
 1.2000E+002; 9.0278E-001; 1.2000E+002; 9.1670E-001; 1.2000E+002; 8.9824E-001; 1.2000E+002; 8.8893E-001; 1.2000E+002; 8.6494E-001; 1.2000E+002; 8.0332E-001; 1.2000E+002; 8.9383E-001;
 1.2100E+002; 9.0295E-001; 1.2100E+002; 9.1682E-001; 1.2100E+002; 8.9841E-001; 1.2100E+002; 8.8936E-001; 1.2100E+002; 8.6692E-001; 1.2100E+002; 8.0532E-001; 1.2100E+002; 8.9383E-001;
 1.2200E+002; 9.0312E-001; 1.2200E+002; 9.1695E-001; 1.2200E+002; 8.9859E-001; 1.2200E+002; 8.8979E-001; 1.2200E+002; 8.6887E-001; 1.2200E+002; 8.0734E-001; 1.2200E+002; 8.9383E-001;
 1.2300E+002; 9.0329E-001; 1.2300E+002; 9.1707E-001; 1.2300E+002; 8.9876E-001; 1.2300E+002; 8.9022E-001; 1.2300E+002; 8.7079E-001; 1.2300E+002; 8.0936E-001; 1.2300E+002; 8.9383E-001;
 1.2400E+002; 9.0346E-001; 1.2400E+002; 9.1720E-001; 1.2400E+002; 8.9894E-001; 1.2400E+002; 8.9065E-001; 1.2400E+002; 8.7268E-001; 1.2400E+002; 8.1140E-001; 1.2400E+002; 8.9383E-001;
 1.2500E+002; 9.0363E-001; 1.2500E+002; 9.1733E-001; 1.2500E+002; 8.9912E-001; 1.2500E+002; 8.9108E-001; 1.2500E+002; 8.7453E-001; 1.2500E+002; 8.1344E-001; 1.2500E+002; 8.9383E-001;
 1.2600E+002; 9.0381E-001; 1.2600E+002; 9.1746E-001; 1.2600E+002; 8.9931E-001; 1.2600E+002; 8.9152E-001; 1.2600E+002; 8.7637E-001; 1.2600E+002; 8.1549E-001; 1.2600E+002; 8.9383E-001;
 1.2700E+002; 9.0398E-001; 1.2700E+002; 9.1759E-001; 1.2700E+002; 8.9949E-001; 1.2700E+002; 8.9197E-001; 1.2700E+002; 8.7818E-001; 1.2700E+002; 8.1754E-001; 1.2700E+002; 8.9383E-001;
 1.2800E+002; 9.0416E-001; 1.2800E+002; 9.1773E-001; 1.2800E+002; 8.9969E-001; 1.2800E+002; 8.9242E-001; 1.2800E+002; 8.7996E-001; 1.2800E+002; 8.1959E-001; 1.2800E+002; 8.9383E-001;
 1.2900E+002; 9.0434E-001; 1.2900E+002; 9.1786E-001; 1.2900E+002; 8.9988E-001; 1.2900E+002; 8.9287E-001; 1.2900E+002; 8.8173E-001; 1.2900E+002; 8.2164E-001; 1.2900E+002; 8.9383E-001;
 1.3000E+002; 9.0452E-001; 1.3000E+002; 9.1800E-001; 1.3000E+002; 9.0008E-001; 1.3000E+002; 8.9333E-001; 1.3000E+002; 8.8347E-001; 1.3000E+002; 8.2369E-001; 1.3000E+002; 8.9383E-001;
 1.3100E+002; 9.0470E-001; 1.3100E+002; 9.1814E-001; 1.3100E+002; 9.0028E-001; 1.3100E+002; 8.9380E-001; 1.3100E+002; 8.8520E-001; 1.3100E+002; 8.2572E-001; 1.3100E+002; 8.9383E-001;
 1.3200E+002; 9.0488E-001; 1.3200E+002; 9.1828E-001; 1.3200E+002; 9.0048E-001; 1.3200E+002; 8.9427E-001; 1.3200E+002; 8.8690E-001; 1.3200E+002; 8.2775E-001; 1.3200E+002; 8.9383E-001;
 1.3300E+002; 9.0506E-001; 1.3300E+002; 9.1843E-001; 1.3300E+002; 9.0069E-001; 1.3300E+002; 8.9474E-001; 1.3300E+002; 8.8858E-001; 1.3300E+002; 8.2977E-001; 1.3300E+002; 8.9383E-001;
 1.3400E+002; 9.0525E-001; 1.3400E+002; 9.1857E-001; 1.3400E+002; 9.0090E-001; 1.3400E+002; 8.9522E-001; 1.3400E+002; 8.9024E-001; 1.3400E+002; 8.3177E-001; 1.3400E+002; 8.9383E-001;
 1.3500E+002; 9.0543E-001; 1.3500E+002; 9.1871E-001; 1.3500E+002; 9.0111E-001; 1.3500E+002; 8.9570E-001; 1.3500E+002; 8.9188E-001; 1.3500E+002; 8.3376E-001; 1.3500E+002; 8.9383E-001;
 1.3600E+002; 9.0562E-001; 1.3600E+002; 9.1886E-001; 1.3600E+002; 9.0132E-001; 1.3600E+002; 8.9618E-001; 1.3600E+002; 8.9349E-001; 1.3600E+002; 8.3574E-001; 1.3600E+002; 8.9383E-001;
 1.3700E+002; 9.0580E-001; 1.3700E+002; 9.1900E-001; 1.3700E+002; 9.0153E-001; 1.3700E+002; 8.9666E-001; 1.3700E+002; 8.9509E-001; 1.3700E+002; 8.3770E-001; 1.3700E+002; 8.9384E-001;
 1.3800E+002; 9.0599E-001; 1.3800E+002; 9.1915E-001; 1.3800E+002; 9.0174E-001; 1.3800E+002; 8.9715E-001; 1.3800E+002; 8.9665E-001; 1.3800E+002; 8.3964E-001; 1.3800E+002; 8.9384E-001;
 1.3900E+002; 9.0618E-001; 1.3900E+002; 9.1930E-001; 1.3900E+002; 9.0196E-001; 1.3900E+002; 8.9763E-001; 1.3900E+002; 8.9820E-001; 1.3900E+002; 8.4157E-001; 1.3900E+002; 8.9384E-001;
 1.4000E+002; 9.0637E-001; 1.4000E+002; 9.1945E-001; 1.4000E+002; 9.0217E-001; 1.4000E+002; 8.9811E-001; 1.4000E+002; 8.9972E-001; 1.4000E+002; 8.4348E-001; 1.4000E+002; 8.9384E-001;
 1.4100E+002; 9.0656E-001; 1.4100E+002; 9.1960E-001; 1.4100E+002; 9.0239E-001; 1.4100E+002; 8.9858E-001; 1.4100E+002; 9.0122E-001; 1.4100E+002; 8.4537E-001; 1.4100E+002; 8.9384E-001;
 1.4200E+002; 9.0675E-001; 1.4200E+002; 9.1974E-001; 1.4200E+002; 9.0260E-001; 1.4200E+002; 8.9906E-001; 1.4200E+002; 9.0269E-001; 1.4200E+002; 8.4725E-001; 1.4200E+002; 8.9384E-001;
 1.4300E+002; 9.0694E-001; 1.4300E+002; 9.1989E-001; 1.4300E+002; 9.0282E-001; 1.4300E+002; 8.9953E-001; 1.4300E+002; 9.0415E-001; 1.4300E+002; 8.4911E-001; 1.4300E+002; 8.9384E-001;
 1.4400E+002; 9.0713E-001; 1.4400E+002; 9.2005E-001; 1.4400E+002; 9.0304E-001; 1.4400E+002; 9.0000E-001; 1.4400E+002; 9.0557E-001; 1.4400E+002; 8.5095E-001; 1.4400E+002; 8.9384E-001;
 1.4500E+002; 9.0732E-001; 1.4500E+002; 9.2020E-001; 1.4500E+002; 9.0325E-001; 1.4500E+002; 9.0046E-001; 1.4500E+002; 9.0698E-001; 1.4500E+002; 8.5277E-001; 1.4500E+002; 8.9384E-001;
 1.4600E+002; 9.0751E-001; 1.4600E+002; 9.2035E-001; 1.4600E+002; 9.0347E-001; 1.4600E+002; 9.0093E-001; 1.4600E+002; 9.0836E-001; 1.4600E+002; 8.5458E-001; 1.4600E+002; 8.9384E-001;
 1.4700E+002; 9.0770E-001; 1.4700E+002; 9.2050E-001; 1.4700E+002; 9.0369E-001; 1.4700E+002; 9.0138E-001; 1.4700E+002; 9.0972E-001; 1.4700E+002; 8.5637E-001; 1.4700E+002; 8.9384E-001;
 1.4800E+002; 9.0789E-001; 1.4800E+002; 9.2066E-001; 1.4800E+002; 9.0391E-001; 1.4800E+002; 9.0183E-001; 1.4800E+002; 9.1105E-001; 1.4800E+002; 8.5814E-001; 1.4800E+002; 8.9384E-001;
 1.4900E+002; 9.0809E-001; 1.4900E+002; 9.2081E-001; 1.4900E+002; 9.0412E-001; 1.4900E+002; 9.0228E-001; 1.4900E+002; 9.1236E-001; 1.4900E+002; 8.5989E-001; 1.4900E+002; 8.9385E-001;
 1.5000E+002; 9.0828E-001; 1.5000E+002; 9.2096E-001; 1.5000E+002; 9.0434E-001; 1.5000E+002; 9.0272E-001; 1.5000E+002; 9.1364E-001; 1.5000E+002; 8.6163E-001; 1.5000E+002; 8.9385E-001;
 1.5100E+002; 9.0847E-001; 1.5100E+002; 9.2112E-001; 1.5100E+002; 9.0456E-001; 1.5100E+002; 9.0315E-001; 1.5100E+002; 9.1490E-001; 1.5100E+002; 8.6335E-001; 1.5100E+002; 8.9385E-001;
 1.5200E+002; 9.0867E-001; 1.5200E+002; 9.2127E-001; 1.5200E+002; 9.0478E-001; 1.5200E+002; 9.0359E-001; 1.5200E+002; 9.1614E-001; 1.5200E+002; 8.6505E-001; 1.5200E+002; 8.9385E-001;
 1.5300E+002; 9.0886E-001; 1.5300E+002; 9.2143E-001; 1.5300E+002; 9.0500E-001; 1.5300E+002; 9.0401E-001; 1.5300E+002; 9.1735E-001; 1.5300E+002; 8.6674E-001; 1.5300E+002; 8.9385E-001;
 1.5400E+002; 9.0906E-001; 1.5400E+002; 9.2158E-001; 1.5400E+002; 9.0522E-001; 1.5400E+002; 9.0443E-001; 1.5400E+002; 9.1853E-001; 1.5400E+002; 8.6841E-001; 1.5400E+002; 8.9385E-001;
 1.5500E+002; 9.0925E-001; 1.5500E+002; 9.2174E-001; 1.5500E+002; 9.0543E-001; 1.5500E+002; 9.0485E-001; 1.5500E+002; 9.1969E-001; 1.5500E+002; 8.7006E-001; 1.5500E+002; 8.9385E-001;
 1.5600E+002; 9.0945E-001; 1.5600E+002; 9.2190E-001; 1.5600E+002; 9.0565E-001; 1.5600E+002; 9.0526E-001; 1.5600E+002; 9.2082E-001; 1.5600E+002; 8.7169E-001; 1.5600E+002; 8.9385E-001;
 1.5700E+002; 9.0965E-001; 1.5700E+002; 9.2206E-001; 1.5700E+002; 9.0587E-001; 1.5700E+002; 9.0566E-001; 1.5700E+002; 9.2192E-001; 1.5700E+002; 8.7331E-001; 1.5700E+002; 8.9386E-001;
 1.5800E+002; 9.0984E-001; 1.5800E+002; 9.2221E-001; 1.5800E+002; 9.0609E-001; 1.5800E+002; 9.0606E-001; 1.5800E+002; 9.2300E-001; 1.5800E+002; 8.7491E-001; 1.5800E+002; 8.9386E-001;
 1.5900E+002; 9.1004E-001; 1.5900E+002; 9.2237E-001; 1.5900E+002; 9.0631E-001; 1.5900E+002; 9.0645E-001; 1.5900E+002; 9.2405E-001; 1.5900E+002; 8.7650E-001; 1.5900E+002; 8.9386E-001;
 1.6000E+002; 9.1024E-001; 1.6000E+002; 9.2253E-001; 1.6000E+002; 9.0653E-001; 1.6000E+002; 9.0684E-001; 1.6000E+002; 9.2507E-001; 1.6000E+002; 8.7807E-001; 1.6000E+002; 8.9386E-001;
 1.6100E+002; 9.1043E-001; 1.6100E+002; 9.2269E-001; 1.6100E+002; 9.0675E-001; 1.6100E+002; 9.0723E-001; 1.6100E+002; 9.2607E-001; 1.6100E+002; 8.7962E-001; 1.6100E+002; 8.9386E-001;
 1.6200E+002; 9.1063E-001; 1.6200E+002; 9.2285E-001; 1.6200E+002; 9.0697E-001; 1.6200E+002; 9.0760E-001; 1.6200E+002; 9.2704E-001; 1.6200E+002; 8.8116E-001; 1.6200E+002; 8.9386E-001;
 1.6300E+002; 9.1083E-001; 1.6300E+002; 9.2301E-001; 1.6300E+002; 9.0719E-001; 1.6300E+002; 9.0798E-001; 1.6300E+002; 9.2798E-001; 1.6300E+002; 8.8268E-001; 1.6300E+002; 8.9386E-001;
 1.6400E+002; 9.1103E-001; 1.6400E+002; 9.2317E-001; 1.6400E+002; 9.0740E-001; 1.6400E+002; 9.0835E-001; 1.6400E+002; 9.2890E-001; 1.6400E+002; 8.8419E-001; 1.6400E+002; 8.9387E-001;
 1.6500E+002; 9.1122E-001; 1.6500E+002; 9.2333E-001; 1.6500E+002; 9.0762E-001; 1.6500E+002; 9.0871E-001; 1.6500E+002; 9.2979E-001; 1.6500E+002; 8.8568E-001; 1.6500E+002; 8.9387E-001;
 1.6600E+002; 9.1142E-001; 1.6600E+002; 9.2349E-001; 1.6600E+002; 9.0784E-001; 1.6600E+002; 9.0907E-001; 1.6600E+002; 9.3066E-001; 1.6600E+002; 8.8716E-001; 1.6600E+002; 8.9387E-001;
 1.6700E+002; 9.1162E-001; 1.6700E+002; 9.2365E-001; 1.6700E+002; 9.0806E-001; 1.6700E+002; 9.0943E-001; 1.6700E+002; 9.3150E-001; 1.6700E+002; 8.8863E-001; 1.6700E+002; 8.9387E-001;
 1.6800E+002; 9.1182E-001; 1.6800E+002; 9.2381E-001; 1.6800E+002; 9.0828E-001; 1.6800E+002; 9.0978E-001; 1.6800E+002; 9.3231E-001; 1.6800E+002; 8.9008E-001; 1.6800E+002; 8.9387E-001;
 1.6900E+002; 9.1202E-001; 1.6900E+002; 9.2397E-001; 1.6900E+002; 9.0850E-001; 1.6900E+002; 9.1012E-001; 1.6900E+002; 9.3310E-001; 1.6900E+002; 8.9152E-001; 1.6900E+002; 8.9387E-001;
 1.7000E+002; 9.1222E-001; 1.7000E+002; 9.2413E-001; 1.7000E+002; 9.0871E-001; 1.7000E+002; 9.1047E-001; 1.7000E+002; 9.3387E-001; 1.7000E+002; 8.9294E-001; 1.7000E+002; 8.9387E-001;
 1.7100E+002; 9.1242E-001; 1.7100E+002; 9.2430E-001; 1.7100E+002; 9.0893E-001; 1.7100E+002; 9.1081E-001; 1.7100E+002; 9.3461E-001; 1.7100E+002; 8.9435E-001; 1.7100E+002; 8.9388E-001;
 1.7200E+002; 9.1262E-001; 1.7200E+002; 9.2446E-001; 1.7200E+002; 9.0915E-001; 1.7200E+002; 9.1114E-001; 1.7200E+002; 9.3533E-001; 1.7200E+002; 8.9574E-001; 1.7200E+002; 8.9388E-001;
 1.7300E+002; 9.1282E-001; 1.7300E+002; 9.2462E-001; 1.7300E+002; 9.0937E-001; 1.7300E+002; 9.1147E-001; 1.7300E+002; 9.3603E-001; 1.7300E+002; 8.9712E-001; 1.7300E+002; 8.9388E-001;
 1.7400E+002; 9.1302E-001; 1.7400E+002; 9.2478E-001; 1.7400E+002; 9.0958E-001; 1.7400E+002; 9.1180E-001; 1.7400E+002; 9.3671E-001; 1.7400E+002; 8.9849E-001; 1.7400E+002; 8.9388E-001;
 1.7500E+002; 9.1322E-001; 1.7500E+002; 9.2495E-001; 1.7500E+002; 9.0980E-001; 1.7500E+002; 9.1212E-001; 1.7500E+002; 9.3736E-001; 1.7500E+002; 8.9984E-001; 1.7500E+002; 8.9388E-001;
 1.7600E+002; 9.1342E-001; 1.7600E+002; 9.2511E-001; 1.7600E+002; 9.1002E-001; 1.7600E+002; 9.1244E-001; 1.7600E+002; 9.3800E-001; 1.7600E+002; 9.0118E-001; 1.7600E+002; 8.9389E-001;
 1.7700E+002; 9.1362E-001; 1.7700E+002; 9.2527E-001; 1.7700E+002; 9.1023E-001; 1.7700E+002; 9.1275E-001; 1.7700E+002; 9.3861E-001; 1.7700E+002; 9.0251E-001; 1.7700E+002; 8.9389E-001;
 1.7800E+002; 9.1382E-001; 1.7800E+002; 9.2543E-001; 1.7800E+002; 9.1045E-001; 1.7800E+002; 9.1307E-001; 1.7800E+002; 9.3921E-001; 1.7800E+002; 9.0382E-001; 1.7800E+002; 8.9389E-001;
 1.7900E+002; 9.1402E-001; 1.7900E+002; 9.2560E-001; 1.7900E+002; 9.1066E-001; 1.7900E+002; 9.1337E-001; 1.7900E+002; 9.3979E-001; 1.7900E+002; 9.0511E-001; 1.7900E+002; 8.9389E-001;
 1.8000E+002; 9.1422E-001; 1.8000E+002; 9.2576E-001; 1.8000E+002; 9.1088E-001; 1.8000E+002; 9.1368E-001; 1.8000E+002; 9.4035E-001; 1.8000E+002; 9.0639E-001; 1.8000E+002; 8.9389E-001;
 1.8100E+002; 9.1442E-001; 1.8100E+002; 9.2592E-001; 1.8100E+002; 9.1109E-001; 1.8100E+002; 9.1398E-001; 1.8100E+002; 9.4089E-001; 1.8100E+002; 9.0766E-001; 1.8100E+002; 8.9390E-001;
 1.8200E+002; 9.1462E-001; 1.8200E+002; 9.2609E-001; 1.8200E+002; 9.1131E-001; 1.8200E+002; 9.1428E-001; 1.8200E+002; 9.4141E-001; 1.8200E+002; 9.0890E-001; 1.8200E+002; 8.9390E-001;
 1.8300E+002; 9.1482E-001; 1.8300E+002; 9.2625E-001; 1.8300E+002; 9.1152E-001; 1.8300E+002; 9.1457E-001; 1.8300E+002; 9.4192E-001; 1.8300E+002; 9.1014E-001; 1.8300E+002; 8.9390E-001;
 1.8400E+002; 9.1502E-001; 1.8400E+002; 9.2641E-001; 1.8400E+002; 9.1173E-001; 1.8400E+002; 9.1487E-001; 1.8400E+002; 9.4242E-001; 1.8400E+002; 9.1135E-001; 1.8400E+002; 8.9390E-001;
 1.8500E+002; 9.1522E-001; 1.8500E+002; 9.2657E-001; 1.8500E+002; 9.1195E-001; 1.8500E+002; 9.1515E-001; 1.8500E+002; 9.4290E-001; 1.8500E+002; 9.1255E-001; 1.8500E+002; 8.9391E-001;
 1.8600E+002; 9.1542E-001; 1.8600E+002; 9.2674E-001; 1.8600E+002; 9.1216E-001; 1.8600E+002; 9.1544E-001; 1.8600E+002; 9.4336E-001; 1.8600E+002; 9.1373E-001; 1.8600E+002; 8.9391E-001;
 1.8700E+002; 9.1562E-001; 1.8700E+002; 9.2690E-001; 1.8700E+002; 9.1237E-001; 1.8700E+002; 9.1572E-001; 1.8700E+002; 9.4381E-001; 1.8700E+002; 9.1489E-001; 1.8700E+002; 8.9391E-001;
 1.8800E+002; 9.1583E-001; 1.8800E+002; 9.2707E-001; 1.8800E+002; 9.1259E-001; 1.8800E+002; 9.1600E-001; 1.8800E+002; 9.4425E-001; 1.8800E+002; 9.1603E-001; 1.8800E+002; 8.9391E-001;
 1.8900E+002; 9.1603E-001; 1.8900E+002; 9.2723E-001; 1.8900E+002; 9.1280E-001; 1.8900E+002; 9.1628E-001; 1.8900E+002; 9.4467E-001; 1.8900E+002; 9.1716E-001; 1.8900E+002; 8.9392E-001;
 1.9000E+002; 9.1623E-001; 1.9000E+002; 9.2739E-001; 1.9000E+002; 9.1301E-001; 1.9000E+002; 9.1656E-001; 1.9000E+002; 9.4509E-001; 1.9000E+002; 9.1827E-001; 1.9000E+002; 8.9392E-001;
 1.9100E+002; 9.1643E-001; 1.9100E+002; 9.2756E-001; 1.9100E+002; 9.1322E-001; 1.9100E+002; 9.1683E-001; 1.9100E+002; 9.4549E-001; 1.9100E+002; 9.1935E-001; 1.9100E+002; 8.9392E-001;
 1.9200E+002; 9.1663E-001; 1.9200E+002; 9.2772E-001; 1.9200E+002; 9.1343E-001; 1.9200E+002; 9.1710E-001; 1.9200E+002; 9.4587E-001; 1.9200E+002; 9.2042E-001; 1.9200E+002; 8.9392E-001;
 1.9300E+002; 9.1683E-001; 1.9300E+002; 9.2788E-001; 1.9300E+002; 9.1364E-001; 1.9300E+002; 9.1737E-001; 1.9300E+002; 9.4625E-001; 1.9300E+002; 9.2146E-001; 1.9300E+002; 8.9393E-001;
 1.9400E+002; 9.1703E-001; 1.9400E+002; 9.2805E-001; 1.9400E+002; 9.1385E-001; 1.9400E+002; 9.1763E-001; 1.9400E+002; 9.4662E-001; 1.9400E+002; 9.2249E-001; 1.9400E+002; 8.9393E-001;
 1.9500E+002; 9.1723E-001; 1.9500E+002; 9.2821E-001; 1.9500E+002; 9.1406E-001; 1.9500E+002; 9.1789E-001; 1.9500E+002; 9.4698E-001; 1.9500E+002; 9.2349E-001; 1.9500E+002; 8.9393E-001;
 1.9600E+002; 9.1744E-001; 1.9600E+002; 9.2837E-001; 1.9600E+002; 9.1427E-001; 1.9600E+002; 9.1815E-001; 1.9600E+002; 9.4732E-001; 1.9600E+002; 9.2447E-001; 1.9600E+002; 8.9394E-001;
 1.9700E+002; 9.1764E-001; 1.9700E+002; 9.2854E-001; 1.9700E+002; 9.1448E-001; 1.9700E+002; 9.1841E-001; 1.9700E+002; 9.4766E-001; 1.9700E+002; 9.2543E-001; 1.9700E+002; 8.9394E-001;
 1.9800E+002; 9.1784E-001; 1.9800E+002; 9.2870E-001; 1.9800E+002; 9.1469E-001; 1.9800E+002; 9.1866E-001; 1.9800E+002; 9.4799E-001; 1.9800E+002; 9.2637E-001; 1.9800E+002; 8.9394E-001;
 1.9900E+002; 9.1804E-001; 1.9900E+002; 9.2887E-001; 1.9900E+002; 9.1490E-001; 1.9900E+002; 9.1892E-001; 1.9900E+002; 9.4831E-001; 1.9900E+002; 9.2729E-001; 1.9900E+002; 8.9395E-001;
 2.0000E+002; 9.1824E-001; 2.0000E+002; 9.2903E-001; 2.0000E+002; 9.1511E-001; 2.0000E+002; 9.1917E-001; 2.0000E+002; 9.4863E-001; 2.0000E+002; 9.2819E-001; 2.0000E+002; 8.9395E-001;
 2.0100E+002; 9.1844E-001; 2.0100E+002; 9.2919E-001; 2.0100E+002; 9.1532E-001; 2.0100E+002; 9.1942E-001; 2.0100E+002; 9.4893E-001; 2.0100E+002; 9.2906E-001; 2.0100E+002; 8.9395E-001;
 2.0200E+002; 9.1864E-001; 2.0200E+002; 9.2936E-001; 2.0200E+002; 9.1552E-001; 2.0200E+002; 9.1966E-001; 2.0200E+002; 9.4923E-001; 2.0200E+002; 9.2991E-001; 2.0200E+002; 8.9395E-001;
 2.0300E+002; 9.1884E-001; 2.0300E+002; 9.2952E-001; 2.0300E+002; 9.1573E-001; 2.0300E+002; 9.1991E-001; 2.0300E+002; 9.4952E-001; 2.0300E+002; 9.3075E-001; 2.0300E+002; 8.9396E-001;
 2.0400E+002; 9.1904E-001; 2.0400E+002; 9.2968E-001; 2.0400E+002; 9.1594E-001; 2.0400E+002; 9.2015E-001; 2.0400E+002; 9.4980E-001; 2.0400E+002; 9.3156E-001; 2.0400E+002; 8.9396E-001;
 2.0500E+002; 9.1924E-001; 2.0500E+002; 9.2985E-001; 2.0500E+002; 9.1614E-001; 2.0500E+002; 9.2039E-001; 2.0500E+002; 9.5008E-001; 2.0500E+002; 9.3235E-001; 2.0500E+002; 8.9397E-001;
 2.0600E+002; 9.1945E-001; 2.0600E+002; 9.3001E-001; 2.0600E+002; 9.1635E-001; 2.0600E+002; 9.2063E-001; 2.0600E+002; 9.5035E-001; 2.0600E+002; 9.3311E-001; 2.0600E+002; 8.9397E-001;
 2.0700E+002; 9.1965E-001; 2.0700E+002; 9.3017E-001; 2.0700E+002; 9.1656E-001; 2.0700E+002; 9.2087E-001; 2.0700E+002; 9.5061E-001; 2.0700E+002; 9.3386E-001; 2.0700E+002; 8.9397E-001;
 2.0800E+002; 9.1985E-001; 2.0800E+002; 9.3034E-001; 2.0800E+002; 9.1676E-001; 2.0800E+002; 9.2110E-001; 2.0800E+002; 9.5087E-001; 2.0800E+002; 9.3459E-001; 2.0800E+002; 8.9398E-001;
 2.0900E+002; 9.2005E-001; 2.0900E+002; 9.3050E-001; 2.0900E+002; 9.1696E-001; 2.0900E+002; 9.2133E-001; 2.0900E+002; 9.5112E-001; 2.0900E+002; 9.3530E-001; 2.0900E+002; 8.9398E-001;
 2.1000E+002; 9.2025E-001; 2.1000E+002; 9.3066E-001; 2.1000E+002; 9.1717E-001; 2.1000E+002; 9.2157E-001; 2.1000E+002; 9.5137E-001; 2.1000E+002; 9.3598E-001; 2.1000E+002; 8.9398E-001;
 2.1100E+002; 9.2045E-001; 2.1100E+002; 9.3082E-001; 2.1100E+002; 9.1737E-001; 2.1100E+002; 9.2180E-001; 2.1100E+002; 9.5161E-001; 2.1100E+002; 9.3665E-001; 2.1100E+002; 8.9399E-001;
 2.1200E+002; 9.2065E-001; 2.1200E+002; 9.3099E-001; 2.1200E+002; 9.1757E-001; 2.1200E+002; 9.2202E-001; 2.1200E+002; 9.5184E-001; 2.1200E+002; 9.3730E-001; 2.1200E+002; 8.9399E-001;
 2.1300E+002; 9.2085E-001; 2.1300E+002; 9.3115E-001; 2.1300E+002; 9.1778E-001; 2.1300E+002; 9.2225E-001; 2.1300E+002; 9.5207E-001; 2.1300E+002; 9.3794E-001; 2.1300E+002; 8.9400E-001;
 2.1400E+002; 9.2105E-001; 2.1400E+002; 9.3131E-001; 2.1400E+002; 9.1798E-001; 2.1400E+002; 9.2248E-001; 2.1400E+002; 9.5230E-001; 2.1400E+002; 9.3855E-001; 2.1400E+002; 8.9400E-001;
 2.1500E+002; 9.2125E-001; 2.1500E+002; 9.3147E-001; 2.1500E+002; 9.1818E-001; 2.1500E+002; 9.2270E-001; 2.1500E+002; 9.5252E-001; 2.1500E+002; 9.3915E-001; 2.1500E+002; 8.9400E-001;
 2.1600E+002; 9.2145E-001; 2.1600E+002; 9.3164E-001; 2.1600E+002; 9.1838E-001; 2.1600E+002; 9.2292E-001; 2.1600E+002; 9.5274E-001; 2.1600E+002; 9.3973E-001; 2.1600E+002; 8.9401E-001;
