Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 2.6000E+001; 1.2139E-003; 2.6000E+001; 7.8697E-001; 2.6000E+001; 6.3830E-001; 2.6000E+001; 5.7643E-001; 2.6000E+001; 5.3267E-001; 2.6000E+001; 5.0126E-001; 2.6000E+001; 2.4574E-001;
 2.7000E+001; 1.1344E-003; 2.7000E+001; 7.9309E-001; 2.7000E+001; 6.4355E-001; 2.7000E+001; 5.8076E-001; 2.7000E+001; 5.3641E-001; 2.7000E+001; 5.0433E-001; 2.7000E+001; 2.4405E-001;
 2.8000E+001; 1.0669E-003; 2.8000E+001; 7.9666E-001; 2.8000E+001; 6.4856E-001; 2.8000E+001; 5.8507E-001; 2.8000E+001; 5.4011E-001; 2.8000E+001; 5.0738E-001; 2.8000E+001; 2.4222E-001;
 2.9000E+001; 1.0081E-003; 2.9000E+001; 7.9758E-001; 2.9000E+001; 6.5331E-001; 2.9000E+001; 5.8941E-001; 2.9000E+001; 5.4379E-001; 2.9000E+001; 5.1044E-001; 2.9000E+001; 2.4022E-001;
 3.0000E+001; 9.5592E-004; 3.0000E+001; 7.9603E-001; 3.0000E+001; 6.5786E-001; 3.0000E+001; 5.9377E-001; 3.0000E+001; 5.4744E-001; 3.0000E+001; 5.1348E-001; 3.0000E+001; 2.3805E-001;
 3.1000E+001; 9.0856E-004; 3.1000E+001; 7.9222E-001; 3.1000E+001; 6.6227E-001; 3.1000E+001; 5.9816E-001; 3.1000E+001; 5.5108E-001; 3.1000E+001; 5.1651E-001; 3.1000E+001; 2.3570E-001;
 3.2000E+001; 8.6465E-004; 3.2000E+001; 7.8629E-001; 3.2000E+001; 6.6659E-001; 3.2000E+001; 6.0255E-001; 3.2000E+001; 5.5470E-001; 3.2000E+001; 5.1954E-001; 3.2000E+001; 2.3318E-001;
 3.3000E+001; 8.2335E-004; 3.3000E+001; 7.7820E-001; 3.3000E+001; 6.7083E-001; 3.3000E+001; 6.0692E-001; 3.3000E+001; 5.5831E-001; 3.3000E+001; 5.2255E-001; 3.3000E+001; 2.3048E-001;
 3.4000E+001; 7.8415E-004; 3.4000E+001; 7.6776E-001; 3.4000E+001; 6.7502E-001; 3.4000E+001; 6.1128E-001; 3.4000E+001; 5.6189E-001; 3.4000E+001; 5.2555E-001; 3.4000E+001; 2.2760E-001;
 3.5000E+001; 7.4684E-004; 3.5000E+001; 7.5458E-001; 3.5000E+001; 6.7914E-001; 3.5000E+001; 6.1559E-001; 3.5000E+001; 5.6546E-001; 3.5000E+001; 5.2854E-001; 3.5000E+001; 2.2455E-001;
 3.6000E+001; 7.1140E-004; 3.6000E+001; 7.3815E-001; 3.6000E+001; 6.8321E-001; 3.6000E+001; 6.1986E-001; 3.6000E+001; 5.6899E-001; 3.6000E+001; 5.3152E-001; 3.6000E+001; 2.2133E-001;
 3.7000E+001; 6.7788E-004; 3.7000E+001; 7.1788E-001; 3.7000E+001; 6.8722E-001; 3.7000E+001; 6.2409E-001; 3.7000E+001; 5.7250E-001; 3.7000E+001; 5.3449E-001; 3.7000E+001; 2.1796E-001;
 3.8000E+001; 6.4639E-004; 3.8000E+001; 6.9326E-001; 3.8000E+001; 6.9120E-001; 3.8000E+001; 6.2826E-001; 3.8000E+001; 5.7597E-001; 3.8000E+001; 5.3744E-001; 3.8000E+001; 2.1443E-001;
 3.9000E+001; 6.1697E-004; 3.9000E+001; 6.6409E-001; 3.9000E+001; 6.9521E-001; 3.9000E+001; 6.3238E-001; 3.9000E+001; 5.7941E-001; 3.9000E+001; 5.4039E-001; 3.9000E+001; 2.1077E-001;
 4.0000E+001; 5.8950E-004; 4.0000E+001; 6.3076E-001; 4.0000E+001; 6.9930E-001; 4.0000E+001; 6.3645E-001; 4.0000E+001; 5.8282E-001; 4.0000E+001; 5.4332E-001; 4.0000E+001; 2.0699E-001;
 4.1000E+001; 5.6378E-004; 4.1000E+001; 5.9437E-001; 4.1000E+001; 7.0357E-001; 4.1000E+001; 6.4045E-001; 4.1000E+001; 5.8622E-001; 4.1000E+001; 5.4624E-001; 4.1000E+001; 2.0310E-001;
 4.2000E+001; 5.3954E-004; 4.2000E+001; 5.5649E-001; 4.2000E+001; 7.0808E-001; 4.2000E+001; 6.4439E-001; 4.2000E+001; 5.8960E-001; 4.2000E+001; 5.4915E-001; 4.2000E+001; 1.9911E-001;
 4.3000E+001; 5.1668E-004; 4.3000E+001; 5.1870E-001; 4.3000E+001; 7.1284E-001; 4.3000E+001; 6.4827E-001; 4.3000E+001; 5.9295E-001; 4.3000E+001; 5.5205E-001; 4.3000E+001; 1.9503E-001;
 4.4000E+001; 4.9517E-004; 4.4000E+001; 4.8217E-001; 4.4000E+001; 7.1783E-001; 4.4000E+001; 6.5207E-001; 4.4000E+001; 5.9629E-001; 4.4000E+001; 5.5493E-001; 4.4000E+001; 1.9089E-001;
 4.5000E+001; 4.7504E-004; 4.5000E+001; 4.4759E-001; 4.5000E+001; 7.2299E-001; 4.5000E+001; 6.5579E-001; 4.5000E+001; 5.9961E-001; 4.5000E+001; 5.5780E-001; 4.5000E+001; 1.8669E-001;
 4.6000E+001; 4.5629E-004; 4.6000E+001; 4.1527E-001; 4.6000E+001; 7.2822E-001; 4.6000E+001; 6.5943E-001; 4.6000E+001; 6.0290E-001; 4.6000E+001; 5.6065E-001; 4.6000E+001; 1.8245E-001;
 4.7000E+001; 4.3881E-004; 4.7000E+001; 3.8526E-001; 4.7000E+001; 7.3343E-001; 4.7000E+001; 6.6297E-001; 4.7000E+001; 6.0618E-001; 4.7000E+001; 5.6348E-001; 4.7000E+001; 1.7819E-001;
 4.8000E+001; 4.2248E-004; 4.8000E+001; 3.5753E-001; 4.8000E+001; 7.3853E-001; 4.8000E+001; 6.6641E-001; 4.8000E+001; 6.0943E-001; 4.8000E+001; 5.6629E-001; 4.8000E+001; 1.7391E-001;
 4.9000E+001; 4.0718E-004; 4.9000E+001; 3.3199E-001; 4.9000E+001; 7.4340E-001; 4.9000E+001; 6.6975E-001; 4.9000E+001; 6.1266E-001; 4.9000E+001; 5.6907E-001; 4.9000E+001; 1.6963E-001;
 5.0000E+001; 3.9280E-004; 5.0000E+001; 3.0851E-001; 5.0000E+001; 7.4791E-001; 5.0000E+001; 6.7297E-001; 5.0000E+001; 6.1587E-001; 5.0000E+001; 5.7183E-001; 5.0000E+001; 1.6535E-001;
 5.1000E+001; 3.7927E-004; 5.1000E+001; 2.8697E-001; 5.1000E+001; 7.5188E-001; 5.1000E+001; 6.7606E-001; 5.1000E+001; 6.1905E-001; 5.1000E+001; 5.7456E-001; 5.1000E+001; 1.6110E-001;
 5.2000E+001; 3.6649E-004; 5.2000E+001; 2.6718E-001; 5.2000E+001; 7.5510E-001; 5.2000E+001; 6.7904E-001; 5.2000E+001; 6.2220E-001; 5.2000E+001; 5.7727E-001; 5.2000E+001; 1.5687E-001;
 5.3000E+001; 3.5440E-004; 5.3000E+001; 2.4895E-001; 5.3000E+001; 7.5732E-001; 5.3000E+001; 6.8188E-001; 5.3000E+001; 6.2533E-001; 5.3000E+001; 5.7996E-001; 5.3000E+001; 1.5268E-001;
 5.4000E+001; 3.4289E-004; 5.4000E+001; 2.3210E-001; 5.4000E+001; 7.5831E-001; 5.4000E+001; 6.8458E-001; 5.4000E+001; 6.2840E-001; 5.4000E+001; 5.8264E-001; 5.4000E+001; 1.4854E-001;
 5.5000E+001; 3.3191E-004; 5.5000E+001; 2.1646E-001; 5.5000E+001; 7.5783E-001; 5.5000E+001; 6.8716E-001; 5.5000E+001; 6.3144E-001; 5.5000E+001; 5.8531E-001; 5.5000E+001; 1.4445E-001;
 5.6000E+001; 3.2137E-004; 5.6000E+001; 2.0195E-001; 5.6000E+001; 7.5568E-001; 5.6000E+001; 6.8963E-001; 5.6000E+001; 6.3443E-001; 5.6000E+001; 5.8797E-001; 5.6000E+001; 1.4042E-001;
 5.7000E+001; 3.1126E-004; 5.7000E+001; 1.8851E-001; 5.7000E+001; 7.5172E-001; 5.7000E+001; 6.9199E-001; 5.7000E+001; 6.3739E-001; 5.7000E+001; 5.9062E-001; 5.7000E+001; 1.3645E-001;
 5.8000E+001; 3.0157E-004; 5.8000E+001; 1.7611E-001; 5.8000E+001; 7.4584E-001; 5.8000E+001; 6.9427E-001; 5.8000E+001; 6.4030E-001; 5.8000E+001; 5.9326E-001; 5.8000E+001; 1.3255E-001;
 5.9000E+001; 2.9230E-004; 5.9000E+001; 1.6472E-001; 5.9000E+001; 7.3794E-001; 5.9000E+001; 6.9649E-001; 5.9000E+001; 6.4317E-001; 5.9000E+001; 5.9589E-001; 5.9000E+001; 1.2873E-001;
 6.0000E+001; 2.8347E-004; 6.0000E+001; 1.5429E-001; 6.0000E+001; 7.2795E-001; 6.0000E+001; 6.9866E-001; 6.0000E+001; 6.4600E-001; 6.0000E+001; 5.9851E-001; 6.0000E+001; 1.2498E-001;
 6.1000E+001; 2.7507E-004; 6.1000E+001; 1.4476E-001; 6.1000E+001; 7.1583E-001; 6.1000E+001; 7.0080E-001; 6.1000E+001; 6.4879E-001; 6.1000E+001; 6.0112E-001; 6.1000E+001; 1.2131E-001;
 6.2000E+001; 2.6709E-004; 6.2000E+001; 1.3605E-001; 6.2000E+001; 7.0157E-001; 6.2000E+001; 7.0294E-001; 6.2000E+001; 6.5154E-001; 6.2000E+001; 6.0372E-001; 6.2000E+001; 1.1773E-001;
 6.3000E+001; 2.5951E-004; 6.3000E+001; 1.2810E-001; 6.3000E+001; 6.8522E-001; 6.3000E+001; 7.0509E-001; 6.3000E+001; 6.5424E-001; 6.3000E+001; 6.0632E-001; 6.3000E+001; 1.1422E-001;
 6.4000E+001; 2.5231E-004; 6.4000E+001; 1.2081E-001; 6.4000E+001; 6.6691E-001; 6.4000E+001; 7.0727E-001; 6.4000E+001; 6.5690E-001; 6.4000E+001; 6.0890E-001; 6.4000E+001; 1.1081E-001;
 6.5000E+001; 2.4546E-004; 6.5000E+001; 1.1412E-001; 6.5000E+001; 6.4687E-001; 6.5000E+001; 7.0948E-001; 6.5000E+001; 6.5950E-001; 6.5000E+001; 6.1147E-001; 6.5000E+001; 1.0747E-001;
 6.6000E+001; 2.3891E-004; 6.6000E+001; 1.0796E-001; 6.6000E+001; 6.2542E-001; 6.6000E+001; 7.1175E-001; 6.6000E+001; 6.6205E-001; 6.6000E+001; 6.1403E-001; 6.6000E+001; 1.0422E-001;
 6.7000E+001; 2.3264E-004; 6.7000E+001; 1.0224E-001; 6.7000E+001; 6.0297E-001; 6.7000E+001; 7.1406E-001; 6.7000E+001; 6.6454E-001; 6.7000E+001; 6.1657E-001; 6.7000E+001; 1.0105E-001;
 6.8000E+001; 2.2662E-004; 6.8000E+001; 9.6917E-002; 6.8000E+001; 5.7993E-001; 6.8000E+001; 7.1641E-001; 6.8000E+001; 6.6696E-001; 6.8000E+001; 6.1910E-001; 6.8000E+001; 9.7971E-002;
 6.9000E+001; 2.2080E-004; 6.9000E+001; 9.1942E-002; 6.9000E+001; 5.5669E-001; 6.9000E+001; 7.1876E-001; 6.9000E+001; 6.6931E-001; 6.9000E+001; 6.2159E-001; 6.9000E+001; 9.4970E-002;
 7.0000E+001; 2.1518E-004; 7.0000E+001; 8.7284E-002; 7.0000E+001; 5.3362E-001; 7.0000E+001; 7.2108E-001; 7.0000E+001; 6.7159E-001; 7.0000E+001; 6.2406E-001; 7.0000E+001; 9.2051E-002;
 7.1000E+001; 2.0973E-004; 7.1000E+001; 8.2923E-002; 7.1000E+001; 5.1099E-001; 7.1000E+001; 7.2333E-001; 7.1000E+001; 6.7378E-001; 7.1000E+001; 6.2649E-001; 7.1000E+001; 8.9212E-002;
 7.2000E+001; 2.0446E-004; 7.2000E+001; 7.8846E-002; 7.2000E+001; 4.8903E-001; 7.2000E+001; 7.2544E-001; 7.2000E+001; 6.7590E-001; 7.2000E+001; 6.2890E-001; 7.2000E+001; 8.6452E-002;
 7.3000E+001; 1.9926E-004; 7.3000E+001; 7.5045E-002; 7.3000E+001; 4.6787E-001; 7.3000E+001; 7.2735E-001; 7.3000E+001; 6.7793E-001; 7.3000E+001; 6.3127E-001; 7.3000E+001; 8.3769E-002;
 7.4000E+001; 1.9418E-004; 7.4000E+001; 7.1541E-002; 7.4000E+001; 4.4760E-001; 7.4000E+001; 7.2898E-001; 7.4000E+001; 6.7988E-001; 7.4000E+001; 6.3362E-001; 7.4000E+001; 8.1162E-002;
 7.5000E+001; 1.8930E-004; 7.5000E+001; 6.8317E-002; 7.5000E+001; 4.2827E-001; 7.5000E+001; 7.3025E-001; 7.5000E+001; 6.8173E-001; 7.5000E+001; 6.3593E-001; 7.5000E+001; 7.8628E-002;
 7.6000E+001; 1.8462E-004; 7.6000E+001; 6.5344E-002; 7.6000E+001; 4.0990E-001; 7.6000E+001; 7.3108E-001; 7.6000E+001; 6.8351E-001; 7.6000E+001; 6.3821E-001; 7.6000E+001; 7.6167E-002;
 7.7000E+001; 1.8012E-004; 7.7000E+001; 6.2598E-002; 7.7000E+001; 3.9248E-001; 7.7000E+001; 7.3136E-001; 7.7000E+001; 6.8520E-001; 7.7000E+001; 6.4046E-001; 7.7000E+001; 7.3776E-002;
 7.8000E+001; 1.7578E-004; 7.8000E+001; 6.0059E-002; 7.8000E+001; 3.7596E-001; 7.8000E+001; 7.3102E-001; 7.8000E+001; 6.8681E-001; 7.8000E+001; 6.4268E-001; 7.8000E+001; 7.1453E-002;
 7.9000E+001; 1.7159E-004; 7.9000E+001; 5.7704E-002; 7.9000E+001; 3.6029E-001; 7.9000E+001; 7.2995E-001; 7.9000E+001; 6.8834E-001; 7.9000E+001; 6.4486E-001; 7.9000E+001; 6.9198E-002;
 8.0000E+001; 1.6755E-004; 8.0000E+001; 5.5515E-002; 8.0000E+001; 3.4543E-001; 8.0000E+001; 7.2808E-001; 8.0000E+001; 6.8980E-001; 8.0000E+001; 6.4701E-001; 8.0000E+001; 6.7008E-002;
 8.1000E+001; 1.6363E-004; 8.1000E+001; 5.3471E-002; 8.1000E+001; 3.3134E-001; 8.1000E+001; 7.2534E-001; 8.1000E+001; 6.9120E-001; 8.1000E+001; 6.4913E-001; 8.1000E+001; 6.4882E-002;
 8.2000E+001; 1.5983E-004; 8.2000E+001; 5.1558E-002; 8.2000E+001; 3.1796E-001; 8.2000E+001; 7.2166E-001; 8.2000E+001; 6.9255E-001; 8.2000E+001; 6.5120E-001; 8.2000E+001; 6.2818E-002;
 8.3000E+001; 1.5612E-004; 8.3000E+001; 4.9761E-002; 8.3000E+001; 3.0529E-001; 8.3000E+001; 7.1701E-001; 8.3000E+001; 6.9384E-001; 8.3000E+001; 6.5324E-001; 8.3000E+001; 6.0815E-002;
 8.4000E+001; 1.5252E-004; 8.4000E+001; 4.8069E-002; 8.4000E+001; 2.9329E-001; 8.4000E+001; 7.1135E-001; 8.4000E+001; 6.9509E-001; 8.4000E+001; 6.5523E-001; 8.4000E+001; 5.8871E-002;
 8.5000E+001; 1.4900E-004; 8.5000E+001; 4.6476E-002; 8.5000E+001; 2.8196E-001; 8.5000E+001; 7.0469E-001; 8.5000E+001; 6.9631E-001; 8.5000E+001; 6.5718E-001; 8.5000E+001; 5.6985E-002;
 8.6000E+001; 1.4556E-004; 8.6000E+001; 4.4976E-002; 8.6000E+001; 2.7126E-001; 8.6000E+001; 6.9703E-001; 8.6000E+001; 6.9750E-001; 8.6000E+001; 6.5908E-001; 8.6000E+001; 5.5156E-002;
 8.7000E+001; 1.4220E-004; 8.7000E+001; 4.3564E-002; 8.7000E+001; 2.6119E-001; 8.7000E+001; 6.8839E-001; 8.7000E+001; 6.9866E-001; 8.7000E+001; 6.6093E-001; 8.7000E+001; 5.3381E-002;
 8.8000E+001; 1.3891E-004; 8.8000E+001; 4.2238E-002; 8.8000E+001; 2.5171E-001; 8.8000E+001; 6.7882E-001; 8.8000E+001; 6.9981E-001; 8.8000E+001; 6.6273E-001; 8.8000E+001; 5.1660E-002;
 8.9000E+001; 1.3570E-004; 8.9000E+001; 4.0994E-002; 8.9000E+001; 2.4281E-001; 8.9000E+001; 6.6839E-001; 8.9000E+001; 7.0094E-001; 8.9000E+001; 6.6448E-001; 8.9000E+001; 4.9992E-002;
 9.0000E+001; 1.3256E-004; 9.0000E+001; 3.9828E-002; 9.0000E+001; 2.3446E-001; 9.0000E+001; 6.5718E-001; 9.0000E+001; 7.0205E-001; 9.0000E+001; 6.6617E-001; 9.0000E+001; 4.8375E-002;
 9.1000E+001; 1.2949E-004; 9.1000E+001; 3.8736E-002; 9.1000E+001; 2.2663E-001; 9.1000E+001; 6.4529E-001; 9.1000E+001; 7.0313E-001; 9.1000E+001; 6.6781E-001; 9.1000E+001; 4.6809E-002;
 9.2000E+001; 1.2647E-004; 9.2000E+001; 3.7716E-002; 9.2000E+001; 2.1927E-001; 9.2000E+001; 6.3283E-001; 9.2000E+001; 7.0419E-001; 9.2000E+001; 6.6939E-001; 9.2000E+001; 4.5291E-002;
 9.3000E+001; 1.2316E-004; 9.3000E+001; 3.6843E-002; 9.3000E+001; 2.1236E-001; 9.3000E+001; 6.1993E-001; 9.3000E+001; 7.0521E-001; 9.3000E+001; 6.7091E-001; 9.3000E+001; 4.3820E-002;
 9.4000E+001; 1.2000E-004; 9.4000E+001; 3.6096E-002; 9.4000E+001; 2.0590E-001; 9.4000E+001; 6.0672E-001; 9.4000E+001; 7.0617E-001; 9.4000E+001; 6.7236E-001; 9.4000E+001; 4.2397E-002;
 9.5000E+001; 1.1693E-004; 9.5000E+001; 3.5434E-002; 9.5000E+001; 1.9989E-001; 9.5000E+001; 5.9331E-001; 9.5000E+001; 7.0707E-001; 9.5000E+001; 6.7375E-001; 9.5000E+001; 4.1018E-002;
 9.6000E+001; 1.1400E-004; 9.6000E+001; 3.4831E-002; 9.6000E+001; 1.9429E-001; 9.6000E+001; 5.7984E-001; 9.6000E+001; 7.0788E-001; 9.6000E+001; 6.7508E-001; 9.6000E+001; 3.9684E-002;
 9.7000E+001; 1.1109E-004; 9.7000E+001; 3.4282E-002; 9.7000E+001; 1.8906E-001; 9.7000E+001; 5.6642E-001; 9.7000E+001; 7.0859E-001; 9.7000E+001; 6.7635E-001; 9.7000E+001; 3.8394E-002;
 9.8000E+001; 1.0826E-004; 9.8000E+001; 3.3775E-002; 9.8000E+001; 1.8418E-001; 9.8000E+001; 5.5316E-001; 9.8000E+001; 7.0916E-001; 9.8000E+001; 6.7755E-001; 9.8000E+001; 3.7145E-002;
 9.9000E+001; 1.0550E-004; 9.9000E+001; 3.3300E-002; 9.9000E+001; 1.7960E-001; 9.9000E+001; 5.4014E-001; 9.9000E+001; 7.0958E-001; 9.9000E+001; 6.7868E-001; 9.9000E+001; 3.5938E-002;
 1.0000E+002; 1.0281E-004; 1.0000E+002; 3.2850E-002; 1.0000E+002; 1.7530E-001; 1.0000E+002; 5.2743E-001; 1.0000E+002; 7.0981E-001; 1.0000E+002; 6.7975E-001; 1.0000E+002; 3.4771E-002;
 1.0100E+002; 1.0015E-004; 1.0100E+002; 3.2420E-002; 1.0100E+002; 1.7126E-001; 1.0100E+002; 5.1509E-001; 1.0100E+002; 7.0983E-001; 1.0100E+002; 6.8076E-001; 1.0100E+002; 3.3643E-002;
 1.0200E+002; 9.7754E-005; 1.0200E+002; 3.1986E-002; 1.0200E+002; 1.6744E-001; 1.0200E+002; 5.0316E-001; 1.0200E+002; 7.0962E-001; 1.0200E+002; 6.8171E-001; 1.0200E+002; 3.2553E-002;
 1.0300E+002; 9.5550E-005; 1.0300E+002; 3.1498E-002; 1.0300E+002; 1.6377E-001; 1.0300E+002; 4.9164E-001; 1.0300E+002; 7.0915E-001; 1.0300E+002; 6.8260E-001; 1.0300E+002; 3.1500E-002;
 1.0400E+002; 9.2749E-005; 1.0400E+002; 3.1224E-002; 1.0400E+002; 1.6012E-001; 1.0400E+002; 4.8055E-001; 1.0400E+002; 7.0841E-001; 1.0400E+002; 6.8343E-001; 1.0400E+002; 3.0484E-002;
 1.0500E+002; 8.9846E-005; 1.0500E+002; 3.1056E-002; 1.0500E+002; 1.5690E-001; 1.0500E+002; 4.6982E-001; 1.0500E+002; 7.0737E-001; 1.0500E+002; 6.8420E-001; 1.0500E+002; 2.9502E-002;
 1.0600E+002; 8.6953E-005; 1.0600E+002; 3.0886E-002; 1.0600E+002; 1.5431E-001; 1.0600E+002; 4.5939E-001; 1.0600E+002; 7.0603E-001; 1.0600E+002; 6.8493E-001; 1.0600E+002; 2.8555E-002;
 1.0700E+002; 8.4081E-005; 1.0700E+002; 3.0708E-002; 1.0700E+002; 1.5217E-001; 1.0700E+002; 4.4926E-001; 1.0700E+002; 7.0438E-001; 1.0700E+002; 6.8559E-001; 1.0700E+002; 2.7641E-002;
