Time(min)   ;SW_00mm     ;Time(min)   ;SW_10mm     ;Time(min)   ;SW_20mm     ;Time(min)   ;SW_30mm     ;Time(min)   ;SW_40mm     ;Time(min)   ;SW_50mm     ;Time(min)   ;SW_120mm    ;
 1.0800E+002; 4.6272E-003; 1.0800E+002; 1.5608E-002; 1.0800E+002; 3.3864E-002; 1.0800E+002; 7.8432E-002; 1.0800E+002; 2.1774E-001; 1.0800E+002; 2.3033E-001; 1.0800E+002; 5.3805E-002;
 1.0900E+002; 4.5498E-003; 1.0900E+002; 1.5455E-002; 1.0900E+002; 3.3485E-002; 1.0900E+002; 7.6629E-002; 1.0900E+002; 2.1335E-001; 1.0900E+002; 2.3067E-001; 1.0900E+002; 5.3259E-002;
 1.1000E+002; 4.4711E-003; 1.1000E+002; 1.5305E-002; 1.1000E+002; 3.3117E-002; 1.1000E+002; 7.4991E-002; 1.1000E+002; 2.0869E-001; 1.1000E+002; 2.3101E-001; 1.1000E+002; 5.2725E-002;
 1.1100E+002; 4.3929E-003; 1.1100E+002; 1.5161E-002; 1.1100E+002; 3.2766E-002; 1.1100E+002; 7.3487E-002; 1.1100E+002; 2.0384E-001; 1.1100E+002; 2.3135E-001; 1.1100E+002; 5.2202E-002;
 1.1200E+002; 4.3154E-003; 1.1200E+002; 1.5022E-002; 1.1200E+002; 3.2434E-002; 1.1200E+002; 7.2074E-002; 1.1200E+002; 1.9881E-001; 1.1200E+002; 2.3169E-001; 1.1200E+002; 5.1690E-002;
 1.1300E+002; 4.2383E-003; 1.1300E+002; 1.4884E-002; 1.1300E+002; 3.2117E-002; 1.1300E+002; 7.0762E-002; 1.1300E+002; 1.9368E-001; 1.1300E+002; 2.3203E-001; 1.1300E+002; 5.1188E-002;
 1.1400E+002; 4.1616E-003; 1.1400E+002; 1.4747E-002; 1.1400E+002; 3.1815E-002; 1.1400E+002; 6.9550E-002; 1.1400E+002; 1.8859E-001; 1.1400E+002; 2.3239E-001; 1.1400E+002; 5.0698E-002;
 1.1500E+002; 4.0854E-003; 1.1500E+002; 1.4612E-002; 1.1500E+002; 3.1526E-002; 1.1500E+002; 6.8429E-002; 1.1500E+002; 1.8365E-001; 1.1500E+002; 2.3281E-001; 1.1500E+002; 5.0218E-002;
 1.1600E+002; 4.0098E-003; 1.1600E+002; 1.4477E-002; 1.1600E+002; 3.1250E-002; 1.1600E+002; 6.7392E-002; 1.1600E+002; 1.7888E-001; 1.1600E+002; 2.3328E-001; 1.1600E+002; 4.9748E-002;
 1.1700E+002; 3.9343E-003; 1.1700E+002; 1.4343E-002; 1.1700E+002; 3.0988E-002; 1.1700E+002; 6.6433E-002; 1.1700E+002; 1.7439E-001; 1.1700E+002; 2.3367E-001; 1.1700E+002; 4.9289E-002;
 1.1800E+002; 3.8594E-003; 1.1800E+002; 1.4209E-002; 1.1800E+002; 3.0738E-002; 1.1800E+002; 6.5544E-002; 1.1800E+002; 1.7019E-001; 1.1800E+002; 2.3393E-001; 1.1800E+002; 4.8840E-002;
 1.1900E+002; 3.7850E-003; 1.1900E+002; 1.4076E-002; 1.1900E+002; 3.0498E-002; 1.1900E+002; 6.4722E-002; 1.1900E+002; 1.6627E-001; 1.1900E+002; 2.3403E-001; 1.1900E+002; 4.8401E-002;
 1.2000E+002; 3.7112E-003; 1.2000E+002; 1.3942E-002; 1.2000E+002; 3.0266E-002; 1.2000E+002; 6.3963E-002; 1.2000E+002; 1.6262E-001; 1.2000E+002; 2.3391E-001; 1.2000E+002; 4.7973E-002;
 1.2100E+002; 3.6381E-003; 1.2100E+002; 1.3808E-002; 1.2100E+002; 3.0041E-002; 1.2100E+002; 6.3260E-002; 1.2100E+002; 1.5927E-001; 1.2100E+002; 2.3367E-001; 1.2100E+002; 4.7555E-002;
 1.2200E+002; 3.5658E-003; 1.2200E+002; 1.3672E-002; 1.2200E+002; 2.9821E-002; 1.2200E+002; 6.2610E-002; 1.2200E+002; 1.5619E-001; 1.2200E+002; 2.3335E-001; 1.2200E+002; 4.7148E-002;
 1.2300E+002; 3.4943E-003; 1.2300E+002; 1.3535E-002; 1.2300E+002; 2.9605E-002; 1.2300E+002; 6.2007E-002; 1.2300E+002; 1.5340E-001; 1.2300E+002; 2.3293E-001; 1.2300E+002; 4.6753E-002;
 1.2400E+002; 3.4238E-003; 1.2400E+002; 1.3397E-002; 1.2400E+002; 2.9393E-002; 1.2400E+002; 6.1448E-002; 1.2400E+002; 1.5088E-001; 1.2400E+002; 2.3241E-001; 1.2400E+002; 4.6369E-002;
 1.2500E+002; 3.3543E-003; 1.2500E+002; 1.3256E-002; 1.2500E+002; 2.9183E-002; 1.2500E+002; 6.0928E-002; 1.2500E+002; 1.4861E-001; 1.2500E+002; 2.3178E-001; 1.2500E+002; 4.5997E-002;
 1.2600E+002; 3.2862E-003; 1.2600E+002; 1.3114E-002; 1.2600E+002; 2.8976E-002; 1.2600E+002; 6.0445E-002; 1.2600E+002; 1.4659E-001; 1.2600E+002; 2.3107E-001; 1.2600E+002; 4.5638E-002;
 1.2700E+002; 3.2193E-003; 1.2700E+002; 1.2970E-002; 1.2700E+002; 2.8771E-002; 1.2700E+002; 5.9996E-002; 1.2700E+002; 1.4479E-001; 1.2700E+002; 2.3027E-001; 1.2700E+002; 4.5294E-002;
 1.2800E+002; 3.1543E-003; 1.2800E+002; 1.2825E-002; 1.2800E+002; 2.8568E-002; 1.2800E+002; 5.9579E-002; 1.2800E+002; 1.4320E-001; 1.2800E+002; 2.2939E-001; 1.2800E+002; 4.4965E-002;
 1.2900E+002; 3.0911E-003; 1.2900E+002; 1.2679E-002; 1.2900E+002; 2.8369E-002; 1.2900E+002; 5.9192E-002; 1.2900E+002; 1.4180E-001; 1.2900E+002; 2.2843E-001; 1.2900E+002; 4.4652E-002;
 1.3000E+002; 3.0304E-003; 1.3000E+002; 1.2532E-002; 1.3000E+002; 2.8172E-002; 1.3000E+002; 5.8832E-002; 1.3000E+002; 1.4056E-001; 1.3000E+002; 2.2741E-001; 1.3000E+002; 4.4357E-002;
 1.3100E+002; 2.9765E-003; 1.3100E+002; 1.2369E-002; 1.3100E+002; 2.7953E-002; 1.3100E+002; 5.8470E-002; 1.3100E+002; 1.3944E-001; 1.3100E+002; 2.2633E-001; 1.3100E+002; 4.4081E-002;
 1.3200E+002; 2.9272E-003; 1.3200E+002; 1.2198E-002; 1.3200E+002; 2.7701E-002; 1.3200E+002; 5.8069E-002; 1.3200E+002; 1.3838E-001; 1.3200E+002; 2.2519E-001; 1.3200E+002; 4.3824E-002;
 1.3300E+002; 2.8822E-003; 1.3300E+002; 1.2030E-002; 1.3300E+002; 2.7435E-002; 1.3300E+002; 5.7639E-002; 1.3300E+002; 1.3733E-001; 1.3300E+002; 2.2400E-001; 1.3300E+002; 4.3580E-002;
 1.3400E+002; 2.8417E-003; 1.3400E+002; 1.1867E-002; 1.3400E+002; 2.7164E-002; 1.3400E+002; 5.7185E-002; 1.3400E+002; 1.3627E-001; 1.3400E+002; 2.2279E-001; 1.3400E+002; 4.3338E-002;
 1.3500E+002; 2.8070E-003; 1.3500E+002; 1.1710E-002; 1.3500E+002; 2.6891E-002; 1.3500E+002; 5.6709E-002; 1.3500E+002; 1.3520E-001; 1.3500E+002; 2.2157E-001; 1.3500E+002; 4.3090E-002;
 1.3600E+002; 2.7861E-003; 1.3600E+002; 1.1558E-002; 1.3600E+002; 2.6619E-002; 1.3600E+002; 5.6217E-002; 1.3600E+002; 1.3411E-001; 1.3600E+002; 2.2035E-001; 1.3600E+002; 4.2833E-002;
 1.3700E+002; 2.7832E-003; 1.3700E+002; 1.1411E-002; 1.3700E+002; 2.6352E-002; 1.3700E+002; 5.5710E-002; 1.3700E+002; 1.3299E-001; 1.3700E+002; 2.1914E-001; 1.3700E+002; 4.2566E-002;
 1.3800E+002; 2.7802E-003; 1.3800E+002; 1.1271E-002; 1.3800E+002; 2.6090E-002; 1.3800E+002; 5.5195E-002; 1.3800E+002; 1.3183E-001; 1.3800E+002; 2.1794E-001; 1.3800E+002; 4.2291E-002;
 1.3900E+002; 2.7770E-003; 1.3900E+002; 1.1136E-002; 1.3900E+002; 2.5834E-002; 1.3900E+002; 5.4673E-002; 1.3900E+002; 1.3064E-001; 1.3900E+002; 2.1676E-001; 1.3900E+002; 4.2012E-002;
 1.4000E+002; 2.7737E-003; 1.4000E+002; 1.1006E-002; 1.4000E+002; 2.5584E-002; 1.4000E+002; 5.4147E-002; 1.4000E+002; 1.2941E-001; 1.4000E+002; 2.1560E-001; 1.4000E+002; 4.1730E-002;
 1.4100E+002; 2.7704E-003; 1.4100E+002; 1.0881E-002; 1.4100E+002; 2.5341E-002; 1.4100E+002; 5.3620E-002; 1.4100E+002; 1.2814E-001; 1.4100E+002; 2.1446E-001; 1.4100E+002; 4.1447E-002;
 1.4200E+002; 2.7670E-003; 1.4200E+002; 1.0760E-002; 1.4200E+002; 2.5105E-002; 1.4200E+002; 5.3093E-002; 1.4200E+002; 1.2684E-001; 1.4200E+002; 2.1335E-001; 1.4200E+002; 4.1165E-002;
 1.4300E+002; 2.7637E-003; 1.4300E+002; 1.0640E-002; 1.4300E+002; 2.4875E-002; 1.4300E+002; 5.2569E-002; 1.4300E+002; 1.2550E-001; 1.4300E+002; 2.1227E-001; 1.4300E+002; 4.0885E-002;
 1.4400E+002; 2.7605E-003; 1.4400E+002; 1.0522E-002; 1.4400E+002; 2.4654E-002; 1.4400E+002; 5.2049E-002; 1.4400E+002; 1.2412E-001; 1.4400E+002; 2.1121E-001; 1.4400E+002; 4.0608E-002;
 1.4500E+002; 2.7573E-003; 1.4500E+002; 1.0406E-002; 1.4500E+002; 2.4437E-002; 1.4500E+002; 5.1533E-002; 1.4500E+002; 1.2272E-001; 1.4500E+002; 2.1018E-001; 1.4500E+002; 4.0335E-002;
 1.4600E+002; 2.7541E-003; 1.4600E+002; 1.0292E-002; 1.4600E+002; 2.4225E-002; 1.4600E+002; 5.1021E-002; 1.4600E+002; 1.2129E-001; 1.4600E+002; 2.0918E-001; 1.4600E+002; 4.0068E-002;
 1.4700E+002; 2.7510E-003; 1.4700E+002; 1.0181E-002; 1.4700E+002; 2.4016E-002; 1.4700E+002; 5.0515E-002; 1.4700E+002; 1.1984E-001; 1.4700E+002; 2.0820E-001; 1.4700E+002; 3.9805E-002;
 1.4800E+002; 2.7480E-003; 1.4800E+002; 1.0072E-002; 1.4800E+002; 2.3811E-002; 1.4800E+002; 5.0015E-002; 1.4800E+002; 1.1837E-001; 1.4800E+002; 2.0725E-001; 1.4800E+002; 3.9546E-002;
 1.4900E+002; 2.7452E-003; 1.4900E+002; 9.9651E-003; 1.4900E+002; 2.3610E-002; 1.4900E+002; 4.9520E-002; 1.4900E+002; 1.1689E-001; 1.4900E+002; 2.0633E-001; 1.4900E+002; 3.9290E-002;
 1.5000E+002; 2.7420E-003; 1.5000E+002; 9.8601E-003; 1.5000E+002; 2.3411E-002; 1.5000E+002; 4.9030E-002; 1.5000E+002; 1.1540E-001; 1.5000E+002; 2.0542E-001; 1.5000E+002; 3.9038E-002;
 1.5100E+002; 2.7392E-003; 1.5100E+002; 9.7565E-003; 1.5100E+002; 2.3215E-002; 1.5100E+002; 4.8546E-002; 1.5100E+002; 1.1390E-001; 1.5100E+002; 2.0454E-001; 1.5100E+002; 3.8789E-002;
 1.5200E+002; 2.7364E-003; 1.5200E+002; 9.6546E-003; 1.5200E+002; 2.3022E-002; 1.5200E+002; 4.8067E-002; 1.5200E+002; 1.1240E-001; 1.5200E+002; 2.0367E-001; 1.5200E+002; 3.8544E-002;
 1.5300E+002; 2.7338E-003; 1.5300E+002; 9.5540E-003; 1.5300E+002; 2.2831E-002; 1.5300E+002; 4.7595E-002; 1.5300E+002; 1.1091E-001; 1.5300E+002; 2.0282E-001; 1.5300E+002; 3.8303E-002;
 1.5400E+002; 2.7309E-003; 1.5400E+002; 9.4549E-003; 1.5400E+002; 2.2642E-002; 1.5400E+002; 4.7127E-002; 1.5400E+002; 1.0942E-001; 1.5400E+002; 2.0198E-001; 1.5400E+002; 3.8064E-002;
 1.5500E+002; 2.7284E-003; 1.5500E+002; 9.3569E-003; 1.5500E+002; 2.2455E-002; 1.5500E+002; 4.6666E-002; 1.5500E+002; 1.0794E-001; 1.5500E+002; 2.0115E-001; 1.5500E+002; 3.7829E-002;
 1.5600E+002; 2.7258E-003; 1.5600E+002; 9.2602E-003; 1.5600E+002; 2.2269E-002; 1.5600E+002; 4.6209E-002; 1.5600E+002; 1.0647E-001; 1.5600E+002; 2.0032E-001; 1.5600E+002; 3.7598E-002;
 1.5700E+002; 2.7232E-003; 1.5700E+002; 9.1646E-003; 1.5700E+002; 2.2086E-002; 1.5700E+002; 4.5759E-002; 1.5700E+002; 1.0501E-001; 1.5700E+002; 1.9949E-001; 1.5700E+002; 3.7369E-002;
 1.5800E+002; 2.7209E-003; 1.5800E+002; 9.0699E-003; 1.5800E+002; 2.1904E-002; 1.5800E+002; 4.5314E-002; 1.5800E+002; 1.0357E-001; 1.5800E+002; 1.9865E-001; 1.5800E+002; 3.7144E-002;
 1.5900E+002; 2.7184E-003; 1.5900E+002; 8.9765E-003; 1.5900E+002; 2.1724E-002; 1.5900E+002; 4.4874E-002; 1.5900E+002; 1.0214E-001; 1.5900E+002; 1.9780E-001; 1.5900E+002; 3.6921E-002;
 1.6000E+002; 2.7159E-003; 1.6000E+002; 8.8840E-003; 1.6000E+002; 2.1546E-002; 1.6000E+002; 4.4440E-002; 1.6000E+002; 1.0073E-001; 1.6000E+002; 1.9693E-001; 1.6000E+002; 3.6702E-002;
 1.6100E+002; 2.7136E-003; 1.6100E+002; 8.7925E-003; 1.6100E+002; 2.1369E-002; 1.6100E+002; 4.4011E-002; 1.6100E+002; 9.9337E-002; 1.6100E+002; 1.9604E-001; 1.6100E+002; 3.6486E-002;
 1.6200E+002; 2.7113E-003; 1.6200E+002; 8.7020E-003; 1.6200E+002; 2.1193E-002; 1.6200E+002; 4.3588E-002; 1.6200E+002; 9.7963E-002; 1.6200E+002; 1.9512E-001; 1.6200E+002; 3.6273E-002;
 1.6300E+002; 2.7090E-003; 1.6300E+002; 8.6124E-003; 1.6300E+002; 2.1019E-002; 1.6300E+002; 4.3170E-002; 1.6300E+002; 9.6608E-002; 1.6300E+002; 1.9417E-001; 1.6300E+002; 3.6063E-002;
 1.6400E+002; 2.7067E-003; 1.6400E+002; 8.5238E-003; 1.6400E+002; 2.0847E-002; 1.6400E+002; 4.2757E-002; 1.6400E+002; 9.5272E-002; 1.6400E+002; 1.9318E-001; 1.6400E+002; 3.5856E-002;
 1.6500E+002; 2.7044E-003; 1.6500E+002; 8.4361E-003; 1.6500E+002; 2.0676E-002; 1.6500E+002; 4.2350E-002; 1.6500E+002; 9.3957E-002; 1.6500E+002; 1.9214E-001; 1.6500E+002; 3.5652E-002;
 1.6600E+002; 2.7044E-003; 1.6600E+002; 8.4361E-003; 1.6600E+002; 2.0676E-002; 1.6600E+002; 4.2350E-002; 1.6600E+002; 9.3957E-002; 1.6600E+002; 1.9214E-001; 1.6600E+002; 3.5652E-002;
 1.6700E+002; 2.7044E-003; 1.6700E+002; 8.4361E-003; 1.6700E+002; 2.0676E-002; 1.6700E+002; 4.2350E-002; 1.6700E+002; 9.3957E-002; 1.6700E+002; 1.9214E-001; 1.6700E+002; 3.5652E-002;
 1.6800E+002; 2.7044E-003; 1.6800E+002; 8.4361E-003; 1.6800E+002; 2.0676E-002; 1.6800E+002; 4.2350E-002; 1.6800E+002; 9.3957E-002; 1.6800E+002; 1.9214E-001; 1.6800E+002; 3.5652E-002;
 1.6900E+002; 2.7044E-003; 1.6900E+002; 8.4361E-003; 1.6900E+002; 2.0676E-002; 1.6900E+002; 4.2350E-002; 1.6900E+002; 9.3957E-002; 1.6900E+002; 1.9214E-001; 1.6900E+002; 3.5652E-002;
 1.7000E+002; 2.7044E-003; 1.7000E+002; 8.4361E-003; 1.7000E+002; 2.0676E-002; 1.7000E+002; 4.2350E-002; 1.7000E+002; 9.3957E-002; 1.7000E+002; 1.9214E-001; 1.7000E+002; 3.5652E-002;
 1.7100E+002; 2.7044E-003; 1.7100E+002; 8.4361E-003; 1.7100E+002; 2.0676E-002; 1.7100E+002; 4.2350E-002; 1.7100E+002; 9.3957E-002; 1.7100E+002; 1.9214E-001; 1.7100E+002; 3.5652E-002;
 1.7200E+002; 2.7044E-003; 1.7200E+002; 8.4361E-003; 1.7200E+002; 2.0676E-002; 1.7200E+002; 4.2350E-002; 1.7200E+002; 9.3957E-002; 1.7200E+002; 1.9214E-001; 1.7200E+002; 3.5652E-002;
 1.7300E+002; 2.7044E-003; 1.7300E+002; 8.4361E-003; 1.7300E+002; 2.0676E-002; 1.7300E+002; 4.2350E-002; 1.7300E+002; 9.3957E-002; 1.7300E+002; 1.9214E-001; 1.7300E+002; 3.5652E-002;
 1.7400E+002; 2.7044E-003; 1.7400E+002; 8.4361E-003; 1.7400E+002; 2.0676E-002; 1.7400E+002; 4.2350E-002; 1.7400E+002; 9.3957E-002; 1.7400E+002; 1.9214E-001; 1.7400E+002; 3.5652E-002;
 1.7500E+002; 2.7044E-003; 1.7500E+002; 8.4361E-003; 1.7500E+002; 2.0676E-002; 1.7500E+002; 4.2350E-002; 1.7500E+002; 9.3957E-002; 1.7500E+002; 1.9214E-001; 1.7500E+002; 3.5652E-002;
 1.7600E+002; 2.7044E-003; 1.7600E+002; 8.4361E-003; 1.7600E+002; 2.0676E-002; 1.7600E+002; 4.2350E-002; 1.7600E+002; 9.3957E-002; 1.7600E+002; 1.9214E-001; 1.7600E+002; 3.5652E-002;
 1.7700E+002; 2.7044E-003; 1.7700E+002; 8.4361E-003; 1.7700E+002; 2.0676E-002; 1.7700E+002; 4.2350E-002; 1.7700E+002; 9.3957E-002; 1.7700E+002; 1.9214E-001; 1.7700E+002; 3.5652E-002;
 1.7800E+002; 2.7044E-003; 1.7800E+002; 8.4361E-003; 1.7800E+002; 2.0676E-002; 1.7800E+002; 4.2350E-002; 1.7800E+002; 9.3957E-002; 1.7800E+002; 1.9214E-001; 1.7800E+002; 3.5652E-002;
 1.7900E+002; 2.7044E-003; 1.7900E+002; 8.4361E-003; 1.7900E+002; 2.0676E-002; 1.7900E+002; 4.2350E-002; 1.7900E+002; 9.3957E-002; 1.7900E+002; 1.9214E-001; 1.7900E+002; 3.5652E-002;
 1.8000E+002; 2.7044E-003; 1.8000E+002; 8.4361E-003; 1.8000E+002; 2.0676E-002; 1.8000E+002; 4.2350E-002; 1.8000E+002; 9.3957E-002; 1.8000E+002; 1.9214E-001; 1.8000E+002; 3.5652E-002;
 1.8100E+002; 2.7044E-003; 1.8100E+002; 8.4361E-003; 1.8100E+002; 2.0676E-002; 1.8100E+002; 4.2350E-002; 1.8100E+002; 9.3957E-002; 1.8100E+002; 1.9214E-001; 1.8100E+002; 3.5652E-002;
 1.8200E+002; 2.7044E-003; 1.8200E+002; 8.4361E-003; 1.8200E+002; 2.0676E-002; 1.8200E+002; 4.2350E-002; 1.8200E+002; 9.3957E-002; 1.8200E+002; 1.9214E-001; 1.8200E+002; 3.5652E-002;
 1.8300E+002; 2.7044E-003; 1.8300E+002; 8.4361E-003; 1.8300E+002; 2.0676E-002; 1.8300E+002; 4.2350E-002; 1.8300E+002; 9.3957E-002; 1.8300E+002; 1.9214E-001; 1.8300E+002; 3.5652E-002;
 1.8400E+002; 2.7044E-003; 1.8400E+002; 8.4361E-003; 1.8400E+002; 2.0676E-002; 1.8400E+002; 4.2350E-002; 1.8400E+002; 9.3957E-002; 1.8400E+002; 1.9214E-001; 1.8400E+002; 3.5652E-002;
 1.8500E+002; 2.7044E-003; 1.8500E+002; 8.4361E-003; 1.8500E+002; 2.0676E-002; 1.8500E+002; 4.2350E-002; 1.8500E+002; 9.3957E-002; 1.8500E+002; 1.9214E-001; 1.8500E+002; 3.5652E-002;
 1.8600E+002; 2.7044E-003; 1.8600E+002; 8.4361E-003; 1.8600E+002; 2.0676E-002; 1.8600E+002; 4.2350E-002; 1.8600E+002; 9.3957E-002; 1.8600E+002; 1.9214E-001; 1.8600E+002; 3.5652E-002;
 1.8700E+002; 2.7044E-003; 1.8700E+002; 8.4361E-003; 1.8700E+002; 2.0676E-002; 1.8700E+002; 4.2350E-002; 1.8700E+002; 9.3957E-002; 1.8700E+002; 1.9214E-001; 1.8700E+002; 3.5652E-002;
 1.8800E+002; 2.7044E-003; 1.8800E+002; 8.4361E-003; 1.8800E+002; 2.0676E-002; 1.8800E+002; 4.2350E-002; 1.8800E+002; 9.3957E-002; 1.8800E+002; 1.9214E-001; 1.8800E+002; 3.5652E-002;
 1.8900E+002; 2.7044E-003; 1.8900E+002; 8.4361E-003; 1.8900E+002; 2.0676E-002; 1.8900E+002; 4.2350E-002; 1.8900E+002; 9.3957E-002; 1.8900E+002; 1.9214E-001; 1.8900E+002; 3.5652E-002;
 1.9000E+002; 2.7044E-003; 1.9000E+002; 8.4361E-003; 1.9000E+002; 2.0676E-002; 1.9000E+002; 4.2350E-002; 1.9000E+002; 9.3957E-002; 1.9000E+002; 1.9214E-001; 1.9000E+002; 3.5652E-002;
 1.9100E+002; 2.7044E-003; 1.9100E+002; 8.4361E-003; 1.9100E+002; 2.0676E-002; 1.9100E+002; 4.2350E-002; 1.9100E+002; 9.3957E-002; 1.9100E+002; 1.9214E-001; 1.9100E+002; 3.5652E-002;
 1.9200E+002; 2.7044E-003; 1.9200E+002; 8.4361E-003; 1.9200E+002; 2.0676E-002; 1.9200E+002; 4.2350E-002; 1.9200E+002; 9.3957E-002; 1.9200E+002; 1.9214E-001; 1.9200E+002; 3.5652E-002;
 1.9300E+002; 2.7044E-003; 1.9300E+002; 8.4361E-003; 1.9300E+002; 2.0676E-002; 1.9300E+002; 4.2350E-002; 1.9300E+002; 9.3957E-002; 1.9300E+002; 1.9214E-001; 1.9300E+002; 3.5652E-002;
 1.9400E+002; 2.7044E-003; 1.9400E+002; 8.4361E-003; 1.9400E+002; 2.0676E-002; 1.9400E+002; 4.2350E-002; 1.9400E+002; 9.3957E-002; 1.9400E+002; 1.9214E-001; 1.9400E+002; 3.5652E-002;
 1.9500E+002; 2.7044E-003; 1.9500E+002; 8.4361E-003; 1.9500E+002; 2.0676E-002; 1.9500E+002; 4.2350E-002; 1.9500E+002; 9.3957E-002; 1.9500E+002; 1.9214E-001; 1.9500E+002; 3.5652E-002;
 1.9600E+002; 2.7044E-003; 1.9600E+002; 8.4361E-003; 1.9600E+002; 2.0676E-002; 1.9600E+002; 4.2350E-002; 1.9600E+002; 9.3957E-002; 1.9600E+002; 1.9214E-001; 1.9600E+002; 3.5652E-002;
 1.9700E+002; 2.7044E-003; 1.9700E+002; 8.4361E-003; 1.9700E+002; 2.0676E-002; 1.9700E+002; 4.2350E-002; 1.9700E+002; 9.3957E-002; 1.9700E+002; 1.9214E-001; 1.9700E+002; 3.5652E-002;
 1.9800E+002; 2.7044E-003; 1.9800E+002; 8.4361E-003; 1.9800E+002; 2.0676E-002; 1.9800E+002; 4.2350E-002; 1.9800E+002; 9.3957E-002; 1.9800E+002; 1.9214E-001; 1.9800E+002; 3.5652E-002;
 1.9900E+002; 2.7044E-003; 1.9900E+002; 8.4361E-003; 1.9900E+002; 2.0676E-002; 1.9900E+002; 4.2350E-002; 1.9900E+002; 9.3957E-002; 1.9900E+002; 1.9214E-001; 1.9900E+002; 3.5652E-002;
 2.0000E+002; 2.7044E-003; 2.0000E+002; 8.4361E-003; 2.0000E+002; 2.0676E-002; 2.0000E+002; 4.2350E-002; 2.0000E+002; 9.3957E-002; 2.0000E+002; 1.9214E-001; 2.0000E+002; 3.5652E-002;
 2.0100E+002; 2.7044E-003; 2.0100E+002; 8.4361E-003; 2.0100E+002; 2.0676E-002; 2.0100E+002; 4.2350E-002; 2.0100E+002; 9.3957E-002; 2.0100E+002; 1.9214E-001; 2.0100E+002; 3.5652E-002;
 2.0200E+002; 2.7044E-003; 2.0200E+002; 8.4361E-003; 2.0200E+002; 2.0676E-002; 2.0200E+002; 4.2350E-002; 2.0200E+002; 9.3957E-002; 2.0200E+002; 1.9214E-001; 2.0200E+002; 3.5652E-002;
 2.0300E+002; 2.7044E-003; 2.0300E+002; 8.4361E-003; 2.0300E+002; 2.0676E-002; 2.0300E+002; 4.2350E-002; 2.0300E+002; 9.3957E-002; 2.0300E+002; 1.9214E-001; 2.0300E+002; 3.5652E-002;
 2.0400E+002; 2.7044E-003; 2.0400E+002; 8.4361E-003; 2.0400E+002; 2.0676E-002; 2.0400E+002; 4.2350E-002; 2.0400E+002; 9.3957E-002; 2.0400E+002; 1.9214E-001; 2.0400E+002; 3.5652E-002;
 2.0500E+002; 2.7044E-003; 2.0500E+002; 8.4361E-003; 2.0500E+002; 2.0676E-002; 2.0500E+002; 4.2350E-002; 2.0500E+002; 9.3957E-002; 2.0500E+002; 1.9214E-001; 2.0500E+002; 3.5652E-002;
 2.0600E+002; 2.7044E-003; 2.0600E+002; 8.4361E-003; 2.0600E+002; 2.0676E-002; 2.0600E+002; 4.2350E-002; 2.0600E+002; 9.3957E-002; 2.0600E+002; 1.9214E-001; 2.0600E+002; 3.5652E-002;
 2.0700E+002; 2.7044E-003; 2.0700E+002; 8.4361E-003; 2.0700E+002; 2.0676E-002; 2.0700E+002; 4.2350E-002; 2.0700E+002; 9.3957E-002; 2.0700E+002; 1.9214E-001; 2.0700E+002; 3.5652E-002;
 2.0800E+002; 2.7044E-003; 2.0800E+002; 8.4361E-003; 2.0800E+002; 2.0676E-002; 2.0800E+002; 4.2350E-002; 2.0800E+002; 9.3957E-002; 2.0800E+002; 1.9214E-001; 2.0800E+002; 3.5652E-002;
 2.0900E+002; 2.7044E-003; 2.0900E+002; 8.4361E-003; 2.0900E+002; 2.0676E-002; 2.0900E+002; 4.2350E-002; 2.0900E+002; 9.3957E-002; 2.0900E+002; 1.9214E-001; 2.0900E+002; 3.5652E-002;
 2.1000E+002; 2.7044E-003; 2.1000E+002; 8.4361E-003; 2.1000E+002; 2.0676E-002; 2.1000E+002; 4.2350E-002; 2.1000E+002; 9.3957E-002; 2.1000E+002; 1.9214E-001; 2.1000E+002; 3.5652E-002;
 2.1100E+002; 2.7044E-003; 2.1100E+002; 8.4361E-003; 2.1100E+002; 2.0676E-002; 2.1100E+002; 4.2350E-002; 2.1100E+002; 9.3957E-002; 2.1100E+002; 1.9214E-001; 2.1100E+002; 3.5652E-002;
 2.1200E+002; 2.7044E-003; 2.1200E+002; 8.4361E-003; 2.1200E+002; 2.0676E-002; 2.1200E+002; 4.2350E-002; 2.1200E+002; 9.3957E-002; 2.1200E+002; 1.9214E-001; 2.1200E+002; 3.5652E-002;
 2.1300E+002; 2.7044E-003; 2.1300E+002; 8.4361E-003; 2.1300E+002; 2.0676E-002; 2.1300E+002; 4.2350E-002; 2.1300E+002; 9.3957E-002; 2.1300E+002; 1.9214E-001; 2.1300E+002; 3.5652E-002;
 2.1400E+002; 2.7044E-003; 2.1400E+002; 8.4361E-003; 2.1400E+002; 2.0676E-002; 2.1400E+002; 4.2350E-002; 2.1400E+002; 9.3957E-002; 2.1400E+002; 1.9214E-001; 2.1400E+002; 3.5652E-002;
 2.1500E+002; 2.7044E-003; 2.1500E+002; 8.4361E-003; 2.1500E+002; 2.0676E-002; 2.1500E+002; 4.2350E-002; 2.1500E+002; 9.3957E-002; 2.1500E+002; 1.9214E-001; 2.1500E+002; 3.5652E-002;
 2.1600E+002; 2.7044E-003; 2.1600E+002; 8.4361E-003; 2.1600E+002; 2.0676E-002; 2.1600E+002; 4.2350E-002; 2.1600E+002; 9.3957E-002; 2.1600E+002; 1.9214E-001; 2.1600E+002; 3.5652E-002;
