Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 1.6800E+002; 2.0935E-005; 1.6800E+002; 1.0352E-002; 1.6800E+002; 7.3896E-002; 1.6800E+002; 1.9570E-001; 1.6800E+002; 3.8328E-001; 1.6800E+002; 6.3928E-001; 1.6800E+002; 6.8791E-003;
 1.6900E+002; 2.0770E-005; 1.6900E+002; 1.0164E-002; 1.6900E+002; 7.3313E-002; 1.6900E+002; 1.9431E-001; 1.6900E+002; 3.8015E-001; 1.6900E+002; 6.3434E-001; 1.6900E+002; 6.7666E-003;
 1.7000E+002; 2.0601E-005; 1.7000E+002; 9.9771E-003; 1.7000E+002; 7.2726E-002; 1.7000E+002; 1.9292E-001; 1.7000E+002; 3.7704E-001; 1.7000E+002; 6.2933E-001; 1.7000E+002; 6.6569E-003;
 1.7100E+002; 2.0441E-005; 1.7100E+002; 9.7901E-003; 1.7100E+002; 7.2137E-002; 1.7100E+002; 1.9153E-001; 1.7100E+002; 3.7395E-001; 1.7100E+002; 6.2426E-001; 1.7100E+002; 6.5497E-003;
 1.7200E+002; 2.0279E-005; 1.7200E+002; 9.6035E-003; 1.7200E+002; 7.1545E-002; 1.7200E+002; 1.9015E-001; 1.7200E+002; 3.7089E-001; 1.7200E+002; 6.1915E-001; 1.7200E+002; 6.4450E-003;
 1.7300E+002; 2.0279E-005; 1.7300E+002; 9.6035E-003; 1.7300E+002; 7.1545E-002; 1.7300E+002; 1.9015E-001; 1.7300E+002; 3.7089E-001; 1.7300E+002; 6.1915E-001; 1.7300E+002; 6.4450E-003;
 1.7400E+002; 2.0279E-005; 1.7400E+002; 9.6035E-003; 1.7400E+002; 7.1545E-002; 1.7400E+002; 1.9015E-001; 1.7400E+002; 3.7089E-001; 1.7400E+002; 6.1915E-001; 1.7400E+002; 6.4450E-003;
 1.7500E+002; 2.0279E-005; 1.7500E+002; 9.6035E-003; 1.7500E+002; 7.1545E-002; 1.7500E+002; 1.9015E-001; 1.7500E+002; 3.7089E-001; 1.7500E+002; 6.1915E-001; 1.7500E+002; 6.4450E-003;
 1.7600E+002; 2.0279E-005; 1.7600E+002; 9.6035E-003; 1.7600E+002; 7.1545E-002; 1.7600E+002; 1.9015E-001; 1.7600E+002; 3.7089E-001; 1.7600E+002; 6.1915E-001; 1.7600E+002; 6.4450E-003;
 1.7700E+002; 2.0279E-005; 1.7700E+002; 9.6035E-003; 1.7700E+002; 7.1545E-002; 1.7700E+002; 1.9015E-001; 1.7700E+002; 3.7089E-001; 1.7700E+002; 6.1915E-001; 1.7700E+002; 6.4450E-003;
 1.7800E+002; 2.0279E-005; 1.7800E+002; 9.6035E-003; 1.7800E+002; 7.1545E-002; 1.7800E+002; 1.9015E-001; 1.7800E+002; 3.7089E-001; 1.7800E+002; 6.1915E-001; 1.7800E+002; 6.4450E-003;
 1.7900E+002; 2.0279E-005; 1.7900E+002; 9.6035E-003; 1.7900E+002; 7.1545E-002; 1.7900E+002; 1.9015E-001; 1.7900E+002; 3.7089E-001; 1.7900E+002; 6.1915E-001; 1.7900E+002; 6.4450E-003;
 1.8000E+002; 2.0279E-005; 1.8000E+002; 9.6035E-003; 1.8000E+002; 7.1545E-002; 1.8000E+002; 1.9015E-001; 1.8000E+002; 3.7089E-001; 1.8000E+002; 6.1915E-001; 1.8000E+002; 6.4450E-003;
 1.8100E+002; 2.0279E-005; 1.8100E+002; 9.6035E-003; 1.8100E+002; 7.1545E-002; 1.8100E+002; 1.9015E-001; 1.8100E+002; 3.7089E-001; 1.8100E+002; 6.1915E-001; 1.8100E+002; 6.4450E-003;
 1.8200E+002; 2.0279E-005; 1.8200E+002; 9.6035E-003; 1.8200E+002; 7.1545E-002; 1.8200E+002; 1.9015E-001; 1.8200E+002; 3.7089E-001; 1.8200E+002; 6.1915E-001; 1.8200E+002; 6.4450E-003;
 1.8300E+002; 2.0279E-005; 1.8300E+002; 9.6035E-003; 1.8300E+002; 7.1545E-002; 1.8300E+002; 1.9015E-001; 1.8300E+002; 3.7089E-001; 1.8300E+002; 6.1915E-001; 1.8300E+002; 6.4450E-003;
 1.8400E+002; 2.0279E-005; 1.8400E+002; 9.6035E-003; 1.8400E+002; 7.1545E-002; 1.8400E+002; 1.9015E-001; 1.8400E+002; 3.7089E-001; 1.8400E+002; 6.1915E-001; 1.8400E+002; 6.4450E-003;
 1.8500E+002; 2.0279E-005; 1.8500E+002; 9.6035E-003; 1.8500E+002; 7.1545E-002; 1.8500E+002; 1.9015E-001; 1.8500E+002; 3.7089E-001; 1.8500E+002; 6.1915E-001; 1.8500E+002; 6.4450E-003;
 1.8600E+002; 2.0279E-005; 1.8600E+002; 9.6035E-003; 1.8600E+002; 7.1545E-002; 1.8600E+002; 1.9015E-001; 1.8600E+002; 3.7089E-001; 1.8600E+002; 6.1915E-001; 1.8600E+002; 6.4450E-003;
 1.8700E+002; 2.0279E-005; 1.8700E+002; 9.6035E-003; 1.8700E+002; 7.1545E-002; 1.8700E+002; 1.9015E-001; 1.8700E+002; 3.7089E-001; 1.8700E+002; 6.1915E-001; 1.8700E+002; 6.4450E-003;
 1.8800E+002; 2.0279E-005; 1.8800E+002; 9.6035E-003; 1.8800E+002; 7.1545E-002; 1.8800E+002; 1.9015E-001; 1.8800E+002; 3.7089E-001; 1.8800E+002; 6.1915E-001; 1.8800E+002; 6.4450E-003;
 1.8900E+002; 2.0279E-005; 1.8900E+002; 9.6035E-003; 1.8900E+002; 7.1545E-002; 1.8900E+002; 1.9015E-001; 1.8900E+002; 3.7089E-001; 1.8900E+002; 6.1915E-001; 1.8900E+002; 6.4450E-003;
 1.9000E+002; 2.0279E-005; 1.9000E+002; 9.6035E-003; 1.9000E+002; 7.1545E-002; 1.9000E+002; 1.9015E-001; 1.9000E+002; 3.7089E-001; 1.9000E+002; 6.1915E-001; 1.9000E+002; 6.4450E-003;
 1.9100E+002; 2.0279E-005; 1.9100E+002; 9.6035E-003; 1.9100E+002; 7.1545E-002; 1.9100E+002; 1.9015E-001; 1.9100E+002; 3.7089E-001; 1.9100E+002; 6.1915E-001; 1.9100E+002; 6.4450E-003;
 1.9200E+002; 2.0279E-005; 1.9200E+002; 9.6035E-003; 1.9200E+002; 7.1545E-002; 1.9200E+002; 1.9015E-001; 1.9200E+002; 3.7089E-001; 1.9200E+002; 6.1915E-001; 1.9200E+002; 6.4450E-003;
 1.9300E+002; 2.0279E-005; 1.9300E+002; 9.6035E-003; 1.9300E+002; 7.1545E-002; 1.9300E+002; 1.9015E-001; 1.9300E+002; 3.7089E-001; 1.9300E+002; 6.1915E-001; 1.9300E+002; 6.4450E-003;
 1.9400E+002; 2.0279E-005; 1.9400E+002; 9.6035E-003; 1.9400E+002; 7.1545E-002; 1.9400E+002; 1.9015E-001; 1.9400E+002; 3.7089E-001; 1.9400E+002; 6.1915E-001; 1.9400E+002; 6.4450E-003;
 1.9500E+002; 2.0279E-005; 1.9500E+002; 9.6035E-003; 1.9500E+002; 7.1545E-002; 1.9500E+002; 1.9015E-001; 1.9500E+002; 3.7089E-001; 1.9500E+002; 6.1915E-001; 1.9500E+002; 6.4450E-003;
 1.9600E+002; 2.0279E-005; 1.9600E+002; 9.6035E-003; 1.9600E+002; 7.1545E-002; 1.9600E+002; 1.9015E-001; 1.9600E+002; 3.7089E-001; 1.9600E+002; 6.1915E-001; 1.9600E+002; 6.4450E-003;
 1.9700E+002; 2.0279E-005; 1.9700E+002; 9.6035E-003; 1.9700E+002; 7.1545E-002; 1.9700E+002; 1.9015E-001; 1.9700E+002; 3.7089E-001; 1.9700E+002; 6.1915E-001; 1.9700E+002; 6.4450E-003;
 1.9800E+002; 2.0279E-005; 1.9800E+002; 9.6035E-003; 1.9800E+002; 7.1545E-002; 1.9800E+002; 1.9015E-001; 1.9800E+002; 3.7089E-001; 1.9800E+002; 6.1915E-001; 1.9800E+002; 6.4450E-003;
 1.9900E+002; 2.0279E-005; 1.9900E+002; 9.6035E-003; 1.9900E+002; 7.1545E-002; 1.9900E+002; 1.9015E-001; 1.9900E+002; 3.7089E-001; 1.9900E+002; 6.1915E-001; 1.9900E+002; 6.4450E-003;
 2.0000E+002; 2.0279E-005; 2.0000E+002; 9.6035E-003; 2.0000E+002; 7.1545E-002; 2.0000E+002; 1.9015E-001; 2.0000E+002; 3.7089E-001; 2.0000E+002; 6.1915E-001; 2.0000E+002; 6.4450E-003;
 2.0100E+002; 2.0279E-005; 2.0100E+002; 9.6035E-003; 2.0100E+002; 7.1545E-002; 2.0100E+002; 1.9015E-001; 2.0100E+002; 3.7089E-001; 2.0100E+002; 6.1915E-001; 2.0100E+002; 6.4450E-003;
 2.0200E+002; 2.0279E-005; 2.0200E+002; 9.6035E-003; 2.0200E+002; 7.1545E-002; 2.0200E+002; 1.9015E-001; 2.0200E+002; 3.7089E-001; 2.0200E+002; 6.1915E-001; 2.0200E+002; 6.4450E-003;
 2.0300E+002; 2.0279E-005; 2.0300E+002; 9.6035E-003; 2.0300E+002; 7.1545E-002; 2.0300E+002; 1.9015E-001; 2.0300E+002; 3.7089E-001; 2.0300E+002; 6.1915E-001; 2.0300E+002; 6.4450E-003;
 2.0400E+002; 2.0279E-005; 2.0400E+002; 9.6035E-003; 2.0400E+002; 7.1545E-002; 2.0400E+002; 1.9015E-001; 2.0400E+002; 3.7089E-001; 2.0400E+002; 6.1915E-001; 2.0400E+002; 6.4450E-003;
 2.0500E+002; 2.0279E-005; 2.0500E+002; 9.6035E-003; 2.0500E+002; 7.1545E-002; 2.0500E+002; 1.9015E-001; 2.0500E+002; 3.7089E-001; 2.0500E+002; 6.1915E-001; 2.0500E+002; 6.4450E-003;
 2.0600E+002; 2.0279E-005; 2.0600E+002; 9.6035E-003; 2.0600E+002; 7.1545E-002; 2.0600E+002; 1.9015E-001; 2.0600E+002; 3.7089E-001; 2.0600E+002; 6.1915E-001; 2.0600E+002; 6.4450E-003;
 2.0700E+002; 2.0279E-005; 2.0700E+002; 9.6035E-003; 2.0700E+002; 7.1545E-002; 2.0700E+002; 1.9015E-001; 2.0700E+002; 3.7089E-001; 2.0700E+002; 6.1915E-001; 2.0700E+002; 6.4450E-003;
 2.0800E+002; 2.0279E-005; 2.0800E+002; 9.6035E-003; 2.0800E+002; 7.1545E-002; 2.0800E+002; 1.9015E-001; 2.0800E+002; 3.7089E-001; 2.0800E+002; 6.1915E-001; 2.0800E+002; 6.4450E-003;
 2.0900E+002; 2.0279E-005; 2.0900E+002; 9.6035E-003; 2.0900E+002; 7.1545E-002; 2.0900E+002; 1.9015E-001; 2.0900E+002; 3.7089E-001; 2.0900E+002; 6.1915E-001; 2.0900E+002; 6.4450E-003;
 2.1000E+002; 2.0279E-005; 2.1000E+002; 9.6035E-003; 2.1000E+002; 7.1545E-002; 2.1000E+002; 1.9015E-001; 2.1000E+002; 3.7089E-001; 2.1000E+002; 6.1915E-001; 2.1000E+002; 6.4450E-003;
 2.1100E+002; 2.0279E-005; 2.1100E+002; 9.6035E-003; 2.1100E+002; 7.1545E-002; 2.1100E+002; 1.9015E-001; 2.1100E+002; 3.7089E-001; 2.1100E+002; 6.1915E-001; 2.1100E+002; 6.4450E-003;
 2.1200E+002; 2.0279E-005; 2.1200E+002; 9.6035E-003; 2.1200E+002; 7.1545E-002; 2.1200E+002; 1.9015E-001; 2.1200E+002; 3.7089E-001; 2.1200E+002; 6.1915E-001; 2.1200E+002; 6.4450E-003;
 2.1300E+002; 2.0279E-005; 2.1300E+002; 9.6035E-003; 2.1300E+002; 7.1545E-002; 2.1300E+002; 1.9015E-001; 2.1300E+002; 3.7089E-001; 2.1300E+002; 6.1915E-001; 2.1300E+002; 6.4450E-003;
 2.1400E+002; 2.0279E-005; 2.1400E+002; 9.6035E-003; 2.1400E+002; 7.1545E-002; 2.1400E+002; 1.9015E-001; 2.1400E+002; 3.7089E-001; 2.1400E+002; 6.1915E-001; 2.1400E+002; 6.4450E-003;
 2.1500E+002; 2.0279E-005; 2.1500E+002; 9.6035E-003; 2.1500E+002; 7.1545E-002; 2.1500E+002; 1.9015E-001; 2.1500E+002; 3.7089E-001; 2.1500E+002; 6.1915E-001; 2.1500E+002; 6.4450E-003;
 2.1600E+002; 2.0279E-005; 2.1600E+002; 9.6035E-003; 2.1600E+002; 7.1545E-002; 2.1600E+002; 1.9015E-001; 2.1600E+002; 3.7089E-001; 2.1600E+002; 6.1915E-001; 2.1600E+002; 6.4450E-003;
 2.1700E+002; 2.0279E-005; 2.1700E+002; 9.6035E-003; 2.1700E+002; 7.1545E-002; 2.1700E+002; 1.9015E-001; 2.1700E+002; 3.7089E-001; 2.1700E+002; 6.1915E-001; 2.1700E+002; 6.4450E-003;
 2.1800E+002; 2.0279E-005; 2.1800E+002; 9.6035E-003; 2.1800E+002; 7.1545E-002; 2.1800E+002; 1.9015E-001; 2.1800E+002; 3.7089E-001; 2.1800E+002; 6.1915E-001; 2.1800E+002; 6.4450E-003;
 2.1900E+002; 2.0279E-005; 2.1900E+002; 9.6035E-003; 2.1900E+002; 7.1545E-002; 2.1900E+002; 1.9015E-001; 2.1900E+002; 3.7089E-001; 2.1900E+002; 6.1915E-001; 2.1900E+002; 6.4450E-003;
 2.2000E+002; 2.0279E-005; 2.2000E+002; 9.6035E-003; 2.2000E+002; 7.1545E-002; 2.2000E+002; 1.9015E-001; 2.2000E+002; 3.7089E-001; 2.2000E+002; 6.1915E-001; 2.2000E+002; 6.4450E-003;
 2.2100E+002; 2.0279E-005; 2.2100E+002; 9.6035E-003; 2.2100E+002; 7.1545E-002; 2.2100E+002; 1.9015E-001; 2.2100E+002; 3.7089E-001; 2.2100E+002; 6.1915E-001; 2.2100E+002; 6.4450E-003;
 2.2200E+002; 2.0279E-005; 2.2200E+002; 9.6035E-003; 2.2200E+002; 7.1545E-002; 2.2200E+002; 1.9015E-001; 2.2200E+002; 3.7089E-001; 2.2200E+002; 6.1915E-001; 2.2200E+002; 6.4450E-003;
 2.2300E+002; 2.0279E-005; 2.2300E+002; 9.6035E-003; 2.2300E+002; 7.1545E-002; 2.2300E+002; 1.9015E-001; 2.2300E+002; 3.7089E-001; 2.2300E+002; 6.1915E-001; 2.2300E+002; 6.4450E-003;
 2.2400E+002; 2.0279E-005; 2.2400E+002; 9.6035E-003; 2.2400E+002; 7.1545E-002; 2.2400E+002; 1.9015E-001; 2.2400E+002; 3.7089E-001; 2.2400E+002; 6.1915E-001; 2.2400E+002; 6.4450E-003;
 2.2500E+002; 2.0279E-005; 2.2500E+002; 9.6035E-003; 2.2500E+002; 7.1545E-002; 2.2500E+002; 1.9015E-001; 2.2500E+002; 3.7089E-001; 2.2500E+002; 6.1915E-001; 2.2500E+002; 6.4450E-003;
 2.2600E+002; 2.0279E-005; 2.2600E+002; 9.6035E-003; 2.2600E+002; 7.1545E-002; 2.2600E+002; 1.9015E-001; 2.2600E+002; 3.7089E-001; 2.2600E+002; 6.1915E-001; 2.2600E+002; 6.4450E-003;
 2.2700E+002; 2.0279E-005; 2.2700E+002; 9.6035E-003; 2.2700E+002; 7.1545E-002; 2.2700E+002; 1.9015E-001; 2.2700E+002; 3.7089E-001; 2.2700E+002; 6.1915E-001; 2.2700E+002; 6.4450E-003;
 2.2800E+002; 2.0279E-005; 2.2800E+002; 9.6035E-003; 2.2800E+002; 7.1545E-002; 2.2800E+002; 1.9015E-001; 2.2800E+002; 3.7089E-001; 2.2800E+002; 6.1915E-001; 2.2800E+002; 6.4450E-003;
 2.2900E+002; 2.0279E-005; 2.2900E+002; 9.6035E-003; 2.2900E+002; 7.1545E-002; 2.2900E+002; 1.9015E-001; 2.2900E+002; 3.7089E-001; 2.2900E+002; 6.1915E-001; 2.2900E+002; 6.4450E-003;
 2.3000E+002; 2.0279E-005; 2.3000E+002; 9.6035E-003; 2.3000E+002; 7.1545E-002; 2.3000E+002; 1.9015E-001; 2.3000E+002; 3.7089E-001; 2.3000E+002; 6.1915E-001; 2.3000E+002; 6.4450E-003;
 2.3100E+002; 2.0279E-005; 2.3100E+002; 9.6035E-003; 2.3100E+002; 7.1545E-002; 2.3100E+002; 1.9015E-001; 2.3100E+002; 3.7089E-001; 2.3100E+002; 6.1915E-001; 2.3100E+002; 6.4450E-003;
 2.3200E+002; 2.0279E-005; 2.3200E+002; 9.6035E-003; 2.3200E+002; 7.1545E-002; 2.3200E+002; 1.9015E-001; 2.3200E+002; 3.7089E-001; 2.3200E+002; 6.1915E-001; 2.3200E+002; 6.4450E-003;
 2.3300E+002; 2.0279E-005; 2.3300E+002; 9.6035E-003; 2.3300E+002; 7.1545E-002; 2.3300E+002; 1.9015E-001; 2.3300E+002; 3.7089E-001; 2.3300E+002; 6.1915E-001; 2.3300E+002; 6.4450E-003;
 2.3400E+002; 2.0279E-005; 2.3400E+002; 9.6035E-003; 2.3400E+002; 7.1545E-002; 2.3400E+002; 1.9015E-001; 2.3400E+002; 3.7089E-001; 2.3400E+002; 6.1915E-001; 2.3400E+002; 6.4450E-003;
 2.3500E+002; 2.0279E-005; 2.3500E+002; 9.6035E-003; 2.3500E+002; 7.1545E-002; 2.3500E+002; 1.9015E-001; 2.3500E+002; 3.7089E-001; 2.3500E+002; 6.1915E-001; 2.3500E+002; 6.4450E-003;
 2.3600E+002; 2.0279E-005; 2.3600E+002; 9.6035E-003; 2.3600E+002; 7.1545E-002; 2.3600E+002; 1.9015E-001; 2.3600E+002; 3.7089E-001; 2.3600E+002; 6.1915E-001; 2.3600E+002; 6.4450E-003;
 2.3700E+002; 2.0279E-005; 2.3700E+002; 9.6035E-003; 2.3700E+002; 7.1545E-002; 2.3700E+002; 1.9015E-001; 2.3700E+002; 3.7089E-001; 2.3700E+002; 6.1915E-001; 2.3700E+002; 6.4450E-003;
 2.3800E+002; 2.0279E-005; 2.3800E+002; 9.6035E-003; 2.3800E+002; 7.1545E-002; 2.3800E+002; 1.9015E-001; 2.3800E+002; 3.7089E-001; 2.3800E+002; 6.1915E-001; 2.3800E+002; 6.4450E-003;
 2.3900E+002; 2.0279E-005; 2.3900E+002; 9.6035E-003; 2.3900E+002; 7.1545E-002; 2.3900E+002; 1.9015E-001; 2.3900E+002; 3.7089E-001; 2.3900E+002; 6.1915E-001; 2.3900E+002; 6.4450E-003;
 2.4000E+002; 2.0279E-005; 2.4000E+002; 9.6035E-003; 2.4000E+002; 7.1545E-002; 2.4000E+002; 1.9015E-001; 2.4000E+002; 3.7089E-001; 2.4000E+002; 6.1915E-001; 2.4000E+002; 6.4450E-003;
