Time(min)   ;SW_00mm     ;Time(min)   ;SW_10mm     ;Time(min)   ;SW_20mm     ;Time(min)   ;SW_30mm     ;Time(min)   ;SW_40mm     ;Time(min)   ;SW_50mm     ;Time(min)   ;SW_120mm    ;
 1.9500E+002; 2.5779E-003; 1.9500E+002; 5.9616E-003; 1.9500E+002; 1.5965E-002; 1.9500E+002; 3.3230E-002; 1.9500E+002; 5.1930E-002; 1.9500E+002; 6.2694E-002; 1.9500E+002; 3.0530E-002;
 1.9600E+002; 2.5767E-003; 1.9600E+002; 5.8733E-003; 1.9600E+002; 1.5745E-002; 1.9600E+002; 3.2764E-002; 1.9600E+002; 5.1329E-002; 1.9600E+002; 6.2163E-002; 1.9600E+002; 3.0374E-002;
 1.9700E+002; 2.5756E-003; 1.9700E+002; 5.7866E-003; 1.9700E+002; 1.5528E-002; 1.9700E+002; 3.2306E-002; 1.9700E+002; 5.0732E-002; 1.9700E+002; 6.1637E-002; 1.9700E+002; 3.0220E-002;
 1.9800E+002; 2.5746E-003; 1.9800E+002; 5.7015E-003; 1.9800E+002; 1.5315E-002; 1.9800E+002; 3.1855E-002; 1.9800E+002; 5.0140E-002; 1.9800E+002; 6.1115E-002; 1.9800E+002; 3.0069E-002;
 1.9900E+002; 2.5735E-003; 1.9900E+002; 5.6181E-003; 1.9900E+002; 1.5106E-002; 1.9900E+002; 3.1413E-002; 1.9900E+002; 4.9551E-002; 1.9900E+002; 6.0596E-002; 1.9900E+002; 2.9920E-002;
 2.0000E+002; 2.5725E-003; 2.0000E+002; 5.5364E-003; 2.0000E+002; 1.4900E-002; 2.0000E+002; 3.0978E-002; 2.0000E+002; 4.8967E-002; 2.0000E+002; 6.0082E-002; 2.0000E+002; 2.9773E-002;
 2.0100E+002; 2.5716E-003; 2.0100E+002; 5.4562E-003; 2.0100E+002; 1.4697E-002; 2.0100E+002; 3.0550E-002; 2.0100E+002; 4.8388E-002; 2.0100E+002; 5.9570E-002; 2.0100E+002; 2.9629E-002;
 2.0200E+002; 2.5706E-003; 2.0200E+002; 5.3776E-003; 2.0200E+002; 1.4497E-002; 2.0200E+002; 3.0130E-002; 2.0200E+002; 4.7813E-002; 2.0200E+002; 5.9062E-002; 2.0200E+002; 2.9487E-002;
 2.0300E+002; 2.5697E-003; 2.0300E+002; 5.3006E-003; 2.0300E+002; 1.4301E-002; 2.0300E+002; 2.9717E-002; 2.0300E+002; 4.7244E-002; 2.0300E+002; 5.8557E-002; 2.0300E+002; 2.9347E-002;
 2.0400E+002; 2.5687E-003; 2.0400E+002; 5.2251E-003; 2.0400E+002; 1.4108E-002; 2.0400E+002; 2.9312E-002; 2.0400E+002; 4.6679E-002; 2.0400E+002; 5.8055E-002; 2.0400E+002; 2.9208E-002;
 2.0500E+002; 2.5678E-003; 2.0500E+002; 5.1512E-003; 2.0500E+002; 1.3918E-002; 2.0500E+002; 2.8913E-002; 2.0500E+002; 4.6120E-002; 2.0500E+002; 5.7556E-002; 2.0500E+002; 2.9072E-002;
 2.0600E+002; 2.5670E-003; 2.0600E+002; 5.0789E-003; 2.0600E+002; 1.3731E-002; 2.0600E+002; 2.8521E-002; 2.0600E+002; 4.5566E-002; 2.0600E+002; 5.7059E-002; 2.0600E+002; 2.8938E-002;
 2.0700E+002; 2.5661E-003; 2.0700E+002; 5.0082E-003; 2.0700E+002; 1.3546E-002; 2.0700E+002; 2.8136E-002; 2.0700E+002; 4.5017E-002; 2.0700E+002; 5.6564E-002; 2.0700E+002; 2.8805E-002;
 2.0800E+002; 2.5653E-003; 2.0800E+002; 4.9390E-003; 2.0800E+002; 1.3365E-002; 2.0800E+002; 2.7757E-002; 2.0800E+002; 4.4474E-002; 2.0800E+002; 5.6072E-002; 2.0800E+002; 2.8675E-002;
 2.0900E+002; 2.5644E-003; 2.0900E+002; 4.8714E-003; 2.0900E+002; 1.3186E-002; 2.0900E+002; 2.7384E-002; 2.0900E+002; 4.3937E-002; 2.0900E+002; 5.5582E-002; 2.0900E+002; 2.8545E-002;
 2.1000E+002; 2.5636E-003; 2.1000E+002; 4.8053E-003; 2.1000E+002; 1.3010E-002; 2.1000E+002; 2.7018E-002; 2.1000E+002; 4.3405E-002; 2.1000E+002; 5.5094E-002; 2.1000E+002; 2.8418E-002;
 2.1100E+002; 2.5628E-003; 2.1100E+002; 4.7409E-003; 2.1100E+002; 1.2837E-002; 2.1100E+002; 2.6659E-002; 2.1100E+002; 4.2879E-002; 2.1100E+002; 5.4608E-002; 2.1100E+002; 2.8292E-002;
 2.1200E+002; 2.5621E-003; 2.1200E+002; 4.6781E-003; 2.1200E+002; 1.2666E-002; 2.1200E+002; 2.6305E-002; 2.1200E+002; 4.2359E-002; 2.1200E+002; 5.4124E-002; 2.1200E+002; 2.8168E-002;
 2.1300E+002; 2.5613E-003; 2.1300E+002; 4.6169E-003; 2.1300E+002; 1.2497E-002; 2.1300E+002; 2.5957E-002; 2.1300E+002; 4.1845E-002; 2.1300E+002; 5.3642E-002; 2.1300E+002; 2.8045E-002;
 2.1400E+002; 2.5606E-003; 2.1400E+002; 4.5575E-003; 2.1400E+002; 1.2332E-002; 2.1400E+002; 2.5615E-002; 2.1400E+002; 4.1338E-002; 2.1400E+002; 5.3162E-002; 2.1400E+002; 2.7924E-002;
 2.1500E+002; 2.5599E-003; 2.1500E+002; 4.4998E-003; 2.1500E+002; 1.2168E-002; 2.1500E+002; 2.5278E-002; 2.1500E+002; 4.0836E-002; 2.1500E+002; 5.2684E-002; 2.1500E+002; 2.7804E-002;
 2.1600E+002; 2.5592E-003; 2.1600E+002; 4.4440E-003; 2.1600E+002; 1.2007E-002; 2.1600E+002; 2.4948E-002; 2.1600E+002; 4.0340E-002; 2.1600E+002; 5.2207E-002; 2.1600E+002; 2.7685E-002;
 2.1700E+002; 2.5585E-003; 2.1700E+002; 4.3901E-003; 2.1700E+002; 1.1849E-002; 2.1700E+002; 2.4622E-002; 2.1700E+002; 3.9850E-002; 2.1700E+002; 5.1733E-002; 2.1700E+002; 2.7568E-002;
 2.1800E+002; 2.5579E-003; 2.1800E+002; 4.3383E-003; 2.1800E+002; 1.1692E-002; 2.1800E+002; 2.4302E-002; 2.1800E+002; 3.9367E-002; 2.1800E+002; 5.1260E-002; 2.1800E+002; 2.7452E-002;
 2.1900E+002; 2.5573E-003; 2.1900E+002; 4.2888E-003; 2.1900E+002; 1.1538E-002; 2.1900E+002; 2.3988E-002; 2.1900E+002; 3.8889E-002; 2.1900E+002; 5.0790E-002; 2.1900E+002; 2.7338E-002;
 2.2000E+002; 2.5567E-003; 2.2000E+002; 4.2421E-003; 2.2000E+002; 1.1386E-002; 2.2000E+002; 2.3678E-002; 2.2000E+002; 3.8418E-002; 2.2000E+002; 5.0321E-002; 2.2000E+002; 2.7224E-002;
 2.2100E+002; 2.5562E-003; 2.2100E+002; 4.1989E-003; 2.2100E+002; 1.1236E-002; 2.2100E+002; 2.3374E-002; 2.2100E+002; 3.7953E-002; 2.2100E+002; 4.9855E-002; 2.2100E+002; 2.7112E-002;
 2.2200E+002; 2.5558E-003; 2.2200E+002; 4.1640E-003; 2.2200E+002; 1.1089E-002; 2.2200E+002; 2.3075E-002; 2.2200E+002; 3.7495E-002; 2.2200E+002; 4.9391E-002; 2.2200E+002; 2.7001E-002;
 2.2300E+002; 2.5556E-003; 2.2300E+002; 4.1382E-003; 2.2300E+002; 1.0943E-002; 2.2300E+002; 2.2782E-002; 2.2300E+002; 3.7044E-002; 2.2300E+002; 4.8930E-002; 2.2300E+002; 2.6892E-002;
 2.2400E+002; 2.5553E-003; 2.2400E+002; 4.1144E-003; 2.2400E+002; 1.0798E-002; 2.2400E+002; 2.2492E-002; 2.2400E+002; 3.6598E-002; 2.2400E+002; 4.8471E-002; 2.2400E+002; 2.6783E-002;
 2.2500E+002; 2.5550E-003; 2.2500E+002; 4.0917E-003; 2.2500E+002; 1.0654E-002; 2.2500E+002; 2.2206E-002; 2.2500E+002; 3.6158E-002; 2.2500E+002; 4.8013E-002; 2.2500E+002; 2.6676E-002;
 2.2600E+002; 2.5545E-003; 2.2600E+002; 4.0697E-003; 2.2600E+002; 1.0512E-002; 2.2600E+002; 2.1925E-002; 2.2600E+002; 3.5722E-002; 2.2600E+002; 4.7557E-002; 2.2600E+002; 2.6570E-002;
 2.2700E+002; 2.5541E-003; 2.2700E+002; 4.0483E-003; 2.2700E+002; 1.0372E-002; 2.2700E+002; 2.1647E-002; 2.2700E+002; 3.5293E-002; 2.2700E+002; 4.7104E-002; 2.2700E+002; 2.6466E-002;
 2.2800E+002; 2.5536E-003; 2.2800E+002; 4.0274E-003; 2.2800E+002; 1.0234E-002; 2.2800E+002; 2.1373E-002; 2.2800E+002; 3.4869E-002; 2.2800E+002; 4.6652E-002; 2.2800E+002; 2.6362E-002;
 2.2900E+002; 2.5531E-003; 2.2900E+002; 4.0070E-003; 2.2900E+002; 1.0098E-002; 2.2900E+002; 2.1103E-002; 2.2900E+002; 3.4450E-002; 2.2900E+002; 4.6203E-002; 2.2900E+002; 2.6260E-002;
 2.3000E+002; 2.5526E-003; 2.3000E+002; 3.9869E-003; 2.3000E+002; 9.9646E-003; 2.3000E+002; 2.0837E-002; 2.3000E+002; 3.4037E-002; 2.3000E+002; 4.5757E-002; 2.3000E+002; 2.6159E-002;
 2.3100E+002; 2.5521E-003; 2.3100E+002; 3.9672E-003; 2.3100E+002; 9.8330E-003; 2.3100E+002; 2.0575E-002; 2.3100E+002; 3.3630E-002; 2.3100E+002; 4.5313E-002; 2.3100E+002; 2.6059E-002;
 2.3200E+002; 2.5516E-003; 2.3200E+002; 3.9477E-003; 2.3200E+002; 9.7033E-003; 2.3200E+002; 2.0318E-002; 2.3200E+002; 3.3228E-002; 2.3200E+002; 4.4872E-002; 2.3200E+002; 2.5960E-002;
 2.3300E+002; 2.5511E-003; 2.3300E+002; 3.9285E-003; 2.3300E+002; 9.5757E-003; 2.3300E+002; 2.0064E-002; 2.3300E+002; 3.2832E-002; 2.3300E+002; 4.4434E-002; 2.3300E+002; 2.5862E-002;
 2.3400E+002; 2.5506E-003; 2.3400E+002; 3.9094E-003; 2.3400E+002; 9.4500E-003; 2.3400E+002; 1.9814E-002; 2.3400E+002; 3.2442E-002; 2.3400E+002; 4.3999E-002; 2.3400E+002; 2.5765E-002;
 2.3500E+002; 2.5501E-003; 2.3500E+002; 3.8906E-003; 2.3500E+002; 9.3262E-003; 2.3500E+002; 1.9568E-002; 2.3500E+002; 3.2057E-002; 2.3500E+002; 4.3568E-002; 2.3500E+002; 2.5669E-002;
 2.3600E+002; 2.5496E-003; 2.3600E+002; 3.8719E-003; 2.3600E+002; 9.2043E-003; 2.3600E+002; 1.9326E-002; 2.3600E+002; 3.1678E-002; 2.3600E+002; 4.3139E-002; 2.3600E+002; 2.5575E-002;
 2.3700E+002; 2.5491E-003; 2.3700E+002; 3.8534E-003; 2.3700E+002; 9.0842E-003; 2.3700E+002; 1.9088E-002; 2.3700E+002; 3.1304E-002; 2.3700E+002; 4.2714E-002; 2.3700E+002; 2.5482E-002;
 2.3800E+002; 2.5486E-003; 2.3800E+002; 3.8349E-003; 2.3800E+002; 8.9659E-003; 2.3800E+002; 1.8854E-002; 2.3800E+002; 3.0935E-002; 2.3800E+002; 4.2292E-002; 2.3800E+002; 2.5390E-002;
 2.3900E+002; 2.5481E-003; 2.3900E+002; 3.8166E-003; 2.3900E+002; 8.8493E-003; 2.3900E+002; 1.8623E-002; 2.3900E+002; 3.0572E-002; 2.3900E+002; 4.1873E-002; 2.3900E+002; 2.5298E-002;
 2.4000E+002; 2.5477E-003; 2.4000E+002; 3.7983E-003; 2.4000E+002; 8.7344E-003; 2.4000E+002; 1.8395E-002; 2.4000E+002; 3.0214E-002; 2.4000E+002; 4.1458E-002; 2.4000E+002; 2.5209E-002;
