Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 3.3000E+001; 9.8960E-004; 3.3000E+001; 7.0209E-001; 3.3000E+001; 5.9147E-001; 3.3000E+001; 5.1755E-001; 3.3000E+001; 4.6268E-001; 3.3000E+001; 4.2247E-001; 3.3000E+001; 2.2504E-001;
 3.4000E+001; 8.9329E-004; 3.4000E+001; 7.0669E-001; 3.4000E+001; 5.9596E-001; 3.4000E+001; 5.2154E-001; 3.4000E+001; 4.6634E-001; 3.4000E+001; 4.2562E-001; 3.4000E+001; 2.2315E-001;
 3.5000E+001; 8.0919E-004; 3.5000E+001; 7.1130E-001; 3.5000E+001; 6.0048E-001; 3.5000E+001; 5.2547E-001; 3.5000E+001; 4.6996E-001; 3.5000E+001; 4.2875E-001; 3.5000E+001; 2.2111E-001;
 3.6000E+001; 7.3639E-004; 3.6000E+001; 7.1598E-001; 3.6000E+001; 6.0506E-001; 3.6000E+001; 5.2935E-001; 3.6000E+001; 4.7352E-001; 3.6000E+001; 4.3187E-001; 3.6000E+001; 2.1876E-001;
 3.7000E+001; 6.7431E-004; 3.7000E+001; 7.2081E-001; 3.7000E+001; 6.0972E-001; 3.7000E+001; 5.3319E-001; 3.7000E+001; 4.7704E-001; 3.7000E+001; 4.3497E-001; 3.7000E+001; 2.1606E-001;
 3.8000E+001; 6.2251E-004; 3.8000E+001; 7.2575E-001; 3.8000E+001; 6.1446E-001; 3.8000E+001; 5.3700E-001; 3.8000E+001; 4.8049E-001; 3.8000E+001; 4.3804E-001; 3.8000E+001; 2.1303E-001;
 3.9000E+001; 5.8032E-004; 3.9000E+001; 7.3066E-001; 3.9000E+001; 6.1925E-001; 3.9000E+001; 5.4079E-001; 3.9000E+001; 4.8390E-001; 3.9000E+001; 4.4109E-001; 3.9000E+001; 2.0969E-001;
 4.0000E+001; 5.4629E-004; 4.0000E+001; 7.3517E-001; 4.0000E+001; 6.2404E-001; 4.0000E+001; 5.4458E-001; 4.0000E+001; 4.8724E-001; 4.0000E+001; 4.4412E-001; 4.0000E+001; 2.0610E-001;
 4.1000E+001; 5.1798E-004; 4.1000E+001; 7.3870E-001; 4.1000E+001; 6.2873E-001; 4.1000E+001; 5.4839E-001; 4.1000E+001; 4.9054E-001; 4.1000E+001; 4.4712E-001; 4.1000E+001; 2.0228E-001;
 4.2000E+001; 4.9263E-004; 4.2000E+001; 7.4051E-001; 4.2000E+001; 6.3321E-001; 4.2000E+001; 5.5224E-001; 4.2000E+001; 4.9380E-001; 4.2000E+001; 4.5010E-001; 4.2000E+001; 1.9828E-001;
 4.3000E+001; 4.6842E-004; 4.3000E+001; 7.3983E-001; 4.3000E+001; 6.3738E-001; 4.3000E+001; 5.5619E-001; 4.3000E+001; 4.9702E-001; 4.3000E+001; 4.5304E-001; 4.3000E+001; 1.9412E-001;
 4.4000E+001; 4.4475E-004; 4.4000E+001; 7.3595E-001; 4.4000E+001; 6.4117E-001; 4.4000E+001; 5.6025E-001; 4.4000E+001; 5.0021E-001; 4.4000E+001; 4.5597E-001; 4.4000E+001; 1.8984E-001;
 4.5000E+001; 4.2167E-004; 4.5000E+001; 7.2823E-001; 4.5000E+001; 6.4457E-001; 4.5000E+001; 5.6446E-001; 4.5000E+001; 5.0338E-001; 4.5000E+001; 4.5886E-001; 4.5000E+001; 1.8546E-001;
 4.6000E+001; 4.0004E-004; 4.6000E+001; 7.1625E-001; 4.6000E+001; 6.4761E-001; 4.6000E+001; 5.6882E-001; 4.6000E+001; 5.0654E-001; 4.6000E+001; 4.6173E-001; 4.6000E+001; 1.8102E-001;
 4.7000E+001; 3.8015E-004; 4.7000E+001; 6.9979E-001; 4.7000E+001; 6.5038E-001; 4.7000E+001; 5.7332E-001; 4.7000E+001; 5.0972E-001; 4.7000E+001; 4.6458E-001; 4.7000E+001; 1.7653E-001;
 4.8000E+001; 3.6196E-004; 4.8000E+001; 6.7878E-001; 4.8000E+001; 6.5300E-001; 4.8000E+001; 5.7783E-001; 4.8000E+001; 5.1294E-001; 4.8000E+001; 4.6740E-001; 4.8000E+001; 1.7201E-001;
 4.9000E+001; 3.4532E-004; 4.9000E+001; 6.5343E-001; 4.9000E+001; 6.5555E-001; 4.9000E+001; 5.8231E-001; 4.9000E+001; 5.1623E-001; 4.9000E+001; 4.7020E-001; 4.9000E+001; 1.6749E-001;
 5.0000E+001; 3.3001E-004; 5.0000E+001; 6.2426E-001; 5.0000E+001; 6.5810E-001; 5.0000E+001; 5.8670E-001; 5.0000E+001; 5.1960E-001; 5.0000E+001; 4.7298E-001; 5.0000E+001; 1.6298E-001;
 5.1000E+001; 3.1583E-004; 5.1000E+001; 5.9216E-001; 5.1000E+001; 6.6070E-001; 5.1000E+001; 5.9103E-001; 5.1000E+001; 5.2303E-001; 5.1000E+001; 4.7574E-001; 5.1000E+001; 1.5850E-001;
 5.2000E+001; 3.0259E-004; 5.2000E+001; 5.5829E-001; 5.2000E+001; 6.6336E-001; 5.2000E+001; 5.9524E-001; 5.2000E+001; 5.2652E-001; 5.2000E+001; 4.7848E-001; 5.2000E+001; 1.5406E-001;
 5.3000E+001; 2.9014E-004; 5.3000E+001; 5.2388E-001; 5.3000E+001; 6.6604E-001; 5.3000E+001; 5.9931E-001; 5.3000E+001; 5.3005E-001; 5.3000E+001; 4.8121E-001; 5.3000E+001; 1.4967E-001;
 5.4000E+001; 2.7839E-004; 5.4000E+001; 4.9004E-001; 5.4000E+001; 6.6866E-001; 5.4000E+001; 6.0321E-001; 5.4000E+001; 5.3359E-001; 5.4000E+001; 4.8395E-001; 5.4000E+001; 1.4534E-001;
 5.5000E+001; 2.6729E-004; 5.5000E+001; 4.5760E-001; 5.5000E+001; 6.7107E-001; 5.5000E+001; 6.0690E-001; 5.5000E+001; 5.3713E-001; 5.5000E+001; 4.8671E-001; 5.5000E+001; 1.4108E-001;
 5.6000E+001; 2.5686E-004; 5.6000E+001; 4.2709E-001; 5.6000E+001; 6.7312E-001; 5.6000E+001; 6.1039E-001; 5.6000E+001; 5.4065E-001; 5.6000E+001; 4.8948E-001; 5.6000E+001; 1.3690E-001;
 5.7000E+001; 2.4702E-004; 5.7000E+001; 3.9874E-001; 5.7000E+001; 6.7458E-001; 5.7000E+001; 6.1366E-001; 5.7000E+001; 5.4417E-001; 5.7000E+001; 4.9226E-001; 5.7000E+001; 1.3281E-001;
 5.8000E+001; 2.3780E-004; 5.8000E+001; 3.7262E-001; 5.8000E+001; 6.7525E-001; 5.8000E+001; 6.1671E-001; 5.8000E+001; 5.4768E-001; 5.8000E+001; 4.9504E-001; 5.8000E+001; 1.2880E-001;
 5.9000E+001; 2.2912E-004; 5.9000E+001; 3.4864E-001; 5.9000E+001; 6.7489E-001; 5.9000E+001; 6.1955E-001; 5.9000E+001; 5.5116E-001; 5.9000E+001; 4.9783E-001; 5.9000E+001; 1.2489E-001;
 6.0000E+001; 2.2103E-004; 6.0000E+001; 3.2663E-001; 6.0000E+001; 6.7330E-001; 6.0000E+001; 6.2218E-001; 6.0000E+001; 5.5461E-001; 6.0000E+001; 5.0063E-001; 6.0000E+001; 1.2107E-001;
 6.1000E+001; 2.1344E-004; 6.1000E+001; 3.0641E-001; 6.1000E+001; 6.7029E-001; 6.1000E+001; 6.2462E-001; 6.1000E+001; 5.5801E-001; 6.1000E+001; 5.0343E-001; 6.1000E+001; 1.1735E-001;
 6.2000E+001; 2.0629E-004; 6.2000E+001; 2.8780E-001; 6.2000E+001; 6.6574E-001; 6.2000E+001; 6.2688E-001; 6.2000E+001; 5.6136E-001; 6.2000E+001; 5.0624E-001; 6.2000E+001; 1.1374E-001;
 6.3000E+001; 1.9955E-004; 6.3000E+001; 2.7064E-001; 6.3000E+001; 6.5953E-001; 6.3000E+001; 6.2900E-001; 6.3000E+001; 5.6465E-001; 6.3000E+001; 5.0905E-001; 6.3000E+001; 1.1023E-001;
 6.4000E+001; 1.9318E-004; 6.4000E+001; 2.5481E-001; 6.4000E+001; 6.5166E-001; 6.4000E+001; 6.3099E-001; 6.4000E+001; 5.6787E-001; 6.4000E+001; 5.1186E-001; 6.4000E+001; 1.0682E-001;
 6.5000E+001; 1.8713E-004; 6.5000E+001; 2.4024E-001; 6.5000E+001; 6.4212E-001; 6.5000E+001; 6.3287E-001; 6.5000E+001; 5.7101E-001; 6.5000E+001; 5.1466E-001; 6.5000E+001; 1.0351E-001;
 6.6000E+001; 1.8140E-004; 6.6000E+001; 2.2682E-001; 6.6000E+001; 6.3100E-001; 6.6000E+001; 6.3466E-001; 6.6000E+001; 5.7406E-001; 6.6000E+001; 5.1745E-001; 6.6000E+001; 1.0031E-001;
 6.7000E+001; 1.7594E-004; 6.7000E+001; 2.1449E-001; 6.7000E+001; 6.1842E-001; 6.7000E+001; 6.3637E-001; 6.7000E+001; 5.7703E-001; 6.7000E+001; 5.2024E-001; 6.7000E+001; 9.7209E-002;
 6.8000E+001; 1.7075E-004; 6.8000E+001; 2.0316E-001; 6.8000E+001; 6.0455E-001; 6.8000E+001; 6.3801E-001; 6.8000E+001; 5.7990E-001; 6.8000E+001; 5.2301E-001; 6.8000E+001; 9.4211E-002;
 6.9000E+001; 1.6580E-004; 6.9000E+001; 1.9274E-001; 6.9000E+001; 5.8959E-001; 6.9000E+001; 6.3957E-001; 6.9000E+001; 5.8266E-001; 6.9000E+001; 5.2576E-001; 6.9000E+001; 9.1313E-002;
 7.0000E+001; 1.6108E-004; 7.0000E+001; 1.8317E-001; 7.0000E+001; 5.7377E-001; 7.0000E+001; 6.4104E-001; 7.0000E+001; 5.8531E-001; 7.0000E+001; 5.2849E-001; 7.0000E+001; 8.8514E-002;
 7.1000E+001; 1.5657E-004; 7.1000E+001; 1.7433E-001; 7.1000E+001; 5.5734E-001; 7.1000E+001; 6.4239E-001; 7.1000E+001; 5.8784E-001; 7.1000E+001; 5.3120E-001; 7.1000E+001; 8.5811E-002;
 7.2000E+001; 1.5231E-004; 7.2000E+001; 1.6622E-001; 7.2000E+001; 5.4052E-001; 7.2000E+001; 6.4358E-001; 7.2000E+001; 5.9025E-001; 7.2000E+001; 5.3388E-001; 7.2000E+001; 8.3203E-002;
 7.3000E+001; 1.4823E-004; 7.3000E+001; 1.5859E-001; 7.3000E+001; 5.2356E-001; 7.3000E+001; 6.4458E-001; 7.3000E+001; 5.9254E-001; 7.3000E+001; 5.3652E-001; 7.3000E+001; 8.0688E-002;
 7.4000E+001; 1.4425E-004; 7.4000E+001; 1.5140E-001; 7.4000E+001; 5.0673E-001; 7.4000E+001; 6.4533E-001; 7.4000E+001; 5.9470E-001; 7.4000E+001; 5.3913E-001; 7.4000E+001; 7.8262E-002;
 7.5000E+001; 1.4037E-004; 7.5000E+001; 1.4465E-001; 7.5000E+001; 4.9020E-001; 7.5000E+001; 6.4577E-001; 7.5000E+001; 5.9673E-001; 7.5000E+001; 5.4169E-001; 7.5000E+001; 7.5923E-002;
 7.6000E+001; 1.3634E-004; 7.6000E+001; 1.3836E-001; 7.6000E+001; 4.7410E-001; 7.6000E+001; 6.4584E-001; 7.6000E+001; 5.9863E-001; 7.6000E+001; 5.4422E-001; 7.6000E+001; 7.3669E-002;
 7.7000E+001; 1.3217E-004; 7.7000E+001; 1.3266E-001; 7.7000E+001; 4.5852E-001; 7.7000E+001; 6.4548E-001; 7.7000E+001; 6.0040E-001; 7.7000E+001; 5.4669E-001; 7.7000E+001; 7.1496E-002;
 7.8000E+001; 1.2814E-004; 7.8000E+001; 1.2748E-001; 7.8000E+001; 4.4356E-001; 7.8000E+001; 6.4464E-001; 7.8000E+001; 6.0205E-001; 7.8000E+001; 5.4912E-001; 7.8000E+001; 6.9402E-002;
 7.9000E+001; 1.2426E-004; 7.9000E+001; 1.2277E-001; 7.9000E+001; 4.2925E-001; 7.9000E+001; 6.4325E-001; 7.9000E+001; 6.0359E-001; 7.9000E+001; 5.5150E-001; 7.9000E+001; 6.7383E-002;
 8.0000E+001; 1.2054E-004; 8.0000E+001; 1.1847E-001; 8.0000E+001; 4.1561E-001; 8.0000E+001; 6.4129E-001; 8.0000E+001; 6.0502E-001; 8.0000E+001; 5.5382E-001; 8.0000E+001; 6.5437E-002;
 8.1000E+001; 1.1696E-004; 8.1000E+001; 1.1452E-001; 8.1000E+001; 4.0263E-001; 8.1000E+001; 6.3871E-001; 8.1000E+001; 6.0634E-001; 8.1000E+001; 5.5608E-001; 8.1000E+001; 6.3561E-002;
 8.2000E+001; 1.1352E-004; 8.2000E+001; 1.1088E-001; 8.2000E+001; 3.9032E-001; 8.2000E+001; 6.3551E-001; 8.2000E+001; 6.0756E-001; 8.2000E+001; 5.5829E-001; 8.2000E+001; 6.1751E-002;
 8.3000E+001; 1.1019E-004; 8.3000E+001; 1.0752E-001; 8.3000E+001; 3.7865E-001; 8.3000E+001; 6.3168E-001; 8.3000E+001; 6.0870E-001; 8.3000E+001; 5.6043E-001; 8.3000E+001; 6.0005E-002;
 8.4000E+001; 1.0699E-004; 8.4000E+001; 1.0441E-001; 8.4000E+001; 3.6760E-001; 8.4000E+001; 6.2724E-001; 8.4000E+001; 6.0976E-001; 8.4000E+001; 5.6251E-001; 8.4000E+001; 5.8319E-002;
 8.5000E+001; 1.0388E-004; 8.5000E+001; 1.0152E-001; 8.5000E+001; 3.5715E-001; 8.5000E+001; 6.2222E-001; 8.5000E+001; 6.1073E-001; 8.5000E+001; 5.6451E-001; 8.5000E+001; 5.6692E-002;
 8.6000E+001; 1.0088E-004; 8.6000E+001; 9.8823E-002; 8.6000E+001; 3.4728E-001; 8.6000E+001; 6.1666E-001; 8.6000E+001; 6.1163E-001; 8.6000E+001; 5.6645E-001; 8.6000E+001; 5.5119E-002;
 8.7000E+001; 9.7962E-005; 8.7000E+001; 9.6305E-002; 8.7000E+001; 3.3796E-001; 8.7000E+001; 6.1061E-001; 8.7000E+001; 6.1245E-001; 8.7000E+001; 5.6830E-001; 8.7000E+001; 5.3599E-002;
 8.8000E+001; 9.5133E-005; 8.8000E+001; 9.3946E-002; 8.8000E+001; 3.2917E-001; 8.8000E+001; 6.0412E-001; 8.8000E+001; 6.1320E-001; 8.8000E+001; 5.7008E-001; 8.8000E+001; 5.2128E-002;
 8.9000E+001; 9.2384E-005; 8.9000E+001; 9.1730E-002; 8.9000E+001; 3.2087E-001; 8.9000E+001; 5.9726E-001; 8.9000E+001; 6.1386E-001; 8.9000E+001; 5.7178E-001; 8.9000E+001; 5.0705E-002;
 9.0000E+001; 8.9710E-005; 9.0000E+001; 8.9646E-002; 9.0000E+001; 3.1305E-001; 9.0000E+001; 5.9009E-001; 9.0000E+001; 6.1444E-001; 9.0000E+001; 5.7339E-001; 9.0000E+001; 4.9327E-002;
 9.1000E+001; 8.7107E-005; 9.1000E+001; 8.7680E-002; 9.1000E+001; 3.0568E-001; 9.1000E+001; 5.8267E-001; 9.1000E+001; 6.1492E-001; 9.1000E+001; 5.7492E-001; 9.1000E+001; 4.7992E-002;
 9.2000E+001; 8.4573E-005; 9.2000E+001; 8.5821E-002; 9.2000E+001; 2.9873E-001; 9.2000E+001; 5.7508E-001; 9.2000E+001; 6.1530E-001; 9.2000E+001; 5.7635E-001; 9.2000E+001; 4.6698E-002;
 9.3000E+001; 8.2104E-005; 9.3000E+001; 8.4060E-002; 9.3000E+001; 2.9217E-001; 9.3000E+001; 5.6736E-001; 9.3000E+001; 6.1557E-001; 9.3000E+001; 5.7770E-001; 9.3000E+001; 4.5442E-002;
 9.4000E+001; 7.9699E-005; 9.4000E+001; 8.2386E-002; 9.4000E+001; 2.8599E-001; 9.4000E+001; 5.5959E-001; 9.4000E+001; 6.1571E-001; 9.4000E+001; 5.7894E-001; 9.4000E+001; 4.4224E-002;
 9.5000E+001; 7.7357E-005; 9.5000E+001; 8.0789E-002; 9.5000E+001; 2.8015E-001; 9.5000E+001; 5.5180E-001; 9.5000E+001; 6.1571E-001; 9.5000E+001; 5.8010E-001; 9.5000E+001; 4.3041E-002;
 9.6000E+001; 7.5080E-005; 9.6000E+001; 7.9259E-002; 9.6000E+001; 2.7463E-001; 9.6000E+001; 5.4406E-001; 9.6000E+001; 6.1558E-001; 9.6000E+001; 5.8115E-001; 9.6000E+001; 4.1893E-002;
 9.7000E+001; 7.2878E-005; 9.7000E+001; 7.7781E-002; 9.7000E+001; 2.6940E-001; 9.7000E+001; 5.3639E-001; 9.7000E+001; 6.1529E-001; 9.7000E+001; 5.8211E-001; 9.7000E+001; 4.0777E-002;
 9.8000E+001; 7.0781E-005; 9.8000E+001; 7.6332E-002; 9.8000E+001; 2.6445E-001; 9.8000E+001; 5.2883E-001; 9.8000E+001; 6.1484E-001; 9.8000E+001; 5.8298E-001; 9.8000E+001; 3.9693E-002;
 9.9000E+001; 6.8781E-005; 9.9000E+001; 7.4864E-002; 9.9000E+001; 2.5975E-001; 9.9000E+001; 5.2141E-001; 9.9000E+001; 6.1423E-001; 9.9000E+001; 5.8374E-001; 9.9000E+001; 3.8639E-002;
 1.0000E+002; 6.6493E-005; 1.0000E+002; 7.3528E-002; 1.0000E+002; 2.5521E-001; 1.0000E+002; 5.1416E-001; 1.0000E+002; 6.1345E-001; 1.0000E+002; 5.8441E-001; 1.0000E+002; 3.7615E-002;
 1.0100E+002; 6.4285E-005; 1.0100E+002; 7.2426E-002; 1.0100E+002; 2.5083E-001; 1.0100E+002; 5.0708E-001; 1.0100E+002; 6.1250E-001; 1.0100E+002; 5.8498E-001; 1.0100E+002; 3.6619E-002;
 1.0200E+002; 6.2092E-005; 1.0200E+002; 7.1463E-002; 1.0200E+002; 2.4665E-001; 1.0200E+002; 5.0020E-001; 1.0200E+002; 6.1139E-001; 1.0200E+002; 5.8546E-001; 1.0200E+002; 3.5651E-002;
 1.0300E+002; 5.9941E-005; 1.0300E+002; 7.0479E-002; 1.0300E+002; 2.4282E-001; 1.0300E+002; 4.9349E-001; 1.0300E+002; 6.1011E-001; 1.0300E+002; 5.8584E-001; 1.0300E+002; 3.4709E-002;
 1.0400E+002; 5.7827E-005; 1.0400E+002; 6.9542E-002; 1.0400E+002; 2.3933E-001; 1.0400E+002; 4.8697E-001; 1.0400E+002; 6.0867E-001; 1.0400E+002; 5.8613E-001; 1.0400E+002; 3.3794E-002;
 1.0500E+002; 5.5746E-005; 1.0500E+002; 6.8635E-002; 1.0500E+002; 2.3615E-001; 1.0500E+002; 4.8065E-001; 1.0500E+002; 6.0708E-001; 1.0500E+002; 5.8633E-001; 1.0500E+002; 3.2905E-002;
 1.0600E+002; 5.3700E-005; 1.0600E+002; 6.7756E-002; 1.0600E+002; 2.3316E-001; 1.0600E+002; 4.7449E-001; 1.0600E+002; 6.0535E-001; 1.0600E+002; 5.8643E-001; 1.0600E+002; 3.2041E-002;
 1.0700E+002; 5.1687E-005; 1.0700E+002; 6.6909E-002; 1.0700E+002; 2.3035E-001; 1.0700E+002; 4.6843E-001; 1.0700E+002; 6.0350E-001; 1.0700E+002; 5.8645E-001; 1.0700E+002; 3.1201E-002;
