Time(min)   ;SW_00mm     ;Time(min)   ;SW_10mm     ;Time(min)   ;SW_20mm     ;Time(min)   ;SW_30mm     ;Time(min)   ;SW_40mm     ;Time(min)   ;SW_50mm     ;Time(min)   ;SW_120mm    ;
 2.3000E+001; 1.9547E-002; 2.3000E+001; 2.8515E-001; 2.3000E+001; 2.2297E-001; 2.3000E+001; 2.1649E-001; 2.3000E+001; 2.1225E-001; 2.3000E+001; 2.0985E-001; 2.3000E+001; 1.4385E-001;
 2.4000E+001; 1.9077E-002; 2.4000E+001; 2.7546E-001; 2.4000E+001; 2.2333E-001; 2.4000E+001; 2.1662E-001; 2.4000E+001; 2.1227E-001; 2.4000E+001; 2.0985E-001; 2.4000E+001; 1.4335E-001;
 2.5000E+001; 1.8626E-002; 2.5000E+001; 2.6397E-001; 2.5000E+001; 2.2397E-001; 2.5000E+001; 2.1678E-001; 2.5000E+001; 2.1231E-001; 2.5000E+001; 2.0985E-001; 2.5000E+001; 1.4281E-001;
 2.6000E+001; 1.8189E-002; 2.6000E+001; 2.5100E-001; 2.6000E+001; 2.2491E-001; 2.6000E+001; 2.1695E-001; 2.6000E+001; 2.1236E-001; 2.6000E+001; 2.0986E-001; 2.6000E+001; 1.4222E-001;
 2.7000E+001; 1.7762E-002; 2.7000E+001; 2.3669E-001; 2.7000E+001; 2.2615E-001; 2.7000E+001; 2.1715E-001; 2.7000E+001; 2.1243E-001; 2.7000E+001; 2.0987E-001; 2.7000E+001; 1.4159E-001;
 2.8000E+001; 1.7346E-002; 2.8000E+001; 2.2114E-001; 2.8000E+001; 2.2769E-001; 2.8000E+001; 2.1739E-001; 2.8000E+001; 2.1251E-001; 2.8000E+001; 2.0989E-001; 2.8000E+001; 1.4089E-001;
 2.9000E+001; 1.6925E-002; 2.9000E+001; 2.0446E-001; 2.9000E+001; 2.2952E-001; 2.9000E+001; 2.1766E-001; 2.9000E+001; 2.1260E-001; 2.9000E+001; 2.0992E-001; 2.9000E+001; 1.4014E-001;
 3.0000E+001; 1.6502E-002; 3.0000E+001; 1.8714E-001; 3.0000E+001; 2.3167E-001; 3.0000E+001; 2.1798E-001; 3.0000E+001; 2.1270E-001; 3.0000E+001; 2.0995E-001; 3.0000E+001; 1.3932E-001;
 3.1000E+001; 1.6101E-002; 3.1000E+001; 1.7001E-001; 3.1000E+001; 2.3419E-001; 3.1000E+001; 2.1833E-001; 3.1000E+001; 2.1281E-001; 3.1000E+001; 2.0999E-001; 3.1000E+001; 1.3845E-001;
 3.2000E+001; 1.5724E-002; 3.2000E+001; 1.5382E-001; 3.2000E+001; 2.3709E-001; 3.2000E+001; 2.1872E-001; 3.2000E+001; 2.1293E-001; 3.2000E+001; 2.1003E-001; 3.2000E+001; 1.3750E-001;
 3.3000E+001; 1.5370E-002; 3.3000E+001; 1.3914E-001; 3.3000E+001; 2.4033E-001; 3.3000E+001; 2.1915E-001; 3.3000E+001; 2.1305E-001; 3.3000E+001; 2.1008E-001; 3.3000E+001; 1.3650E-001;
 3.4000E+001; 1.5037E-002; 3.4000E+001; 1.2622E-001; 3.4000E+001; 2.4384E-001; 3.4000E+001; 2.1962E-001; 3.4000E+001; 2.1317E-001; 3.4000E+001; 2.1013E-001; 3.4000E+001; 1.3543E-001;
 3.5000E+001; 1.4724E-002; 3.5000E+001; 1.1503E-001; 3.5000E+001; 2.4748E-001; 3.5000E+001; 2.2011E-001; 3.5000E+001; 2.1329E-001; 3.5000E+001; 2.1018E-001; 3.5000E+001; 1.3431E-001;
 3.6000E+001; 1.4426E-002; 3.6000E+001; 1.0535E-001; 3.6000E+001; 2.5111E-001; 3.6000E+001; 2.2064E-001; 3.6000E+001; 2.1341E-001; 3.6000E+001; 2.1023E-001; 3.6000E+001; 1.3312E-001;
 3.7000E+001; 1.4142E-002; 3.7000E+001; 9.6944E-002; 3.7000E+001; 2.5461E-001; 3.7000E+001; 2.2121E-001; 3.7000E+001; 2.1353E-001; 3.7000E+001; 2.1029E-001; 3.7000E+001; 1.3189E-001;
 3.8000E+001; 1.3867E-002; 3.8000E+001; 8.9617E-002; 3.8000E+001; 2.5789E-001; 3.8000E+001; 2.2181E-001; 3.8000E+001; 2.1366E-001; 3.8000E+001; 2.1036E-001; 3.8000E+001; 1.3060E-001;
 3.9000E+001; 1.3600E-002; 3.9000E+001; 8.3282E-002; 3.9000E+001; 2.6085E-001; 3.9000E+001; 2.2247E-001; 3.9000E+001; 2.1379E-001; 3.9000E+001; 2.1043E-001; 3.9000E+001; 1.2927E-001;
 4.0000E+001; 1.3337E-002; 4.0000E+001; 7.7748E-002; 4.0000E+001; 2.6332E-001; 4.0000E+001; 2.2318E-001; 4.0000E+001; 2.1395E-001; 4.0000E+001; 2.1051E-001; 4.0000E+001; 1.2789E-001;
 4.1000E+001; 1.3082E-002; 4.1000E+001; 7.2885E-002; 4.1000E+001; 2.6513E-001; 4.1000E+001; 2.2395E-001; 4.1000E+001; 2.1413E-001; 4.1000E+001; 2.1060E-001; 4.1000E+001; 1.2648E-001;
 4.2000E+001; 1.2835E-002; 4.2000E+001; 6.8619E-002; 4.2000E+001; 2.6609E-001; 4.2000E+001; 2.2479E-001; 4.2000E+001; 2.1434E-001; 4.2000E+001; 2.1069E-001; 4.2000E+001; 1.2504E-001;
 4.3000E+001; 1.2595E-002; 4.3000E+001; 6.4885E-002; 4.3000E+001; 2.6599E-001; 4.3000E+001; 2.2572E-001; 4.3000E+001; 2.1458E-001; 4.3000E+001; 2.1079E-001; 4.3000E+001; 1.2356E-001;
 4.4000E+001; 1.2364E-002; 4.4000E+001; 6.1616E-002; 4.4000E+001; 2.6463E-001; 4.4000E+001; 2.2675E-001; 4.4000E+001; 2.1485E-001; 4.4000E+001; 2.1089E-001; 4.4000E+001; 1.2207E-001;
 4.5000E+001; 1.2142E-002; 4.5000E+001; 5.8748E-002; 4.5000E+001; 2.6187E-001; 4.5000E+001; 2.2790E-001; 4.5000E+001; 2.1516E-001; 4.5000E+001; 2.1100E-001; 4.5000E+001; 1.2056E-001;
 4.6000E+001; 1.1927E-002; 4.6000E+001; 5.6214E-002; 4.6000E+001; 2.5766E-001; 4.6000E+001; 2.2916E-001; 4.6000E+001; 2.1550E-001; 4.6000E+001; 2.1111E-001; 4.6000E+001; 1.1903E-001;
 4.7000E+001; 1.1719E-002; 4.7000E+001; 5.3952E-002; 4.7000E+001; 2.5205E-001; 4.7000E+001; 2.3055E-001; 4.7000E+001; 2.1587E-001; 4.7000E+001; 2.1123E-001; 4.7000E+001; 1.1750E-001;
 4.8000E+001; 1.1518E-002; 4.8000E+001; 5.1908E-002; 4.8000E+001; 2.4513E-001; 4.8000E+001; 2.3206E-001; 4.8000E+001; 2.1627E-001; 4.8000E+001; 2.1134E-001; 4.8000E+001; 1.1596E-001;
 4.9000E+001; 1.1324E-002; 4.9000E+001; 5.0023E-002; 4.9000E+001; 2.3702E-001; 4.9000E+001; 2.3369E-001; 4.9000E+001; 2.1671E-001; 4.9000E+001; 2.1145E-001; 4.9000E+001; 1.1442E-001;
 5.0000E+001; 1.1134E-002; 5.0000E+001; 4.8236E-002; 5.0000E+001; 2.2788E-001; 5.0000E+001; 2.3541E-001; 5.0000E+001; 2.1717E-001; 5.0000E+001; 2.1157E-001; 5.0000E+001; 1.1288E-001;
 5.1000E+001; 1.0949E-002; 5.1000E+001; 4.6558E-002; 5.1000E+001; 2.1800E-001; 5.1000E+001; 2.3722E-001; 5.1000E+001; 2.1767E-001; 5.1000E+001; 2.1169E-001; 5.1000E+001; 1.1134E-001;
 5.2000E+001; 1.0768E-002; 5.2000E+001; 4.4986E-002; 5.2000E+001; 2.0760E-001; 5.2000E+001; 2.3910E-001; 5.2000E+001; 2.1820E-001; 5.2000E+001; 2.1181E-001; 5.2000E+001; 1.0981E-001;
 5.3000E+001; 1.0591E-002; 5.3000E+001; 4.3513E-002; 5.3000E+001; 1.9690E-001; 5.3000E+001; 2.4103E-001; 5.3000E+001; 2.1875E-001; 5.3000E+001; 2.1193E-001; 5.3000E+001; 1.0830E-001;
 5.4000E+001; 1.0419E-002; 5.4000E+001; 4.2134E-002; 5.4000E+001; 1.8609E-001; 5.4000E+001; 2.4298E-001; 5.4000E+001; 2.1932E-001; 5.4000E+001; 2.1208E-001; 5.4000E+001; 1.0679E-001;
 5.5000E+001; 1.0251E-002; 5.5000E+001; 4.0846E-002; 5.5000E+001; 1.7541E-001; 5.5000E+001; 2.4495E-001; 5.5000E+001; 2.1992E-001; 5.5000E+001; 2.1224E-001; 5.5000E+001; 1.0530E-001;
 5.6000E+001; 1.0087E-002; 5.6000E+001; 3.9645E-002; 5.6000E+001; 1.6503E-001; 5.6000E+001; 2.4689E-001; 5.6000E+001; 2.2055E-001; 5.6000E+001; 2.1241E-001; 5.6000E+001; 1.0383E-001;
 5.7000E+001; 9.9264E-003; 5.7000E+001; 3.8527E-002; 5.7000E+001; 1.5512E-001; 5.7000E+001; 2.4878E-001; 5.7000E+001; 2.2120E-001; 5.7000E+001; 2.1261E-001; 5.7000E+001; 1.0237E-001;
 5.8000E+001; 9.7701E-003; 5.8000E+001; 3.7485E-002; 5.8000E+001; 1.4579E-001; 5.8000E+001; 2.5060E-001; 5.8000E+001; 2.2189E-001; 5.8000E+001; 2.1282E-001; 5.8000E+001; 1.0093E-001;
 5.9000E+001; 9.6176E-003; 5.9000E+001; 3.6513E-002; 5.9000E+001; 1.3711E-001; 5.9000E+001; 2.5231E-001; 5.9000E+001; 2.2262E-001; 5.9000E+001; 2.1305E-001; 5.9000E+001; 9.9509E-002;
 6.0000E+001; 9.4687E-003; 6.0000E+001; 3.5602E-002; 6.0000E+001; 1.2910E-001; 6.0000E+001; 2.5388E-001; 6.0000E+001; 2.2338E-001; 6.0000E+001; 2.1331E-001; 6.0000E+001; 9.8110E-002;
 6.1000E+001; 9.3231E-003; 6.1000E+001; 3.4746E-002; 6.1000E+001; 1.2177E-001; 6.1000E+001; 2.5527E-001; 6.1000E+001; 2.2419E-001; 6.1000E+001; 2.1358E-001; 6.1000E+001; 9.6732E-002;
 6.2000E+001; 9.1807E-003; 6.2000E+001; 3.3931E-002; 6.2000E+001; 1.1513E-001; 6.2000E+001; 2.5646E-001; 6.2000E+001; 2.2504E-001; 6.2000E+001; 2.1387E-001; 6.2000E+001; 9.5375E-002;
 6.3000E+001; 9.0411E-003; 6.3000E+001; 3.3152E-002; 6.3000E+001; 1.0910E-001; 6.3000E+001; 2.5736E-001; 6.3000E+001; 2.2594E-001; 6.3000E+001; 2.1419E-001; 6.3000E+001; 9.4040E-002;
 6.4000E+001; 8.9042E-003; 6.4000E+001; 3.2406E-002; 6.4000E+001; 1.0362E-001; 6.4000E+001; 2.5794E-001; 6.4000E+001; 2.2688E-001; 6.4000E+001; 2.1452E-001; 6.4000E+001; 9.2727E-002;
 6.5000E+001; 8.7698E-003; 6.5000E+001; 3.1692E-002; 6.5000E+001; 9.8639E-002; 6.5000E+001; 2.5812E-001; 6.5000E+001; 2.2786E-001; 6.5000E+001; 2.1488E-001; 6.5000E+001; 9.1435E-002;
 6.6000E+001; 8.6380E-003; 6.6000E+001; 3.1009E-002; 6.6000E+001; 9.4105E-002; 6.6000E+001; 2.5783E-001; 6.6000E+001; 2.2888E-001; 6.6000E+001; 2.1525E-001; 6.6000E+001; 9.0166E-002;
 6.7000E+001; 8.5085E-003; 6.7000E+001; 3.0357E-002; 6.7000E+001; 8.9980E-002; 6.7000E+001; 2.5703E-001; 6.7000E+001; 2.2994E-001; 6.7000E+001; 2.1565E-001; 6.7000E+001; 8.8918E-002;
 6.8000E+001; 8.3815E-003; 6.8000E+001; 2.9733E-002; 6.8000E+001; 8.6221E-002; 6.8000E+001; 2.5564E-001; 6.8000E+001; 2.3103E-001; 6.8000E+001; 2.1607E-001; 6.8000E+001; 8.7693E-002;
 6.9000E+001; 8.2568E-003; 6.9000E+001; 2.9138E-002; 6.9000E+001; 8.2791E-002; 6.9000E+001; 2.5361E-001; 6.9000E+001; 2.3215E-001; 6.9000E+001; 2.1649E-001; 6.9000E+001; 8.6489E-002;
 7.0000E+001; 8.1343E-003; 7.0000E+001; 2.8571E-002; 7.0000E+001; 7.9653E-002; 7.0000E+001; 2.5090E-001; 7.0000E+001; 2.3330E-001; 7.0000E+001; 2.1693E-001; 7.0000E+001; 8.5307E-002;
 7.1000E+001; 8.0140E-003; 7.1000E+001; 2.8029E-002; 7.1000E+001; 7.6771E-002; 7.1000E+001; 2.4749E-001; 7.1000E+001; 2.3447E-001; 7.1000E+001; 2.1739E-001; 7.1000E+001; 8.4146E-002;
 7.2000E+001; 7.8958E-003; 7.2000E+001; 2.7512E-002; 7.2000E+001; 7.4115E-002; 7.2000E+001; 2.4338E-001; 7.2000E+001; 2.3565E-001; 7.2000E+001; 2.1786E-001; 7.2000E+001; 8.3006E-002;
 7.3000E+001; 7.7796E-003; 7.3000E+001; 2.7018E-002; 7.3000E+001; 7.1659E-002; 7.3000E+001; 2.3860E-001; 7.3000E+001; 2.3684E-001; 7.3000E+001; 2.1835E-001; 7.3000E+001; 8.1887E-002;
 7.4000E+001; 7.6654E-003; 7.4000E+001; 2.6546E-002; 7.4000E+001; 6.9379E-002; 7.4000E+001; 2.3319E-001; 7.4000E+001; 2.3803E-001; 7.4000E+001; 2.1886E-001; 7.4000E+001; 8.0788E-002;
 7.5000E+001; 7.5530E-003; 7.5000E+001; 2.6093E-002; 7.5000E+001; 6.7255E-002; 7.5000E+001; 2.2719E-001; 7.5000E+001; 2.3922E-001; 7.5000E+001; 2.1938E-001; 7.5000E+001; 7.9710E-002;
 7.6000E+001; 7.4423E-003; 7.6000E+001; 2.5658E-002; 7.6000E+001; 6.5259E-002; 7.6000E+001; 2.2066E-001; 7.6000E+001; 2.4040E-001; 7.6000E+001; 2.1993E-001; 7.6000E+001; 7.8651E-002;
 7.7000E+001; 7.3334E-003; 7.7000E+001; 2.5237E-002; 7.7000E+001; 6.3381E-002; 7.7000E+001; 2.1368E-001; 7.7000E+001; 2.4157E-001; 7.7000E+001; 2.2050E-001; 7.7000E+001; 7.7613E-002;
 7.8000E+001; 7.2260E-003; 7.8000E+001; 2.4831E-002; 7.8000E+001; 6.1620E-002; 7.8000E+001; 2.0640E-001; 7.8000E+001; 2.4272E-001; 7.8000E+001; 2.2109E-001; 7.8000E+001; 7.6593E-002;
 7.9000E+001; 7.1202E-003; 7.9000E+001; 2.4439E-002; 7.9000E+001; 5.9965E-002; 7.9000E+001; 1.9892E-001; 7.9000E+001; 2.4385E-001; 7.9000E+001; 2.2170E-001; 7.9000E+001; 7.5593E-002;
 8.0000E+001; 7.0158E-003; 8.0000E+001; 2.4060E-002; 8.0000E+001; 5.8411E-002; 8.0000E+001; 1.9135E-001; 8.0000E+001; 2.4494E-001; 8.0000E+001; 2.2233E-001; 8.0000E+001; 7.4612E-002;
 8.1000E+001; 6.9129E-003; 8.1000E+001; 2.3694E-002; 8.1000E+001; 5.6949E-002; 8.1000E+001; 1.8378E-001; 8.1000E+001; 2.4598E-001; 8.1000E+001; 2.2298E-001; 8.1000E+001; 7.3649E-002;
 8.2000E+001; 6.8114E-003; 8.2000E+001; 2.3340E-002; 8.2000E+001; 5.5573E-002; 8.2000E+001; 1.7631E-001; 8.2000E+001; 2.4697E-001; 8.2000E+001; 2.2365E-001; 8.2000E+001; 7.2704E-002;
 8.3000E+001; 6.7113E-003; 8.3000E+001; 2.2999E-002; 8.3000E+001; 5.4277E-002; 8.3000E+001; 1.6902E-001; 8.3000E+001; 2.4789E-001; 8.3000E+001; 2.2434E-001; 8.3000E+001; 7.1777E-002;
 8.4000E+001; 6.6125E-003; 8.4000E+001; 2.2670E-002; 8.4000E+001; 5.3055E-002; 8.4000E+001; 1.6197E-001; 8.4000E+001; 2.4872E-001; 8.4000E+001; 2.2504E-001; 8.4000E+001; 7.0868E-002;
 8.5000E+001; 6.5152E-003; 8.5000E+001; 2.2351E-002; 8.5000E+001; 5.1901E-002; 8.5000E+001; 1.5521E-001; 8.5000E+001; 2.4946E-001; 8.5000E+001; 2.2576E-001; 8.5000E+001; 6.9977E-002;
 8.6000E+001; 6.4186E-003; 8.6000E+001; 2.2044E-002; 8.6000E+001; 5.0809E-002; 8.6000E+001; 1.4878E-001; 8.6000E+001; 2.5008E-001; 8.6000E+001; 2.2650E-001; 8.6000E+001; 6.9102E-002;
 8.7000E+001; 6.3235E-003; 8.7000E+001; 2.1747E-002; 8.7000E+001; 4.9775E-002; 8.7000E+001; 1.4269E-001; 8.7000E+001; 2.5057E-001; 8.7000E+001; 2.2725E-001; 8.7000E+001; 6.8245E-002;
 8.8000E+001; 6.2295E-003; 8.8000E+001; 2.1459E-002; 8.8000E+001; 4.8795E-002; 8.8000E+001; 1.3697E-001; 8.8000E+001; 2.5090E-001; 8.8000E+001; 2.2801E-001; 8.8000E+001; 6.7404E-002;
 8.9000E+001; 6.1367E-003; 8.9000E+001; 2.1181E-002; 8.9000E+001; 4.7863E-002; 8.9000E+001; 1.3161E-001; 8.9000E+001; 2.5106E-001; 8.9000E+001; 2.2878E-001; 8.9000E+001; 6.6579E-002;
 9.0000E+001; 6.0452E-003; 9.0000E+001; 2.0910E-002; 9.0000E+001; 4.6978E-002; 9.0000E+001; 1.2660E-001; 9.0000E+001; 2.5102E-001; 9.0000E+001; 2.2956E-001; 9.0000E+001; 6.5771E-002;
 9.1000E+001; 5.9543E-003; 9.1000E+001; 2.0648E-002; 9.1000E+001; 4.6135E-002; 9.1000E+001; 1.2193E-001; 9.1000E+001; 2.5075E-001; 9.1000E+001; 2.3035E-001; 9.1000E+001; 6.4978E-002;
 9.2000E+001; 5.8646E-003; 9.2000E+001; 2.0393E-002; 9.2000E+001; 4.5332E-002; 9.2000E+001; 1.1762E-001; 9.2000E+001; 2.5023E-001; 9.2000E+001; 2.3115E-001; 9.2000E+001; 6.4201E-002;
 9.3000E+001; 5.7758E-003; 9.3000E+001; 2.0145E-002; 9.3000E+001; 4.4565E-002; 9.3000E+001; 1.1363E-001; 9.3000E+001; 2.4942E-001; 9.3000E+001; 2.3194E-001; 9.3000E+001; 6.3439E-002;
 9.4000E+001; 5.6879E-003; 9.4000E+001; 1.9904E-002; 9.4000E+001; 4.3833E-002; 9.4000E+001; 1.0993E-001; 9.4000E+001; 2.4830E-001; 9.4000E+001; 2.3274E-001; 9.4000E+001; 6.2692E-002;
 9.5000E+001; 5.6009E-003; 9.5000E+001; 1.9668E-002; 9.5000E+001; 4.3135E-002; 9.5000E+001; 1.0649E-001; 9.5000E+001; 2.4683E-001; 9.5000E+001; 2.3354E-001; 9.5000E+001; 6.1960E-002;
 9.6000E+001; 5.5149E-003; 9.6000E+001; 1.9439E-002; 9.6000E+001; 4.2468E-002; 9.6000E+001; 1.0329E-001; 9.6000E+001; 2.4501E-001; 9.6000E+001; 2.3433E-001; 9.6000E+001; 6.1243E-002;
 9.7000E+001; 5.4295E-003; 9.7000E+001; 1.9216E-002; 9.7000E+001; 4.1832E-002; 9.7000E+001; 1.0030E-001; 9.7000E+001; 2.4281E-001; 9.7000E+001; 2.3513E-001; 9.7000E+001; 6.0539E-002;
 9.8000E+001; 5.3454E-003; 9.8000E+001; 1.8997E-002; 9.8000E+001; 4.1223E-002; 9.8000E+001; 9.7514E-002; 9.8000E+001; 2.4025E-001; 9.8000E+001; 2.3591E-001; 9.8000E+001; 5.9850E-002;
 9.9000E+001; 5.2621E-003; 9.9000E+001; 1.8782E-002; 9.9000E+001; 4.0640E-002; 9.9000E+001; 9.4905E-002; 9.9000E+001; 2.3731E-001; 9.9000E+001; 2.3668E-001; 9.9000E+001; 5.9175E-002;
 1.0000E+002; 5.1797E-003; 1.0000E+002; 1.8572E-002; 1.0000E+002; 4.0079E-002; 1.0000E+002; 9.2461E-002; 1.0000E+002; 2.3402E-001; 1.0000E+002; 2.3745E-001; 1.0000E+002; 5.8513E-002;
 1.0100E+002; 5.0985E-003; 1.0100E+002; 1.8364E-002; 1.0100E+002; 3.9539E-002; 1.0100E+002; 9.0165E-002; 1.0100E+002; 2.3039E-001; 1.0100E+002; 2.3819E-001; 1.0100E+002; 5.7864E-002;
 1.0200E+002; 5.0197E-003; 1.0200E+002; 1.8152E-002; 1.0200E+002; 3.9014E-002; 1.0200E+002; 8.8005E-002; 1.0200E+002; 2.2644E-001; 1.0200E+002; 2.3892E-001; 1.0200E+002; 5.7228E-002;
 1.0300E+002; 4.9383E-003; 1.0300E+002; 1.7957E-002; 1.0300E+002; 3.8494E-002; 1.0300E+002; 8.5965E-002; 1.0300E+002; 2.2221E-001; 1.0300E+002; 2.3963E-001; 1.0300E+002; 5.6606E-002;
 1.0400E+002; 4.8574E-003; 1.0400E+002; 1.7781E-002; 1.0400E+002; 3.8009E-002; 1.0400E+002; 8.4028E-002; 1.0400E+002; 2.1774E-001; 1.0400E+002; 2.4031E-001; 1.0400E+002; 5.5996E-002;
 1.0500E+002; 4.7766E-003; 1.0500E+002; 1.7604E-002; 1.0500E+002; 3.7576E-002; 1.0500E+002; 8.2197E-002; 1.0500E+002; 2.1306E-001; 1.0500E+002; 2.4096E-001; 1.0500E+002; 5.5398E-002;
 1.0600E+002; 4.6965E-003; 1.0600E+002; 1.7427E-002; 1.0600E+002; 3.7177E-002; 1.0600E+002; 8.0485E-002; 1.0600E+002; 2.0822E-001; 1.0600E+002; 2.4157E-001; 1.0600E+002; 5.4812E-002;
 1.0700E+002; 4.6168E-003; 1.0700E+002; 1.7250E-002; 1.0700E+002; 3.6784E-002; 1.0700E+002; 7.8918E-002; 1.0700E+002; 2.0324E-001; 1.0700E+002; 2.4215E-001; 1.0700E+002; 5.4238E-002;
