Time(min)   ;SW_00mm     ;Time(min)   ;SW_10mm     ;Time(min)   ;SW_20mm     ;Time(min)   ;SW_30mm     ;Time(min)   ;SW_40mm     ;Time(min)   ;SW_50mm     ;Time(min)   ;SW_120mm    ;
 3.2000E+001; 1.5778E-002; 3.2000E+001; 2.8459E-001; 3.2000E+001; 2.0958E-001; 3.2000E+001; 1.9536E-001; 3.2000E+001; 1.8850E-001; 3.2000E+001; 1.8489E-001; 3.2000E+001; 1.3594E-001;
 3.3000E+001; 1.5451E-002; 3.3000E+001; 2.7410E-001; 3.3000E+001; 2.0998E-001; 3.3000E+001; 1.9562E-001; 3.3000E+001; 1.8851E-001; 3.3000E+001; 1.8487E-001; 3.3000E+001; 1.3496E-001;
 3.4000E+001; 1.5135E-002; 3.4000E+001; 2.6176E-001; 3.4000E+001; 2.1044E-001; 3.4000E+001; 1.9592E-001; 3.4000E+001; 1.8853E-001; 3.4000E+001; 1.8485E-001; 3.4000E+001; 1.3392E-001;
 3.5000E+001; 1.4828E-002; 3.5000E+001; 2.4770E-001; 3.5000E+001; 2.1096E-001; 3.5000E+001; 1.9627E-001; 3.5000E+001; 1.8856E-001; 3.5000E+001; 1.8483E-001; 3.5000E+001; 1.3282E-001;
 3.6000E+001; 1.4530E-002; 3.6000E+001; 2.3204E-001; 3.6000E+001; 2.1154E-001; 3.6000E+001; 1.9665E-001; 3.6000E+001; 1.8861E-001; 3.6000E+001; 1.8481E-001; 3.6000E+001; 1.3166E-001;
 3.7000E+001; 1.4241E-002; 3.7000E+001; 2.1499E-001; 3.7000E+001; 2.1219E-001; 3.7000E+001; 1.9707E-001; 3.7000E+001; 1.8868E-001; 3.7000E+001; 1.8480E-001; 3.7000E+001; 1.3045E-001;
 3.8000E+001; 1.3960E-002; 3.8000E+001; 1.9695E-001; 3.8000E+001; 2.1290E-001; 3.8000E+001; 1.9752E-001; 3.8000E+001; 1.8875E-001; 3.8000E+001; 1.8480E-001; 3.8000E+001; 1.2920E-001;
 3.9000E+001; 1.3688E-002; 3.9000E+001; 1.7858E-001; 3.9000E+001; 2.1373E-001; 3.9000E+001; 1.9799E-001; 3.9000E+001; 1.8883E-001; 3.9000E+001; 1.8480E-001; 3.9000E+001; 1.2790E-001;
 4.0000E+001; 1.3425E-002; 4.0000E+001; 1.6069E-001; 4.0000E+001; 2.1472E-001; 4.0000E+001; 1.9849E-001; 4.0000E+001; 1.8893E-001; 4.0000E+001; 1.8482E-001; 4.0000E+001; 1.2656E-001;
 4.1000E+001; 1.3170E-002; 4.1000E+001; 1.4411E-001; 4.1000E+001; 2.1593E-001; 4.1000E+001; 1.9901E-001; 4.1000E+001; 1.8904E-001; 4.1000E+001; 1.8484E-001; 4.1000E+001; 1.2518E-001;
 4.2000E+001; 1.2923E-002; 4.2000E+001; 1.2939E-001; 4.2000E+001; 2.1742E-001; 4.2000E+001; 1.9955E-001; 4.2000E+001; 1.8918E-001; 4.2000E+001; 1.8486E-001; 4.2000E+001; 1.2377E-001;
 4.3000E+001; 1.2682E-002; 4.3000E+001; 1.1671E-001; 4.3000E+001; 2.1923E-001; 4.3000E+001; 2.0010E-001; 4.3000E+001; 1.8934E-001; 4.3000E+001; 1.8490E-001; 4.3000E+001; 1.2234E-001;
 4.4000E+001; 1.2446E-002; 4.4000E+001; 1.0595E-001; 4.4000E+001; 2.2134E-001; 4.4000E+001; 2.0067E-001; 4.4000E+001; 1.8952E-001; 4.4000E+001; 1.8494E-001; 4.4000E+001; 1.2089E-001;
 4.5000E+001; 1.2218E-002; 4.5000E+001; 9.6851E-002; 4.5000E+001; 2.2372E-001; 4.5000E+001; 2.0124E-001; 4.5000E+001; 1.8971E-001; 4.5000E+001; 1.8499E-001; 4.5000E+001; 1.1941E-001;
 4.6000E+001; 1.1998E-002; 4.6000E+001; 8.9142E-002; 4.6000E+001; 2.2632E-001; 4.6000E+001; 2.0182E-001; 4.6000E+001; 1.8993E-001; 4.6000E+001; 1.8505E-001; 4.6000E+001; 1.1793E-001;
 4.7000E+001; 1.1784E-002; 4.7000E+001; 8.2556E-002; 4.7000E+001; 2.2907E-001; 4.7000E+001; 2.0239E-001; 4.7000E+001; 1.9016E-001; 4.7000E+001; 1.8511E-001; 4.7000E+001; 1.1644E-001;
 4.8000E+001; 1.1578E-002; 4.8000E+001; 7.6879E-002; 4.8000E+001; 2.3189E-001; 4.8000E+001; 2.0296E-001; 4.8000E+001; 1.9042E-001; 4.8000E+001; 1.8518E-001; 4.8000E+001; 1.1494E-001;
 4.9000E+001; 1.1377E-002; 4.9000E+001; 7.1946E-002; 4.9000E+001; 2.3464E-001; 4.9000E+001; 2.0351E-001; 4.9000E+001; 1.9069E-001; 4.9000E+001; 1.8524E-001; 4.9000E+001; 1.1344E-001;
 5.0000E+001; 1.1183E-002; 5.0000E+001; 6.7625E-002; 5.0000E+001; 2.3718E-001; 5.0000E+001; 2.0405E-001; 5.0000E+001; 1.9098E-001; 5.0000E+001; 1.8531E-001; 5.0000E+001; 1.1195E-001;
 5.1000E+001; 1.0994E-002; 5.1000E+001; 6.3810E-002; 5.1000E+001; 2.3929E-001; 5.1000E+001; 2.0457E-001; 5.1000E+001; 1.9129E-001; 5.1000E+001; 1.8539E-001; 5.1000E+001; 1.1046E-001;
 5.2000E+001; 1.0810E-002; 5.2000E+001; 6.0413E-002; 5.2000E+001; 2.4070E-001; 5.2000E+001; 2.0506E-001; 5.2000E+001; 1.9161E-001; 5.2000E+001; 1.8546E-001; 5.2000E+001; 1.0897E-001;
 5.3000E+001; 1.0631E-002; 5.3000E+001; 5.7359E-002; 5.3000E+001; 2.4113E-001; 5.3000E+001; 2.0552E-001; 5.3000E+001; 1.9195E-001; 5.3000E+001; 1.8554E-001; 5.3000E+001; 1.0750E-001;
 5.4000E+001; 1.0456E-002; 5.4000E+001; 5.4590E-002; 5.4000E+001; 2.4031E-001; 5.4000E+001; 2.0595E-001; 5.4000E+001; 1.9230E-001; 5.4000E+001; 1.8564E-001; 5.4000E+001; 1.0604E-001;
 5.5000E+001; 1.0286E-002; 5.5000E+001; 5.2065E-002; 5.5000E+001; 2.3801E-001; 5.5000E+001; 2.0635E-001; 5.5000E+001; 1.9266E-001; 5.5000E+001; 1.8574E-001; 5.5000E+001; 1.0459E-001;
 5.6000E+001; 1.0119E-002; 5.6000E+001; 4.9755E-002; 5.6000E+001; 2.3415E-001; 5.6000E+001; 2.0674E-001; 5.6000E+001; 1.9302E-001; 5.6000E+001; 1.8586E-001; 5.6000E+001; 1.0316E-001;
 5.7000E+001; 9.9547E-003; 5.7000E+001; 4.7643E-002; 5.7000E+001; 2.2870E-001; 5.7000E+001; 2.0712E-001; 5.7000E+001; 1.9339E-001; 5.7000E+001; 1.8599E-001; 5.7000E+001; 1.0175E-001;
 5.8000E+001; 9.7899E-003; 5.8000E+001; 4.5752E-002; 5.8000E+001; 2.2178E-001; 5.8000E+001; 2.0751E-001; 5.8000E+001; 1.9377E-001; 5.8000E+001; 1.8613E-001; 5.8000E+001; 1.0036E-001;
 5.9000E+001; 9.6294E-003; 5.9000E+001; 4.4058E-002; 5.9000E+001; 2.1351E-001; 5.9000E+001; 2.0791E-001; 5.9000E+001; 1.9416E-001; 5.9000E+001; 1.8628E-001; 5.9000E+001; 9.8984E-002;
 6.0000E+001; 9.4733E-003; 6.0000E+001; 4.2527E-002; 6.0000E+001; 2.0412E-001; 6.0000E+001; 2.0834E-001; 6.0000E+001; 1.9455E-001; 6.0000E+001; 1.8645E-001; 6.0000E+001; 9.7632E-002;
 6.1000E+001; 9.3214E-003; 6.1000E+001; 4.1134E-002; 6.1000E+001; 1.9390E-001; 6.1000E+001; 2.0881E-001; 6.1000E+001; 1.9495E-001; 6.1000E+001; 1.8662E-001; 6.1000E+001; 9.6302E-002;
 6.2000E+001; 9.1733E-003; 6.2000E+001; 3.9858E-002; 6.2000E+001; 1.8318E-001; 6.2000E+001; 2.0933E-001; 6.2000E+001; 1.9536E-001; 6.2000E+001; 1.8682E-001; 6.2000E+001; 9.4994E-002;
 6.3000E+001; 9.0289E-003; 6.3000E+001; 3.8684E-002; 6.3000E+001; 1.7229E-001; 6.3000E+001; 2.0993E-001; 6.3000E+001; 1.9578E-001; 6.3000E+001; 1.8702E-001; 6.3000E+001; 9.3709E-002;
 6.4000E+001; 8.8879E-003; 6.4000E+001; 3.7597E-002; 6.4000E+001; 1.6155E-001; 6.4000E+001; 2.1060E-001; 6.4000E+001; 1.9620E-001; 6.4000E+001; 1.8724E-001; 6.4000E+001; 9.2447E-002;
 6.5000E+001; 8.7502E-003; 6.5000E+001; 3.6584E-002; 6.5000E+001; 1.5122E-001; 6.5000E+001; 2.1136E-001; 6.5000E+001; 1.9662E-001; 6.5000E+001; 1.8747E-001; 6.5000E+001; 9.1208E-002;
 6.6000E+001; 8.6154E-003; 6.6000E+001; 3.5635E-002; 6.6000E+001; 1.4150E-001; 6.6000E+001; 2.1219E-001; 6.6000E+001; 1.9704E-001; 6.6000E+001; 1.8771E-001; 6.6000E+001; 8.9992E-002;
 6.7000E+001; 8.4834E-003; 6.7000E+001; 3.4741E-002; 6.7000E+001; 1.3251E-001; 6.7000E+001; 2.1309E-001; 6.7000E+001; 1.9745E-001; 6.7000E+001; 1.8797E-001; 6.7000E+001; 8.8799E-002;
 6.8000E+001; 8.3540E-003; 6.8000E+001; 3.3894E-002; 6.8000E+001; 1.2429E-001; 6.8000E+001; 2.1403E-001; 6.8000E+001; 1.9786E-001; 6.8000E+001; 1.8823E-001; 6.8000E+001; 8.7629E-002;
 6.9000E+001; 8.2270E-003; 6.9000E+001; 3.3091E-002; 6.9000E+001; 1.1685E-001; 6.9000E+001; 2.1498E-001; 6.9000E+001; 1.9825E-001; 6.9000E+001; 1.8850E-001; 6.9000E+001; 8.6481E-002;
 7.0000E+001; 8.1023E-003; 7.0000E+001; 3.2327E-002; 7.0000E+001; 1.1015E-001; 7.0000E+001; 2.1590E-001; 7.0000E+001; 1.9863E-001; 7.0000E+001; 1.8877E-001; 7.0000E+001; 8.5355E-002;
 7.1000E+001; 7.9798E-003; 7.1000E+001; 3.1602E-002; 7.1000E+001; 1.0412E-001; 7.1000E+001; 2.1674E-001; 7.1000E+001; 1.9899E-001; 7.1000E+001; 1.8904E-001; 7.1000E+001; 8.4251E-002;
 7.2000E+001; 7.8595E-003; 7.2000E+001; 3.0913E-002; 7.2000E+001; 9.8708E-002; 7.2000E+001; 2.1743E-001; 7.2000E+001; 1.9933E-001; 7.2000E+001; 1.8931E-001; 7.2000E+001; 8.3169E-002;
 7.3000E+001; 7.7413E-003; 7.3000E+001; 3.0259E-002; 7.3000E+001; 9.3833E-002; 7.3000E+001; 2.1790E-001; 7.3000E+001; 1.9965E-001; 7.3000E+001; 1.8959E-001; 7.3000E+001; 8.2107E-002;
 7.4000E+001; 7.6252E-003; 7.4000E+001; 2.9639E-002; 7.4000E+001; 8.9434E-002; 7.4000E+001; 2.1809E-001; 7.4000E+001; 1.9995E-001; 7.4000E+001; 1.8987E-001; 7.4000E+001; 8.1066E-002;
 7.5000E+001; 7.5111E-003; 7.5000E+001; 2.9051E-002; 7.5000E+001; 8.5450E-002; 7.5000E+001; 2.1791E-001; 7.5000E+001; 2.0023E-001; 7.5000E+001; 1.9015E-001; 7.5000E+001; 8.0044E-002;
 7.6000E+001; 7.3989E-003; 7.6000E+001; 2.8492E-002; 7.6000E+001; 8.1828E-002; 7.6000E+001; 2.1729E-001; 7.6000E+001; 2.0049E-001; 7.6000E+001; 1.9044E-001; 7.6000E+001; 7.9042E-002;
 7.7000E+001; 7.2886E-003; 7.7000E+001; 2.7961E-002; 7.7000E+001; 7.8519E-002; 7.7000E+001; 2.1617E-001; 7.7000E+001; 2.0073E-001; 7.7000E+001; 1.9073E-001; 7.7000E+001; 7.8058E-002;
 7.8000E+001; 7.1796E-003; 7.8000E+001; 2.7453E-002; 7.8000E+001; 7.5491E-002; 7.8000E+001; 2.1447E-001; 7.8000E+001; 2.0096E-001; 7.8000E+001; 1.9102E-001; 7.8000E+001; 7.7093E-002;
 7.9000E+001; 7.0721E-003; 7.9000E+001; 2.6968E-002; 7.9000E+001; 7.2713E-002; 7.9000E+001; 2.1218E-001; 7.9000E+001; 2.0116E-001; 7.9000E+001; 1.9132E-001; 7.9000E+001; 7.6145E-002;
 8.0000E+001; 6.9661E-003; 8.0000E+001; 2.6505E-002; 8.0000E+001; 7.0156E-002; 8.0000E+001; 2.0926E-001; 8.0000E+001; 2.0136E-001; 8.0000E+001; 1.9161E-001; 8.0000E+001; 7.5215E-002;
 8.1000E+001; 6.8617E-003; 8.1000E+001; 2.6064E-002; 8.1000E+001; 6.7793E-002; 8.1000E+001; 2.0571E-001; 8.1000E+001; 2.0155E-001; 8.1000E+001; 1.9190E-001; 8.1000E+001; 7.4302E-002;
 8.2000E+001; 6.7589E-003; 8.2000E+001; 2.5640E-002; 8.2000E+001; 6.5605E-002; 8.2000E+001; 2.0159E-001; 8.2000E+001; 2.0174E-001; 8.2000E+001; 1.9220E-001; 8.2000E+001; 7.3406E-002;
 8.3000E+001; 6.6575E-003; 8.3000E+001; 2.5234E-002; 8.3000E+001; 6.3576E-002; 8.3000E+001; 1.9693E-001; 8.3000E+001; 2.0192E-001; 8.3000E+001; 1.9248E-001; 8.3000E+001; 7.2525E-002;
 8.4000E+001; 6.5575E-003; 8.4000E+001; 2.4844E-002; 8.4000E+001; 6.1691E-002; 8.4000E+001; 1.9180E-001; 8.4000E+001; 2.0211E-001; 8.4000E+001; 1.9277E-001; 8.4000E+001; 7.1660E-002;
 8.5000E+001; 6.4588E-003; 8.5000E+001; 2.4469E-002; 8.5000E+001; 5.9940E-002; 8.5000E+001; 1.8630E-001; 8.5000E+001; 2.0230E-001; 8.5000E+001; 1.9305E-001; 8.5000E+001; 7.0811E-002;
 8.6000E+001; 6.3615E-003; 8.6000E+001; 2.4108E-002; 8.6000E+001; 5.8309E-002; 8.6000E+001; 1.8051E-001; 8.6000E+001; 2.0249E-001; 8.6000E+001; 1.9332E-001; 8.6000E+001; 6.9976E-002;
 8.7000E+001; 6.2654E-003; 8.7000E+001; 2.3760E-002; 8.7000E+001; 5.6789E-002; 8.7000E+001; 1.7454E-001; 8.7000E+001; 2.0269E-001; 8.7000E+001; 1.9359E-001; 8.7000E+001; 6.9156E-002;
 8.8000E+001; 6.1705E-003; 8.8000E+001; 2.3426E-002; 8.8000E+001; 5.5370E-002; 8.8000E+001; 1.6847E-001; 8.8000E+001; 2.0289E-001; 8.8000E+001; 1.9384E-001; 8.8000E+001; 6.8350E-002;
 8.9000E+001; 6.0769E-003; 8.9000E+001; 2.3104E-002; 8.9000E+001; 5.4044E-002; 8.9000E+001; 1.6239E-001; 8.9000E+001; 2.0308E-001; 8.9000E+001; 1.9408E-001; 8.9000E+001; 6.7559E-002;
 9.0000E+001; 5.9844E-003; 9.0000E+001; 2.2794E-002; 9.0000E+001; 5.2801E-002; 9.0000E+001; 1.5638E-001; 9.0000E+001; 2.0327E-001; 9.0000E+001; 1.9431E-001; 9.0000E+001; 6.6781E-002;
 9.1000E+001; 5.8930E-003; 9.1000E+001; 2.2494E-002; 9.1000E+001; 5.1635E-002; 9.1000E+001; 1.5052E-001; 9.1000E+001; 2.0344E-001; 9.1000E+001; 1.9453E-001; 9.1000E+001; 6.6017E-002;
 9.2000E+001; 5.8027E-003; 9.2000E+001; 2.2205E-002; 9.2000E+001; 5.0537E-002; 9.2000E+001; 1.4485E-001; 9.2000E+001; 2.0359E-001; 9.2000E+001; 1.9473E-001; 9.2000E+001; 6.5266E-002;
 9.3000E+001; 5.7135E-003; 9.3000E+001; 2.1915E-002; 9.3000E+001; 4.9515E-002; 9.3000E+001; 1.3941E-001; 9.3000E+001; 2.0370E-001; 9.3000E+001; 1.9492E-001; 9.3000E+001; 6.4527E-002;
 9.4000E+001; 5.6252E-003; 9.4000E+001; 2.1627E-002; 9.4000E+001; 4.8559E-002; 9.4000E+001; 1.3424E-001; 9.4000E+001; 2.0376E-001; 9.4000E+001; 1.9509E-001; 9.4000E+001; 6.3802E-002;
 9.5000E+001; 5.5378E-003; 9.5000E+001; 2.1345E-002; 9.5000E+001; 4.7654E-002; 9.5000E+001; 1.2934E-001; 9.5000E+001; 2.0375E-001; 9.5000E+001; 1.9523E-001; 9.5000E+001; 6.3089E-002;
 9.6000E+001; 5.4513E-003; 9.6000E+001; 2.1070E-002; 9.6000E+001; 4.6796E-002; 9.6000E+001; 1.2474E-001; 9.6000E+001; 2.0366E-001; 9.6000E+001; 1.9537E-001; 9.6000E+001; 6.2389E-002;
 9.7000E+001; 5.3658E-003; 9.7000E+001; 2.0802E-002; 9.7000E+001; 4.5980E-002; 9.7000E+001; 1.2042E-001; 9.7000E+001; 2.0346E-001; 9.7000E+001; 1.9548E-001; 9.7000E+001; 6.1701E-002;
 9.8000E+001; 5.2812E-003; 9.8000E+001; 2.0540E-002; 9.8000E+001; 4.5204E-002; 9.8000E+001; 1.1638E-001; 9.8000E+001; 2.0315E-001; 9.8000E+001; 1.9557E-001; 9.8000E+001; 6.1025E-002;
 9.9000E+001; 5.1977E-003; 9.9000E+001; 2.0284E-002; 9.9000E+001; 4.4463E-002; 9.9000E+001; 1.1260E-001; 9.9000E+001; 2.0270E-001; 9.9000E+001; 1.9564E-001; 9.9000E+001; 6.0360E-002;
 1.0000E+002; 5.1155E-003; 1.0000E+002; 2.0031E-002; 1.0000E+002; 4.3755E-002; 1.0000E+002; 1.0907E-001; 1.0000E+002; 2.0210E-001; 1.0000E+002; 1.9570E-001; 1.0000E+002; 5.9708E-002;
 1.0100E+002; 5.0352E-003; 1.0100E+002; 1.9774E-002; 1.0100E+002; 4.3071E-002; 1.0100E+002; 1.0578E-001; 1.0100E+002; 2.0134E-001; 1.0100E+002; 1.9573E-001; 1.0100E+002; 5.9067E-002;
 1.0200E+002; 4.9526E-003; 1.0200E+002; 1.9541E-002; 1.0200E+002; 4.2403E-002; 1.0200E+002; 1.0270E-001; 1.0200E+002; 2.0040E-001; 1.0200E+002; 1.9575E-001; 1.0200E+002; 5.8437E-002;
 1.0300E+002; 4.8705E-003; 1.0300E+002; 1.9333E-002; 1.0300E+002; 4.1771E-002; 1.0300E+002; 9.9812E-002; 1.0300E+002; 1.9928E-001; 1.0300E+002; 1.9574E-001; 1.0300E+002; 5.7819E-002;
 1.0400E+002; 4.7890E-003; 1.0400E+002; 1.9123E-002; 1.0400E+002; 4.1209E-002; 1.0400E+002; 9.7088E-002; 1.0400E+002; 1.9798E-001; 1.0400E+002; 1.9572E-001; 1.0400E+002; 5.7211E-002;
 1.0500E+002; 4.7082E-003; 1.0500E+002; 1.8917E-002; 1.0500E+002; 4.0692E-002; 1.0500E+002; 9.4520E-002; 1.0500E+002; 1.9649E-001; 1.0500E+002; 1.9569E-001; 1.0500E+002; 5.6615E-002;
 1.0600E+002; 4.6280E-003; 1.0600E+002; 1.8712E-002; 1.0600E+002; 4.0211E-002; 1.0600E+002; 9.2120E-002; 1.0600E+002; 1.9483E-001; 1.0600E+002; 1.9563E-001; 1.0600E+002; 5.6030E-002;
 1.0700E+002; 4.5484E-003; 1.0700E+002; 1.8510E-002; 1.0700E+002; 3.9741E-002; 1.0700E+002; 8.9920E-002; 1.0700E+002; 1.9301E-001; 1.0700E+002; 1.9556E-001; 1.0700E+002; 5.5455E-002;
