Time(min)   ;SW_00mm     ;Time(min)   ;SW_10mm     ;Time(min)   ;SW_20mm     ;Time(min)   ;SW_30mm     ;Time(min)   ;SW_40mm     ;Time(min)   ;SW_50mm     ;Time(min)   ;SW_120mm    ;
 1.9000E+001; 2.2050E-002; 1.9000E+001; 2.7626E-001; 1.9000E+001; 2.1816E-001; 1.9000E+001; 2.0887E-001; 1.9000E+001; 2.0342E-001; 1.9000E+001; 2.0016E-001; 1.9000E+001; 1.4526E-001;
 2.0000E+001; 2.1212E-002; 2.0000E+001; 2.8179E-001; 2.0000E+001; 2.1824E-001; 2.0000E+001; 2.0884E-001; 2.0000E+001; 2.0341E-001; 2.0000E+001; 2.0018E-001; 2.0000E+001; 1.4483E-001;
 2.1000E+001; 2.0472E-002; 2.1000E+001; 2.8764E-001; 2.1000E+001; 2.1840E-001; 2.1000E+001; 2.0881E-001; 2.1000E+001; 2.0339E-001; 2.1000E+001; 2.0018E-001; 2.1000E+001; 1.4440E-001;
 2.2000E+001; 1.9821E-002; 2.2000E+001; 2.9341E-001; 2.2000E+001; 2.1860E-001; 2.2000E+001; 2.0880E-001; 2.2000E+001; 2.0336E-001; 2.2000E+001; 2.0018E-001; 2.2000E+001; 1.4396E-001;
 2.3000E+001; 1.9245E-002; 2.3000E+001; 2.9836E-001; 2.3000E+001; 2.1882E-001; 2.3000E+001; 2.0880E-001; 2.3000E+001; 2.0333E-001; 2.3000E+001; 2.0017E-001; 2.3000E+001; 1.4349E-001;
 2.4000E+001; 1.8727E-002; 2.4000E+001; 3.0157E-001; 2.4000E+001; 2.1903E-001; 2.4000E+001; 2.0883E-001; 2.4000E+001; 2.0330E-001; 2.4000E+001; 2.0016E-001; 2.4000E+001; 1.4300E-001;
 2.5000E+001; 1.8253E-002; 2.5000E+001; 3.0230E-001; 2.5000E+001; 2.1922E-001; 2.5000E+001; 2.0888E-001; 2.5000E+001; 2.0328E-001; 2.5000E+001; 2.0014E-001; 2.5000E+001; 1.4246E-001;
 2.6000E+001; 1.7812E-002; 2.6000E+001; 3.0032E-001; 2.6000E+001; 2.1942E-001; 2.6000E+001; 2.0897E-001; 2.6000E+001; 2.0326E-001; 2.6000E+001; 2.0012E-001; 2.6000E+001; 1.4188E-001;
 2.7000E+001; 1.7398E-002; 2.7000E+001; 2.9582E-001; 2.7000E+001; 2.1964E-001; 2.7000E+001; 2.0908E-001; 2.7000E+001; 2.0325E-001; 2.7000E+001; 2.0010E-001; 2.7000E+001; 1.4125E-001;
 2.8000E+001; 1.7005E-002; 2.8000E+001; 2.8916E-001; 2.8000E+001; 2.1992E-001; 2.8000E+001; 2.0923E-001; 2.8000E+001; 2.0325E-001; 2.8000E+001; 2.0008E-001; 2.8000E+001; 1.4056E-001;
 2.9000E+001; 1.6630E-002; 2.9000E+001; 2.8069E-001; 2.9000E+001; 2.2028E-001; 2.9000E+001; 2.0942E-001; 2.9000E+001; 2.0327E-001; 2.9000E+001; 2.0006E-001; 2.9000E+001; 1.3981E-001;
 3.0000E+001; 1.6268E-002; 3.0000E+001; 2.7065E-001; 3.0000E+001; 2.2073E-001; 3.0000E+001; 2.0965E-001; 3.0000E+001; 2.0332E-001; 3.0000E+001; 2.0004E-001; 3.0000E+001; 1.3900E-001;
 3.1000E+001; 1.5918E-002; 3.1000E+001; 2.5918E-001; 3.1000E+001; 2.2126E-001; 3.1000E+001; 2.0990E-001; 3.1000E+001; 2.0338E-001; 3.1000E+001; 2.0003E-001; 3.1000E+001; 1.3812E-001;
 3.2000E+001; 1.5580E-002; 3.2000E+001; 2.4637E-001; 3.2000E+001; 2.2188E-001; 3.2000E+001; 2.1018E-001; 3.2000E+001; 2.0346E-001; 3.2000E+001; 2.0002E-001; 3.2000E+001; 1.3718E-001;
 3.3000E+001; 1.5252E-002; 3.3000E+001; 2.3229E-001; 3.3000E+001; 2.2258E-001; 3.3000E+001; 2.1049E-001; 3.3000E+001; 2.0355E-001; 3.3000E+001; 2.0002E-001; 3.3000E+001; 1.3618E-001;
 3.4000E+001; 1.4934E-002; 3.4000E+001; 2.1708E-001; 3.4000E+001; 2.2337E-001; 3.4000E+001; 2.1082E-001; 3.4000E+001; 2.0365E-001; 3.4000E+001; 2.0002E-001; 3.4000E+001; 1.3512E-001;
 3.5000E+001; 1.4627E-002; 3.5000E+001; 2.0099E-001; 3.5000E+001; 2.2427E-001; 3.5000E+001; 2.1118E-001; 3.5000E+001; 2.0375E-001; 3.5000E+001; 2.0004E-001; 3.5000E+001; 1.3400E-001;
 3.6000E+001; 1.4330E-002; 3.6000E+001; 1.8449E-001; 3.6000E+001; 2.2529E-001; 3.6000E+001; 2.1157E-001; 3.6000E+001; 2.0386E-001; 3.6000E+001; 2.0006E-001; 3.6000E+001; 1.3282E-001;
 3.7000E+001; 1.4045E-002; 3.7000E+001; 1.6819E-001; 3.7000E+001; 2.2648E-001; 3.7000E+001; 2.1199E-001; 3.7000E+001; 2.0398E-001; 3.7000E+001; 2.0009E-001; 3.7000E+001; 1.3159E-001;
 3.8000E+001; 1.3770E-002; 3.8000E+001; 1.5273E-001; 3.8000E+001; 2.2788E-001; 3.8000E+001; 2.1243E-001; 3.8000E+001; 2.0410E-001; 3.8000E+001; 2.0013E-001; 3.8000E+001; 1.3031E-001;
 3.9000E+001; 1.3505E-002; 3.9000E+001; 1.3865E-001; 3.9000E+001; 2.2955E-001; 3.9000E+001; 2.1290E-001; 3.9000E+001; 2.0423E-001; 3.9000E+001; 2.0018E-001; 3.9000E+001; 1.2898E-001;
 4.0000E+001; 1.3249E-002; 4.0000E+001; 1.2619E-001; 4.0000E+001; 2.3151E-001; 4.0000E+001; 2.1339E-001; 4.0000E+001; 2.0436E-001; 4.0000E+001; 2.0023E-001; 4.0000E+001; 1.2761E-001;
 4.1000E+001; 1.3002E-002; 4.1000E+001; 1.1537E-001; 4.1000E+001; 2.3374E-001; 4.1000E+001; 2.1390E-001; 4.1000E+001; 2.0451E-001; 4.1000E+001; 2.0029E-001; 4.1000E+001; 1.2621E-001;
 4.2000E+001; 1.2764E-002; 4.2000E+001; 1.0602E-001; 4.2000E+001; 2.3620E-001; 4.2000E+001; 2.1441E-001; 4.2000E+001; 2.0467E-001; 4.2000E+001; 2.0035E-001; 4.2000E+001; 1.2477E-001;
 4.3000E+001; 1.2533E-002; 4.3000E+001; 9.7949E-002; 4.3000E+001; 2.3886E-001; 4.3000E+001; 2.1492E-001; 4.3000E+001; 2.0485E-001; 4.3000E+001; 2.0042E-001; 4.3000E+001; 1.2330E-001;
 4.4000E+001; 1.2310E-002; 4.4000E+001; 9.0929E-002; 4.4000E+001; 2.4165E-001; 4.4000E+001; 2.1544E-001; 4.4000E+001; 2.0503E-001; 4.4000E+001; 2.0050E-001; 4.4000E+001; 1.2182E-001;
 4.5000E+001; 1.2093E-002; 4.5000E+001; 8.4785E-002; 4.5000E+001; 2.4451E-001; 4.5000E+001; 2.1595E-001; 4.5000E+001; 2.0523E-001; 4.5000E+001; 2.0058E-001; 4.5000E+001; 1.2031E-001;
 4.6000E+001; 1.1883E-002; 4.6000E+001; 7.9376E-002; 4.6000E+001; 2.4739E-001; 4.6000E+001; 2.1646E-001; 4.6000E+001; 2.0545E-001; 4.6000E+001; 2.0067E-001; 4.6000E+001; 1.1879E-001;
 4.7000E+001; 1.1678E-002; 4.7000E+001; 7.4591E-002; 4.7000E+001; 2.5019E-001; 4.7000E+001; 2.1696E-001; 4.7000E+001; 2.0568E-001; 4.7000E+001; 2.0076E-001; 4.7000E+001; 1.1727E-001;
 4.8000E+001; 1.1479E-002; 4.8000E+001; 7.0342E-002; 4.8000E+001; 2.5278E-001; 4.8000E+001; 2.1745E-001; 4.8000E+001; 2.0592E-001; 4.8000E+001; 2.0085E-001; 4.8000E+001; 1.1573E-001;
 4.9000E+001; 1.1285E-002; 4.9000E+001; 6.6553E-002; 4.9000E+001; 2.5501E-001; 4.9000E+001; 2.1794E-001; 4.9000E+001; 2.0617E-001; 4.9000E+001; 2.0094E-001; 4.9000E+001; 1.1420E-001;
 5.0000E+001; 1.1097E-002; 5.0000E+001; 6.3160E-002; 5.0000E+001; 2.5665E-001; 5.0000E+001; 2.1841E-001; 5.0000E+001; 2.0645E-001; 5.0000E+001; 2.0103E-001; 5.0000E+001; 1.1266E-001;
 5.1000E+001; 1.0913E-002; 5.1000E+001; 6.0104E-002; 5.1000E+001; 2.5747E-001; 5.1000E+001; 2.1886E-001; 5.1000E+001; 2.0673E-001; 5.1000E+001; 2.0113E-001; 5.1000E+001; 1.1114E-001;
 5.2000E+001; 1.0734E-002; 5.2000E+001; 5.7334E-002; 5.2000E+001; 2.5721E-001; 5.2000E+001; 2.1929E-001; 5.2000E+001; 2.0703E-001; 5.2000E+001; 2.0123E-001; 5.2000E+001; 1.0962E-001;
 5.3000E+001; 1.0559E-002; 5.3000E+001; 5.4811E-002; 5.3000E+001; 2.5566E-001; 5.3000E+001; 2.1971E-001; 5.3000E+001; 2.0734E-001; 5.3000E+001; 2.0134E-001; 5.3000E+001; 1.0811E-001;
 5.4000E+001; 1.0388E-002; 5.4000E+001; 5.2501E-002; 5.4000E+001; 2.5270E-001; 5.4000E+001; 2.2012E-001; 5.4000E+001; 2.0766E-001; 5.4000E+001; 2.0145E-001; 5.4000E+001; 1.0661E-001;
 5.5000E+001; 1.0222E-002; 5.5000E+001; 5.0381E-002; 5.5000E+001; 2.4829E-001; 5.5000E+001; 2.2054E-001; 5.5000E+001; 2.0799E-001; 5.5000E+001; 2.0157E-001; 5.5000E+001; 1.0513E-001;
 5.6000E+001; 1.0059E-002; 5.6000E+001; 4.8430E-002; 5.6000E+001; 2.4245E-001; 5.6000E+001; 2.2096E-001; 5.6000E+001; 2.0832E-001; 5.6000E+001; 2.0170E-001; 5.6000E+001; 1.0366E-001;
 5.7000E+001; 9.8995E-003; 5.7000E+001; 4.6631E-002; 5.7000E+001; 2.3530E-001; 5.7000E+001; 2.2141E-001; 5.7000E+001; 2.0867E-001; 5.7000E+001; 2.0184E-001; 5.7000E+001; 1.0221E-001;
 5.8000E+001; 9.7439E-003; 5.8000E+001; 4.4969E-002; 5.8000E+001; 2.2698E-001; 5.8000E+001; 2.2188E-001; 5.8000E+001; 2.0902E-001; 5.8000E+001; 2.0198E-001; 5.8000E+001; 1.0078E-001;
 5.9000E+001; 9.5918E-003; 5.9000E+001; 4.3428E-002; 5.9000E+001; 2.1768E-001; 5.9000E+001; 2.2240E-001; 5.9000E+001; 2.0937E-001; 5.9000E+001; 2.0214E-001; 5.9000E+001; 9.9368E-002;
 6.0000E+001; 9.4430E-003; 6.0000E+001; 4.1997E-002; 6.0000E+001; 2.0762E-001; 6.0000E+001; 2.2297E-001; 6.0000E+001; 2.0974E-001; 6.0000E+001; 2.0230E-001; 6.0000E+001; 9.7978E-002;
 6.1000E+001; 9.2975E-003; 6.1000E+001; 4.0664E-002; 6.1000E+001; 1.9705E-001; 6.1000E+001; 2.2359E-001; 6.1000E+001; 2.1011E-001; 6.1000E+001; 2.0248E-001; 6.1000E+001; 9.6609E-002;
 6.2000E+001; 9.1551E-003; 6.2000E+001; 3.9420E-002; 6.2000E+001; 1.8624E-001; 6.2000E+001; 2.2429E-001; 6.2000E+001; 2.1049E-001; 6.2000E+001; 2.0266E-001; 6.2000E+001; 9.5262E-002;
 6.3000E+001; 9.0156E-003; 6.3000E+001; 3.8255E-002; 6.3000E+001; 1.7544E-001; 6.3000E+001; 2.2507E-001; 6.3000E+001; 2.1086E-001; 6.3000E+001; 2.0285E-001; 6.3000E+001; 9.3937E-002;
 6.4000E+001; 8.8791E-003; 6.4000E+001; 3.7162E-002; 6.4000E+001; 1.6489E-001; 6.4000E+001; 2.2593E-001; 6.4000E+001; 2.1124E-001; 6.4000E+001; 2.0305E-001; 6.4000E+001; 9.2633E-002;
 6.5000E+001; 8.7453E-003; 6.5000E+001; 3.6132E-002; 6.5000E+001; 1.5480E-001; 6.5000E+001; 2.2688E-001; 6.5000E+001; 2.1162E-001; 6.5000E+001; 2.0326E-001; 6.5000E+001; 9.1352E-002;
 6.6000E+001; 8.6140E-003; 6.6000E+001; 3.5160E-002; 6.6000E+001; 1.4532E-001; 6.6000E+001; 2.2791E-001; 6.6000E+001; 2.1200E-001; 6.6000E+001; 2.0348E-001; 6.6000E+001; 9.0093E-002;
 6.7000E+001; 8.4852E-003; 6.7000E+001; 3.4239E-002; 6.7000E+001; 1.3651E-001; 6.7000E+001; 2.2901E-001; 6.7000E+001; 2.1237E-001; 6.7000E+001; 2.0370E-001; 6.7000E+001; 8.8856E-002;
 6.8000E+001; 8.3588E-003; 6.8000E+001; 3.3364E-002; 6.8000E+001; 1.2843E-001; 6.8000E+001; 2.3015E-001; 6.8000E+001; 2.1273E-001; 6.8000E+001; 2.0393E-001; 6.8000E+001; 8.7642E-002;
 6.9000E+001; 8.2345E-003; 6.9000E+001; 3.2532E-002; 6.9000E+001; 1.2105E-001; 6.9000E+001; 2.3131E-001; 6.9000E+001; 2.1308E-001; 6.9000E+001; 2.0417E-001; 6.9000E+001; 8.6449E-002;
 7.0000E+001; 8.1124E-003; 7.0000E+001; 3.1740E-002; 7.0000E+001; 1.1435E-001; 7.0000E+001; 2.3245E-001; 7.0000E+001; 2.1341E-001; 7.0000E+001; 2.0440E-001; 7.0000E+001; 8.5277E-002;
 7.1000E+001; 7.9923E-003; 7.1000E+001; 3.0986E-002; 7.1000E+001; 1.0827E-001; 7.1000E+001; 2.3351E-001; 7.1000E+001; 2.1373E-001; 7.1000E+001; 2.0464E-001; 7.1000E+001; 8.4127E-002;
 7.2000E+001; 7.8743E-003; 7.2000E+001; 3.0268E-002; 7.2000E+001; 1.0276E-001; 7.2000E+001; 2.3446E-001; 7.2000E+001; 2.1404E-001; 7.2000E+001; 2.0488E-001; 7.2000E+001; 8.2998E-002;
 7.3000E+001; 7.7581E-003; 7.3000E+001; 2.9585E-002; 7.3000E+001; 9.7767E-002; 7.3000E+001; 2.3522E-001; 7.3000E+001; 2.1433E-001; 7.3000E+001; 2.0512E-001; 7.3000E+001; 8.1890E-002;
 7.4000E+001; 7.6439E-003; 7.4000E+001; 2.8934E-002; 7.4000E+001; 9.3224E-002; 7.4000E+001; 2.3572E-001; 7.4000E+001; 2.1460E-001; 7.4000E+001; 2.0536E-001; 7.4000E+001; 8.0802E-002;
 7.5000E+001; 7.5316E-003; 7.5000E+001; 2.8314E-002; 7.5000E+001; 8.9086E-002; 7.5000E+001; 2.3589E-001; 7.5000E+001; 2.1485E-001; 7.5000E+001; 2.0560E-001; 7.5000E+001; 7.9735E-002;
 7.6000E+001; 7.4211E-003; 7.6000E+001; 2.7723E-002; 7.6000E+001; 8.5305E-002; 7.6000E+001; 2.3565E-001; 7.6000E+001; 2.1509E-001; 7.6000E+001; 2.0585E-001; 7.6000E+001; 7.8687E-002;
 7.7000E+001; 7.3123E-003; 7.7000E+001; 2.7158E-002; 7.7000E+001; 8.1839E-002; 7.7000E+001; 2.3492E-001; 7.7000E+001; 2.1532E-001; 7.7000E+001; 2.0610E-001; 7.7000E+001; 7.7658E-002;
 7.8000E+001; 7.2052E-003; 7.8000E+001; 2.6619E-002; 7.8000E+001; 7.8649E-002; 7.8000E+001; 2.3363E-001; 7.8000E+001; 2.1553E-001; 7.8000E+001; 2.0635E-001; 7.8000E+001; 7.6649E-002;
 7.9000E+001; 7.0997E-003; 7.9000E+001; 2.6102E-002; 7.9000E+001; 7.5704E-002; 7.9000E+001; 2.3174E-001; 7.9000E+001; 2.1573E-001; 7.9000E+001; 2.0660E-001; 7.9000E+001; 7.5659E-002;
 8.0000E+001; 6.9957E-003; 8.0000E+001; 2.5607E-002; 8.0000E+001; 7.2977E-002; 8.0000E+001; 2.2919E-001; 8.0000E+001; 2.1593E-001; 8.0000E+001; 2.0685E-001; 8.0000E+001; 7.4687E-002;
 8.1000E+001; 6.8933E-003; 8.1000E+001; 2.5131E-002; 8.1000E+001; 7.0444E-002; 8.1000E+001; 2.2598E-001; 8.1000E+001; 2.1612E-001; 8.1000E+001; 2.0709E-001; 8.1000E+001; 7.3733E-002;
 8.2000E+001; 6.7922E-003; 8.2000E+001; 2.4672E-002; 8.2000E+001; 6.8088E-002; 8.2000E+001; 2.2212E-001; 8.2000E+001; 2.1632E-001; 8.2000E+001; 2.0734E-001; 8.2000E+001; 7.2797E-002;
 8.3000E+001; 6.6925E-003; 8.3000E+001; 2.4230E-002; 8.3000E+001; 6.5893E-002; 8.3000E+001; 2.1765E-001; 8.3000E+001; 2.1653E-001; 8.3000E+001; 2.0758E-001; 8.3000E+001; 7.1879E-002;
 8.4000E+001; 6.5941E-003; 8.4000E+001; 2.3804E-002; 8.4000E+001; 6.3844E-002; 8.4000E+001; 2.1260E-001; 8.4000E+001; 2.1674E-001; 8.4000E+001; 2.0782E-001; 8.4000E+001; 7.0978E-002;
 8.5000E+001; 6.4969E-003; 8.5000E+001; 2.3392E-002; 8.5000E+001; 6.1931E-002; 8.5000E+001; 2.0706E-001; 8.5000E+001; 2.1697E-001; 8.5000E+001; 2.0805E-001; 8.5000E+001; 7.0094E-002;
 8.6000E+001; 6.4009E-003; 8.6000E+001; 2.2996E-002; 8.6000E+001; 6.0142E-002; 8.6000E+001; 2.0110E-001; 8.6000E+001; 2.1722E-001; 8.6000E+001; 2.0828E-001; 8.6000E+001; 6.9226E-002;
 8.7000E+001; 6.3061E-003; 8.7000E+001; 2.2612E-002; 8.7000E+001; 5.8467E-002; 8.7000E+001; 1.9483E-001; 8.7000E+001; 2.1749E-001; 8.7000E+001; 2.0850E-001; 8.7000E+001; 6.8376E-002;
 8.8000E+001; 6.2125E-003; 8.8000E+001; 2.2243E-002; 8.8000E+001; 5.6899E-002; 8.8000E+001; 1.8833E-001; 8.8000E+001; 2.1777E-001; 8.8000E+001; 2.0871E-001; 8.8000E+001; 6.7541E-002;
 8.9000E+001; 6.1200E-003; 8.9000E+001; 2.1886E-002; 8.9000E+001; 5.5427E-002; 8.9000E+001; 1.8170E-001; 8.9000E+001; 2.1807E-001; 8.9000E+001; 2.0891E-001; 8.9000E+001; 6.6722E-002;
 9.0000E+001; 6.0286E-003; 9.0000E+001; 2.1541E-002; 9.0000E+001; 5.4045E-002; 9.0000E+001; 1.7504E-001; 9.0000E+001; 2.1840E-001; 9.0000E+001; 2.0910E-001; 9.0000E+001; 6.5919E-002;
 9.1000E+001; 5.9382E-003; 9.1000E+001; 2.1208E-002; 9.1000E+001; 5.2744E-002; 9.1000E+001; 1.6844E-001; 9.1000E+001; 2.1873E-001; 9.1000E+001; 2.0928E-001; 9.1000E+001; 6.5132E-002;
 9.2000E+001; 5.8488E-003; 9.2000E+001; 2.0887E-002; 9.2000E+001; 5.1519E-002; 9.2000E+001; 1.6197E-001; 9.2000E+001; 2.1907E-001; 9.2000E+001; 2.0944E-001; 9.2000E+001; 6.4359E-002;
 9.3000E+001; 5.7605E-003; 9.3000E+001; 2.0575E-002; 9.3000E+001; 5.0361E-002; 9.3000E+001; 1.5569E-001; 9.3000E+001; 2.1941E-001; 9.3000E+001; 2.0960E-001; 9.3000E+001; 6.3602E-002;
 9.4000E+001; 5.6731E-003; 9.4000E+001; 2.0274E-002; 9.4000E+001; 4.9266E-002; 9.4000E+001; 1.4965E-001; 9.4000E+001; 2.1973E-001; 9.4000E+001; 2.0973E-001; 9.4000E+001; 6.2859E-002;
 9.5000E+001; 5.5866E-003; 9.5000E+001; 1.9981E-002; 9.5000E+001; 4.8228E-002; 9.5000E+001; 1.4389E-001; 9.5000E+001; 2.2003E-001; 9.5000E+001; 2.0986E-001; 9.5000E+001; 6.2130E-002;
 9.6000E+001; 5.5011E-003; 9.6000E+001; 1.9697E-002; 9.6000E+001; 4.7242E-002; 9.6000E+001; 1.3842E-001; 9.6000E+001; 2.2028E-001; 9.6000E+001; 2.0996E-001; 9.6000E+001; 6.1416E-002;
 9.7000E+001; 5.4165E-003; 9.7000E+001; 1.9421E-002; 9.7000E+001; 4.6305E-002; 9.7000E+001; 1.3325E-001; 9.7000E+001; 2.2047E-001; 9.7000E+001; 2.1005E-001; 9.7000E+001; 6.0716E-002;
 9.8000E+001; 5.3327E-003; 9.8000E+001; 1.9151E-002; 9.8000E+001; 4.5413E-002; 9.8000E+001; 1.2840E-001; 9.8000E+001; 2.2057E-001; 9.8000E+001; 2.1013E-001; 9.8000E+001; 6.0029E-002;
 9.9000E+001; 5.2499E-003; 9.9000E+001; 1.8889E-002; 9.9000E+001; 4.4562E-002; 9.9000E+001; 1.2385E-001; 9.9000E+001; 2.2057E-001; 9.9000E+001; 2.1019E-001; 9.9000E+001; 5.9356E-002;
 1.0000E+002; 5.1679E-003; 1.0000E+002; 1.8631E-002; 1.0000E+002; 4.3750E-002; 1.0000E+002; 1.1958E-001; 1.0000E+002; 2.2045E-001; 1.0000E+002; 2.1023E-001; 1.0000E+002; 5.8696E-002;
 1.0100E+002; 5.0869E-003; 1.0100E+002; 1.8379E-002; 1.0100E+002; 4.2973E-002; 1.0100E+002; 1.1560E-001; 1.0100E+002; 2.2018E-001; 1.0100E+002; 2.1026E-001; 1.0100E+002; 5.8049E-002;
 1.0200E+002; 5.0071E-003; 1.0200E+002; 1.8130E-002; 1.0200E+002; 4.2226E-002; 1.0200E+002; 1.1187E-001; 1.0200E+002; 2.1974E-001; 1.0200E+002; 2.1027E-001; 1.0200E+002; 5.7416E-002;
 1.0300E+002; 4.9292E-003; 1.0300E+002; 1.7876E-002; 1.0300E+002; 4.1503E-002; 1.0300E+002; 1.0839E-001; 1.0300E+002; 2.1911E-001; 1.0300E+002; 2.1028E-001; 1.0300E+002; 5.6794E-002;
 1.0400E+002; 4.8491E-003; 1.0400E+002; 1.7653E-002; 1.0400E+002; 4.0787E-002; 1.0400E+002; 1.0512E-001; 1.0400E+002; 2.1827E-001; 1.0400E+002; 2.1027E-001; 1.0400E+002; 5.6185E-002;
 1.0500E+002; 4.7694E-003; 1.0500E+002; 1.7442E-002; 1.0500E+002; 4.0131E-002; 1.0500E+002; 1.0205E-001; 1.0500E+002; 2.1722E-001; 1.0500E+002; 2.1024E-001; 1.0500E+002; 5.5589E-002;
 1.0600E+002; 4.6900E-003; 1.0600E+002; 1.7234E-002; 1.0600E+002; 3.9545E-002; 1.0600E+002; 9.9136E-002; 1.0600E+002; 2.1595E-001; 1.0600E+002; 2.1021E-001; 1.0600E+002; 5.5004E-002;
 1.0700E+002; 4.6112E-003; 1.0700E+002; 1.7028E-002; 1.0700E+002; 3.9012E-002; 1.0700E+002; 9.6383E-002; 1.0700E+002; 2.1445E-001; 1.0700E+002; 2.1017E-001; 1.0700E+002; 5.4431E-002;
