Time(min)   ;HYD_00mm    ;Time(min)   ;HYD_10mm    ;Time(min)   ;HYD_20mm    ;Time(min)   ;HYD_30mm    ;Time(min)   ;HYD_40mm    ;Time(min)   ;HYD_50mm    ;Time(min)   ;HYD_120mm   ;
 1.0000E+001; 8.9400E-001; 1.0000E+001; 8.1682E-001; 1.0000E+001; 7.6764E-001; 1.0000E+001; 7.3495E-001; 1.0000E+001; 7.1400E-001; 1.0000E+001; 7.0223E-001; 1.0000E+001; 8.9398E-001;
 1.1000E+001; 8.9400E-001; 1.1000E+001; 8.1686E-001; 1.1000E+001; 7.6765E-001; 1.1000E+001; 7.3495E-001; 1.1000E+001; 7.1400E-001; 1.1000E+001; 7.0223E-001; 1.1000E+001; 8.9398E-001;
 1.2000E+001; 8.9401E-001; 1.2000E+001; 8.1693E-001; 1.2000E+001; 7.6766E-001; 1.2000E+001; 7.3495E-001; 1.2000E+001; 7.1400E-001; 1.2000E+001; 7.0224E-001; 1.2000E+001; 8.9398E-001;
 1.3000E+001; 8.9401E-001; 1.3000E+001; 8.1702E-001; 1.3000E+001; 7.6768E-001; 1.3000E+001; 7.3496E-001; 1.3000E+001; 7.1400E-001; 1.3000E+001; 7.0224E-001; 1.3000E+001; 8.9398E-001;
 1.4000E+001; 8.9402E-001; 1.4000E+001; 8.1714E-001; 1.4000E+001; 7.6770E-001; 1.4000E+001; 7.3496E-001; 1.4000E+001; 7.1400E-001; 1.4000E+001; 7.0224E-001; 1.4000E+001; 8.9398E-001;
 1.5000E+001; 8.9403E-001; 1.5000E+001; 8.1730E-001; 1.5000E+001; 7.6772E-001; 1.5000E+001; 7.3497E-001; 1.5000E+001; 7.1401E-001; 1.5000E+001; 7.0224E-001; 1.5000E+001; 8.9398E-001;
 1.6000E+001; 8.9403E-001; 1.6000E+001; 8.1751E-001; 1.6000E+001; 7.6775E-001; 1.6000E+001; 7.3497E-001; 1.6000E+001; 7.1401E-001; 1.6000E+001; 7.0224E-001; 1.6000E+001; 8.9398E-001;
 1.7000E+001; 8.9404E-001; 1.7000E+001; 8.1778E-001; 1.7000E+001; 7.6779E-001; 1.7000E+001; 7.3498E-001; 1.7000E+001; 7.1401E-001; 1.7000E+001; 7.0224E-001; 1.7000E+001; 8.9398E-001;
 1.8000E+001; 8.9405E-001; 1.8000E+001; 8.1812E-001; 1.8000E+001; 7.6783E-001; 1.8000E+001; 7.3499E-001; 1.8000E+001; 7.1401E-001; 1.8000E+001; 7.0224E-001; 1.8000E+001; 8.9398E-001;
 1.9000E+001; 8.9406E-001; 1.9000E+001; 8.1854E-001; 1.9000E+001; 7.6789E-001; 1.9000E+001; 7.3500E-001; 1.9000E+001; 7.1402E-001; 1.9000E+001; 7.0224E-001; 1.9000E+001; 8.9399E-001;
 2.0000E+001; 8.9407E-001; 2.0000E+001; 8.1907E-001; 2.0000E+001; 7.6795E-001; 2.0000E+001; 7.3502E-001; 2.0000E+001; 7.1402E-001; 2.0000E+001; 7.0225E-001; 2.0000E+001; 8.9399E-001;
 2.1000E+001; 8.9409E-001; 2.1000E+001; 8.1972E-001; 2.1000E+001; 7.6804E-001; 2.1000E+001; 7.3503E-001; 2.1000E+001; 7.1403E-001; 2.1000E+001; 7.0225E-001; 2.1000E+001; 8.9399E-001;
 2.2000E+001; 8.9410E-001; 2.2000E+001; 8.2051E-001; 2.2000E+001; 7.6813E-001; 2.2000E+001; 7.3505E-001; 2.2000E+001; 7.1403E-001; 2.2000E+001; 7.0225E-001; 2.2000E+001; 8.9399E-001;
 2.3000E+001; 8.9411E-001; 2.3000E+001; 8.2147E-001; 2.3000E+001; 7.6825E-001; 2.3000E+001; 7.3507E-001; 2.3000E+001; 7.1404E-001; 2.3000E+001; 7.0225E-001; 2.3000E+001; 8.9399E-001;
 2.4000E+001; 8.9413E-001; 2.4000E+001; 8.2261E-001; 2.4000E+001; 7.6839E-001; 2.4000E+001; 7.3510E-001; 2.4000E+001; 7.1405E-001; 2.4000E+001; 7.0226E-001; 2.4000E+001; 8.9399E-001;
 2.5000E+001; 8.9415E-001; 2.5000E+001; 8.2396E-001; 2.5000E+001; 7.6855E-001; 2.5000E+001; 7.3513E-001; 2.5000E+001; 7.1405E-001; 2.5000E+001; 7.0226E-001; 2.5000E+001; 8.9399E-001;
 2.6000E+001; 8.9417E-001; 2.6000E+001; 8.2556E-001; 2.6000E+001; 7.6873E-001; 2.6000E+001; 7.3517E-001; 2.6000E+001; 7.1406E-001; 2.6000E+001; 7.0226E-001; 2.6000E+001; 8.9399E-001;
 2.7000E+001; 8.9419E-001; 2.7000E+001; 8.2741E-001; 2.7000E+001; 7.6895E-001; 2.7000E+001; 7.3521E-001; 2.7000E+001; 7.1408E-001; 2.7000E+001; 7.0227E-001; 2.7000E+001; 8.9399E-001;
 2.8000E+001; 8.9421E-001; 2.8000E+001; 8.2956E-001; 2.8000E+001; 7.6921E-001; 2.8000E+001; 7.3526E-001; 2.8000E+001; 7.1409E-001; 2.8000E+001; 7.0227E-001; 2.8000E+001; 8.9399E-001;
 2.9000E+001; 8.9423E-001; 2.9000E+001; 8.3202E-001; 2.9000E+001; 7.6950E-001; 2.9000E+001; 7.3532E-001; 2.9000E+001; 7.1410E-001; 2.9000E+001; 7.0228E-001; 2.9000E+001; 8.9399E-001;
 3.0000E+001; 8.9425E-001; 3.0000E+001; 8.3482E-001; 3.0000E+001; 7.6984E-001; 3.0000E+001; 7.3539E-001; 3.0000E+001; 7.1412E-001; 3.0000E+001; 7.0228E-001; 3.0000E+001; 8.9399E-001;
 3.1000E+001; 8.9428E-001; 3.1000E+001; 8.3799E-001; 3.1000E+001; 7.7023E-001; 3.1000E+001; 7.3547E-001; 3.1000E+001; 7.1414E-001; 3.1000E+001; 7.0229E-001; 3.1000E+001; 8.9399E-001;
 3.2000E+001; 8.9431E-001; 3.2000E+001; 8.4154E-001; 3.2000E+001; 7.7067E-001; 3.2000E+001; 7.3556E-001; 3.2000E+001; 7.1416E-001; 3.2000E+001; 7.0230E-001; 3.2000E+001; 8.9399E-001;
 3.3000E+001; 8.9434E-001; 3.3000E+001; 8.4550E-001; 3.3000E+001; 7.7118E-001; 3.3000E+001; 7.3566E-001; 3.3000E+001; 7.1419E-001; 3.3000E+001; 7.0230E-001; 3.3000E+001; 8.9399E-001;
 3.4000E+001; 8.9437E-001; 3.4000E+001; 8.4988E-001; 3.4000E+001; 7.7176E-001; 3.4000E+001; 7.3577E-001; 3.4000E+001; 7.1422E-001; 3.4000E+001; 7.0231E-001; 3.4000E+001; 8.9399E-001;
 3.5000E+001; 8.9440E-001; 3.5000E+001; 8.5465E-001; 3.5000E+001; 7.7241E-001; 3.5000E+001; 7.3590E-001; 3.5000E+001; 7.1425E-001; 3.5000E+001; 7.0232E-001; 3.5000E+001; 8.9399E-001;
 3.6000E+001; 8.9443E-001; 3.6000E+001; 8.5977E-001; 3.6000E+001; 7.7314E-001; 3.6000E+001; 7.3604E-001; 3.6000E+001; 7.1428E-001; 3.6000E+001; 7.0234E-001; 3.6000E+001; 8.9399E-001;
 3.7000E+001; 8.9447E-001; 3.7000E+001; 8.6518E-001; 3.7000E+001; 7.7397E-001; 3.7000E+001; 7.3621E-001; 3.7000E+001; 7.1433E-001; 3.7000E+001; 7.0235E-001; 3.7000E+001; 8.9399E-001;
 3.8000E+001; 8.9450E-001; 3.8000E+001; 8.7077E-001; 3.8000E+001; 7.7489E-001; 3.8000E+001; 7.3639E-001; 3.8000E+001; 7.1437E-001; 3.8000E+001; 7.0236E-001; 3.8000E+001; 8.9399E-001;
 3.9000E+001; 8.9454E-001; 3.9000E+001; 8.7643E-001; 3.9000E+001; 7.7592E-001; 3.9000E+001; 7.3660E-001; 3.9000E+001; 7.1442E-001; 3.9000E+001; 7.0238E-001; 3.9000E+001; 8.9399E-001;
 4.0000E+001; 8.9458E-001; 4.0000E+001; 8.8204E-001; 4.0000E+001; 7.7705E-001; 4.0000E+001; 7.3683E-001; 4.0000E+001; 7.1448E-001; 4.0000E+001; 7.0239E-001; 4.0000E+001; 8.9399E-001;
 4.1000E+001; 8.9462E-001; 4.1000E+001; 8.8747E-001; 4.1000E+001; 7.7830E-001; 4.1000E+001; 7.3709E-001; 4.1000E+001; 7.1454E-001; 4.1000E+001; 7.0241E-001; 4.1000E+001; 8.9399E-001;
 4.2000E+001; 8.9467E-001; 4.2000E+001; 8.9261E-001; 4.2000E+001; 7.7966E-001; 4.2000E+001; 7.3737E-001; 4.2000E+001; 7.1461E-001; 4.2000E+001; 7.0243E-001; 4.2000E+001; 8.9399E-001;
 4.3000E+001; 8.9471E-001; 4.3000E+001; 8.9736E-001; 4.3000E+001; 7.8115E-001; 4.3000E+001; 7.3769E-001; 4.3000E+001; 7.1469E-001; 4.3000E+001; 7.0246E-001; 4.3000E+001; 8.9399E-001;
 4.4000E+001; 8.9476E-001; 4.4000E+001; 9.0164E-001; 4.4000E+001; 7.8276E-001; 4.4000E+001; 7.3804E-001; 4.4000E+001; 7.1478E-001; 4.4000E+001; 7.0248E-001; 4.4000E+001; 8.9399E-001;
 4.5000E+001; 8.9481E-001; 4.5000E+001; 9.0539E-001; 4.5000E+001; 7.8449E-001; 4.5000E+001; 7.3843E-001; 4.5000E+001; 7.1487E-001; 4.5000E+001; 7.0251E-001; 4.5000E+001; 8.9399E-001;
 4.6000E+001; 8.9486E-001; 4.6000E+001; 9.0859E-001; 4.6000E+001; 7.8634E-001; 4.6000E+001; 7.3887E-001; 4.6000E+001; 7.1498E-001; 4.6000E+001; 7.0254E-001; 4.6000E+001; 8.9399E-001;
 4.7000E+001; 8.9491E-001; 4.7000E+001; 9.1123E-001; 4.7000E+001; 7.8833E-001; 4.7000E+001; 7.3934E-001; 4.7000E+001; 7.1510E-001; 4.7000E+001; 7.0258E-001; 4.7000E+001; 8.9399E-001;
 4.8000E+001; 8.9496E-001; 4.8000E+001; 9.1335E-001; 4.8000E+001; 7.9044E-001; 4.8000E+001; 7.3987E-001; 4.8000E+001; 7.1523E-001; 4.8000E+001; 7.0261E-001; 4.8000E+001; 8.9399E-001;
 4.9000E+001; 8.9502E-001; 4.9000E+001; 9.1503E-001; 4.9000E+001; 7.9269E-001; 4.9000E+001; 7.4045E-001; 4.9000E+001; 7.1537E-001; 4.9000E+001; 7.0266E-001; 4.9000E+001; 8.9399E-001;
 5.0000E+001; 8.9507E-001; 5.0000E+001; 9.1633E-001; 5.0000E+001; 7.9507E-001; 5.0000E+001; 7.4109E-001; 5.0000E+001; 7.1552E-001; 5.0000E+001; 7.0270E-001; 5.0000E+001; 8.9399E-001;
 5.1000E+001; 8.9513E-001; 5.1000E+001; 9.1734E-001; 5.1000E+001; 7.9760E-001; 5.1000E+001; 7.4178E-001; 5.1000E+001; 7.1569E-001; 5.1000E+001; 7.0275E-001; 5.1000E+001; 8.9399E-001;
 5.2000E+001; 8.9519E-001; 5.2000E+001; 9.1813E-001; 5.2000E+001; 8.0027E-001; 5.2000E+001; 7.4254E-001; 5.2000E+001; 7.1588E-001; 5.2000E+001; 7.0280E-001; 5.2000E+001; 8.9399E-001;
 5.3000E+001; 8.9525E-001; 5.3000E+001; 9.1876E-001; 5.3000E+001; 8.0310E-001; 5.3000E+001; 7.4337E-001; 5.3000E+001; 7.1608E-001; 5.3000E+001; 7.0286E-001; 5.3000E+001; 8.9399E-001;
 5.4000E+001; 8.9531E-001; 5.4000E+001; 9.1927E-001; 5.4000E+001; 8.0607E-001; 5.4000E+001; 7.4427E-001; 5.4000E+001; 7.1630E-001; 5.4000E+001; 7.0293E-001; 5.4000E+001; 8.9399E-001;
 5.5000E+001; 8.9538E-001; 5.5000E+001; 9.1969E-001; 5.5000E+001; 8.0921E-001; 5.5000E+001; 7.4524E-001; 5.5000E+001; 7.1654E-001; 5.5000E+001; 7.0300E-001; 5.5000E+001; 8.9399E-001;
 5.6000E+001; 8.9544E-001; 5.6000E+001; 9.2004E-001; 5.6000E+001; 8.1250E-001; 5.6000E+001; 7.4629E-001; 5.6000E+001; 7.1680E-001; 5.6000E+001; 7.0307E-001; 5.6000E+001; 8.9399E-001;
 5.7000E+001; 8.9551E-001; 5.7000E+001; 9.2035E-001; 5.7000E+001; 8.1594E-001; 5.7000E+001; 7.4742E-001; 5.7000E+001; 7.1708E-001; 5.7000E+001; 7.0315E-001; 5.7000E+001; 8.9399E-001;
 5.8000E+001; 8.9558E-001; 5.8000E+001; 9.2061E-001; 5.8000E+001; 8.1951E-001; 5.8000E+001; 7.4863E-001; 5.8000E+001; 7.1739E-001; 5.8000E+001; 7.0324E-001; 5.8000E+001; 8.9399E-001;
 5.9000E+001; 8.9565E-001; 5.9000E+001; 9.2085E-001; 5.9000E+001; 8.2320E-001; 5.9000E+001; 7.4992E-001; 5.9000E+001; 7.1773E-001; 5.9000E+001; 7.0334E-001; 5.9000E+001; 8.9399E-001;
 6.0000E+001; 8.9573E-001; 6.0000E+001; 9.2106E-001; 6.0000E+001; 8.2698E-001; 6.0000E+001; 7.5130E-001; 6.0000E+001; 7.1809E-001; 6.0000E+001; 7.0345E-001; 6.0000E+001; 8.9399E-001;
 6.1000E+001; 8.9580E-001; 6.1000E+001; 9.2126E-001; 6.1000E+001; 8.3083E-001; 6.1000E+001; 7.5276E-001; 6.1000E+001; 7.1848E-001; 6.1000E+001; 7.0356E-001; 6.1000E+001; 8.9399E-001;
 6.2000E+001; 8.9588E-001; 6.2000E+001; 9.2144E-001; 6.2000E+001; 8.3469E-001; 6.2000E+001; 7.5430E-001; 6.2000E+001; 7.1890E-001; 6.2000E+001; 7.0368E-001; 6.2000E+001; 8.9399E-001;
 6.3000E+001; 8.9595E-001; 6.3000E+001; 9.2160E-001; 6.3000E+001; 8.3852E-001; 6.3000E+001; 7.5592E-001; 6.3000E+001; 7.1936E-001; 6.3000E+001; 7.0381E-001; 6.3000E+001; 8.9399E-001;
 6.4000E+001; 8.9603E-001; 6.4000E+001; 9.2176E-001; 6.4000E+001; 8.4229E-001; 6.4000E+001; 7.5763E-001; 6.4000E+001; 7.1985E-001; 6.4000E+001; 7.0396E-001; 6.4000E+001; 8.9399E-001;
 6.5000E+001; 8.9611E-001; 6.5000E+001; 9.2191E-001; 6.5000E+001; 8.4595E-001; 6.5000E+001; 7.5942E-001; 6.5000E+001; 7.2038E-001; 6.5000E+001; 7.0411E-001; 6.5000E+001; 8.9399E-001;
 6.6000E+001; 8.9620E-001; 6.6000E+001; 9.2205E-001; 6.6000E+001; 8.4945E-001; 6.6000E+001; 7.6128E-001; 6.6000E+001; 7.2094E-001; 6.6000E+001; 7.0427E-001; 6.6000E+001; 8.9399E-001;
 6.7000E+001; 8.9628E-001; 6.7000E+001; 9.2219E-001; 6.7000E+001; 8.5277E-001; 6.7000E+001; 7.6322E-001; 6.7000E+001; 7.2155E-001; 6.7000E+001; 7.0445E-001; 6.7000E+001; 8.9399E-001;
 6.8000E+001; 8.9637E-001; 6.8000E+001; 9.2232E-001; 6.8000E+001; 8.5588E-001; 6.8000E+001; 7.6524E-001; 6.8000E+001; 7.2220E-001; 6.8000E+001; 7.0464E-001; 6.8000E+001; 8.9399E-001;
 6.9000E+001; 8.9645E-001; 6.9000E+001; 9.2244E-001; 6.9000E+001; 8.5875E-001; 6.9000E+001; 7.6733E-001; 6.9000E+001; 7.2289E-001; 6.9000E+001; 7.0484E-001; 6.9000E+001; 8.9399E-001;
 7.0000E+001; 8.9654E-001; 7.0000E+001; 9.2256E-001; 7.0000E+001; 8.6140E-001; 7.0000E+001; 7.6950E-001; 7.0000E+001; 7.2363E-001; 7.0000E+001; 7.0506E-001; 7.0000E+001; 8.9399E-001;
 7.1000E+001; 8.9663E-001; 7.1000E+001; 9.2268E-001; 7.1000E+001; 8.6380E-001; 7.1000E+001; 7.7174E-001; 7.1000E+001; 7.2442E-001; 7.1000E+001; 7.0530E-001; 7.1000E+001; 8.9399E-001;
 7.2000E+001; 8.9673E-001; 7.2000E+001; 9.2279E-001; 7.2000E+001; 8.6598E-001; 7.2000E+001; 7.7405E-001; 7.2000E+001; 7.2525E-001; 7.2000E+001; 7.0555E-001; 7.2000E+001; 8.9399E-001;
 7.3000E+001; 8.9682E-001; 7.3000E+001; 9.2291E-001; 7.3000E+001; 8.6794E-001; 7.3000E+001; 7.7643E-001; 7.3000E+001; 7.2614E-001; 7.3000E+001; 7.0581E-001; 7.3000E+001; 8.9399E-001;
 7.4000E+001; 8.9692E-001; 7.4000E+001; 9.2302E-001; 7.4000E+001; 8.6970E-001; 7.4000E+001; 7.7888E-001; 7.4000E+001; 7.2708E-001; 7.4000E+001; 7.0610E-001; 7.4000E+001; 8.9399E-001;
 7.5000E+001; 8.9701E-001; 7.5000E+001; 9.2313E-001; 7.5000E+001; 8.7127E-001; 7.5000E+001; 7.8139E-001; 7.5000E+001; 7.2808E-001; 7.5000E+001; 7.0640E-001; 7.5000E+001; 8.9399E-001;
 7.6000E+001; 8.9711E-001; 7.6000E+001; 9.2323E-001; 7.6000E+001; 8.7269E-001; 7.6000E+001; 7.8397E-001; 7.6000E+001; 7.2912E-001; 7.6000E+001; 7.0673E-001; 7.6000E+001; 8.9399E-001;
 7.7000E+001; 8.9721E-001; 7.7000E+001; 9.2334E-001; 7.7000E+001; 8.7396E-001; 7.7000E+001; 7.8660E-001; 7.7000E+001; 7.3023E-001; 7.7000E+001; 7.0707E-001; 7.7000E+001; 8.9399E-001;
 7.8000E+001; 8.9731E-001; 7.8000E+001; 9.2344E-001; 7.8000E+001; 8.7510E-001; 7.8000E+001; 7.8930E-001; 7.8000E+001; 7.3138E-001; 7.8000E+001; 7.0744E-001; 7.8000E+001; 8.9399E-001;
 7.9000E+001; 8.9742E-001; 7.9000E+001; 9.2355E-001; 7.9000E+001; 8.7614E-001; 7.9000E+001; 7.9204E-001; 7.9000E+001; 7.3260E-001; 7.9000E+001; 7.0783E-001; 7.9000E+001; 8.9399E-001;
 8.0000E+001; 8.9752E-001; 8.0000E+001; 9.2365E-001; 8.0000E+001; 8.7708E-001; 8.0000E+001; 7.9483E-001; 8.0000E+001; 7.3387E-001; 8.0000E+001; 7.0824E-001; 8.0000E+001; 8.9399E-001;
 8.1000E+001; 8.9763E-001; 8.1000E+001; 9.2376E-001; 8.1000E+001; 8.7795E-001; 8.1000E+001; 7.9766E-001; 8.1000E+001; 7.3519E-001; 8.1000E+001; 7.0868E-001; 8.1000E+001; 8.9399E-001;
 8.2000E+001; 8.9774E-001; 8.2000E+001; 9.2386E-001; 8.2000E+001; 8.7874E-001; 8.2000E+001; 8.0051E-001; 8.2000E+001; 7.3657E-001; 8.2000E+001; 7.0915E-001; 8.2000E+001; 8.9399E-001;
 8.3000E+001; 8.9785E-001; 8.3000E+001; 9.2396E-001; 8.3000E+001; 8.7947E-001; 8.3000E+001; 8.0339E-001; 8.3000E+001; 7.3800E-001; 8.3000E+001; 7.0964E-001; 8.3000E+001; 8.9399E-001;
 8.4000E+001; 8.9796E-001; 8.4000E+001; 9.2406E-001; 8.4000E+001; 8.8015E-001; 8.4000E+001; 8.0628E-001; 8.4000E+001; 7.3949E-001; 8.4000E+001; 7.1017E-001; 8.4000E+001; 8.9399E-001;
 8.5000E+001; 8.9807E-001; 8.5000E+001; 9.2417E-001; 8.5000E+001; 8.8078E-001; 8.5000E+001; 8.0917E-001; 8.5000E+001; 7.4103E-001; 8.5000E+001; 7.1072E-001; 8.5000E+001; 8.9399E-001;
 8.6000E+001; 8.9819E-001; 8.6000E+001; 9.2427E-001; 8.6000E+001; 8.8137E-001; 8.6000E+001; 8.1205E-001; 8.6000E+001; 7.4262E-001; 8.6000E+001; 7.1130E-001; 8.6000E+001; 8.9399E-001;
 8.7000E+001; 8.9830E-001; 8.7000E+001; 9.2437E-001; 8.7000E+001; 8.8193E-001; 8.7000E+001; 8.1491E-001; 8.7000E+001; 7.4426E-001; 8.7000E+001; 7.1191E-001; 8.7000E+001; 8.9399E-001;
 8.8000E+001; 8.9842E-001; 8.8000E+001; 9.2448E-001; 8.8000E+001; 8.8246E-001; 8.8000E+001; 8.1774E-001; 8.8000E+001; 7.4595E-001; 8.8000E+001; 7.1256E-001; 8.8000E+001; 8.9399E-001;
 8.9000E+001; 8.9854E-001; 8.9000E+001; 9.2458E-001; 8.9000E+001; 8.8296E-001; 8.9000E+001; 8.2053E-001; 8.9000E+001; 7.4769E-001; 8.9000E+001; 7.1324E-001; 8.9000E+001; 8.9399E-001;
 9.0000E+001; 8.9866E-001; 9.0000E+001; 9.2468E-001; 9.0000E+001; 8.8344E-001; 9.0000E+001; 8.2327E-001; 9.0000E+001; 7.4948E-001; 9.0000E+001; 7.1395E-001; 9.0000E+001; 8.9399E-001;
 9.1000E+001; 8.9878E-001; 9.1000E+001; 9.2479E-001; 9.1000E+001; 8.8390E-001; 9.1000E+001; 8.2595E-001; 9.1000E+001; 7.5130E-001; 9.1000E+001; 7.1469E-001; 9.1000E+001; 8.9399E-001;
 9.2000E+001; 8.9891E-001; 9.2000E+001; 9.2489E-001; 9.2000E+001; 8.8434E-001; 9.2000E+001; 8.2857E-001; 9.2000E+001; 7.5317E-001; 9.2000E+001; 7.1548E-001; 9.2000E+001; 8.9399E-001;
 9.3000E+001; 8.9903E-001; 9.3000E+001; 9.2500E-001; 9.3000E+001; 8.8477E-001; 9.3000E+001; 8.3111E-001; 9.3000E+001; 7.5509E-001; 9.3000E+001; 7.1629E-001; 9.3000E+001; 8.9399E-001;
 9.4000E+001; 8.9916E-001; 9.4000E+001; 9.2510E-001; 9.4000E+001; 8.8518E-001; 9.4000E+001; 8.3358E-001; 9.4000E+001; 7.5704E-001; 9.4000E+001; 7.1715E-001; 9.4000E+001; 8.9399E-001;
 9.5000E+001; 8.9929E-001; 9.5000E+001; 9.2521E-001; 9.5000E+001; 8.8558E-001; 9.5000E+001; 8.3597E-001; 9.5000E+001; 7.5903E-001; 9.5000E+001; 7.1804E-001; 9.5000E+001; 8.9399E-001;
 9.6000E+001; 8.9942E-001; 9.6000E+001; 9.2532E-001; 9.6000E+001; 8.8597E-001; 9.6000E+001; 8.3828E-001; 9.6000E+001; 7.6105E-001; 9.6000E+001; 7.1897E-001; 9.6000E+001; 8.9399E-001;
 9.7000E+001; 8.9955E-001; 9.7000E+001; 9.2543E-001; 9.7000E+001; 8.8634E-001; 9.7000E+001; 8.4051E-001; 9.7000E+001; 7.6311E-001; 9.7000E+001; 7.1993E-001; 9.7000E+001; 8.9399E-001;
 9.8000E+001; 8.9968E-001; 9.8000E+001; 9.2553E-001; 9.8000E+001; 8.8671E-001; 9.8000E+001; 8.4266E-001; 9.8000E+001; 7.6520E-001; 9.8000E+001; 7.2094E-001; 9.8000E+001; 8.9399E-001;
 9.9000E+001; 8.9982E-001; 9.9000E+001; 9.2564E-001; 9.9000E+001; 8.8707E-001; 9.9000E+001; 8.4473E-001; 9.9000E+001; 7.6732E-001; 9.9000E+001; 7.2198E-001; 9.9000E+001; 8.9399E-001;
 1.0000E+002; 8.9996E-001; 1.0000E+002; 9.2575E-001; 1.0000E+002; 8.8742E-001; 1.0000E+002; 8.4672E-001; 1.0000E+002; 7.6947E-001; 1.0000E+002; 7.2306E-001; 1.0000E+002; 8.9399E-001;
 1.0100E+002; 9.0009E-001; 1.0100E+002; 9.2586E-001; 1.0100E+002; 8.8777E-001; 1.0100E+002; 8.4864E-001; 1.0100E+002; 7.7164E-001; 1.0100E+002; 7.2417E-001; 1.0100E+002; 8.9399E-001;
 1.0200E+002; 9.0023E-001; 1.0200E+002; 9.2598E-001; 1.0200E+002; 8.8811E-001; 1.0200E+002; 8.5049E-001; 1.0200E+002; 7.7384E-001; 1.0200E+002; 7.2532E-001; 1.0200E+002; 8.9399E-001;
 1.0300E+002; 9.0037E-001; 1.0300E+002; 9.2609E-001; 1.0300E+002; 8.8845E-001; 1.0300E+002; 8.5226E-001; 1.0300E+002; 7.7605E-001; 1.0300E+002; 7.2651E-001; 1.0300E+002; 8.9399E-001;
 1.0400E+002; 9.0051E-001; 1.0400E+002; 9.2620E-001; 1.0400E+002; 8.8878E-001; 1.0400E+002; 8.5398E-001; 1.0400E+002; 7.7829E-001; 1.0400E+002; 7.2773E-001; 1.0400E+002; 8.9399E-001;
 1.0500E+002; 9.0066E-001; 1.0500E+002; 9.2632E-001; 1.0500E+002; 8.8911E-001; 1.0500E+002; 8.5562E-001; 1.0500E+002; 7.8054E-001; 1.0500E+002; 7.2899E-001; 1.0500E+002; 8.9399E-001;
 1.0600E+002; 9.0080E-001; 1.0600E+002; 9.2644E-001; 1.0600E+002; 8.8944E-001; 1.0600E+002; 8.5721E-001; 1.0600E+002; 7.8281E-001; 1.0600E+002; 7.3028E-001; 1.0600E+002; 8.9399E-001;
 1.0700E+002; 9.0095E-001; 1.0700E+002; 9.2655E-001; 1.0700E+002; 8.8976E-001; 1.0700E+002; 8.5873E-001; 1.0700E+002; 7.8510E-001; 1.0700E+002; 7.3161E-001; 1.0700E+002; 8.9399E-001;
