Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 1.0000E+001; 1.1058E-002; 1.0000E+001; 6.4543E-001; 1.0000E+001; 5.6212E-001; 1.0000E+001; 5.2298E-001; 1.0000E+001; 5.0111E-001; 1.0000E+001; 4.9002E-001; 1.0000E+001; 2.8324E-001;
 1.1000E+001; 8.6871E-003; 1.1000E+001; 6.6069E-001; 1.1000E+001; 5.6963E-001; 1.1000E+001; 5.2850E-001; 1.1000E+001; 5.0475E-001; 1.1000E+001; 4.9204E-001; 1.1000E+001; 2.7901E-001;
 1.2000E+001; 6.8727E-003; 1.2000E+001; 6.7507E-001; 1.2000E+001; 5.7684E-001; 1.2000E+001; 5.3398E-001; 1.2000E+001; 5.0854E-001; 1.2000E+001; 4.9426E-001; 1.2000E+001; 2.7558E-001;
 1.3000E+001; 5.4871E-003; 1.3000E+001; 6.8873E-001; 1.3000E+001; 5.8374E-001; 1.3000E+001; 5.3940E-001; 1.3000E+001; 5.1241E-001; 1.3000E+001; 4.9665E-001; 1.3000E+001; 2.7276E-001;
 1.4000E+001; 4.4307E-003; 1.4000E+001; 7.0175E-001; 1.4000E+001; 5.9035E-001; 1.4000E+001; 5.4476E-001; 1.4000E+001; 5.1634E-001; 1.4000E+001; 4.9920E-001; 1.4000E+001; 2.7041E-001;
 1.5000E+001; 3.6298E-003; 1.5000E+001; 7.1415E-001; 1.5000E+001; 5.9670E-001; 1.5000E+001; 5.5004E-001; 1.5000E+001; 5.2029E-001; 1.5000E+001; 5.0187E-001; 1.5000E+001; 2.6843E-001;
 1.6000E+001; 3.0297E-003; 1.6000E+001; 7.2588E-001; 1.6000E+001; 6.0282E-001; 1.6000E+001; 5.5526E-001; 1.6000E+001; 5.2426E-001; 1.6000E+001; 5.0465E-001; 1.6000E+001; 2.6672E-001;
 1.7000E+001; 2.5892E-003; 1.7000E+001; 7.3671E-001; 1.7000E+001; 6.0871E-001; 1.7000E+001; 5.6042E-001; 1.7000E+001; 5.2824E-001; 1.7000E+001; 5.0749E-001; 1.7000E+001; 2.6520E-001;
 1.8000E+001; 2.2735E-003; 1.8000E+001; 7.4607E-001; 1.8000E+001; 6.1444E-001; 1.8000E+001; 5.6554E-001; 1.8000E+001; 5.3222E-001; 1.8000E+001; 5.1039E-001; 1.8000E+001; 2.6383E-001;
 1.9000E+001; 2.0491E-003; 1.9000E+001; 7.5322E-001; 1.9000E+001; 6.1998E-001; 1.9000E+001; 5.7061E-001; 1.9000E+001; 5.3620E-001; 1.9000E+001; 5.1333E-001; 1.9000E+001; 2.6254E-001;
 2.0000E+001; 1.8854E-003; 2.0000E+001; 7.5749E-001; 2.0000E+001; 6.2535E-001; 2.0000E+001; 5.7565E-001; 2.0000E+001; 5.4017E-001; 2.0000E+001; 5.1630E-001; 2.0000E+001; 2.6130E-001;
 2.1000E+001; 1.7591E-003; 2.1000E+001; 7.5862E-001; 2.1000E+001; 6.3062E-001; 2.1000E+001; 5.8065E-001; 2.1000E+001; 5.4414E-001; 2.1000E+001; 5.1930E-001; 2.1000E+001; 2.6006E-001;
 2.2000E+001; 1.6544E-003; 2.2000E+001; 7.5681E-001; 2.2000E+001; 6.3589E-001; 2.2000E+001; 5.8560E-001; 2.2000E+001; 5.4810E-001; 2.2000E+001; 5.2232E-001; 2.2000E+001; 2.5879E-001;
 2.3000E+001; 1.5620E-003; 2.3000E+001; 7.5241E-001; 2.3000E+001; 6.4126E-001; 2.3000E+001; 5.9048E-001; 2.3000E+001; 5.5205E-001; 2.3000E+001; 5.2536E-001; 2.3000E+001; 2.5747E-001;
 2.4000E+001; 1.4760E-003; 2.4000E+001; 7.4565E-001; 2.4000E+001; 6.4680E-001; 2.4000E+001; 5.9528E-001; 2.4000E+001; 5.5599E-001; 2.4000E+001; 5.2842E-001; 2.4000E+001; 2.5607E-001;
 2.5000E+001; 1.3935E-003; 2.5000E+001; 7.3659E-001; 2.5000E+001; 6.5253E-001; 2.5000E+001; 5.9999E-001; 2.5000E+001; 5.5991E-001; 2.5000E+001; 5.3149E-001; 2.5000E+001; 2.5455E-001;
 2.6000E+001; 1.3133E-003; 2.6000E+001; 7.2507E-001; 2.6000E+001; 6.5846E-001; 2.6000E+001; 6.0462E-001; 2.6000E+001; 5.6380E-001; 2.6000E+001; 5.3457E-001; 2.6000E+001; 2.5292E-001;
 2.7000E+001; 1.2355E-003; 2.7000E+001; 7.1073E-001; 2.7000E+001; 6.6460E-001; 2.7000E+001; 6.0915E-001; 2.7000E+001; 5.6766E-001; 2.7000E+001; 5.3765E-001; 2.7000E+001; 2.5114E-001;
 2.8000E+001; 1.1606E-003; 2.8000E+001; 6.9307E-001; 2.8000E+001; 6.7089E-001; 2.8000E+001; 6.1362E-001; 2.8000E+001; 5.7148E-001; 2.8000E+001; 5.4074E-001; 2.8000E+001; 2.4921E-001;
 2.9000E+001; 1.0896E-003; 2.9000E+001; 6.7152E-001; 2.9000E+001; 6.7735E-001; 2.9000E+001; 6.1804E-001; 2.9000E+001; 5.7526E-001; 2.9000E+001; 5.4383E-001; 2.9000E+001; 2.4711E-001;
 3.0000E+001; 1.0237E-003; 3.0000E+001; 6.4565E-001; 3.0000E+001; 6.8397E-001; 3.0000E+001; 6.2240E-001; 3.0000E+001; 5.7899E-001; 3.0000E+001; 5.4691E-001; 3.0000E+001; 2.4484E-001;
 3.1000E+001; 9.6387E-004; 3.1000E+001; 6.1544E-001; 3.1000E+001; 6.9079E-001; 3.1000E+001; 6.2671E-001; 3.1000E+001; 5.8268E-001; 3.1000E+001; 5.4998E-001; 3.1000E+001; 2.4239E-001;
 3.2000E+001; 9.1061E-004; 3.2000E+001; 5.8151E-001; 3.2000E+001; 6.9778E-001; 3.2000E+001; 6.3096E-001; 3.2000E+001; 5.8632E-001; 3.2000E+001; 5.5304E-001; 3.2000E+001; 2.3976E-001;
 3.3000E+001; 8.6391E-004; 3.3000E+001; 5.4514E-001; 3.3000E+001; 7.0494E-001; 3.3000E+001; 6.3518E-001; 3.3000E+001; 5.8991E-001; 3.3000E+001; 5.5609E-001; 3.3000E+001; 2.3695E-001;
 3.4000E+001; 8.2314E-004; 3.4000E+001; 5.0775E-001; 3.4000E+001; 7.1215E-001; 3.4000E+001; 6.3934E-001; 3.4000E+001; 5.9344E-001; 3.4000E+001; 5.5911E-001; 3.4000E+001; 2.3395E-001;
 3.5000E+001; 7.8711E-004; 3.5000E+001; 4.7055E-001; 3.5000E+001; 7.1930E-001; 3.5000E+001; 6.4346E-001; 3.5000E+001; 5.9692E-001; 3.5000E+001; 5.6211E-001; 3.5000E+001; 2.3078E-001;
 3.6000E+001; 7.5465E-004; 3.6000E+001; 4.3426E-001; 3.6000E+001; 7.2622E-001; 3.6000E+001; 6.4753E-001; 3.6000E+001; 6.0034E-001; 3.6000E+001; 5.6510E-001; 3.6000E+001; 2.2744E-001;
 3.7000E+001; 7.2459E-004; 3.7000E+001; 3.9932E-001; 3.7000E+001; 7.3281E-001; 3.7000E+001; 6.5155E-001; 3.7000E+001; 6.0371E-001; 3.7000E+001; 5.6806E-001; 3.7000E+001; 2.2393E-001;
 3.8000E+001; 6.9602E-004; 3.8000E+001; 3.6595E-001; 3.8000E+001; 7.3896E-001; 3.8000E+001; 6.5554E-001; 3.8000E+001; 6.0703E-001; 3.8000E+001; 5.7100E-001; 3.8000E+001; 2.2028E-001;
 3.9000E+001; 6.6852E-004; 3.9000E+001; 3.3438E-001; 3.9000E+001; 7.4460E-001; 3.9000E+001; 6.5950E-001; 3.9000E+001; 6.1030E-001; 3.9000E+001; 5.7391E-001; 3.9000E+001; 2.1648E-001;
 4.0000E+001; 6.4182E-004; 4.0000E+001; 3.0482E-001; 4.0000E+001; 7.4966E-001; 4.0000E+001; 6.6344E-001; 4.0000E+001; 6.1356E-001; 4.0000E+001; 5.7680E-001; 4.0000E+001; 2.1256E-001;
 4.1000E+001; 6.1604E-004; 4.1000E+001; 2.7750E-001; 4.1000E+001; 7.5402E-001; 4.1000E+001; 6.6735E-001; 4.1000E+001; 6.1679E-001; 4.1000E+001; 5.7968E-001; 4.1000E+001; 2.0852E-001;
 4.2000E+001; 5.9130E-004; 4.2000E+001; 2.5261E-001; 4.2000E+001; 7.5751E-001; 4.2000E+001; 6.7126E-001; 4.2000E+001; 6.2001E-001; 4.2000E+001; 5.8252E-001; 4.2000E+001; 2.0438E-001;
 4.3000E+001; 5.6747E-004; 4.3000E+001; 2.3025E-001; 4.3000E+001; 7.5991E-001; 4.3000E+001; 6.7518E-001; 4.3000E+001; 6.2321E-001; 4.3000E+001; 5.8535E-001; 4.3000E+001; 2.0014E-001;
 4.4000E+001; 5.4481E-004; 4.4000E+001; 2.1043E-001; 4.4000E+001; 7.6099E-001; 4.4000E+001; 6.7912E-001; 4.4000E+001; 6.2640E-001; 4.4000E+001; 5.8815E-001; 4.4000E+001; 1.9584E-001;
 4.5000E+001; 5.2416E-004; 4.5000E+001; 1.9304E-001; 4.5000E+001; 7.6052E-001; 4.5000E+001; 6.8309E-001; 4.5000E+001; 6.2959E-001; 4.5000E+001; 5.9092E-001; 4.5000E+001; 1.9148E-001;
 4.6000E+001; 5.0531E-004; 4.6000E+001; 1.7777E-001; 4.6000E+001; 7.5831E-001; 4.6000E+001; 6.8711E-001; 4.6000E+001; 6.3276E-001; 4.6000E+001; 5.9367E-001; 4.6000E+001; 1.8707E-001;
 4.7000E+001; 4.8806E-004; 4.7000E+001; 1.6428E-001; 4.7000E+001; 7.5425E-001; 4.7000E+001; 6.9119E-001; 4.7000E+001; 6.3594E-001; 4.7000E+001; 5.9639E-001; 4.7000E+001; 1.8263E-001;
 4.8000E+001; 4.7213E-004; 4.8000E+001; 1.5222E-001; 4.8000E+001; 7.4826E-001; 4.8000E+001; 6.9533E-001; 4.8000E+001; 6.3912E-001; 4.8000E+001; 5.9907E-001; 4.8000E+001; 1.7817E-001;
 4.9000E+001; 4.5721E-004; 4.9000E+001; 1.4129E-001; 4.9000E+001; 7.4030E-001; 4.9000E+001; 6.9953E-001; 4.9000E+001; 6.4229E-001; 4.9000E+001; 6.0173E-001; 4.9000E+001; 1.7371E-001;
 5.0000E+001; 4.4305E-004; 5.0000E+001; 1.3127E-001; 5.0000E+001; 7.3031E-001; 5.0000E+001; 7.0377E-001; 5.0000E+001; 6.4546E-001; 5.0000E+001; 6.0435E-001; 5.0000E+001; 1.6925E-001;
 5.1000E+001; 4.2946E-004; 5.1000E+001; 1.2200E-001; 5.1000E+001; 7.1820E-001; 5.1000E+001; 7.0804E-001; 5.1000E+001; 6.4863E-001; 5.1000E+001; 6.0694E-001; 5.1000E+001; 1.6481E-001;
 5.2000E+001; 4.1633E-004; 5.2000E+001; 1.1339E-001; 5.2000E+001; 7.0388E-001; 5.2000E+001; 7.1231E-001; 5.2000E+001; 6.5179E-001; 5.2000E+001; 6.0951E-001; 5.2000E+001; 1.6040E-001;
 5.3000E+001; 4.0364E-004; 5.3000E+001; 1.0540E-001; 5.3000E+001; 6.8730E-001; 5.3000E+001; 7.1657E-001; 5.3000E+001; 6.5493E-001; 5.3000E+001; 6.1205E-001; 5.3000E+001; 1.5602E-001;
 5.4000E+001; 3.9140E-004; 5.4000E+001; 9.8020E-002; 5.4000E+001; 6.6846E-001; 5.4000E+001; 7.2080E-001; 5.4000E+001; 6.5805E-001; 5.4000E+001; 6.1459E-001; 5.4000E+001; 1.5169E-001;
 5.5000E+001; 3.7947E-004; 5.5000E+001; 9.1261E-002; 5.5000E+001; 6.4750E-001; 5.5000E+001; 7.2498E-001; 5.5000E+001; 6.6115E-001; 5.5000E+001; 6.1712E-001; 5.5000E+001; 1.4740E-001;
 5.6000E+001; 3.6666E-004; 5.6000E+001; 8.5362E-002; 5.6000E+001; 6.2467E-001; 5.6000E+001; 7.2907E-001; 5.6000E+001; 6.6422E-001; 5.6000E+001; 6.1964E-001; 5.6000E+001; 1.4318E-001;
 5.7000E+001; 3.5491E-004; 5.7000E+001; 8.0196E-002; 5.7000E+001; 6.0034E-001; 5.7000E+001; 7.3307E-001; 5.7000E+001; 6.6728E-001; 5.7000E+001; 6.2215E-001; 5.7000E+001; 1.3902E-001;
 5.8000E+001; 3.4409E-004; 5.8000E+001; 7.5610E-002; 5.8000E+001; 5.7499E-001; 5.8000E+001; 7.3693E-001; 5.8000E+001; 6.7032E-001; 5.8000E+001; 6.2467E-001; 5.8000E+001; 1.3493E-001;
 5.9000E+001; 3.3405E-004; 5.9000E+001; 7.1504E-002; 5.9000E+001; 5.4912E-001; 5.9000E+001; 7.4061E-001; 5.9000E+001; 6.7335E-001; 5.9000E+001; 6.2718E-001; 5.9000E+001; 1.3090E-001;
 6.0000E+001; 3.2466E-004; 6.0000E+001; 6.7795E-002; 6.0000E+001; 5.2315E-001; 6.0000E+001; 7.4406E-001; 6.0000E+001; 6.7637E-001; 6.0000E+001; 6.2969E-001; 6.0000E+001; 1.2696E-001;
 6.1000E+001; 3.1582E-004; 6.1000E+001; 6.4411E-002; 6.1000E+001; 4.9743E-001; 6.1000E+001; 7.4724E-001; 6.1000E+001; 6.7938E-001; 6.1000E+001; 6.3221E-001; 6.1000E+001; 1.2309E-001;
 6.2000E+001; 3.0741E-004; 6.2000E+001; 6.1291E-002; 6.2000E+001; 4.7224E-001; 6.2000E+001; 7.5010E-001; 6.2000E+001; 6.8239E-001; 6.2000E+001; 6.3473E-001; 6.2000E+001; 1.1931E-001;
 6.3000E+001; 2.9937E-004; 6.3000E+001; 5.8388E-002; 6.3000E+001; 4.4780E-001; 6.3000E+001; 7.5259E-001; 6.3000E+001; 6.8539E-001; 6.3000E+001; 6.3726E-001; 6.3000E+001; 1.1561E-001;
 6.4000E+001; 2.9163E-004; 6.4000E+001; 5.5671E-002; 6.4000E+001; 4.2431E-001; 6.4000E+001; 7.5466E-001; 6.4000E+001; 6.8839E-001; 6.4000E+001; 6.3979E-001; 6.4000E+001; 1.1199E-001;
 6.5000E+001; 2.8416E-004; 6.5000E+001; 5.3118E-002; 6.5000E+001; 4.0191E-001; 6.5000E+001; 7.5624E-001; 6.5000E+001; 6.9139E-001; 6.5000E+001; 6.4233E-001; 6.5000E+001; 1.0845E-001;
 6.6000E+001; 2.7694E-004; 6.6000E+001; 5.0721E-002; 6.6000E+001; 3.8070E-001; 6.6000E+001; 7.5724E-001; 6.6000E+001; 6.9438E-001; 6.6000E+001; 6.4487E-001; 6.6000E+001; 1.0501E-001;
 6.7000E+001; 2.6998E-004; 6.7000E+001; 4.8478E-002; 6.7000E+001; 3.6076E-001; 6.7000E+001; 7.5759E-001; 6.7000E+001; 6.9737E-001; 6.7000E+001; 6.4741E-001; 6.7000E+001; 1.0164E-001;
 6.8000E+001; 2.6328E-004; 6.8000E+001; 4.6387E-002; 6.8000E+001; 3.4210E-001; 6.8000E+001; 7.5718E-001; 6.8000E+001; 7.0034E-001; 6.8000E+001; 6.4996E-001; 6.8000E+001; 9.8367E-002;
 6.9000E+001; 2.5686E-004; 6.9000E+001; 4.4449E-002; 6.9000E+001; 3.2470E-001; 6.9000E+001; 7.5591E-001; 6.9000E+001; 7.0330E-001; 6.9000E+001; 6.5248E-001; 6.9000E+001; 9.5176E-002;
 7.0000E+001; 2.5071E-004; 7.0000E+001; 4.2657E-002; 7.0000E+001; 3.0850E-001; 7.0000E+001; 7.5371E-001; 7.0000E+001; 7.0624E-001; 7.0000E+001; 6.5500E-001; 7.0000E+001; 9.2070E-002;
 7.1000E+001; 2.4483E-004; 7.1000E+001; 4.1005E-002; 7.1000E+001; 2.9342E-001; 7.1000E+001; 7.5050E-001; 7.1000E+001; 7.0916E-001; 7.1000E+001; 6.5750E-001; 7.1000E+001; 8.9048E-002;
 7.2000E+001; 2.3920E-004; 7.2000E+001; 3.9481E-002; 7.2000E+001; 2.7934E-001; 7.2000E+001; 7.4621E-001; 7.2000E+001; 7.1206E-001; 7.2000E+001; 6.5999E-001; 7.2000E+001; 8.6110E-002;
 7.3000E+001; 2.3355E-004; 7.3000E+001; 3.8068E-002; 7.3000E+001; 2.6622E-001; 7.3000E+001; 7.4079E-001; 7.3000E+001; 7.1493E-001; 7.3000E+001; 6.6247E-001; 7.3000E+001; 8.3254E-002;
 7.4000E+001; 2.2795E-004; 7.4000E+001; 3.6770E-002; 7.4000E+001; 2.5402E-001; 7.4000E+001; 7.3421E-001; 7.4000E+001; 7.1777E-001; 7.4000E+001; 6.6494E-001; 7.4000E+001; 8.0480E-002;
 7.5000E+001; 2.2259E-004; 7.5000E+001; 3.5580E-002; 7.5000E+001; 2.4261E-001; 7.5000E+001; 7.2642E-001; 7.5000E+001; 7.2056E-001; 7.5000E+001; 6.6739E-001; 7.5000E+001; 7.7787E-002;
 7.6000E+001; 2.1744E-004; 7.6000E+001; 3.4479E-002; 7.6000E+001; 2.3193E-001; 7.6000E+001; 7.1740E-001; 7.6000E+001; 7.2331E-001; 7.6000E+001; 6.6983E-001; 7.6000E+001; 7.5173E-002;
 7.7000E+001; 2.1247E-004; 7.7000E+001; 3.3455E-002; 7.7000E+001; 2.2190E-001; 7.7000E+001; 7.0715E-001; 7.7000E+001; 7.2600E-001; 7.7000E+001; 6.7227E-001; 7.7000E+001; 7.2638E-002;
 7.8000E+001; 2.0766E-004; 7.8000E+001; 3.2498E-002; 7.8000E+001; 2.1248E-001; 7.8000E+001; 6.9567E-001; 7.8000E+001; 7.2863E-001; 7.8000E+001; 6.7469E-001; 7.8000E+001; 7.0179E-002;
 7.9000E+001; 2.0299E-004; 7.9000E+001; 3.1602E-002; 7.9000E+001; 2.0363E-001; 7.9000E+001; 6.8300E-001; 7.9000E+001; 7.3118E-001; 7.9000E+001; 6.7710E-001; 7.9000E+001; 6.7796E-002;
 8.0000E+001; 1.9847E-004; 8.0000E+001; 3.0765E-002; 8.0000E+001; 1.9535E-001; 8.0000E+001; 6.6922E-001; 8.0000E+001; 7.3365E-001; 8.0000E+001; 6.7950E-001; 8.0000E+001; 6.5488E-002;
 8.1000E+001; 1.9409E-004; 8.1000E+001; 2.9986E-002; 8.1000E+001; 1.8759E-001; 8.1000E+001; 6.5441E-001; 8.1000E+001; 7.3603E-001; 8.1000E+001; 6.8189E-001; 8.1000E+001; 6.3252E-002;
 8.2000E+001; 1.8984E-004; 8.2000E+001; 2.9263E-002; 8.2000E+001; 1.8036E-001; 8.2000E+001; 6.3872E-001; 8.2000E+001; 7.3831E-001; 8.2000E+001; 6.8426E-001; 8.2000E+001; 6.1088E-002;
 8.3000E+001; 1.8572E-004; 8.3000E+001; 2.8596E-002; 8.3000E+001; 1.7361E-001; 8.3000E+001; 6.2230E-001; 8.3000E+001; 7.4047E-001; 8.3000E+001; 6.8662E-001; 8.3000E+001; 5.8994E-002;
 8.4000E+001; 1.8174E-004; 8.4000E+001; 2.7983E-002; 8.4000E+001; 1.6732E-001; 8.4000E+001; 6.0533E-001; 8.4000E+001; 7.4249E-001; 8.4000E+001; 6.8895E-001; 8.4000E+001; 5.6968E-002;
 8.5000E+001; 1.7787E-004; 8.5000E+001; 2.7421E-002; 8.5000E+001; 1.6145E-001; 8.5000E+001; 5.8798E-001; 8.5000E+001; 7.4436E-001; 8.5000E+001; 6.9127E-001; 8.5000E+001; 5.5009E-002;
 8.6000E+001; 1.7413E-004; 8.6000E+001; 2.6908E-002; 8.6000E+001; 1.5598E-001; 8.6000E+001; 5.7043E-001; 8.6000E+001; 7.4605E-001; 8.6000E+001; 6.9357E-001; 8.6000E+001; 5.3116E-002;
 8.7000E+001; 1.7049E-004; 8.7000E+001; 2.6438E-002; 8.7000E+001; 1.5086E-001; 8.7000E+001; 5.5285E-001; 8.7000E+001; 7.4755E-001; 8.7000E+001; 6.9585E-001; 8.7000E+001; 5.1287E-002;
 8.8000E+001; 1.6694E-004; 8.8000E+001; 2.6009E-002; 8.8000E+001; 1.4607E-001; 8.8000E+001; 5.3538E-001; 8.8000E+001; 7.4883E-001; 8.8000E+001; 6.9811E-001; 8.8000E+001; 4.9520E-002;
 8.9000E+001; 1.6349E-004; 8.9000E+001; 2.5615E-002; 8.9000E+001; 1.4157E-001; 8.9000E+001; 5.1817E-001; 8.9000E+001; 7.4985E-001; 8.9000E+001; 7.0034E-001; 8.9000E+001; 4.7815E-002;
 9.0000E+001; 1.6010E-004; 9.0000E+001; 2.5253E-002; 9.0000E+001; 1.3735E-001; 9.0000E+001; 5.0131E-001; 9.0000E+001; 7.5060E-001; 9.0000E+001; 7.0254E-001; 9.0000E+001; 4.6168E-002;
 9.1000E+001; 1.5679E-004; 9.1000E+001; 2.4912E-002; 9.1000E+001; 1.3340E-001; 9.1000E+001; 4.8492E-001; 9.1000E+001; 7.5102E-001; 9.1000E+001; 7.0472E-001; 9.1000E+001; 4.4580E-002;
 9.2000E+001; 1.5345E-004; 9.2000E+001; 2.4531E-002; 9.2000E+001; 1.2981E-001; 9.2000E+001; 4.6906E-001; 9.2000E+001; 7.5110E-001; 9.2000E+001; 7.0687E-001; 9.2000E+001; 4.3047E-002;
 9.3000E+001; 1.5010E-004; 9.3000E+001; 2.4170E-002; 9.3000E+001; 1.2647E-001; 9.3000E+001; 4.5382E-001; 9.3000E+001; 7.5078E-001; 9.3000E+001; 7.0900E-001; 9.3000E+001; 4.1570E-002;
 9.4000E+001; 1.4681E-004; 9.4000E+001; 2.3840E-002; 9.4000E+001; 1.2336E-001; 9.4000E+001; 4.3924E-001; 9.4000E+001; 7.5003E-001; 9.4000E+001; 7.1109E-001; 9.4000E+001; 4.0145E-002;
 9.5000E+001; 1.4360E-004; 9.5000E+001; 2.3544E-002; 9.5000E+001; 1.2046E-001; 9.5000E+001; 4.2534E-001; 9.5000E+001; 7.4879E-001; 9.5000E+001; 7.1314E-001; 9.5000E+001; 3.8772E-002;
 9.6000E+001; 1.4046E-004; 9.6000E+001; 2.3279E-002; 9.6000E+001; 1.1778E-001; 9.6000E+001; 4.1211E-001; 9.6000E+001; 7.4704E-001; 9.6000E+001; 7.1517E-001; 9.6000E+001; 3.7450E-002;
 9.7000E+001; 1.3740E-004; 9.7000E+001; 2.3045E-002; 9.7000E+001; 1.1529E-001; 9.7000E+001; 3.9955E-001; 9.7000E+001; 7.4473E-001; 9.7000E+001; 7.1716E-001; 9.7000E+001; 3.6176E-002;
 9.8000E+001; 1.3441E-004; 9.8000E+001; 2.2839E-002; 9.8000E+001; 1.1299E-001; 9.8000E+001; 3.8763E-001; 9.8000E+001; 7.4183E-001; 9.8000E+001; 7.1911E-001; 9.8000E+001; 3.4949E-002;
 9.9000E+001; 1.3151E-004; 9.9000E+001; 2.2658E-002; 9.9000E+001; 1.1086E-001; 9.9000E+001; 3.7632E-001; 9.9000E+001; 7.3831E-001; 9.9000E+001; 7.2102E-001; 9.9000E+001; 3.3768E-002;
 1.0000E+002; 1.2870E-004; 1.0000E+002; 2.2500E-002; 1.0000E+002; 1.0889E-001; 1.0000E+002; 3.6559E-001; 1.0000E+002; 7.3415E-001; 1.0000E+002; 7.2289E-001; 1.0000E+002; 3.2631E-002;
 1.0100E+002; 1.2602E-004; 1.0100E+002; 2.2359E-002; 1.0100E+002; 1.0705E-001; 1.0100E+002; 3.5539E-001; 1.0100E+002; 7.2935E-001; 1.0100E+002; 7.2472E-001; 1.0100E+002; 3.1537E-002;
 1.0200E+002; 1.2355E-004; 1.0200E+002; 2.2221E-002; 1.0200E+002; 1.0531E-001; 1.0200E+002; 3.4570E-001; 1.0200E+002; 7.2389E-001; 1.0200E+002; 7.2650E-001; 1.0200E+002; 3.0484E-002;
 1.0300E+002; 1.2150E-004; 1.0300E+002; 2.2045E-002; 1.0300E+002; 1.0358E-001; 1.0300E+002; 3.3645E-001; 1.0300E+002; 7.1778E-001; 1.0300E+002; 7.2824E-001; 1.0300E+002; 2.9472E-002;
 1.0400E+002; 1.1843E-004; 1.0400E+002; 2.2067E-002; 1.0400E+002; 1.0194E-001; 1.0400E+002; 3.2754E-001; 1.0400E+002; 7.1102E-001; 1.0400E+002; 7.2992E-001; 1.0400E+002; 2.8498E-002;
 1.0500E+002; 1.1524E-004; 1.0500E+002; 2.2101E-002; 1.0500E+002; 1.0085E-001; 1.0500E+002; 3.1899E-001; 1.0500E+002; 7.0363E-001; 1.0500E+002; 7.3154E-001; 1.0500E+002; 2.7561E-002;
 1.0600E+002; 1.1202E-004; 1.0600E+002; 2.2138E-002; 1.0600E+002; 1.0009E-001; 1.0600E+002; 3.1098E-001; 1.0600E+002; 6.9563E-001; 1.0600E+002; 7.3311E-001; 1.0600E+002; 2.6661E-002;
 1.0700E+002; 1.0880E-004; 1.0700E+002; 2.2182E-002; 1.0700E+002; 9.9394E-002; 1.0700E+002; 3.0394E-001; 1.0700E+002; 6.8703E-001; 1.0700E+002; 7.3461E-001; 1.0700E+002; 2.5796E-002;
