Time(min)   ;HYD_00mm    ;Time(min)   ;HYD_10mm    ;Time(min)   ;HYD_20mm    ;Time(min)   ;HYD_30mm    ;Time(min)   ;HYD_40mm    ;Time(min)   ;HYD_50mm    ;Time(min)   ;HYD_120mm   ;
 3.3000E+001; 8.9377E-001; 3.3000E+001; 8.8083E-001; 3.3000E+001; 8.5347E-001; 3.3000E+001; 8.3699E-001; 3.3000E+001; 8.2707E-001; 3.3000E+001; 8.2136E-001; 3.3000E+001; 8.9338E-001;
 3.4000E+001; 8.9380E-001; 3.4000E+001; 8.8102E-001; 3.4000E+001; 8.5419E-001; 3.4000E+001; 8.3711E-001; 3.4000E+001; 8.2710E-001; 3.4000E+001; 8.2137E-001; 3.4000E+001; 8.9338E-001;
 3.5000E+001; 8.9383E-001; 3.5000E+001; 8.8117E-001; 3.5000E+001; 8.5502E-001; 3.5000E+001; 8.3723E-001; 3.5000E+001; 8.2713E-001; 3.5000E+001; 8.2138E-001; 3.5000E+001; 8.9338E-001;
 3.6000E+001; 8.9386E-001; 3.6000E+001; 8.8129E-001; 3.6000E+001; 8.5598E-001; 3.6000E+001; 8.3738E-001; 3.6000E+001; 8.2717E-001; 3.6000E+001; 8.2139E-001; 3.6000E+001; 8.9338E-001;
 3.7000E+001; 8.9390E-001; 3.7000E+001; 8.8140E-001; 3.7000E+001; 8.5707E-001; 3.7000E+001; 8.3755E-001; 3.7000E+001; 8.2721E-001; 3.7000E+001; 8.2140E-001; 3.7000E+001; 8.9338E-001;
 3.8000E+001; 8.9394E-001; 3.8000E+001; 8.8150E-001; 3.8000E+001; 8.5830E-001; 3.8000E+001; 8.3773E-001; 3.8000E+001; 8.2725E-001; 3.8000E+001; 8.2141E-001; 3.8000E+001; 8.9338E-001;
 3.9000E+001; 8.9398E-001; 3.9000E+001; 8.8158E-001; 3.9000E+001; 8.5966E-001; 3.9000E+001; 8.3795E-001; 3.9000E+001; 8.2730E-001; 3.9000E+001; 8.2143E-001; 3.9000E+001; 8.9338E-001;
 4.0000E+001; 8.9402E-001; 4.0000E+001; 8.8166E-001; 4.0000E+001; 8.6115E-001; 4.0000E+001; 8.3818E-001; 4.0000E+001; 8.2736E-001; 4.0000E+001; 8.2144E-001; 4.0000E+001; 8.9338E-001;
 4.1000E+001; 8.9406E-001; 4.1000E+001; 8.8173E-001; 4.1000E+001; 8.6275E-001; 4.1000E+001; 8.3845E-001; 4.1000E+001; 8.2742E-001; 4.1000E+001; 8.2146E-001; 4.1000E+001; 8.9338E-001;
 4.2000E+001; 8.9411E-001; 4.2000E+001; 8.8180E-001; 4.2000E+001; 8.6445E-001; 4.2000E+001; 8.3875E-001; 4.2000E+001; 8.2749E-001; 4.2000E+001; 8.2148E-001; 4.2000E+001; 8.9338E-001;
 4.3000E+001; 8.9415E-001; 4.3000E+001; 8.8186E-001; 4.3000E+001; 8.6622E-001; 4.3000E+001; 8.3909E-001; 4.3000E+001; 8.2757E-001; 4.3000E+001; 8.2150E-001; 4.3000E+001; 8.9338E-001;
 4.4000E+001; 8.9420E-001; 4.4000E+001; 8.8192E-001; 4.4000E+001; 8.6802E-001; 4.4000E+001; 8.3947E-001; 4.4000E+001; 8.2765E-001; 4.4000E+001; 8.2153E-001; 4.4000E+001; 8.9338E-001;
 4.5000E+001; 8.9425E-001; 4.5000E+001; 8.8198E-001; 4.5000E+001; 8.6983E-001; 4.5000E+001; 8.3989E-001; 4.5000E+001; 8.2775E-001; 4.5000E+001; 8.2156E-001; 4.5000E+001; 8.9338E-001;
 4.6000E+001; 8.9430E-001; 4.6000E+001; 8.8204E-001; 4.6000E+001; 8.7160E-001; 4.6000E+001; 8.4037E-001; 4.6000E+001; 8.2786E-001; 4.6000E+001; 8.2159E-001; 4.6000E+001; 8.9338E-001;
 4.7000E+001; 8.9435E-001; 4.7000E+001; 8.8210E-001; 4.7000E+001; 8.7331E-001; 4.7000E+001; 8.4090E-001; 4.7000E+001; 8.2797E-001; 4.7000E+001; 8.2162E-001; 4.7000E+001; 8.9338E-001;
 4.8000E+001; 8.9440E-001; 4.8000E+001; 8.8216E-001; 4.8000E+001; 8.7493E-001; 4.8000E+001; 8.4150E-001; 4.8000E+001; 8.2810E-001; 4.8000E+001; 8.2166E-001; 4.8000E+001; 8.9338E-001;
 4.9000E+001; 8.9446E-001; 4.9000E+001; 8.8222E-001; 4.9000E+001; 8.7642E-001; 4.9000E+001; 8.4216E-001; 4.9000E+001; 8.2825E-001; 4.9000E+001; 8.2170E-001; 4.9000E+001; 8.9338E-001;
 5.0000E+001; 8.9451E-001; 5.0000E+001; 8.8228E-001; 5.0000E+001; 8.7778E-001; 5.0000E+001; 8.4290E-001; 5.0000E+001; 8.2840E-001; 5.0000E+001; 8.2174E-001; 5.0000E+001; 8.9338E-001;
 5.1000E+001; 8.9457E-001; 5.1000E+001; 8.8233E-001; 5.1000E+001; 8.7899E-001; 5.1000E+001; 8.4372E-001; 5.1000E+001; 8.2858E-001; 5.1000E+001; 8.2179E-001; 5.1000E+001; 8.9338E-001;
 5.2000E+001; 8.9463E-001; 5.2000E+001; 8.8239E-001; 5.2000E+001; 8.8004E-001; 5.2000E+001; 8.4462E-001; 5.2000E+001; 8.2877E-001; 5.2000E+001; 8.2184E-001; 5.2000E+001; 8.9338E-001;
 5.3000E+001; 8.9469E-001; 5.3000E+001; 8.8245E-001; 5.3000E+001; 8.8096E-001; 5.3000E+001; 8.4561E-001; 5.3000E+001; 8.2898E-001; 5.3000E+001; 8.2190E-001; 5.3000E+001; 8.9338E-001;
 5.4000E+001; 8.9475E-001; 5.4000E+001; 8.8251E-001; 5.4000E+001; 8.8175E-001; 5.4000E+001; 8.4671E-001; 5.4000E+001; 8.2921E-001; 5.4000E+001; 8.2196E-001; 5.4000E+001; 8.9338E-001;
 5.5000E+001; 8.9482E-001; 5.5000E+001; 8.8256E-001; 5.5000E+001; 8.8241E-001; 5.5000E+001; 8.4790E-001; 5.5000E+001; 8.2946E-001; 5.5000E+001; 8.2203E-001; 5.5000E+001; 8.9338E-001;
 5.6000E+001; 8.9488E-001; 5.6000E+001; 8.8262E-001; 5.6000E+001; 8.8298E-001; 5.6000E+001; 8.4919E-001; 5.6000E+001; 8.2973E-001; 5.6000E+001; 8.2211E-001; 5.6000E+001; 8.9338E-001;
 5.7000E+001; 8.9495E-001; 5.7000E+001; 8.8268E-001; 5.7000E+001; 8.8347E-001; 5.7000E+001; 8.5058E-001; 5.7000E+001; 8.3004E-001; 5.7000E+001; 8.2219E-001; 5.7000E+001; 8.9338E-001;
 5.8000E+001; 8.9502E-001; 5.8000E+001; 8.8274E-001; 5.8000E+001; 8.8388E-001; 5.8000E+001; 8.5208E-001; 5.8000E+001; 8.3036E-001; 5.8000E+001; 8.2228E-001; 5.8000E+001; 8.9338E-001;
 5.9000E+001; 8.9509E-001; 5.9000E+001; 8.8280E-001; 5.9000E+001; 8.8424E-001; 5.9000E+001; 8.5369E-001; 5.9000E+001; 8.3072E-001; 5.9000E+001; 8.2238E-001; 5.9000E+001; 8.9338E-001;
 6.0000E+001; 8.9516E-001; 6.0000E+001; 8.8286E-001; 6.0000E+001; 8.8454E-001; 6.0000E+001; 8.5539E-001; 6.0000E+001; 8.3112E-001; 6.0000E+001; 8.2248E-001; 6.0000E+001; 8.9338E-001;
 6.1000E+001; 8.9524E-001; 6.1000E+001; 8.8292E-001; 6.1000E+001; 8.8482E-001; 6.1000E+001; 8.5718E-001; 6.1000E+001; 8.3154E-001; 6.1000E+001; 8.2260E-001; 6.1000E+001; 8.9338E-001;
 6.2000E+001; 8.9531E-001; 6.2000E+001; 8.8298E-001; 6.2000E+001; 8.8505E-001; 6.2000E+001; 8.5907E-001; 6.2000E+001; 8.3201E-001; 6.2000E+001; 8.2272E-001; 6.2000E+001; 8.9338E-001;
 6.3000E+001; 8.9539E-001; 6.3000E+001; 8.8304E-001; 6.3000E+001; 8.8527E-001; 6.3000E+001; 8.6103E-001; 6.3000E+001; 8.3251E-001; 6.3000E+001; 8.2286E-001; 6.3000E+001; 8.9338E-001;
 6.4000E+001; 8.9547E-001; 6.4000E+001; 8.8311E-001; 6.4000E+001; 8.8546E-001; 6.4000E+001; 8.6306E-001; 6.4000E+001; 8.3306E-001; 6.4000E+001; 8.2300E-001; 6.4000E+001; 8.9338E-001;
 6.5000E+001; 8.9555E-001; 6.5000E+001; 8.8317E-001; 6.5000E+001; 8.8564E-001; 6.5000E+001; 8.6514E-001; 6.5000E+001; 8.3366E-001; 6.5000E+001; 8.2316E-001; 6.5000E+001; 8.9338E-001;
 6.6000E+001; 8.9563E-001; 6.6000E+001; 8.8324E-001; 6.6000E+001; 8.8580E-001; 6.6000E+001; 8.6726E-001; 6.6000E+001; 8.3430E-001; 6.6000E+001; 8.2333E-001; 6.6000E+001; 8.9338E-001;
 6.7000E+001; 8.9572E-001; 6.7000E+001; 8.8330E-001; 6.7000E+001; 8.8596E-001; 6.7000E+001; 8.6940E-001; 6.7000E+001; 8.3500E-001; 6.7000E+001; 8.2351E-001; 6.7000E+001; 8.9338E-001;
 6.8000E+001; 8.9580E-001; 6.8000E+001; 8.8337E-001; 6.8000E+001; 8.8610E-001; 6.8000E+001; 8.7154E-001; 6.8000E+001; 8.3576E-001; 6.8000E+001; 8.2371E-001; 6.8000E+001; 8.9338E-001;
 6.9000E+001; 8.9589E-001; 6.9000E+001; 8.8344E-001; 6.9000E+001; 8.8624E-001; 6.9000E+001; 8.7366E-001; 6.9000E+001; 8.3658E-001; 6.9000E+001; 8.2392E-001; 6.9000E+001; 8.9338E-001;
 7.0000E+001; 8.9598E-001; 7.0000E+001; 8.8351E-001; 7.0000E+001; 8.8636E-001; 7.0000E+001; 8.7575E-001; 7.0000E+001; 8.3745E-001; 7.0000E+001; 8.2415E-001; 7.0000E+001; 8.9338E-001;
 7.1000E+001; 8.9607E-001; 7.1000E+001; 8.8358E-001; 7.1000E+001; 8.8649E-001; 7.1000E+001; 8.7777E-001; 7.1000E+001; 8.3840E-001; 7.1000E+001; 8.2440E-001; 7.1000E+001; 8.9338E-001;
 7.2000E+001; 8.9616E-001; 7.2000E+001; 8.8365E-001; 7.2000E+001; 8.8660E-001; 7.2000E+001; 8.7972E-001; 7.2000E+001; 8.3941E-001; 7.2000E+001; 8.2467E-001; 7.2000E+001; 8.9338E-001;
 7.3000E+001; 8.9625E-001; 7.3000E+001; 8.8372E-001; 7.3000E+001; 8.8672E-001; 7.3000E+001; 8.8157E-001; 7.3000E+001; 8.4050E-001; 7.3000E+001; 8.2495E-001; 7.3000E+001; 8.9338E-001;
 7.4000E+001; 8.9634E-001; 7.4000E+001; 8.8379E-001; 7.4000E+001; 8.8683E-001; 7.4000E+001; 8.8332E-001; 7.4000E+001; 8.4165E-001; 7.4000E+001; 8.2526E-001; 7.4000E+001; 8.9338E-001;
 7.5000E+001; 8.9644E-001; 7.5000E+001; 8.8387E-001; 7.5000E+001; 8.8693E-001; 7.5000E+001; 8.8495E-001; 7.5000E+001; 8.4288E-001; 7.5000E+001; 8.2559E-001; 7.5000E+001; 8.9338E-001;
 7.6000E+001; 8.9654E-001; 7.6000E+001; 8.8395E-001; 7.6000E+001; 8.8704E-001; 7.6000E+001; 8.8645E-001; 7.6000E+001; 8.4419E-001; 7.6000E+001; 8.2595E-001; 7.6000E+001; 8.9338E-001;
 7.7000E+001; 8.9664E-001; 7.7000E+001; 8.8402E-001; 7.7000E+001; 8.8714E-001; 7.7000E+001; 8.8782E-001; 7.7000E+001; 8.4557E-001; 7.7000E+001; 8.2633E-001; 7.7000E+001; 8.9338E-001;
 7.8000E+001; 8.9674E-001; 7.8000E+001; 8.8410E-001; 7.8000E+001; 8.8724E-001; 7.8000E+001; 8.8906E-001; 7.8000E+001; 8.4704E-001; 7.8000E+001; 8.2674E-001; 7.8000E+001; 8.9338E-001;
 7.9000E+001; 8.9684E-001; 7.9000E+001; 8.8418E-001; 7.9000E+001; 8.8734E-001; 7.9000E+001; 8.9018E-001; 7.9000E+001; 8.4857E-001; 7.9000E+001; 8.2717E-001; 7.9000E+001; 8.9338E-001;
 8.0000E+001; 8.9695E-001; 8.0000E+001; 8.8426E-001; 8.0000E+001; 8.8744E-001; 8.0000E+001; 8.9119E-001; 8.0000E+001; 8.5019E-001; 8.0000E+001; 8.2764E-001; 8.0000E+001; 8.9338E-001;
 8.1000E+001; 8.9705E-001; 8.1000E+001; 8.8435E-001; 8.1000E+001; 8.8753E-001; 8.1000E+001; 8.9208E-001; 8.1000E+001; 8.5188E-001; 8.1000E+001; 8.2814E-001; 8.1000E+001; 8.9338E-001;
 8.2000E+001; 8.9716E-001; 8.2000E+001; 8.8443E-001; 8.2000E+001; 8.8763E-001; 8.2000E+001; 8.9288E-001; 8.2000E+001; 8.5365E-001; 8.2000E+001; 8.2868E-001; 8.2000E+001; 8.9338E-001;
 8.3000E+001; 8.9727E-001; 8.3000E+001; 8.8451E-001; 8.3000E+001; 8.8772E-001; 8.3000E+001; 8.9359E-001; 8.3000E+001; 8.5548E-001; 8.3000E+001; 8.2925E-001; 8.3000E+001; 8.9338E-001;
 8.4000E+001; 8.9738E-001; 8.4000E+001; 8.8460E-001; 8.4000E+001; 8.8781E-001; 8.4000E+001; 8.9422E-001; 8.4000E+001; 8.5739E-001; 8.4000E+001; 8.2986E-001; 8.4000E+001; 8.9338E-001;
 8.5000E+001; 8.9749E-001; 8.5000E+001; 8.8469E-001; 8.5000E+001; 8.8791E-001; 8.5000E+001; 8.9478E-001; 8.5000E+001; 8.5936E-001; 8.5000E+001; 8.3051E-001; 8.5000E+001; 8.9338E-001;
 8.6000E+001; 8.9760E-001; 8.6000E+001; 8.8478E-001; 8.6000E+001; 8.8800E-001; 8.6000E+001; 8.9529E-001; 8.6000E+001; 8.6138E-001; 8.6000E+001; 8.3120E-001; 8.6000E+001; 8.9338E-001;
 8.7000E+001; 8.9772E-001; 8.7000E+001; 8.8487E-001; 8.7000E+001; 8.8809E-001; 8.7000E+001; 8.9574E-001; 8.7000E+001; 8.6346E-001; 8.7000E+001; 8.3194E-001; 8.7000E+001; 8.9338E-001;
 8.8000E+001; 8.9783E-001; 8.8000E+001; 8.8496E-001; 8.8000E+001; 8.8818E-001; 8.8000E+001; 8.9615E-001; 8.8000E+001; 8.6559E-001; 8.8000E+001; 8.3272E-001; 8.8000E+001; 8.9338E-001;
 8.9000E+001; 8.9795E-001; 8.9000E+001; 8.8506E-001; 8.9000E+001; 8.8828E-001; 8.9000E+001; 8.9653E-001; 8.9000E+001; 8.6775E-001; 8.9000E+001; 8.3355E-001; 8.9000E+001; 8.9338E-001;
 9.0000E+001; 8.9807E-001; 9.0000E+001; 8.8515E-001; 9.0000E+001; 8.8837E-001; 9.0000E+001; 8.9687E-001; 9.0000E+001; 8.6994E-001; 9.0000E+001; 8.3443E-001; 9.0000E+001; 8.9338E-001;
 9.1000E+001; 8.9819E-001; 9.1000E+001; 8.8525E-001; 9.1000E+001; 8.8846E-001; 9.1000E+001; 8.9719E-001; 9.1000E+001; 8.7216E-001; 9.1000E+001; 8.3537E-001; 9.1000E+001; 8.9338E-001;
 9.2000E+001; 8.9832E-001; 9.2000E+001; 8.8535E-001; 9.2000E+001; 8.8856E-001; 9.2000E+001; 8.9748E-001; 9.2000E+001; 8.7438E-001; 9.2000E+001; 8.3635E-001; 9.2000E+001; 8.9338E-001;
 9.3000E+001; 8.9844E-001; 9.3000E+001; 8.8545E-001; 9.3000E+001; 8.8865E-001; 9.3000E+001; 8.9775E-001; 9.3000E+001; 8.7661E-001; 9.3000E+001; 8.3739E-001; 9.3000E+001; 8.9338E-001;
 9.4000E+001; 8.9857E-001; 9.4000E+001; 8.8555E-001; 9.4000E+001; 8.8874E-001; 9.4000E+001; 8.9801E-001; 9.4000E+001; 8.7883E-001; 9.4000E+001; 8.3849E-001; 9.4000E+001; 8.9338E-001;
 9.5000E+001; 8.9869E-001; 9.5000E+001; 8.8566E-001; 9.5000E+001; 8.8884E-001; 9.5000E+001; 8.9825E-001; 9.5000E+001; 8.8102E-001; 9.5000E+001; 8.3964E-001; 9.5000E+001; 8.9338E-001;
 9.6000E+001; 8.9882E-001; 9.6000E+001; 8.8576E-001; 9.6000E+001; 8.8893E-001; 9.6000E+001; 8.9848E-001; 9.6000E+001; 8.8318E-001; 9.6000E+001; 8.4085E-001; 9.6000E+001; 8.9338E-001;
 9.7000E+001; 8.9895E-001; 9.7000E+001; 8.8587E-001; 9.7000E+001; 8.8903E-001; 9.7000E+001; 8.9870E-001; 9.7000E+001; 8.8530E-001; 9.7000E+001; 8.4213E-001; 9.7000E+001; 8.9338E-001;
 9.8000E+001; 8.9908E-001; 9.8000E+001; 8.8598E-001; 9.8000E+001; 8.8913E-001; 9.8000E+001; 8.9891E-001; 9.8000E+001; 8.8736E-001; 9.8000E+001; 8.4346E-001; 9.8000E+001; 8.9338E-001;
 9.9000E+001; 8.9922E-001; 9.9000E+001; 8.8609E-001; 9.9000E+001; 8.8923E-001; 9.9000E+001; 8.9911E-001; 9.9000E+001; 8.8935E-001; 9.9000E+001; 8.4485E-001; 9.9000E+001; 8.9338E-001;
 1.0000E+002; 8.9935E-001; 1.0000E+002; 8.8620E-001; 1.0000E+002; 8.8933E-001; 1.0000E+002; 8.9930E-001; 1.0000E+002; 8.9128E-001; 1.0000E+002; 8.4631E-001; 1.0000E+002; 8.9338E-001;
 1.0100E+002; 8.9949E-001; 1.0100E+002; 8.8632E-001; 1.0100E+002; 8.8943E-001; 1.0100E+002; 8.9949E-001; 1.0100E+002; 8.9312E-001; 1.0100E+002; 8.4782E-001; 1.0100E+002; 8.9338E-001;
 1.0200E+002; 8.9963E-001; 1.0200E+002; 8.8643E-001; 1.0200E+002; 8.8953E-001; 1.0200E+002; 8.9967E-001; 1.0200E+002; 8.9487E-001; 1.0200E+002; 8.4939E-001; 1.0200E+002; 8.9338E-001;
 1.0300E+002; 8.9977E-001; 1.0300E+002; 8.8655E-001; 1.0300E+002; 8.8963E-001; 1.0300E+002; 8.9985E-001; 1.0300E+002; 8.9653E-001; 1.0300E+002; 8.5103E-001; 1.0300E+002; 8.9338E-001;
 1.0400E+002; 8.9991E-001; 1.0400E+002; 8.8667E-001; 1.0400E+002; 8.8974E-001; 1.0400E+002; 9.0002E-001; 1.0400E+002; 8.9810E-001; 1.0400E+002; 8.5272E-001; 1.0400E+002; 8.9339E-001;
 1.0500E+002; 9.0005E-001; 1.0500E+002; 8.8679E-001; 1.0500E+002; 8.8984E-001; 1.0500E+002; 9.0019E-001; 1.0500E+002; 8.9957E-001; 1.0500E+002; 8.5447E-001; 1.0500E+002; 8.9339E-001;
 1.0600E+002; 9.0019E-001; 1.0600E+002; 8.8692E-001; 1.0600E+002; 8.8995E-001; 1.0600E+002; 9.0036E-001; 1.0600E+002; 9.0094E-001; 1.0600E+002; 8.5628E-001; 1.0600E+002; 8.9339E-001;
 1.0700E+002; 9.0034E-001; 1.0700E+002; 8.8705E-001; 1.0700E+002; 8.9006E-001; 1.0700E+002; 9.0052E-001; 1.0700E+002; 9.0222E-001; 1.0700E+002; 8.5814E-001; 1.0700E+002; 8.9339E-001;
