Time(min)   ;HR_00mm     ;Time(min)   ;HR_10mm     ;Time(min)   ;HR_20mm     ;Time(min)   ;HR_30mm     ;Time(min)   ;HR_40mm     ;Time(min)   ;HR_50mm     ;Time(min)   ;HR_120mm    ;
 1.5000E+001; 6.0851E-003; 1.5000E+001; 6.6810E-001; 1.5000E+001; 5.7278E-001; 1.5000E+001; 5.1950E-001; 1.5000E+001; 4.8451E-001; 1.5000E+001; 4.6282E-001; 1.5000E+001; 2.6056E-001;
 1.6000E+001; 5.0729E-003; 1.6000E+001; 6.7960E-001; 1.6000E+001; 5.7909E-001; 1.6000E+001; 5.2471E-001; 1.6000E+001; 4.8850E-001; 1.6000E+001; 4.6571E-001; 1.6000E+001; 2.5875E-001;
 1.7000E+001; 4.2490E-003; 1.7000E+001; 6.9069E-001; 1.7000E+001; 5.8516E-001; 1.7000E+001; 5.2982E-001; 1.7000E+001; 4.9249E-001; 1.7000E+001; 4.6861E-001; 1.7000E+001; 2.5716E-001;
 1.8000E+001; 3.5766E-003; 1.8000E+001; 7.0145E-001; 1.8000E+001; 5.9102E-001; 1.8000E+001; 5.3486E-001; 1.8000E+001; 4.9647E-001; 1.8000E+001; 4.7154E-001; 1.8000E+001; 2.5575E-001;
 1.9000E+001; 3.0265E-003; 1.9000E+001; 7.1194E-001; 1.9000E+001; 5.9670E-001; 1.9000E+001; 5.3980E-001; 1.9000E+001; 5.0045E-001; 1.9000E+001; 4.7451E-001; 1.9000E+001; 2.5444E-001;
 2.0000E+001; 2.5762E-003; 2.0000E+001; 7.2220E-001; 2.0000E+001; 6.0221E-001; 2.0000E+001; 5.4466E-001; 2.0000E+001; 5.0441E-001; 2.0000E+001; 4.7749E-001; 2.0000E+001; 2.5320E-001;
 2.1000E+001; 2.2082E-003; 2.1000E+001; 7.3231E-001; 2.1000E+001; 6.0760E-001; 2.1000E+001; 5.4944E-001; 2.1000E+001; 5.0836E-001; 2.1000E+001; 4.8051E-001; 2.1000E+001; 2.5199E-001;
 2.2000E+001; 1.9092E-003; 2.2000E+001; 7.4234E-001; 2.2000E+001; 6.1292E-001; 2.2000E+001; 5.5413E-001; 2.2000E+001; 5.1228E-001; 2.2000E+001; 4.8354E-001; 2.2000E+001; 2.5076E-001;
 2.3000E+001; 1.6694E-003; 2.3000E+001; 7.5237E-001; 2.3000E+001; 6.1825E-001; 2.3000E+001; 5.5873E-001; 2.3000E+001; 5.1617E-001; 2.3000E+001; 4.8659E-001; 2.3000E+001; 2.4949E-001;
 2.4000E+001; 1.4810E-003; 2.4000E+001; 7.6241E-001; 2.4000E+001; 6.2363E-001; 2.4000E+001; 5.6326E-001; 2.4000E+001; 5.2003E-001; 2.4000E+001; 4.8965E-001; 2.4000E+001; 2.4814E-001;
 2.5000E+001; 1.3360E-003; 2.5000E+001; 7.7231E-001; 2.5000E+001; 6.2908E-001; 2.5000E+001; 5.6770E-001; 2.5000E+001; 5.2386E-001; 2.5000E+001; 4.9272E-001; 2.5000E+001; 2.4671E-001;
 2.6000E+001; 1.2250E-003; 2.6000E+001; 7.8159E-001; 2.6000E+001; 6.3456E-001; 2.6000E+001; 5.7206E-001; 2.6000E+001; 5.2764E-001; 2.6000E+001; 4.9579E-001; 2.6000E+001; 2.4515E-001;
 2.7000E+001; 1.1376E-003; 2.7000E+001; 7.8955E-001; 2.7000E+001; 6.3998E-001; 2.7000E+001; 5.7635E-001; 2.7000E+001; 5.3138E-001; 2.7000E+001; 4.9886E-001; 2.7000E+001; 2.4346E-001;
 2.8000E+001; 1.0652E-003; 2.8000E+001; 7.9543E-001; 2.8000E+001; 6.4519E-001; 2.8000E+001; 5.8061E-001; 2.8000E+001; 5.3509E-001; 2.8000E+001; 5.0192E-001; 2.8000E+001; 2.4163E-001;
 2.9000E+001; 1.0031E-003; 2.9000E+001; 7.9879E-001; 2.9000E+001; 6.5014E-001; 2.9000E+001; 5.8488E-001; 2.9000E+001; 5.3876E-001; 2.9000E+001; 5.0498E-001; 2.9000E+001; 2.3963E-001;
 3.0000E+001; 9.4862E-004; 3.0000E+001; 7.9955E-001; 3.0000E+001; 6.5484E-001; 3.0000E+001; 5.8917E-001; 3.0000E+001; 5.4241E-001; 3.0000E+001; 5.0803E-001; 3.0000E+001; 2.3746E-001;
 3.1000E+001; 9.0004E-004; 3.1000E+001; 7.9785E-001; 3.1000E+001; 6.5932E-001; 3.1000E+001; 5.9350E-001; 3.1000E+001; 5.4603E-001; 3.1000E+001; 5.1107E-001; 3.1000E+001; 2.3512E-001;
 3.2000E+001; 8.5587E-004; 3.2000E+001; 7.9388E-001; 3.2000E+001; 6.6364E-001; 3.2000E+001; 5.9786E-001; 3.2000E+001; 5.4963E-001; 3.2000E+001; 5.1410E-001; 3.2000E+001; 2.3260E-001;
 3.3000E+001; 8.1498E-004; 3.3000E+001; 7.8775E-001; 3.3000E+001; 6.6784E-001; 3.3000E+001; 6.0223E-001; 3.3000E+001; 5.5321E-001; 3.3000E+001; 5.1712E-001; 3.3000E+001; 2.2990E-001;
 3.4000E+001; 7.7658E-004; 3.4000E+001; 7.7941E-001; 3.4000E+001; 6.7196E-001; 3.4000E+001; 6.0660E-001; 3.4000E+001; 5.5678E-001; 3.4000E+001; 5.2012E-001; 3.4000E+001; 2.2702E-001;
 3.5000E+001; 7.4025E-004; 3.5000E+001; 7.6863E-001; 3.5000E+001; 6.7600E-001; 3.5000E+001; 6.1095E-001; 3.5000E+001; 5.6032E-001; 3.5000E+001; 5.2311E-001; 3.5000E+001; 2.2397E-001;
 3.6000E+001; 7.0574E-004; 3.6000E+001; 7.5503E-001; 3.6000E+001; 6.7996E-001; 3.6000E+001; 6.1527E-001; 3.6000E+001; 5.6384E-001; 3.6000E+001; 5.2609E-001; 3.6000E+001; 2.2076E-001;
 3.7000E+001; 6.7303E-004; 3.7000E+001; 7.3809E-001; 3.7000E+001; 6.8385E-001; 3.7000E+001; 6.1954E-001; 3.7000E+001; 5.6734E-001; 3.7000E+001; 5.2906E-001; 3.7000E+001; 2.1738E-001;
 3.8000E+001; 6.4213E-004; 3.8000E+001; 7.1723E-001; 3.8000E+001; 6.8766E-001; 3.8000E+001; 6.2376E-001; 3.8000E+001; 5.7081E-001; 3.8000E+001; 5.3201E-001; 3.8000E+001; 2.1387E-001;
 3.9000E+001; 6.1311E-004; 3.9000E+001; 6.9198E-001; 3.9000E+001; 6.9144E-001; 3.9000E+001; 6.2793E-001; 3.9000E+001; 5.7425E-001; 3.9000E+001; 5.3495E-001; 3.9000E+001; 2.1022E-001;
 4.0000E+001; 5.8593E-004; 4.0000E+001; 6.6220E-001; 4.0000E+001; 6.9523E-001; 4.0000E+001; 6.3203E-001; 4.0000E+001; 5.7767E-001; 4.0000E+001; 5.3788E-001; 4.0000E+001; 2.0644E-001;
 4.1000E+001; 5.6047E-004; 4.1000E+001; 6.2837E-001; 4.1000E+001; 6.9910E-001; 4.1000E+001; 6.3606E-001; 4.1000E+001; 5.8108E-001; 4.1000E+001; 5.4080E-001; 4.1000E+001; 2.0256E-001;
 4.2000E+001; 5.3648E-004; 4.2000E+001; 5.9165E-001; 4.2000E+001; 7.0315E-001; 4.2000E+001; 6.4003E-001; 4.2000E+001; 5.8448E-001; 4.2000E+001; 5.4371E-001; 4.2000E+001; 1.9858E-001;
 4.3000E+001; 5.1373E-004; 4.3000E+001; 5.5360E-001; 4.3000E+001; 7.0743E-001; 4.3000E+001; 6.4394E-001; 4.3000E+001; 5.8786E-001; 4.3000E+001; 5.4660E-001; 4.3000E+001; 1.9452E-001;
 4.4000E+001; 4.9213E-004; 4.4000E+001; 5.1577E-001; 4.4000E+001; 7.1197E-001; 4.4000E+001; 6.4778E-001; 4.4000E+001; 5.9123E-001; 4.4000E+001; 5.4949E-001; 4.4000E+001; 1.9039E-001;
 4.5000E+001; 4.7172E-004; 4.5000E+001; 4.7930E-001; 4.5000E+001; 7.1674E-001; 4.5000E+001; 6.5154E-001; 4.5000E+001; 5.9458E-001; 4.5000E+001; 5.5236E-001; 4.5000E+001; 1.8621E-001;
 4.6000E+001; 4.5257E-004; 4.6000E+001; 4.4488E-001; 4.6000E+001; 7.2168E-001; 4.6000E+001; 6.5522E-001; 4.6000E+001; 5.9791E-001; 4.6000E+001; 5.5521E-001; 4.6000E+001; 1.8199E-001;
 4.7000E+001; 4.3470E-004; 4.7000E+001; 4.1279E-001; 4.7000E+001; 7.2670E-001; 4.7000E+001; 6.5881E-001; 4.7000E+001; 6.0122E-001; 4.7000E+001; 5.5805E-001; 4.7000E+001; 1.7774E-001;
 4.8000E+001; 4.1804E-004; 4.8000E+001; 3.8309E-001; 4.8000E+001; 7.3172E-001; 4.8000E+001; 6.6230E-001; 4.8000E+001; 6.0451E-001; 4.8000E+001; 5.6086E-001; 4.8000E+001; 1.7349E-001;
 4.9000E+001; 4.0251E-004; 4.9000E+001; 3.5573E-001; 4.9000E+001; 7.3662E-001; 4.9000E+001; 6.6568E-001; 4.9000E+001; 6.0778E-001; 4.9000E+001; 5.6365E-001; 4.9000E+001; 1.6922E-001;
 5.0000E+001; 3.8799E-004; 5.0000E+001; 3.3061E-001; 5.0000E+001; 7.4129E-001; 5.0000E+001; 6.6894E-001; 5.0000E+001; 6.1103E-001; 5.0000E+001; 5.6642E-001; 5.0000E+001; 1.6497E-001;
 5.1000E+001; 3.7437E-004; 5.1000E+001; 3.0758E-001; 5.1000E+001; 7.4556E-001; 5.1000E+001; 6.7208E-001; 5.1000E+001; 6.1425E-001; 5.1000E+001; 5.6917E-001; 5.1000E+001; 1.6073E-001;
 5.2000E+001; 3.6158E-004; 5.2000E+001; 2.8646E-001; 5.2000E+001; 7.4925E-001; 5.2000E+001; 6.7509E-001; 5.2000E+001; 6.1744E-001; 5.2000E+001; 5.7189E-001; 5.2000E+001; 1.5653E-001;
 5.3000E+001; 3.4952E-004; 5.3000E+001; 2.6704E-001; 5.3000E+001; 7.5214E-001; 5.3000E+001; 6.7797E-001; 5.3000E+001; 6.2060E-001; 5.3000E+001; 5.7460E-001; 5.3000E+001; 1.5236E-001;
 5.4000E+001; 3.3810E-004; 5.4000E+001; 2.4913E-001; 5.4000E+001; 7.5399E-001; 5.4000E+001; 6.8070E-001; 5.4000E+001; 6.2371E-001; 5.4000E+001; 5.7729E-001; 5.4000E+001; 1.4823E-001;
 5.5000E+001; 3.2723E-004; 5.5000E+001; 2.3251E-001; 5.5000E+001; 7.5455E-001; 5.5000E+001; 6.8329E-001; 5.5000E+001; 6.2678E-001; 5.5000E+001; 5.7998E-001; 5.5000E+001; 1.4416E-001;
 5.6000E+001; 3.1682E-004; 5.6000E+001; 2.1705E-001; 5.6000E+001; 7.5359E-001; 5.6000E+001; 6.8574E-001; 5.6000E+001; 6.2981E-001; 5.6000E+001; 5.8266E-001; 5.6000E+001; 1.4014E-001;
 5.7000E+001; 3.0683E-004; 5.7000E+001; 2.0266E-001; 5.7000E+001; 7.5095E-001; 5.7000E+001; 6.8808E-001; 5.7000E+001; 6.3279E-001; 5.7000E+001; 5.8534E-001; 5.7000E+001; 1.3619E-001;
 5.8000E+001; 2.9722E-004; 5.8000E+001; 1.8932E-001; 5.8000E+001; 7.4646E-001; 5.8000E+001; 6.9030E-001; 5.8000E+001; 6.3572E-001; 5.8000E+001; 5.8800E-001; 5.8000E+001; 1.3231E-001;
 5.9000E+001; 2.8800E-004; 5.9000E+001; 1.7700E-001; 5.9000E+001; 7.4002E-001; 5.9000E+001; 6.9244E-001; 5.9000E+001; 6.3861E-001; 5.9000E+001; 5.9065E-001; 5.9000E+001; 1.2850E-001;
 6.0000E+001; 2.7918E-004; 6.0000E+001; 1.6567E-001; 6.0000E+001; 7.3156E-001; 6.0000E+001; 6.9451E-001; 6.0000E+001; 6.4146E-001; 6.0000E+001; 5.9330E-001; 6.0000E+001; 1.2477E-001;
 6.1000E+001; 2.7077E-004; 6.1000E+001; 1.5530E-001; 6.1000E+001; 7.2100E-001; 6.1000E+001; 6.9654E-001; 6.1000E+001; 6.4427E-001; 6.1000E+001; 5.9594E-001; 6.1000E+001; 1.2111E-001;
 6.2000E+001; 2.6278E-004; 6.2000E+001; 1.4584E-001; 6.2000E+001; 7.0832E-001; 6.2000E+001; 6.9854E-001; 6.2000E+001; 6.4703E-001; 6.2000E+001; 5.9857E-001; 6.2000E+001; 1.1754E-001;
 6.3000E+001; 2.5518E-004; 6.3000E+001; 1.3720E-001; 6.3000E+001; 6.9354E-001; 6.3000E+001; 7.0054E-001; 6.3000E+001; 6.4975E-001; 6.3000E+001; 6.0119E-001; 6.3000E+001; 1.1406E-001;
 6.4000E+001; 2.4797E-004; 6.4000E+001; 1.2931E-001; 6.4000E+001; 6.7674E-001; 6.4000E+001; 7.0254E-001; 6.4000E+001; 6.5242E-001; 6.4000E+001; 6.0380E-001; 6.4000E+001; 1.1065E-001;
 6.5000E+001; 2.4112E-004; 6.5000E+001; 1.2209E-001; 6.5000E+001; 6.5809E-001; 6.5000E+001; 7.0458E-001; 6.5000E+001; 6.5503E-001; 6.5000E+001; 6.0640E-001; 6.5000E+001; 1.0734E-001;
 6.6000E+001; 2.3460E-004; 6.6000E+001; 1.1546E-001; 6.6000E+001; 6.3785E-001; 6.6000E+001; 7.0666E-001; 6.6000E+001; 6.5759E-001; 6.6000E+001; 6.0899E-001; 6.6000E+001; 1.0410E-001;
 6.7000E+001; 2.2836E-004; 6.7000E+001; 1.0934E-001; 6.7000E+001; 6.1638E-001; 6.7000E+001; 7.0878E-001; 6.7000E+001; 6.6008E-001; 6.7000E+001; 6.1156E-001; 6.7000E+001; 1.0095E-001;
 6.8000E+001; 2.2239E-004; 6.8000E+001; 1.0367E-001; 6.8000E+001; 5.9405E-001; 6.8000E+001; 7.1095E-001; 6.8000E+001; 6.6251E-001; 6.8000E+001; 6.1411E-001; 6.8000E+001; 9.7891E-002;
 6.9000E+001; 2.1664E-004; 6.9000E+001; 9.8371E-002; 6.9000E+001; 5.7129E-001; 6.9000E+001; 7.1314E-001; 6.9000E+001; 6.6487E-001; 6.9000E+001; 6.1663E-001; 6.9000E+001; 9.4911E-002;
 7.0000E+001; 2.1109E-004; 7.0000E+001; 9.3416E-002; 7.0000E+001; 5.4846E-001; 7.0000E+001; 7.1532E-001; 7.0000E+001; 6.6715E-001; 7.0000E+001; 6.1912E-001; 7.0000E+001; 9.2012E-002;
 7.1000E+001; 2.0572E-004; 7.1000E+001; 8.8774E-002; 7.1000E+001; 5.2589E-001; 7.1000E+001; 7.1745E-001; 7.1000E+001; 6.6934E-001; 7.1000E+001; 6.2158E-001; 7.1000E+001; 8.9194E-002;
 7.2000E+001; 2.0052E-004; 7.2000E+001; 8.4425E-002; 7.2000E+001; 5.0384E-001; 7.2000E+001; 7.1948E-001; 7.2000E+001; 6.7146E-001; 7.2000E+001; 6.2401E-001; 7.2000E+001; 8.6454E-002;
 7.3000E+001; 1.9537E-004; 7.3000E+001; 8.0359E-002; 7.3000E+001; 4.8249E-001; 7.3000E+001; 7.2136E-001; 7.3000E+001; 6.7348E-001; 7.3000E+001; 6.2641E-001; 7.3000E+001; 8.3792E-002;
 7.4000E+001; 1.9035E-004; 7.4000E+001; 7.6601E-002; 7.4000E+001; 4.6196E-001; 7.4000E+001; 7.2300E-001; 7.4000E+001; 6.7542E-001; 7.4000E+001; 6.2877E-001; 7.4000E+001; 8.1205E-002;
 7.5000E+001; 1.8552E-004; 7.5000E+001; 7.3133E-002; 7.5000E+001; 4.4233E-001; 7.5000E+001; 7.2434E-001; 7.5000E+001; 6.7726E-001; 7.5000E+001; 6.3110E-001; 7.5000E+001; 7.8692E-002;
 7.6000E+001; 1.8088E-004; 7.6000E+001; 6.9931E-002; 7.6000E+001; 4.2364E-001; 7.6000E+001; 7.2528E-001; 7.6000E+001; 6.7902E-001; 7.6000E+001; 6.3340E-001; 7.6000E+001; 7.6251E-002;
 7.7000E+001; 1.7641E-004; 7.7000E+001; 6.6973E-002; 7.7000E+001; 4.0588E-001; 7.7000E+001; 7.2574E-001; 7.7000E+001; 6.8068E-001; 7.7000E+001; 6.3567E-001; 7.7000E+001; 7.3880E-002;
 7.8000E+001; 1.7210E-004; 7.8000E+001; 6.4238E-002; 7.8000E+001; 3.8903E-001; 7.8000E+001; 7.2563E-001; 7.8000E+001; 6.8226E-001; 7.8000E+001; 6.3790E-001; 7.8000E+001; 7.1578E-002;
 7.9000E+001; 1.6795E-004; 7.9000E+001; 6.1705E-002; 7.9000E+001; 3.7304E-001; 7.9000E+001; 7.2486E-001; 7.9000E+001; 6.8376E-001; 7.9000E+001; 6.4010E-001; 7.9000E+001; 6.9342E-002;
 8.0000E+001; 1.6393E-004; 8.0000E+001; 5.9355E-002; 8.0000E+001; 3.5787E-001; 8.0000E+001; 7.2335E-001; 8.0000E+001; 6.8518E-001; 8.0000E+001; 6.4226E-001; 8.0000E+001; 6.7170E-002;
 8.1000E+001; 1.6005E-004; 8.1000E+001; 5.7166E-002; 8.1000E+001; 3.4348E-001; 8.1000E+001; 7.2103E-001; 8.1000E+001; 6.8653E-001; 8.1000E+001; 6.4439E-001; 8.1000E+001; 6.5062E-002;
 8.2000E+001; 1.5628E-004; 8.2000E+001; 5.5121E-002; 8.2000E+001; 3.2981E-001; 8.2000E+001; 7.1782E-001; 8.2000E+001; 6.8781E-001; 8.2000E+001; 6.4647E-001; 8.2000E+001; 6.3015E-002;
 8.3000E+001; 1.5262E-004; 8.3000E+001; 5.3203E-002; 8.3000E+001; 3.1685E-001; 8.3000E+001; 7.1370E-001; 8.3000E+001; 6.8903E-001; 8.3000E+001; 6.4851E-001; 8.3000E+001; 6.1028E-002;
 8.4000E+001; 1.4906E-004; 8.4000E+001; 5.1401E-002; 8.4000E+001; 3.0456E-001; 8.4000E+001; 7.0861E-001; 8.4000E+001; 6.9021E-001; 8.4000E+001; 6.5050E-001; 8.4000E+001; 5.9099E-002;
 8.5000E+001; 1.4558E-004; 8.5000E+001; 4.9704E-002; 8.5000E+001; 2.9293E-001; 8.5000E+001; 7.0257E-001; 8.5000E+001; 6.9134E-001; 8.5000E+001; 6.5245E-001; 8.5000E+001; 5.7227E-002;
 8.6000E+001; 1.4219E-004; 8.6000E+001; 4.8104E-002; 8.6000E+001; 2.8195E-001; 8.6000E+001; 6.9555E-001; 8.6000E+001; 6.9244E-001; 8.6000E+001; 6.5435E-001; 8.6000E+001; 5.5411E-002;
 8.7000E+001; 1.3887E-004; 8.7000E+001; 4.6597E-002; 8.7000E+001; 2.7158E-001; 8.7000E+001; 6.8759E-001; 8.7000E+001; 6.9351E-001; 8.7000E+001; 6.5620E-001; 8.7000E+001; 5.3649E-002;
 8.8000E+001; 1.3563E-004; 8.8000E+001; 4.5179E-002; 8.8000E+001; 2.6182E-001; 8.8000E+001; 6.7872E-001; 8.8000E+001; 6.9456E-001; 8.8000E+001; 6.5800E-001; 8.8000E+001; 5.1939E-002;
 8.9000E+001; 1.3245E-004; 8.9000E+001; 4.3846E-002; 8.9000E+001; 2.5265E-001; 8.9000E+001; 6.6900E-001; 8.9000E+001; 6.9558E-001; 8.9000E+001; 6.5974E-001; 8.9000E+001; 5.0281E-002;
 9.0000E+001; 1.2935E-004; 9.0000E+001; 4.2594E-002; 9.0000E+001; 2.4403E-001; 9.0000E+001; 6.5851E-001; 9.0000E+001; 6.9658E-001; 9.0000E+001; 6.6143E-001; 9.0000E+001; 4.8673E-002;
 9.1000E+001; 1.2631E-004; 9.1000E+001; 4.1420E-002; 9.1000E+001; 2.3593E-001; 9.1000E+001; 6.4733E-001; 9.1000E+001; 6.9755E-001; 9.1000E+001; 6.6305E-001; 9.1000E+001; 4.7114E-002;
 9.2000E+001; 1.2334E-004; 9.2000E+001; 4.0319E-002; 9.2000E+001; 2.2834E-001; 9.2000E+001; 6.3556E-001; 9.2000E+001; 6.9850E-001; 9.2000E+001; 6.6461E-001; 9.2000E+001; 4.5603E-002;
 9.3000E+001; 1.2032E-004; 9.3000E+001; 3.9305E-002; 9.3000E+001; 2.2120E-001; 9.3000E+001; 6.2333E-001; 9.3000E+001; 6.9941E-001; 9.3000E+001; 6.6612E-001; 9.3000E+001; 4.4139E-002;
 9.4000E+001; 1.1716E-004; 9.4000E+001; 3.8448E-002; 9.4000E+001; 2.1449E-001; 9.4000E+001; 6.1074E-001; 9.4000E+001; 7.0026E-001; 9.4000E+001; 6.6755E-001; 9.4000E+001; 4.2720E-002;
 9.5000E+001; 1.1404E-004; 9.5000E+001; 3.7705E-002; 9.5000E+001; 2.0823E-001; 9.5000E+001; 5.9792E-001; 9.5000E+001; 7.0106E-001; 9.5000E+001; 6.6892E-001; 9.5000E+001; 4.1346E-002;
 9.6000E+001; 1.1112E-004; 9.6000E+001; 3.7040E-002; 9.6000E+001; 2.0241E-001; 9.6000E+001; 5.8498E-001; 9.6000E+001; 7.0177E-001; 9.6000E+001; 6.7022E-001; 9.6000E+001; 4.0016E-002;
 9.7000E+001; 1.0827E-004; 9.7000E+001; 3.6433E-002; 9.7000E+001; 1.9698E-001; 9.7000E+001; 5.7203E-001; 9.7000E+001; 7.0239E-001; 9.7000E+001; 6.7146E-001; 9.7000E+001; 3.8728E-002;
 9.8000E+001; 1.0537E-004; 9.8000E+001; 3.5878E-002; 9.8000E+001; 1.9190E-001; 9.8000E+001; 5.5919E-001; 9.8000E+001; 7.0288E-001; 9.8000E+001; 6.7263E-001; 9.8000E+001; 3.7481E-002;
 9.9000E+001; 1.0268E-004; 9.9000E+001; 3.5356E-002; 9.9000E+001; 1.8715E-001; 9.9000E+001; 5.4653E-001; 9.9000E+001; 7.0323E-001; 9.9000E+001; 6.7373E-001; 9.9000E+001; 3.6274E-002;
 1.0000E+002; 1.0002E-004; 1.0000E+002; 3.4862E-002; 1.0000E+002; 1.8270E-001; 1.0000E+002; 5.3415E-001; 1.0000E+002; 7.0342E-001; 1.0000E+002; 6.7476E-001; 1.0000E+002; 3.5107E-002;
 1.0100E+002; 9.7456E-005; 1.0100E+002; 3.4384E-002; 1.0100E+002; 1.7850E-001; 1.0100E+002; 5.2209E-001; 1.0100E+002; 7.0342E-001; 1.0100E+002; 6.7573E-001; 1.0100E+002; 3.3979E-002;
 1.0200E+002; 9.5073E-005; 1.0200E+002; 3.3898E-002; 1.0200E+002; 1.7453E-001; 1.0200E+002; 5.1039E-001; 1.0200E+002; 7.0320E-001; 1.0200E+002; 6.7663E-001; 1.0200E+002; 3.2888E-002;
 1.0300E+002; 9.2765E-005; 1.0300E+002; 3.3378E-002; 1.0300E+002; 1.7070E-001; 1.0300E+002; 4.9908E-001; 1.0300E+002; 7.0275E-001; 1.0300E+002; 6.7747E-001; 1.0300E+002; 3.1833E-002;
 1.0400E+002; 8.9954E-005; 1.0400E+002; 3.3109E-002; 1.0400E+002; 1.6689E-001; 1.0400E+002; 4.8817E-001; 1.0400E+002; 7.0205E-001; 1.0400E+002; 6.7825E-001; 1.0400E+002; 3.0815E-002;
 1.0500E+002; 8.7125E-005; 1.0500E+002; 3.2892E-002; 1.0500E+002; 1.6359E-001; 1.0500E+002; 4.7760E-001; 1.0500E+002; 7.0108E-001; 1.0500E+002; 6.7896E-001; 1.0500E+002; 2.9831E-002;
 1.0600E+002; 8.4275E-005; 1.0600E+002; 3.2693E-002; 1.0600E+002; 1.6090E-001; 1.0600E+002; 4.6732E-001; 1.0600E+002; 6.9984E-001; 1.0600E+002; 6.7962E-001; 1.0600E+002; 2.8881E-002;
 1.0700E+002; 8.1451E-005; 1.0700E+002; 3.2483E-002; 1.0700E+002; 1.5864E-001; 1.0700E+002; 4.5734E-001; 1.0700E+002; 6.9832E-001; 1.0700E+002; 6.8022E-001; 1.0700E+002; 2.7964E-002;
