Time(min)   ;HYD_00mm    ;Time(min)   ;HYD_10mm    ;Time(min)   ;HYD_20mm    ;Time(min)   ;HYD_30mm    ;Time(min)   ;HYD_40mm    ;Time(min)   ;HYD_50mm    ;Time(min)   ;HYD_120mm   ;
 1.2000E+001; 8.9443E-001; 1.2000E+001; 8.0614E-001; 1.2000E+001; 7.5364E-001; 1.2000E+001; 7.1811E-001; 1.2000E+001; 6.9450E-001; 1.2000E+001; 6.8091E-001; 1.2000E+001; 8.9441E-001;
 1.3000E+001; 8.9444E-001; 1.3000E+001; 8.0621E-001; 1.3000E+001; 7.5366E-001; 1.3000E+001; 7.1812E-001; 1.3000E+001; 6.9451E-001; 1.3000E+001; 6.8091E-001; 1.3000E+001; 8.9441E-001;
 1.4000E+001; 8.9444E-001; 1.4000E+001; 8.0630E-001; 1.4000E+001; 7.5367E-001; 1.4000E+001; 7.1812E-001; 1.4000E+001; 6.9451E-001; 1.4000E+001; 6.8091E-001; 1.4000E+001; 8.9441E-001;
 1.5000E+001; 8.9445E-001; 1.5000E+001; 8.0642E-001; 1.5000E+001; 7.5370E-001; 1.5000E+001; 7.1813E-001; 1.5000E+001; 6.9451E-001; 1.5000E+001; 6.8091E-001; 1.5000E+001; 8.9441E-001;
 1.6000E+001; 8.9445E-001; 1.6000E+001; 8.0658E-001; 1.6000E+001; 7.5372E-001; 1.6000E+001; 7.1814E-001; 1.6000E+001; 6.9451E-001; 1.6000E+001; 6.8091E-001; 1.6000E+001; 8.9441E-001;
 1.7000E+001; 8.9446E-001; 1.7000E+001; 8.0679E-001; 1.7000E+001; 7.5376E-001; 1.7000E+001; 7.1814E-001; 1.7000E+001; 6.9452E-001; 1.7000E+001; 6.8092E-001; 1.7000E+001; 8.9441E-001;
 1.8000E+001; 8.9447E-001; 1.8000E+001; 8.0705E-001; 1.8000E+001; 7.5380E-001; 1.8000E+001; 7.1815E-001; 1.8000E+001; 6.9452E-001; 1.8000E+001; 6.8092E-001; 1.8000E+001; 8.9441E-001;
 1.9000E+001; 8.9448E-001; 1.9000E+001; 8.0738E-001; 1.9000E+001; 7.5385E-001; 1.9000E+001; 7.1816E-001; 1.9000E+001; 6.9452E-001; 1.9000E+001; 6.8092E-001; 1.9000E+001; 8.9441E-001;
 2.0000E+001; 8.9449E-001; 2.0000E+001; 8.0780E-001; 2.0000E+001; 7.5391E-001; 2.0000E+001; 7.1818E-001; 2.0000E+001; 6.9453E-001; 2.0000E+001; 6.8092E-001; 2.0000E+001; 8.9441E-001;
 2.1000E+001; 8.9450E-001; 2.1000E+001; 8.0832E-001; 2.1000E+001; 7.5398E-001; 2.1000E+001; 7.1819E-001; 2.1000E+001; 6.9453E-001; 2.1000E+001; 6.8092E-001; 2.1000E+001; 8.9441E-001;
 2.2000E+001; 8.9452E-001; 2.2000E+001; 8.0896E-001; 2.2000E+001; 7.5407E-001; 2.2000E+001; 7.1821E-001; 2.2000E+001; 6.9454E-001; 2.2000E+001; 6.8093E-001; 2.2000E+001; 8.9441E-001;
 2.3000E+001; 8.9453E-001; 2.3000E+001; 8.0974E-001; 2.3000E+001; 7.5417E-001; 2.3000E+001; 7.1824E-001; 2.3000E+001; 6.9455E-001; 2.3000E+001; 6.8093E-001; 2.3000E+001; 8.9441E-001;
 2.4000E+001; 8.9455E-001; 2.4000E+001; 8.1068E-001; 2.4000E+001; 7.5429E-001; 2.4000E+001; 7.1826E-001; 2.4000E+001; 6.9455E-001; 2.4000E+001; 6.8093E-001; 2.4000E+001; 8.9441E-001;
 2.5000E+001; 8.9456E-001; 2.5000E+001; 8.1181E-001; 2.5000E+001; 7.5444E-001; 2.5000E+001; 7.1829E-001; 2.5000E+001; 6.9456E-001; 2.5000E+001; 6.8093E-001; 2.5000E+001; 8.9441E-001;
 2.6000E+001; 8.9458E-001; 2.6000E+001; 8.1316E-001; 2.6000E+001; 7.5461E-001; 2.6000E+001; 7.1833E-001; 2.6000E+001; 6.9457E-001; 2.6000E+001; 6.8094E-001; 2.6000E+001; 8.9441E-001;
 2.7000E+001; 8.9460E-001; 2.7000E+001; 8.1476E-001; 2.7000E+001; 7.5480E-001; 2.7000E+001; 7.1837E-001; 2.7000E+001; 6.9458E-001; 2.7000E+001; 6.8094E-001; 2.7000E+001; 8.9441E-001;
 2.8000E+001; 8.9462E-001; 2.8000E+001; 8.1663E-001; 2.8000E+001; 7.5503E-001; 2.8000E+001; 7.1842E-001; 2.8000E+001; 6.9460E-001; 2.8000E+001; 6.8095E-001; 2.8000E+001; 8.9441E-001;
 2.9000E+001; 8.9465E-001; 2.9000E+001; 8.1881E-001; 2.9000E+001; 7.5530E-001; 2.9000E+001; 7.1848E-001; 2.9000E+001; 6.9461E-001; 2.9000E+001; 6.8095E-001; 2.9000E+001; 8.9441E-001;
 3.0000E+001; 8.9467E-001; 3.0000E+001; 8.2134E-001; 3.0000E+001; 7.5561E-001; 3.0000E+001; 7.1854E-001; 3.0000E+001; 6.9463E-001; 3.0000E+001; 6.8096E-001; 3.0000E+001; 8.9441E-001;
 3.1000E+001; 8.9469E-001; 3.1000E+001; 8.2424E-001; 3.1000E+001; 7.5596E-001; 3.1000E+001; 7.1862E-001; 3.1000E+001; 6.9465E-001; 3.1000E+001; 6.8097E-001; 3.1000E+001; 8.9441E-001;
 3.2000E+001; 8.9472E-001; 3.2000E+001; 8.2756E-001; 3.2000E+001; 7.5638E-001; 3.2000E+001; 7.1870E-001; 3.2000E+001; 6.9467E-001; 3.2000E+001; 6.8098E-001; 3.2000E+001; 8.9441E-001;
 3.3000E+001; 8.9475E-001; 3.3000E+001; 8.3133E-001; 3.3000E+001; 7.5685E-001; 3.3000E+001; 7.1880E-001; 3.3000E+001; 6.9470E-001; 3.3000E+001; 6.8098E-001; 3.3000E+001; 8.9441E-001;
 3.4000E+001; 8.9478E-001; 3.4000E+001; 8.3555E-001; 3.4000E+001; 7.5740E-001; 3.4000E+001; 7.1891E-001; 3.4000E+001; 6.9473E-001; 3.4000E+001; 6.8099E-001; 3.4000E+001; 8.9441E-001;
 3.5000E+001; 8.9481E-001; 3.5000E+001; 8.4019E-001; 3.5000E+001; 7.5803E-001; 3.5000E+001; 7.1904E-001; 3.5000E+001; 6.9476E-001; 3.5000E+001; 6.8100E-001; 3.5000E+001; 8.9441E-001;
 3.6000E+001; 8.9484E-001; 3.6000E+001; 8.4517E-001; 3.6000E+001; 7.5874E-001; 3.6000E+001; 7.1918E-001; 3.6000E+001; 6.9480E-001; 3.6000E+001; 6.8102E-001; 3.6000E+001; 8.9441E-001;
 3.7000E+001; 8.9488E-001; 3.7000E+001; 8.5034E-001; 3.7000E+001; 7.5955E-001; 3.7000E+001; 7.1935E-001; 3.7000E+001; 6.9484E-001; 3.7000E+001; 6.8103E-001; 3.7000E+001; 8.9441E-001;
 3.8000E+001; 8.9492E-001; 3.8000E+001; 8.5552E-001; 3.8000E+001; 7.6046E-001; 3.8000E+001; 7.1953E-001; 3.8000E+001; 6.9489E-001; 3.8000E+001; 6.8104E-001; 3.8000E+001; 8.9441E-001;
 3.9000E+001; 8.9495E-001; 3.9000E+001; 8.6055E-001; 3.9000E+001; 7.6147E-001; 3.9000E+001; 7.1974E-001; 3.9000E+001; 6.9494E-001; 3.9000E+001; 6.8106E-001; 3.9000E+001; 8.9441E-001;
 4.0000E+001; 8.9499E-001; 4.0000E+001; 8.6522E-001; 4.0000E+001; 7.6260E-001; 4.0000E+001; 7.1997E-001; 4.0000E+001; 6.9500E-001; 4.0000E+001; 6.8108E-001; 4.0000E+001; 8.9441E-001;
 4.1000E+001; 8.9503E-001; 4.1000E+001; 8.6939E-001; 4.1000E+001; 7.6385E-001; 4.1000E+001; 7.2023E-001; 4.1000E+001; 6.9507E-001; 4.1000E+001; 6.8110E-001; 4.1000E+001; 8.9441E-001;
 4.2000E+001; 8.9508E-001; 4.2000E+001; 8.7296E-001; 4.2000E+001; 7.6522E-001; 4.2000E+001; 7.2053E-001; 4.2000E+001; 6.9514E-001; 4.2000E+001; 6.8112E-001; 4.2000E+001; 8.9441E-001;
 4.3000E+001; 8.9512E-001; 4.3000E+001; 8.7587E-001; 4.3000E+001; 7.6672E-001; 4.3000E+001; 7.2086E-001; 4.3000E+001; 6.9522E-001; 4.3000E+001; 6.8115E-001; 4.3000E+001; 8.9441E-001;
 4.4000E+001; 8.9517E-001; 4.4000E+001; 8.7814E-001; 4.4000E+001; 7.6837E-001; 4.4000E+001; 7.2123E-001; 4.4000E+001; 6.9531E-001; 4.4000E+001; 6.8117E-001; 4.4000E+001; 8.9441E-001;
 4.5000E+001; 8.9521E-001; 4.5000E+001; 8.7986E-001; 4.5000E+001; 7.7016E-001; 4.5000E+001; 7.2164E-001; 4.5000E+001; 6.9542E-001; 4.5000E+001; 6.8120E-001; 4.5000E+001; 8.9441E-001;
 4.6000E+001; 8.9526E-001; 4.6000E+001; 8.8112E-001; 4.6000E+001; 7.7211E-001; 4.6000E+001; 7.2210E-001; 4.6000E+001; 6.9553E-001; 4.6000E+001; 6.8124E-001; 4.6000E+001; 8.9441E-001;
 4.7000E+001; 8.9531E-001; 4.7000E+001; 8.8206E-001; 4.7000E+001; 7.7423E-001; 4.7000E+001; 7.2260E-001; 4.7000E+001; 6.9565E-001; 4.7000E+001; 6.8127E-001; 4.7000E+001; 8.9441E-001;
 4.8000E+001; 8.9537E-001; 4.8000E+001; 8.8275E-001; 4.8000E+001; 7.7654E-001; 4.8000E+001; 7.2317E-001; 4.8000E+001; 6.9579E-001; 4.8000E+001; 6.8131E-001; 4.8000E+001; 8.9441E-001;
 4.9000E+001; 8.9542E-001; 4.9000E+001; 8.8329E-001; 4.9000E+001; 7.7905E-001; 4.9000E+001; 7.2378E-001; 4.9000E+001; 6.9594E-001; 4.9000E+001; 6.8136E-001; 4.9000E+001; 8.9441E-001;
 5.0000E+001; 8.9548E-001; 5.0000E+001; 8.8372E-001; 5.0000E+001; 7.8178E-001; 5.0000E+001; 7.2446E-001; 5.0000E+001; 6.9611E-001; 5.0000E+001; 6.8141E-001; 5.0000E+001; 8.9441E-001;
 5.1000E+001; 8.9553E-001; 5.1000E+001; 8.8407E-001; 5.1000E+001; 7.8475E-001; 5.1000E+001; 7.2521E-001; 5.1000E+001; 6.9629E-001; 5.1000E+001; 6.8146E-001; 5.1000E+001; 8.9441E-001;
 5.2000E+001; 8.9559E-001; 5.2000E+001; 8.8437E-001; 5.2000E+001; 7.8794E-001; 5.2000E+001; 7.2602E-001; 5.2000E+001; 6.9649E-001; 5.2000E+001; 6.8152E-001; 5.2000E+001; 8.9441E-001;
 5.3000E+001; 8.9565E-001; 5.3000E+001; 8.8463E-001; 5.3000E+001; 7.9136E-001; 5.3000E+001; 7.2691E-001; 5.3000E+001; 6.9672E-001; 5.3000E+001; 6.8158E-001; 5.3000E+001; 8.9441E-001;
 5.4000E+001; 8.9572E-001; 5.4000E+001; 8.8486E-001; 5.4000E+001; 7.9497E-001; 5.4000E+001; 7.2787E-001; 5.4000E+001; 6.9696E-001; 5.4000E+001; 6.8165E-001; 5.4000E+001; 8.9441E-001;
 5.5000E+001; 8.9578E-001; 5.5000E+001; 8.8508E-001; 5.5000E+001; 7.9874E-001; 5.5000E+001; 7.2891E-001; 5.5000E+001; 6.9722E-001; 5.5000E+001; 6.8173E-001; 5.5000E+001; 8.9441E-001;
 5.6000E+001; 8.9585E-001; 5.6000E+001; 8.8527E-001; 5.6000E+001; 8.0262E-001; 5.6000E+001; 7.3003E-001; 5.6000E+001; 6.9751E-001; 5.6000E+001; 6.8181E-001; 5.6000E+001; 8.9441E-001;
 5.7000E+001; 8.9591E-001; 5.7000E+001; 8.8546E-001; 5.7000E+001; 8.0653E-001; 5.7000E+001; 7.3123E-001; 5.7000E+001; 6.9783E-001; 5.7000E+001; 6.8190E-001; 5.7000E+001; 8.9441E-001;
 5.8000E+001; 8.9598E-001; 5.8000E+001; 8.8563E-001; 5.8000E+001; 8.1042E-001; 5.8000E+001; 7.3252E-001; 5.8000E+001; 6.9817E-001; 5.8000E+001; 6.8200E-001; 5.8000E+001; 8.9441E-001;
 5.9000E+001; 8.9605E-001; 5.9000E+001; 8.8579E-001; 5.9000E+001; 8.1420E-001; 5.9000E+001; 7.3389E-001; 5.9000E+001; 6.9854E-001; 5.9000E+001; 6.8210E-001; 5.9000E+001; 8.9441E-001;
 6.0000E+001; 8.9612E-001; 6.0000E+001; 8.8595E-001; 6.0000E+001; 8.1782E-001; 6.0000E+001; 7.3535E-001; 6.0000E+001; 6.9895E-001; 6.0000E+001; 6.8222E-001; 6.0000E+001; 8.9441E-001;
 6.1000E+001; 8.9620E-001; 6.1000E+001; 8.8610E-001; 6.1000E+001; 8.2123E-001; 6.1000E+001; 7.3690E-001; 6.1000E+001; 6.9939E-001; 6.1000E+001; 6.8235E-001; 6.1000E+001; 8.9441E-001;
 6.2000E+001; 8.9627E-001; 6.2000E+001; 8.8624E-001; 6.2000E+001; 8.2438E-001; 6.2000E+001; 7.3854E-001; 6.2000E+001; 6.9986E-001; 6.2000E+001; 6.8248E-001; 6.2000E+001; 8.9441E-001;
 6.3000E+001; 8.9635E-001; 6.3000E+001; 8.8638E-001; 6.3000E+001; 8.2725E-001; 6.3000E+001; 7.4028E-001; 6.3000E+001; 7.0037E-001; 6.3000E+001; 6.8263E-001; 6.3000E+001; 8.9441E-001;
 6.4000E+001; 8.9643E-001; 6.4000E+001; 8.8652E-001; 6.4000E+001; 8.2984E-001; 6.4000E+001; 7.4211E-001; 6.4000E+001; 7.0092E-001; 6.4000E+001; 6.8279E-001; 6.4000E+001; 8.9441E-001;
 6.5000E+001; 8.9651E-001; 6.5000E+001; 8.8665E-001; 6.5000E+001; 8.3214E-001; 6.5000E+001; 7.4403E-001; 6.5000E+001; 7.0151E-001; 6.5000E+001; 6.8296E-001; 6.5000E+001; 8.9441E-001;
 6.6000E+001; 8.9659E-001; 6.6000E+001; 8.8678E-001; 6.6000E+001; 8.3419E-001; 6.6000E+001; 7.4606E-001; 6.6000E+001; 7.0215E-001; 6.6000E+001; 6.8314E-001; 6.6000E+001; 8.9441E-001;
 6.7000E+001; 8.9668E-001; 6.7000E+001; 8.8691E-001; 6.7000E+001; 8.3599E-001; 6.7000E+001; 7.4819E-001; 6.7000E+001; 7.0284E-001; 6.7000E+001; 6.8334E-001; 6.7000E+001; 8.9441E-001;
 6.8000E+001; 8.9676E-001; 6.8000E+001; 8.8704E-001; 6.8000E+001; 8.3758E-001; 6.8000E+001; 7.5043E-001; 6.8000E+001; 7.0357E-001; 6.8000E+001; 6.8355E-001; 6.8000E+001; 8.9441E-001;
 6.9000E+001; 8.9685E-001; 6.9000E+001; 8.8717E-001; 6.9000E+001; 8.3898E-001; 6.9000E+001; 7.5277E-001; 6.9000E+001; 7.0435E-001; 6.9000E+001; 6.8378E-001; 6.9000E+001; 8.9441E-001;
 7.0000E+001; 8.9694E-001; 7.0000E+001; 8.8729E-001; 7.0000E+001; 8.4022E-001; 7.0000E+001; 7.5521E-001; 7.0000E+001; 7.0518E-001; 7.0000E+001; 6.8403E-001; 7.0000E+001; 8.9441E-001;
 7.1000E+001; 8.9703E-001; 7.1000E+001; 8.8742E-001; 7.1000E+001; 8.4133E-001; 7.1000E+001; 7.5775E-001; 7.1000E+001; 7.0606E-001; 7.1000E+001; 6.8429E-001; 7.1000E+001; 8.9441E-001;
 7.2000E+001; 8.9712E-001; 7.2000E+001; 8.8755E-001; 7.2000E+001; 8.4232E-001; 7.2000E+001; 7.6039E-001; 7.2000E+001; 7.0700E-001; 7.2000E+001; 6.8458E-001; 7.2000E+001; 8.9441E-001;
 7.3000E+001; 8.9721E-001; 7.3000E+001; 8.8767E-001; 7.3000E+001; 8.4321E-001; 7.3000E+001; 7.6311E-001; 7.3000E+001; 7.0800E-001; 7.3000E+001; 6.8488E-001; 7.3000E+001; 8.9441E-001;
 7.4000E+001; 8.9731E-001; 7.4000E+001; 8.8780E-001; 7.4000E+001; 8.4402E-001; 7.4000E+001; 7.6592E-001; 7.4000E+001; 7.0905E-001; 7.4000E+001; 6.8521E-001; 7.4000E+001; 8.9441E-001;
 7.5000E+001; 8.9740E-001; 7.5000E+001; 8.8792E-001; 7.5000E+001; 8.4475E-001; 7.5000E+001; 7.6880E-001; 7.5000E+001; 7.1016E-001; 7.5000E+001; 6.8555E-001; 7.5000E+001; 8.9441E-001;
 7.6000E+001; 8.9750E-001; 7.6000E+001; 8.8805E-001; 7.6000E+001; 8.4543E-001; 7.6000E+001; 7.7172E-001; 7.6000E+001; 7.1133E-001; 7.6000E+001; 6.8593E-001; 7.6000E+001; 8.9441E-001;
 7.7000E+001; 8.9760E-001; 7.7000E+001; 8.8818E-001; 7.7000E+001; 8.4607E-001; 7.7000E+001; 7.7469E-001; 7.7000E+001; 7.1256E-001; 7.7000E+001; 6.8632E-001; 7.7000E+001; 8.9441E-001;
 7.8000E+001; 8.9770E-001; 7.8000E+001; 8.8830E-001; 7.8000E+001; 8.4665E-001; 7.8000E+001; 7.7768E-001; 7.8000E+001; 7.1384E-001; 7.8000E+001; 6.8674E-001; 7.8000E+001; 8.9441E-001;
 7.9000E+001; 8.9781E-001; 7.9000E+001; 8.8843E-001; 7.9000E+001; 8.4721E-001; 7.9000E+001; 7.8067E-001; 7.9000E+001; 7.1519E-001; 7.9000E+001; 6.8719E-001; 7.9000E+001; 8.9441E-001;
 8.0000E+001; 8.9791E-001; 8.0000E+001; 8.8856E-001; 8.0000E+001; 8.4773E-001; 8.0000E+001; 7.8365E-001; 8.0000E+001; 7.1660E-001; 8.0000E+001; 6.8767E-001; 8.0000E+001; 8.9441E-001;
 8.1000E+001; 8.9802E-001; 8.1000E+001; 8.8869E-001; 8.1000E+001; 8.4822E-001; 8.1000E+001; 7.8659E-001; 8.1000E+001; 7.1806E-001; 8.1000E+001; 6.8818E-001; 8.1000E+001; 8.9441E-001;
 8.2000E+001; 8.9813E-001; 8.2000E+001; 8.8882E-001; 8.2000E+001; 8.4869E-001; 8.2000E+001; 7.8948E-001; 8.2000E+001; 7.1959E-001; 8.2000E+001; 6.8872E-001; 8.2000E+001; 8.9441E-001;
 8.3000E+001; 8.9823E-001; 8.3000E+001; 8.8895E-001; 8.3000E+001; 8.4914E-001; 8.3000E+001; 7.9231E-001; 8.3000E+001; 7.2118E-001; 8.3000E+001; 6.8929E-001; 8.3000E+001; 8.9441E-001;
 8.4000E+001; 8.9835E-001; 8.4000E+001; 8.8908E-001; 8.4000E+001; 8.4957E-001; 8.4000E+001; 7.9505E-001; 8.4000E+001; 7.2282E-001; 8.4000E+001; 6.8989E-001; 8.4000E+001; 8.9441E-001;
 8.5000E+001; 8.9846E-001; 8.5000E+001; 8.8922E-001; 8.5000E+001; 8.4999E-001; 8.5000E+001; 7.9771E-001; 8.5000E+001; 7.2453E-001; 8.5000E+001; 6.9053E-001; 8.5000E+001; 8.9441E-001;
 8.6000E+001; 8.9857E-001; 8.6000E+001; 8.8935E-001; 8.6000E+001; 8.5039E-001; 8.6000E+001; 8.0026E-001; 8.6000E+001; 7.2629E-001; 8.6000E+001; 6.9120E-001; 8.6000E+001; 8.9441E-001;
 8.7000E+001; 8.9869E-001; 8.7000E+001; 8.8949E-001; 8.7000E+001; 8.5078E-001; 8.7000E+001; 8.0272E-001; 8.7000E+001; 7.2812E-001; 8.7000E+001; 6.9191E-001; 8.7000E+001; 8.9441E-001;
 8.8000E+001; 8.9881E-001; 8.8000E+001; 8.8962E-001; 8.8000E+001; 8.5116E-001; 8.8000E+001; 8.0506E-001; 8.8000E+001; 7.3000E-001; 8.8000E+001; 6.9265E-001; 8.8000E+001; 8.9441E-001;
 8.9000E+001; 8.9892E-001; 8.9000E+001; 8.8976E-001; 8.9000E+001; 8.5153E-001; 8.9000E+001; 8.0730E-001; 8.9000E+001; 7.3193E-001; 8.9000E+001; 6.9343E-001; 8.9000E+001; 8.9441E-001;
 9.0000E+001; 8.9904E-001; 9.0000E+001; 8.8990E-001; 9.0000E+001; 8.5189E-001; 9.0000E+001; 8.0943E-001; 9.0000E+001; 7.3393E-001; 9.0000E+001; 6.9425E-001; 9.0000E+001; 8.9441E-001;
 9.1000E+001; 8.9917E-001; 9.1000E+001; 8.9005E-001; 9.1000E+001; 8.5225E-001; 9.1000E+001; 8.1146E-001; 9.1000E+001; 7.3597E-001; 9.1000E+001; 6.9512E-001; 9.1000E+001; 8.9441E-001;
 9.2000E+001; 8.9929E-001; 9.2000E+001; 8.9019E-001; 9.2000E+001; 8.5260E-001; 9.2000E+001; 8.1338E-001; 9.2000E+001; 7.3807E-001; 9.2000E+001; 6.9602E-001; 9.2000E+001; 8.9441E-001;
 9.3000E+001; 8.9941E-001; 9.3000E+001; 8.9033E-001; 9.3000E+001; 8.5295E-001; 9.3000E+001; 8.1521E-001; 9.3000E+001; 7.4022E-001; 9.3000E+001; 6.9696E-001; 9.3000E+001; 8.9441E-001;
 9.4000E+001; 8.9954E-001; 9.4000E+001; 8.9048E-001; 9.4000E+001; 8.5329E-001; 9.4000E+001; 8.1695E-001; 9.4000E+001; 7.4242E-001; 9.4000E+001; 6.9794E-001; 9.4000E+001; 8.9441E-001;
 9.5000E+001; 8.9967E-001; 9.5000E+001; 8.9063E-001; 9.5000E+001; 8.5363E-001; 9.5000E+001; 8.1860E-001; 9.5000E+001; 7.4466E-001; 9.5000E+001; 6.9896E-001; 9.5000E+001; 8.9441E-001;
 9.6000E+001; 8.9980E-001; 9.6000E+001; 8.9078E-001; 9.6000E+001; 8.5396E-001; 9.6000E+001; 8.2018E-001; 9.6000E+001; 7.4694E-001; 9.6000E+001; 7.0003E-001; 9.6000E+001; 8.9441E-001;
 9.7000E+001; 8.9993E-001; 9.7000E+001; 8.9093E-001; 9.7000E+001; 8.5429E-001; 9.7000E+001; 8.2168E-001; 9.7000E+001; 7.4926E-001; 9.7000E+001; 7.0113E-001; 9.7000E+001; 8.9441E-001;
 9.8000E+001; 9.0006E-001; 9.8000E+001; 8.9109E-001; 9.8000E+001; 8.5462E-001; 9.8000E+001; 8.2311E-001; 9.8000E+001; 7.5162E-001; 9.8000E+001; 7.0228E-001; 9.8000E+001; 8.9441E-001;
 9.9000E+001; 9.0020E-001; 9.9000E+001; 8.9124E-001; 9.9000E+001; 8.5495E-001; 9.9000E+001; 8.2449E-001; 9.9000E+001; 7.5400E-001; 9.9000E+001; 7.0346E-001; 9.9000E+001; 8.9441E-001;
 1.0000E+002; 9.0033E-001; 1.0000E+002; 8.9140E-001; 1.0000E+002; 8.5528E-001; 1.0000E+002; 8.2581E-001; 1.0000E+002; 7.5642E-001; 1.0000E+002; 7.0469E-001; 1.0000E+002; 8.9441E-001;
 1.0100E+002; 9.0047E-001; 1.0100E+002; 8.9156E-001; 1.0100E+002; 8.5561E-001; 1.0100E+002; 8.2707E-001; 1.0100E+002; 7.5885E-001; 1.0100E+002; 7.0596E-001; 1.0100E+002; 8.9441E-001;
 1.0200E+002; 9.0061E-001; 1.0200E+002; 8.9172E-001; 1.0200E+002; 8.5593E-001; 1.0200E+002; 8.2829E-001; 1.0200E+002; 7.6130E-001; 1.0200E+002; 7.0726E-001; 1.0200E+002; 8.9441E-001;
 1.0300E+002; 9.0075E-001; 1.0300E+002; 8.9188E-001; 1.0300E+002; 8.5625E-001; 1.0300E+002; 8.2947E-001; 1.0300E+002; 7.6377E-001; 1.0300E+002; 7.0861E-001; 1.0300E+002; 8.9441E-001;
 1.0400E+002; 9.0089E-001; 1.0400E+002; 8.9205E-001; 1.0400E+002; 8.5658E-001; 1.0400E+002; 8.3061E-001; 1.0400E+002; 7.6624E-001; 1.0400E+002; 7.0999E-001; 1.0400E+002; 8.9441E-001;
 1.0500E+002; 9.0103E-001; 1.0500E+002; 8.9221E-001; 1.0500E+002; 8.5691E-001; 1.0500E+002; 8.3171E-001; 1.0500E+002; 7.6871E-001; 1.0500E+002; 7.1141E-001; 1.0500E+002; 8.9441E-001;
 1.0600E+002; 9.0118E-001; 1.0600E+002; 8.9238E-001; 1.0600E+002; 8.5723E-001; 1.0600E+002; 8.3279E-001; 1.0600E+002; 7.7119E-001; 1.0600E+002; 7.1286E-001; 1.0600E+002; 8.9442E-001;
 1.0700E+002; 9.0132E-001; 1.0700E+002; 8.9255E-001; 1.0700E+002; 8.5756E-001; 1.0700E+002; 8.3383E-001; 1.0700E+002; 7.7367E-001; 1.0700E+002; 7.1435E-001; 1.0700E+002; 8.9442E-001;
