Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3239E+001; 1.0000E+000; 2.6076E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0540E+001; 2.0000E+000; 3.7028E+001; 2.0000E+000; 2.3061E+001; 2.0000E+000; 2.0358E+001; 2.0000E+000; 2.0040E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9222E+001;
 3.0000E+000; 9.2814E+001; 3.0000E+000; 4.7025E+001; 3.0000E+000; 2.7452E+001; 3.0000E+000; 2.1520E+001; 3.0000E+000; 2.0240E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9196E+001;
 4.0000E+000; 1.0244E+002; 4.0000E+000; 5.5797E+001; 4.0000E+000; 3.2436E+001; 4.0000E+000; 2.3433E+001; 4.0000E+000; 2.0757E+001; 4.0000E+000; 2.0143E+001; 4.0000E+000; 1.9206E+001;
 5.0000E+000; 1.1064E+002; 5.0000E+000; 6.3548E+001; 5.0000E+000; 3.7536E+001; 5.0000E+000; 2.5873E+001; 5.0000E+000; 2.1629E+001; 5.0000E+000; 2.0382E+001; 5.0000E+000; 1.9233E+001;
 6.0000E+000; 1.1801E+002; 6.0000E+000; 7.0533E+001; 6.0000E+000; 4.2554E+001; 6.0000E+000; 2.8644E+001; 6.0000E+000; 2.2824E+001; 6.0000E+000; 2.0790E+001; 6.0000E+000; 1.9267E+001;
 7.0000E+000; 1.2483E+002; 7.0000E+000; 7.6955E+001; 7.0000E+000; 4.7424E+001; 7.0000E+000; 3.1609E+001; 7.0000E+000; 2.4284E+001; 7.0000E+000; 2.1376E+001; 7.0000E+000; 1.9302E+001;
 8.0000E+000; 1.3126E+002; 8.0000E+000; 8.2954E+001; 8.0000E+000; 5.2132E+001; 8.0000E+000; 3.4681E+001; 8.0000E+000; 2.5954E+001; 8.0000E+000; 2.2133E+001; 8.0000E+000; 1.9338E+001;
 9.0000E+000; 1.3739E+002; 9.0000E+000; 8.8623E+001; 9.0000E+000; 5.6688E+001; 9.0000E+000; 3.7806E+001; 9.0000E+000; 2.7784E+001; 9.0000E+000; 2.3045E+001; 9.0000E+000; 1.9371E+001;
 1.0000E+001; 1.4327E+002; 1.0000E+001; 9.4026E+001; 1.0000E+001; 6.1105E+001; 1.0000E+001; 4.0954E+001; 1.0000E+001; 2.9735E+001; 1.0000E+001; 2.4092E+001; 1.0000E+001; 1.9403E+001;
 1.1000E+001; 1.4893E+002; 1.1000E+001; 9.9209E+001; 1.1000E+001; 6.5398E+001; 1.1000E+001; 4.4104E+001; 1.1000E+001; 3.1777E+001; 1.1000E+001; 2.5258E+001; 1.1000E+001; 1.9433E+001;
 1.2000E+001; 1.5440E+002; 1.2000E+001; 1.0421E+002; 1.2000E+001; 6.9578E+001; 1.2000E+001; 4.7245E+001; 1.2000E+001; 3.3888E+001; 1.2000E+001; 2.6524E+001; 1.2000E+001; 1.9463E+001;
