Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3175E+001; 1.0000E+000; 2.6064E+001; 1.0000E+000; 2.0258E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 1.9336E+001;
 2.0000E+000; 8.0360E+001; 2.0000E+000; 3.6975E+001; 2.0000E+000; 2.3049E+001; 2.0000E+000; 2.0355E+001; 2.0000E+000; 2.0039E+001; 2.0000E+000; 2.0015E+001; 2.0000E+000; 1.9219E+001;
 3.0000E+000; 9.2572E+001; 3.0000E+000; 4.6903E+001; 3.0000E+000; 2.7417E+001; 3.0000E+000; 2.1511E+001; 3.0000E+000; 2.0238E+001; 3.0000E+000; 2.0039E+001; 3.0000E+000; 1.9190E+001;
 4.0000E+000; 1.0228E+002; 4.0000E+000; 5.5623E+001; 4.0000E+000; 3.2371E+001; 4.0000E+000; 2.3412E+001; 4.0000E+000; 2.0751E+001; 4.0000E+000; 2.0141E+001; 4.0000E+000; 1.9199E+001;
 5.0000E+000; 1.1068E+002; 5.0000E+000; 6.3368E+001; 5.0000E+000; 3.7444E+001; 5.0000E+000; 2.5836E+001; 5.0000E+000; 2.1617E+001; 5.0000E+000; 2.0378E+001; 5.0000E+000; 1.9224E+001;
 6.0000E+000; 1.1832E+002; 6.0000E+000; 7.0401E+001; 6.0000E+000; 4.2450E+001; 6.0000E+000; 2.8591E+001; 6.0000E+000; 2.2802E+001; 6.0000E+000; 2.0782E+001; 6.0000E+000; 1.9255E+001;
 7.0000E+000; 1.2544E+002; 7.0000E+000; 7.6912E+001; 7.0000E+000; 4.7328E+001; 7.0000E+000; 3.1545E+001; 7.0000E+000; 2.4253E+001; 7.0000E+000; 2.1364E+001; 7.0000E+000; 1.9289E+001;
 8.0000E+000; 1.3217E+002; 8.0000E+000; 8.3030E+001; 8.0000E+000; 5.2065E+001; 8.0000E+000; 3.4614E+001; 8.0000E+000; 2.5914E+001; 8.0000E+000; 2.2115E+001; 8.0000E+000; 1.9323E+001;
 9.0000E+000; 1.3858E+002; 9.0000E+000; 8.8836E+001; 9.0000E+000; 5.6669E+001; 9.0000E+000; 3.7746E+001; 9.0000E+000; 2.7739E+001; 9.0000E+000; 2.3021E+001; 9.0000E+000; 1.9355E+001;
