Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3259E+001; 1.0000E+000; 2.6079E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0591E+001; 2.0000E+000; 3.7042E+001; 2.0000E+000; 2.3065E+001; 2.0000E+000; 2.0359E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9223E+001;
 3.0000E+000; 9.2885E+001; 3.0000E+000; 4.7058E+001; 3.0000E+000; 2.7461E+001; 3.0000E+000; 2.1523E+001; 3.0000E+000; 2.0241E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9197E+001;
 4.0000E+000; 1.0250E+002; 4.0000E+000; 5.5847E+001; 4.0000E+000; 3.2454E+001; 4.0000E+000; 2.3439E+001; 4.0000E+000; 2.0759E+001; 4.0000E+000; 2.0144E+001; 4.0000E+000; 1.9208E+001;
 5.0000E+000; 1.1066E+002; 5.0000E+000; 6.3604E+001; 5.0000E+000; 3.7563E+001; 5.0000E+000; 2.5883E+001; 5.0000E+000; 2.1633E+001; 5.0000E+000; 2.0383E+001; 5.0000E+000; 1.9235E+001;
 6.0000E+000; 1.1797E+002; 6.0000E+000; 7.0583E+001; 6.0000E+000; 4.2586E+001; 6.0000E+000; 2.8659E+001; 6.0000E+000; 2.2830E+001; 6.0000E+000; 2.0792E+001; 6.0000E+000; 1.9269E+001;
 7.0000E+000; 1.2473E+002; 7.0000E+000; 7.6988E+001; 7.0000E+000; 4.7456E+001; 7.0000E+000; 3.1628E+001; 7.0000E+000; 2.4293E+001; 7.0000E+000; 2.1380E+001; 7.0000E+000; 1.9305E+001;
 8.0000E+000; 1.3110E+002; 8.0000E+000; 8.2962E+001; 8.0000E+000; 5.2160E+001; 8.0000E+000; 3.4701E+001; 8.0000E+000; 2.5965E+001; 8.0000E+000; 2.2138E+001; 8.0000E+000; 1.9341E+001;
 9.0000E+000; 1.3716E+002; 9.0000E+000; 8.8602E+001; 9.0000E+000; 5.6707E+001; 9.0000E+000; 3.7827E+001; 9.0000E+000; 2.7797E+001; 9.0000E+000; 2.3051E+001; 9.0000E+000; 1.9375E+001;
