Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8935E-002; 0.0000E+000; 9.7221E-002; 0.0000E+000; 9.6020E-002; 0.0000E+000; 9.5229E-002; 0.0000E+000; 9.4780E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6925E-002; 1.0000E+000; 9.6897E-002; 1.0000E+000; 9.6010E-002; 1.0000E+000; 9.5229E-002; 1.0000E+000; 9.4780E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.9499E-002; 2.0000E+000; 9.4755E-002; 2.0000E+000; 9.5879E-002; 2.0000E+000; 9.5220E-002; 2.0000E+000; 9.4780E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.4106E-002; 3.0000E+000; 8.6104E-002; 3.0000E+000; 9.5378E-002; 3.0000E+000; 9.5152E-002; 3.0000E+000; 9.4772E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1243E-001; 4.0000E+000; 7.7478E-002; 4.0000E+000; 9.3177E-002; 4.0000E+000; 9.4950E-002; 4.0000E+000; 9.4736E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3099E-001; 5.0000E+000; 7.2603E-002; 5.0000E+000; 8.7644E-002; 5.0000E+000; 9.4420E-002; 5.0000E+000; 9.4645E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4994E-001; 6.0000E+000; 7.0933E-002; 6.0000E+000; 7.8888E-002; 6.0000E+000; 9.3036E-002; 6.0000E+000; 9.4459E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6978E-001; 7.0000E+000; 7.1554E-002; 7.0000E+000; 6.9068E-002; 7.0000E+000; 8.9885E-002; 7.0000E+000; 9.4084E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9095E-001; 8.0000E+000; 7.3888E-002; 8.0000E+000; 6.0608E-002; 8.0000E+000; 8.3920E-002; 8.0000E+000; 9.3303E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1394E-001; 9.0000E+000; 7.7617E-002; 9.0000E+000; 5.4539E-002; 9.0000E+000; 7.4829E-002; 9.0000E+000; 9.1684E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3950E-001; 1.0000E+001; 8.2643E-002; 1.0000E+001; 5.0790E-002; 1.0000E+001; 6.4033E-002; 1.0000E+001; 8.8472E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.6806E-001; 1.1000E+001; 8.8986E-002; 1.1000E+001; 4.8952E-002; 1.1000E+001; 5.4020E-002; 1.1000E+001; 8.2667E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.0002E-001; 1.2000E+001; 9.6695E-002; 1.2000E+001; 4.8625E-002; 1.2000E+001; 4.6328E-002; 1.2000E+001; 7.3694E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.3591E-001; 1.3000E+001; 1.0585E-001; 1.3000E+001; 4.9512E-002; 1.3000E+001; 4.1100E-002; 1.3000E+001; 6.2583E-002; 1.3000E+001; 1.0132E-001;
