Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3267E+001; 1.0000E+000; 2.6081E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9338E+001;
 2.0000E+000; 8.0611E+001; 2.0000E+000; 3.7048E+001; 2.0000E+000; 2.3066E+001; 2.0000E+000; 2.0359E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9223E+001;
 3.0000E+000; 9.2915E+001; 3.0000E+000; 4.7071E+001; 3.0000E+000; 2.7465E+001; 3.0000E+000; 2.1524E+001; 3.0000E+000; 2.0241E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9197E+001;
 4.0000E+000; 1.0253E+002; 4.0000E+000; 5.5867E+001; 4.0000E+000; 3.2461E+001; 4.0000E+000; 2.3441E+001; 4.0000E+000; 2.0760E+001; 4.0000E+000; 2.0144E+001; 4.0000E+000; 1.9209E+001;
 5.0000E+000; 1.1068E+002; 5.0000E+000; 6.3628E+001; 5.0000E+000; 3.7573E+001; 5.0000E+000; 2.5888E+001; 5.0000E+000; 2.1634E+001; 5.0000E+000; 2.0383E+001; 5.0000E+000; 1.9236E+001;
 6.0000E+000; 1.1797E+002; 6.0000E+000; 7.0605E+001; 6.0000E+000; 4.2599E+001; 6.0000E+000; 2.8665E+001; 6.0000E+000; 2.2832E+001; 6.0000E+000; 2.0793E+001; 6.0000E+000; 1.9270E+001;
 7.0000E+000; 1.2470E+002; 7.0000E+000; 7.7004E+001; 7.0000E+000; 4.7470E+001; 7.0000E+000; 3.1635E+001; 7.0000E+000; 2.4296E+001; 7.0000E+000; 2.1381E+001; 7.0000E+000; 1.9307E+001;
 8.0000E+000; 1.3104E+002; 8.0000E+000; 8.2969E+001; 8.0000E+000; 5.2173E+001; 8.0000E+000; 3.4710E+001; 8.0000E+000; 2.5970E+001; 8.0000E+000; 2.2140E+001; 8.0000E+000; 1.9343E+001;
 9.0000E+000; 1.3707E+002; 9.0000E+000; 8.8597E+001; 9.0000E+000; 5.6717E+001; 9.0000E+000; 3.7836E+001; 9.0000E+000; 2.7803E+001; 9.0000E+000; 2.3054E+001; 9.0000E+000; 1.9377E+001;
 1.0000E+001; 1.4285E+002; 1.0000E+001; 9.3954E+001; 1.0000E+001; 6.1117E+001; 1.0000E+001; 4.0980E+001; 1.0000E+001; 2.9755E+001; 1.0000E+001; 2.4104E+001; 1.0000E+001; 1.9409E+001;
 1.1000E+001; 1.4843E+002; 1.1000E+001; 9.9088E+001; 1.1000E+001; 6.5387E+001; 1.1000E+001; 4.4124E+001; 1.1000E+001; 3.1797E+001; 1.1000E+001; 2.5272E+001; 1.1000E+001; 1.9440E+001;
 1.2000E+001; 1.5382E+002; 1.2000E+001; 1.0404E+002; 1.2000E+001; 6.9543E+001; 1.2000E+001; 4.7256E+001; 1.2000E+001; 3.3906E+001; 1.2000E+001; 2.6539E+001; 1.2000E+001; 1.9469E+001;
 1.3000E+001; 1.5905E+002; 1.3000E+001; 1.0882E+002; 1.3000E+001; 7.3595E+001; 1.3000E+001; 5.0369E+001; 1.3000E+001; 3.6066E+001; 1.3000E+001; 2.7891E+001; 1.3000E+001; 1.9498E+001;
 1.4000E+001; 1.6413E+002; 1.4000E+001; 1.1347E+002; 1.4000E+001; 7.7554E+001; 1.4000E+001; 5.3459E+001; 1.4000E+001; 3.8264E+001; 1.4000E+001; 2.9313E+001; 1.4000E+001; 1.9529E+001;
 1.5000E+001; 1.6905E+002; 1.5000E+001; 1.1798E+002; 1.5000E+001; 8.1428E+001; 1.5000E+001; 5.6523E+001; 1.5000E+001; 4.0491E+001; 1.5000E+001; 3.0794E+001; 1.5000E+001; 1.9561E+001;
 1.6000E+001; 1.7384E+002; 1.6000E+001; 1.2237E+002; 1.6000E+001; 8.5223E+001; 1.6000E+001; 5.9561E+001; 1.6000E+001; 4.2738E+001; 1.6000E+001; 3.2327E+001; 1.6000E+001; 1.9597E+001;
 1.7000E+001; 1.7848E+002; 1.7000E+001; 1.2666E+002; 1.7000E+001; 8.8944E+001; 1.7000E+001; 6.2571E+001; 1.7000E+001; 4.5002E+001; 1.7000E+001; 3.3904E+001; 1.7000E+001; 1.9639E+001;
 1.8000E+001; 1.8299E+002; 1.8000E+001; 1.3083E+002; 1.8000E+001; 9.2593E+001; 1.8000E+001; 6.5553E+001; 1.8000E+001; 4.7275E+001; 1.8000E+001; 3.5518E+001; 1.8000E+001; 1.9687E+001;
