Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8218E-002; 0.0000E+000; 9.6008E-002; 0.0000E+000; 9.4476E-002; 0.0000E+000; 9.3475E-002; 0.0000E+000; 9.2910E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.5928E-002; 1.0000E+000; 9.5638E-002; 1.0000E+000; 9.4464E-002; 1.0000E+000; 9.3474E-002; 1.0000E+000; 9.2910E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.8120E-002; 2.0000E+000; 9.3501E-002; 2.0000E+000; 9.4324E-002; 2.0000E+000; 9.3465E-002; 2.0000E+000; 9.2910E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.2950E-002; 3.0000E+000; 8.4566E-002; 3.0000E+000; 9.3822E-002; 3.0000E+000; 9.3393E-002; 3.0000E+000; 9.2901E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1137E-001; 4.0000E+000; 7.5834E-002; 4.0000E+000; 9.1600E-002; 4.0000E+000; 9.3184E-002; 4.0000E+000; 9.2864E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2970E-001; 5.0000E+000; 7.1080E-002; 5.0000E+000; 8.5858E-002; 5.0000E+000; 9.2656E-002; 5.0000E+000; 9.2769E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4808E-001; 6.0000E+000; 6.9481E-002; 6.0000E+000; 7.6780E-002; 6.0000E+000; 9.1265E-002; 6.0000E+000; 9.2579E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6708E-001; 7.0000E+000; 7.0040E-002; 7.0000E+000; 6.6780E-002; 7.0000E+000; 8.8001E-002; 7.0000E+000; 9.2204E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8714E-001; 8.0000E+000; 7.2174E-002; 8.0000E+000; 5.8327E-002; 8.0000E+000; 8.1682E-002; 8.0000E+000; 9.1428E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0870E-001; 9.0000E+000; 7.5574E-002; 9.0000E+000; 5.2316E-002; 9.0000E+000; 7.2039E-002; 9.0000E+000; 8.9776E-002; 9.0000E+000; 1.0132E-001;
