Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8692E-002; 0.0000E+000; 9.6809E-002; 0.0000E+000; 9.5495E-002; 0.0000E+000; 9.4631E-002; 0.0000E+000; 9.4142E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6581E-002; 1.0000E+000; 9.6468E-002; 1.0000E+000; 9.5483E-002; 1.0000E+000; 9.4630E-002; 1.0000E+000; 9.4142E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.9003E-002; 2.0000E+000; 9.4332E-002; 2.0000E+000; 9.5350E-002; 2.0000E+000; 9.4621E-002; 2.0000E+000; 9.4141E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.3690E-002; 3.0000E+000; 8.5577E-002; 3.0000E+000; 9.4849E-002; 3.0000E+000; 9.4552E-002; 3.0000E+000; 9.4133E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1205E-001; 4.0000E+000; 7.6903E-002; 4.0000E+000; 9.2644E-002; 4.0000E+000; 9.4348E-002; 4.0000E+000; 9.4097E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3052E-001; 5.0000E+000; 7.2062E-002; 5.0000E+000; 8.7039E-002; 5.0000E+000; 9.3819E-002; 5.0000E+000; 9.4005E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4926E-001; 6.0000E+000; 7.0410E-002; 6.0000E+000; 7.8163E-002; 6.0000E+000; 9.2435E-002; 6.0000E+000; 9.3817E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6878E-001; 7.0000E+000; 7.1003E-002; 7.0000E+000; 6.8266E-002; 7.0000E+000; 8.9248E-002; 7.0000E+000; 9.3443E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8954E-001; 8.0000E+000; 7.3259E-002; 8.0000E+000; 5.9795E-002; 8.0000E+000; 8.3161E-002; 8.0000E+000; 9.2666E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1200E-001; 9.0000E+000; 7.6862E-002; 9.0000E+000; 5.3737E-002; 9.0000E+000; 7.3868E-002; 9.0000E+000; 9.1037E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3689E-001; 1.0000E+001; 8.1712E-002; 1.0000E+001; 4.9986E-002; 1.0000E+001; 6.2908E-002; 1.0000E+001; 8.7760E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.6464E-001; 1.1000E+001; 8.7828E-002; 1.1000E+001; 4.8119E-002; 1.1000E+001; 5.2854E-002; 1.1000E+001; 8.1765E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.9562E-001; 1.2000E+001; 9.5252E-002; 1.2000E+001; 4.7732E-002; 1.2000E+001; 4.5200E-002; 1.2000E+001; 7.2465E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.3036E-001; 1.3000E+001; 1.0406E-001; 1.3000E+001; 4.8528E-002; 1.3000E+001; 4.0025E-002; 1.3000E+001; 6.1054E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.6934E-001; 1.4000E+001; 1.1441E-001; 1.4000E+001; 5.0332E-002; 1.4000E+001; 3.6842E-002; 1.4000E+001; 5.0211E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.1279E-001; 1.5000E+001; 1.2642E-001; 1.5000E+001; 5.3046E-002; 1.5000E+001; 3.5135E-002; 1.5000E+001; 4.1758E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.6104E-001; 1.6000E+001; 1.4024E-001; 1.6000E+001; 5.6623E-002; 1.6000E+001; 3.4520E-002; 1.6000E+001; 3.5879E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.1438E-001; 1.7000E+001; 1.5607E-001; 1.7000E+001; 6.1057E-002; 1.7000E+001; 3.4741E-002; 1.7000E+001; 3.2055E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 5.7292E-001; 1.8000E+001; 1.7420E-001; 1.8000E+001; 6.6390E-002; 1.8000E+001; 3.5651E-002; 1.8000E+001; 2.9707E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 6.3708E-001; 1.9000E+001; 1.9493E-001; 1.9000E+001; 7.2701E-002; 1.9000E+001; 3.7172E-002; 1.9000E+001; 2.8413E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 7.0710E-001; 2.0000E+001; 2.1862E-001; 2.0000E+001; 8.0083E-002; 2.0000E+001; 3.9266E-002; 2.0000E+001; 2.7894E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 7.8316E-001; 2.1000E+001; 2.4572E-001; 2.1000E+001; 8.8666E-002; 2.1000E+001; 4.1931E-002; 2.1000E+001; 2.7978E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 8.6523E-001; 2.2000E+001; 2.7678E-001; 2.2000E+001; 9.8616E-002; 2.2000E+001; 4.5189E-002; 2.2000E+001; 2.8564E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 9.5303E-001; 2.3000E+001; 3.1253E-001; 2.3000E+001; 1.1017E-001; 2.3000E+001; 4.9094E-002; 2.3000E+001; 2.9599E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 1.0460E+000; 2.4000E+001; 3.5359E-001; 2.4000E+001; 1.2359E-001; 2.4000E+001; 5.3718E-002; 2.4000E+001; 3.1061E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.1432E+000; 2.5000E+001; 4.0062E-001; 2.5000E+001; 1.3918E-001; 2.5000E+001; 5.9146E-002; 2.5000E+001; 3.2948E-002; 2.5000E+001; 1.0132E-001;
 2.6000E+001; 1.0132E-001; 2.6000E+001; 1.2425E+000; 2.6000E+001; 4.5407E-001; 2.6000E+001; 1.5726E-001; 2.6000E+001; 6.5478E-002; 2.6000E+001; 3.5273E-002; 2.6000E+001; 1.0132E-001;
 2.7000E+001; 1.0132E-001; 2.7000E+001; 1.3412E+000; 2.7000E+001; 5.1383E-001; 2.7000E+001; 1.7817E-001; 2.7000E+001; 7.2821E-002; 2.7000E+001; 3.8057E-002; 2.7000E+001; 1.0132E-001;
 2.8000E+001; 1.0132E-001; 2.8000E+001; 1.4357E+000; 2.8000E+001; 5.7863E-001; 2.8000E+001; 2.0229E-001; 2.8000E+001; 8.1300E-002; 2.8000E+001; 4.1328E-002; 2.8000E+001; 1.0132E-001;
 2.9000E+001; 1.0132E-001; 2.9000E+001; 1.5232E+000; 2.9000E+001; 6.4649E-001; 2.9000E+001; 2.2979E-001; 2.9000E+001; 9.1022E-002; 2.9000E+001; 4.5116E-002; 2.9000E+001; 1.0132E-001;
 3.0000E+001; 1.0132E-001; 3.0000E+001; 1.6019E+000; 3.0000E+001; 7.1480E-001; 3.0000E+001; 2.6060E-001; 3.0000E+001; 1.0205E-001; 3.0000E+001; 4.9442E-002; 3.0000E+001; 1.0132E-001;
 3.1000E+001; 1.0132E-001; 3.1000E+001; 1.6720E+000; 3.1000E+001; 7.8110E-001; 3.1000E+001; 2.9443E-001; 3.1000E+001; 1.1442E-001; 3.1000E+001; 5.4317E-002; 3.1000E+001; 1.0132E-001;
 3.2000E+001; 1.0132E-001; 3.2000E+001; 1.7343E+000; 3.2000E+001; 8.4370E-001; 3.2000E+001; 3.3077E-001; 3.2000E+001; 1.2812E-001; 3.2000E+001; 5.9744E-002; 3.2000E+001; 1.0132E-001;
 3.3000E+001; 1.0132E-001; 3.3000E+001; 1.7901E+000; 3.3000E+001; 9.0170E-001; 3.3000E+001; 3.6896E-001; 3.3000E+001; 1.4311E-001; 3.3000E+001; 6.5721E-002; 3.3000E+001; 1.0132E-001;
 3.4000E+001; 1.0132E-001; 3.4000E+001; 1.8404E+000; 3.4000E+001; 9.5481E-001; 3.4000E+001; 4.0829E-001; 3.4000E+001; 1.5941E-001; 3.4000E+001; 7.2258E-002; 3.4000E+001; 1.0132E-001;
 3.5000E+001; 1.0132E-001; 3.5000E+001; 1.8862E+000; 3.5000E+001; 1.0033E+000; 3.5000E+001; 4.4788E-001; 3.5000E+001; 1.7689E-001; 3.5000E+001; 7.9352E-002; 3.5000E+001; 1.0132E-001;
 3.6000E+001; 1.0132E-001; 3.6000E+001; 1.9282E+000; 3.6000E+001; 1.0479E+000; 3.6000E+001; 4.8704E-001; 3.6000E+001; 1.9541E-001; 3.6000E+001; 8.6989E-002; 3.6000E+001; 1.0132E-001;
 3.7000E+001; 1.0132E-001; 3.7000E+001; 1.9667E+000; 3.7000E+001; 1.0891E+000; 3.7000E+001; 5.2527E-001; 3.7000E+001; 2.1482E-001; 3.7000E+001; 9.5145E-002; 3.7000E+001; 1.0132E-001;
 3.8000E+001; 1.0132E-001; 3.8000E+001; 2.0014E+000; 3.8000E+001; 1.1277E+000; 3.8000E+001; 5.6224E-001; 3.8000E+001; 2.3492E-001; 3.8000E+001; 1.0379E-001; 3.8000E+001; 1.0132E-001;
 3.9000E+001; 1.0132E-001; 3.9000E+001; 2.0320E+000; 3.9000E+001; 1.1642E+000; 3.9000E+001; 5.9774E-001; 3.9000E+001; 2.5560E-001; 3.9000E+001; 1.1291E-001; 3.9000E+001; 1.0132E-001;
 4.0000E+001; 1.0132E-001; 4.0000E+001; 2.0576E+000; 4.0000E+001; 1.1992E+000; 4.0000E+001; 6.3157E-001; 4.0000E+001; 2.7687E-001; 4.0000E+001; 1.2250E-001; 4.0000E+001; 1.0132E-001;
 4.1000E+001; 1.0132E-001; 4.1000E+001; 2.0771E+000; 4.1000E+001; 1.2331E+000; 4.1000E+001; 6.6399E-001; 4.1000E+001; 2.9850E-001; 4.1000E+001; 1.3254E-001; 4.1000E+001; 1.0132E-001;
 4.2000E+001; 1.0132E-001; 4.2000E+001; 2.0894E+000; 4.2000E+001; 1.2663E+000; 4.2000E+001; 6.9520E-001; 4.2000E+001; 3.2036E-001; 4.2000E+001; 1.4300E-001; 4.2000E+001; 1.0132E-001;
 4.3000E+001; 1.0132E-001; 4.3000E+001; 2.0934E+000; 4.3000E+001; 1.2990E+000; 4.3000E+001; 7.2540E-001; 4.3000E+001; 3.4237E-001; 4.3000E+001; 1.5385E-001; 4.3000E+001; 1.0132E-001;
 4.4000E+001; 1.0132E-001; 4.4000E+001; 2.0890E+000; 4.4000E+001; 1.3316E+000; 4.4000E+001; 7.5474E-001; 4.4000E+001; 3.6445E-001; 4.4000E+001; 1.6506E-001; 4.4000E+001; 1.0132E-001;
 4.5000E+001; 1.0132E-001; 4.5000E+001; 2.0770E+000; 4.5000E+001; 1.3641E+000; 4.5000E+001; 7.8335E-001; 4.5000E+001; 3.8656E-001; 4.5000E+001; 1.7662E-001; 4.5000E+001; 1.0132E-001;
 4.6000E+001; 1.0132E-001; 4.6000E+001; 2.0587E+000; 4.6000E+001; 1.3966E+000; 4.6000E+001; 8.1123E-001; 4.6000E+001; 4.0872E-001; 4.6000E+001; 1.8854E-001; 4.6000E+001; 1.0132E-001;
 4.7000E+001; 1.0132E-001; 4.7000E+001; 2.0358E+000; 4.7000E+001; 1.4291E+000; 4.7000E+001; 8.3838E-001; 4.7000E+001; 4.3083E-001; 4.7000E+001; 2.0085E-001; 4.7000E+001; 1.0132E-001;
 4.8000E+001; 1.0132E-001; 4.8000E+001; 2.0099E+000; 4.8000E+001; 1.4615E+000; 4.8000E+001; 8.6484E-001; 4.8000E+001; 4.5283E-001; 4.8000E+001; 2.1349E-001; 4.8000E+001; 1.0132E-001;
 4.9000E+001; 1.0132E-001; 4.9000E+001; 1.9823E+000; 4.9000E+001; 1.4939E+000; 4.9000E+001; 8.9063E-001; 4.9000E+001; 4.7465E-001; 4.9000E+001; 2.2642E-001; 4.9000E+001; 1.0132E-001;
 5.0000E+001; 1.0132E-001; 5.0000E+001; 1.9537E+000; 5.0000E+001; 1.5262E+000; 5.0000E+001; 9.1577E-001; 5.0000E+001; 4.9624E-001; 5.0000E+001; 2.3961E-001; 5.0000E+001; 1.0132E-001;
 5.1000E+001; 1.0132E-001; 5.1000E+001; 1.9249E+000; 5.1000E+001; 1.5584E+000; 5.1000E+001; 9.4027E-001; 5.1000E+001; 5.1753E-001; 5.1000E+001; 2.5300E-001; 5.1000E+001; 1.0132E-001;
 5.2000E+001; 1.0132E-001; 5.2000E+001; 1.8960E+000; 5.2000E+001; 1.5905E+000; 5.2000E+001; 9.6413E-001; 5.2000E+001; 5.3849E-001; 5.2000E+001; 2.6654E-001; 5.2000E+001; 1.0132E-001;
 5.3000E+001; 1.0132E-001; 5.3000E+001; 1.8675E+000; 5.3000E+001; 1.6224E+000; 5.3000E+001; 9.8737E-001; 5.3000E+001; 5.5887E-001; 5.3000E+001; 2.8032E-001; 5.3000E+001; 1.0132E-001;
 5.4000E+001; 1.0132E-001; 5.4000E+001; 1.8393E+000; 5.4000E+001; 1.6539E+000; 5.4000E+001; 1.0100E+000; 5.4000E+001; 5.7875E-001; 5.4000E+001; 2.9425E-001; 5.4000E+001; 1.0132E-001;
 5.5000E+001; 1.0132E-001; 5.5000E+001; 1.8115E+000; 5.5000E+001; 1.6851E+000; 5.5000E+001; 1.0320E+000; 5.5000E+001; 5.9813E-001; 5.5000E+001; 3.0824E-001; 5.5000E+001; 1.0132E-001;
